Input,Options,Expected,Output (raw),Predicted
"Q: In an alphabetical order, which word comes first, ""excited"" or ""rice""? A:","['excited', 'rice']",excited,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""excited"" or ""rice""? a:UTT_BOUNDARY excited about the word """," excited about the word """
"Q: Of the words ""exciting"" and ""too"", which word comes first alphabetically? A:","['exciting', 'too']",exciting,"UTT_BOUNDARY q: of the words ""exciting"" and ""too"", which word comes first alphabetically? a:UTT_BOUNDARY exciting news""? a:"," exciting news""? a:"
"Q: In an alphabetical order, which of the words ""earring"" and ""seat"" comes first? A:","['earring', 'seat']",earring,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""earring"" and ""seat"" comes first? a:UTT_BOUNDARY earring of the ear", earring of the ear
"Q: In an alphabetical order, which word comes first, ""zoo"" or ""grow""? A:","['zoo', 'grow']",grow,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""zoo"" or ""grow""? a:UTT_BOUNDARY growler"" or"," growler"" or"
"Q: In an alphabetical order, which of the words ""there"" and ""conversation"" comes first? A:","['there', 'conversation']",conversation,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""there"" and ""conversation"" comes first? a:UTT_BOUNDARY conversation is subject to the", conversation is subject to the
"Q: Of the words ""jazz"" and ""worst"", which word comes first alphabetically? A:","['jazz', 'worst']",jazz,"UTT_BOUNDARY q: of the words ""jazz"" and ""worst"", which word comes first alphabetically? a:UTT_BOUNDARY jazz music group""? a"," jazz music group""? a"
"Q: Of the words ""bedroom"" and ""various"", which word comes first alphabetically? A:","['bedroom', 'various']",bedroom,"UTT_BOUNDARY q: of the words ""bedroom"" and ""various"", which word comes first alphabetically? a:UTT_BOUNDARY bedroomed cleaner for", bedroomed cleaner for
"Q: In an alphabetical order, which of the words ""play"" and ""comparative"" comes first? A:","['play', 'comparative']",comparative,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""play"" and ""comparative"" comes first? a:UTT_BOUNDARY comparative relation of the", comparative relation of the
"Q: In an alphabetical order, which of the words ""walking"" and ""invite"" comes first? A:","['walking', 'invite']",invite,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""walking"" and ""invite"" comes first? a:UTT_BOUNDARY inviteralf and v", inviteralf and v
"Q: In an alphabetical order, which of the words ""worry"" and ""close"" comes first? A:","['worry', 'close']",close,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""worry"" and ""close"" comes first? a:UTT_BOUNDARY close"" or ""z"," close"" or ""z"
"Q: Of the words ""degree"" and ""time"", which word comes first alphabetically? A:","['degree', 'time']",degree,"UTT_BOUNDARY q: of the words ""degree"" and ""time"", which word comes first alphabetically? a:UTT_BOUNDARY degree"", ""clear"," degree"", ""clear"
"Q: In an alphabetical order, which word comes first, ""will"" or ""example""? A:","['will', 'example']",example,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""will"" or ""example""? a:UTT_BOUNDARY example ""subway"," example ""subway"
"Q: Of the words ""into"" and ""yellow"", which word comes first alphabetically? A:","['into', 'yellow']",into,"UTT_BOUNDARY q: of the words ""into"" and ""yellow"", which word comes first alphabetically? a:UTT_BOUNDARY into the sentence ""i"," into the sentence ""i"
"Q: Of the words ""with"" and ""grandma"", which word comes first alphabetically? A:","['with', 'grandma']",grandma,"UTT_BOUNDARY q: of the words ""with"" and ""grandma"", which word comes first alphabetically? a:UTT_BOUNDARY grandma sent it to you", grandma sent it to you
"Q: In an alphabetical order, which word comes first, ""guy"" or ""today""? A:","['guy', 'today']",guy,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""guy"" or ""today""? a:UTT_BOUNDARY guy from australia""? a"," guy from australia""? a"
"Q: In an alphabetical order, which of the words ""however"" and ""yeah"" comes first? A:","['however', 'yeah']",however,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""however"" and ""yeah"" comes first? a:UTT_BOUNDARY however, that word comes"," however, that word comes"
"Q: In an alphabetical order, which word comes first, ""birth"" or ""project""? A:","['birth', 'project']",birth,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""birth"" or ""project""? a:UTT_BOUNDARY birthplace""? a:"," birthplace""? a:"
"Q: In an alphabetical order, which word comes first, ""zoo"" or ""minus""? A:","['zoo', 'minus']",minus,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""zoo"" or ""minus""? a:UTT_BOUNDARY minus w minus w minus", minus w minus w minus
"Q: In an alphabetical order, which word comes first, ""upstairs"" or ""high""? A:","['upstairs', 'high']",high,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""upstairs"" or ""high""? a:UTT_BOUNDARY high street""? a:"," high street""? a:"
"Q: In an alphabetical order, which of the words ""unhappy"" and ""dream"" comes first? A:","['unhappy', 'dream']",dream,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""unhappy"" and ""dream"" comes first? a:UTT_BOUNDARY dream of a dream""?"," dream of a dream""?"
"Q: Of the words ""mouth"" and ""zoo"", which word comes first alphabetically? A:","['mouth', 'zoo']",mouth,"UTT_BOUNDARY q: of the words ""mouth"" and ""zoo"", which word comes first alphabetically? a:UTT_BOUNDARY mouthful of mouth""?"," mouthful of mouth""?"
"Q: In an alphabetical order, which of the words ""vegetable"" and ""it"" comes first? A:","['vegetable', 'it']",it,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""vegetable"" and ""it"" comes first? a:UTT_BOUNDARY it comes first? a", it comes first? a
"Q: In an alphabetical order, which of the words ""zoo"" and ""hate"" comes first? A:","['zoo', 'hate']",hate,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""zoo"" and ""hate"" comes first? a:UTT_BOUNDARY hateful word ""f"," hateful word ""f"
"Q: Of the words ""brown"" and ""travel"", which word comes first alphabetically? A:","['brown', 'travel']",brown,"UTT_BOUNDARY q: of the words ""brown"" and ""travel"", which word comes first alphabetically? a:UTT_BOUNDARY brownie""? a:"," brownie""? a:"
"Q: In an alphabetical order, which of the words ""dirty"" and ""quiz"" comes first? A:","['dirty', 'quiz']",dirty,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""dirty"" and ""quiz"" comes first? a:UTT_BOUNDARY dirty dirtypants are too", dirty dirtypants are too
"Q: In an alphabetical order, which of the words ""quickly"" and ""bar"" comes first? A:","['quickly', 'bar']",bar,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""quickly"" and ""bar"" comes first? a:UTT_BOUNDARY barbecue can be", barbecue can be
"Q: In an alphabetical order, which word comes first, ""quickly"" or ""bar""? A:","['quickly', 'bar']",bar,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""quickly"" or ""bar""? a:UTT_BOUNDARY barber shaved my", barber shaved my
"Q: In an alphabetical order, which of the words ""zoo"" and ""jam"" comes first? A:","['zoo', 'jam']",jam,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""zoo"" and ""jam"" comes first? a:UTT_BOUNDARY jamalies are a", jamalies are a
"Q: In an alphabetical order, which of the words ""cook"" and ""question"" comes first? A:","['cook', 'question']",cook,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""cook"" and ""question"" comes first? a:UTT_BOUNDARY cookbook"" or """," cookbook"" or """
"Q: In an alphabetical order, which of the words ""diary"" and ""restroom"" comes first? A:","['diary', 'restroom']",diary,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""diary"" and ""restroom"" comes first? a:UTT_BOUNDARY diary"", which word comes"," diary"", which word comes"
"Q: In an alphabetical order, which of the words ""interesting"" and ""wood"" comes first? A:","['interesting', 'wood']",interesting,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""interesting"" and ""wood"" comes first? a:UTT_BOUNDARY interesting story of the word", interesting story of the word
"Q: In an alphabetical order, which word comes first, ""entrance"" or ""ruler""? A:","['entrance', 'ruler']",entrance,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""entrance"" or ""ruler""? a:UTT_BOUNDARY entrance""? a:UTT_BOUNDARY"," entrance""? a:"
"Q: In an alphabetical order, which word comes first, ""visitor"" or ""identification""? A:","['visitor', 'identification']",identification,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""visitor"" or ""identification""? a:UTT_BOUNDARY identification of the word", identification of the word
"Q: Of the words ""discount"" and ""queen"", which word comes first alphabetically? A:","['discount', 'queen']",discount,"UTT_BOUNDARY q: of the words ""discount"" and ""queen"", which word comes first alphabetically? a:UTT_BOUNDARY discountbookstore""?"," discountbookstore""?"
"Q: In an alphabetical order, which of the words ""expensive"" and ""useful"" comes first? A:","['expensive', 'useful']",expensive,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""expensive"" and ""useful"" comes first? a:UTT_BOUNDARY expensive? a:UTT_BOUNDARY", expensive? a:
"Q: Of the words ""crowd"" and ""sing"", which word comes first alphabetically? A:","['crowd', 'sing']",crowd,"UTT_BOUNDARY q: of the words ""crowd"" and ""sing"", which word comes first alphabetically? a:UTT_BOUNDARY crowd""? a:UTT_BOUNDARY"," crowd""? a:"
"Q: In an alphabetical order, which word comes first, ""test"" or ""address""? A:","['test', 'address']",address,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""test"" or ""address""? a:UTT_BOUNDARY address""? a:UTT_BOUNDARY"," address""? a:"
"Q: In an alphabetical order, which word comes first, ""lucky"" or ""you""? A:","['lucky', 'you']",lucky,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""lucky"" or ""you""? a:UTT_BOUNDARY lucky you""? a:"," lucky you""? a:"
"Q: Of the words ""fit"" and ""zoo"", which word comes first alphabetically? A:","['fit', 'zoo']",fit,"UTT_BOUNDARY q: of the words ""fit"" and ""zoo"", which word comes first alphabetically? a:UTT_BOUNDARY fitter"" or """," fitter"" or """
"Q: In an alphabetical order, which of the words ""between"" and ""tree"" comes first? A:","['between', 'tree']",between,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""between"" and ""tree"" comes first? a:UTT_BOUNDARY between 950 and 9", between 950 and 9
"Q: Of the words ""quite"" and ""die"", which word comes first alphabetically? A:","['quite', 'die']",die,"UTT_BOUNDARY q: of the words ""quite"" and ""die"", which word comes first alphabetically? a:UTT_BOUNDARY die alone""? a:"," die alone""? a:"
"Q: In an alphabetical order, which of the words ""queen"" and ""airport"" comes first? A:","['queen', 'airport']",airport,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""queen"" and ""airport"" comes first? a:UTT_BOUNDARY airport in the area of", airport in the area of
"Q: Of the words ""visitor"" and ""invitation"", which word comes first alphabetically? A:","['visitor', 'invitation']",invitation,"UTT_BOUNDARY q: of the words ""visitor"" and ""invitation"", which word comes first alphabetically? a:UTT_BOUNDARY invitation to the movie """," invitation to the movie """
"Q: In an alphabetical order, which word comes first, ""cathedral"" or ""plan""? A:","['cathedral', 'plan']",cathedral,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""cathedral"" or ""plan""? a:UTT_BOUNDARY cathedral""? a:UTT_BOUNDARY"," cathedral""? a:"
"Q: In an alphabetical order, which of the words ""businesswoman"" and ""zoo"" comes first? A:","['businesswoman', 'zoo']",businesswoman,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""businesswoman"" and ""zoo"" comes first? a:UTT_BOUNDARY businesswoman"" or """," businesswoman"" or """
"Q: Of the words ""ear"" and ""zoo"", which word comes first alphabetically? A:","['ear', 'zoo']",ear,"UTT_BOUNDARY q: of the words ""ear"" and ""zoo"", which word comes first alphabetically? a:UTT_BOUNDARY earring""? a:"," earring""? a:"
"Q: In an alphabetical order, which word comes first, ""you"" or ""aunt""? A:","['you', 'aunt']",aunt,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""you"" or ""aunt""? a:UTT_BOUNDARY aunt susan""? a:"," aunt susan""? a:"
"Q: In an alphabetical order, which of the words ""boat"" and ""university"" comes first? A:","['boat', 'university']",boat,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""boat"" and ""university"" comes first? a:UTT_BOUNDARY boat? a:UTT_BOUNDARY", boat? a:
"Q: In an alphabetical order, which of the words ""wooden"" and ""job"" comes first? A:","['wooden', 'job']",job,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""wooden"" and ""job"" comes first? a:UTT_BOUNDARY job"" or ""jo"," job"" or ""jo"
"Q: In an alphabetical order, which of the words ""vacation"" and ""finally"" comes first? A:","['vacation', 'finally']",finally,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""vacation"" and ""finally"" comes first? a:UTT_BOUNDARY finally succeeds the word", finally succeeds the word
"Q: In an alphabetical order, which of the words ""yard"" and ""invite"" comes first? A:","['yard', 'invite']",invite,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""yard"" and ""invite"" comes first? a:UTT_BOUNDARY invite me to the store", invite me to the store
"Q: In an alphabetical order, which of the words ""a"" and ""nationality"" comes first? A:","['a', 'nationality']",a,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""a"" and ""nationality"" comes first? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Q: In an alphabetical order, which word comes first, ""boot"" or ""weekend""? A:","['boot', 'weekend']",boot,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""boot"" or ""weekend""? a:UTT_BOUNDARY boot print""? a:"," boot print""? a:"
"Q: In an alphabetical order, which word comes first, ""kick"" or ""you""? A:","['kick', 'you']",kick,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""kick"" or ""you""? a:UTT_BOUNDARY kick the ball with a", kick the ball with a
"Q: In an alphabetical order, which word comes first, ""ad"" or ""negative""? A:","['ad', 'negative']",ad,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""ad"" or ""negative""? a:UTT_BOUNDARY adjective""? a"," adjective""? a"
"Q: In an alphabetical order, which word comes first, ""ceiling"" or ""question""? A:","['ceiling', 'question']",ceiling,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""ceiling"" or ""question""? a:UTT_BOUNDARY ceilinging of the word", ceilinging of the word
"Q: In an alphabetical order, which of the words ""visitor"" and ""flight"" comes first? A:","['visitor', 'flight']",flight,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""visitor"" and ""flight"" comes first? a:UTT_BOUNDARY flight"" or ""r"," flight"" or ""r"
"Q: In an alphabetical order, which word comes first, ""table"" or ""comfortable""? A:","['table', 'comfortable']",comfortable,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""table"" or ""comfortable""? a:UTT_BOUNDARY comfortable place to hide""?"," comfortable place to hide""?"
"Q: Of the words ""zoo"" and ""interesting"", which word comes first alphabetically? A:","['zoo', 'interesting']",interesting,"UTT_BOUNDARY q: of the words ""zoo"" and ""interesting"", which word comes first alphabetically? a:UTT_BOUNDARY interesting storybook of the", interesting storybook of the
"Q: Of the words ""examination"" and ""themselves"", which word comes first alphabetically? A:","['examination', 'themselves']",examination,"UTT_BOUNDARY q: of the words ""examination"" and ""themselves"", which word comes first alphabetically? a:UTT_BOUNDARY examination"", ""dresser"," examination"", ""dresser"
"Q: In an alphabetical order, which word comes first, ""dangerous"" or ""quick""? A:","['dangerous', 'quick']",dangerous,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""dangerous"" or ""quick""? a:UTT_BOUNDARY dangerous zone""? a:"," dangerous zone""? a:"
"Q: In an alphabetical order, which of the words ""tall"" and ""field"" comes first? A:","['tall', 'field']",field,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""tall"" and ""field"" comes first? a:UTT_BOUNDARY field area"", which word"," field area"", which word"
"Q: In an alphabetical order, which of the words ""plane"" and ""art"" comes first? A:","['plane', 'art']",art,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""plane"" and ""art"" comes first? a:UTT_BOUNDARY art teacher"" or """," art teacher"" or """
"Q: Of the words ""pull"" and ""at"", which word comes first alphabetically? A:","['pull', 'at']",at,"UTT_BOUNDARY q: of the words ""pull"" and ""at"", which word comes first alphabetically? a:UTT_BOUNDARY at the end of the", at the end of the
"Q: Of the words ""kill"" and ""you"", which word comes first alphabetically? A:","['kill', 'you']",kill,"UTT_BOUNDARY q: of the words ""kill"" and ""you"", which word comes first alphabetically? a:UTT_BOUNDARY kill the people""? a"," kill the people""? a"
"Q: Of the words ""various"" and ""fill"", which word comes first alphabetically? A:","['various', 'fill']",fill,"UTT_BOUNDARY q: of the words ""various"" and ""fill"", which word comes first alphabetically? a:UTT_BOUNDARY variousial"" and """," variousial"" and """
"Q: Of the words ""zoo"" and ""favorite"", which word comes first alphabetically? A:","['zoo', 'favorite']",favorite,"UTT_BOUNDARY q: of the words ""zoo"" and ""favorite"", which word comes first alphabetically? a:UTT_BOUNDARY favorite movie from the movie", favorite movie from the movie
"Q: In an alphabetical order, which word comes first, ""vacation"" or ""finally""? A:","['vacation', 'finally']",finally,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""vacation"" or ""finally""? a:UTT_BOUNDARY finally succeeds the word", finally succeeds the word
"Q: In an alphabetical order, which word comes first, ""door"" or ""run""? A:","['door', 'run']",door,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""door"" or ""run""? a:UTT_BOUNDARY door is pushed open"","," door is pushed open"","
"Q: In an alphabetical order, which of the words ""gift"" and ""zoo"" comes first? A:","['gift', 'zoo']",gift,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""gift"" and ""zoo"" comes first? a:UTT_BOUNDARY gift""? a:UTT_BOUNDARY"," gift""? a:"
"Q: In an alphabetical order, which word comes first, ""give"" or ""window""? A:","['give', 'window']",give,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""give"" or ""window""? a:UTT_BOUNDARY give the baby a kiss", give the baby a kiss
"Q: Of the words ""you"" and ""aunt"", which word comes first alphabetically? A:","['you', 'aunt']",aunt,"UTT_BOUNDARY q: of the words ""you"" and ""aunt"", which word comes first alphabetically? a:UTT_BOUNDARY aunt susan""? a:"," aunt susan""? a:"
"Q: In an alphabetical order, which of the words ""brown"" and ""travel"" comes first? A:","['brown', 'travel']",brown,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""brown"" and ""travel"" comes first? a:UTT_BOUNDARY brownie"", ""le"," brownie"", ""le"
"Q: Of the words ""he"" and ""up"", which word comes first alphabetically? A:","['he', 'up']",he,"UTT_BOUNDARY q: of the words ""he"" and ""up"", which word comes first alphabetically? a:UTT_BOUNDARY he comes to the word", he comes to the word
"Q: In an alphabetical order, which word comes first, ""flower"" or ""umbrella""? A:","['flower', 'umbrella']",flower,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""flower"" or ""umbrella""? a:UTT_BOUNDARY flower"" or ""c"," flower"" or ""c"
"Q: Of the words ""cap"" and ""refrigerator"", which word comes first alphabetically? A:","['cap', 'refrigerator']",cap,"UTT_BOUNDARY q: of the words ""cap"" and ""refrigerator"", which word comes first alphabetically? a:UTT_BOUNDARY capsule ""s"," capsule ""s"
"Q: Of the words ""violin"" and ""housewife"", which word comes first alphabetically? A:","['violin', 'housewife']",housewife,"UTT_BOUNDARY q: of the words ""violin"" and ""housewife"", which word comes first alphabetically? a:UTT_BOUNDARY housewife""? a"," housewife""? a"
"Q: In an alphabetical order, which of the words ""bath"" and ""water"" comes first? A:","['bath', 'water']",bath,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""bath"" and ""water"" comes first? a:UTT_BOUNDARY bath"" or ""unt"," bath"" or ""unt"
"Q: In an alphabetical order, which word comes first, ""blond"" or ""worry""? A:","['blond', 'worry']",blond,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""blond"" or ""worry""? a:UTT_BOUNDARY blondie is a friend", blondie is a friend
"Q: Of the words ""bridge"" and ""often"", which word comes first alphabetically? A:","['bridge', 'often']",bridge,"UTT_BOUNDARY q: of the words ""bridge"" and ""often"", which word comes first alphabetically? a:UTT_BOUNDARY bridge itself"", ""book"," bridge itself"", ""book"
"Q: In an alphabetical order, which word comes first, ""until"" or ""describe""? A:","['until', 'describe']",describe,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""until"" or ""describe""? a:UTT_BOUNDARY describe the problem with the", describe the problem with the
"Q: In an alphabetical order, which word comes first, ""worry"" or ""hall""? A:","['worry', 'hall']",hall,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""worry"" or ""hall""? a:UTT_BOUNDARY hallucson""? a"," hallucson""? a"
"Q: In an alphabetical order, which of the words ""theater"" and ""exciting"" comes first? A:","['theater', 'exciting']",exciting,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""theater"" and ""exciting"" comes first? a:UTT_BOUNDARY exciting news"" or """," exciting news"" or """
"Q: Of the words ""ear"" and ""yogurt"", which word comes first alphabetically? A:","['ear', 'yogurt']",ear,"UTT_BOUNDARY q: of the words ""ear"" and ""yogurt"", which word comes first alphabetically? a:UTT_BOUNDARY earring""? a:"," earring""? a:"
"Q: Of the words ""vegetable"" and ""it"", which word comes first alphabetically? A:","['vegetable', 'it']",it,"UTT_BOUNDARY q: of the words ""vegetable"" and ""it"", which word comes first alphabetically? a:UTT_BOUNDARY it comes with the word", it comes with the word
"Q: In an alphabetical order, which of the words ""upset"" and ""file"" comes first? A:","['upset', 'file']",file,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""upset"" and ""file"" comes first? a:UTT_BOUNDARY file name"" or """," file name"" or """
"Q: In an alphabetical order, which word comes first, ""sky"" or ""except""? A:","['sky', 'except']",except,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""sky"" or ""except""? a:UTT_BOUNDARY except for the word """," except for the word """
"Q: Of the words ""juice"" and ""week"", which word comes first alphabetically? A:","['juice', 'week']",juice,"UTT_BOUNDARY q: of the words ""juice"" and ""week"", which word comes first alphabetically? a:UTT_BOUNDARY juice problem? a:", juice problem? a:
"Q: In an alphabetical order, which of the words ""zoo"" and ""enter"" comes first? A:","['zoo', 'enter']",enter,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""zoo"" and ""enter"" comes first? a:UTT_BOUNDARY enter into the sentence """," enter into the sentence """
"Q: In an alphabetical order, which of the words ""chef"" and ""weekend"" comes first? A:","['chef', 'weekend']",chef,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""chef"" and ""weekend"" comes first? a:UTT_BOUNDARY chef mary mets was", chef mary mets was
"Q: In an alphabetical order, which word comes first, ""activity"" or ""quickly""? A:","['activity', 'quickly']",activity,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""activity"" or ""quickly""? a:UTT_BOUNDARY activity""? a:UTT_BOUNDARY"," activity""? a:"
"Q: In an alphabetical order, which word comes first, ""ride"" or ""earring""? A:","['ride', 'earring']",earring,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""ride"" or ""earring""? a:UTT_BOUNDARY earring? a:", earring? a:
"Q: In an alphabetical order, which of the words ""view"" and ""adverb"" comes first? A:","['view', 'adverb']",adverb,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""view"" and ""adverb"" comes first? a:UTT_BOUNDARY adverbia"""," adverbia"""
"Q: In an alphabetical order, which word comes first, ""instead"" or ""vacation""? A:","['instead', 'vacation']",instead,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""instead"" or ""vacation""? a:UTT_BOUNDARY instead of ""guest"," instead of ""guest"
"Q: In an alphabetical order, which of the words ""who"" and ""across"" comes first? A:","['who', 'across']",across,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""who"" and ""across"" comes first? a:UTT_BOUNDARY across the table"", which"," across the table"", which"
"Q: In an alphabetical order, which of the words ""juice"" and ""yours"" comes first? A:","['juice', 'yours']",juice,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""juice"" and ""yours"" comes first? a:UTT_BOUNDARY juice juice company"" comes"," juice juice company"" comes"
"Q: In an alphabetical order, which word comes first, ""luggage"" or ""zoo""? A:","['luggage', 'zoo']",luggage,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""luggage"" or ""zoo""? a:UTT_BOUNDARY luggage of the", luggage of the
"Q: Of the words ""queen"" and ""bed"", which word comes first alphabetically? A:","['queen', 'bed']",bed,"UTT_BOUNDARY q: of the words ""queen"" and ""bed"", which word comes first alphabetically? a:UTT_BOUNDARY bedside tablet?", bedside tablet?
"Q: In an alphabetical order, which of the words ""find"" and ""unusual"" comes first? A:","['find', 'unusual']",find,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""find"" and ""unusual"" comes first? a:UTT_BOUNDARY find the word most commonly", find the word most commonly
"Q: Of the words ""each"" and ""run"", which word comes first alphabetically? A:","['each', 'run']",each,"UTT_BOUNDARY q: of the words ""each"" and ""run"", which word comes first alphabetically? a:UTT_BOUNDARY each year it will be", each year it will be
