Input,Options,Expected,Output (raw),Predicted
"Q: Which word rhymes with the word ""possibility"", ""ability"" or ""feed""? A:","['ability', 'feed']",ability,"UTT_BOUNDARY q: which word rhymes with the word ""possibility"", ""ability"" or ""feed""? a:UTT_BOUNDARY ability to control the problem", ability to control the problem
"Q: Of the words ""wrap"" and ""quiet"", which one rhymes with ""diet""? A:","['quiet', 'wrap']",quiet,"UTT_BOUNDARY q: of the words ""wrap"" and ""quiet"", which one rhymes with ""diet""? a:UTT_BOUNDARY quieter? a:", quieter? a:
"Q: Which word rhymes with the word ""much"", ""touch"" or ""author""? A:","['touch', 'author']",touch,"UTT_BOUNDARY q: which word rhymes with the word ""much"", ""touch"" or ""author""? a:UTT_BOUNDARY touch the earth with a", touch the earth with a
"Q: Which word rhymes with the word ""bury"", ""careful"" or ""scary""? A:","['scary', 'careful']",scary,"UTT_BOUNDARY q: which word rhymes with the word ""bury"", ""careful"" or ""scary""? a:UTT_BOUNDARY scary man""? a:"," scary man""? a:"
"Q: Which is a rhyme of the word ""bury"", ""careful"" or ""scary""? A:","['scary', 'careful']",scary,"UTT_BOUNDARY q: which is a rhyme of the word ""bury"", ""careful"" or ""scary""? a:UTT_BOUNDARY scary man""? a:"," scary man""? a:"
"Q: Which word rhymes with the word ""situation"", ""application"" or ""sweet""? A:","['application', 'sweet']",application,"UTT_BOUNDARY q: which word rhymes with the word ""situation"", ""application"" or ""sweet""? a:UTT_BOUNDARY application of the word """," application of the word """
"Q: Which word rhymes with the word ""anymore"", ""swim"" or ""store""? A:","['store', 'swim']",store,"UTT_BOUNDARY q: which word rhymes with the word ""anymore"", ""swim"" or ""store""? a:UTT_BOUNDARY storekeeper""? a"," storekeeper""? a"
"Q: Which word rhymes with the word ""car"", ""offense"" or ""star""? A:","['star', 'offense']",star,"UTT_BOUNDARY q: which word rhymes with the word ""car"", ""offense"" or ""star""? a:UTT_BOUNDARY star""? a:UTT_BOUNDARY"," star""? a:"
"Q: Which word rhymes with the word ""pin"", ""escape"" or ""chin""? A:","['chin', 'escape']",chin,"UTT_BOUNDARY q: which word rhymes with the word ""pin"", ""escape"" or ""chin""? a:UTT_BOUNDARY chin liang? a", chin liang? a
"Q: Which is a rhyme of the word ""far"", ""car"" or ""attach""? A:","['car', 'attach']",car,"UTT_BOUNDARY q: which is a rhyme of the word ""far"", ""car"" or ""attach""? a:UTT_BOUNDARY carla""? a:"," carla""? a:"
"Q: Which is a rhyme of the word ""knit"", ""birthday"" or ""hit""? A:","['hit', 'birthday']",hit,"UTT_BOUNDARY q: which is a rhyme of the word ""knit"", ""birthday"" or ""hit""? a:UTT_BOUNDARY hit the ball""? a"," hit the ball""? a"
"Q: Of the words ""mix"" and ""racket"", which one rhymes with ""fix""? A:","['mix', 'racket']",mix,"UTT_BOUNDARY q: of the words ""mix"" and ""racket"", which one rhymes with ""fix""? a:UTT_BOUNDARY mixer from ""f"," mixer from ""f"
"Q: Which word rhymes with the word ""sir"", ""dusty"" or ""stir""? A:","['stir', 'dusty']",stir,"UTT_BOUNDARY q: which word rhymes with the word ""sir"", ""dusty"" or ""stir""? a:UTT_BOUNDARY stirrups with """," stirrups with """
"Q: Of the words ""policewoman"" and ""grill"", which one rhymes with ""bill""? A:","['grill', 'policewoman']",grill,"UTT_BOUNDARY q: of the words ""policewoman"" and ""grill"", which one rhymes with ""bill""? a:UTT_BOUNDARY police officer""? a:"," police officer""? a:"
"Q: Which is a rhyme of the word ""routine"", ""machine"" or ""granddad""? A:","['machine', 'granddad']",machine,"UTT_BOUNDARY q: which is a rhyme of the word ""routine"", ""machine"" or ""granddad""? a:UTT_BOUNDARY machine""? a:UTT_BOUNDARY"," machine""? a:"
"Q: Which is a rhyme of the word ""drink"", ""link"" or ""sheet""? A:","['link', 'sheet']",link,"UTT_BOUNDARY q: which is a rhyme of the word ""drink"", ""link"" or ""sheet""? a:UTT_BOUNDARY link with the word """," link with the word """
"Q: Of the words ""union"" and ""bit"", which one rhymes with ""fit""? A:","['bit', 'union']",bit,"UTT_BOUNDARY q: of the words ""union"" and ""bit"", which one rhymes with ""fit""? a:UTT_BOUNDARY bit of the ""go"," bit of the ""go"
"Q: Which word rhymes with the word ""pill"", ""still"" or ""online""? A:","['still', 'online']",still,"UTT_BOUNDARY q: which word rhymes with the word ""pill"", ""still"" or ""online""? a:UTT_BOUNDARY still on the phone now", still on the phone now
"Q: Of the words ""cupboard"" and ""city"", which one rhymes with ""pretty""? A:","['city', 'cupboard']",city,"UTT_BOUNDARY q: of the words ""cupboard"" and ""city"", which one rhymes with ""pretty""? a:UTT_BOUNDARY city hall""? a:"," city hall""? a:"
"Q: Which word rhymes with the word ""letter"", ""guidebook"" or ""sweater""? A:","['sweater', 'guidebook']",sweater,"UTT_BOUNDARY q: which word rhymes with the word ""letter"", ""guidebook"" or ""sweater""? a:UTT_BOUNDARY sweater? a:UTT_BOUNDARY", sweater? a:
"Q: Of the words ""health"" and ""fly"", which one rhymes with ""apply""? A:","['fly', 'health']",fly,"UTT_BOUNDARY q: of the words ""health"" and ""fly"", which one rhymes with ""apply""? a:UTT_BOUNDARY fly all the way to", fly all the way to
"Q: Which is a rhyme of the word ""wear"", ""engaged"" or ""bear""? A:","['bear', 'engaged']",bear,"UTT_BOUNDARY q: which is a rhyme of the word ""wear"", ""engaged"" or ""bear""? a:UTT_BOUNDARY bear with a pencil""?"," bear with a pencil""?"
"Q: Which word rhymes with the word ""main"", ""drum"" or ""explain""? A:","['explain', 'drum']",explain,"UTT_BOUNDARY q: which word rhymes with the word ""main"", ""drum"" or ""explain""? a:UTT_BOUNDARY explain the word ""f"," explain the word ""f"
"Q: Of the words ""put"" and ""water"", which one rhymes with ""daughter""? A:","['water', 'put']",water,"UTT_BOUNDARY q: of the words ""put"" and ""water"", which one rhymes with ""daughter""? a:UTT_BOUNDARY watermelon? a:", watermelon? a:
"Q: Which is a rhyme of the word ""check"", ""kilo"" or ""deck""? A:","['deck', 'kilo']",deck,"UTT_BOUNDARY q: which is a rhyme of the word ""check"", ""kilo"" or ""deck""? a:UTT_BOUNDARY decker met with the", decker met with the
"Q: Which word rhymes with the word ""pile"", ""mile"" or ""television""? A:","['mile', 'television']",mile,"UTT_BOUNDARY q: which word rhymes with the word ""pile"", ""mile"" or ""television""? a:UTT_BOUNDARY site of the screen is", site of the screen is
"Q: Which word rhymes with the word ""deliver"", ""afraid"" or ""river""? A:","['river', 'afraid']",river,"UTT_BOUNDARY q: which word rhymes with the word ""deliver"", ""afraid"" or ""river""? a:UTT_BOUNDARY river runs from the lake", river runs from the lake
"Q: Which word rhymes with the word ""mess"", ""ceiling"" or ""chess""? A:","['chess', 'ceiling']",chess,"UTT_BOUNDARY q: which word rhymes with the word ""mess"", ""ceiling"" or ""chess""? a:UTT_BOUNDARY chess grandparents"","," chess grandparents"","
"Q: Which word rhymes with the word ""plastic"", ""composition"" or ""fantastic""? A:","['fantastic', 'composition']",fantastic,"UTT_BOUNDARY q: which word rhymes with the word ""plastic"", ""composition"" or ""fantastic""? a:UTT_BOUNDARY fantastic exhibition of the word", fantastic exhibition of the word
"Q: Which word rhymes with the word ""switch"", ""undress"" or ""rich""? A:","['rich', 'undress']",rich,"UTT_BOUNDARY q: which word rhymes with the word ""switch"", ""undress"" or ""rich""? a:UTT_BOUNDARY richter""? a:"," richter""? a:"
"Q: Which is a rhyme of the word ""full"", ""meter"" or ""bull""? A:","['bull', 'meter']",bull,"UTT_BOUNDARY q: which is a rhyme of the word ""full"", ""meter"" or ""bull""? a:UTT_BOUNDARY bulldog"", what is"," bulldog"", what is"
"Q: Which is a rhyme of the word ""face"", ""race"" or ""pork""? A:","['race', 'pork']",race,"UTT_BOUNDARY q: which is a rhyme of the word ""face"", ""race"" or ""pork""? a:UTT_BOUNDARY race""? a:UTT_BOUNDARY"," race""? a:"
"Q: Which is a rhyme of the word ""fan"", ""plan"" or ""hit""? A:","['plan', 'hit']",plan,"UTT_BOUNDARY q: which is a rhyme of the word ""fan"", ""plan"" or ""hit""? a:UTT_BOUNDARY plan to know the answer", plan to know the answer
"Q: Which is a rhyme of the word ""prize"", ""flu"" or ""size""? A:","['size', 'flu']",size,"UTT_BOUNDARY q: which is a rhyme of the word ""prize"", ""flu"" or ""size""? a:UTT_BOUNDARY size? a:UTT_BOUNDARY", size? a:
"Q: Which word rhymes with the word ""rain"", ""complain"" or ""chef""? A:","['complain', 'chef']",complain,"UTT_BOUNDARY q: which word rhymes with the word ""rain"", ""complain"" or ""chef""? a:UTT_BOUNDARY complain""? a:UTT_BOUNDARY"," complain""? a:"
"Q: Which is a rhyme of the word ""space"", ""face"" or ""fry""? A:","['face', 'fry']",face,"UTT_BOUNDARY q: which is a rhyme of the word ""space"", ""face"" or ""fry""? a:UTT_BOUNDARY face that comes first alphabet", face that comes first alphabet
"Q: Of the words ""amusing"" and ""squash"", which one rhymes with ""wash""? A:","['squash', 'amusing']",squash,"UTT_BOUNDARY q: of the words ""amusing"" and ""squash"", which one rhymes with ""wash""? a:UTT_BOUNDARY squash""? a:UTT_BOUNDARY"," squash""? a:"
"Q: Of the words ""pig"" and ""post"", which one rhymes with ""coast""? A:","['post', 'pig']",post,"UTT_BOUNDARY q: of the words ""pig"" and ""post"", which one rhymes with ""coast""? a:UTT_BOUNDARY postpone""? a"," postpone""? a"
"Q: Which is a rhyme of the word ""include"", ""rude"" or ""pattern""? A:","['rude', 'pattern']",rude,"UTT_BOUNDARY q: which is a rhyme of the word ""include"", ""rude"" or ""pattern""? a:UTT_BOUNDARY rude and attractive"", which"," rude and attractive"", which"
"Q: Which word rhymes with the word ""per"", ""her"" or ""film""? A:","['her', 'film']",her,"UTT_BOUNDARY q: which word rhymes with the word ""per"", ""her"" or ""film""? a:UTT_BOUNDARY hermanship""? a"," hermanship""? a"
"Q: Which word rhymes with the word ""wage"", ""cage"" or ""smell""? A:","['cage', 'smell']",cage,"UTT_BOUNDARY q: which word rhymes with the word ""wage"", ""cage"" or ""smell""? a:UTT_BOUNDARY cage? a:UTT_BOUNDARY", cage? a:
"Q: Of the words ""stress"" and ""black"", which one rhymes with ""attack""? A:","['black', 'stress']",black,"UTT_BOUNDARY q: of the words ""stress"" and ""black"", which one rhymes with ""attack""? a:UTT_BOUNDARY blackboarding or black", blackboarding or black
"Q: Of the words ""limit"" and ""find"", which one rhymes with ""kind""? A:","['find', 'limit']",find,"UTT_BOUNDARY q: of the words ""limit"" and ""find"", which one rhymes with ""kind""? a:UTT_BOUNDARY find the word least associated", find the word least associated
"Q: Of the words ""election"" and ""few"", which one rhymes with ""section""? A:","['election', 'few']",election,"UTT_BOUNDARY q: of the words ""election"" and ""few"", which one rhymes with ""section""? a:UTT_BOUNDARY election"", "" election"","," election"", "" election"","
"Q: Of the words ""box"" and ""chess"", which one rhymes with ""success""? A:","['chess', 'box']",chess,"UTT_BOUNDARY q: of the words ""box"" and ""chess"", which one rhymes with ""success""? a:UTT_BOUNDARY chess"", ""jacket"," chess"", ""jacket"
"Q: Which is a rhyme of the word ""mess"", ""ceiling"" or ""chess""? A:","['chess', 'ceiling']",chess,"UTT_BOUNDARY q: which is a rhyme of the word ""mess"", ""ceiling"" or ""chess""? a:UTT_BOUNDARY chess grandparents""?"," chess grandparents""?"
"Q: Which is a rhyme of the word ""thriller"", ""rug"" or ""killer""? A:","['killer', 'rug']",killer,"UTT_BOUNDARY q: which is a rhyme of the word ""thriller"", ""rug"" or ""killer""? a:UTT_BOUNDARY killer""? a:UTT_BOUNDARY"," killer""? a:"
"Q: Which word rhymes with the word ""kit"", ""terrified"" or ""sit""? A:","['sit', 'terrified']",sit,"UTT_BOUNDARY q: which word rhymes with the word ""kit"", ""terrified"" or ""sit""? a:UTT_BOUNDARY sit on the tablet", sit on the tablet
"Q: Which is a rhyme of the word ""wave"", ""save"" or ""join""? A:","['save', 'join']",save,"UTT_BOUNDARY q: which is a rhyme of the word ""wave"", ""save"" or ""join""? a:UTT_BOUNDARY save yourself""? a:"," save yourself""? a:"
"Q: Of the words ""kilo"" and ""deck"", which one rhymes with ""check""? A:","['deck', 'kilo']",deck,"UTT_BOUNDARY q: of the words ""kilo"" and ""deck"", which one rhymes with ""check""? a:UTT_BOUNDARY decker"", which word"," decker"", which word"
"Q: Which word rhymes with the word ""diet"", ""wrap"" or ""quiet""? A:","['quiet', 'wrap']",quiet,"UTT_BOUNDARY q: which word rhymes with the word ""diet"", ""wrap"" or ""quiet""? a:UTT_BOUNDARY quiet and quiet"", which"," quiet and quiet"", which"
"Q: Of the words ""contain"" and ""clearly"", which one rhymes with ""nearly""? A:","['clearly', 'contain']",clearly,"UTT_BOUNDARY q: of the words ""contain"" and ""clearly"", which one rhymes with ""nearly""? a:UTT_BOUNDARY clearly behold"" or"," clearly behold"" or"
"Q: Which is a rhyme of the word ""cancer"", ""virus"" or ""answer""? A:","['answer', 'virus']",answer,"UTT_BOUNDARY q: which is a rhyme of the word ""cancer"", ""virus"" or ""answer""? a:UTT_BOUNDARY answer is ""dresser"," answer is ""dresser"
"Q: Of the words ""more"" and ""cloud"", which one rhymes with ""proud""? A:","['cloud', 'more']",cloud,"UTT_BOUNDARY q: of the words ""more"" and ""cloud"", which one rhymes with ""proud""? a:UTT_BOUNDARY clouded watermelon?", clouded watermelon?
"Q: Of the words ""front"" and ""since"", which one rhymes with ""hunt""? A:","['front', 'since']",front,"UTT_BOUNDARY q: of the words ""front"" and ""since"", which one rhymes with ""hunt""? a:UTT_BOUNDARY frontaler or left", frontaler or left
"Q: Which word rhymes with the word ""how"", ""curriculum"" or ""allow""? A:","['allow', 'curriculum']",allow,"UTT_BOUNDARY q: which word rhymes with the word ""how"", ""curriculum"" or ""allow""? a:UTT_BOUNDARY allowance of the word", allowance of the word
"Q: Which is a rhyme of the word ""fun"", ""quickly"" or ""sun""? A:","['sun', 'quickly']",sun,"UTT_BOUNDARY q: which is a rhyme of the word ""fun"", ""quickly"" or ""sun""? a:UTT_BOUNDARY sunrise the""? a"," sunrise the""? a"
"Q: Of the words ""feel"" and ""tasty"", which one rhymes with ""heel""? A:","['feel', 'tasty']",feel,"UTT_BOUNDARY q: of the words ""feel"" and ""tasty"", which one rhymes with ""heel""? a:UTT_BOUNDARY feel healthier", feel healthier
"Q: Which is a rhyme of the word ""computer"", ""disgusting"" or ""scooter""? A:","['scooter', 'disgusting']",scooter,"UTT_BOUNDARY q: which is a rhyme of the word ""computer"", ""disgusting"" or ""scooter""? a:UTT_BOUNDARY scooter is a danger", scooter is a danger
"Q: Which is a rhyme of the word ""beginner"", ""winner"" or ""important""? A:","['winner', 'important']",winner,"UTT_BOUNDARY q: which is a rhyme of the word ""beginner"", ""winner"" or ""important""? a:UTT_BOUNDARY winner orstand""? a"," winner orstand""? a"
"Q: Which word rhymes with the word ""apartment"", ""collar"" or ""department""? A:","['department', 'collar']",department,"UTT_BOUNDARY q: which word rhymes with the word ""apartment"", ""collar"" or ""department""? a:UTT_BOUNDARY department""? a:UTT_BOUNDARY"," department""? a:"
"Q: Of the words ""yeah"" and ""skate"", which one rhymes with ""late""? A:","['skate', 'yeah']",skate,"UTT_BOUNDARY q: of the words ""yeah"" and ""skate"", which one rhymes with ""late""? a:UTT_BOUNDARY skateboarding""? a"," skateboarding""? a"
"Q: Of the words ""cut"" and ""bookcase"", which one rhymes with ""hut""? A:","['cut', 'bookcase']",cut,"UTT_BOUNDARY q: of the words ""cut"" and ""bookcase"", which one rhymes with ""hut""? a:UTT_BOUNDARY cuter? a:", cuter? a:
"Q: Which word rhymes with the word ""dance"", ""cool"" or ""chance""? A:","['chance', 'cool']",chance,"UTT_BOUNDARY q: which word rhymes with the word ""dance"", ""cool"" or ""chance""? a:UTT_BOUNDARY cooler? a:", cooler? a:
"Q: Which is a rhyme of the word ""writing"", ""exciting"" or ""pull""? A:","['exciting', 'pull']",exciting,"UTT_BOUNDARY q: which is a rhyme of the word ""writing"", ""exciting"" or ""pull""? a:UTT_BOUNDARY exciting newsplay""? a"," exciting newsplay""? a"
"Q: Of the words ""shake"" and ""underneath"", which one rhymes with ""lake""? A:","['shake', 'underneath']",shake,"UTT_BOUNDARY q: of the words ""shake"" and ""underneath"", which one rhymes with ""lake""? a:UTT_BOUNDARY shake of the wall with", shake of the wall with
"Q: Which word rhymes with the word ""pig"", ""ad"" or ""dig""? A:","['dig', 'ad']",dig,"UTT_BOUNDARY q: which word rhymes with the word ""pig"", ""ad"" or ""dig""? a:UTT_BOUNDARY digestive and plant", digestive and plant
"Q: Which word rhymes with the word ""machine"", ""scene"" or ""ahead""? A:","['scene', 'ahead']",scene,"UTT_BOUNDARY q: which word rhymes with the word ""machine"", ""scene"" or ""ahead""? a:UTT_BOUNDARY scene of darkness""? a"," scene of darkness""? a"
"Q: Which is a rhyme of the word ""beach"", ""teach"" or ""guess""? A:","['teach', 'guess']",teach,"UTT_BOUNDARY q: which is a rhyme of the word ""beach"", ""teach"" or ""guess""? a:UTT_BOUNDARY teach the whole town a", teach the whole town a
"Q: Which is a rhyme of the word ""meet"", ""plastic"" or ""greet""? A:","['greet', 'plastic']",greet,"UTT_BOUNDARY q: which is a rhyme of the word ""meet"", ""plastic"" or ""greet""? a:UTT_BOUNDARY greeting the youngster", greeting the youngster
"Q: Which word rhymes with the word ""bath"", ""sticky"" or ""path""? A:","['path', 'sticky']",path,"UTT_BOUNDARY q: which word rhymes with the word ""bath"", ""sticky"" or ""path""? a:UTT_BOUNDARY pathway"", ""straw"," pathway"", ""straw"
"Q: Which is a rhyme of the word ""fairly"", ""free"" or ""rarely""? A:","['rarely', 'free']",rarely,"UTT_BOUNDARY q: which is a rhyme of the word ""fairly"", ""free"" or ""rarely""? a:UTT_BOUNDARY rare and rare form of", rare and rare form of
"Q: Which word rhymes with the word ""cake"", ""saleswoman"" or ""shake""? A:","['shake', 'saleswoman']",shake,"UTT_BOUNDARY q: which word rhymes with the word ""cake"", ""saleswoman"" or ""shake""? a:UTT_BOUNDARY shake of the rice with", shake of the rice with
"Q: Which word rhymes with the word ""birth"", ""earth"" or ""club""? A:","['earth', 'club']",earth,"UTT_BOUNDARY q: which word rhymes with the word ""birth"", ""earth"" or ""club""? a:UTT_BOUNDARY earth to winston"","," earth to winston"","
"Q: Which is a rhyme of the word ""hand"", ""band"" or ""else""? A:","['band', 'else']",band,"UTT_BOUNDARY q: which is a rhyme of the word ""hand"", ""band"" or ""else""? a:UTT_BOUNDARY bandits murdered innocent victims", bandits murdered innocent victims
"Q: Of the words ""rose"" and ""birth"", which one rhymes with ""nose""? A:","['rose', 'birth']",rose,"UTT_BOUNDARY q: of the words ""rose"" and ""birth"", which one rhymes with ""nose""? a:UTT_BOUNDARY rosemary is a 190", rosemary is a 190
"Q: Which word rhymes with the word ""star"", ""product"" or ""jar""? A:","['jar', 'product']",jar,"UTT_BOUNDARY q: which word rhymes with the word ""star"", ""product"" or ""jar""? a:UTT_BOUNDARY jarvis, a:"," jarvis, a:"
