Input,Options,Expected,Output (raw),Predicted
"Q: In an alphabetical order, which of the words ""coat"" and ""somebody"" comes first? A:","['coat', 'somebody']",coat,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""coat"" and ""somebody"" comes first? a:UTT_BOUNDARY coat of paint"", which"," coat of paint"", which"
"Q: In an alphabetical order, which word comes first, ""size"" or ""rap""? A:","['size', 'rap']",rap,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""size"" or ""rap""? a:UTT_BOUNDARY rapist model""? a"," rapist model""? a"
"Q: Of the words ""paper"" and ""different"", which word comes first alphabetically? A:","['paper', 'different']",different,"UTT_BOUNDARY q: of the words ""paper"" and ""different"", which word comes first alphabetically? a:UTT_BOUNDARY different? a:UTT_BOUNDARY", different? a:
"Q: In an alphabetical order, which of the words ""nearly"" and ""sink"" comes first? A:","['nearly', 'sink']",nearly,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""nearly"" and ""sink"" comes first? a:UTT_BOUNDARY nearly every detail of the", nearly every detail of the
"Q: In an alphabetical order, which word comes first, ""advertisement"" or ""policewoman""? A:","['advertisement', 'policewoman']",advertisement,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""advertisement"" or ""policewoman""? a:UTT_BOUNDARY advertisement? a:", advertisement? a:
"Q: In an alphabetical order, which of the words ""why"" and ""race"" comes first? A:","['why', 'race']",race,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""why"" and ""race"" comes first? a:UTT_BOUNDARY race is being touched by", race is being touched by
"Q: Of the words ""more"" and ""pet"", which word comes first alphabetically? A:","['more', 'pet']",more,"UTT_BOUNDARY q: of the words ""more"" and ""pet"", which word comes first alphabetically? a:UTT_BOUNDARY more letters? a:", more letters? a:
"Q: Of the words ""insect"" and ""gate"", which word comes first alphabetically? A:","['insect', 'gate']",gate,"UTT_BOUNDARY q: of the words ""insect"" and ""gate"", which word comes first alphabetically? a:UTT_BOUNDARY gateway""? a:"," gateway""? a:"
"Q: In an alphabetical order, which of the words ""oh"" and ""in"" comes first? A:","['oh', 'in']",in,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""oh"" and ""in"" comes first? a:UTT_BOUNDARY indoorwood, new"," indoorwood, new"
"Q: In an alphabetical order, which of the words ""hungry"" and ""low"" comes first? A:","['hungry', 'low']",hungry,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""hungry"" and ""low"" comes first? a:UTT_BOUNDARY hungry"" or ""lucky"," hungry"" or ""lucky"
"Q: In an alphabetical order, which of the words ""expensive"" and ""yes"" comes first? A:","['expensive', 'yes']",expensive,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""expensive"" and ""yes"" comes first? a:UTT_BOUNDARY expensive chair for me to", expensive chair for me to
"Q: Of the words ""a"" and ""comparative"", which word comes first alphabetically? A:","['a', 'comparative']",a,"UTT_BOUNDARY q: of the words ""a"" and ""comparative"", which word comes first alphabetically? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Q: In an alphabetical order, which word comes first, ""woman"" or ""try""? A:","['woman', 'try']",try,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""woman"" or ""try""? a:UTT_BOUNDARY try to fix the computer", try to fix the computer
"Q: Of the words ""grandchild"" and ""colleague"", which word comes first alphabetically? A:","['grandchild', 'colleague']",colleague,"UTT_BOUNDARY q: of the words ""grandchild"" and ""colleague"", which word comes first alphabetically? a:UTT_BOUNDARY colleague of the word", colleague of the word
"Q: Of the words ""listen"" and ""great"", which word comes first alphabetically? A:","['listen', 'great']",great,"UTT_BOUNDARY q: of the words ""listen"" and ""great"", which word comes first alphabetically? a:UTT_BOUNDARY great big ""pear"," great big ""pear"
"Q: In an alphabetical order, which word comes first, ""each"" or ""visit""? A:","['each', 'visit']",each,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""each"" or ""visit""? a:UTT_BOUNDARY each year it ""e"," each year it ""e"
"Q: In an alphabetical order, which of the words ""milk"" and ""what"" comes first? A:","['milk', 'what']",milk,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""milk"" and ""what"" comes first? a:UTT_BOUNDARY milk""? a:UTT_BOUNDARY"," milk""? a:"
"Q: In an alphabetical order, which word comes first, ""big"" or ""poor""? A:","['big', 'poor']",big,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""big"" or ""poor""? a:UTT_BOUNDARY bignon"" or """," bignon"" or """
"Q: In an alphabetical order, which word comes first, ""may"" or ""motorcycle""? A:","['may', 'motorcycle']",may,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""may"" or ""motorcycle""? a:UTT_BOUNDARY may"", ""truck"""," may"", ""truck"""
"Q: In an alphabetical order, which word comes first, ""order"" or ""surprise""? A:","['order', 'surprise']",order,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""order"" or ""surprise""? a:UTT_BOUNDARY orderly""? a:"," orderly""? a:"
"Q: In an alphabetical order, which of the words ""occupation"" and ""guy"" comes first? A:","['occupation', 'guy']",guy,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""occupation"" and ""guy"" comes first? a:UTT_BOUNDARY guy who likes his beer", guy who likes his beer
"Q: Of the words ""subway"" and ""anyone"", which word comes first alphabetically? A:","['subway', 'anyone']",anyone,"UTT_BOUNDARY q: of the words ""subway"" and ""anyone"", which word comes first alphabetically? a:UTT_BOUNDARY anyone who knows what she", anyone who knows what she
"Q: In an alphabetical order, which of the words ""roast"" and ""many"" comes first? A:","['roast', 'many']",many,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""roast"" and ""many"" comes first? a:UTT_BOUNDARY many different things, including"," many different things, including"
"Q: In an alphabetical order, which of the words ""singular"" and ""dress"" comes first? A:","['singular', 'dress']",dress,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""singular"" and ""dress"" comes first? a:UTT_BOUNDARY dresser"" or """," dresser"" or """
"Q: Of the words ""school"" and ""world"", which word comes first alphabetically? A:","['school', 'world']",school,"UTT_BOUNDARY q: of the words ""school"" and ""world"", which word comes first alphabetically? a:UTT_BOUNDARY schoolchild""? a:"," schoolchild""? a:"
"Q: In an alphabetical order, which of the words ""kid"" and ""sailing"" comes first? A:","['kid', 'sailing']",kid,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""kid"" and ""sailing"" comes first? a:UTT_BOUNDARY kiddie or a man", kiddie or a man
"Q: In an alphabetical order, which of the words ""information"" and ""disco"" comes first? A:","['information', 'disco']",disco,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""information"" and ""disco"" comes first? a:UTT_BOUNDARY discovement model"","," discovement model"","
"Q: In an alphabetical order, which word comes first, ""information"" or ""disco""? A:","['information', 'disco']",disco,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""information"" or ""disco""? a:UTT_BOUNDARY discovement is the", discovement is the
"Q: In an alphabetical order, which of the words ""final"" and ""hey"" comes first? A:","['final', 'hey']",final,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""final"" and ""hey"" comes first? a:UTT_BOUNDARY final word comes first alphabet", final word comes first alphabet
"Q: In an alphabetical order, which of the words ""them"" and ""crazy"" comes first? A:","['them', 'crazy']",crazy,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""them"" and ""crazy"" comes first? a:UTT_BOUNDARY crazy crazy crazy crazy crazy", crazy crazy crazy crazy crazy
"Q: In an alphabetical order, which of the words ""follow"" and ""bathroom"" comes first? A:","['follow', 'bathroom']",bathroom,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""follow"" and ""bathroom"" comes first? a:UTT_BOUNDARY bathroom is a tablet", bathroom is a tablet
"Q: In an alphabetical order, which of the words ""easily"" and ""black"" comes first? A:","['easily', 'black']",black,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""easily"" and ""black"" comes first? a:UTT_BOUNDARY blackboardingama"","," blackboardingama"","
"Q: In an alphabetical order, which word comes first, ""himself"" or ""hot""? A:","['himself', 'hot']",himself,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""himself"" or ""hot""? a:UTT_BOUNDARY himself""? a:UTT_BOUNDARY"," himself""? a:"
"Q: In an alphabetical order, which word comes first, ""short"" or ""invite""? A:","['short', 'invite']",invite,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""short"" or ""invite""? a:UTT_BOUNDARY invitereceive""?"," invitereceive""?"
"Q: Of the words ""toothache"" and ""goal"", which word comes first alphabetically? A:","['toothache', 'goal']",goal,"UTT_BOUNDARY q: of the words ""toothache"" and ""goal"", which word comes first alphabetically? a:UTT_BOUNDARY goalie""? a:"," goalie""? a:"
"Q: In an alphabetical order, which of the words ""morning"" and ""ship"" comes first? A:","['morning', 'ship']",morning,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""morning"" and ""ship"" comes first? a:UTT_BOUNDARY morning"" or ""c"," morning"" or ""c"
"Q: Of the words ""health"" and ""worry"", which word comes first alphabetically? A:","['health', 'worry']",health,"UTT_BOUNDARY q: of the words ""health"" and ""worry"", which word comes first alphabetically? a:UTT_BOUNDARY health care""? a:"," health care""? a:"
"Q: In an alphabetical order, which word comes first, ""upstairs"" or ""mail""? A:","['upstairs', 'mail']",mail,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""upstairs"" or ""mail""? a:UTT_BOUNDARY mailboxes""? a"," mailboxes""? a"
"Q: In an alphabetical order, which word comes first, ""mechanic"" or ""may""? A:","['mechanic', 'may']",may,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""mechanic"" or ""may""? a:UTT_BOUNDARY mayonnaise""? a"," mayonnaise""? a"
"Q: Of the words ""all"" and ""repair"", which word comes first alphabetically? A:","['all', 'repair']",all,"UTT_BOUNDARY q: of the words ""all"" and ""repair"", which word comes first alphabetically? a:UTT_BOUNDARY all the students? a", all the students? a
"Q: In an alphabetical order, which of the words ""badminton"" and ""favorite"" comes first? A:","['badminton', 'favorite']",badminton,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""badminton"" and ""favorite"" comes first? a:UTT_BOUNDARY badminton cathedral is", badminton cathedral is
"Q: Of the words ""always"" and ""occupation"", which word comes first alphabetically? A:","['always', 'occupation']",always,"UTT_BOUNDARY q: of the words ""always"" and ""occupation"", which word comes first alphabetically? a:UTT_BOUNDARY always use the word """," always use the word """
"Q: In an alphabetical order, which of the words ""cleaner"" and ""teach"" comes first? A:","['cleaner', 'teach']",cleaner,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""cleaner"" and ""teach"" comes first? a:UTT_BOUNDARY cleaner? a:", cleaner? a:
"Q: Of the words ""both"" and ""notice"", which word comes first alphabetically? A:","['both', 'notice']",both,"UTT_BOUNDARY q: of the words ""both"" and ""notice"", which word comes first alphabetically? a:UTT_BOUNDARY both the and and the", both the and and the
"Q: In an alphabetical order, which word comes first, ""skating"" or ""desk""? A:","['skating', 'desk']",desk,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""skating"" or ""desk""? a:UTT_BOUNDARY desktop is bigger?", desktop is bigger?
"Q: In an alphabetical order, which of the words ""excellent"" and ""mix"" comes first? A:","['excellent', 'mix']",excellent,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""excellent"" and ""mix"" comes first? a:UTT_BOUNDARY excellent grandma"", ""even"," excellent grandma"", ""even"
"Q: Of the words ""long"" and ""shop"", which word comes first alphabetically? A:","['long', 'shop']",long,"UTT_BOUNDARY q: of the words ""long"" and ""shop"", which word comes first alphabetically? a:UTT_BOUNDARY longs for a long", longs for a long
"Q: In an alphabetical order, which word comes first, ""at"" or ""policewoman""? A:","['at', 'policewoman']",at,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""at"" or ""policewoman""? a:UTT_BOUNDARY at the end of the", at the end of the
"Q: In an alphabetical order, which of the words ""day"" and ""along"" comes first? A:","['day', 'along']",along,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""day"" and ""along"" comes first? a:UTT_BOUNDARY along with the word """," along with the word """
"Q: In an alphabetical order, which of the words ""study"" and ""almost"" comes first? A:","['study', 'almost']",almost,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""study"" and ""almost"" comes first? a:UTT_BOUNDARY almost every detail of the", almost every detail of the
"Q: In an alphabetical order, which of the words ""actually"" and ""sink"" comes first? A:","['actually', 'sink']",actually,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""actually"" and ""sink"" comes first? a:UTT_BOUNDARY actually, actually have a"," actually, actually have a"
"Q: In an alphabetical order, which of the words ""all"" and ""over"" comes first? A:","['all', 'over']",all,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""all"" and ""over"" comes first? a:UTT_BOUNDARY all the words ""e"," all the words ""e"
"Q: In an alphabetical order, which of the words ""toilet"" and ""card"" comes first? A:","['toilet', 'card']",card,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""toilet"" and ""card"" comes first? a:UTT_BOUNDARY cardboard"" or """," cardboard"" or """
"Q: In an alphabetical order, which word comes first, ""useful"" or ""field""? A:","['useful', 'field']",field,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""useful"" or ""field""? a:UTT_BOUNDARY field""? a:UTT_BOUNDARY"," field""? a:"
"Q: In an alphabetical order, which word comes first, ""luggage"" or ""hockey""? A:","['luggage', 'hockey']",hockey,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""luggage"" or ""hockey""? a:UTT_BOUNDARY hockey player who is a", hockey player who is a
"Q: In an alphabetical order, which word comes first, ""then"" or ""mean""? A:","['then', 'mean']",mean,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""then"" or ""mean""? a:UTT_BOUNDARY mean word? a:", mean word? a:
"Q: In an alphabetical order, which word comes first, ""practice"" or ""easy""? A:","['practice', 'easy']",easy,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""practice"" or ""easy""? a:UTT_BOUNDARY easyware""? a:"," easyware""? a:"
"Q: In an alphabetical order, which of the words ""earring"" and ""till"" comes first? A:","['earring', 'till']",earring,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""earring"" and ""till"" comes first? a:UTT_BOUNDARY earring of the ear", earring of the ear
"Q: In an alphabetical order, which word comes first, ""hand"" or ""example""? A:","['hand', 'example']",example,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""hand"" or ""example""? a:UTT_BOUNDARY example ""penny""?"," example ""penny""?"
"Q: Of the words ""space"" and ""swim"", which word comes first alphabetically? A:","['space', 'swim']",space,"UTT_BOUNDARY q: of the words ""space"" and ""swim"", which word comes first alphabetically? a:UTT_BOUNDARY spaceflighted""?"," spaceflighted""?"
"Q: Of the words ""pass"" and ""restaurant"", which word comes first alphabetically? A:","['pass', 'restaurant']",pass,"UTT_BOUNDARY q: of the words ""pass"" and ""restaurant"", which word comes first alphabetically? a:UTT_BOUNDARY restaurant""? a:UTT_BOUNDARY"," restaurant""? a:"
"Q: In an alphabetical order, which word comes first, ""grandpa"" or ""theirs""? A:","['grandpa', 'theirs']",grandpa,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""grandpa"" or ""theirs""? a:UTT_BOUNDARY grandpa is happy about the", grandpa is happy about the
"Q: In an alphabetical order, which of the words ""really"" and ""bottom"" comes first? A:","['really', 'bottom']",bottom,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""really"" and ""bottom"" comes first? a:UTT_BOUNDARY bottom of the sentence """," bottom of the sentence """
"Q: In an alphabetical order, which of the words ""liter"" and ""studies"" comes first? A:","['liter', 'studies']",liter,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""liter"" and ""studies"" comes first? a:UTT_BOUNDARY literal"" or """," literal"" or """
"Q: Of the words ""other"" and ""high"", which word comes first alphabetically? A:","['other', 'high']",high,"UTT_BOUNDARY q: of the words ""other"" and ""high"", which word comes first alphabetically? a:UTT_BOUNDARY high street""? a:"," high street""? a:"
"Q: Of the words ""to"" and ""crazy"", which word comes first alphabetically? A:","['to', 'crazy']",crazy,"UTT_BOUNDARY q: of the words ""to"" and ""crazy"", which word comes first alphabetically? a:UTT_BOUNDARY crazy crazy crazy crazy crazy", crazy crazy crazy crazy crazy
"Q: Of the words ""classroom"" and ""leg"", which word comes first alphabetically? A:","['classroom', 'leg']",classroom,"UTT_BOUNDARY q: of the words ""classroom"" and ""leg"", which word comes first alphabetically? a:UTT_BOUNDARY classroom"", which word comes"," classroom"", which word comes"
"Q: Of the words ""midnight"" and ""conversation"", which word comes first alphabetically? A:","['midnight', 'conversation']",conversation,"UTT_BOUNDARY q: of the words ""midnight"" and ""conversation"", which word comes first alphabetically? a:UTT_BOUNDARY conversation? a:UTT_BOUNDARY", conversation? a:
"Q: In an alphabetical order, which word comes first, ""actually"" or ""sink""? A:","['actually', 'sink']",actually,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""actually"" or ""sink""? a:UTT_BOUNDARY actually, she was a"," actually, she was a"
"Q: In an alphabetical order, which word comes first, ""cricket"" or ""pack""? A:","['cricket', 'pack']",cricket,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""cricket"" or ""pack""? a:UTT_BOUNDARY cricket""? a:UTT_BOUNDARY"," cricket""? a:"
"Q: In an alphabetical order, which of the words ""exactly"" and ""blue"" comes first? A:","['exactly', 'blue']",blue,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""exactly"" and ""blue"" comes first? a:UTT_BOUNDARY bluebookcase"", which"," bluebookcase"", which"
"Q: In an alphabetical order, which word comes first, ""everything"" or ""mouth""? A:","['everything', 'mouth']",everything,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""everything"" or ""mouth""? a:UTT_BOUNDARY everything you could was for", everything you could was for
"Q: Of the words ""at"" and ""policewoman"", which word comes first alphabetically? A:","['at', 'policewoman']",at,"UTT_BOUNDARY q: of the words ""at"" and ""policewoman"", which word comes first alphabetically? a:UTT_BOUNDARY at the end of the", at the end of the
"Q: In an alphabetical order, which of the words ""school"" and ""world"" comes first? A:","['school', 'world']",school,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""school"" and ""world"" comes first? a:UTT_BOUNDARY schoolchild and schoolchild", schoolchild and schoolchild
"Q: Of the words ""purse"" and ""every"", which word comes first alphabetically? A:","['purse', 'every']",every,"UTT_BOUNDARY q: of the words ""purse"" and ""every"", which word comes first alphabetically? a:UTT_BOUNDARY everywhere in the sentence", everywhere in the sentence
"Q: In an alphabetical order, which word comes first, ""useful"" or ""how""? A:","['useful', 'how']",how,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""useful"" or ""how""? a:UTT_BOUNDARY how do you explain the", how do you explain the
"Q: Of the words ""subway"" and ""dark"", which word comes first alphabetically? A:","['subway', 'dark']",dark,"UTT_BOUNDARY q: of the words ""subway"" and ""dark"", which word comes first alphabetically? a:UTT_BOUNDARY dark""? a:UTT_BOUNDARY"," dark""? a:"
"Q: Of the words ""racket"" and ""walk"", which word comes first alphabetically? A:","['racket', 'walk']",racket,"UTT_BOUNDARY q: of the words ""racket"" and ""walk"", which word comes first alphabetically? a:UTT_BOUNDARY racket""? a:"," racket""? a:"
"Q: In an alphabetical order, which of the words ""grade"" and ""anyway"" comes first? A:","['grade', 'anyway']",anyway,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""grade"" and ""anyway"" comes first? a:UTT_BOUNDARY anyway? a:UTT_BOUNDARY", anyway? a:
"Q: In an alphabetical order, which word comes first, ""latest"" or ""earn""? A:","['latest', 'earn']",earn,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""latest"" or ""earn""? a:UTT_BOUNDARY earneries""? a"," earneries""? a"
"Q: Of the words ""pants"" and ""great"", which word comes first alphabetically? A:","['pants', 'great']",great,"UTT_BOUNDARY q: of the words ""pants"" and ""great"", which word comes first alphabetically? a:UTT_BOUNDARY great bignon ""f"," great bignon ""f"
"Q: In an alphabetical order, which word comes first, ""describe"" or ""a""? A:","['describe', 'a']",a,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""describe"" or ""a""? a:UTT_BOUNDARY a priest or a soldier", a priest or a soldier
"Q: In an alphabetical order, which word comes first, ""fruit"" or ""barbecue""? A:","['fruit', 'barbecue']",barbecue,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""fruit"" or ""barbecue""? a:UTT_BOUNDARY barbecue""? a"," barbecue""? a"
"Q: In an alphabetical order, which of the words ""store"" and ""juice"" comes first? A:","['store', 'juice']",juice,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""store"" and ""juice"" comes first? a:UTT_BOUNDARY juice"" or ""l"," juice"" or ""l"
"Q: Of the words ""famous"" and ""mushroom"", which word comes first alphabetically? A:","['famous', 'mushroom']",famous,"UTT_BOUNDARY q: of the words ""famous"" and ""mushroom"", which word comes first alphabetically? a:UTT_BOUNDARY famous concert hall where the", famous concert hall where the
"Q: Of the words ""roast"" and ""many"", which word comes first alphabetically? A:","['roast', 'many']",many,"UTT_BOUNDARY q: of the words ""roast"" and ""many"", which word comes first alphabetically? a:UTT_BOUNDARY many fruit""? a:"," many fruit""? a:"
"Q: In an alphabetical order, which of the words ""excellent"" and ""may"" comes first? A:","['excellent', 'may']",excellent,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""excellent"" and ""may"" comes first? a:UTT_BOUNDARY excellent committee"", ""vis"," excellent committee"", ""vis"
"Q: In an alphabetical order, which word comes first, ""fly"" or ""next""? A:","['fly', 'next']",fly,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""fly"" or ""next""? a:UTT_BOUNDARY flyer""? a:"," flyer""? a:"
"Q: Of the words ""save"" and ""camping"", which word comes first alphabetically? A:","['save', 'camping']",camping,"UTT_BOUNDARY q: of the words ""save"" and ""camping"", which word comes first alphabetically? a:UTT_BOUNDARY camping trip to the park", camping trip to the park
"Q: In an alphabetical order, which of the words ""mirror"" and ""lucky"" comes first? A:","['mirror', 'lucky']",lucky,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""mirror"" and ""lucky"" comes first? a:UTT_BOUNDARY lucky guess""? a:"," lucky guess""? a:"
"Q: In an alphabetical order, which of the words ""need"" and ""fantastic"" comes first? A:","['need', 'fantastic']",fantastic,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""need"" and ""fantastic"" comes first? a:UTT_BOUNDARY fantastic magazine"" or """," fantastic magazine"" or """
"Q: In an alphabetical order, which word comes first, ""stamp"" or ""possible""? A:","['stamp', 'possible']",possible,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""stamp"" or ""possible""? a:UTT_BOUNDARY possible solution""? a:"," possible solution""? a:"
"Q: In an alphabetical order, which word comes first, ""unfortunately"" or ""side""? A:","['unfortunately', 'side']",side,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""unfortunately"" or ""side""? a:UTT_BOUNDARY sidekick is a """," sidekick is a """
"Q: In an alphabetical order, which of the words ""playground"" and ""volleyball"" comes first? A:","['playground', 'volleyball']",playground,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""playground"" and ""volleyball"" comes first? a:UTT_BOUNDARY playground is a playground for", playground is a playground for
"Q: In an alphabetical order, which word comes first, ""its"" or ""colleague""? A:","['its', 'colleague']",colleague,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""its"" or ""colleague""? a:UTT_BOUNDARY colleague of the word", colleague of the word
"Q: In an alphabetical order, which of the words ""draw"" and ""piano"" comes first? A:","['draw', 'piano']",draw,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""draw"" and ""piano"" comes first? a:UTT_BOUNDARY draw the first word of", draw the first word of
"Q: In an alphabetical order, which of the words ""a"" and ""fantastic"" comes first? A:","['a', 'fantastic']",a,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""a"" and ""fantastic"" comes first? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Q: In an alphabetical order, which word comes first, ""this"" or ""heart""? A:","['this', 'heart']",heart,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""this"" or ""heart""? a:UTT_BOUNDARY heart"" or ""s"," heart"" or ""s"
"Q: Of the words ""swim"" and ""grandfather"", which word comes first alphabetically? A:","['swim', 'grandfather']",grandfather,"UTT_BOUNDARY q: of the words ""swim"" and ""grandfather"", which word comes first alphabetically? a:UTT_BOUNDARY grandfather is a father or", grandfather is a father or
"Q: In an alphabetical order, which of the words ""push"" and ""build"" comes first? A:","['push', 'build']",build,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""push"" and ""build"" comes first? a:UTT_BOUNDARY buildboxes and build", buildboxes and build
"Q: Of the words ""interested"" and ""examination"", which word comes first alphabetically? A:","['interested', 'examination']",examination,"UTT_BOUNDARY q: of the words ""interested"" and ""examination"", which word comes first alphabetically? a:UTT_BOUNDARY examinationary""? a:"," examinationary""? a:"
