Input,Options,Expected,Output (raw),Predicted
"Q: Which word has more letters, ""gate"" or ""grade""? A:","['gate', 'grade']",grade,"UTT_BOUNDARY q: which word has more letters, ""gate"" or ""grade""? a:UTT_BOUNDARY grade""? a:UTT_BOUNDARY"," grade""? a:"
"Q: Which word has more letters, ""father"" or ""awful""? A:","['father', 'awful']",father,"UTT_BOUNDARY q: which word has more letters, ""father"" or ""awful""? a:UTT_BOUNDARY father to father""? a"," father to father""? a"
"Q: Which word has more letters, ""sock"" or ""cheap""? A:","['sock', 'cheap']",cheap,"UTT_BOUNDARY q: which word has more letters, ""sock"" or ""cheap""? a:UTT_BOUNDARY cheapskateboarding", cheapskateboarding
"Q: Of the words ""some"" and ""grape"" which one has more letters? A:","['some', 'grape']",grape,"UTT_BOUNDARY q: of the words ""some"" and ""grape"" which one has more letters? a:UTT_BOUNDARY grape""? a:UTT_BOUNDARY"," grape""? a:"
"Q: Which word is longer, ""honey"" or ""chat""? A:","['honey', 'chat']",honey,"UTT_BOUNDARY q: which word is longer, ""honey"" or ""chat""? a:UTT_BOUNDARY honeymoon""? a:"," honeymoon""? a:"
"Q: Of the words ""modern"" and ""platform"" which one has more letters? A:","['modern', 'platform']",platform,"UTT_BOUNDARY q: of the words ""modern"" and ""platform"" which one has more letters? a:UTT_BOUNDARY platform about the world than", platform about the world than
"Q: Of the words ""careful"" and ""dangerous"" which one has more letters? A:","['careful', 'dangerous']",dangerous,"UTT_BOUNDARY q: of the words ""careful"" and ""dangerous"" which one has more letters? a:UTT_BOUNDARY dangerous nature"", ""are"," dangerous nature"", ""are"
"Q: Which word is longer, ""space"" or ""map""? A:","['space', 'map']",space,"UTT_BOUNDARY q: which word is longer, ""space"" or ""map""? a:UTT_BOUNDARY spaceflight? a", spaceflight? a
"Q: Which word has more letters, ""strange"" or ""worse""? A:","['strange', 'worse']",strange,"UTT_BOUNDARY q: which word has more letters, ""strange"" or ""worse""? a:UTT_BOUNDARY strange""? a:UTT_BOUNDARY"," strange""? a:"
"Q: Which word is longer, ""outside"" or ""keyboard""? A:","['outside', 'keyboard']",keyboard,"UTT_BOUNDARY q: which word is longer, ""outside"" or ""keyboard""? a:UTT_BOUNDARY keyboarding""? a"," keyboarding""? a"
"Q: Which word is longer, ""plastic"" or ""wonderful""? A:","['plastic', 'wonderful']",wonderful,"UTT_BOUNDARY q: which word is longer, ""plastic"" or ""wonderful""? a:UTT_BOUNDARY wonderful restaurant or magic""?"," wonderful restaurant or magic""?"
"Q: Which word is longer, ""hit"" or ""woman""? A:","['hit', 'woman']",woman,"UTT_BOUNDARY q: which word is longer, ""hit"" or ""woman""? a:UTT_BOUNDARY woman""? a:UTT_BOUNDARY"," woman""? a:"
"Q: Which word has more letters, ""child"" or ""sick""? A:","['child', 'sick']",child,"UTT_BOUNDARY q: which word has more letters, ""child"" or ""sick""? a:UTT_BOUNDARY child""? a:UTT_BOUNDARY"," child""? a:"
"Q: Of the words ""spend"" and ""fashion"" which one has more letters? A:","['spend', 'fashion']",fashion,"UTT_BOUNDARY q: of the words ""spend"" and ""fashion"" which one has more letters? a:UTT_BOUNDARY fashion""? a:UTT_BOUNDARY"," fashion""? a:"
"Q: Which word has more letters, ""subject"" or ""parent""? A:","['subject', 'parent']",subject,"UTT_BOUNDARY q: which word has more letters, ""subject"" or ""parent""? a:UTT_BOUNDARY subjective subject""? a"," subjective subject""? a"
"Q: Which word has more letters, ""country"" or ""candy""? A:","['country', 'candy']",country,"UTT_BOUNDARY q: which word has more letters, ""country"" or ""candy""? a:UTT_BOUNDARY country house""? a:"," country house""? a:"
"Q: Of the words ""theirs"" and ""neighbor"" which one has more letters? A:","['theirs', 'neighbor']",neighbor,"UTT_BOUNDARY q: of the words ""theirs"" and ""neighbor"" which one has more letters? a:UTT_BOUNDARY neighbor""? a:UTT_BOUNDARY"," neighbor""? a:"
"Q: Which word has more letters, ""playground"" or ""wonderful""? A:","['playground', 'wonderful']",playground,"UTT_BOUNDARY q: which word has more letters, ""playground"" or ""wonderful""? a:UTT_BOUNDARY playground""? a:UTT_BOUNDARY"," playground""? a:"
"Q: Which word has more letters, ""reading"" or ""train""? A:","['reading', 'train']",reading,"UTT_BOUNDARY q: which word has more letters, ""reading"" or ""train""? a:UTT_BOUNDARY reading book""? a:"," reading book""? a:"
"Q: Which word is longer, ""reading"" or ""train""? A:","['reading', 'train']",reading,"UTT_BOUNDARY q: which word is longer, ""reading"" or ""train""? a:UTT_BOUNDARY reading letter""? a:"," reading letter""? a:"
"Q: Which word has more letters, ""surfing"" or ""final""? A:","['surfing', 'final']",surfing,"UTT_BOUNDARY q: which word has more letters, ""surfing"" or ""final""? a:UTT_BOUNDARY surfing""? a:"," surfing""? a:"
"Q: Which word has more letters, ""print"" or ""project""? A:","['print', 'project']",project,"UTT_BOUNDARY q: which word has more letters, ""print"" or ""project""? a:UTT_BOUNDARY project""? a:UTT_BOUNDARY"," project""? a:"
"Q: Which word has more letters, ""story"" or ""famous""? A:","['story', 'famous']",famous,"UTT_BOUNDARY q: which word has more letters, ""story"" or ""famous""? a:UTT_BOUNDARY famous concert hall in the", famous concert hall in the
"Q: Which word has more letters, ""birth"" or ""yes""? A:","['birth', 'yes']",birth,"UTT_BOUNDARY q: which word has more letters, ""birth"" or ""yes""? a:UTT_BOUNDARY birthplace""? a:"," birthplace""? a:"
"Q: Which word is longer, ""busy"" or ""mango""? A:","['busy', 'mango']",mango,"UTT_BOUNDARY q: which word is longer, ""busy"" or ""mango""? a:UTT_BOUNDARY mangoat""? a"," mangoat""? a"
"Q: Which word is longer, ""since"" or ""park""? A:","['since', 'park']",since,"UTT_BOUNDARY q: which word is longer, ""since"" or ""park""? a:UTT_BOUNDARY since"", which word comes"," since"", which word comes"
"Q: Of the words ""plastic"" and ""match"" which one has more letters? A:","['plastic', 'match']",plastic,"UTT_BOUNDARY q: of the words ""plastic"" and ""match"" which one has more letters? a:UTT_BOUNDARY plasticine and plasticine", plasticine and plasticine
"Q: Which word has more letters, ""mean"" or ""climb""? A:","['mean', 'climb']",climb,"UTT_BOUNDARY q: which word has more letters, ""mean"" or ""climb""? a:UTT_BOUNDARY climbboarding""? a"," climbboarding""? a"
"Q: Of the words ""keyboard"" and ""uniform"" which one has more letters? A:","['keyboard', 'uniform']",keyboard,"UTT_BOUNDARY q: of the words ""keyboard"" and ""uniform"" which one has more letters? a:UTT_BOUNDARY keyboardinger"""," keyboardinger"""
"Q: Which word is longer, ""chemistry"" or ""smoking""? A:","['chemistry', 'smoking']",chemistry,"UTT_BOUNDARY q: which word is longer, ""chemistry"" or ""smoking""? a:UTT_BOUNDARY chemistry""? a:UTT_BOUNDARY"," chemistry""? a:"
"Q: Which word is longer, ""pocket"" or ""face""? A:","['pocket', 'face']",pocket,"UTT_BOUNDARY q: which word is longer, ""pocket"" or ""face""? a:UTT_BOUNDARY pocketbook? a:", pocketbook? a:
"Q: Of the words ""friendly"" and ""boyfriend"" which one has more letters? A:","['friendly', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: of the words ""friendly"" and ""boyfriend"" which one has more letters? a:UTT_BOUNDARY boyfriend"" or ""play"," boyfriend"" or ""play"
"Q: Which word has more letters, ""friend"" or ""factory""? A:","['friend', 'factory']",factory,"UTT_BOUNDARY q: which word has more letters, ""friend"" or ""factory""? a:UTT_BOUNDARY factory""? a:UTT_BOUNDARY"," factory""? a:"
"Q: Of the words ""bright"" and ""outside"" which one has more letters? A:","['bright', 'outside']",outside,"UTT_BOUNDARY q: of the words ""bright"" and ""outside"" which one has more letters? a:UTT_BOUNDARY outside world"", ""f"," outside world"", ""f"
"Q: Which word has more letters, ""keyboard"" or ""family""? A:","['keyboard', 'family']",keyboard,"UTT_BOUNDARY q: which word has more letters, ""keyboard"" or ""family""? a:UTT_BOUNDARY keyboard""? a:"," keyboard""? a:"
"Q: Of the words ""keyboard"" and ""strange"" which one has more letters? A:","['keyboard', 'strange']",keyboard,"UTT_BOUNDARY q: of the words ""keyboard"" and ""strange"" which one has more letters? a:UTT_BOUNDARY keyboarding? a", keyboarding? a
"Q: Which word is longer, ""must"" or ""boring""? A:","['must', 'boring']",boring,"UTT_BOUNDARY q: which word is longer, ""must"" or ""boring""? a:UTT_BOUNDARY boring cream or something""?"," boring cream or something""?"
"Q: Which word has more letters, ""glove"" or ""uniform""? A:","['glove', 'uniform']",uniform,"UTT_BOUNDARY q: which word has more letters, ""glove"" or ""uniform""? a:UTT_BOUNDARY uniform""? a:UTT_BOUNDARY"," uniform""? a:"
"Q: Of the words ""castle"" and ""size"" which one has more letters? A:","['castle', 'size']",castle,"UTT_BOUNDARY q: of the words ""castle"" and ""size"" which one has more letters? a:UTT_BOUNDARY castle? a:UTT_BOUNDARY", castle? a:
"Q: Which word is longer, ""playground"" or ""document""? A:","['playground', 'document']",playground,"UTT_BOUNDARY q: which word is longer, ""playground"" or ""document""? a:UTT_BOUNDARY playground""? a:UTT_BOUNDARY"," playground""? a:"
"Q: Which word has more letters, ""above"" or ""travel""? A:","['above', 'travel']",travel,"UTT_BOUNDARY q: which word has more letters, ""above"" or ""travel""? a:UTT_BOUNDARY traveler"", ""fare"," traveler"", ""fare"
"Q: Which word has more letters, ""space"" or ""polite""? A:","['space', 'polite']",polite,"UTT_BOUNDARY q: which word has more letters, ""space"" or ""polite""? a:UTT_BOUNDARY polite machine""? a:"," polite machine""? a:"
"Q: Which word has more letters, ""reading"" or ""pencil""? A:","['reading', 'pencil']",reading,"UTT_BOUNDARY q: which word has more letters, ""reading"" or ""pencil""? a:UTT_BOUNDARY reading letter does not end", reading letter does not end
"Q: Which word has more letters, ""their"" or ""more""? A:","['their', 'more']",their,"UTT_BOUNDARY q: which word has more letters, ""their"" or ""more""? a:UTT_BOUNDARY their role in ""our"," their role in ""our"
"Q: Which word has more letters, ""about"" or ""century""? A:","['about', 'century']",century,"UTT_BOUNDARY q: which word has more letters, ""about"" or ""century""? a:UTT_BOUNDARY century ago? a:", century ago? a:
"Q: Which word is longer, ""notes"" or ""toy""? A:","['notes', 'toy']",notes,"UTT_BOUNDARY q: which word is longer, ""notes"" or ""toy""? a:UTT_BOUNDARY notes? a:UTT_BOUNDARY", notes? a:
"Q: Which word is longer, ""slow"" or ""sound""? A:","['slow', 'sound']",sound,"UTT_BOUNDARY q: which word is longer, ""slow"" or ""sound""? a:UTT_BOUNDARY sound""? a:UTT_BOUNDARY"," sound""? a:"
"Q: Which word is longer, ""favorite"" or ""makeup""? A:","['favorite', 'makeup']",favorite,"UTT_BOUNDARY q: which word is longer, ""favorite"" or ""makeup""? a:UTT_BOUNDARY favorite movie"" or """," favorite movie"" or """
"Q: Which word is longer, ""noisy"" or ""join""? A:","['noisy', 'join']",noisy,"UTT_BOUNDARY q: which word is longer, ""noisy"" or ""join""? a:UTT_BOUNDARY noisy train""? a:"," noisy train""? a:"
"Q: Which word has more letters, ""soap"" or ""should""? A:","['soap', 'should']",should,"UTT_BOUNDARY q: which word has more letters, ""soap"" or ""should""? a:UTT_BOUNDARY should be eaten""? a"," should be eaten""? a"
"Q: Which word is longer, ""daily"" or ""stomach""? A:","['daily', 'stomach']",stomach,"UTT_BOUNDARY q: which word is longer, ""daily"" or ""stomach""? a:UTT_BOUNDARY stomach is shorter""? a"," stomach is shorter""? a"
"Q: Of the words ""something"" and ""painter"" which one has more letters? A:","['something', 'painter']",something,"UTT_BOUNDARY q: of the words ""something"" and ""painter"" which one has more letters? a:UTT_BOUNDARY something""? a:UTT_BOUNDARY"," something""? a:"
"Q: Of the words ""slice"" and ""word"" which one has more letters? A:","['slice', 'word']",slice,"UTT_BOUNDARY q: of the words ""slice"" and ""word"" which one has more letters? a:UTT_BOUNDARY slice of bread""? a"," slice of bread""? a"
"Q: Which word is longer, ""another"" or ""wonderful""? A:","['another', 'wonderful']",wonderful,"UTT_BOUNDARY q: which word is longer, ""another"" or ""wonderful""? a:UTT_BOUNDARY wonderful wonderful""? a:"," wonderful wonderful""? a:"
"Q: Which word has more letters, ""famous"" or ""outside""? A:","['famous', 'outside']",outside,"UTT_BOUNDARY q: which word has more letters, ""famous"" or ""outside""? a:UTT_BOUNDARY famous one""? a:"," famous one""? a:"
"Q: Which word has more letters, ""computer"" or ""policeman""? A:","['computer', 'policeman']",policeman,"UTT_BOUNDARY q: which word has more letters, ""computer"" or ""policeman""? a:UTT_BOUNDARY policeman""? a:UTT_BOUNDARY"," policeman""? a:"
"Q: Of the words ""singular"" and ""camping"" which one has more letters? A:","['singular', 'camping']",singular,"UTT_BOUNDARY q: of the words ""singular"" and ""camping"" which one has more letters? a:UTT_BOUNDARY singular ""fan"""," singular ""fan"""
"Q: Of the words ""stadium"" and ""boyfriend"" which one has more letters? A:","['stadium', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: of the words ""stadium"" and ""boyfriend"" which one has more letters? a:UTT_BOUNDARY boyfriend or boyfriend""? a"," boyfriend or boyfriend""? a"
"Q: Of the words ""drawing"" and ""shelf"" which one has more letters? A:","['drawing', 'shelf']",drawing,"UTT_BOUNDARY q: of the words ""drawing"" and ""shelf"" which one has more letters? a:UTT_BOUNDARY drawing""? a:UTT_BOUNDARY"," drawing""? a:"
"Q: Of the words ""painter"" and ""friendly"" which one has more letters? A:","['painter', 'friendly']",friendly,"UTT_BOUNDARY q: of the words ""painter"" and ""friendly"" which one has more letters? a:UTT_BOUNDARY friendly player who is not", friendly player who is not
"Q: Which word is longer, ""reading"" or ""pencil""? A:","['reading', 'pencil']",reading,"UTT_BOUNDARY q: which word is longer, ""reading"" or ""pencil""? a:UTT_BOUNDARY reading letter does not end", reading letter does not end
"Q: Which word is longer, ""platform"" or ""mother""? A:","['platform', 'mother']",platform,"UTT_BOUNDARY q: which word is longer, ""platform"" or ""mother""? a:UTT_BOUNDARY platformbook""? a:"," platformbook""? a:"
"Q: Which word has more letters, ""various"" or ""boyfriend""? A:","['various', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: which word has more letters, ""various"" or ""boyfriend""? a:UTT_BOUNDARY boyfriend""? a:UTT_BOUNDARY"," boyfriend""? a:"
"Q: Which word is longer, ""write"" or ""various""? A:","['write', 'various']",various,"UTT_BOUNDARY q: which word is longer, ""write"" or ""various""? a:UTT_BOUNDARY various things? a:", various things? a:
"Q: Of the words ""playground"" and ""document"" which one has more letters? A:","['playground', 'document']",playground,"UTT_BOUNDARY q: of the words ""playground"" and ""document"" which one has more letters? a:UTT_BOUNDARY playground""? a:UTT_BOUNDARY"," playground""? a:"
"Q: Which word has more letters, ""theirs"" or ""neighbor""? A:","['theirs', 'neighbor']",neighbor,"UTT_BOUNDARY q: which word has more letters, ""theirs"" or ""neighbor""? a:UTT_BOUNDARY neighbor""? a:UTT_BOUNDARY"," neighbor""? a:"
"Q: Of the words ""painter"" and ""bread"" which one has more letters? A:","['painter', 'bread']",painter,"UTT_BOUNDARY q: of the words ""painter"" and ""bread"" which one has more letters? a:UTT_BOUNDARY painteric collector"","," painteric collector"","
"Q: Which word is longer, ""improve"" or ""travel""? A:","['improve', 'travel']",improve,"UTT_BOUNDARY q: which word is longer, ""improve"" or ""travel""? a:UTT_BOUNDARY improvements? a:", improvements? a:
"Q: Of the words ""musical"" and ""famous"" which one has more letters? A:","['musical', 'famous']",musical,"UTT_BOUNDARY q: of the words ""musical"" and ""famous"" which one has more letters? a:UTT_BOUNDARY musical toy is a type", musical toy is a type
"Q: Of the words ""boyfriend"" and ""plastic"" which one has more letters? A:","['boyfriend', 'plastic']",boyfriend,"UTT_BOUNDARY q: of the words ""boyfriend"" and ""plastic"" which one has more letters? a:UTT_BOUNDARY boyfriend"" or ""car"," boyfriend"" or ""car"
"Q: Which word has more letters, ""explain"" or ""lunchtime""? A:","['explain', 'lunchtime']",lunchtime,"UTT_BOUNDARY q: which word has more letters, ""explain"" or ""lunchtime""? a:UTT_BOUNDARY lunchtime""? a:"," lunchtime""? a:"
"Q: Which word is longer, ""playground"" or ""daughter""? A:","['playground', 'daughter']",playground,"UTT_BOUNDARY q: which word is longer, ""playground"" or ""daughter""? a:UTT_BOUNDARY playground""? a:UTT_BOUNDARY"," playground""? a:"
"Q: Of the words ""dance"" and ""reading"" which one has more letters? A:","['dance', 'reading']",reading,"UTT_BOUNDARY q: of the words ""dance"" and ""reading"" which one has more letters? a:UTT_BOUNDARY reading story""? a:"," reading story""? a:"
"Q: Which word is longer, ""boring"" or ""white""? A:","['boring', 'white']",boring,"UTT_BOUNDARY q: which word is longer, ""boring"" or ""white""? a:UTT_BOUNDARY boring""? a:UTT_BOUNDARY"," boring""? a:"
"Q: Which word is longer, ""famous"" or ""sandwich""? A:","['famous', 'sandwich']",sandwich,"UTT_BOUNDARY q: which word is longer, ""famous"" or ""sandwich""? a:UTT_BOUNDARY sandwich""? a:UTT_BOUNDARY"," sandwich""? a:"
"Q: Which word has more letters, ""town"" or ""behind""? A:","['town', 'behind']",behind,"UTT_BOUNDARY q: which word has more letters, ""town"" or ""behind""? a:UTT_BOUNDARY behind the door"", which"," behind the door"", which"
"Q: Of the words ""neighbor"" and ""parent"" which one has more letters? A:","['neighbor', 'parent']",neighbor,"UTT_BOUNDARY q: of the words ""neighbor"" and ""parent"" which one has more letters? a:UTT_BOUNDARY neighbor or boyfriend""? a"," neighbor or boyfriend""? a"
"Q: Of the words ""subject"" and ""parent"" which one has more letters? A:","['subject', 'parent']",subject,"UTT_BOUNDARY q: of the words ""subject"" and ""parent"" which one has more letters? a:UTT_BOUNDARY subjective verb ""dress"," subjective verb ""dress"
"Q: Which word has more letters, ""fail"" or ""story""? A:","['fail', 'story']",story,"UTT_BOUNDARY q: which word has more letters, ""fail"" or ""story""? a:UTT_BOUNDARY story""? a:UTT_BOUNDARY"," story""? a:"
"Q: Which word is longer, ""guitar"" or ""come""? A:","['guitar', 'come']",guitar,"UTT_BOUNDARY q: which word is longer, ""guitar"" or ""come""? a:UTT_BOUNDARY guitar""? a:UTT_BOUNDARY"," guitar""? a:"
"Q: Of the words ""badly"" and ""shop"" which one has more letters? A:","['badly', 'shop']",badly,"UTT_BOUNDARY q: of the words ""badly"" and ""shop"" which one has more letters? a:UTT_BOUNDARY badly and hard to please", badly and hard to please
"Q: Which word has more letters, ""machine"" or ""boyfriend""? A:","['machine', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: which word has more letters, ""machine"" or ""boyfriend""? a:UTT_BOUNDARY boyfriend""? a:UTT_BOUNDARY"," boyfriend""? a:"
"Q: Which word has more letters, ""picture"" or ""disco""? A:","['picture', 'disco']",picture,"UTT_BOUNDARY q: which word has more letters, ""picture"" or ""disco""? a:UTT_BOUNDARY picture of susan offended", picture of susan offended
"Q: Which word is longer, ""friendly"" or ""easily""? A:","['friendly', 'easily']",friendly,"UTT_BOUNDARY q: which word is longer, ""friendly"" or ""easily""? a:UTT_BOUNDARY friendly right after""? a"," friendly right after""? a"
"Q: Which word is longer, ""quick"" or ""various""? A:","['quick', 'various']",various,"UTT_BOUNDARY q: which word is longer, ""quick"" or ""various""? a:UTT_BOUNDARY various things to do at", various things to do at
"Q: Which word has more letters, ""empty"" or ""square""? A:","['empty', 'square']",square,"UTT_BOUNDARY q: which word has more letters, ""empty"" or ""square""? a:UTT_BOUNDARY square? a:UTT_BOUNDARY", square? a:
"Q: Which word is longer, ""mother"" or ""stomach""? A:","['mother', 'stomach']",stomach,"UTT_BOUNDARY q: which word is longer, ""mother"" or ""stomach""? a:UTT_BOUNDARY stomachsuit""? a"," stomachsuit""? a"
"Q: Which word has more letters, ""below"" or ""special""? A:","['below', 'special']",special,"UTT_BOUNDARY q: which word has more letters, ""below"" or ""special""? a:UTT_BOUNDARY specialist""? a:"," specialist""? a:"
"Q: Which word has more letters, ""soap"" or ""lucky""? A:","['soap', 'lucky']",lucky,"UTT_BOUNDARY q: which word has more letters, ""soap"" or ""lucky""? a:UTT_BOUNDARY lucky""? a:UTT_BOUNDARY"," lucky""? a:"
"Q: Which word is longer, ""bridge"" or ""favorite""? A:","['bridge', 'favorite']",favorite,"UTT_BOUNDARY q: which word is longer, ""bridge"" or ""favorite""? a:UTT_BOUNDARY favorite movie in the sentence", favorite movie in the sentence
"Q: Of the words ""postcard"" and ""policeman"" which one has more letters? A:","['postcard', 'policeman']",policeman,"UTT_BOUNDARY q: of the words ""postcard"" and ""policeman"" which one has more letters? a:UTT_BOUNDARY policeman""? a:UTT_BOUNDARY"," policeman""? a:"
"Q: Which word has more letters, ""improve"" or ""parent""? A:","['improve', 'parent']",improve,"UTT_BOUNDARY q: which word has more letters, ""improve"" or ""parent""? a:UTT_BOUNDARY improvements""? a:"," improvements""? a:"
"Q: Of the words ""hope"" and ""cloudy"" which one has more letters? A:","['hope', 'cloudy']",cloudy,"UTT_BOUNDARY q: of the words ""hope"" and ""cloudy"" which one has more letters? a:UTT_BOUNDARY cloudy""? a:"," cloudy""? a:"
"Q: Of the words ""machine"" and ""boyfriend"" which one has more letters? A:","['machine', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: of the words ""machine"" and ""boyfriend"" which one has more letters? a:UTT_BOUNDARY boyfriend or boyfriend""? a"," boyfriend or boyfriend""? a"
"Q: Which word has more letters, ""notice"" or ""dinosaur""? A:","['notice', 'dinosaur']",dinosaur,"UTT_BOUNDARY q: which word has more letters, ""notice"" or ""dinosaur""? a:UTT_BOUNDARY dinosaur""? a:UTT_BOUNDARY"," dinosaur""? a:"
"Q: Of the words ""snack"" and ""hour"" which one has more letters? A:","['snack', 'hour']",snack,"UTT_BOUNDARY q: of the words ""snack"" and ""hour"" which one has more letters? a:UTT_BOUNDARY snack? a:UTT_BOUNDARY", snack? a:
"Q: Which word has more letters, ""honey"" or ""sock""? A:","['honey', 'sock']",honey,"UTT_BOUNDARY q: which word has more letters, ""honey"" or ""sock""? a:UTT_BOUNDARY honeymoon""? a:"," honeymoon""? a:"
"Q: Which word has more letters, ""myself"" or ""could""? A:","['myself', 'could']",myself,"UTT_BOUNDARY q: which word has more letters, ""myself"" or ""could""? a:UTT_BOUNDARY myself""? a:UTT_BOUNDARY"," myself""? a:"
"Q: Which word is longer, ""drawing"" or ""shelf""? A:","['drawing', 'shelf']",drawing,"UTT_BOUNDARY q: which word is longer, ""drawing"" or ""shelf""? a:UTT_BOUNDARY drawing""? a:UTT_BOUNDARY"," drawing""? a:"
"Q: Which word is longer, ""price"" or ""mistake""? A:","['price', 'mistake']",mistake,"UTT_BOUNDARY q: which word is longer, ""price"" or ""mistake""? a:UTT_BOUNDARY mistake""? a:UTT_BOUNDARY"," mistake""? a:"
"Q: Of the words ""dear"" and ""guide"" which one has more letters? A:","['dear', 'guide']",guide,"UTT_BOUNDARY q: of the words ""dear"" and ""guide"" which one has more letters? a:UTT_BOUNDARY guide to the ""go"," guide to the ""go"
"Q: Which word is longer, ""chemistry"" or ""country""? A:","['chemistry', 'country']",chemistry,"UTT_BOUNDARY q: which word is longer, ""chemistry"" or ""country""? a:UTT_BOUNDARY chemistry""? a:UTT_BOUNDARY"," chemistry""? a:"
