Input,Options,Expected,Output (raw),Predicted
"Q: Which word has fewer letters, ""certainly"" or ""market""? A:","['certainly', 'market']",market,"UTT_BOUNDARY q: which word has fewer letters, ""certainly"" or ""market""? a:UTT_BOUNDARY marketplace""? a:"," marketplace""? a:"
"Q: Which word has fewer letters, ""pig"" or ""minute""? A:","['pig', 'minute']",pig,"UTT_BOUNDARY q: which word has fewer letters, ""pig"" or ""minute""? a:UTT_BOUNDARY pig"", which word comes"," pig"", which word comes"
"Q: Which word is shorter, ""go"" or ""angry""? A:","['go', 'angry']",go,"UTT_BOUNDARY q: which word is shorter, ""go"" or ""angry""? a:UTT_BOUNDARY go to the store""?"," go to the store""?"
"Q: Which word is shorter, ""bye"" or ""insect""? A:","['bye', 'insect']",bye,"UTT_BOUNDARY q: which word is shorter, ""bye"" or ""insect""? a:UTT_BOUNDARY bye bye""? a:"," bye bye""? a:"
"Q: Which word is shorter, ""boring"" or ""boyfriend""? A:","['boring', 'boyfriend']",boring,"UTT_BOUNDARY q: which word is shorter, ""boring"" or ""boyfriend""? a:UTT_BOUNDARY boring""? a:UTT_BOUNDARY"," boring""? a:"
"Q: Which word is shorter, ""sun"" or ""around""? A:","['sun', 'around']",sun,"UTT_BOUNDARY q: which word is shorter, ""sun"" or ""around""? a:UTT_BOUNDARY sunflower""? a:"," sunflower""? a:"
"Q: Which word has fewer letters, ""neighbor"" or ""radio""? A:","['neighbor', 'radio']",radio,"UTT_BOUNDARY q: which word has fewer letters, ""neighbor"" or ""radio""? a:UTT_BOUNDARY radio 4"", ""d"," radio 4"", ""d"
"Q: Which word is shorter, ""badly"" or ""software""? A:","['badly', 'software']",badly,"UTT_BOUNDARY q: which word is shorter, ""badly"" or ""software""? a:UTT_BOUNDARY badly hurt yourself""? a"," badly hurt yourself""? a"
"Q: Of the words ""day"" and ""various"" which one has fewer letters? A:","['day', 'various']",day,"UTT_BOUNDARY q: of the words ""day"" and ""various"" which one has fewer letters? a:UTT_BOUNDARY daycare"", ""m"," daycare"", ""m"
"Q: Of the words ""dangerous"" and ""course"" which one has fewer letters? A:","['dangerous', 'course']",course,"UTT_BOUNDARY q: of the words ""dangerous"" and ""course"" which one has fewer letters? a:UTT_BOUNDARY course you will win the", course you will win the
"Q: Which word is shorter, ""double"" or ""policeman""? A:","['double', 'policeman']",double,"UTT_BOUNDARY q: which word is shorter, ""double"" or ""policeman""? a:UTT_BOUNDARY double""? a:UTT_BOUNDARY"," double""? a:"
"Q: Which word has fewer letters, ""hi"" or ""family""? A:","['hi', 'family']",hi,"UTT_BOUNDARY q: which word has fewer letters, ""hi"" or ""family""? a:UTT_BOUNDARY hiking the baby a", hiking the baby a
"Q: Which word has fewer letters, ""fork"" or ""hospital""? A:","['fork', 'hospital']",fork,"UTT_BOUNDARY q: which word has fewer letters, ""fork"" or ""hospital""? a:UTT_BOUNDARY fork""? a:UTT_BOUNDARY"," fork""? a:"
"Q: Of the words ""chemistry"" and ""pig"" which one has fewer letters? A:","['chemistry', 'pig']",pig,"UTT_BOUNDARY q: of the words ""chemistry"" and ""pig"" which one has fewer letters? a:UTT_BOUNDARY pigment? a:", pigment? a:
"Q: Of the words ""air"" and ""camping"" which one has fewer letters? A:","['air', 'camping']",air,"UTT_BOUNDARY q: of the words ""air"" and ""camping"" which one has fewer letters? a:UTT_BOUNDARY air? a:UTT_BOUNDARY", air? a:
"Q: Of the words ""policeman"" and ""castle"" which one has fewer letters? A:","['policeman', 'castle']",castle,"UTT_BOUNDARY q: of the words ""policeman"" and ""castle"" which one has fewer letters? a:UTT_BOUNDARY castle""? a:UTT_BOUNDARY"," castle""? a:"
"Q: Of the words ""play"" and ""history"" which one has fewer letters? A:","['play', 'history']",play,"UTT_BOUNDARY q: of the words ""play"" and ""history"" which one has fewer letters? a:UTT_BOUNDARY playground or playground", playground or playground
"Q: Which word is shorter, ""black"" or ""my""? A:","['black', 'my']",my,"UTT_BOUNDARY q: which word is shorter, ""black"" or ""my""? a:UTT_BOUNDARY my blackboarding""?"," my blackboarding""?"
"Q: Which word is shorter, ""yogurt"" or ""boyfriend""? A:","['yogurt', 'boyfriend']",yogurt,"UTT_BOUNDARY q: which word is shorter, ""yogurt"" or ""boyfriend""? a:UTT_BOUNDARY yogurt yog", yogurt yog
"Q: Which word has fewer letters, ""learn"" or ""yourself""? A:","['learn', 'yourself']",learn,"UTT_BOUNDARY q: which word has fewer letters, ""learn"" or ""yourself""? a:UTT_BOUNDARY learn the word of the", learn the word of the
"Q: Which word is shorter, ""subway"" or ""jam""? A:","['subway', 'jam']",jam,"UTT_BOUNDARY q: which word is shorter, ""subway"" or ""jam""? a:UTT_BOUNDARY jamming""? a:"," jamming""? a:"
"Q: Of the words ""white"" and ""customer"" which one has fewer letters? A:","['white', 'customer']",white,"UTT_BOUNDARY q: of the words ""white"" and ""customer"" which one has fewer letters? a:UTT_BOUNDARY white house? a:", white house? a:
"Q: Which word has fewer letters, ""young"" or ""oh""? A:","['young', 'oh']",oh,"UTT_BOUNDARY q: which word has fewer letters, ""young"" or ""oh""? a:UTT_BOUNDARY oh, oh oh oh"," oh, oh oh oh"
"Q: Of the words ""taxi"" and ""subject"" which one has fewer letters? A:","['taxi', 'subject']",taxi,"UTT_BOUNDARY q: of the words ""taxi"" and ""subject"" which one has fewer letters? a:UTT_BOUNDARY taxi? a:UTT_BOUNDARY", taxi? a:
"Q: Which word is shorter, ""cat"" or ""adverb""? A:","['cat', 'adverb']",cat,"UTT_BOUNDARY q: which word is shorter, ""cat"" or ""adverb""? a:UTT_BOUNDARY catty""? a:"," catty""? a:"
"Q: Of the words ""closet"" and ""so"" which one has fewer letters? A:","['closet', 'so']",so,"UTT_BOUNDARY q: of the words ""closet"" and ""so"" which one has fewer letters? a:UTT_BOUNDARY socks? a:", socks? a:
"Q: Of the words ""something"" and ""their"" which one has fewer letters? A:","['something', 'their']",their,"UTT_BOUNDARY q: of the words ""something"" and ""their"" which one has fewer letters? a:UTT_BOUNDARY theirselves"" which one"," theirselves"" which one"
"Q: Which word has fewer letters, ""candy"" or ""favorite""? A:","['candy', 'favorite']",candy,"UTT_BOUNDARY q: which word has fewer letters, ""candy"" or ""favorite""? a:UTT_BOUNDARY candyman"" or """," candyman"" or """
"Q: Which word is shorter, ""birth"" or ""software""? A:","['birth', 'software']",birth,"UTT_BOUNDARY q: which word is shorter, ""birth"" or ""software""? a:UTT_BOUNDARY birthplace""? a:"," birthplace""? a:"
"Q: Of the words ""dinosaur"" and ""diary"" which one has fewer letters? A:","['dinosaur', 'diary']",diary,"UTT_BOUNDARY q: of the words ""dinosaur"" and ""diary"" which one has fewer letters? a:UTT_BOUNDARY diary"", ""table"""," diary"", ""table"""
"Q: Which word is shorter, ""holiday"" or ""mean""? A:","['holiday', 'mean']",mean,"UTT_BOUNDARY q: which word is shorter, ""holiday"" or ""mean""? a:UTT_BOUNDARY meanest""? a:"," meanest""? a:"
"Q: Which word is shorter, ""leg"" or ""instead""? A:","['leg', 'instead']",leg,"UTT_BOUNDARY q: which word is shorter, ""leg"" or ""instead""? a:UTT_BOUNDARY legion"", which word"," legion"", which word"
"Q: Which word has fewer letters, ""lunchtime"" or ""dry""? A:","['lunchtime', 'dry']",dry,"UTT_BOUNDARY q: which word has fewer letters, ""lunchtime"" or ""dry""? a:UTT_BOUNDARY dryer dryer?", dryer dryer?
"Q: Of the words ""bank"" and ""surfing"" which one has fewer letters? A:","['bank', 'surfing']",bank,"UTT_BOUNDARY q: of the words ""bank"" and ""surfing"" which one has fewer letters? a:UTT_BOUNDARY banking the car?", banking the car?
"Q: Of the words ""share"" and ""to"" which one has fewer letters? A:","['share', 'to']",to,"UTT_BOUNDARY q: of the words ""share"" and ""to"" which one has fewer letters? a:UTT_BOUNDARY to behold"", """," to behold"", """
"Q: Which word has fewer letters, ""cream"" or ""hospital""? A:","['cream', 'hospital']",cream,"UTT_BOUNDARY q: which word has fewer letters, ""cream"" or ""hospital""? a:UTT_BOUNDARY cream cheese""? a:"," cream cheese""? a:"
"Q: Which word is shorter, ""friend"" or ""certainly""? A:","['friend', 'certainly']",friend,"UTT_BOUNDARY q: which word is shorter, ""friend"" or ""certainly""? a:UTT_BOUNDARY friend""? a:UTT_BOUNDARY"," friend""? a:"
"Q: Of the words ""lunchtime"" and ""up"" which one has fewer letters? A:","['lunchtime', 'up']",up,"UTT_BOUNDARY q: of the words ""lunchtime"" and ""up"" which one has fewer letters? a:UTT_BOUNDARY upgrade"" or """," upgrade"" or """
"Q: Which word has fewer letters, ""fun"" or ""diploma""? A:","['fun', 'diploma']",fun,"UTT_BOUNDARY q: which word has fewer letters, ""fun"" or ""diploma""? a:UTT_BOUNDARY fun game? a:", fun game? a:
"Q: Which word has fewer letters, ""her"" or ""company""? A:","['her', 'company']",her,"UTT_BOUNDARY q: which word has fewer letters, ""her"" or ""company""? a:UTT_BOUNDARY hermanshipmanship", hermanshipmanship
"Q: Which word is shorter, ""normal"" or ""ask""? A:","['normal', 'ask']",ask,"UTT_BOUNDARY q: which word is shorter, ""normal"" or ""ask""? a:UTT_BOUNDARY ask who she is""?"," ask who she is""?"
"Q: Which word is shorter, ""on"" or ""cover""? A:","['on', 'cover']",on,"UTT_BOUNDARY q: which word is shorter, ""on"" or ""cover""? a:UTT_BOUNDARY on the table"", what"," on the table"", what"
"Q: Which word has fewer letters, ""brown"" or ""by""? A:","['brown', 'by']",by,"UTT_BOUNDARY q: which word has fewer letters, ""brown"" or ""by""? a:UTT_BOUNDARY by the way, which"," by the way, which"
"Q: Which word is shorter, ""noise"" or ""wonderful""? A:","['noise', 'wonderful']",noise,"UTT_BOUNDARY q: which word is shorter, ""noise"" or ""wonderful""? a:UTT_BOUNDARY noise""? a:UTT_BOUNDARY"," noise""? a:"
"Q: Which word has fewer letters, ""end"" or ""keyboard""? A:","['end', 'keyboard']",end,"UTT_BOUNDARY q: which word has fewer letters, ""end"" or ""keyboard""? a:UTT_BOUNDARY end of keyboard""?"," end of keyboard""?"
"Q: Which word has fewer letters, ""surfing"" or ""bowl""? A:","['surfing', 'bowl']",bowl,"UTT_BOUNDARY q: which word has fewer letters, ""surfing"" or ""bowl""? a:UTT_BOUNDARY bowl of the sentence """," bowl of the sentence """
"Q: Which word is shorter, ""shelf"" or ""to""? A:","['shelf', 'to']",to,"UTT_BOUNDARY q: which word is shorter, ""shelf"" or ""to""? a:UTT_BOUNDARY to to to to to", to to to to to
"Q: Of the words ""in"" and ""plate"" which one has fewer letters? A:","['in', 'plate']",in,"UTT_BOUNDARY q: of the words ""in"" and ""plate"" which one has fewer letters? a:UTT_BOUNDARY in the sentence ""the"," in the sentence ""the"
"Q: Which word has fewer letters, ""favorite"" or ""mango""? A:","['favorite', 'mango']",mango,"UTT_BOUNDARY q: which word has fewer letters, ""favorite"" or ""mango""? a:UTT_BOUNDARY mangoat"", which"," mangoat"", which"
"Q: Of the words ""meal"" and ""explain"" which one has fewer letters? A:","['meal', 'explain']",meal,"UTT_BOUNDARY q: of the words ""meal"" and ""explain"" which one has fewer letters? a:UTT_BOUNDARY mealtime""? a:"," mealtime""? a:"
"Q: Of the words ""fun"" and ""diploma"" which one has fewer letters? A:","['fun', 'diploma']",fun,"UTT_BOUNDARY q: of the words ""fun"" and ""diploma"" which one has fewer letters? a:UTT_BOUNDARY fun? a:UTT_BOUNDARY", fun? a:
"Q: Which word has fewer letters, ""dinosaur"" or ""thank""? A:","['dinosaur', 'thank']",thank,"UTT_BOUNDARY q: which word has fewer letters, ""dinosaur"" or ""thank""? a:UTT_BOUNDARY thank you for the apple", thank you for the apple
"Q: Of the words ""me"" and ""cover"" which one has fewer letters? A:","['me', 'cover']",me,"UTT_BOUNDARY q: of the words ""me"" and ""cover"" which one has fewer letters? a:UTT_BOUNDARY meck"" or """," meck"" or """
"Q: Which word has fewer letters, ""to"" or ""horse""? A:","['to', 'horse']",to,"UTT_BOUNDARY q: which word has fewer letters, ""to"" or ""horse""? a:UTT_BOUNDARY to be honest"", which"," to be honest"", which"
"Q: Which word has fewer letters, ""noisy"" or ""hi""? A:","['noisy', 'hi']",hi,"UTT_BOUNDARY q: which word has fewer letters, ""noisy"" or ""hi""? a:UTT_BOUNDARY hiking of the word", hiking of the word
"Q: Which word is shorter, ""policeman"" or ""castle""? A:","['policeman', 'castle']",castle,"UTT_BOUNDARY q: which word is shorter, ""policeman"" or ""castle""? a:UTT_BOUNDARY castle""? a:UTT_BOUNDARY"," castle""? a:"
"Q: Which word is shorter, ""pencil"" or ""wonderful""? A:","['pencil', 'wonderful']",pencil,"UTT_BOUNDARY q: which word is shorter, ""pencil"" or ""wonderful""? a:UTT_BOUNDARY pencil with pencil""? a"," pencil with pencil""? a"
"Q: Of the words ""wonderful"" and ""myself"" which one has fewer letters? A:","['wonderful', 'myself']",myself,"UTT_BOUNDARY q: of the words ""wonderful"" and ""myself"" which one has fewer letters? a:UTT_BOUNDARY myself"", ""king"""," myself"", ""king"""
"Q: Which word is shorter, ""easily"" or ""tea""? A:","['easily', 'tea']",tea,"UTT_BOUNDARY q: which word is shorter, ""easily"" or ""tea""? a:UTT_BOUNDARY teatime""? a:"," teatime""? a:"
"Q: Which word has fewer letters, ""forget"" or ""wonderful""? A:","['forget', 'wonderful']",forget,"UTT_BOUNDARY q: which word has fewer letters, ""forget"" or ""wonderful""? a:UTT_BOUNDARY forget about the words """," forget about the words """
"Q: Which word is shorter, ""so"" or ""drawing""? A:","['so', 'drawing']",so,"UTT_BOUNDARY q: which word is shorter, ""so"" or ""drawing""? a:UTT_BOUNDARY so"", which word comes"," so"", which word comes"
"Q: Which word is shorter, ""exactly"" or ""pen""? A:","['exactly', 'pen']",pen,"UTT_BOUNDARY q: which word is shorter, ""exactly"" or ""pen""? a:UTT_BOUNDARY penroduce the question", penroduce the question
