Input,Options,Expected,Output (raw),Predicted
"Q: Which word has fewer letters, ""of"" or ""aunt""? A:","['of', 'aunt']",of,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" o f "" W o r W "" a u n t "" ? W a : UTT_BOUNDARY o f t e n , W a f r a i d "" ? W a : UTT_BOUNDARY","often, afraid""? a:"
"Q: Which word is shorter, ""outside"" or ""might""? A:","['outside', 'might']",might,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" o u t s i d e "" W o r W "" m i g h t "" ? W a : UTT_BOUNDARY m i g h t W b e W a b l e W t o W p l a y W a n y",might be able to play any
"Q: Of the words ""factory"" and ""theirs"" which one has fewer letters? A:","['factory', 'theirs']",theirs,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" f a c t o r y "" W a n d W "" t h e i r s "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY t h e i r s e l f "" ? W a : UTT_BOUNDARY","theirself""? a:"
"Q: Which word has fewer letters, ""word"" or ""jam""? A:","['word', 'jam']",jam,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" w o r d "" W o r W "" j a m "" ? W a : UTT_BOUNDARY j a m "" ? W a : UTT_BOUNDARY","jam""? a:"
"Q: Which word is shorter, ""boyfriend"" or ""himself""? A:","['boyfriend', 'himself']",himself,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" b o y f r i e n d "" W o r W "" h i m s e l f "" ? W a : UTT_BOUNDARY b o y f r i e n d "" ? W a : UTT_BOUNDARY","boyfriend""? a:"
"Q: Which word has fewer letters, ""makeup"" or ""uncle""? A:","['makeup', 'uncle']",uncle,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" m a k e u p "" W o r W "" u n c l e "" ? W a : UTT_BOUNDARY u n c l e "" ? W a : UTT_BOUNDARY","uncle""? a:"
"Q: Of the words ""so"" and ""box"" which one has fewer letters? A:","['so', 'box']",so,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s o "" W a n d W "" b o x "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY b o x e s ? W a : UTT_BOUNDARY",boxes? a:
"Q: Of the words ""blanket"" and ""neighbor"" which one has fewer letters? A:","['blanket', 'neighbor']",blanket,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" b l a n k e t "" W a n d W "" n e i g h b o r "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY b l a n k e t s ? W a : UTT_BOUNDARY",blankets? a:
"Q: Which word has fewer letters, ""normal"" or ""musical""? A:","['normal', 'musical']",normal,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" n o r m a l "" W o r W "" m u s i c a l "" ? W a : UTT_BOUNDARY m u s i c a l s "" ? W a : UTT_BOUNDARY","musicals""? a:"
"Q: Which word has fewer letters, ""bear"" or ""by""? A:","['bear', 'by']",by,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" b e a r "" W o r W "" b y "" ? W a : UTT_BOUNDARY b y e "" ? W a : UTT_BOUNDARY","bye""? a:"
"Q: Which word has fewer letters, ""rice"" or ""oh""? A:","['rice', 'oh']",oh,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" r i c e "" W o r W "" o h "" ? W a : UTT_BOUNDARY o h "" ? W a : UTT_BOUNDARY","oh""? a:"
"Q: Of the words ""dangerous"" and ""drawing"" which one has fewer letters? A:","['dangerous', 'drawing']",drawing,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" d a n g e r o u s "" W a n d W "" d r a w i n g "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY d a n g e r o u s "" ? W a : UTT_BOUNDARY","dangerous""? a:"
"Q: Which word is shorter, ""dinosaur"" or ""anymore""? A:","['dinosaur', 'anymore']",anymore,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" d i n o s a u r "" W o r W "" a n y m o r e "" ? W a : UTT_BOUNDARY a n y m o r e "" ? W a : UTT_BOUNDARY","anymore""? a:"
"Q: Of the words ""my"" and ""aunt"" which one has fewer letters? A:","['my', 'aunt']",my,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" m y "" W a n d W "" a u n t "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY m y s e l f "" ? W a : UTT_BOUNDARY","myself""? a:"
"Q: Of the words ""lunch"" and ""castle"" which one has fewer letters? A:","['lunch', 'castle']",lunch,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" l u n c h "" W a n d W "" c a s t l e "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY c a s t l e "" , W w h i c h W w o r d W c o m e s","castle"", which word comes"
"Q: Which word is shorter, ""history"" or ""neighbor""? A:","['history', 'neighbor']",history,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" h i s t o r y "" W o r W "" n e i g h b o r "" ? W a : UTT_BOUNDARY h i s t o r y "" ? W a : UTT_BOUNDARY","history""? a:"
"Q: Which word has fewer letters, ""windy"" or ""bye""? A:","['windy', 'bye']",bye,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" w i n d y "" W o r W "" b y e "" ? W a : UTT_BOUNDARY b y e "" ? W a : UTT_BOUNDARY","bye""? a:"
"Q: Which word is shorter, ""stomach"" or ""travel""? A:","['stomach', 'travel']",travel,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" s t o m a c h "" W o r W "" t r a v e l "" ? W a : UTT_BOUNDARY t r a v e l e r s "" ? W a : UTT_BOUNDARY","travelers""? a:"
"Q: Which word is shorter, ""yourself"" or ""instead""? A:","['yourself', 'instead']",instead,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" y o u r s e l f "" W o r W "" i n s t e a d "" ? W a : UTT_BOUNDARY i n s t e a d "" ? W a : UTT_BOUNDARY","instead""? a:"
"Q: Which word is shorter, ""details"" or ""advice""? A:","['details', 'advice']",advice,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" d e t a i l s "" W o r W "" a d v i c e "" ? W a : UTT_BOUNDARY a d v i c e y c l o n r y p t s c u b b y c u c l",adviceyclonryptscubbycucl
"Q: Which word has fewer letters, ""set"" or ""move""? A:","['set', 'move']",set,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" s e t "" W o r W "" m o v e "" ? W a : UTT_BOUNDARY s e t ? W a : UTT_BOUNDARY",set? a:
"Q: Of the words ""twice"" and ""cat"" which one has fewer letters? A:","['twice', 'cat']",cat,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" t w i c e "" W a n d W "" c a t "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY c a t h e d r a l "" ? W a : UTT_BOUNDARY","cathedral""? a:"
"Q: Which word has fewer letters, ""holiday"" or ""spring""? A:","['holiday', 'spring']",spring,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" h o l i d a y "" W o r W "" s p r i n g "" ? W a : UTT_BOUNDARY h o l i d a y "" ? W a : UTT_BOUNDARY","holiday""? a:"
"Q: Which word has fewer letters, ""listen"" or ""sandwich""? A:","['listen', 'sandwich']",listen,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" l i s t e n "" W o r W "" s a n d w i c h "" ? W a : UTT_BOUNDARY l i s t e n "" ? W a : UTT_BOUNDARY","listen""? a:"
"Q: Of the words ""me"" and ""win"" which one has fewer letters? A:","['me', 'win']",me,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" m e "" W a n d W "" w i n "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY m e ? W a : UTT_BOUNDARY",me? a:
"Q: Which word has fewer letters, ""kilogram"" or ""project""? A:","['kilogram', 'project']",project,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" k i l o g r a m "" W o r W "" p r o j e c t "" ? W a : UTT_BOUNDARY k i l o g r a m "" ? W a : UTT_BOUNDARY","kilogram""? a:"
"Q: Which word has fewer letters, ""slow"" or ""by""? A:","['slow', 'by']",by,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" s l o w "" W o r W "" b y "" ? W a : UTT_BOUNDARY b y e "" ? W a : UTT_BOUNDARY","bye""? a:"
"Q: Which word is shorter, ""slow"" or ""by""? A:","['slow', 'by']",by,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" s l o w "" W o r W "" b y "" ? W a : UTT_BOUNDARY b y e "" ? W a : UTT_BOUNDARY","bye""? a:"
"Q: Which word has fewer letters, ""case"" or ""plane""? A:","['case', 'plane']",case,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" c a s e "" W o r W "" p l a n e "" ? W a : UTT_BOUNDARY c a s e "" ? W a : UTT_BOUNDARY","case""? a:"
"Q: Which word has fewer letters, ""police"" or ""anymore""? A:","['police', 'anymore']",police,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" p o l i c e "" W o r W "" a n y m o r e "" ? W a : UTT_BOUNDARY a n y m o r e "" ? W a : UTT_BOUNDARY","anymore""? a:"
"Q: Which word has fewer letters, ""itself"" or ""movie""? A:","['itself', 'movie']",movie,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" i t s e l f "" W o r W "" m o v i e "" ? W a : UTT_BOUNDARY i t s e l f ? W a : UTT_BOUNDARY",itself? a:
"Q: Which word has fewer letters, ""change"" or ""steak""? A:","['change', 'steak']",steak,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" c h a n g e "" W o r W "" s t e a k "" ? W a : UTT_BOUNDARY s t e a k "" ? W a : UTT_BOUNDARY","steak""? a:"
"Q: Which word is shorter, ""bake"" or ""cheap""? A:","['bake', 'cheap']",bake,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" b a k e "" W o r W "" c h e a p "" ? W a : UTT_BOUNDARY b a k e d W b a k e r s k i e "" ? W a : UTT_BOUNDARY","baked bakerskie""? a:"
"Q: Which word is shorter, ""buy"" or ""radio""? A:","['buy', 'radio']",buy,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" b u y "" W o r W "" r a d i o "" ? W a : UTT_BOUNDARY b u y e r s ? W a : UTT_BOUNDARY",buyers? a:
"Q: Of the words ""keyboard"" and ""stadium"" which one has fewer letters? A:","['keyboard', 'stadium']",stadium,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" k e y b o a r d "" W a n d W "" s t a d i u m "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY s t a d i u m "" ? W a : UTT_BOUNDARY","stadium""? a:"
"Q: Which word has fewer letters, ""quickly"" or ""keyboard""? A:","['quickly', 'keyboard']",quickly,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" q u i c k l y "" W o r W "" k e y b o a r d "" ? W a : UTT_BOUNDARY q u i c k l y ? W a : UTT_BOUNDARY",quickly? a:
"Q: Of the words ""cup"" and ""delay"" which one has fewer letters? A:","['cup', 'delay']",cup,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" c u p "" W a n d W "" d e l a y "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY c u p "" ? W a : UTT_BOUNDARY","cup""? a:"
"Q: Which word is shorter, ""sign"" or ""store""? A:","['sign', 'store']",sign,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" s i g n "" W o r W "" s t o r e "" ? W a : UTT_BOUNDARY s i g n a t u r e "" ? W a : UTT_BOUNDARY","signature""? a:"
"Q: Which word is shorter, ""advice"" or ""yourself""? A:","['advice', 'yourself']",advice,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" a d v i c e "" W o r W "" y o u r s e l f "" ? W a : UTT_BOUNDARY a d v i c e y "" ? W a : UTT_BOUNDARY","advicey""? a:"
"Q: Of the words ""cash"" and ""cut"" which one has fewer letters? A:","['cash', 'cut']",cut,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" c a s h "" W a n d W "" c u t "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY c u t s W t h e W w a y W t h r o u g h W t h e W",cuts the way through the 
"Q: Which word has fewer letters, ""so"" or ""toy""? A:","['so', 'toy']",so,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" s o "" W o r W "" t o y "" ? W a : UTT_BOUNDARY s o r e "" ? W a : UTT_BOUNDARY","sore""? a:"
"Q: Of the words ""an"" and ""year"" which one has fewer letters? A:","['an', 'year']",an,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" a n "" W a n d W "" y e a r "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY a n y a l s e n W w h o W a r e W s i c k "" ? W a","anyalsen who are sick""? a"
"Q: Which word has fewer letters, ""birth"" or ""ride""? A:","['birth', 'ride']",ride,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" b i r t h "" W o r W "" r i d e "" ? W a : UTT_BOUNDARY r i d e r "" ? W a : UTT_BOUNDARY","rider""? a:"
"Q: Of the words ""nurse"" and ""come"" which one has fewer letters? A:","['nurse', 'come']",come,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" n u r s e "" W a n d W "" c o m e "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY n u r s e r y W r h y m e s , W n u r s e r y W r","nursery rhymes, nursery r"
"Q: Which word is shorter, ""gate"" or ""forget""? A:","['gate', 'forget']",gate,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" g a t e "" W o r W "" f o r g e t "" ? W a : UTT_BOUNDARY g a t e r i n g s "" ? W a : UTT_BOUNDARY","gaterings""? a:"
"Q: Which word has fewer letters, ""juice"" or ""fine""? A:","['juice', 'fine']",fine,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" j u i c e "" W o r W "" f i n e "" ? W a : UTT_BOUNDARY f i n e , W i n c l u d e "" ? W a : UTT_BOUNDARY","fine, include""? a:"
"Q: Of the words ""no"" and ""soul"" which one has fewer letters? A:","['no', 'soul']",no,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" n o "" W a n d W "" s o u l "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY n o i s e s "" ? W a : UTT_BOUNDARY","noises""? a:"
"Q: Which word is shorter, ""family"" or ""white""? A:","['family', 'white']",white,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" f a m i l y "" W o r W "" w h i t e "" ? W a : UTT_BOUNDARY w h i t e "" ? W a : UTT_BOUNDARY","white""? a:"
"Q: Which word has fewer letters, ""rest"" or ""closed""? A:","['rest', 'closed']",rest,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" r e s t "" W o r W "" c l o s e d "" ? W a : UTT_BOUNDARY r e s t r o o m "" ? W a : UTT_BOUNDARY","restroom""? a:"
"Q: Which word has fewer letters, ""close"" or ""golf""? A:","['close', 'golf']",golf,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" c l o s e "" W o r W "" g o l f "" ? W a : UTT_BOUNDARY g o l f e r s "" ? W a : UTT_BOUNDARY","golfers""? a:"
"Q: Which word has fewer letters, ""skating"" or ""family""? A:","['skating', 'family']",family,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" s k a t i n g "" W o r W "" f a m i l y "" ? W a : UTT_BOUNDARY f a m i l y "" ? W a : UTT_BOUNDARY","family""? a:"
"Q: Which word has fewer letters, ""lunchtime"" or ""problem""? A:","['lunchtime', 'problem']",problem,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" l u n c h t i m e "" W o r W "" p r o b l e m "" ? W a : UTT_BOUNDARY p r o b l e m "" ? W a : UTT_BOUNDARY","problem""? a:"
"Q: Which word has fewer letters, ""ad"" or ""soul""? A:","['ad', 'soul']",ad,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" a d "" W o r W "" s o u l "" ? W a : UTT_BOUNDARY a d v e r b "" ? W a : UTT_BOUNDARY","adverb""? a:"
"Q: Which word is shorter, ""subway"" or ""sandwich""? A:","['subway', 'sandwich']",subway,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" s u b w a y "" W o r W "" s a n d w i c h "" ? W a : UTT_BOUNDARY s a n d w i c h e s ? W a : UTT_BOUNDARY",sandwiches? a:
"Q: Which word is shorter, ""race"" or ""heart""? A:","['race', 'heart']",race,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" r a c e "" W o r W "" h e a r t "" ? W a : UTT_BOUNDARY h e a r t b e a t "" ? W a : UTT_BOUNDARY","heartbeat""? a:"
"Q: Which word is shorter, ""birthday"" or ""plastic""? A:","['birthday', 'plastic']",plastic,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" b i r t h d a y "" W o r W "" p l a s t i c "" ? W a : UTT_BOUNDARY b i r t h d a y "" ? W a : UTT_BOUNDARY","birthday""? a:"
"Q: Which word is shorter, ""steal"" or ""sing""? A:","['steal', 'sing']",sing,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" s t e a l "" W o r W "" s i n g "" ? W a : UTT_BOUNDARY s i n g l e "" ? W a : UTT_BOUNDARY","single""? a:"
"Q: Which word has fewer letters, ""give"" or ""thanks""? A:","['give', 'thanks']",give,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" g i v e "" W o r W "" t h a n k s "" ? W a : UTT_BOUNDARY g i v e W m e W t h e W b o t t l e "" ? W a : UTT_BOUNDARY","give me the bottle""? a:"
"Q: Which word is shorter, ""king"" or ""get""? A:","['king', 'get']",get,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" k i n g "" W o r W "" g e t "" ? W a : UTT_BOUNDARY g e t W t h e W b o o k W f r o m W t h e W s t o",get the book from the sto
"Q: Of the words ""improve"" and ""platform"" which one has fewer letters? A:","['improve', 'platform']",improve,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" i m p r o v e "" W a n d W "" p l a t f o r m "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY i m p r o v e m e n t s ? W a : UTT_BOUNDARY",improvements? a:
"Q: Of the words ""strange"" and ""hospital"" which one has fewer letters? A:","['strange', 'hospital']",strange,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s t r a n g e "" W a n d W "" h o s p i t a l "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY h o n e y "" ? W a : UTT_BOUNDARY","honey""? a:"
"Q: Which word is shorter, ""point"" or ""box""? A:","['point', 'box']",box,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" p o i n t "" W o r W "" b o x "" ? W a : UTT_BOUNDARY b o x e s ? W a : UTT_BOUNDARY",boxes? a:
"Q: Which word has fewer letters, ""notes"" or ""save""? A:","['notes', 'save']",save,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" n o t e s "" W o r W "" s a v e "" ? W a : UTT_BOUNDARY s a v e d "" ? W a : UTT_BOUNDARY","saved""? a:"
"Q: Which word has fewer letters, ""box"" or ""right""? A:","['box', 'right']",box,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" b o x "" W o r W "" r i g h t "" ? W a : UTT_BOUNDARY b o x e s ? W a : UTT_BOUNDARY",boxes? a:
"Q: Of the words ""subject"" and ""folder"" which one has fewer letters? A:","['subject', 'folder']",folder,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s u b j e c t "" W a n d W "" f o l d e r "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY s u b j e c t "" ? W a : UTT_BOUNDARY","subject""? a:"
"Q: Of the words ""job"" and ""beard"" which one has fewer letters? A:","['job', 'beard']",job,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" j o b "" W a n d W "" b e a r d "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY j o b "" ? W a : UTT_BOUNDARY","job""? a:"
"Q: Of the words ""cry"" and ""ad"" which one has fewer letters? A:","['cry', 'ad']",ad,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" c r y "" W a n d W "" a d "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY a d y b e r r y "" ? W a : UTT_BOUNDARY","adyberry""? a:"
"Q: Of the words ""up"" and ""bird"" which one has fewer letters? A:","['up', 'bird']",up,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" u p "" W a n d W "" b i r d "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY u p s e t "" ? W a : UTT_BOUNDARY","upset""? a:"
"Q: Which word is shorter, ""skating"" or ""family""? A:","['skating', 'family']",family,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" s k a t i n g "" W o r W "" f a m i l y "" ? W a : UTT_BOUNDARY f a m i l y "" ? W a : UTT_BOUNDARY","family""? a:"
"Q: Which word is shorter, ""notice"" or ""plastic""? A:","['notice', 'plastic']",notice,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" n o t i c e "" W o r W "" p l a s t i c "" ? W a : UTT_BOUNDARY n o t i c e d l y "" ? W a : UTT_BOUNDARY","noticedly""? a:"
"Q: Which word has fewer letters, ""put"" or ""ad""? A:","['put', 'ad']",ad,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" p u t "" W o r W "" a d "" ? W a : UTT_BOUNDARY a d d r e s s e d ? W a : UTT_BOUNDARY",addressed? a:
"Q: Which word is shorter, ""stomach"" or ""golden""? A:","['stomach', 'golden']",golden,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W s h o r t e r , W "" s t o m a c h "" W o r W "" g o l d e n "" ? W a : UTT_BOUNDARY g o l d e n W g o l d e n W g o l d e n W g o l d",golden golden golden gold
"Q: Of the words ""family"" and ""white"" which one has fewer letters? A:","['family', 'white']",white,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" f a m i l y "" W a n d W "" w h i t e "" W w h i c h W o n e W h a s W f e w e r W l e t t e r s ? W a : UTT_BOUNDARY f a m i l y ? W a : UTT_BOUNDARY",family? a:
"Q: Which word has fewer letters, ""me"" or ""win""? A:","['me', 'win']",me,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W f e w e r W l e t t e r s , W "" m e "" W o r W "" w i n "" ? W a : UTT_BOUNDARY m e a n s "" ? W a : UTT_BOUNDARY","means""? a:"
