Input,Options,Expected,Output (raw),Predicted
"Q: Of the words ""mosque"" and ""also"" which one has more letters? A:","['mosque', 'also']",mosque,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" m o s q u e "" W a n d W "" a l s o "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY m o s q u e "" W o r W "" r e s t "" ? W a : UTT_BOUNDARY","mosque"" or ""rest""? a:"
"Q: Which word has more letters, ""minute"" or ""favorite""? A:","['minute', 'favorite']",favorite,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" m i n u t e "" W o r W "" f a v o r i t e "" ? W a : UTT_BOUNDARY f a v o r i t e W w i t h W t h e W w o r d W "" m","favorite with the word ""m"
"Q: Which word has more letters, ""boyfriend"" or ""holiday""? A:","['boyfriend', 'holiday']",boyfriend,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" b o y f r i e n d "" W o r W "" h o l i d a y "" ? W a : UTT_BOUNDARY b o y f r i e n d s "" ? W a : UTT_BOUNDARY","boyfriends""? a:"
"Q: Which word is longer, ""grape"" or ""uniform""? A:","['grape', 'uniform']",uniform,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" g r a p e "" W o r W "" u n i f o r m "" ? W a : UTT_BOUNDARY u n i f o r m "" ? W a : UTT_BOUNDARY","uniform""? a:"
"Q: Of the words ""sick"" and ""closed"" which one has more letters? A:","['sick', 'closed']",closed,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s i c k "" W a n d W "" c l o s e d "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY c l o s e d "" ? W a : UTT_BOUNDARY","closed""? a:"
"Q: Which word has more letters, ""country"" or ""sandwich""? A:","['country', 'sandwich']",sandwich,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" c o u n t r y "" W o r W "" s a n d w i c h "" ? W a : UTT_BOUNDARY s a n d w i c h e s "" ? W a : UTT_BOUNDARY","sandwiches""? a:"
"Q: Which word is longer, ""fried"" or ""himself""? A:","['fried', 'himself']",himself,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" f r i e d "" W o r W "" h i m s e l f "" ? W a : UTT_BOUNDARY f r i e d d l y "" ? W a : UTT_BOUNDARY","frieddly""? a:"
"Q: Which word has more letters, ""stadium"" or ""guitar""? A:","['stadium', 'guitar']",stadium,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" s t a d i u m "" W o r W "" g u i t a r "" ? W a : UTT_BOUNDARY s t a d i u m "" ? W a : UTT_BOUNDARY","stadium""? a:"
"Q: Of the words ""easy"" and ""strong"" which one has more letters? A:","['easy', 'strong']",strong,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" e a s y "" W a n d W "" s t r o n g "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY s t r o n g l y W s e l l i n g W h e a t s "" ? W","strongly selling heats""? "
"Q: Of the words ""grape"" and ""bother"" which one has more letters? A:","['grape', 'bother']",bother,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" g r a p e "" W a n d W "" b o t h e r "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY b o t h e r "" ? W a : UTT_BOUNDARY","bother""? a:"
"Q: Which word has more letters, ""gate"" or ""grade""? A:","['gate', 'grade']",grade,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" g a t e "" W o r W "" g r a d e "" ? W a : UTT_BOUNDARY g r a d e r s g r o u n d ? W a : UTT_BOUNDARY",gradersground? a:
"Q: Which word has more letters, ""father"" or ""awful""? A:","['father', 'awful']",father,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" f a t h e r "" W o r W "" a w f u l "" ? W a : UTT_BOUNDARY a w f u l l y ? W a : UTT_BOUNDARY",awfully? a:
"Q: Which word has more letters, ""sock"" or ""cheap""? A:","['sock', 'cheap']",cheap,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" s o c k "" W o r W "" c h e a p "" ? W a : UTT_BOUNDARY c h e a p "" ? W a : UTT_BOUNDARY","cheap""? a:"
"Q: Of the words ""some"" and ""grape"" which one has more letters? A:","['some', 'grape']",grape,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s o m e "" W a n d W "" g r a p e "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY g r a p e s , W t h e y W a r e W s o m e t i m e","grapes, they are sometime"
"Q: Which word is longer, ""honey"" or ""chat""? A:","['honey', 'chat']",honey,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" h o n e y "" W o r W "" c h a t "" ? W a : UTT_BOUNDARY h o n e y m o o n e r "" ? W a : UTT_BOUNDARY","honeymooner""? a:"
"Q: Of the words ""modern"" and ""platform"" which one has more letters? A:","['modern', 'platform']",platform,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" m o d e r n "" W a n d W "" p l a t f o r m "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY p l a t f o r m "" W o r W "" p l a y g r o u n d ""","platform"" or ""playground"""
"Q: Of the words ""careful"" and ""dangerous"" which one has more letters? A:","['careful', 'dangerous']",dangerous,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" c a r e f u l "" W a n d W "" d a n g e r o u s "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY d a n g e r o u s "" ? W a : UTT_BOUNDARY","dangerous""? a:"
"Q: Which word is longer, ""space"" or ""map""? A:","['space', 'map']",space,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" s p a c e "" W o r W "" m a p "" ? W a : UTT_BOUNDARY s p a c e "" ? W a : UTT_BOUNDARY","space""? a:"
"Q: Which word has more letters, ""strange"" or ""worse""? A:","['strange', 'worse']",strange,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" s t r a n g e "" W o r W "" w o r s e "" ? W a : UTT_BOUNDARY s t r a n g e r "" ? W a : UTT_BOUNDARY","stranger""? a:"
"Q: Which word is longer, ""outside"" or ""keyboard""? A:","['outside', 'keyboard']",keyboard,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" o u t s i d e "" W o r W "" k e y b o a r d "" ? W a : UTT_BOUNDARY k e y b o a r d "" ? W a : UTT_BOUNDARY","keyboard""? a:"
"Q: Which word is longer, ""plastic"" or ""wonderful""? A:","['plastic', 'wonderful']",wonderful,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" p l a s t i c "" W o r W "" w o n d e r f u l "" ? W a : UTT_BOUNDARY w o n d e r f u l "" ? W a : UTT_BOUNDARY","wonderful""? a:"
"Q: Which word is longer, ""hit"" or ""woman""? A:","['hit', 'woman']",woman,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" h i t "" W o r W "" w o m a n "" ? W a : UTT_BOUNDARY h i t "" ? W a : UTT_BOUNDARY","hit""? a:"
"Q: Which word has more letters, ""child"" or ""sick""? A:","['child', 'sick']",child,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" c h i l d "" W o r W "" s i c k "" ? W a : UTT_BOUNDARY c h i l d r e n "" ? W a : UTT_BOUNDARY","children""? a:"
"Q: Of the words ""spend"" and ""fashion"" which one has more letters? A:","['spend', 'fashion']",fashion,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s p e n d "" W a n d W "" f a s h i o n "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY f a s h i o n "" ? W a : UTT_BOUNDARY","fashion""? a:"
"Q: Which word has more letters, ""subject"" or ""parent""? A:","['subject', 'parent']",subject,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" s u b j e c t "" W o r W "" p a r e n t "" ? W a : UTT_BOUNDARY s u b j e c t "" ? W a : UTT_BOUNDARY","subject""? a:"
"Q: Which word has more letters, ""country"" or ""candy""? A:","['country', 'candy']",country,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" c o u n t r y "" W o r W "" c a n d y "" ? W a : UTT_BOUNDARY c o u n t r y g o i n g "" ? W a : UTT_BOUNDARY","countrygoing""? a:"
"Q: Of the words ""theirs"" and ""neighbor"" which one has more letters? A:","['theirs', 'neighbor']",neighbor,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" t h e i r s "" W a n d W "" n e i g h b o r "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY n e i g h b o r h o o d s "" ? W a : UTT_BOUNDARY","neighborhoods""? a:"
"Q: Which word has more letters, ""playground"" or ""wonderful""? A:","['playground', 'wonderful']",playground,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" p l a y g r o u n d "" W o r W "" w o n d e r f u l "" ? W a : UTT_BOUNDARY p l a y g r o u n d "" ? W a : UTT_BOUNDARY","playground""? a:"
"Q: Which word has more letters, ""reading"" or ""train""? A:","['reading', 'train']",reading,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" r e a d i n g "" W o r W "" t r a i n "" ? W a : UTT_BOUNDARY r e a d i n g "" ? W a : UTT_BOUNDARY","reading""? a:"
"Q: Which word is longer, ""reading"" or ""train""? A:","['reading', 'train']",reading,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" r e a d i n g "" W o r W "" t r a i n "" ? W a : UTT_BOUNDARY r e a d i n g "" ? W a : UTT_BOUNDARY","reading""? a:"
"Q: Which word has more letters, ""surfing"" or ""final""? A:","['surfing', 'final']",surfing,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" s u r f i n g "" W o r W "" f i n a l "" ? W a : UTT_BOUNDARY s u r f i n g "" ? W a : UTT_BOUNDARY","surfing""? a:"
"Q: Which word has more letters, ""print"" or ""project""? A:","['print', 'project']",project,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" p r i n t "" W o r W "" p r o j e c t "" ? W a : UTT_BOUNDARY p r o j e c t ? W a : UTT_BOUNDARY",project? a:
"Q: Which word has more letters, ""story"" or ""famous""? A:","['story', 'famous']",famous,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" s t o r y "" W o r W "" f a m o u s "" ? W a : UTT_BOUNDARY f a m o u s "" ? W a : UTT_BOUNDARY","famous""? a:"
"Q: Which word has more letters, ""birth"" or ""yes""? A:","['birth', 'yes']",birth,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" b i r t h "" W o r W "" y e s "" ? W a : UTT_BOUNDARY b i r t h d a y "" ? W a : UTT_BOUNDARY","birthday""? a:"
"Q: Which word is longer, ""busy"" or ""mango""? A:","['busy', 'mango']",mango,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" b u s y "" W o r W "" m a n g o "" ? W a : UTT_BOUNDARY m a n g o "" ? W a : UTT_BOUNDARY","mango""? a:"
"Q: Which word is longer, ""since"" or ""park""? A:","['since', 'park']",since,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" s i n c e "" W o r W "" p a r k "" ? W a : UTT_BOUNDARY s i n c e r i t y "" ? W a : UTT_BOUNDARY","sincerity""? a:"
"Q: Of the words ""plastic"" and ""match"" which one has more letters? A:","['plastic', 'match']",plastic,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" p l a s t i c "" W a n d W "" m a t c h "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY p l a s t i c s "" ? W a : UTT_BOUNDARY","plastics""? a:"
"Q: Which word has more letters, ""mean"" or ""climb""? A:","['mean', 'climb']",climb,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" m e a n "" W o r W "" c l i m b "" ? W a : UTT_BOUNDARY c l i m b i n g ? W a : UTT_BOUNDARY",climbing? a:
"Q: Of the words ""keyboard"" and ""uniform"" which one has more letters? A:","['keyboard', 'uniform']",keyboard,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" k e y b o a r d "" W a n d W "" u n i f o r m "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY k e y b o a r d "" ? W a : UTT_BOUNDARY","keyboard""? a:"
"Q: Which word is longer, ""chemistry"" or ""smoking""? A:","['chemistry', 'smoking']",chemistry,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" c h e m i s t r y "" W o r W "" s m o k i n g "" ? W a : UTT_BOUNDARY c h e m i s t r y "" ? W a : UTT_BOUNDARY","chemistry""? a:"
"Q: Which word is longer, ""pocket"" or ""face""? A:","['pocket', 'face']",pocket,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" p o c k e t "" W o r W "" f a c e "" ? W a : UTT_BOUNDARY p o c k e t e r "" ? W a : UTT_BOUNDARY","pocketer""? a:"
"Q: Of the words ""friendly"" and ""boyfriend"" which one has more letters? A:","['friendly', 'boyfriend']",boyfriend,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" f r i e n d l y "" W a n d W "" b o y f r i e n d "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY b o y f r i e n d e z z o n e l y p e r f o o t ""","boyfriendezzonelyperfoot"""
"Q: Which word has more letters, ""friend"" or ""factory""? A:","['friend', 'factory']",factory,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" f r i e n d "" W o r W "" f a c t o r y "" ? W a : UTT_BOUNDARY f a c t o r y "" ? W a : UTT_BOUNDARY","factory""? a:"
"Q: Of the words ""bright"" and ""outside"" which one has more letters? A:","['bright', 'outside']",outside,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" b r i g h t "" W a n d W "" o u t s i d e "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY o u t s i d e "" ? W a : UTT_BOUNDARY","outside""? a:"
"Q: Which word has more letters, ""keyboard"" or ""family""? A:","['keyboard', 'family']",keyboard,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" k e y b o a r d "" W o r W "" f a m i l y "" ? W a : UTT_BOUNDARY k e y b o a r d "" ? W a : UTT_BOUNDARY","keyboard""? a:"
"Q: Of the words ""keyboard"" and ""strange"" which one has more letters? A:","['keyboard', 'strange']",keyboard,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" k e y b o a r d "" W a n d W "" s t r a n g e "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY k e y b o a r d "" ? W a : UTT_BOUNDARY","keyboard""? a:"
"Q: Which word is longer, ""must"" or ""boring""? A:","['must', 'boring']",boring,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" m u s t "" W o r W "" b o r i n g "" ? W a : UTT_BOUNDARY b o r i n g "" ? W a : UTT_BOUNDARY","boring""? a:"
"Q: Which word has more letters, ""glove"" or ""uniform""? A:","['glove', 'uniform']",uniform,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" g l o v e "" W o r W "" u n i f o r m "" ? W a : UTT_BOUNDARY u n i f o r m "" ? W a : UTT_BOUNDARY","uniform""? a:"
"Q: Of the words ""castle"" and ""size"" which one has more letters? A:","['castle', 'size']",castle,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" c a s t l e "" W a n d W "" s i z e "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY c a s t l e "" W o r W "" c a s t l e "" ? W a : UTT_BOUNDARY","castle"" or ""castle""? a:"
"Q: Which word is longer, ""playground"" or ""document""? A:","['playground', 'document']",playground,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" p l a y g r o u n d "" W o r W "" d o c u m e n t "" ? W a : UTT_BOUNDARY p l a y g r o u n d "" ? W a : UTT_BOUNDARY","playground""? a:"
"Q: Which word has more letters, ""above"" or ""travel""? A:","['above', 'travel']",travel,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" a b o v e "" W o r W "" t r a v e l "" ? W a : UTT_BOUNDARY t r a v e l e r s "" ? W a : UTT_BOUNDARY","travelers""? a:"
"Q: Which word has more letters, ""space"" or ""polite""? A:","['space', 'polite']",polite,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" s p a c e "" W o r W "" p o l i t e "" ? W a : UTT_BOUNDARY p o l i t e l y "" ? W a : UTT_BOUNDARY","politely""? a:"
"Q: Which word has more letters, ""reading"" or ""pencil""? A:","['reading', 'pencil']",reading,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" r e a d i n g "" W o r W "" p e n c i l "" ? W a : UTT_BOUNDARY r e a d i n g "" ? W a : UTT_BOUNDARY","reading""? a:"
"Q: Which word has more letters, ""their"" or ""more""? A:","['their', 'more']",their,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" t h e i r "" W o r W "" m o r e "" ? W a : UTT_BOUNDARY t h e i r s ? W a : UTT_BOUNDARY",theirs? a:
"Q: Which word has more letters, ""about"" or ""century""? A:","['about', 'century']",century,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" a b o u t "" W o r W "" c e n t u r y "" ? W a : UTT_BOUNDARY c e n t u r y "" ? W a : UTT_BOUNDARY","century""? a:"
"Q: Which word is longer, ""notes"" or ""toy""? A:","['notes', 'toy']",notes,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" n o t e s "" W o r W "" t o y "" ? W a : UTT_BOUNDARY n o t e s "" ? W a : UTT_BOUNDARY","notes""? a:"
"Q: Which word is longer, ""slow"" or ""sound""? A:","['slow', 'sound']",sound,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" s l o w "" W o r W "" s o u n d "" ? W a : UTT_BOUNDARY s o u n d ? W a : UTT_BOUNDARY",sound? a:
"Q: Which word is longer, ""favorite"" or ""makeup""? A:","['favorite', 'makeup']",favorite,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" f a v o r i t e "" W o r W "" m a k e u p "" ? W a : UTT_BOUNDARY f a v o r i t e "" ? W a : UTT_BOUNDARY","favorite""? a:"
"Q: Which word is longer, ""noisy"" or ""join""? A:","['noisy', 'join']",noisy,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" n o i s y "" W o r W "" j o i n "" ? W a : UTT_BOUNDARY n o i s y W d o g "" ? W a : UTT_BOUNDARY","noisy dog""? a:"
"Q: Which word has more letters, ""soap"" or ""should""? A:","['soap', 'should']",should,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" s o a p "" W o r W "" s h o u l d "" ? W a : UTT_BOUNDARY s h o u l d e r s "" ? W a : UTT_BOUNDARY","shoulders""? a:"
"Q: Which word is longer, ""daily"" or ""stomach""? A:","['daily', 'stomach']",stomach,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" d a i l y "" W o r W "" s t o m a c h "" ? W a : UTT_BOUNDARY s t o m a c h a c h e "" ? W a : UTT_BOUNDARY","stomachache""? a:"
"Q: Of the words ""something"" and ""painter"" which one has more letters? A:","['something', 'painter']",something,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s o m e t h i n g "" W a n d W "" p a i n t e r "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY s o m e t h i n g "" W o r W "" s o m e t h i n g ""","something"" or ""something"""
"Q: Of the words ""slice"" and ""word"" which one has more letters? A:","['slice', 'word']",slice,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s l i c e "" W a n d W "" w o r d "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY s l i c e d W b y W t h e W w o r d W "" s l i c e","sliced by the word ""slice"
"Q: Which word is longer, ""another"" or ""wonderful""? A:","['another', 'wonderful']",wonderful,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" a n o t h e r "" W o r W "" w o n d e r f u l "" ? W a : UTT_BOUNDARY w o n d e r f u l "" ? W a : UTT_BOUNDARY","wonderful""? a:"
"Q: Which word has more letters, ""famous"" or ""outside""? A:","['famous', 'outside']",outside,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" f a m o u s "" W o r W "" o u t s i d e "" ? W a : UTT_BOUNDARY f a m o u s "" ? W a : UTT_BOUNDARY","famous""? a:"
"Q: Which word has more letters, ""computer"" or ""policeman""? A:","['computer', 'policeman']",policeman,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" c o m p u t e r "" W o r W "" p o l i c e m a n "" ? W a : UTT_BOUNDARY p o l i c e m a n W w h o "" ? W a : UTT_BOUNDARY","policeman who""? a:"
"Q: Of the words ""singular"" and ""camping"" which one has more letters? A:","['singular', 'camping']",singular,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s i n g u l a r "" W a n d W "" c a m p i n g "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY c a m p i n g "" W o r W "" c l o u d y "" ? W a : UTT_BOUNDARY","camping"" or ""cloudy""? a:"
"Q: Of the words ""stadium"" and ""boyfriend"" which one has more letters? A:","['stadium', 'boyfriend']",boyfriend,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" s t a d i u m "" W a n d W "" b o y f r i e n d "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY b o y f r i e n d s h i p "" W o r W "" m i n u s ""","boyfriendship"" or ""minus"""
"Q: Of the words ""drawing"" and ""shelf"" which one has more letters? A:","['drawing', 'shelf']",drawing,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" d r a w i n g "" W a n d W "" s h e l f "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY d r a w i n g s W o f W t h e W w o r d W "" c l o","drawings of the word ""clo"
"Q: Of the words ""painter"" and ""friendly"" which one has more letters? A:","['painter', 'friendly']",friendly,"UTT_BOUNDARY q : W o f W t h e W w o r d s W "" p a i n t e r "" W a n d W "" f r i e n d l y "" W w h i c h W o n e W h a s W m o r e W l e t t e r s ? W a : UTT_BOUNDARY p a i n t e r ? W a : UTT_BOUNDARY",painter? a:
"Q: Which word is longer, ""reading"" or ""pencil""? A:","['reading', 'pencil']",reading,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" r e a d i n g "" W o r W "" p e n c i l "" ? W a : UTT_BOUNDARY r e a d i n g "" ? W a : UTT_BOUNDARY","reading""? a:"
"Q: Which word is longer, ""platform"" or ""mother""? A:","['platform', 'mother']",platform,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" p l a t f o r m "" W o r W "" m o t h e r "" ? W a : UTT_BOUNDARY p l a t f o r m "" ? W a : UTT_BOUNDARY","platform""? a:"
"Q: Which word has more letters, ""various"" or ""boyfriend""? A:","['various', 'boyfriend']",boyfriend,"UTT_BOUNDARY q : W w h i c h W w o r d W h a s W m o r e W l e t t e r s , W "" v a r i o u s "" W o r W "" b o y f r i e n d "" ? W a : UTT_BOUNDARY b o y f r i e n d s "" ? W a : UTT_BOUNDARY","boyfriends""? a:"
"Q: Which word is longer, ""write"" or ""various""? A:","['write', 'various']",various,"UTT_BOUNDARY q : W w h i c h W w o r d W i s W l o n g e r , W "" w r i t e "" W o r W "" v a r i o u s "" ? W a : UTT_BOUNDARY v a r i o u s W p l a y e r s W a r e W "" s k i r","various players are ""skir"
