Input,Expected,Predicted
"Q: In the sentence ""Henri will paint the floor for an hour"", what is the first word? A:",Henri,henri will paint the floo
"Q: What is the first word of the sentence ""I saw only the student""? A:",I,"i saw only the student""? "
"Q: What is the first word of the sentence ""The strong winds cleared the skies""? A:",The,the strong winds cleared 
"Q: What is the first word of the sentence ""Steve tossed the ball at Anna""? A:",Steve,steve tossed the ball at 
"Q: What is the first word of the sentence ""Mary cuts the paper easily""? A:",Mary,mary cuts the paper easil
"Q: In the sentence ""Jill embraced Sarah"", what is the first word? A:",Jill,"jill embraced sarah""? a:"
"Q: In the sentence ""Few doctors approve of our remedy"", what is the first word? A:",Few,few doctors approve of ou
"Write the first word of the sentence ""George sang to himself"": ",George,"george sang to himself"":"
"Q: What is the first word of the sentence ""He continued writing poems""? A:",He,he continued writing poem
"Write the first word of the sentence ""I am drinking lemonade and eating a brownie"": ",I,i am drinking a brownie a
"Q: In the sentence ""The thief smashed the window with a hammer"", what is the first word? A:",The,the thief smashed the win
"Q: In the sentence ""He gave my binoculars to that girl"", what is the first word? A:",He,he gave my binoculars to 
"Write the first word of the sentence ""Fanny loved talking to Mary"": ",Fanny,fanny loved talking to ma
"Q: What is the first word of the sentence ""John has been chosen for the position""? A:",John,john has been chosen for 
"Write the first word of the sentence ""Mary laughed at John"": ",Mary,"mary laughed at john"":"
"Q: What is the first word of the sentence ""Philippa cried herself to sleep""? A:",Philippa,philippa cried herself to
"Write the first word of the sentence ""I served my guests"": ",I,i served my guests seven 
"Q: In the sentence ""It is obvious to everybody that Tasha likes Misha"", what is the first word? A:",It,it is obvious to everybod
"Q: What is the first word of the sentence ""John whispered that Mary left""? A:",John,john whispered that mary 
"Write the first word of the sentence ""Doug went to Chicago"": ",Doug,"doug went to chicago"":"
"Q: In the sentence ""Donna fixed a sandwich for me"", what is the first word? A:",Donna,donna fixed a sandwich fo
"Q: What is the first word of the sentence ""These books disappoint me""? A:",These,these books disappoint me
"Q: What is the first word of the sentence ""The tiger bled to death""? A:",The,"the tiger bled to death""?"
"Q: What is the first word of the sentence ""That acorn will grow into an oak tree""? A:",That,that acorn will grow into
"Q: What is the first word of the sentence ""Some tourists visited all the museums""? A:",Some,some tourists visited all
"Q: What is the first word of the sentence ""I might eat deep fried muffins""? A:",I,i might eat deep fried mu
"Q: In the sentence ""John seems to be honest"", what is the first word? A:",John,"john seems to be honest""?"
"Q: In the sentence ""The music echoed"", what is the first word? A:",The,"the music echoed""? a:"
"Q: In the sentence ""He washed himself"", what is the first word? A:",He,"he washed himself""? a:"
"Q: In the sentence ""Yesterday Lydia eloped with Wickham"", what is the first word? A:",Yesterday,yesterday lydia eloped wi
"Q: What is the first word of the sentence ""The eggs and the cream mixed together""? A:",The,the eggs and the cream mi
"Q: In the sentence ""You may pick almost any flower"", what is the first word? A:",You,you may pick almost any f
"Write the first word of the sentence ""The student enjoyed his English syntax class last semester"": ",The,the student enjoyed his e
"Write the first word of the sentence ""The terrier attacked the burglar"": ",The,the first word of the sen
"Q: In the sentence ""She voted for herself"", what is the first word? A:",She,"she voted for herself""? a"
"Q: What is the first word of the sentence ""John is as intelligent as Mary""? A:",John,john is as intelligent as
"Q: What is the first word of the sentence ""Rosie got struck by lightning""? A:",Rosie,rosie got struck by light
"Write the first word of the sentence ""Jane played the piano"": ",Jane,jane played the piano bef
"Write the first word of the sentence ""Many of the people were dying of thirst"": ",Many,many of the people were d
"Write the first word of the sentence ""The beaver built a dam"": ",The,the beaver built a dam on
"Write the first word of the sentence ""They depend on Mary"": ",They,"they depend on mary"":"
"Q: In the sentence ""That acorn will grow into an oak tree"", what is the first word? A:",That,that acorn will grow into
"Q: In the sentence ""Felicia kicked the ball off the bench"", what is the first word? A:",Felicia,felicia kicked the ball o
"Q: What is the first word of the sentence ""I gave Jack a picture of myself""? A:",I,i gave jack a picture of 
"Q: In the sentence ""Mary has always preferred lemons to limes"", what is the first word? A:",Mary,mary has always preferred
"Write the first word of the sentence ""Donna fixed a sandwich for me"": ",Donna,donna fixed a sandwich fo
"Q: What is the first word of the sentence ""Doug cleared the table""? A:",Doug,"doug cleared the table""? "
"Write the first word of the sentence ""Cynthia devoured the pizza"": ",Cynthia,cynthia devoured the pizz
"Q: In the sentence ""John put carrots from his garden in the salad"", what is the first word? A:",John,john put carrots in the s
"Write the first word of the sentence ""Susan will never sing at weddings"": ",Susan,susan will never sing at 
"Write the first word of the sentence ""We recommend to eat less cake and pastry"": ",We, e recommend to eat less 
"Q: What is the first word of the sentence ""The king loved peanut butter cookies""? A:",The,the king loved peanut but
"Q: In the sentence ""The roof of the building is leaking"", what is the first word? A:",The,the roof of the building 
"Write the first word of the sentence ""Brian was wiping the wall behind the stove"": ",Brian,brian was wiping the wall
"Q: In the sentence ""The child became a man"", what is the first word? A:",The,"the child became a man""? "
"Q: In the sentence ""The contract is subject to approval by my committee"", what is the first word? A:",The,the contract is subject t
"Q: What is the first word of the sentence ""Mary sang for anyone who wanted to hear her""? A:",Mary,mary sang for anyone who 
"Write the first word of the sentence ""I shipped the package halfway around the world"": ",I,i shipped the package hal
"Write the first word of the sentence ""He looks so formidable"": ",He,"he looks so formidable"":"
"Q: What is the first word of the sentence ""I know a taller man than John""? A:",I,i know a taller man than 
"Q: In the sentence ""Most of the children are here"", what is the first word? A:",Most,most of the children are 
"Write the first word of the sentence ""Steve tossed the ball into the garden"": ",Steve,steve tossed the ball int
"Q: What is the first word of the sentence ""Sally believes that she is brilliant""? A:",Sally,sally believes that she i
"Q: What is the first word of the sentence ""John promised Bill to leave""? A:",John,john promised bill to lea
"Q: In the sentence ""The fans were deliberately provoked by a rival group"", what is the first word? A:",The,the fans were deliberatel
"Q: In the sentence ""There appeared a ship on the horizon"", what is the first word? A:",There,there appeared a ship on 
"Q: What is the first word of the sentence ""The needle poked the cloth""? A:",The,the needle poked the clot
"Q: In the sentence ""Lou forgot the umbrella"", what is the first word? A:",Lou,lou forgot the umbrella? 
"Q: What is the first word of the sentence ""Fanny regretted having talked to Mary""? A:",Fanny,fanny regretted having ta
"Q: What is the first word of the sentence ""They talked to Kim and to each other""? A:",They,they talked to each other
"Q: In the sentence ""The room reeked of onions"", what is the first word? A:",The,the room reeked of onions
"Write the first word of the sentence ""John tried to leave"": ",John,"john tried to leave"":"
"Q: What is the first word of the sentence ""I showed Mary several portraits of herself""? A:",I,i showed mary several por
"Write the first word of the sentence ""Bill ate more peaches than Harry did grapes"": ",Bill,bill ate more peaches tha
"Write the first word of the sentence ""Sally believes that she is brilliant"": ",Sally,sally believes that she i
"Q: What is the first word of the sentence ""Carmen obtained a spare part from Diana""? A:",Carmen,carmen obtained a spare p
"Write the first word of the sentence ""You are a student"": ",You,"you are a student"":"
"Q: What is the first word of the sentence ""He has left""? A:",He,he has left? a:
"Q: What is the first word of the sentence ""Dina posed as a lawyer""? A:",Dina,"dina posed as a lawyer""? "
"Q: In the sentence ""The beaver built a dam"", what is the first word? A:",The,the beaver built a dam? a
"Q: In the sentence ""The jury believed the defendant lied"", what is the first word? A:",The,the jury believed the def
"Write the first word of the sentence ""Lou put the umbrella in the closet"": ",Lou,lou put the umbrella in t
"Q: In the sentence ""Rory eats muffins"", what is the first word? A:",Rory,rory eats muffins? a:
"Q: What is the first word of the sentence ""John learned French perfectly""? A:",John,john learned french perfe
"Q: In the sentence ""Bill gave Sue the book"", what is the first word? A:",Bill,bill gave sue the book? a
"Q: In the sentence ""I did it more in jest than in anger"", what is the first word? A:",I,"in the sentence ""i did it"
"Write the first word of the sentence ""I know a taller man than John"": ",I,i know a taller man than 
"Q: In the sentence ""John wants to leave"", what is the first word? A:",John,"john wants to leave""? a:"
"Q: What is the first word of the sentence ""Penny skated around the rink""? A:",Penny,penny skated around the r
"Q: What is the first word of the sentence ""Alison poked the needle through the cloth""? A:",Alison,alison poked the needle t
"Q: What is the first word of the sentence ""Visiting relatives can be boring""? A:",Visiting,visiting relatives can be
"Write the first word of the sentence ""I climbed up the tree"": ",I,"i climbed up the tree"":"
"Q: In the sentence ""It seems that John is likely to win"", what is the first word? A:",It,it seems that john is lik
"Q: In the sentence ""The men will all leave"", what is the first word? A:",The,"the men will all leave""? "
"Q: In the sentence ""The computer will calculate the value of the variable"", what is the first word? A:",The,the computer will calcula
"Q: What is the first word of the sentence ""That surprised me""? A:",That,"that surprised me""? a:"
"Q: What is the first word of the sentence ""The jeweller decorated the ring""? A:",The,the jeweller decorated th
"Q: What is the first word of the sentence ""Dana is longing for a sunny day""? A:",Dana,dana is longing for a sun
"Q: In the sentence ""She always wore purple dresses"", what is the first word? A:",She,she always wore purple dr
"Q: In the sentence ""The moon glows in the darkness"", what is the first word? A:",The,the moon glows in the dar
"Write the first word of the sentence ""My eyes are itching"": ",My,"my eyes are itching"":"
"Write the first word of the sentence ""John believes that Bill saw him"": ",John,john believes that bill s
"Q: In the sentence ""Odysseus planned to hear the sirens"", what is the first word? A:",Odysseus,odysseus planned to hear 
"Write the first word of the sentence ""The brave are not afraid to die"": ",The,the brave are not afraid 
"Write the first word of the sentence ""This should be the beginning of a beautiful friendship"": ",This,this should be the first 
"Write the first word of the sentence ""The tree dropped fruit to the ground"": ",The,the tree dropped fruit to
"Q: What is the first word of the sentence ""The roses bloomed""? A:",The,the roses bloomed earlier
"Write the first word of the sentence ""I wonder if you will come back tomorrow"": ",I,if you will come back tom
"Write the first word of the sentence ""The audience watched the movie"": ",The,the first word of the sen
"Write the first word of the sentence ""Carla was shoveling the walk"": ",Carla,carla was shoveling the w
"Q: What is the first word of the sentence ""The music echoed""? A:",The,the music echoed in the s
"Q: In the sentence ""That movie always shocks people"", what is the first word? A:",That,that movie always shocks 
"Write the first word of the sentence ""Some people consider the dogs in my neighborhood dangerous"": ",Some,some people consider the 
"Q: What is the first word of the sentence ""It annoys people that dogs bark""? A:",It,it annoys people that dog
"Write the first word of the sentence ""We persuaded the dentist to examine us"": ",We, e persuaded the dentist 
"Q: What is the first word of the sentence ""Mary has more enemies than Bill has friends""? A:",Mary,mary has more enemies tha
"Q: In the sentence ""The voices echoed in the hall"", what is the first word? A:",The,the voices echoed in the 
"Q: What is the first word of the sentence ""John received the parcel""? A:",John,"john received the parcel"""
"Write the first word of the sentence ""Ron certainly will buy a dog"": ",Ron,ron certainly will buy a 
"Q: In the sentence ""Max gave the car a shove"", what is the first word? A:",Max,"max gave the car a shove"""
"Write the first word of the sentence ""People from Tucson think very highly of themselves"": ",People,people from tucson think 
"Q: In the sentence ""John suddenly got off the bus"", what is the first word? A:",John,john suddenly got off the
"Q: In the sentence ""Frances hid the presents in the drawer"", what is the first word? A:",Frances,frances hid the presents 
"Q: What is the first word of the sentence ""He did not leave""? A:",He,he did not leave? a:
"Q: What is the first word of the sentence ""John told Mary to kiss him""? A:",John,john told mary to kiss hi
"Q: In the sentence ""They want to be kind to her"", what is the first word? A:",They,they want to be kind to h
"Q: In the sentence ""I asked where you found it"", what is the first word? A:",I,it is the second word of 
"Q: What is the first word of the sentence ""A magnificent diamond sparkled on his finger""? A:",A,a magnificent diamond spa
"Write the first word of the sentence ""The secretary transcribed the speech into the record"": ",The,the secretary transcribed
"Write the first word of the sentence ""They have no TV"": ",They,"they have no tv"":"
"Q: What is the first word of the sentence ""Mary did not avoid Bill""? A:",Mary,"mary did not avoid bill""?"
"Write the first word of the sentence ""Paul laughed at Mary"": ",Paul,"paul laughed at mary"":"
"Write the first word of the sentence ""I doubt you can help me in understanding this"": ",I,"in the sentence ""i doubt "
"Q: In the sentence ""Bill dried the clothes"", what is the first word? A:",Bill,"bill dried the clothes""? "
"Q: What is the first word of the sentence ""Frank gave a piano to Jane Fairfax""? A:",Frank,fairfax piano to jane fai
"Write the first word of the sentence ""They want to be kind to her"": ",They,they want to be kind to h
"Q: In the sentence ""I ate the sugar"", what is the first word? A:",I,i ate the sugar sugar sug
"Write the first word of the sentence ""Jasmine pushed the door open"": ",Jasmine,jasmine pushed the door o
"Q: In the sentence ""The soldier was given the medal by Phillip"", what is the first word? A:",The,the soldier was given the
"Q: What is the first word of the sentence ""A serious accident happened yesterday""? A:",A,accident?
"Q: In the sentence ""John talked to any politician who is powerful"", what is the first word? A:",John,john talked to any politi
"Q: What is the first word of the sentence ""Jennifer craned her neck""? A:",Jennifer,"jennifer craned her neck"""
"Write the first word of the sentence ""They pushed the prisoners into the truck"": ",They,they pushed the prisoners
"Q: In the sentence ""We pulled free"", what is the first word? A:",We," e pulled free""? a:"
"Write the first word of the sentence ""The needle poked the cloth"": ",The,the first word of the sen
"Q: What is the first word of the sentence ""He planted the garden last November with roses""? A:",He,he planted the garden las
"Q: What is the first word of the sentence ""I compared Ginger to Fred""? A:",I,i compared ginger to fred
"Q: What is the first word of the sentence ""The child broke the teapot by accident""? A:",The,the child broke the teapo
"Write the first word of the sentence ""The dentist was persuaded to examine Pat"": ",The,the second word of the se
"Q: In the sentence ""Ellen warned against skating on thin ice"", what is the first word? A:",Ellen,ellen warned against skat
"Q: In the sentence ""Ellen talked with Helen about the problem"", what is the first word? A:",Ellen,ellen talked with helen a
"Q: What is the first word of the sentence ""His expectations are always lower than mine""? A:",His,his expectations are alwa
"Q: In the sentence ""I am more angry than sad"", what is the first word? A:",I,"i am more angry than sad"""
"Q: In the sentence ""Lou forgot the umbrella in the closet"", what is the first word? A:",Lou,lou forgot the umbrella i
"Q: What is the first word of the sentence ""John is taller than Dill""? A:",John,"john is taller than dill"""
"Q: In the sentence ""few clues could be found"", what is the first word? A:",few,few clues could be found 
"Write the first word of the sentence ""Someone tried to leave the town"": ",Someone,someone tried to leave th
"Q: What is the first word of the sentence ""I herded the cattle""? A:",I,i herded the cattle cattl
"Write the first word of the sentence ""I saw these dancers and those musicians smoking something"": ",I,i saw these dancers and t
"Q: What is the first word of the sentence ""Mira condemned Terry for the accident""? A:",Mira,mira condemned terry for 
"Q: What is the first word of the sentence ""Tess was knocking at the door""? A:",Tess,tess was knocking at the 
"Q: In the sentence ""John hit the ball with a bat"", what is the first word? A:",John,john hit the ball with a 
"Q: In the sentence ""It is a problem that he is here"", what is the first word? A:",It,it is a problem that he i
"Q: What is the first word of the sentence ""I ate the sugar""? A:",I,i ate the sugar sugar sug
"Write the first word of the sentence ""I gave my brother a birthday present"": ",I,i gave my birthday presen
"Q: In the sentence ""The storm arrived after the picnic"", what is the first word? A:",The,the storm arrived after t
"Q: In the sentence ""There seems to be no student absent"", what is the first word? A:",There,there seems to be no stud
"Write the first word of the sentence ""The executive committee approved the new policy"": ",The,the executive committee a
"Write the first word of the sentence ""The sofa was longer than the desk was"": ",The,the second word was longe
"Q: What is the first word of the sentence ""I am drinking lemonade and eating a brownie""? A:",I,i am drinking a brownie a
"Write the first word of the sentence ""Ellen and Helen conferred"": ",Ellen,ellen and helen conferred
"Write the first word of the sentence ""They talked to Kim and to each other"": ",They,they talked to each other
"Q: In the sentence ""The truck spread salts"", what is the first word? A:",The,"the truck spread salts""? "
"Q: In the sentence ""Mary regretted that she did anything to help him"", what is the first word? A:",Mary,mary regretted that help 
"Write the first word of the sentence ""They saw Bill leave"": ",They,"they saw bill leave"":"
"Q: What is the first word of the sentence ""The computer will calculate the value of the variable""? A:",The,the computer will calcula
"Q: What is the first word of the sentence ""Herman whipped the cream""? A:",Herman,herman whipped the cream 
"Q: What is the first word of the sentence ""The fly fell into the soup""? A:",The,the fly fell into the sou
"Q: What is the first word of the sentence ""Brian was wiping the wall behind the stove""? A:",Brian,brian was wiping the wall
"Q: In the sentence ""You will believe Bob"", what is the first word? A:",You,"you will believe bob""? a:"
"Write the first word of the sentence ""That was why she looked so nice"": ",That,that was why she looked s
"Q: In the sentence ""The king loved peanut butter cookies"", what is the first word? A:",The,the king loved peanut but
"Q: In the sentence ""I am drinking lemonade and eating a brownie"", what is the first word? A:",I,"in the sentence ""i am dri"
"Q: What is the first word of the sentence ""I saw John on Sunday""? A:",I,"i saw john on sunday""? a:"
"Write the first word of the sentence ""John wants to leave"": ",John,"john wants to leave"":"
"Q: In the sentence ""John tried to kiss Mary"", what is the first word? A:",John,"john tried to kiss mary""?"
"Q: What is the first word of the sentence ""There were several doctors available""? A:",There,there were several doctor
"Q: What is the first word of the sentence ""We were glad it was over""? A:",We, ere we?
"Write the first word of the sentence ""That chisel carved the statue"": ",That,that chisel carved the se
"Q: In the sentence ""The river runs from the lake to the sea"", what is the first word? A:",The,the river runs from the l
"Q: What is the first word of the sentence ""I ate the apple""? A:",I,i ate the apple apple app
"Q: In the sentence ""The twins might have both been at the party"", what is the first word? A:",The,the twins might have been
"Q: In the sentence ""I sent the package halfway around the world"", what is the first word? A:",I,"in the sentence ""i sent t"
"Write the first word of the sentence ""Mary or Sue could tell you that"": ",Mary,mary or sue could tell yo
"Q: What is the first word of the sentence ""Sonatas are easy to play on this violin""? A:",Sonatas,sonatas are easy to play 
"Q: What is the first word of the sentence ""Peter was at the party""? A:",Peter,"peter was at the party""? "
"Q: In the sentence ""Julie felt he was there"", what is the first word? A:",Julie,"julie felt he was there""?"
"Q: What is the first word of the sentence ""That whole wheat flour bakes wonderful bread""? A:",That,that whole wheat flour ba
"Q: In the sentence ""Mary sang for everyone who wanted to hear her"", what is the first word? A:",Mary,mary sang for everyone wh
"Write the first word of the sentence ""I hope nobody will hurt himself"": ",I,i hope nobody will hurt h
"Q: What is the first word of the sentence ""Amanda carried the package to Pamela""? A:",Amanda,amanda carried the packag
"Write the first word of the sentence ""I will speak to Hector about this"": ",I,i will speak to hector ab
"Q: What is the first word of the sentence ""I remembered having kissed Mary""? A:",I,i remembered having kisse
"Write the first word of the sentence ""Henry saw that Bill left"": ",Henry,"henry saw that bill left"""
"Q: In the sentence ""The stream twists through the valley"", what is the first word? A:",The,the stream twists through
"Q: What is the first word of the sentence ""He was hoping for more than we offered""? A:",He,he was hoping for more th
"Q: What is the first word of the sentence ""Someone stole my car""? A:",Someone,someone stole my car? a:
"Q: In the sentence ""I know a taller man than John"", what is the first word? A:",I,"in the sentence ""i know a"
"Q: What is the first word of the sentence ""There seems to be a nurse available""? A:",There,there seems to be a nurse
"Q: What is the first word of the sentence ""We recommend to eat less cake and pastry""? A:",We, e recommend to eat less 
"Write the first word of the sentence ""Carla shoveled the snow from the walk"": ",Carla,carla shoveled the snow f
"Q: In the sentence ""I mixed the soap and the water"", what is the first word? A:",I,"in the sentence ""i mixed "
"Q: In the sentence ""John put his gold under the bathtub"", what is the first word? A:",John,john put his gold under t
"Q: What is the first word of the sentence ""Steve tossed the ball into the garden""? A:",Steve,steve tossed the ball int
"Q: In the sentence ""Water fills the tub"", what is the first word? A:",Water, ater fills the tub? a:
"Write the first word of the sentence ""It is likely that Jean will dance"": ",It,it is likely that jean wi
"Write the first word of the sentence ""We investigated the area for bombs"": ",We, e investigated the area 
"Q: In the sentence ""The police sprayed water on the protesters"", what is the first word? A:",The,the police sprayed water 
"Write the first word of the sentence ""He replied that he was happy"": ",He,"happy birthday to you"":"
"Write the first word of the sentence ""I ordered John to drink his beer"": ",I,i ordered john to drink h
"Write the first word of the sentence ""Gary and Kevin ran themselves into exhaustion"": ",Gary,gary and kevin ran themse
"Q: In the sentence ""Amanda drove the package from Boston"", what is the first word? A:",Amanda,amanda drove the package 
"Q: In the sentence ""Paula spanked the naughty child on the back"", what is the first word? A:",Paula,paula spanked the child o
"Q: What is the first word of the sentence ""Dracula thought himself to be the Prince of Darkness""? A:",Dracula,dracula thought himself t
"Q: In the sentence ""The tuna will be eaten"", what is the first word? A:",The,the tuna will be eaten by
"Q: What is the first word of the sentence ""Fiona persuaded Arthur to bake a cake""? A:",Fiona,fiona persuaded arthur to
"Write the first word of the sentence ""A boy hit the ball"": ",A,a boy hit the ball hit th
"Write the first word of the sentence ""Dave and Alina left"": ",Dave,"dave and alina left"":"
"Write the first word of the sentence ""Cats ate the spider"": ",Cats,cats ate the spiders ate 
"Write the first word of the sentence ""David constructed a house from bricks"": ",David,david constructed a house
"Q: What is the first word of the sentence ""John asked whether she left""? A:",John,john asked whether she le
"Q: In the sentence ""Lou put the umbrella in the closet"", what is the first word? A:",Lou,lou put the umbrella in t
"Q: In the sentence ""Smith inscribed his name over the door"", what is the first word? A:",Smith,smith inscribed his name 
"Write the first word of the sentence ""Odysseus planned to hear the sirens"": ",Odysseus,odysseus planned to hear 
"Q: What is the first word of the sentence ""Not speaking English is a disadvantage""? A:",Not,not speaking english is a
"Q: In the sentence ""The weights stretched the rope over the pulley"", what is the first word? A:",The,the weights stretched the
"Q: In the sentence ""John sang beautifully"", what is the first word? A:",John,"john sang beautifully""? a"
"Write the first word of the sentence ""Visiting relatives can be boring"": ",Visiting,visiting relatives can be
"Q: In the sentence ""They saw Bill leave"", what is the first word? A:",They,"they saw bill leave""? a:"
"Q: What is the first word of the sentence ""The guests dined""? A:",The,the guests dined? a:
"Q: What is the first word of the sentence ""I asked who she kissed""? A:",I,i asked who she kissed be
"Q: In the sentence ""The peanut butter has got moldy"", what is the first word? A:",The,the peanut butter has got
"Q: What is the first word of the sentence ""Lou forgot the umbrella""? A:",Lou,lou forgot the umbrella? 
"Q: What is the first word of the sentence ""The librarian likes books""? A:",The,the librarian likes books
"Q: What is the first word of the sentence ""I mixed the sugar into the butter""? A:",I,i mixed the sugar into th
"Q: What is the first word of the sentence ""John arranged for himself to get the prize""? A:",John,john arranged for himself
"Q: In the sentence ""Ted was bitten by the spider"", what is the first word? A:",Ted,ted was bitten by the spi
"Q: What is the first word of the sentence ""Henry saw that Bill left""? A:",Henry,henry saw that bill left?
"Write the first word of the sentence ""Sandy removed her ballet shoes"": ",Sandy,sandy removed her ballet 
"Q: What is the first word of the sentence ""A choir sang in the church""? A:",A,a choir sang in the churc
"Q: What is the first word of the sentence ""We contributed our paycheck to her""? A:",We, e contributed our payche
"Write the first word of the sentence ""The policeman kissed the puppy"": ",The,the first word of the sen
"Write the first word of the sentence ""Carla mopped the floor under the furniture"": ",Carla,carla mopped the floor un
"Q: In the sentence ""Steve tossed the ball at Anna"", what is the first word? A:",Steve,steve tossed the ball at 
"Q: In the sentence ""The car collided with the fence"", what is the first word? A:",The,the car collided with the
"Q: In the sentence ""That surprised me"", what is the first word? A:",That,"that surprised me""? a:"
"Write the first word of the sentence ""Few approve of our remedy"": ",Few,few approve of our remedy
"Q: What is the first word of the sentence ""The drooling dog kissed the big boy""? A:",The,the big boy kissed the bi
"Write the first word of the sentence ""Leslie was in the flood zone"": ",Leslie,leslie was in the flood z
"Write the first word of the sentence ""Paula swatted the fly"": ",Paula,paula swatted the fly fro
"Q: What is the first word of the sentence ""I wanted him to leave""? A:",I,"i wanted him to leave""? a"
"Q: What is the first word of the sentence ""I like circus performers""? A:",I,i like circus performers 
"Q: In the sentence ""The executive committee approved the new policy"", what is the first word? A:",The,the executive committee a
"Q: What is the first word of the sentence ""Never had Sir Thomas been so offended""? A:",Never,never had sir thomas been
"Q: In the sentence ""The oil and vinegar separated"", what is the first word? A:",The,the oil and vinegar separ
"Write the first word of the sentence ""An old woman lived in the forest"": ",An,an old woman lived in the
"Q: What is the first word of the sentence ""Stephen seemed to be intelligent""? A:",Stephen,stephen seemed to be inte
"Q: In the sentence ""The kids have arrived safely"", what is the first word? A:",The,the kids have arrived saf
"Q: In the sentence ""Bill broke the bathtub"", what is the first word? A:",Bill,"bill broke the bathtub""? "
"Q: In the sentence ""Louis was forgiven by Susan"", what is the first word? A:",Louis,louis was forgiven by sus
"Q: What is the first word of the sentence ""John sang a song and danced to the music""? A:",John,john sang a song and danc
"Q: What is the first word of the sentence ""Jane played the piano""? A:",Jane,jane played the piano bef
"Q: In the sentence ""She writes more clearly than she speaks"", what is the first word? A:",She,she writes more clearly t
"Q: What is the first word of the sentence ""A large ship appeared on the horizon""? A:",A,"appeared on the horizon""?"
"Write the first word of the sentence ""The dog barked at the cat"": ",The,the second word of the se
"Q: In the sentence ""Not speaking English is a disadvantage"", what is the first word? A:",Not,not speaking english is a
"Write the first word of the sentence ""There remained just a few problems to be solved"": ",There,there remained just a few
"Q: What is the first word of the sentence ""The bed which Tom slept on was hard""? A:",The,the bed which tom slept o
"Write the first word of the sentence ""Susan told her a story"": ",Susan,"susan told her a story"":"
"Q: In the sentence ""John often meets Mary"", what is the first word? A:",John,"john often meets mary""? a"
"Q: In the sentence ""That barn has seven pine trees behind it"", what is the first word? A:",That,that barn has seven pine 
