Input,Expected,Predicted
"Q: In the sentence ""These books disappoint me"", which word immediately precedes the word ""disappoint""? A:",books,disappointment? a:
"Q: In the sentence ""the girls likes themselves"", which word comes right before the word ""themselves""? A:",likes,likeselveselveselveselves
"Q: In the sentence ""Mike talked about politics yesterday to my friends"", which word comes right before the word ""yesterday""? A:",politics,"politics yestolye""? a:"
"Q: Which word comes right before ""taught"" in the sentence ""Mary taught linguistics to John""? A:",Mary,"linguistics to john""? a:"
"Q: Which word comes right before ""and"" in the sentence ""John and Mary met in Vienna""? A:",John,met in vienna?
"Q: Which word comes right before ""the"" in the sentence ""Mary plays the violin beautifully""? A:",plays,plays the violin beautifu
"Q: Which word comes right before ""leave"" in the sentence ""They saw Bill leave""? A:",Bill,leave? a:
"Q: In the sentence ""I am fond of circus performers"", which word immediately precedes the word ""performers""? A:",circus,circus performers perform
"Q: In the sentence ""Kerry remarked it was late"", which word immediately precedes the word ""remarked""? A:",Kerry,kerry remarked it was lat
"Q: In the sentence ""Sincerity is an important quality"", which word comes right before the word ""is""? A:",Sincerity,quality? a:
"Q: In the sentence ""Mary solved the problem"", which word immediately precedes the word ""the""? A:",solved,solved the problem? a:
"Q: Which word comes right before ""to"" in the sentence ""It is nice to go abroad""? A:",nice,nice to go abroad? a:
"Q: In the sentence ""Crystal vases break easily"", which word comes right before the word ""vases""? A:",Crystal,"vases break easily""? a:"
"Q: Which word comes right before ""with"" in the sentence ""The car collided with the fence""? A:",collided,car collided with the fen
"Q: In the sentence ""Smith inscribed his name over the door"", which word immediately precedes the word ""over""? A:",name,"door""? a:"
"Q: Which word comes right before ""my"" in the sentence ""The barber shaved my chin""? A:",shaved,shaved my chin? a:
"Q: Which word comes right before ""Bill"" in the sentence ""John considers Bill to be silly""? A:",considers,"bill to be silly""? a:"
"Q: In the sentence ""David constructed a house from bricks"", which word comes right before the word ""from""? A:",house,constructed a house from 
"Q: In the sentence ""Penny skated around the rink"", which word immediately precedes the word ""the""? A:",around,skated around the rink? a
"Q: Which word comes right before ""Dan"" in the sentence ""Shannon sent Dan an email""? A:",sent,email?
"Q: In the sentence ""Fanny loved talking to Mary"", which word immediately precedes the word ""talking""? A:",loved,"loved talking to mary""? a"
"Q: In the sentence ""I admired him for his courage"", which word immediately precedes the word ""him""? A:",admired,courage? a:
"Q: In the sentence ""John told Mary to kiss him"", which word comes right before the word ""told""? A:",John,kiss him? a:
"Q: Which word comes right before ""in"" in the sentence ""John put carrots from his garden in the salad""? A:",garden,salad? a:
"Q: Which word comes right before ""is"" in the sentence ""Pat is the captain of the team""? A:",Pat,captain of the team? a:
"Q: In the sentence ""Mary sang for everyone who wanted to hear her"", which word comes right before the word ""her""? A:",hear,wanted to hear her her he
"Q: In the sentence ""Joseph has forgotten how many matches he has won"", which word immediately precedes the word ""matches""? A:",many,matches heph has hers hep
"Q: Which word comes right before ""whether"" in the sentence ""I wonder whether Mary will win""? A:",wonder,"whether mary will win""? a"
"Q: In the sentence ""The tree dropped its fruit to the ground"", which word comes right before the word ""dropped""? A:",tree,tree dropped its fruit to
"Q: In the sentence ""John persuaded Stephen to be more careful"", which word comes right before the word ""persuaded""? A:",John,carefully? a:
"Q: In the sentence ""John gave a book to the student"", which word immediately precedes the word ""gave""? A:",John,gave a book to the studen
"Q: In the sentence ""Susan whispered at Rachel"", which word immediately precedes the word ""whispered""? A:",Susan,"whispered at rachel""? a:"
"Q: In the sentence ""Someone tried to leave the town"", which word comes right before the word ""to""? A:",tried,"town""? a:"
"Q: In the sentence ""John is very fond of Mary"", which word immediately precedes the word ""of""? A:",fond,fond of mary? a:
"Q: In the sentence ""They hit the ball"", which word comes right before the word ""the""? A:",hit,hit the ball? a:
"Q: In the sentence ""Tessa sprained her ankle"", which word comes right before the word ""her""? A:",sprained,"sprained her ankle""? a:"
"Q: In the sentence ""They ignored the suggestion that Lee made"", which word immediately precedes the word ""the""? A:",ignored,made the suggggestiond t 
"Q: Which word comes right before ""promised"" in the sentence ""John promised Bill to leave""? A:",John,promised bill to leave? a
"Q: In the sentence ""The books slid across the table"", which word comes right before the word ""slid""? A:",books,books slid across the tab
"Q: Which word comes right before ""glows"" in the sentence ""The moon glows in the darkness""? A:",moon,"glows in the darkness""? a"
"Q: Which word comes right before ""dropped"" in the sentence ""The tree dropped its fruit to the ground""? A:",tree,tree dropped its fruit t 
"Q: In the sentence ""John considers him a nice guy"", which word comes right before the word ""considers""? A:",John,"considers him a nice guy"""
"Q: Which word comes right before ""is"" in the sentence ""Maxwell is quite a doctor""? A:",Maxwell,doctor?
"Q: In the sentence ""John was seeing his children"", which word comes right before the word ""was""? A:",John,"children""? a:"
"Q: In the sentence ""Almost every lawyer could answer that question"", which word comes right before the word ""that""? A:",answer,"could answer that""? a:"
"Q: In the sentence ""Mary plays the violin beautifully"", which word immediately precedes the word ""the""? A:",plays,plays the violin beautifu
"Q: In the sentence ""Doug cleared the table"", which word immediately precedes the word ""the""? A:",cleared,cleared the table? a:
"Q: Which word comes right before ""it"" in the sentence ""I took it for granted that she was lying""? A:",took,lying? a:
"Q: In the sentence ""Jennifer craned her neck"", which word immediately precedes the word ""craned""? A:",Jennifer,"neck""? a:"
"Q: In the sentence ""Lou forgot the umbrella in the closet"", which word comes right before the word ""forgot""? A:",Lou,forgot? a:
"Q: In the sentence ""We persuaded Mary to leave and Sue to stay"", which word immediately precedes the word ""and""? A:",leave,sue to stay? a:
"Q: In the sentence ""They paid a lot of attention to the matter"", which word immediately precedes the word ""a""? A:",paid,paid a lot of atttention?
"Q: Which word comes right before ""her"" in the sentence ""Mary sang for everyone who wanted to hear her""? A:",hear,sang for everyone who wan
"Q: In the sentence ""We made enough puddings to last for days"", which word immediately precedes the word ""enough""? A:",made,puddings to last for days
"Q: In the sentence ""I climbed up the tree"", which word comes right before the word ""up""? A:",climbed,climbed up the tree? a:
"Q: In the sentence ""Reading about herself in the tabloids always annoys Sandra"", which word comes right before the word ""Sandra""? A:",annoys,"anoysalf""? anoysandrays? "
"Q: In the sentence ""I know a man who hates me"", which word comes right before the word ""me""? A:",hates,"me""? a:"
"Q: Which word comes right before ""saw"" in the sentence ""Mary saw the boy walking toward the railroad station""? A:",Mary,walking toward the railro
"Q: In the sentence ""We made enough puddings to last for days"", which word immediately precedes the word ""to""? A:",puddings,puddings to last for days
"Q: In the sentence ""Mary cuts the paper easily"", which word immediately precedes the word ""easily""? A:",paper,cuts the paper easily? a:
"Q: In the sentence ""It is certain that John has loved Mary"", which word immediately precedes the word ""has""? A:",John,"loved mary""? a:"
"Q: In the sentence ""John was lots more obnoxious than Fred"", which word comes right before the word ""than""? A:",obnoxious,john was lots more obnoxi
"Q: In the sentence ""Some people consider the noisy dogs dangerous"", which word comes right before the word ""dogs""? A:",noisy,"dangerous""? a:"
"Q: In the sentence ""I mixed the soap and the water"", which word comes right before the word ""and""? A:",soap,mixed the water and the w
"Q: In the sentence ""Mary has never kissed a Man taller than John"", which word immediately precedes the word ""taller""? A:",Man,mary has never kissssed a
"Q: In the sentence ""Many people were dying of thirst"", which word immediately precedes the word ""people""? A:",Many,people were dying of thir
"Q: Which word comes right before ""book"" in the sentence ""There is every book by Chomsky in this library""? A:",every,book? a:
"Q: Which word comes right before ""caught"" in the sentence ""The dog caught the cat""? A:",dog,caught the cat? a:
"Q: In the sentence ""The jury seemed ready to leave"", which word immediately precedes the word ""ready""? A:",seemed,jury seemed ready to leav
"Q: Which word comes right before ""gold"" in the sentence ""I gave John gold apples""? A:",John,"gave john gave apples""? a"
"Q: Which word comes right before ""up"" in the sentence ""Mickey looked up the reference""? A:",looked,looked up the reference t
"Q: Which word comes right before ""in"" in the sentence ""The students felt comfortable in the class""? A:",comfortable,class? a:
"Q: In the sentence ""That professor is feared by all students"", which word comes right before the word ""is""? A:",professor,professor is feared by al
"Q: Which word comes right before ""an"" in the sentence ""Shannon sent Dan an email""? A:",Dan,email?
"Q: Which word comes right before ""did"" in the sentence ""A boy did not laugh""? A:",boy,laughter
"Q: Which word comes right before ""has"" in the sentence ""Tokyo has not loosened trade restrictions""? A:",Tokyo,trade restrictionssential
"Q: In the sentence ""Ellen talked with Helen"", which word comes right before the word ""with""? A:",talked,talked with helen talked 
"Q: In the sentence ""These dogs barked"", which word immediately precedes the word ""barked""? A:",dogs,barked? a:
"Q: Which word comes right before ""to"" in the sentence ""It would be difficult to please John""? A:",difficult,"please john""? a:"
"Q: In the sentence ""The concert started when the bell rang"", which word comes right before the word ""when""? A:",started,concert started when the 
"Q: Which word comes right before ""and"" in the sentence ""We recommend to eat less cake and pastry""? A:",cake,cake?
"Q: In the sentence ""John became a success"", which word comes right before the word ""a""? A:",became,became a success? a:
"Q: In the sentence ""The tigers hunt prey at night"", which word immediately precedes the word ""prey""? A:",hunt,hunt prey? a:
"Q: In the sentence ""Carmen obtained the spare part at the hardware store"", which word comes right before the word ""part""? A:",spare,obtained athard ainenenen
"Q: Which word comes right before ""in"" in the sentence ""We placed the cheese in the refrigerator""? A:",cheese,refrigerator? a:
"Q: In the sentence ""The judge offered a prize to the winner"", which word immediately precedes the word ""offered""? A:",judge,"judge offered a oferered"""
"Q: Which word comes right before ""is"" in the sentence ""Jean is likely to dance""? A:",Jean,likely to dance? a:
"Q: In the sentence ""The mushrooms were sliced by the cook"", which word immediately precedes the word ""by""? A:",sliced,"sliced by the cook""s""wear"
"Q: In the sentence ""Carla mopped the floor under the furniture"", which word immediately precedes the word ""under""? A:",floor,mopped the floor undeder?
"Q: In the sentence ""Almost any lawyer could answer that question"", which word comes right before the word ""any""? A:",Almost,lawyer could answer that 
"Q: In the sentence ""Susan rode a bright blue train from New York"", which word comes right before the word ""from""? A:",train,bright blue train from tr
"Q: In the sentence ""It is obvious that Pat is lying"", which word immediately precedes the word ""that""? A:",obvious,lying? a:
"Q: In the sentence ""He planted the garden last November with roses"", which word immediately precedes the word ""the""? A:",planted,planted the garden wdelan
"Q: In the sentence ""They paid a lot of attention to the matter"", which word comes right before the word ""of""? A:",lot,matter?
"Q: Which word comes right before ""to"" in the sentence ""I wrote to Bill""? A:",wrote,"wrote to bill""? a:"
"Q: Which word comes right before ""hit"" in the sentence ""A boy hit the ball""? A:",boy,boy hit the ball? a:
"Q: In the sentence ""Some people consider the noisy dogs dangerous"", which word comes right before the word ""consider""? A:",people,dangerousdogs? a:
"Q: Which word comes right before ""no"" in the sentence ""Almost no lawyer could answer that question""? A:",Almost,almost no lawyer could an
"Q: Which word comes right before ""her"" in the sentence ""Mary scratched her arm too""? A:",scratched,"scratched her arm too""? a"
"Q: In the sentence ""I want him to eat asparagus"", which word immediately precedes the word ""him""? A:",want,eat asparagus? a:
"Q: In the sentence ""I know the person whose mother died"", which word comes right before the word ""the""? A:",know,person whose mother diedi
"Q: Which word comes right before ""that"" in the sentence ""It is obvious that Pat is lying""? A:",obvious,lying?
"Q: In the sentence ""The river runs from the lake to the sea"", which word immediately precedes the word ""to""? A:",lake,"river runs from the lake"""
"Q: Which word comes right before ""was"" in the sentence ""The earth was believed to be round""? A:",earth,"believed to be round""? a:"
"Q: In the sentence ""John promised Mary that he would leave"", which word immediately precedes the word ""that""? A:",Mary,"would leave""? a:"
"Q: In the sentence ""The student enjoyed his English syntax class last semester"", which word comes right before the word ""syntax""? A:",English,english s emenenenenenene
"Q: In the sentence ""I saw John on Sunday"", which word immediately precedes the word ""on""? A:",John,saw john on sunday? a:
"Q: In the sentence ""Bill ate more peaches than Harry did grapes"", which word comes right before the word ""ate""? A:",Bill,grapes than harry didid g
"Q: Which word comes right before ""bark"" in the sentence ""It annoys people that dogs bark""? A:",dogs,dogs bark? a:
"Q: In the sentence ""I know a taller man than John"", which word immediately precedes the word ""a""? A:",know,john? a:
"Q: Which word comes right before ""to"" in the sentence ""Someone tried to leave the town""? A:",tried,"town""? a:"
"Q: In the sentence ""Mary cuts the paper easily"", which word comes right before the word ""cuts""? A:",Mary,"cuts the paper easily""? a"
"Q: In the sentence ""Nora sent the book from Paris to London"", which word comes right before the word ""to""? A:",Paris,book? a:
"Q: In the sentence ""Alison poked the needle through the cloth"", which word comes right before the word ""through""? A:",needle,poked the needle through 
"Q: Which word comes right before ""gave"" in the sentence ""Bill gave Sue the book""? A:",Bill,bill gave sue the book? a
"Q: In the sentence ""John seems to sleep all day"", which word immediately precedes the word ""all""? A:",sleep,seems to sleep all day? a
"Q: In the sentence ""Mary has never kissed a Man taller than John"", which word immediately precedes the word ""kissed""? A:",never,mary has never kisssed al
"Q: In the sentence ""Clean your desk before tomorrow"", which word comes right before the word ""your""? A:",Clean,desk before tomorrow? a:
"Q: In the sentence ""John fed rice to the baby"", which word immediately precedes the word ""fed""? A:",John,fed rice to the baby? a:
"Q: In the sentence ""Brutus murdered Julius Caesar with a dagger"", which word immediately precedes the word ""Caesar""? A:",Julius,julius caesar murderered 
"Q: In the sentence ""Mary would solve the problem"", which word comes right before the word ""would""? A:",Mary,would solve the problem? 
"Q: In the sentence ""It seems to be easy to fool Ben"", which word immediately precedes the word ""Ben""? A:",fool,"easy to fool ben""? a:"
"Q: Which word comes right before ""and"" in the sentence ""I ate some popcorn and drank some soda""? A:",popcorn,drank some soda? a:
"Q: In the sentence ""Mary scratched her arm too"", which word comes right before the word ""too""? A:",arm,"scratched her arm too""? a"
"Q: Which word comes right before ""the"" in the sentence ""I dislike the person with whom we were talking""? A:",dislike,were talking about whom w
"Q: In the sentence ""You may pick any flower"", which word comes right before the word ""any""? A:",pick,"pick any flower""? a:"
"Q: In the sentence ""Susan devoted herself to linguistics"", which word comes right before the word ""herself""? A:",devoted,devoted herself to lingus
"Q: In the sentence ""I have never seen this movie"", which word immediately precedes the word ""this""? A:",seen,have never seen this movi
"Q: In the sentence ""Elizabeth regretted that she had met Wickham"", which word immediately precedes the word ""that""? A:",regretted,regretted thathathathatha
"Q: In the sentence ""The river runs from the lake to the sea"", which word comes right before the word ""to""? A:",lake,"river runs from the lake"""
"Q: Which word comes right before ""bit"" in the sentence ""The dog bit the cat""? A:",dog,bit the cat? a:
"Q: In the sentence ""John included his name in the list"", which word immediately precedes the word ""included""? A:",John,john included his namelon
"Q: In the sentence ""Drowning cats is against the law"", which word immediately precedes the word ""cats""? A:",Drowning,"cats is against the law""?"
"Q: Which word comes right before ""by"" in the sentence ""Jason expected Medea to be treated by the doctor""? A:",treated,treated by the doctor? a:
"Q: Which word comes right before ""skated"" in the sentence ""Penny skated around the rink""? A:",Penny,rink? a:
"Q: In the sentence ""The storm arrived while we ate lunch"", which word comes right before the word ""lunch""? A:",ate,arrived while we arrrived
"Q: Which word comes right before ""posed"" in the sentence ""Dina posed as a lawyer""? A:",Dina,posed as a lawyer? a:
"Q: Which word comes right before ""her"" in the sentence ""Tessa sprained her ankle""? A:",sprained,"sprained her ankle""? a:"
"Q: In the sentence ""I like Mary and she likes me"", which word immediately precedes the word ""and""? A:",Mary,likes mary and she likes 
"Q: In the sentence ""The child became a man"", which word immediately precedes the word ""a""? A:",became,"man, the child became a m"
"Q: Which word comes right before ""not"" in the sentence ""He could not have been working""? A:",could,working? a:
"Q: In the sentence ""It is certain that John has loved Mary"", which word comes right before the word ""has""? A:",John,"loved mary""? a:"
"Q: In the sentence ""John tried to please Stephen"", which word comes right before the word ""tried""? A:",John,"please stephen""? a:"
"Q: In the sentence ""The boy in the doorway waved to his father"", which word comes right before the word ""waved""? A:",doorway,"waved to his father""? a:"
"Q: In the sentence ""Shannon sent Dan an email"", which word comes right before the word ""Dan""? A:",sent,shannon sent dan an email
"Q: In the sentence ""The evidence assembled by the prosecution convinced the jury"", which word immediately precedes the word ""convinced""? A:",prosecution,evidencedencededencencede
"Q: Which word comes right before ""donated"" in the sentence ""Kris donated a book to the library""? A:",Kris,kris donated a book to th
"Q: In the sentence ""David constructed a house from bricks"", which word immediately precedes the word ""from""? A:",house,constructed a house from?
"Q: In the sentence ""The storm arrived while we ate lunch"", which word immediately precedes the word ""lunch""? A:",ate,arrived while we aterved 
"Q: In the sentence ""I think she is pregnant"", which word comes right before the word ""she""? A:",think,pregnant? a:
"Q: Which word comes right before ""enough"" in the sentence ""We made enough puddings to last for days""? A:",made,last for days? a:
"Q: In the sentence ""I know the person whose mother died"", which word immediately precedes the word ""mother""? A:",whose,person whose mother diedi
"Q: In the sentence ""Louis begged Kate to leave"", which word comes right before the word ""begged""? A:",Louis,leaved? a:
"Q: In the sentence ""I hit the ball"", which word comes right before the word ""the""? A:",hit,ball? a:
"Q: Which word comes right before ""on"" in the sentence ""Sonatas are easy to play on this violin""? A:",play,violin?
"Q: In the sentence ""I saw these dancers and those musicians smoking something"", which word immediately precedes the word ""something""? A:",smoking,saw sawsawsaterdancers? w
"Q: In the sentence ""Kim likes dogs"", which word comes right before the word ""likes""? A:",Kim,dogs?
"Q: In the sentence ""John has been driving the car"", which word immediately precedes the word ""the""? A:",driving,car?
"Q: In the sentence ""Bill drank from the hose"", which word immediately precedes the word ""from""? A:",drank,bill drank from the hose?
"Q: Which word comes right before ""it"" in the sentence ""He figured it out""? A:",figured,"figured it out""? a:"
"Q: In the sentence ""It annoys people that dogs bark"", which word comes right before the word ""people""? A:",annoys,"dogs bark""? a:"
"Q: In the sentence ""The old and new carts banged together"", which word comes right before the word ""and""? A:",old,"carts banged together""? a"
"Q: In the sentence ""Martha carved the baby a toy out of wood"", which word immediately precedes the word ""carved""? A:",Martha,carved the baby outededed
"Q: In the sentence ""A smith hammered the metal"", which word comes right before the word ""hammered""? A:",smith,"smith hammered the metal"""
"Q: In the sentence ""John tried to please Stephen"", which word immediately precedes the word ""Stephen""? A:",please,"tried to please stephen""?"
"Q: Which word comes right before ""a"" in the sentence ""I presented a solution yesterday""? A:",presented,presented a solution? a:
"Q: In the sentence ""I have never seen this movie"", which word comes right before the word ""seen""? A:",never,have never seen this movi
"Q: Which word comes right before ""Tom"" in the sentence ""Bill sent Tom a package""? A:",sent,package? a:
"Q: In the sentence ""Sue knows the answer"", which word comes right before the word ""the""? A:",knows,"knows the answer""? a:"
"Q: Which word comes right before ""Mary"" in the sentence ""Bill visited Mary""? A:",visited,"visited mary""? a:"
"Q: In the sentence ""I gave John gold apples"", which word immediately precedes the word ""John""? A:",gave,"gave john gold apples""? a"
"Q: In the sentence ""John hit the ball with a bat"", which word comes right before the word ""the""? A:",hit,"battery""? a:"
"Q: In the sentence ""Almost no lawyer could answer that question"", which word comes right before the word ""that""? A:",answer,"lawyer could answer that"""
"Q: In the sentence ""Mary sang for everyone who wanted to hear her"", which word immediately precedes the word ""her""? A:",hear,wanted to hear her her he
"Q: In the sentence ""Everyone hoped that she would sing"", which word comes right before the word ""hoped""? A:",Everyone,singular word comes right
"Q: In the sentence ""John considers Bill to be silly"", which word comes right before the word ""Bill""? A:",considers,"bill to be silly""? a:"
"Q: Which word comes right before ""is"" in the sentence ""Dana is longing for a sunny day""? A:",Dana,day? a:
"Q: In the sentence ""Mary was respected by John"", which word immediately precedes the word ""was""? A:",Mary,"was respected by john""? a"
"Q: In the sentence ""The boy swims"", which word immediately precedes the word ""swims""? A:",boy,swims? a:
"Q: In the sentence ""I wonder whether Mary will win"", which word comes right before the word ""whether""? A:",wonder,windy windy windy windy w
"Q: In the sentence ""John promised Bill to leave"", which word immediately precedes the word ""Bill""? A:",promised,"leave""? a:"
"Q: Which word comes right before ""remove"" in the sentence ""No one could remove the blood on the wall""? A:",could,blood on wall? a:
"Q: Which word comes right before ""available"" in the sentence ""There is a seat available""? A:",seat,seat available? a:
"Q: In the sentence ""Almost any lawyer could answer that question"", which word immediately precedes the word ""that""? A:",answer,lawyer could answeanswean
"Q: Which word comes right before ""herself"" in the sentence ""Philippa cried herself to sleep""? A:",cried,sleeping beauty? a:
"Q: Which word comes right before ""cleared"" in the sentence ""Clouds cleared from the sky""? A:",Clouds,clouds cleared from the s
"Q: Which word comes right before ""cut"" in the sentence ""Margaret cut the string""? A:",Margaret,cut the string? a:
"Q: In the sentence ""The gardener grew an oak tree from that acorn"", which word immediately precedes the word ""grew""? A:",gardener,oak treee from grew? a:
