Input,Expected,Predicted
"Q: What is the last word of the sentence ""He looks so formidable""? A:",formidable,formidable? a:
"Q: What is the last word of the sentence ""Jackie chased the thief""? A:",thief,thief? a:
"Write the last word of the sentence ""Doug cleared the table"": ",table,table:
"Q: What is the last word of the sentence ""John promised Mary that he would leave""? A:",leave,"leave""? a:"
"Q: What is the last word of the sentence ""Henri will paint the floor for an hour""? A:",hour,"floor for an hour""? a:"
"Q: In the sentence ""Henri will paint the floor for an hour"", what is the last word? A:",hour,floor? a:
"Q: What is the last word of the sentence ""I saw only the student""? A:",student,student? a:
"Q: What is the last word of the sentence ""The strong winds cleared the skies""? A:",skies,strong winds cleared the 
"Q: What is the last word of the sentence ""Steve tossed the ball at Anna""? A:",Anna,"anna, tossed the ball at "
"Q: What is the last word of the sentence ""Mary cuts the paper easily""? A:",easily,easily?
"Q: In the sentence ""Jill embraced Sarah"", what is the last word? A:",Sarah,"embraced sarah""? a:"
"Q: In the sentence ""Few doctors approve of our remedy"", what is the last word? A:",remedy,remedy? a:
"Write the last word of the sentence ""George sang to himself"": ",himself,"himself"":"
"Q: What is the last word of the sentence ""He continued writing poems""? A:",poems,poems? a:
"Write the last word of the sentence ""I am drinking lemonade and eating a brownie"": ",brownie,eating a brownie?
"Q: In the sentence ""The thief smashed the window with a hammer"", what is the last word? A:",hammer,hammer? a:
"Q: In the sentence ""He gave my binoculars to that girl"", what is the last word? A:",girl,"girl""? a:"
"Write the last word of the sentence ""Fanny loved talking to Mary"": ",Mary,mary loved talking to mar
"Q: What is the last word of the sentence ""John has been chosen for the position""? A:",position,position? a:
"Write the last word of the sentence ""Mary laughed at John"": ",John,"john laughed at john"":"
"Q: What is the last word of the sentence ""Philippa cried herself to sleep""? A:",sleep,sleeping beauty? a:
"Write the last word of the sentence ""I served my guests"": ",guests,guests?
"Q: In the sentence ""It is obvious to everybody that Tasha likes Misha"", what is the last word? A:",Misha,"misha""? a:"
"Q: What is the last word of the sentence ""John whispered that Mary left""? A:",left,"left""? a:"
"Write the last word of the sentence ""Doug went to Chicago"": ",Chicago,"chicago""? a:"
"Q: In the sentence ""Donna fixed a sandwich for me"", what is the last word? A:",me,sandwich? a:
"Q: What is the last word of the sentence ""These books disappoint me""? A:",me,disappointment? a:
"Q: What is the last word of the sentence ""The tiger bled to death""? A:",death,death?
"Q: What is the last word of the sentence ""That acorn will grow into an oak tree""? A:",tree,"oak tree""? a:"
"Q: What is the last word of the sentence ""Some tourists visited all the museums""? A:",museums,museums? a:
"Q: What is the last word of the sentence ""I might eat deep fried muffins""? A:",muffins,muffins? a:
"Q: In the sentence ""John seems to be honest"", what is the last word? A:",honest,honest? a:
"Q: In the sentence ""The music echoed"", what is the last word? A:",echoed,"echoed""? a:"
"Q: In the sentence ""He washed himself"", what is the last word? A:",himself,"he washed himself""? a:"
"Q: In the sentence ""Yesterday Lydia eloped with Wickham"", what is the last word? A:",Wickham,ickham? a:
"Q: What is the last word of the sentence ""The eggs and the cream mixed together""? A:",together,together? a:
"Q: In the sentence ""You may pick almost any flower"", what is the last word? A:",flower,"flower""? a:"
"Write the last word of the sentence ""The student enjoyed his English syntax class last semester"": ",semester,syntax class last semeste
"Write the last word of the sentence ""The terrier attacked the burglar"": ",burglar,burglar?
"Q: In the sentence ""She voted for herself"", what is the last word? A:",herself,herself? a:
"Q: What is the last word of the sentence ""John is as intelligent as Mary""? A:",Mary,mary is as intelligent as
"Q: What is the last word of the sentence ""Rosie got struck by lightning""? A:",lightning,struck by lightning? a:
"Write the last word of the sentence ""Jane played the piano"": ",piano,"piano"":"
"Write the last word of the sentence ""Many of the people were dying of thirst"": ",thirst,thirsty?
"Write the last word of the sentence ""The beaver built a dam"": ",dam,dam?
"Write the last word of the sentence ""They depend on Mary"": ",Mary,"mary"":"
"Q: In the sentence ""That acorn will grow into an oak tree"", what is the last word? A:",tree,"oak tree""? a:"
"Q: In the sentence ""Felicia kicked the ball off the bench"", what is the last word? A:",bench,bench? a:
"Q: What is the last word of the sentence ""I gave Jack a picture of myself""? A:",myself,"myself""? a:"
"Q: In the sentence ""Mary has always preferred lemons to limes"", what is the last word? A:",limes,limes? a:
"Write the last word of the sentence ""Donna fixed a sandwich for me"": ",me,"sandwich for me"":"
"Q: What is the last word of the sentence ""Doug cleared the table""? A:",table,table? a:
"Write the last word of the sentence ""Cynthia devoured the pizza"": ",pizza,"pizza""?"
"Q: In the sentence ""John put carrots from his garden in the salad"", what is the last word? A:",salad,salad? a:
"Write the last word of the sentence ""Susan will never sing at weddings"": ",weddings,weddings?
"Write the last word of the sentence ""We recommend to eat less cake and pastry"": ",pastry,pastry?
"Q: What is the last word of the sentence ""The king loved peanut butter cookies""? A:",cookies,cookies?
"Q: In the sentence ""The roof of the building is leaking"", what is the last word? A:",leaking,"leaking of the building""?"
"Write the last word of the sentence ""Brian was wiping the wall behind the stove"": ",stove,brian was wiping the wall
"Q: In the sentence ""The child became a man"", what is the last word? A:",man,"man""? a:"
"Q: In the sentence ""The contract is subject to approval by my committee"", what is the last word? A:",committee,committee?
"Q: What is the last word of the sentence ""Mary sang for anyone who wanted to hear her""? A:",her,her wanted to hear her wa
"Write the last word of the sentence ""I shipped the package halfway around the world"": ",world,world package halfway aro
"Write the last word of the sentence ""He looks so formidable"": ",formidable,formidable?
"Q: What is the last word of the sentence ""I know a taller man than John""? A:",John,john? a:
"Q: In the sentence ""Most of the children are here"", what is the last word? A:",here,"here, here""? a:"
"Write the last word of the sentence ""Steve tossed the ball into the garden"": ",garden,garden?
"Q: What is the last word of the sentence ""Sally believes that she is brilliant""? A:",brilliant,brilliant? a:
"Q: What is the last word of the sentence ""John promised Bill to leave""? A:",leave,leave? a:
"Q: In the sentence ""The fans were deliberately provoked by a rival group"", what is the last word? A:",group,"rival group""? a:"
"Q: In the sentence ""There appeared a ship on the horizon"", what is the last word? A:",horizon,"horizon""? a:"
"Q: What is the last word of the sentence ""The needle poked the cloth""? A:",cloth,clothes poked the clothes
"Q: In the sentence ""Lou forgot the umbrella"", what is the last word? A:",umbrella,umbrella? a:
"Q: What is the last word of the sentence ""Fanny regretted having talked to Mary""? A:",Mary,mary regretted having tal
"Q: What is the last word of the sentence ""They talked to Kim and to each other""? A:",other,talked to each other? a:
"Q: In the sentence ""The room reeked of onions"", what is the last word? A:",onions,onions? a:
"Write the last word of the sentence ""John tried to leave"": ",leave,"leave"":"
"Q: What is the last word of the sentence ""I showed Mary several portraits of herself""? A:",herself,several portraits of hers
"Write the last word of the sentence ""Bill ate more peaches than Harry did grapes"": ",grapes,grapes than harry did gra
"Write the last word of the sentence ""Sally believes that she is brilliant"": ",brilliant,"brilliant"":"
"Q: What is the last word of the sentence ""Carmen obtained a spare part from Diana""? A:",Diana,diana obtained a spare pa
"Write the last word of the sentence ""You are a student"": ",student,"student"":"
"Q: What is the last word of the sentence ""He has left""? A:",left,left?
"Q: What is the last word of the sentence ""Dina posed as a lawyer""? A:",lawyer,lawyer? a:
"Q: In the sentence ""The beaver built a dam"", what is the last word? A:",dam,dam? a:
"Q: In the sentence ""The jury believed the defendant lied"", what is the last word? A:",lied,defendant? a:
"Write the last word of the sentence ""Lou put the umbrella in the closet"": ",closet,"closet"":"
"Q: In the sentence ""Rory eats muffins"", what is the last word? A:",muffins,muffins? a:
"Q: What is the last word of the sentence ""John learned French perfectly""? A:",perfectly,perfectly perfectly perfe
"Q: In the sentence ""Bill gave Sue the book"", what is the last word? A:",book,bill gave sue the book? a
"Q: In the sentence ""I did it more in jest than in anger"", what is the last word? A:",anger,"anger""? a:"
"Write the last word of the sentence ""I know a taller man than John"": ",John,"man john"":"
"Q: In the sentence ""John wants to leave"", what is the last word? A:",leave,"leave?"""
"Q: What is the last word of the sentence ""Penny skated around the rink""? A:",rink,rink? a:
"Q: What is the last word of the sentence ""Alison poked the needle through the cloth""? A:",cloth,clothes through the cloth
"Q: What is the last word of the sentence ""Visiting relatives can be boring""? A:",boring,boring? a:
"Write the last word of the sentence ""I climbed up the tree"": ",tree,tree?
"Q: In the sentence ""It seems that John is likely to win"", what is the last word? A:",win,"win?""? a:"
"Q: In the sentence ""The men will all leave"", what is the last word? A:",leave,"leave""? a:"
"Q: In the sentence ""The computer will calculate the value of the variable"", what is the last word? A:",variable,variable? a:
"Q: What is the last word of the sentence ""That surprised me""? A:",me,surprised me? a:
"Q: What is the last word of the sentence ""The jeweller decorated the ring""? A:",ring,ring? a:
"Q: What is the last word of the sentence ""Dana is longing for a sunny day""? A:",day,day? a:
"Q: In the sentence ""She always wore purple dresses"", what is the last word? A:",dresses,dresses?
"Q: In the sentence ""The moon glows in the darkness"", what is the last word? A:",darkness,darkness? a:
"Write the last word of the sentence ""My eyes are itching"": ",itching,itching?
"Write the last word of the sentence ""John believes that Bill saw him"": ",him,"bill saw him"":"
"Q: In the sentence ""Odysseus planned to hear the sirens"", what is the last word? A:",sirens,sirens?
"Write the last word of the sentence ""The brave are not afraid to die"": ",die,"die"":"
"Write the last word of the sentence ""This should be the beginning of a beautiful friendship"": ",friendship,"beautiful friendship"":"
"Write the last word of the sentence ""The tree dropped fruit to the ground"": ",ground,ground to the ground to t
"Q: What is the last word of the sentence ""The roses bloomed""? A:",bloomed,roses bloomed? a:
"Write the last word of the sentence ""I wonder if you will come back tomorrow"": ",tomorrow,"tomorrow"":"
"Write the last word of the sentence ""The audience watched the movie"": ",movie,movie?
"Write the last word of the sentence ""Carla was shoveling the walk"": ",walk,walking the walking the w
"Q: What is the last word of the sentence ""The music echoed""? A:",echoed,music echoed? a:
"Q: In the sentence ""That movie always shocks people"", what is the last word? A:",people,people movies? a:
"Write the last word of the sentence ""Some people consider the dogs in my neighborhood dangerous"": ",dangerous,dangerous?
"Q: What is the last word of the sentence ""It annoys people that dogs bark""? A:",bark,dogs bark? a:
"Write the last word of the sentence ""We persuaded the dentist to examine us"": ",us,"examine us""?"
"Q: What is the last word of the sentence ""Mary has more enemies than Bill has friends""? A:",friends,mary has more enemies tha
"Q: In the sentence ""The voices echoed in the hall"", what is the last word? A:",hall,"hall""? a:"
"Q: What is the last word of the sentence ""John received the parcel""? A:",parcel,parcel? a:
"Write the last word of the sentence ""Ron certainly will buy a dog"": ",dog,dog?
"Q: In the sentence ""Max gave the car a shove"", what is the last word? A:",shove,shovel? a:
"Write the last word of the sentence ""People from Tucson think very highly of themselves"": ",themselves,tucson think very highly 
"Q: In the sentence ""John suddenly got off the bus"", what is the last word? A:",bus,bus? a:
"Q: In the sentence ""Frances hid the presents in the drawer"", what is the last word? A:",drawer,"drawer""? a:"
"Q: What is the last word of the sentence ""He did not leave""? A:",leave,leave?
"Q: What is the last word of the sentence ""John told Mary to kiss him""? A:",him,himself? a:
"Q: In the sentence ""They want to be kind to her"", what is the last word? A:",her,"here, here""? a:"
"Q: In the sentence ""I asked where you found it"", what is the last word? A:",it,"found it?"""
"Q: What is the last word of the sentence ""A magnificent diamond sparkled on his finger""? A:",finger,fingernails sparkled on h
"Write the last word of the sentence ""The secretary transcribed the speech into the record"": ",record,record?
"Write the last word of the sentence ""They have no TV"": ",TV,"they have no tv"":"
"Q: What is the last word of the sentence ""Mary did not avoid Bill""? A:",Bill,"mary did not avoid bill""?"
"Write the last word of the sentence ""Paul laughed at Mary"": ",Mary,"mary laughed at mary"":"
"Write the last word of the sentence ""I doubt you can help me in understanding this"": ",this,understanding this?
"Q: In the sentence ""Bill dried the clothes"", what is the last word? A:",clothes,clothes?
"Q: What is the last word of the sentence ""Frank gave a piano to Jane Fairfax""? A:",Fairfax,fairfax? a:
"Write the last word of the sentence ""They want to be kind to her"": ",her,here is a word of the sen
"Q: In the sentence ""I ate the sugar"", what is the last word? A:",sugar,sugar? a:
"Write the last word of the sentence ""Jasmine pushed the door open"": ",open,"open?"""
"Q: In the sentence ""The soldier was given the medal by Phillip"", what is the last word? A:",Phillip,phillips was given the me
"Q: What is the last word of the sentence ""A serious accident happened yesterday""? A:",yesterday,happened yesterday? a:
"Q: In the sentence ""John talked to any politician who is powerful"", what is the last word? A:",powerful,powerful politician? a:
"Q: What is the last word of the sentence ""Jennifer craned her neck""? A:",neck,neck? a:
"Write the last word of the sentence ""They pushed the prisoners into the truck"": ",truck,truck drivers pushed the 
"Q: In the sentence ""We pulled free"", what is the last word? A:",free,free? a:
"Write the last word of the sentence ""The needle poked the cloth"": ",cloth,clothes poked the clothes
"Q: What is the last word of the sentence ""He planted the garden last November with roses""? A:",roses,roses?
"Q: What is the last word of the sentence ""I compared Ginger to Fred""? A:",Fred,"freddy""? a:"
"Q: What is the last word of the sentence ""The child broke the teapot by accident""? A:",accident,broke the teapot by accid
"Write the last word of the sentence ""The dentist was persuaded to examine Pat"": ",Pat,"persuaded to examine pat"""
"Q: In the sentence ""Ellen warned against skating on thin ice"", what is the last word? A:",ice,ice cream on thin ice cre
"Q: In the sentence ""Ellen talked with Helen about the problem"", what is the last word? A:",problem,problem? a:
"Q: What is the last word of the sentence ""His expectations are always lower than mine""? A:",mine,lower than mineeeeeeeeeee
"Q: In the sentence ""I am more angry than sad"", what is the last word? A:",sad,"sadly""? a:"
"Q: In the sentence ""Lou forgot the umbrella in the closet"", what is the last word? A:",closet,closet? a:
"Q: What is the last word of the sentence ""John is taller than Dill""? A:",Dill,"dill is taller than dill"""
"Q: In the sentence ""few clues could be found"", what is the last word? A:",found,few clues? a:
"Write the last word of the sentence ""Someone tried to leave the town"": ",town,"town"":"
"Q: What is the last word of the sentence ""I herded the cattle""? A:",cattle,cattle?
"Write the last word of the sentence ""I saw these dancers and those musicians smoking something"": ",something,something smoking somethi
"Q: What is the last word of the sentence ""Mira condemned Terry for the accident""? A:",accident,accident? accident? a:
"Q: What is the last word of the sentence ""Tess was knocking at the door""? A:",door,door? a:
"Q: In the sentence ""John hit the ball with a bat"", what is the last word? A:",bat,battle with a battle with
"Q: In the sentence ""It is a problem that he is here"", what is the last word? A:",here,"here, here""? a:"
"Q: What is the last word of the sentence ""I ate the sugar""? A:",sugar,sugar? a:
"Write the last word of the sentence ""I gave my brother a birthday present"": ",present,"birthday present"":"
"Q: In the sentence ""The storm arrived after the picnic"", what is the last word? A:",picnic,picnic? a:
"Q: In the sentence ""There seems to be no student absent"", what is the last word? A:",absent,student absent? a:
"Write the last word of the sentence ""The executive committee approved the new policy"": ",policy,policy?
"Write the last word of the sentence ""The sofa was longer than the desk was"": ",was,desk was longer than the 
"Q: What is the last word of the sentence ""I am drinking lemonade and eating a brownie""? A:",brownie,eating a brownie? a:
"Write the last word of the sentence ""Ellen and Helen conferred"": ",conferred,conferred?
"Write the last word of the sentence ""They talked to Kim and to each other"": ",other,"each other""?"
"Q: In the sentence ""The truck spread salts"", what is the last word? A:",salts,"salts""? a:"
"Q: In the sentence ""Mary regretted that she did anything to help him"", what is the last word? A:",him,help him? a:
"Write the last word of the sentence ""They saw Bill leave"": ",leave,leave?
"Q: What is the last word of the sentence ""The computer will calculate the value of the variable""? A:",variable,variable? a:
"Q: What is the last word of the sentence ""Herman whipped the cream""? A:",cream,"cream cone""? a:"
"Q: What is the last word of the sentence ""The fly fell into the soup""? A:",soup,soup? a:
"Q: What is the last word of the sentence ""Brian was wiping the wall behind the stove""? A:",stove,wiping the wall behind th
"Q: In the sentence ""You will believe Bob"", what is the last word? A:",Bob,"bob""? a:"
"Write the last word of the sentence ""That was why she looked so nice"": ",nice,nice?
"Q: In the sentence ""The king loved peanut butter cookies"", what is the last word? A:",cookies,cookies?
"Q: In the sentence ""I am drinking lemonade and eating a brownie"", what is the last word? A:",brownie,eating a brownie? a:
"Q: What is the last word of the sentence ""I saw John on Sunday""? A:",Sunday,sunday? a:
"Write the last word of the sentence ""John wants to leave"": ",leave,leave?
"Q: In the sentence ""John tried to kiss Mary"", what is the last word? A:",Mary,"mary""? a:"
"Q: What is the last word of the sentence ""There were several doctors available""? A:",available,doctors available? a:
"Q: What is the last word of the sentence ""We were glad it was over""? A:",over,over? a:
"Write the last word of the sentence ""That chisel carved the statue"": ",statue,"statue"":"
"Q: In the sentence ""The river runs from the lake to the sea"", what is the last word? A:",sea,"sea level""? a:"
"Q: What is the last word of the sentence ""I ate the apple""? A:",apple,apple?
"Q: In the sentence ""The twins might have both been at the party"", what is the last word? A:",party,party? a:
"Q: In the sentence ""I sent the package halfway around the world"", what is the last word? A:",world,"world world world""? a:"
"Write the last word of the sentence ""Mary or Sue could tell you that"": ",that,that word is sued by the 
"Q: What is the last word of the sentence ""Sonatas are easy to play on this violin""? A:",violin,violin? a:
"Q: What is the last word of the sentence ""Peter was at the party""? A:",party,peter was at the party? a
"Q: In the sentence ""Julie felt he was there"", what is the last word? A:",there,there was a whole lot of 
"Q: What is the last word of the sentence ""That whole wheat flour bakes wonderful bread""? A:",bread,whole wheat flour bakes w
"Q: In the sentence ""Mary sang for everyone who wanted to hear her"", what is the last word? A:",her,here is another word for 
"Write the last word of the sentence ""I hope nobody will hurt himself"": ",himself,"himself"":"
"Q: What is the last word of the sentence ""Amanda carried the package to Pamela""? A:",Pamela,pamela carried the packag
"Write the last word of the sentence ""I will speak to Hector about this"": ",this,hector about this?
"Q: What is the last word of the sentence ""I remembered having kissed Mary""? A:",Mary,mary remembered having ki
"Write the last word of the sentence ""Henry saw that Bill left"": ",left,"left"":"
"Q: In the sentence ""The stream twists through the valley"", what is the last word? A:",valley,valley? a:
"Q: What is the last word of the sentence ""He was hoping for more than we offered""? A:",offered,more than we offeredoffer
"Q: What is the last word of the sentence ""Someone stole my car""? A:",car,car?
"Q: In the sentence ""I know a taller man than John"", what is the last word? A:",John,"john""? a:"
"Q: What is the last word of the sentence ""There seems to be a nurse available""? A:",available,available? a:
"Q: What is the last word of the sentence ""We recommend to eat less cake and pastry""? A:",pastry,cake?
"Write the last word of the sentence ""Carla shoveled the snow from the walk"": ",walk,"walker"":"
"Q: In the sentence ""I mixed the soap and the water"", what is the last word? A:",water,water? a:
"Q: In the sentence ""John put his gold under the bathtub"", what is the last word? A:",bathtub,bathtub? a:
"Q: What is the last word of the sentence ""Steve tossed the ball into the garden""? A:",garden,garden? a:
"Q: In the sentence ""Water fills the tub"", what is the last word? A:",tub,"tub? ater fills the tub""?"
"Write the last word of the sentence ""It is likely that Jean will dance"": ",dance,dance?
"Write the last word of the sentence ""We investigated the area for bombs"": ",bombs,area for bombs?
"Q: In the sentence ""The police sprayed water on the protesters"", what is the last word? A:",protesters,protesters? a:
"Write the last word of the sentence ""He replied that he was happy"": ",happy,happy?
"Write the last word of the sentence ""I ordered John to drink his beer"": ",beer,beer?
"Write the last word of the sentence ""Gary and Kevin ran themselves into exhaustion"": ",exhaustion,exhaustion?
"Q: In the sentence ""Amanda drove the package from Boston"", what is the last word? A:",Boston,"boston""? a:"
"Q: In the sentence ""Paula spanked the naughty child on the back"", what is the last word? A:",back,backpack? a:
"Q: What is the last word of the sentence ""Dracula thought himself to be the Prince of Darkness""? A:",Darkness,dracula thought himself t
"Q: In the sentence ""The tuna will be eaten"", what is the last word? A:",eaten,eaten? a:
"Q: What is the last word of the sentence ""Fiona persuaded Arthur to bake a cake""? A:",cake,cake?
"Write the last word of the sentence ""A boy hit the ball"": ",ball,ball?
"Write the last word of the sentence ""Dave and Alina left"": ",left,"left"":"
"Write the last word of the sentence ""Cats ate the spider"": ",spider,spider ate the spider ate
"Write the last word of the sentence ""David constructed a house from bricks"": ",bricks,bricks?
"Q: What is the last word of the sentence ""John asked whether she left""? A:",left,"left""? a:"
"Q: In the sentence ""Lou put the umbrella in the closet"", what is the last word? A:",closet,closet? a:
"Q: In the sentence ""Smith inscribed his name over the door"", what is the last word? A:",door,"door""? a:"
"Write the last word of the sentence ""Odysseus planned to hear the sirens"": ",sirens,sirens planned to hear th
"Q: What is the last word of the sentence ""Not speaking English is a disadvantage""? A:",disadvantage,disadvantage? a:
"Q: In the sentence ""The weights stretched the rope over the pulley"", what is the last word? A:",pulley,pulleyeyeyeyeyeyeyeyeyeye
"Q: In the sentence ""John sang beautifully"", what is the last word? A:",beautifully,beautifully? a:
"Write the last word of the sentence ""Visiting relatives can be boring"": ",boring,"boring, visiting"":"
"Q: In the sentence ""They saw Bill leave"", what is the last word? A:",leave,"leave?"""
"Q: What is the last word of the sentence ""The guests dined""? A:",dined,dined? a:
"Q: What is the last word of the sentence ""I asked who she kissed""? A:",kissed,kissed who? a:
"Q: In the sentence ""The peanut butter has got moldy"", what is the last word? A:",moldy,"moldy""? a:"
"Q: What is the last word of the sentence ""Lou forgot the umbrella""? A:",umbrella,umbrella? a:
"Q: What is the last word of the sentence ""The librarian likes books""? A:",books,books?
"Q: What is the last word of the sentence ""I mixed the sugar into the butter""? A:",butter,butter into the butter in
"Q: What is the last word of the sentence ""John arranged for himself to get the prize""? A:",prize,prize? arranged for himse
"Q: In the sentence ""Ted was bitten by the spider"", what is the last word? A:",spider,spider? a:
"Q: What is the last word of the sentence ""Henry saw that Bill left""? A:",left,left?
"Write the last word of the sentence ""Sandy removed her ballet shoes"": ",shoes,"ballet shoes"":"
"Q: What is the last word of the sentence ""A choir sang in the church""? A:",church,church sang in the church
"Q: What is the last word of the sentence ""We contributed our paycheck to her""? A:",her,paycheck?
"Write the last word of the sentence ""The policeman kissed the puppy"": ",puppy,"puppy"":"
"Write the last word of the sentence ""Carla mopped the floor under the furniture"": ",furniture,furniture under the furni
"Q: In the sentence ""Steve tossed the ball at Anna"", what is the last word? A:",Anna,"anna""? a:"
"Q: In the sentence ""The car collided with the fence"", what is the last word? A:",fence,fence? a:
"Q: In the sentence ""That surprised me"", what is the last word? A:",me,"surprised me""? a:"
"Write the last word of the sentence ""Few approve of our remedy"": ",remedy,remedy?
"Q: What is the last word of the sentence ""The drooling dog kissed the big boy""? A:",boy,big boy? a:
"Write the last word of the sentence ""Leslie was in the flood zone"": ",zone,"flood zone"":"
"Write the last word of the sentence ""Paula swatted the fly"": ",fly,fly?
"Q: What is the last word of the sentence ""I wanted him to leave""? A:",leave,leave? a:
"Q: What is the last word of the sentence ""I like circus performers""? A:",performers,performers performers per
"Q: In the sentence ""The executive committee approved the new policy"", what is the last word? A:",policy,executive committee? a:
"Q: What is the last word of the sentence ""Never had Sir Thomas been so offended""? A:",offended,offended?
"Q: In the sentence ""The oil and vinegar separated"", what is the last word? A:",separated,vinegar? a:
"Write the last word of the sentence ""An old woman lived in the forest"": ",forest,forest?
"Q: What is the last word of the sentence ""Stephen seemed to be intelligent""? A:",intelligent,intelligent? a:
"Q: In the sentence ""The kids have arrived safely"", what is the last word? A:",safely,safely? a:
"Q: In the sentence ""Bill broke the bathtub"", what is the last word? A:",bathtub,"bill broke the bathtub""? "
"Q: In the sentence ""Louis was forgiven by Susan"", what is the last word? A:",Susan,susan?
"Q: What is the last word of the sentence ""John sang a song and danced to the music""? A:",music,music?
"Q: What is the last word of the sentence ""Jane played the piano""? A:",piano,"piano""? a:"
"Q: In the sentence ""She writes more clearly than she speaks"", what is the last word? A:",speaks,she writes more clearly t
"Q: What is the last word of the sentence ""A large ship appeared on the horizon""? A:",horizon,horizon? a:
"Write the last word of the sentence ""The dog barked at the cat"": ",cat,cat barked at the cat bar
"Q: In the sentence ""Not speaking English is a disadvantage"", what is the last word? A:",disadvantage,disadvantage? a:
"Write the last word of the sentence ""There remained just a few problems to be solved"": ",solved,solved?
"Q: What is the last word of the sentence ""The bed which Tom slept on was hard""? A:",hard,hard? a:
"Write the last word of the sentence ""Susan told her a story"": ",story,"susan told her a story"":"
"Q: In the sentence ""John often meets Mary"", what is the last word? A:",Mary,"mary""? a:"
"Q: In the sentence ""That barn has seven pine trees behind it"", what is the last word? A:",it,seven pine trees behind i
"Q: In the sentence ""Dracula thought himself to be the Prince of Darkness"", what is the last word? A:",Darkness,darkness? a:
"Q: What is the last word of the sentence ""I saw him leaving the main building""? A:",building,building? a:
"Write the last word of the sentence ""Mary taught linguistics to John"": ",John,"linguistics to john"":"
"Write the last word of the sentence ""John fears dogs"": ",dogs,"dogs"", ""dogs"", ""dogs"", an"
"Q: In the sentence ""Many people were dying of thirst"", what is the last word? A:",thirst,thirsty? a:
"Q: In the sentence ""Mira blamed Terry for the accident"", what is the last word? A:",accident,accident? a:
"Q: What is the last word of the sentence ""The dentist is likely to examine Pat""? A:",Pat,pat is likely to examine 
"Write the last word of the sentence ""He planted the garden last November with roses"": ",roses,"roses"""
"Write the last word of the sentence ""Kim jogs over the hill"": ",hill,"hill"":"
"Write the last word of the sentence ""The agency classified the documents"": ",documents,"documents"":"
"Q: What is the last word of the sentence ""John whined that he was hungry""? A:",hungry,hungry? a:
"Q: In the sentence ""He got what he wanted"", what is the last word? A:",wanted,wanted to go to the store
"Q: In the sentence ""John called the president a fool"", what is the last word? A:",fool,"president""? a:"
"Q: In the sentence ""John promised us to be gentle"", what is the last word? A:",gentle,gentlemen? a:
"Q: In the sentence ""John is as intelligent as Mary"", what is the last word? A:",Mary,"mary""? a:"
"Write the last word of the sentence ""I sensed his eagerness"": ",eagerness,eagerness?
