Input,Expected,Predicted
"Q: Which word is longer, ""playground"" or ""document""? A:",playground,"playground"" or ""playgroun"
"Q: Which word has more letters, ""above"" or ""travel""? A:",travel,above? above? above? abov
"Q: Which word has more letters, ""space"" or ""polite""? A:",polite,polite?
"Q: Which word has more letters, ""reading"" or ""pencil""? A:",reading,pencil?
"Q: Which word has more letters, ""their"" or ""more""? A:",their,"more""? a:"
"Q: Which word has more letters, ""about"" or ""century""? A:",century,"about"" or ""century""? a:"
"Q: Which word is longer, ""notes"" or ""toy""? A:",notes,notes?
"Q: Which word is longer, ""slow"" or ""sound""? A:",sound,sound? a:
"Q: Which word is longer, ""favorite"" or ""makeup""? A:",favorite,makeup? a:
"Q: Which word is longer, ""noisy"" or ""join""? A:",noisy,noisy? a:
"Q: Which word has more letters, ""soap"" or ""should""? A:",should,"should""? a:"
"Q: Which word is longer, ""daily"" or ""stomach""? A:",stomach,"daily""? a:"
"Q: Of the words ""something"" and ""painter"" which one has more letters? A:",something,painter? a:
"Q: Of the words ""slice"" and ""word"" which one has more letters? A:",slice,slice? a:
"Q: Which word is longer, ""another"" or ""wonderful""? A:",wonderful,"another, ""wonderful""? a:"
"Q: Which word has more letters, ""famous"" or ""outside""? A:",outside,outside? a:
"Q: Which word has more letters, ""computer"" or ""policeman""? A:",policeman,"policeman""? a:"
"Q: Of the words ""singular"" and ""camping"" which one has more letters? A:",singular,camping? a:
"Q: Of the words ""stadium"" and ""boyfriend"" which one has more letters? A:",boyfriend,boyfriend? a:
"Q: Of the words ""drawing"" and ""shelf"" which one has more letters? A:",drawing,"drawing""? a:"
"Q: Of the words ""painter"" and ""friendly"" which one has more letters? A:",friendly,painter? a:
"Q: Which word is longer, ""reading"" or ""pencil""? A:",reading,pencil?
"Q: Which word is longer, ""platform"" or ""mother""? A:",platform,platform? a:
"Q: Which word has more letters, ""various"" or ""boyfriend""? A:",boyfriend,boyfriend? a:
"Q: Which word is longer, ""write"" or ""various""? A:",various,various? a:
"Q: Of the words ""playground"" and ""document"" which one has more letters? A:",playground,playground? a:
"Q: Which word has more letters, ""theirs"" or ""neighbor""? A:",neighbor,"neighbor""? a:"
"Q: Of the words ""painter"" and ""bread"" which one has more letters? A:",painter,bread?
"Q: Which word is longer, ""improve"" or ""travel""? A:",improve,"improve""? a:"
"Q: Of the words ""musical"" and ""famous"" which one has more letters? A:",musical,musical? a:
"Q: Of the words ""boyfriend"" and ""plastic"" which one has more letters? A:",boyfriend,"plastic""? a:"
"Q: Which word has more letters, ""explain"" or ""lunchtime""? A:",lunchtime,lunchtime? a:
"Q: Which word is longer, ""playground"" or ""daughter""? A:",playground,playground? a:
"Q: Of the words ""dance"" and ""reading"" which one has more letters? A:",reading,"dance""? a:"
"Q: Which word is longer, ""boring"" or ""white""? A:",boring,boring? a:
"Q: Which word is longer, ""famous"" or ""sandwich""? A:",sandwich,sandwich?
"Q: Which word has more letters, ""town"" or ""behind""? A:",behind,"behind"" or ""behind""? a:"
"Q: Of the words ""neighbor"" and ""parent"" which one has more letters? A:",neighbor,"neighbor""? a:"
"Q: Of the words ""subject"" and ""parent"" which one has more letters? A:",subject,"parent""? a:"
"Q: Which word has more letters, ""fail"" or ""story""? A:",story,story? a:
"Q: Which word is longer, ""guitar"" or ""come""? A:",guitar,"come""? a:"
"Q: Of the words ""badly"" and ""shop"" which one has more letters? A:",badly,"badly""? a:"
"Q: Which word has more letters, ""machine"" or ""boyfriend""? A:",boyfriend,"boyfriend""? a:"
"Q: Which word has more letters, ""picture"" or ""disco""? A:",picture,picture? a:
"Q: Which word is longer, ""friendly"" or ""easily""? A:",friendly,"easily""? a:"
"Q: Which word is longer, ""quick"" or ""various""? A:",various,"quick"" or ""quick""? a:"
"Q: Which word has more letters, ""empty"" or ""square""? A:",square,"square""? a:"
"Q: Which word is longer, ""mother"" or ""stomach""? A:",stomach,"stomach"" or ""stomach""? a:"
"Q: Which word has more letters, ""below"" or ""special""? A:",special,below?
"Q: Which word has more letters, ""soap"" or ""lucky""? A:",lucky,soap? a:
"Q: Which word is longer, ""bridge"" or ""favorite""? A:",favorite,bridge? a:
"Q: Of the words ""postcard"" and ""policeman"" which one has more letters? A:",policeman,postcard?
"Q: Which word has more letters, ""improve"" or ""parent""? A:",improve,"improve""? a:"
"Q: Of the words ""hope"" and ""cloudy"" which one has more letters? A:",cloudy,hope? a:
"Q: Of the words ""machine"" and ""boyfriend"" which one has more letters? A:",boyfriend,"boyfriend"" which one has "
"Q: Which word has more letters, ""notice"" or ""dinosaur""? A:",dinosaur,"notice""? a:"
"Q: Of the words ""snack"" and ""hour"" which one has more letters? A:",snack,snack? a:
"Q: Which word has more letters, ""honey"" or ""sock""? A:",honey,socks?
"Q: Which word has more letters, ""myself"" or ""could""? A:",myself,"could""? a:"
"Q: Which word is longer, ""drawing"" or ""shelf""? A:",drawing,shelf? a:
"Q: Which word is longer, ""price"" or ""mistake""? A:",mistake,price? a:
"Q: Of the words ""dear"" and ""guide"" which one has more letters? A:",guide,"dear"" and ""dear""? a:"
"Q: Which word is longer, ""chemistry"" or ""country""? A:",chemistry,chemistry? a:
"Q: Which word has more letters, ""most"" or ""twice""? A:",twice,twice?
"Q: Which word is longer, ""smoking"" or ""certainly""? A:",certainly,smoking?
"Q: Which word is longer, ""slow"" or ""strong""? A:",strong,slow? a:
"Q: Of the words ""fail"" and ""story"" which one has more letters? A:",story,fail? a:
"Q: Which word is longer, ""below"" or ""polite""? A:",polite,polite?
"Q: Which word has more letters, ""must"" or ""closet""? A:",closet,closet? a:
"Q: Which word has more letters, ""juice"" or ""things""? A:",things,"things""? a:"
"Q: Which word has more letters, ""surfing"" or ""policeman""? A:",policeman,"policeman""? a:"
"Q: Of the words ""discount"" and ""chemistry"" which one has more letters? A:",chemistry,chemistry? a:
"Q: Which word is longer, ""same"" or ""large""? A:",large,same? a:
"Q: Which word is longer, ""only"" or ""learn""? A:",learn,"only""? a:"
"Q: Which word is longer, ""garden"" or ""dinosaur""? A:",dinosaur,dinosaur? a:
"Q: Which word has more letters, ""polite"" or ""cloud""? A:",polite,"polite""? a:"
"Q: Which word has more letters, ""history"" or ""discount""? A:",discount,discount? a:
"Q: Which word has more letters, ""name"" or ""racket""? A:",racket,name? a:
"Q: Which word is longer, ""dirty"" or ""camping""? A:",camping,camping? a:
"Q: Which word is longer, ""seat"" or ""often""? A:",often,seat?
"Q: Of the words ""east"" and ""folder"" which one has more letters? A:",folder,east? a:
"Q: Of the words ""nearly"" and ""noise"" which one has more letters? A:",nearly,nearly?
"Q: Which word is longer, ""singer"" or ""hospital""? A:",hospital,"singer"" or ""hospital""? a:"
"Q: Of the words ""reading"" and ""insect"" which one has more letters? A:",reading,reading? a:
"Q: Of the words ""tired"" and ""uniform"" which one has more letters? A:",uniform,uniform? a:
"Q: Of the words ""boyfriend"" and ""details"" which one has more letters? A:",boyfriend,details? a:
"Q: Which word has more letters, ""nature"" or ""yourself""? A:",yourself,"yourself""? a:"
"Q: Of the words ""husband"" and ""notes"" which one has more letters? A:",husband,"husband"" and ""notes""? a:"
"Q: Of the words ""fruit"" and ""city"" which one has more letters? A:",fruit,"city"" and ""city""? a:"
"Q: Of the words ""pants"" and ""sky"" which one has more letters? A:",pants,pants?
"Q: Which word has more letters, ""slow"" or ""sound""? A:",sound,sound? a:
"Q: Which word is longer, ""dangerous"" or ""diploma""? A:",dangerous,"dangerous"" or ""diploma""? "
"Q: Of the words ""person"" and ""short"" which one has more letters? A:",person,person? a:
"Q: Which word has more letters, ""surfing"" or ""certainly""? A:",certainly,surfing?
"Q: Of the words ""customer"" and ""dancer"" which one has more letters? A:",customer,"customer"" and ""dancer""? a"
"Q: Which word has more letters, ""itself"" or ""favorite""? A:",favorite,"itself""? a:"
"Q: Which word is longer, ""daughter"" or ""chemistry""? A:",chemistry,chemistry? a:
"Q: Which word has more letters, ""our"" or ""mouth""? A:",mouth,"mouth"" or ""mouth""? a:"
"Q: Of the words ""magic"" and ""oil"" which one has more letters? A:",magic,magic? a:
"Q: Which word is longer, ""speak"" or ""picture""? A:",picture,picture? a:
"Q: Of the words ""keyboard"" and ""plastic"" which one has more letters? A:",keyboard,"plastic""? a:"
"Q: Which word is longer, ""wash"" or ""group""? A:",group,group?
"Q: Which word is longer, ""mother"" or ""exactly""? A:",exactly,"mother"" or ""exactly""? a:"
"Q: Which word has more letters, ""camping"" or ""certainly""? A:",certainly,"certainly""? a:"
"Q: Which word has more letters, ""closed"" or ""maybe""? A:",closed,"maybe""? a:"
"Q: Which word is longer, ""movie"" or ""orange""? A:",orange,orange?
"Q: Which word is longer, ""mother"" or ""drive""? A:",mother,drive? a:
"Q: Which word has more letters, ""smoking"" or ""dangerous""? A:",dangerous,dangerous?
"Q: Of the words ""stadium"" and ""mother"" which one has more letters? A:",stadium,"mother"" which one has mor"
"Q: Of the words ""folder"" and ""neighbor"" which one has more letters? A:",neighbor,folder?
"Q: Which word has more letters, ""special"" or ""store""? A:",special,"special""? a:"
"Q: Of the words ""wonderful"" and ""dinosaur"" which one has more letters? A:",wonderful,"wonderful"" and ""wonderful"
"Q: Of the words ""improve"" and ""birthday"" which one has more letters? A:",birthday,improve? a:
"Q: Which word is longer, ""waiter"" or ""sock""? A:",waiter,socks?
"Q: Which word has more letters, ""mouse"" or ""eat""? A:",mouse,"mouse"" or ""mouse""? a:"
"Q: Of the words ""movie"" and ""orange"" which one has more letters? A:",orange,movie? a:
"Q: Which word is longer, ""block"" or ""hey""? A:",block,block? a:
"Q: Of the words ""help"" and ""later"" which one has more letters? A:",later,"later""? a:"
"Q: Which word is longer, ""other"" or ""flight""? A:",flight,flight? a:
"Q: Which word has more letters, ""platform"" or ""castle""? A:",platform,platform? a:
"Q: Which word is longer, ""child"" or ""sick""? A:",child,"child""? a:"
"Q: Which word has more letters, ""problem"" or ""thanks""? A:",problem,problem? a:
"Q: Of the words ""pocket"" and ""bean"" which one has more letters? A:",pocket,pocket? a:
"Q: Which word is longer, ""bowl"" or ""square""? A:",square,bowl? a:
"Q: Of the words ""empty"" and ""square"" which one has more letters? A:",square,square? a:
"Q: Which word has more letters, ""yes"" or ""towel""? A:",towel,"yes, towel ""towel""? a:"
"Q: Which word has more letters, ""soap"" or ""right""? A:",right,"right, right, right, righ"
"Q: Which word has more letters, ""something"" or ""neighbor""? A:",something,"neighbor""? a:"
"Q: Of the words ""change"" and ""enjoy"" which one has more letters? A:",change,change?
"Q: Which word is longer, ""certainly"" or ""husband""? A:",certainly,husband? a:
"Q: Which word is longer, ""surfing"" or ""golden""? A:",surfing,golden?
"Q: Which word has more letters, ""insect"" or ""daughter""? A:",daughter,insect?
"Q: Which word is longer, ""rugby"" or ""problem""? A:",problem,problem? a:
"Q: Which word is longer, ""player"" or ""dinosaur""? A:",dinosaur,"player"" or ""player""? a:"
"Q: Which word has more letters, ""lunchtime"" or ""explain""? A:",lunchtime,lunchtime? a:
"Q: Which word is longer, ""wonderful"" or ""musical""? A:",wonderful,musical?
"Q: Of the words ""another"" and ""think"" which one has more letters? A:",another,think? a:
"Q: Which word has more letters, ""point"" or ""project""? A:",project,"point""? a:"
"Q: Of the words ""machine"" and ""advice"" which one has more letters? A:",machine,"advice""? a:"
"Q: Which word has more letters, ""thanks"" or ""careful""? A:",careful,"careful, careful, careful"
"Q: Which word has more letters, ""something"" or ""details""? A:",something,details?
"Q: Which word is longer, ""stomach"" or ""boyfriend""? A:",boyfriend,boyfriend? a:
"Q: Which word is longer, ""chemistry"" or ""software""? A:",chemistry,chemistry? a:
"Q: Which word has more letters, ""block"" or ""hey""? A:",block,block? a:
"Q: Of the words ""some"" and ""quick"" which one has more letters? A:",quick,some?
"Q: Which word is longer, ""begin"" or ""forest""? A:",forest,forest? a:
"Q: Which word is longer, ""black"" or ""country""? A:",country,"black, black, black, blac"
"Q: Of the words ""friendly"" and ""wonderful"" which one has more letters? A:",wonderful,friendly? a:
"Q: Of the words ""sandwich"" and ""spring"" which one has more letters? A:",sandwich,"spring, spring, spring""? "
"Q: Which word has more letters, ""keyboard"" or ""uniform""? A:",keyboard,"keyboard"" or ""uniform""? a"
"Q: Of the words ""keyboard"" and ""playground"" which one has more letters? A:",playground,playground? a:
"Q: Of the words ""soap"" and ""lucky"" which one has more letters? A:",lucky,lucky? a:
"Q: Which word is longer, ""nose"" or ""towel""? A:",towel,towel?
"Q: Which word is longer, ""instead"" or ""notes""? A:",instead,notes?
"Q: Of the words ""birthday"" and ""certainly"" which one has more letters? A:",certainly,"certainly""? a:"
"Q: Which word has more letters, ""garden"" or ""dinosaur""? A:",dinosaur,dinosaur? a:
"Q: Which word has more letters, ""playground"" or ""singular""? A:",playground,playground? a:
"Q: Which word has more letters, ""bear"" or ""grape""? A:",grape,grapes?
"Q: Which word has more letters, ""dance"" or ""reading""? A:",reading,"dance""? a:"
"Q: Which word is longer, ""fashion"" or ""daughter""? A:",daughter,daughter?
"Q: Of the words ""favorite"" and ""simple"" which one has more letters? A:",favorite,"simple""? a:"
"Q: Which word is longer, ""explain"" or ""lunchtime""? A:",lunchtime,lunchtime? a:
"Q: Which word is longer, ""keyboard"" or ""uniform""? A:",keyboard,"keyboard"" or ""uniform""? a"
"Q: Which word has more letters, ""reason"" or ""holiday""? A:",holiday,"holiday""? a:"
"Q: Of the words ""below"" and ""polite"" which one has more letters? A:",polite,"polite"" which one has mor"
"Q: Which word is longer, ""flight"" or ""sandwich""? A:",sandwich,flight? a:
"Q: Which word has more letters, ""cabinet"" or ""begin""? A:",cabinet,begin? a:
"Q: Which word has more letters, ""pants"" or ""pray""? A:",pants,"pants"" or ""pants""? a:"
"Q: Of the words ""think"" and ""closet"" which one has more letters? A:",closet,closet?
"Q: Which word is longer, ""chemistry"" or ""foreign""? A:",chemistry,chemistry? a:
"Q: Which word has more letters, ""water"" or ""king""? A:",water,water? a:
"Q: Which word is longer, ""opera"" or ""jump""? A:",opera,opera?
"Q: Which word is longer, ""kind"" or ""change""? A:",change,"kind""? a:"
"Q: Of the words ""something"" and ""improve"" which one has more letters? A:",something,"something"" and ""improve""?"
"Q: Which word has more letters, ""mosque"" or ""also""? A:",mosque,mosque? a:
"Q: Which word has more letters, ""stadium"" or ""dangerous""? A:",dangerous,dangerous?
"Q: Which word is longer, ""gate"" or ""grade""? A:",grade,"grade""? a:"
"Q: Which word has more letters, ""hungry"" or ""ocean""? A:",hungry,ocean? a:
"Q: Which word is longer, ""skating"" or ""chemistry""? A:",chemistry,chemistry? a:
"Q: Of the words ""dangerous"" and ""friendly"" which one has more letters? A:",dangerous,dangerous? a:
"Q: Which word has more letters, ""certainly"" or ""holiday""? A:",certainly,holiday? a:
"Q: Of the words ""stadium"" and ""guitar"" which one has more letters? A:",stadium,"guitar"" which one has mor"
"Q: Which word has more letters, ""careful"" or ""worst""? A:",careful,worst?
"Q: Of the words ""bright"" and ""birthday"" which one has more letters? A:",birthday,"bright"" and ""bright""? a:"
"Q: Which word is longer, ""cover"" or ""sofa""? A:",cover,cover? a:
"Q: Which word has more letters, ""foreign"" or ""until""? A:",foreign,"until""? a:"
"Q: Which word has more letters, ""date"" or ""pilot""? A:",pilot,"pilot""? a:"
"Q: Which word is longer, ""fail"" or ""story""? A:",story,fail? a:
"Q: Which word has more letters, ""fashion"" or ""snack""? A:",fashion,snack? a:
"Q: Which word has more letters, ""boyfriend"" or ""plastic""? A:",boyfriend,"plastic""? a:"
"Q: Of the words ""city"" and ""maybe"" which one has more letters? A:",maybe,"maybe""? a:"
"Q: Which word is longer, ""software"" or ""another""? A:",software,another? a:
"Q: Which word is longer, ""postcard"" or ""playground""? A:",playground,"playground"" or ""playgroun"
"Q: Which word has more letters, ""badly"" or ""shop""? A:",badly,badly? a:
"Q: Which word is longer, ""century"" or ""heart""? A:",century,"heart"" or ""heart""? a:"
"Q: Of the words ""daily"" and ""minute"" which one has more letters? A:",minute,"daily""? a:"
"Q: Of the words ""mosque"" and ""musical"" which one has more letters? A:",musical,mosque? a:
"Q: Which word is longer, ""noise"" or ""son""? A:",noise,"son"" or ""noise""? a:"
"Q: Of the words ""shirt"" and ""bright"" which one has more letters? A:",bright,"bright"" which one has mor"
"Q: Of the words ""enjoy"" and ""listen"" which one has more letters? A:",listen,"listen""? a:"
"Q: Of the words ""spring"" and ""yeah"" which one has more letters? A:",spring,"spring""? a:"
"Q: Which word is longer, ""insect"" or ""black""? A:",insect,"black, black, black, blac"
"Q: Which word is longer, ""outside"" or ""yourself""? A:",yourself,"yourself""? a:"
"Q: Which word has more letters, ""lunchtime"" or ""include""? A:",lunchtime,include? a:
"Q: Which word is longer, ""birthday"" or ""playground""? A:",playground,playground? a:
"Q: Which word has more letters, ""itself"" or ""pair""? A:",itself,"itself""? a:"
"Q: Of the words ""tour"" and ""roast"" which one has more letters? A:",roast,"roast"" which one has more"
"Q: Of the words ""bright"" and ""discount"" which one has more letters? A:",discount,discount? a:
"Q: Of the words ""whole"" and ""walking"" which one has more letters? A:",walking,"walking"" which one has mo"
"Q: Of the words ""hope"" and ""speak"" which one has more letters? A:",speak,hope? a:
"Q: Which word has more letters, ""myself"" or ""daughter""? A:",daughter,"daughter""? a:"
"Q: Which word is longer, ""dear"" or ""guide""? A:",guide,"dear""? a:"
"Q: Which word is longer, ""yourself"" or ""dangerous""? A:",dangerous,"dangerous"" or ""dangerous"""
"Q: Of the words ""singer"" and ""hospital"" which one has more letters? A:",hospital,"singer""? a:"
"Q: Which word has more letters, ""computer"" or ""pocket""? A:",computer,pocket? a:
"Q: Which word is longer, ""normal"" or ""diary""? A:",normal,diary?
"Q: Which word is longer, ""closed"" or ""steak""? A:",closed,steak? a:
"Q: Of the words ""surfing"" and ""policeman"" which one has more letters? A:",policeman,"policeman""? a:"
"Q: Which word is longer, ""birthday"" or ""certainly""? A:",certainly,"certainly""? a:"
"Q: Which word has more letters, ""chemistry"" or ""sandwich""? A:",chemistry,chemistry? a:
"Q: Which word has more letters, ""wonderful"" or ""neighbor""? A:",wonderful,"neighbor"" or ""wonderful""?"
"Q: Which word is longer, ""hospital"" or ""almost""? A:",hospital,"almost""? a:"
"Q: Which word has more letters, ""mother"" or ""stomach""? A:",stomach,stomach? a:
"Q: Which word has more letters, ""right"" or ""bat""? A:",right,"bat"" or ""bat""? a:"
"Q: Which word has more letters, ""mistake"" or ""pencil""? A:",mistake,pencil?
"Q: Which word has more letters, ""think"" or ""pocket""? A:",pocket,pocket? a:
"Q: Which word is longer, ""wear"" or ""chair""? A:",chair,chair?
"Q: Which word has more letters, ""bright"" or ""birthday""? A:",birthday,"bright"" or ""bright""? a:"
"Q: Of the words ""postcard"" and ""modern"" which one has more letters? A:",postcard,postcard?
"Q: Which word has more letters, ""should"" or ""subject""? A:",subject,subject?
"Q: Which word has more letters, ""guitar"" or ""daughter""? A:",daughter,"guitar"" or ""daughter""? a:"
"Q: Of the words ""cloudy"" and ""sandwich"" which one has more letters? A:",sandwich,sandwich? a:
"Q: Of the words ""modern"" and ""with"" which one has more letters? A:",modern,modern?
"Q: Which word is longer, ""story"" or ""famous""? A:",famous,story? a:
"Q: Which word is longer, ""singular"" or ""anymore""? A:",singular,singular?
"Q: Which word is longer, ""polite"" or ""cloud""? A:",polite,"cloud"" or ""cloud""? a:"
"Q: Of the words ""beard"" and ""ago"" which one has more letters? A:",beard,"ago, beard""? a:"
"Q: Which word has more letters, ""kilogram"" or ""chemistry""? A:",chemistry,chemistry? a:
"Q: Of the words ""history"" and ""chemistry"" which one has more letters? A:",chemistry,history? a:
"Q: Of the words ""winter"" and ""pants"" which one has more letters? A:",winter,winter? a:
"Q: Which word has more letters, ""customer"" or ""subway""? A:",customer,subway? a:
"Q: Which word has more letters, ""garlic"" or ""computer""? A:",computer,computer? a:
"Q: Which word is longer, ""friendly"" or ""wonderful""? A:",wonderful,friendly? a:
"Q: Which word has more letters, ""fried"" or ""himself""? A:",himself,"fried"" or ""himself""? a:"
"Q: Which word is longer, ""advice"" or ""know""? A:",advice,know? a:
"Q: Of the words ""dangerous"" and ""subject"" which one has more letters? A:",dangerous,"dangerous"" which one has "
"Q: Which word has more letters, ""silver"" or ""sauce""? A:",silver,silver? a:
"Q: Which word is longer, ""knife"" or ""pocket""? A:",pocket,pocket? a:
"Q: Which word is longer, ""normal"" or ""maybe""? A:",normal,"maybe""? a:"
"Q: Which word is longer, ""luck"" or ""young""? A:",young,"young"" or ""young""? a:"
"Q: Which word has more letters, ""should"" or ""dinosaur""? A:",dinosaur,"should""? a:"
"Q: Which word has more letters, ""singular"" or ""camping""? A:",singular,camping?
"Q: Which word is longer, ""radio"" or ""kitchen""? A:",kitchen,"kitchen""? a:"
"Q: Which word has more letters, ""kitchen"" or ""until""? A:",kitchen,kitchen?
"Q: Of the words ""cloud"" and ""run"" which one has more letters? A:",cloud,run?
"Q: Which word is longer, ""computer"" or ""pocket""? A:",computer,pocket? a:
"Q: Of the words ""quick"" and ""should"" which one has more letters? A:",should,"quick"" and ""should""? a:"
"Q: Which word has more letters, ""skating"" or ""snake""? A:",skating,skating? a:
"Q: Of the words ""double"" and ""lamp"" which one has more letters? A:",double,"double""? a:"
"Q: Which word is longer, ""explain"" or ""place""? A:",explain,"place""? a:"
"Q: Which word is longer, ""dangerous"" or ""discount""? A:",dangerous,dangerous?
"Q: Which word is longer, ""lunchtime"" or ""include""? A:",lunchtime,include? a:
"Q: Which word has more letters, ""juice"" or ""factory""? A:",factory,juice? a:
"Q: Of the words ""water"" and ""mother"" which one has more letters? A:",mother,water? a:
"Q: Of the words ""heart"" and ""body"" which one has more letters? A:",heart,"body""? a:"
"Q: Which word is longer, ""plastic"" or ""something""? A:",something,plastic? a:
"Q: Which word is longer, ""boyfriend"" or ""discount""? A:",boyfriend,boyfriend? a:
"Q: Which word has more letters, ""skating"" or ""birthday""? A:",birthday,birthday? a:
"Q: Of the words ""yes"" and ""towel"" which one has more letters? A:",towel,"yes"" and ""towel""? a:"
"Q: Of the words ""dream"" and ""her"" which one has more letters? A:",dream,dream? a:
"Q: Of the words ""course"" and ""problem"" which one has more letters? A:",problem,problem? a:
"Q: Which word has more letters, ""wild"" or ""number""? A:",number,number? a:
"Q: Which word is longer, ""playground"" or ""favorite""? A:",playground,playground? a:
"Q: Which word is longer, ""explain"" or ""policeman""? A:",policeman,"policeman""? a:"
"Q: Which word is longer, ""policeman"" or ""hospital""? A:",policeman,policeman? a:
"Q: Which word is longer, ""famous"" or ""outside""? A:",outside,outside? a:
"Q: Of the words ""project"" and ""carpet"" which one has more letters? A:",project,project? a:
"Q: Of the words ""improve"" and ""travel"" which one has more letters? A:",improve,travel?
"Q: Which word is longer, ""myself"" or ""brain""? A:",myself,"brain"" or ""brain""? a:"
"Q: Of the words ""chemistry"" and ""country"" which one has more letters? A:",chemistry,chemistry? a:
