Input,Options,Expected,Output (raw),Predicted
"Write the last word of the sentence ""Sonatas are easy to play on this violin"": ","['Sonatas', 'are', 'easy', 'to', 'play', 'on', 'this', 'violin']",violin,"UTT_BOUNDARY write the last word of the sentence ""sonatas are easy to play on this violin"":UTT_BOUNDARY violin and violin music are", violin and violin music are
"Q: What is the last word of the sentence ""Paula hit the fence""? A:","['Paula', 'hit', 'the', 'fence']",fence,"UTT_BOUNDARY q: what is the last word of the sentence ""paula hit the fence""? a:UTT_BOUNDARY fence (or walk)", fence (or walk)
"Q: What is the last word of the sentence ""The man killed the king with the knife""? A:","['The', 'man', 'killed', 'the', 'king', 'with', 'the', 'knife']",knife,"UTT_BOUNDARY q: what is the last word of the sentence ""the man killed the king with the knife""? a:UTT_BOUNDARY knife and fork were the", knife and fork were the
"Q: In the sentence ""The student knew the answers"", what is the last word? A:","['The', 'student', 'knew', 'the', 'answers']",answers,"UTT_BOUNDARY q: in the sentence ""the student knew the answers"", what is the last word? a:UTT_BOUNDARY answers are a bit high", answers are a bit high
"Write the last word of the sentence ""Celia brushed her hair"": ","['Celia', 'brushed', 'her', 'hair']",hair,"UTT_BOUNDARY write the last word of the sentence ""celia brushed her hair"":UTT_BOUNDARY hairs or hairs", hairs or hairs
"Q: What is the last word of the sentence ""I served leek soup to my guests""? A:","['I', 'served', 'leek', 'soup', 'to', 'my', 'guests']",guests,"UTT_BOUNDARY q: what is the last word of the sentence ""i served leek soup to my guests""? a:UTT_BOUNDARY guests included:UTT_BOUNDARY", guests included:
"Q: In the sentence ""Never had Sir Thomas been so offended"", what is the last word? A:","['Never', 'had', 'Sir', 'Thomas', 'been', 'so', 'offended']",offended,"UTT_BOUNDARY q: in the sentence ""never had sir thomas been so offended"", what is the last word? a:UTT_BOUNDARY intimately involved in the", intimately involved in the
"Q: What is the last word of the sentence ""I will speak to Hector about this""? A:","['I', 'will', 'speak', 'to', 'Hector', 'about', 'this']",this,"UTT_BOUNDARY q: what is the last word of the sentence ""i will speak to hector about this""? a:UTT_BOUNDARY this is a surprise to", this is a surprise to
"Write the last word of the sentence ""Rosemary hates New York"": ","['Rosemary', 'hates', 'New', 'York']",york,"UTT_BOUNDARY write the last word of the sentence ""rosemary hates new york"":UTT_BOUNDARY york times"", what is"," york times"", what is"
"Write the last word of the sentence ""He planted the garden with roses last November"": ","['He', 'planted', 'the', 'garden', 'with', 'roses', 'last', 'November']",november,"UTT_BOUNDARY write the last word of the sentence ""he planted the garden with roses last november"":UTT_BOUNDARY november day in the park", november day in the park
"Q: What is the last word of the sentence ""Julie felt he was there""? A:","['Julie', 'felt', 'he', 'was', 'there']",there,"UTT_BOUNDARY q: what is the last word of the sentence ""julie felt he was there""? a:UTT_BOUNDARY there is no way out", there is no way out
"Q: What is the last word of the sentence ""Kim is fond of Lee""? A:","['Kim', 'is', 'fond', 'of', 'Lee']",lee,"UTT_BOUNDARY q: what is the last word of the sentence ""kim is fond of lee""? a:UTT_BOUNDARY lee soo yeon""? a"," lee soo yeon""? a"
"Q: What is the last word of the sentence ""I know the person whose mother died""? A:","['I', 'know', 'the', 'person', 'whose', 'mother', 'died']",died,"UTT_BOUNDARY q: what is the last word of the sentence ""i know the person whose mother died""? a:UTT_BOUNDARY died in the year 179", died in the year 179
"Write the last word of the sentence ""Almost every lawyer could answer that question"": ","['Almost', 'every', 'lawyer', 'could', 'answer', 'that', 'question']",question,"UTT_BOUNDARY write the last word of the sentence ""almost every lawyer could answer that question"":UTT_BOUNDARY question mark removed the subject", question mark removed the subject
"Q: In the sentence ""The boat sank"", what is the last word? A:","['The', 'boat', 'sank']",sank,"UTT_BOUNDARY q: in the sentence ""the boat sank"", what is the last word? a:UTT_BOUNDARY sank the boat with a", sank the boat with a
"Write the last word of the sentence ""Most of the fruit is rotten"": ","['Most', 'of', 'the', 'fruit', 'is', 'rotten']",rotten,"UTT_BOUNDARY write the last word of the sentence ""most of the fruit is rotten"":UTT_BOUNDARY rotten and thin. the", rotten and thin. the
"Write the last word of the sentence ""Don swatted the mosquito with the newspaper"": ","['Don', 'swatted', 'the', 'mosquito', 'with', 'the', 'newspaper']",newspaper,"UTT_BOUNDARY write the last word of the sentence ""don swatted the mosquito with the newspaper"":UTT_BOUNDARY newspaper on the table.", newspaper on the table.
"Q: In the sentence ""Shannon sent Dan an email"", what is the last word? A:","['Shannon', 'sent', 'Dan', 'an', 'email']",email,"UTT_BOUNDARY q: in the sentence ""shannon sent dan an email"", what is the last word? a:UTT_BOUNDARY email? a:", email? a:
"Q: What is the last word of the sentence ""The defendant denied the accusation""? A:","['The', 'defendant', 'denied', 'the', 'accusation']",accusation,"UTT_BOUNDARY q: what is the last word of the sentence ""the defendant denied the accusation""? a:UTT_BOUNDARY accusation. the jury", accusation. the jury
"Q: In the sentence ""I have six more of them"", what is the last word? A:","['I', 'have', 'six', 'more', 'of', 'them']",them,"UTT_BOUNDARY q: in the sentence ""i have six more of them"", what is the last word? a:UTT_BOUNDARY themes. a:", themes. a:
"Q: In the sentence ""The dog chased the cat for days"", what is the last word? A:","['The', 'dog', 'chased', 'the', 'cat', 'for', 'days']",days,"UTT_BOUNDARY q: in the sentence ""the dog chased the cat for days"", what is the last word? a:UTT_BOUNDARY days after the accident?", days after the accident?
"Q: In the sentence ""Fred kicked the ball over the fence"", what is the last word? A:","['Fred', 'kicked', 'the', 'ball', 'over', 'the', 'fence']",fence,"UTT_BOUNDARY q: in the sentence ""fred kicked the ball over the fence"", what is the last word? a:UTT_BOUNDARY fence. a:UTT_BOUNDARY", fence. a:
"Q: What is the last word of the sentence ""John talked to any politician who is powerful""? A:","['John', 'talked', 'to', 'any', 'politician', 'who', 'is', 'powerful']",powerful,"UTT_BOUNDARY q: what is the last word of the sentence ""john talked to any politician who is powerful""? a:UTT_BOUNDARY honesty is a good", honesty is a good
"Write the last word of the sentence ""Jessica loaded boxes under the wagon"": ","['Jessica', 'loaded', 'boxes', 'under', 'the', 'wagon']",wagon,"UTT_BOUNDARY write the last word of the sentence ""jessica loaded boxes under the wagon"":UTT_BOUNDARY wagon handle, and the"," wagon handle, and the"
"Q: What is the last word of the sentence ""He looks so formidable""? A:","['He', 'looks', 'so', 'formidable']",formidable,"UTT_BOUNDARY q: what is the last word of the sentence ""he looks so formidable""? a:UTT_BOUNDARY formidable as that of", formidable as that of
"Q: What is the last word of the sentence ""Jackie chased the thief""? A:","['Jackie', 'chased', 'the', 'thief']",thief,"UTT_BOUNDARY q: what is the last word of the sentence ""jackie chased the thief""? a:UTT_BOUNDARY thief and the girl hit", thief and the girl hit
"Write the last word of the sentence ""Doug cleared the table"": ","['Doug', 'cleared', 'the', 'table']",table,"UTT_BOUNDARY write the last word of the sentence ""doug cleared the table"":UTT_BOUNDARY tablet posed on", tablet posed on
"Q: What is the last word of the sentence ""John promised Mary that he would leave""? A:","['John', 'promised', 'Mary', 'that', 'he', 'would', 'leave']",leave,"UTT_BOUNDARY q: what is the last word of the sentence ""john promised mary that he would leave""? a:UTT_BOUNDARY leave"", what is the"," leave"", what is the"
"Q: What is the last word of the sentence ""Henri will paint the floor for an hour""? A:","['Henri', 'will', 'paint', 'the', 'floor', 'for', 'an', 'hour']",hour,"UTT_BOUNDARY q: what is the last word of the sentence ""henri will paint the floor for an hour""? a:UTT_BOUNDARY room with a view of", room with a view of
"Q: In the sentence ""Henri will paint the floor for an hour"", what is the last word? A:","['Henri', 'will', 'paint', 'the', 'floor', 'for', 'an', 'hour']",hour,"UTT_BOUNDARY q: in the sentence ""henri will paint the floor for an hour"", what is the last word? a:UTT_BOUNDARY room for two minutes""?"," room for two minutes""?"
"Q: What is the last word of the sentence ""I saw only the student""? A:","['I', 'saw', 'only', 'the', 'student']",student,"UTT_BOUNDARY q: what is the last word of the sentence ""i saw only the student""? a:UTT_BOUNDARY student from the class who", student from the class who
"Q: What is the last word of the sentence ""The strong winds cleared the skies""? A:","['The', 'strong', 'winds', 'cleared', 'the', 'skies']",skies,"UTT_BOUNDARY q: what is the last word of the sentence ""the strong winds cleared the skies""? a:UTT_BOUNDARY skies melted the sky on", skies melted the sky on
"Q: What is the last word of the sentence ""Steve tossed the ball at Anna""? A:","['Steve', 'tossed', 'the', 'ball', 'at', 'Anna']",anna,"UTT_BOUNDARY q: what is the last word of the sentence ""steve tossed the ball at anna""? a:UTT_BOUNDARY kate by the arm.", kate by the arm.
"Q: What is the last word of the sentence ""Mary cuts the paper easily""? A:","['Mary', 'cuts', 'the', 'paper', 'easily']",easily,"UTT_BOUNDARY q: what is the last word of the sentence ""mary cuts the paper easily""? a:UTT_BOUNDARY easily recounted""?"," easily recounted""?"
"Q: In the sentence ""Jill embraced Sarah"", what is the last word? A:","['Jill', 'embraced', 'Sarah']",sarah,"UTT_BOUNDARY q: in the sentence ""jill embraced sarah"", what is the last word? a:UTT_BOUNDARY janeirost? a", janeirost? a
"Q: In the sentence ""Few doctors approve of our remedy"", what is the last word? A:","['Few', 'doctors', 'approve', 'of', 'our', 'remedy']",remedy,"UTT_BOUNDARY q: in the sentence ""few doctors approve of our remedy"", what is the last word? a:UTT_BOUNDARY remedy date on the", remedy date on the
"Write the last word of the sentence ""George sang to himself"": ","['George', 'sang', 'to', 'himself']",himself,"UTT_BOUNDARY write the last word of the sentence ""george sang to himself"":UTT_BOUNDARY himself in the movie by", himself in the movie by
"Q: What is the last word of the sentence ""He continued writing poems""? A:","['He', 'continued', 'writing', 'poems']",poems,"UTT_BOUNDARY q: what is the last word of the sentence ""he continued writing poems""? a:UTT_BOUNDARY poems by john and john", poems by john and john
"Write the last word of the sentence ""I am drinking lemonade and eating a brownie"": ","['I', 'am', 'drinking', 'lemonade', 'and', 'eating', 'a', 'brownie']",brownie,"UTT_BOUNDARY write the last word of the sentence ""i am drinking lemonade and eating a brownie"":UTT_BOUNDARY cake and cake cake is", cake and cake cake is
"Q: In the sentence ""The thief smashed the window with a hammer"", what is the last word? A:","['The', 'thief', 'smashed', 'the', 'window', 'with', 'a', 'hammer']",hammer,"UTT_BOUNDARY q: in the sentence ""the thief smashed the window with a hammer"", what is the last word? a:UTT_BOUNDARY hammerhead sharks have long", hammerhead sharks have long
"Q: In the sentence ""He gave my binoculars to that girl"", what is the last word? A:","['He', 'gave', 'my', 'binoculars', 'to', 'that', 'girl']",girl,"UTT_BOUNDARY q: in the sentence ""he gave my binoculars to that girl"", what is the last word? a:UTT_BOUNDARY girl with a girl.", girl with a girl.
"Write the last word of the sentence ""Fanny loved talking to Mary"": ","['Fanny', 'loved', 'talking', 'to', 'Mary']",mary,"UTT_BOUNDARY write the last word of the sentence ""fanny loved talking to mary"":UTT_BOUNDARY mary and mary were talking", mary and mary were talking
"Q: What is the last word of the sentence ""John has been chosen for the position""? A:","['John', 'has', 'been', 'chosen', 'for', 'the', 'position']",position,"UTT_BOUNDARY q: what is the last word of the sentence ""john has been chosen for the position""? a:UTT_BOUNDARY position to be included in", position to be included in
"Write the last word of the sentence ""Mary laughed at John"": ","['Mary', 'laughed', 'at', 'John']",john,"UTT_BOUNDARY write the last word of the sentence ""mary laughed at john"":UTT_BOUNDARY john jones and mary bateman", john jones and mary bateman
"Q: What is the last word of the sentence ""Philippa cried herself to sleep""? A:","['Philippa', 'cried', 'herself', 'to', 'sleep']",sleep,"UTT_BOUNDARY q: what is the last word of the sentence ""philippa cried herself to sleep""? a:UTT_BOUNDARY sleep in the closet""?"," sleep in the closet""?"
"Write the last word of the sentence ""I served my guests"": ","['I', 'served', 'my', 'guests']",guests,"UTT_BOUNDARY write the last word of the sentence ""i served my guests"":UTT_BOUNDARY guests are here"", what"," guests are here"", what"
"Q: In the sentence ""It is obvious to everybody that Tasha likes Misha"", what is the last word? A:","['It', 'is', 'obvious', 'to', 'everybody', 'that', 'Tasha', 'likes', 'Misha']",misha,"UTT_BOUNDARY q: in the sentence ""it is obvious to everybody that tasha likes misha"", what is the last word? a:UTT_BOUNDARY treatments are not made", treatments are not made
"Q: What is the last word of the sentence ""John whispered that Mary left""? A:","['John', 'whispered', 'that', 'Mary', 'left']",left,"UTT_BOUNDARY q: what is the last word of the sentence ""john whispered that mary left""? a:UTT_BOUNDARY left"", what is the"," left"", what is the"
"Write the last word of the sentence ""Doug went to Chicago"": ","['Doug', 'went', 'to', 'Chicago']",chicago,"UTT_BOUNDARY write the last word of the sentence ""doug went to chicago"":UTT_BOUNDARY chicago. yesterday the game", chicago. yesterday the game
"Q: In the sentence ""Donna fixed a sandwich for me"", what is the last word? A:","['Donna', 'fixed', 'a', 'sandwich', 'for', 'me']",me,"UTT_BOUNDARY q: in the sentence ""donna fixed a sandwich for me"", what is the last word? a:UTT_BOUNDARY meats is a song", meats is a song
"Q: What is the last word of the sentence ""These books disappoint me""? A:","['These', 'books', 'disappoint', 'me']",me,"UTT_BOUNDARY q: what is the last word of the sentence ""these books disappoint me""? a:UTT_BOUNDARY me""? a:UTT_BOUNDARY"," me""? a:"
"Q: What is the last word of the sentence ""The tiger bled to death""? A:","['The', 'tiger', 'bled', 'to', 'death']",death,"UTT_BOUNDARY q: what is the last word of the sentence ""the tiger bled to death""? a:UTT_BOUNDARY deathly death of the", deathly death of the
"Q: What is the last word of the sentence ""That acorn will grow into an oak tree""? A:","['That', 'acorn', 'will', 'grow', 'into', 'an', 'oak', 'tree']",tree,"UTT_BOUNDARY q: what is the last word of the sentence ""that acorn will grow into an oak tree""? a:UTT_BOUNDARY tree from which the sea", tree from which the sea
"Q: What is the last word of the sentence ""Some tourists visited all the museums""? A:","['Some', 'tourists', 'visited', 'all', 'the', 'museums']",museums,"UTT_BOUNDARY q: what is the last word of the sentence ""some tourists visited all the museums""? a:UTT_BOUNDARY museums in the area", museums in the area
"Q: What is the last word of the sentence ""I might eat deep fried muffins""? A:","['I', 'might', 'eat', 'deep', 'fried', 'muffins']",muffins,"UTT_BOUNDARY q: what is the last word of the sentence ""i might eat deep fried muffins""? a:UTT_BOUNDARY muffins. may i", muffins. may i
"Q: In the sentence ""John seems to be honest"", what is the last word? A:","['John', 'seems', 'to', 'be', 'honest']",honest,"UTT_BOUNDARY q: in the sentence ""john seems to be honest"", what is the last word? a:UTT_BOUNDARY honesty is easy to", honesty is easy to
"Q: In the sentence ""The music echoed"", what is the last word? A:","['The', 'music', 'echoed']",echoed,"UTT_BOUNDARY q: in the sentence ""the music echoed"", what is the last word? a:UTT_BOUNDARY laugh at the sound of", laugh at the sound of
"Q: In the sentence ""He washed himself"", what is the last word? A:","['He', 'washed', 'himself']",himself,"UTT_BOUNDARY q: in the sentence ""he washed himself"", what is the last word? a:UTT_BOUNDARY himself by the arm and", himself by the arm and
"Q: In the sentence ""Yesterday Lydia eloped with Wickham"", what is the last word? A:","['Yesterday', 'Lydia', 'eloped', 'with', 'Wickham']",wickham,"UTT_BOUNDARY q: in the sentence ""yesterday lydia eloped with wickham"", what is the last word? a:UTT_BOUNDARY mei's dance academy", mei's dance academy
"Q: What is the last word of the sentence ""The eggs and the cream mixed together""? A:","['The', 'eggs', 'and', 'the', 'cream', 'mixed', 'together']",together,"UTT_BOUNDARY q: what is the last word of the sentence ""the eggs and the cream mixed together""? a:UTT_BOUNDARY together? a:UTT_BOUNDARY", together? a:
"Q: In the sentence ""You may pick almost any flower"", what is the last word? A:","['You', 'may', 'pick', 'almost', 'any', 'flower']",flower,"UTT_BOUNDARY q: in the sentence ""you may pick almost any flower"", what is the last word? a:UTT_BOUNDARY flowery store. a", flowery store. a
"Write the last word of the sentence ""The student enjoyed his English syntax class last semester"": ","['The', 'student', 'enjoyed', 'his', 'English', 'syntax', 'class', 'last', 'semester']",semester,"UTT_BOUNDARY write the last word of the sentence ""the student enjoyed his english syntax class last semester"":UTT_BOUNDARY r&amp;b", r&amp;b
"Write the last word of the sentence ""The terrier attacked the burglar"": ","['The', 'terrier', 'attacked', 'the', 'burglar']",burglar,"UTT_BOUNDARY write the last word of the sentence ""the terrier attacked the burglar"":UTT_BOUNDARY protesters"":UTT_BOUNDARY"," protesters"":"
"Q: In the sentence ""She voted for herself"", what is the last word? A:","['She', 'voted', 'for', 'herself']",herself,"UTT_BOUNDARY q: in the sentence ""she voted for herself"", what is the last word? a:UTT_BOUNDARY herself in the sentence """," herself in the sentence """
"Q: What is the last word of the sentence ""John is as intelligent as Mary""? A:","['John', 'is', 'as', 'intelligent', 'as', 'Mary']",mary,"UTT_BOUNDARY q: what is the last word of the sentence ""john is as intelligent as mary""? a:UTT_BOUNDARY mary whitehouse with her", mary whitehouse with her
"Q: What is the last word of the sentence ""Rosie got struck by lightning""? A:","['Rosie', 'got', 'struck', 'by', 'lightning']",lightning,"UTT_BOUNDARY q: what is the last word of the sentence ""rosie got struck by lightning""? a:UTT_BOUNDARY lightning mcqueen hit the ball", lightning mcqueen hit the ball
"Write the last word of the sentence ""Jane played the piano"": ","['Jane', 'played', 'the', 'piano']",piano,"UTT_BOUNDARY write the last word of the sentence ""jane played the piano"":UTT_BOUNDARY piano music is the music", piano music is the music
"Write the last word of the sentence ""Many of the people were dying of thirst"": ","['Many', 'of', 'the', 'people', 'were', 'dying', 'of', 'thirst']",thirst,"UTT_BOUNDARY write the last word of the sentence ""many of the people were dying of thirst"":UTT_BOUNDARY thirst, and thought that"," thirst, and thought that"
"Write the last word of the sentence ""The beaver built a dam"": ","['The', 'beaver', 'built', 'a', 'dam']",dam,"UTT_BOUNDARY write the last word of the sentence ""the beaver built a dam"":UTT_BOUNDARY park. the park is", park. the park is
"Write the last word of the sentence ""They depend on Mary"": ","['They', 'depend', 'on', 'Mary']",mary,"UTT_BOUNDARY write the last word of the sentence ""they depend on mary"":UTT_BOUNDARY mary and mary were rem", mary and mary were rem
"Q: In the sentence ""That acorn will grow into an oak tree"", what is the last word? A:","['That', 'acorn', 'will', 'grow', 'into', 'an', 'oak', 'tree']",tree,"UTT_BOUNDARY q: in the sentence ""that acorn will grow into an oak tree"", what is the last word? a:UTT_BOUNDARY tree is a tree of", tree is a tree of
"Q: In the sentence ""Felicia kicked the ball off the bench"", what is the last word? A:","['Felicia', 'kicked', 'the', 'ball', 'off', 'the', 'bench']",bench,"UTT_BOUNDARY q: in the sentence ""felicia kicked the ball off the bench"", what is the last word? a:UTT_BOUNDARY wallace. a:", wallace. a:
"Q: What is the last word of the sentence ""I gave Jack a picture of myself""? A:","['I', 'gave', 'Jack', 'a', 'picture', 'of', 'myself']",myself,"UTT_BOUNDARY q: what is the last word of the sentence ""i gave jack a picture of myself""? a:UTT_BOUNDARY myself. ""i saw"," myself. ""i saw"
"Q: In the sentence ""Mary has always preferred lemons to limes"", what is the last word? A:","['Mary', 'has', 'always', 'preferred', 'lemons', 'to', 'limes']",limes,"UTT_BOUNDARY q: in the sentence ""mary has always preferred lemons to limes"", what is the last word? a:UTT_BOUNDARY limesons. a", limesons. a
"Write the last word of the sentence ""Donna fixed a sandwich for me"": ","['Donna', 'fixed', 'a', 'sandwich', 'for', 'me']",me,"UTT_BOUNDARY write the last word of the sentence ""donna fixed a sandwich for me"":UTT_BOUNDARY meats"":UTT_BOUNDARY"," meats"":"
"Q: What is the last word of the sentence ""Doug cleared the table""? A:","['Doug', 'cleared', 'the', 'table']",table,"UTT_BOUNDARY q: what is the last word of the sentence ""doug cleared the table""? a:UTT_BOUNDARY tabletended to be", tabletended to be
"Write the last word of the sentence ""Cynthia devoured the pizza"": ","['Cynthia', 'devoured', 'the', 'pizza']",pizza,"UTT_BOUNDARY write the last word of the sentence ""cynthia devoured the pizza"":UTT_BOUNDARY pizza and the pitcher of", pizza and the pitcher of
"Q: In the sentence ""John put carrots from his garden in the salad"", what is the last word? A:","['John', 'put', 'carrots', 'from', 'his', 'garden', 'in', 'the', 'salad']",salad,"UTT_BOUNDARY q: in the sentence ""john put carrots from his garden in the salad"", what is the last word? a:UTT_BOUNDARY chocolate cake? a:", chocolate cake? a:
"Write the last word of the sentence ""Susan will never sing at weddings"": ","['Susan', 'will', 'never', 'sing', 'at', 'weddings']",weddings,"UTT_BOUNDARY write the last word of the sentence ""susan will never sing at weddings"":UTT_BOUNDARY weddings. the", weddings. the
"Write the last word of the sentence ""We recommend to eat less cake and pastry"": ","['We', 'recommend', 'to', 'eat', 'less', 'cake', 'and', 'pastry']",pastry,"UTT_BOUNDARY write the last word of the sentence ""we recommend to eat less cake and pastry"":UTT_BOUNDARY cake and cake and cake", cake and cake and cake
"Q: What is the last word of the sentence ""The king loved peanut butter cookies""? A:","['The', 'king', 'loved', 'peanut', 'butter', 'cookies']",cookies,"UTT_BOUNDARY q: what is the last word of the sentence ""the king loved peanut butter cookies""? a:UTT_BOUNDARY applesauce steak,"," applesauce steak,"
"Q: In the sentence ""The roof of the building is leaking"", what is the last word? A:","['The', 'roof', 'of', 'the', 'building', 'is', 'leaking']",leaking,"UTT_BOUNDARY q: in the sentence ""the roof of the building is leaking"", what is the last word? a:UTT_BOUNDARY building blocks. a:", building blocks. a:
"Write the last word of the sentence ""Brian was wiping the wall behind the stove"": ","['Brian', 'was', 'wiping', 'the', 'wall', 'behind', 'the', 'stove']",stove,"UTT_BOUNDARY write the last word of the sentence ""brian was wiping the wall behind the stove"":UTT_BOUNDARY stove, stove and stove"," stove, stove and stove"
"Q: In the sentence ""The child became a man"", what is the last word? A:","['The', 'child', 'became', 'a', 'man']",man,"UTT_BOUNDARY q: in the sentence ""the child became a man"", what is the last word? a:UTT_BOUNDARY man with a camera""?"," man with a camera""?"
"Q: In the sentence ""The contract is subject to approval by my committee"", what is the last word? A:","['The', 'contract', 'is', 'subject', 'to', 'approval', 'by', 'my', 'committee']",committee,"UTT_BOUNDARY q: in the sentence ""the contract is subject to approval by my committee"", what is the last word? a:UTT_BOUNDARY committee on the committee on", committee on the committee on
"Q: What is the last word of the sentence ""Mary sang for anyone who wanted to hear her""? A:","['Mary', 'sang', 'for', 'anyone', 'who', 'wanted', 'to', 'hear', 'her']",her,"UTT_BOUNDARY q: what is the last word of the sentence ""mary sang for anyone who wanted to hear her""? a:UTT_BOUNDARY herring. she was", herring. she was
"Write the last word of the sentence ""I shipped the package halfway around the world"": ","['I', 'shipped', 'the', 'package', 'halfway', 'around', 'the', 'world']",world,"UTT_BOUNDARY write the last word of the sentence ""i shipped the package halfway around the world"":UTT_BOUNDARY world. ""'live"," world. ""'live"
"Write the last word of the sentence ""He looks so formidable"": ","['He', 'looks', 'so', 'formidable']",formidable,"UTT_BOUNDARY write the last word of the sentence ""he looks so formidable"":UTT_BOUNDARY tall and tall as the", tall and tall as the
"Q: What is the last word of the sentence ""I know a taller man than John""? A:","['I', 'know', 'a', 'taller', 'man', 'than', 'John']",john,"UTT_BOUNDARY q: what is the last word of the sentence ""i know a taller man than john""? a:UTT_BOUNDARY john is taller than mary", john is taller than mary
"Q: In the sentence ""Most of the children are here"", what is the last word? A:","['Most', 'of', 'the', 'children', 'are', 'here']",here,"UTT_BOUNDARY q: in the sentence ""most of the children are here"", what is the last word? a:UTT_BOUNDARY here is a picture of", here is a picture of
"Write the last word of the sentence ""Steve tossed the ball into the garden"": ","['Steve', 'tossed', 'the', 'ball', 'into', 'the', 'garden']",garden,"UTT_BOUNDARY write the last word of the sentence ""steve tossed the ball into the garden"":UTT_BOUNDARY garden, garden, garden"," garden, garden, garden"
"Q: What is the last word of the sentence ""Sally believes that she is brilliant""? A:","['Sally', 'believes', 'that', 'she', 'is', 'brilliant']",brilliant,"UTT_BOUNDARY q: what is the last word of the sentence ""sally believes that she is brilliant""? a:UTT_BOUNDARY pregnant woman_""? a"," pregnant woman_""? a"
"Q: What is the last word of the sentence ""John promised Bill to leave""? A:","['John', 'promised', 'Bill', 'to', 'leave']",leave,"UTT_BOUNDARY q: what is the last word of the sentence ""john promised bill to leave""? a:UTT_BOUNDARY leave"", what is the"," leave"", what is the"
"Q: In the sentence ""The fans were deliberately provoked by a rival group"", what is the last word? A:","['The', 'fans', 'were', 'deliberately', 'provoked', 'by', 'a', 'rival', 'group']",group,"UTT_BOUNDARY q: in the sentence ""the fans were deliberately provoked by a rival group"", what is the last word? a:UTT_BOUNDARY group captain lee? a", group captain lee? a
"Q: In the sentence ""There appeared a ship on the horizon"", what is the last word? A:","['There', 'appeared', 'a', 'ship', 'on', 'the', 'horizon']",horizon,"UTT_BOUNDARY q: in the sentence ""there appeared a ship on the horizon"", what is the last word? a:UTT_BOUNDARY horizon. a:UTT_BOUNDARY", horizon. a:
"Q: What is the last word of the sentence ""The needle poked the cloth""? A:","['The', 'needle', 'poked', 'the', 'cloth']",cloth,"UTT_BOUNDARY q: what is the last word of the sentence ""the needle poked the cloth""? a:UTT_BOUNDARY cloth. ""'they were"," cloth. ""'they were"
"Q: In the sentence ""Lou forgot the umbrella"", what is the last word? A:","['Lou', 'forgot', 'the', 'umbrella']",umbrella,"UTT_BOUNDARY q: in the sentence ""lou forgot the umbrella"", what is the last word? a:UTT_BOUNDARY candle. a:UTT_BOUNDARY", candle. a:
"Q: What is the last word of the sentence ""Fanny regretted having talked to Mary""? A:","['Fanny', 'regretted', 'having', 'talked', 'to', 'Mary']",mary,"UTT_BOUNDARY q: what is the last word of the sentence ""fanny regretted having talked to mary""? a:UTT_BOUNDARY mary and mary met in", mary and mary met in
