Input,Options,Expected,Output (raw),Predicted
"Q: Which word has more letters, ""not"" or ""glove""? A:","['not', 'glove']",glove,"UTT_BOUNDARY q: which word has more letters, ""not"" or ""glove""? a:UTT_BOUNDARY glove"" or ""f"," glove"" or ""f"
"Q: Of the words ""know"" and ""space"" which one has more letters? A:","['know', 'space']",space,"UTT_BOUNDARY q: of the words ""know"" and ""space"" which one has more letters? a:UTT_BOUNDARY spacecraft. a:", spacecraft. a:
"Q: Which word is longer, ""they"" or ""poster""? A:","['they', 'poster']",poster,"UTT_BOUNDARY q: which word is longer, ""they"" or ""poster""? a:UTT_BOUNDARY posterisons are", posterisons are
"Q: Of the words ""an"" and ""nice"" which one has more letters? A:","['an', 'nice']",nice,"UTT_BOUNDARY q: of the words ""an"" and ""nice"" which one has more letters? a:UTT_BOUNDARY nice flowering plant?", nice flowering plant?
"Q: Of the words ""why"" and ""field"" which one has more letters? A:","['why', 'field']",field,"UTT_BOUNDARY q: of the words ""why"" and ""field"" which one has more letters? a:UTT_BOUNDARY field? a:UTT_BOUNDARY", field? a:
"Q: Which word is longer, ""polite"" or ""stadium""? A:","['polite', 'stadium']",stadium,"UTT_BOUNDARY q: which word is longer, ""polite"" or ""stadium""? a:UTT_BOUNDARY stadium game. a:", stadium game. a:
"Q: Which word has more letters, ""give"" or ""daily""? A:","['give', 'daily']",daily,"UTT_BOUNDARY q: which word has more letters, ""give"" or ""daily""? a:UTT_BOUNDARY daily newsletter. a", daily newsletter. a
"Q: Which word is longer, ""lemon"" or ""company""? A:","['lemon', 'company']",company,"UTT_BOUNDARY q: which word is longer, ""lemon"" or ""company""? a:UTT_BOUNDARY company"" or ""her"," company"" or ""her"
"Q: Which word is longer, ""each"" or ""uniform""? A:","['each', 'uniform']",uniform,"UTT_BOUNDARY q: which word is longer, ""each"" or ""uniform""? a:UTT_BOUNDARY uniform is a type of", uniform is a type of
"Q: Which word is longer, ""each"" or ""guest""? A:","['each', 'guest']",guest,"UTT_BOUNDARY q: which word is longer, ""each"" or ""guest""? a:UTT_BOUNDARY guest star is a 1945", guest star is a 1945
"Q: Which word has more letters, ""crowd"" or ""meat""? A:","['crowd', 'meat']",crowd,"UTT_BOUNDARY q: which word has more letters, ""crowd"" or ""meat""? a:UTT_BOUNDARY wonderful opera. a:", wonderful opera. a:
"Q: Of the words ""often"" and ""push"" which one has more letters? A:","['often', 'push']",often,"UTT_BOUNDARY q: of the words ""often"" and ""push"" which one has more letters? a:UTT_BOUNDARY spend money on the plant", spend money on the plant
"Q: Which word has more letters, ""mark"" or ""key""? A:","['mark', 'key']",mark,"UTT_BOUNDARY q: which word has more letters, ""mark"" or ""key""? a:UTT_BOUNDARY mark"" or ""f"," mark"" or ""f"
"Q: Which word has more letters, ""empty"" or ""singular""? A:","['empty', 'singular']",singular,"UTT_BOUNDARY q: which word has more letters, ""empty"" or ""singular""? a:UTT_BOUNDARY singular way of speaking or", singular way of speaking or
"Q: Of the words ""knife"" and ""earn"" which one has more letters? A:","['knife', 'earn']",knife,"UTT_BOUNDARY q: of the words ""knife"" and ""earn"" which one has more letters? a:UTT_BOUNDARY knife. a:UTT_BOUNDARY", knife. a:
"Q: Which word has more letters, ""over"" or ""painter""? A:","['over', 'painter']",painter,"UTT_BOUNDARY q: which word has more letters, ""over"" or ""painter""? a:UTT_BOUNDARY painter, a. d"," painter, a. d"
"Q: Which word has more letters, ""storm"" or ""fish""? A:","['storm', 'fish']",storm,"UTT_BOUNDARY q: which word has more letters, ""storm"" or ""fish""? a:UTT_BOUNDARY storm."" a:UTT_BOUNDARY"," storm."" a:"
"Q: Which word is longer, ""storm"" or ""fish""? A:","['storm', 'fish']",storm,"UTT_BOUNDARY q: which word is longer, ""storm"" or ""fish""? a:UTT_BOUNDARY storm"" or ""me"," storm"" or ""me"
"Q: Which word has more letters, ""plastic"" or ""speak""? A:","['plastic', 'speak']",plastic,"UTT_BOUNDARY q: which word has more letters, ""plastic"" or ""speak""? a:UTT_BOUNDARY plastic and silverware cover", plastic and silverware cover
"Q: Which word has more letters, ""enjoy"" or ""left""? A:","['enjoy', 'left']",enjoy,"UTT_BOUNDARY q: which word has more letters, ""enjoy"" or ""left""? a:UTT_BOUNDARY enjoy the day. """," enjoy the day. """
"Q: Which word has more letters, ""so"" or ""plant""? A:","['so', 'plant']",plant,"UTT_BOUNDARY q: which word has more letters, ""so"" or ""plant""? a:UTT_BOUNDARY plantation mark. a", plantation mark. a
"Q: Which word has more letters, ""how"" or ""thank""? A:","['how', 'thank']",thank,"UTT_BOUNDARY q: which word has more letters, ""how"" or ""thank""? a:UTT_BOUNDARY thank you? a:", thank you? a:
"Q: Which word is longer, ""belt"" or ""its""? A:","['belt', 'its']",belt,"UTT_BOUNDARY q: which word is longer, ""belt"" or ""its""? a:UTT_BOUNDARY belt. ""it's"," belt. ""it's"
"Q: Which word is longer, ""piano"" or ""problem""? A:","['piano', 'problem']",problem,"UTT_BOUNDARY q: which word is longer, ""piano"" or ""problem""? a:UTT_BOUNDARY problem. ""kid"," problem. ""kid"
"Q: Of the words ""ham"" and ""hair"" which one has more letters? A:","['ham', 'hair']",hair,"UTT_BOUNDARY q: of the words ""ham"" and ""hair"" which one has more letters? a:UTT_BOUNDARY haircutter. a", haircutter. a
"Q: Which word has more letters, ""neighbor"" or ""details""? A:","['neighbor', 'details']",neighbor,"UTT_BOUNDARY q: which word has more letters, ""neighbor"" or ""details""? a:UTT_BOUNDARY neighbor's house. a", neighbor's house. a
"Q: Of the words ""curtain"" and ""car"" which one has more letters? A:","['curtain', 'car']",curtain,"UTT_BOUNDARY q: of the words ""curtain"" and ""car"" which one has more letters? a:UTT_BOUNDARY curtain. a:UTT_BOUNDARY", curtain. a:
"Q: Which word is longer, ""chat"" or ""cabinet""? A:","['chat', 'cabinet']",cabinet,"UTT_BOUNDARY q: which word is longer, ""chat"" or ""cabinet""? a:UTT_BOUNDARY cabinet chair, a """," cabinet chair, a """
"Q: Which word is longer, ""rain"" or ""at""? A:","['rain', 'at']",rain,"UTT_BOUNDARY q: which word is longer, ""rain"" or ""at""? a:UTT_BOUNDARY rainfall or snowy", rainfall or snowy
"Q: Of the words ""out"" and ""history"" which one has more letters? A:","['out', 'history']",history,"UTT_BOUNDARY q: of the words ""out"" and ""history"" which one has more letters? a:UTT_BOUNDARY history of the world.", history of the world.
"Q: Which word has more letters, ""on"" or ""guy""? A:","['on', 'guy']",guy,"UTT_BOUNDARY q: which word has more letters, ""on"" or ""guy""? a:UTT_BOUNDARY guy"" or ""d"," guy"" or ""d"
"Q: Of the words ""hers"" and ""problem"" which one has more letters? A:","['hers', 'problem']",problem,"UTT_BOUNDARY q: of the words ""hers"" and ""problem"" which one has more letters? a:UTT_BOUNDARY problem with the problem of", problem with the problem of
"Q: Which word has more letters, ""during"" or ""slow""? A:","['during', 'slow']",during,"UTT_BOUNDARY q: which word has more letters, ""during"" or ""slow""? a:UTT_BOUNDARY during the day. a", during the day. a
"Q: Of the words ""those"" and ""draw"" which one has more letters? A:","['those', 'draw']",those,"UTT_BOUNDARY q: of the words ""those"" and ""draw"" which one has more letters? a:UTT_BOUNDARY those kinds of things.", those kinds of things.
"Q: Which word is longer, ""art"" or ""wind""? A:","['art', 'wind']",wind,"UTT_BOUNDARY q: which word is longer, ""art"" or ""wind""? a:UTT_BOUNDARY windy? a:", windy? a:
"Q: Which word has more letters, ""war"" or ""adult""? A:","['war', 'adult']",adult,"UTT_BOUNDARY q: which word has more letters, ""war"" or ""adult""? a:UTT_BOUNDARY adult contemporary song. the", adult contemporary song. the
"Q: Of the words ""piano"" and ""club"" which one has more letters? A:","['piano', 'club']",piano,"UTT_BOUNDARY q: of the words ""piano"" and ""club"" which one has more letters? a:UTT_BOUNDARY club. a:UTT_BOUNDARY", club. a:
"Q: Which word is longer, ""fit"" or ""rice""? A:","['fit', 'rice']",rice,"UTT_BOUNDARY q: which word is longer, ""fit"" or ""rice""? a:UTT_BOUNDARY rice is a ""pol"," rice is a ""pol"
"Q: Which word has more letters, ""musical"" or ""kite""? A:","['musical', 'kite']",musical,"UTT_BOUNDARY q: which word has more letters, ""musical"" or ""kite""? a:UTT_BOUNDARY musical story about a young", musical story about a young
"Q: Which word has more letters, ""hair"" or ""walking""? A:","['hair', 'walking']",walking,"UTT_BOUNDARY q: which word has more letters, ""hair"" or ""walking""? a:UTT_BOUNDARY walking party. a:", walking party. a:
"Q: Which word has more letters, ""mine"" or ""bridge""? A:","['mine', 'bridge']",bridge,"UTT_BOUNDARY q: which word has more letters, ""mine"" or ""bridge""? a:UTT_BOUNDARY bridge. a:UTT_BOUNDARY", bridge. a:
"Q: Which word has more letters, ""hers"" or ""party""? A:","['hers', 'party']",party,"UTT_BOUNDARY q: which word has more letters, ""hers"" or ""party""? a:UTT_BOUNDARY party with the ""go"," party with the ""go"
"Q: Which word has more letters, ""family"" or ""upset""? A:","['family', 'upset']",family,"UTT_BOUNDARY q: which word has more letters, ""family"" or ""upset""? a:UTT_BOUNDARY family name. a:", family name. a:
"Q: Which word is longer, ""to"" or ""dish""? A:","['to', 'dish']",dish,"UTT_BOUNDARY q: which word is longer, ""to"" or ""dish""? a:UTT_BOUNDARY dishwasher, a"," dishwasher, a"
"Q: Which word is longer, ""train"" or ""flower""? A:","['train', 'flower']",flower,"UTT_BOUNDARY q: which word is longer, ""train"" or ""flower""? a:UTT_BOUNDARY flower garden or garden.", flower garden or garden.
"Q: Which word is longer, ""block"" or ""painter""? A:","['block', 'painter']",painter,"UTT_BOUNDARY q: which word is longer, ""block"" or ""painter""? a:UTT_BOUNDARY painter, bassist,"," painter, bassist,"
"Q: Which word is longer, ""brown"" or ""mosque""? A:","['brown', 'mosque']",mosque,"UTT_BOUNDARY q: which word is longer, ""brown"" or ""mosque""? a:UTT_BOUNDARY mosque in the """," mosque in the """
"Q: Which word has more letters, ""eat"" or ""page""? A:","['eat', 'page']",page,"UTT_BOUNDARY q: which word has more letters, ""eat"" or ""page""? a:UTT_BOUNDARY page from the beginning.", page from the beginning.
"Q: Which word is longer, ""north"" or ""reading""? A:","['north', 'reading']",reading,"UTT_BOUNDARY q: which word is longer, ""north"" or ""reading""? a:UTT_BOUNDARY reading story"" or """," reading story"" or """
"Q: Of the words ""new"" and ""money"" which one has more letters? A:","['new', 'money']",money,"UTT_BOUNDARY q: of the words ""new"" and ""money"" which one has more letters? a:UTT_BOUNDARY money""? a:UTT_BOUNDARY"," money""? a:"
"Q: Of the words ""explain"" and ""cup"" which one has more letters? A:","['explain', 'cup']",explain,"UTT_BOUNDARY q: of the words ""explain"" and ""cup"" which one has more letters? a:UTT_BOUNDARY explain the meaning of the", explain the meaning of the
"Q: Which word is longer, ""golden"" or ""bank""? A:","['golden', 'bank']",golden,"UTT_BOUNDARY q: which word is longer, ""golden"" or ""bank""? a:UTT_BOUNDARY golden gulch hotel.", golden gulch hotel.
"Q: Which word has more letters, ""east"" or ""factory""? A:","['east', 'factory']",factory,"UTT_BOUNDARY q: which word has more letters, ""east"" or ""factory""? a:UTT_BOUNDARY factory in the united states", factory in the united states
"Q: Which word has more letters, ""mail"" or ""square""? A:","['mail', 'square']",square,"UTT_BOUNDARY q: which word has more letters, ""mail"" or ""square""? a:UTT_BOUNDARY square or a square?", square or a square?
"Q: Of the words ""month"" and ""idea"" which one has more letters? A:","['month', 'idea']",month,"UTT_BOUNDARY q: of the words ""month"" and ""idea"" which one has more letters? a:UTT_BOUNDARY month, ""than"""," month, ""than"""
"Q: Of the words ""purse"" and ""time"" which one has more letters? A:","['purse', 'time']",purse,"UTT_BOUNDARY q: of the words ""purse"" and ""time"" which one has more letters? a:UTT_BOUNDARY purse. a:UTT_BOUNDARY", purse. a:
"Q: Of the words ""build"" and ""we"" which one has more letters? A:","['build', 'we']",build,"UTT_BOUNDARY q: of the words ""build"" and ""we"" which one has more letters? a:UTT_BOUNDARY build a house. a", build a house. a
"Q: Of the words ""quick"" and ""your"" which one has more letters? A:","['quick', 'your']",quick,"UTT_BOUNDARY q: of the words ""quick"" and ""your"" which one has more letters? a:UTT_BOUNDARY quick. ""oh"""," quick. ""oh"""
"Q: Which word is longer, ""mine"" or ""bridge""? A:","['mine', 'bridge']",bridge,"UTT_BOUNDARY q: which word is longer, ""mine"" or ""bridge""? a:UTT_BOUNDARY bridge is the ""horse"," bridge is the ""horse"
"Q: Which word is longer, ""old"" or ""file""? A:","['old', 'file']",file,"UTT_BOUNDARY q: which word is longer, ""old"" or ""file""? a:UTT_BOUNDARY file name. a:", file name. a:
"Q: Which word has more letters, ""since"" or ""cry""? A:","['since', 'cry']",since,"UTT_BOUNDARY q: which word has more letters, ""since"" or ""cry""? a:UTT_BOUNDARY since"" or ""al"," since"" or ""al"
"Q: Which word is longer, ""us"" or ""belt""? A:","['us', 'belt']",belt,"UTT_BOUNDARY q: which word is longer, ""us"" or ""belt""? a:UTT_BOUNDARY belt. a:UTT_BOUNDARY", belt. a:
"Q: Of the words ""fit"" and ""rice"" which one has more letters? A:","['fit', 'rice']",rice,"UTT_BOUNDARY q: of the words ""fit"" and ""rice"" which one has more letters? a:UTT_BOUNDARY rice? a:UTT_BOUNDARY", rice? a:
"Q: Which word has more letters, ""knife"" or ""earn""? A:","['knife', 'earn']",knife,"UTT_BOUNDARY q: which word has more letters, ""knife"" or ""earn""? a:UTT_BOUNDARY knife. ""lunch"," knife. ""lunch"
"Q: Of the words ""mother"" and ""write"" which one has more letters? A:","['mother', 'write']",mother,"UTT_BOUNDARY q: of the words ""mother"" and ""write"" which one has more letters? a:UTT_BOUNDARY mother"" or ""write"," mother"" or ""write"
"Q: Which word is longer, ""mango"" or ""carpet""? A:","['mango', 'carpet']",carpet,"UTT_BOUNDARY q: which word is longer, ""mango"" or ""carpet""? a:UTT_BOUNDARY carpet. a:UTT_BOUNDARY", carpet. a:
"Q: Of the words ""mango"" and ""drawing"" which one has more letters? A:","['mango', 'drawing']",drawing,"UTT_BOUNDARY q: of the words ""mango"" and ""drawing"" which one has more letters? a:UTT_BOUNDARY drawing or reading machine.", drawing or reading machine.
"Q: Of the words ""notice"" and ""knife"" which one has more letters? A:","['notice', 'knife']",notice,"UTT_BOUNDARY q: of the words ""notice"" and ""knife"" which one has more letters? a:UTT_BOUNDARY notice. a:UTT_BOUNDARY", notice. a:
"Q: Which word has more letters, ""than"" or ""strange""? A:","['than', 'strange']",strange,"UTT_BOUNDARY q: which word has more letters, ""than"" or ""strange""? a:UTT_BOUNDARY strange world"" which one"," strange world"" which one"
"Q: Which word is longer, ""belt"" or ""cheap""? A:","['belt', 'cheap']",cheap,"UTT_BOUNDARY q: which word is longer, ""belt"" or ""cheap""? a:UTT_BOUNDARY cheapskating. a", cheapskating. a
"Q: Of the words ""how"" and ""player"" which one has more letters? A:","['how', 'player']",player,"UTT_BOUNDARY q: of the words ""how"" and ""player"" which one has more letters? a:UTT_BOUNDARY player. a:UTT_BOUNDARY", player. a:
"Q: Which word is longer, ""watch"" or ""quickly""? A:","['watch', 'quickly']",quickly,"UTT_BOUNDARY q: which word is longer, ""watch"" or ""quickly""? a:UTT_BOUNDARY quickly and quickly. a", quickly and quickly. a
"Q: Which word is longer, ""kilo"" or ""sad""? A:","['kilo', 'sad']",kilo,"UTT_BOUNDARY q: which word is longer, ""kilo"" or ""sad""? a:UTT_BOUNDARY kilogram. a", kilogram. a
"Q: Which word has more letters, ""bad"" or ""anymore""? A:","['bad', 'anymore']",anymore,"UTT_BOUNDARY q: which word has more letters, ""bad"" or ""anymore""? a:UTT_BOUNDARY anymore""? a:UTT_BOUNDARY"," anymore""? a:"
"Q: Of the words ""type"" and ""heavy"" which one has more letters? A:","['type', 'heavy']",heavy,"UTT_BOUNDARY q: of the words ""type"" and ""heavy"" which one has more letters? a:UTT_BOUNDARY heavyweight. a:", heavyweight. a:
"Q: Of the words ""mark"" and ""key"" which one has more letters? A:","['mark', 'key']",mark,"UTT_BOUNDARY q: of the words ""mark"" and ""key"" which one has more letters? a:UTT_BOUNDARY mark or a person?", mark or a person?
"Q: Which word has more letters, ""hair"" or ""no""? A:","['hair', 'no']",hair,"UTT_BOUNDARY q: which word has more letters, ""hair"" or ""no""? a:UTT_BOUNDARY sockets. a:", sockets. a:
"Q: Which word is longer, ""child"" or ""pencil""? A:","['child', 'pencil']",pencil,"UTT_BOUNDARY q: which word is longer, ""child"" or ""pencil""? a:UTT_BOUNDARY carpet. a:UTT_BOUNDARY", carpet. a:
"Q: Of the words ""parent"" and ""far"" which one has more letters? A:","['parent', 'far']",parent,"UTT_BOUNDARY q: of the words ""parent"" and ""far"" which one has more letters? a:UTT_BOUNDARY parental investment banker", parental investment banker
"Q: Which word has more letters, ""about"" or ""father""? A:","['about', 'father']",father,"UTT_BOUNDARY q: which word has more letters, ""about"" or ""father""? a:UTT_BOUNDARY father or mother. a", father or mother. a
"Q: Which word has more letters, ""ear"" or ""boyfriend""? A:","['ear', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: which word has more letters, ""ear"" or ""boyfriend""? a:UTT_BOUNDARY boyfriend.***", boyfriend.***
"Q: Which word is longer, ""month"" or ""wet""? A:","['month', 'wet']",month,"UTT_BOUNDARY q: which word is longer, ""month"" or ""wet""? a:UTT_BOUNDARY month, ""soup"," month, ""soup"
"Q: Which word is longer, ""south"" or ""fact""? A:","['south', 'fact']",south,"UTT_BOUNDARY q: which word is longer, ""south"" or ""fact""? a:UTT_BOUNDARY south of england or south", south of england or south
"Q: Which word has more letters, ""actor"" or ""hockey""? A:","['actor', 'hockey']",hockey,"UTT_BOUNDARY q: which word has more letters, ""actor"" or ""hockey""? a:UTT_BOUNDARY hockey player who has played", hockey player who has played
"Q: Which word is longer, ""birthday"" or ""name""? A:","['birthday', 'name']",birthday,"UTT_BOUNDARY q: which word is longer, ""birthday"" or ""name""? a:UTT_BOUNDARY birthday cake. a:", birthday cake. a:
"Q: Which word has more letters, ""square"" or ""wear""? A:","['square', 'wear']",square,"UTT_BOUNDARY q: which word has more letters, ""square"" or ""wear""? a:UTT_BOUNDARY square or a square?", square or a square?
"Q: Which word has more letters, ""word"" or ""wet""? A:","['word', 'wet']",word,"UTT_BOUNDARY q: which word has more letters, ""word"" or ""wet""? a:UTT_BOUNDARY word or phrase? a", word or phrase? a
"Q: Which word is longer, ""crowd"" or ""hockey""? A:","['crowd', 'hockey']",hockey,"UTT_BOUNDARY q: which word is longer, ""crowd"" or ""hockey""? a:UTT_BOUNDARY hockey player who played a", hockey player who played a
"Q: Of the words ""fly"" and ""orange"" which one has more letters? A:","['fly', 'orange']",orange,"UTT_BOUNDARY q: of the words ""fly"" and ""orange"" which one has more letters? a:UTT_BOUNDARY orange juice? a:", orange juice? a:
"Q: Which word has more letters, ""so"" or ""must""? A:","['so', 'must']",must,"UTT_BOUNDARY q: which word has more letters, ""so"" or ""must""? a:UTT_BOUNDARY mustache"" or """," mustache"" or """
"Q: Of the words ""new"" and ""paint"" which one has more letters? A:","['new', 'paint']",paint,"UTT_BOUNDARY q: of the words ""new"" and ""paint"" which one has more letters? a:UTT_BOUNDARY paint? a:UTT_BOUNDARY", paint? a:
"Q: Of the words ""about"" and ""father"" which one has more letters? A:","['about', 'father']",father,"UTT_BOUNDARY q: of the words ""about"" and ""father"" which one has more letters? a:UTT_BOUNDARY father or mother? a", father or mother? a
"Q: Which word has more letters, ""course"" or ""deck""? A:","['course', 'deck']",course,"UTT_BOUNDARY q: which word has more letters, ""course"" or ""deck""? a:UTT_BOUNDARY course is a very special", course is a very special
"Q: Of the words ""fail"" and ""round"" which one has more letters? A:","['fail', 'round']",round,"UTT_BOUNDARY q: of the words ""fail"" and ""round"" which one has more letters? a:UTT_BOUNDARY rounded out of the", rounded out of the
"Q: Which word has more letters, ""no"" or ""chat""? A:","['no', 'chat']",chat,"UTT_BOUNDARY q: which word has more letters, ""no"" or ""chat""? a:UTT_BOUNDARY chat with someone named """," chat with someone named """
"Q: Which word has more letters, ""mother"" or ""instead""? A:","['mother', 'instead']",instead,"UTT_BOUNDARY q: which word has more letters, ""mother"" or ""instead""? a:UTT_BOUNDARY instead of ""project"," instead of ""project"
"Q: Which word is longer, ""build"" or ""we""? A:","['build', 'we']",build,"UTT_BOUNDARY q: which word is longer, ""build"" or ""we""? a:UTT_BOUNDARY build a house or a", build a house or a
"Q: Which word is longer, ""card"" or ""delay""? A:","['card', 'delay']",delay,"UTT_BOUNDARY q: which word is longer, ""card"" or ""delay""? a:UTT_BOUNDARY delay. ""anymore"," delay. ""anymore"
"Q: Of the words ""extra"" and ""hit"" which one has more letters? A:","['extra', 'hit']",extra,"UTT_BOUNDARY q: of the words ""extra"" and ""hit"" which one has more letters? a:UTT_BOUNDARY extra? a:UTT_BOUNDARY", extra? a:
"Q: Which word is longer, ""safe"" or ""final""? A:","['safe', 'final']",final,"UTT_BOUNDARY q: which word is longer, ""safe"" or ""final""? a:UTT_BOUNDARY final question mark. a", final question mark. a
"Q: Which word has more letters, ""subject"" or ""move""? A:","['subject', 'move']",subject,"UTT_BOUNDARY q: which word has more letters, ""subject"" or ""move""? a:UTT_BOUNDARY subjective unconscious is a", subjective unconscious is a
"Q: Which word is longer, ""far"" or ""plant""? A:","['far', 'plant']",plant,"UTT_BOUNDARY q: which word is longer, ""far"" or ""plant""? a:UTT_BOUNDARY plantation markers have", plantation markers have
"Q: Which word is longer, ""fly"" or ""gray""? A:","['fly', 'gray']",gray,"UTT_BOUNDARY q: which word is longer, ""fly"" or ""gray""? a:UTT_BOUNDARY gray jacket. a:", gray jacket. a:
"Q: Of the words ""hair"" and ""no"" which one has more letters? A:","['hair', 'no']",hair,"UTT_BOUNDARY q: of the words ""hair"" and ""no"" which one has more letters? a:UTT_BOUNDARY melon. a:", melon. a:
"Q: Which word is longer, ""wild"" or ""might""? A:","['wild', 'might']",might,"UTT_BOUNDARY q: which word is longer, ""wild"" or ""might""? a:UTT_BOUNDARY might be a real horse", might be a real horse
"Q: Which word has more letters, ""learn"" or ""type""? A:","['learn', 'type']",learn,"UTT_BOUNDARY q: which word has more letters, ""learn"" or ""type""? a:UTT_BOUNDARY learner's dream"""," learner's dream"""
"Q: Which word has more letters, ""their"" or ""one""? A:","['their', 'one']",their,"UTT_BOUNDARY q: which word has more letters, ""their"" or ""one""? a:UTT_BOUNDARY their, their, their"," their, their, their"
"Q: Which word has more letters, ""eat"" or ""help""? A:","['eat', 'help']",help,"UTT_BOUNDARY q: which word has more letters, ""eat"" or ""help""? a:UTT_BOUNDARY help to help with the", help to help with the
"Q: Of the words ""subway"" and ""reading"" which one has more letters? A:","['subway', 'reading']",reading,"UTT_BOUNDARY q: of the words ""subway"" and ""reading"" which one has more letters? a:UTT_BOUNDARY reading or reading story?", reading or reading story?
"Q: Which word is longer, ""past"" or ""closet""? A:","['past', 'closet']",closet,"UTT_BOUNDARY q: which word is longer, ""past"" or ""closet""? a:UTT_BOUNDARY closet of the place where", closet of the place where
