Input,Options,Expected,Output (raw),Predicted
"Q: Which word is longer, ""plastic"" or ""wonderful""? A:","['plastic', 'wonderful']",wonderful,"UTT_BOUNDARY q: which word is longer, ""plastic"" or ""wonderful""? a:UTT_BOUNDARY wonderful experience in the history", wonderful experience in the history
"Q: Which word is longer, ""hit"" or ""woman""? A:","['hit', 'woman']",woman,"UTT_BOUNDARY q: which word is longer, ""hit"" or ""woman""? a:UTT_BOUNDARY woman: a:UTT_BOUNDARY", woman: a:
"Q: Which word has more letters, ""child"" or ""sick""? A:","['child', 'sick']",child,"UTT_BOUNDARY q: which word has more letters, ""child"" or ""sick""? a:UTT_BOUNDARY mother is a witch"""," mother is a witch"""
"Q: Of the words ""spend"" and ""fashion"" which one has more letters? A:","['spend', 'fashion']",fashion,"UTT_BOUNDARY q: of the words ""spend"" and ""fashion"" which one has more letters? a:UTT_BOUNDARY fashionable""? a:"," fashionable""? a:"
"Q: Which word has more letters, ""subject"" or ""parent""? A:","['subject', 'parent']",subject,"UTT_BOUNDARY q: which word has more letters, ""subject"" or ""parent""? a:UTT_BOUNDARY subjective pronoun"" or"," subjective pronoun"" or"
"Q: Which word has more letters, ""country"" or ""candy""? A:","['country', 'candy']",country,"UTT_BOUNDARY q: which word has more letters, ""country"" or ""candy""? a:UTT_BOUNDARY country house. a:", country house. a:
"Q: Of the words ""theirs"" and ""neighbor"" which one has more letters? A:","['theirs', 'neighbor']",neighbor,"UTT_BOUNDARY q: of the words ""theirs"" and ""neighbor"" which one has more letters? a:UTT_BOUNDARY neighbor. a:UTT_BOUNDARY", neighbor. a:
"Q: Which word has more letters, ""playground"" or ""wonderful""? A:","['playground', 'wonderful']",playground,"UTT_BOUNDARY q: which word has more letters, ""playground"" or ""wonderful""? a:UTT_BOUNDARY playground. a:UTT_BOUNDARY", playground. a:
"Q: Which word has more letters, ""reading"" or ""train""? A:","['reading', 'train']",reading,"UTT_BOUNDARY q: which word has more letters, ""reading"" or ""train""? a:UTT_BOUNDARY reading or a story?", reading or a story?
"Q: Which word is longer, ""reading"" or ""train""? A:","['reading', 'train']",reading,"UTT_BOUNDARY q: which word is longer, ""reading"" or ""train""? a:UTT_BOUNDARY reading story. a:", reading story. a:
"Q: Which word has more letters, ""surfing"" or ""final""? A:","['surfing', 'final']",surfing,"UTT_BOUNDARY q: which word has more letters, ""surfing"" or ""final""? a:UTT_BOUNDARY surfing"" or """," surfing"" or """
"Q: Which word has more letters, ""print"" or ""project""? A:","['print', 'project']",project,"UTT_BOUNDARY q: which word has more letters, ""print"" or ""project""? a:UTT_BOUNDARY project ""dangerous"," project ""dangerous"
"Q: Which word has more letters, ""story"" or ""famous""? A:","['story', 'famous']",famous,"UTT_BOUNDARY q: which word has more letters, ""story"" or ""famous""? a:UTT_BOUNDARY famous ""playground"""," famous ""playground"""
"Q: Which word has more letters, ""birth"" or ""yes""? A:","['birth', 'yes']",birth,"UTT_BOUNDARY q: which word has more letters, ""birth"" or ""yes""? a:UTT_BOUNDARY birthplace. a:", birthplace. a:
"Q: Which word is longer, ""busy"" or ""mango""? A:","['busy', 'mango']",mango,"UTT_BOUNDARY q: which word is longer, ""busy"" or ""mango""? a:UTT_BOUNDARY mangoal. a", mangoal. a
"Q: Which word is longer, ""since"" or ""park""? A:","['since', 'park']",since,"UTT_BOUNDARY q: which word is longer, ""since"" or ""park""? a:UTT_BOUNDARY since the beginning of """," since the beginning of """
"Q: Of the words ""plastic"" and ""match"" which one has more letters? A:","['plastic', 'match']",plastic,"UTT_BOUNDARY q: of the words ""plastic"" and ""match"" which one has more letters? a:UTT_BOUNDARY plastic and white? a", plastic and white? a
"Q: Which word has more letters, ""mean"" or ""climb""? A:","['mean', 'climb']",climb,"UTT_BOUNDARY q: which word has more letters, ""mean"" or ""climb""? a:UTT_BOUNDARY climb"" or ""closed"," climb"" or ""closed"
"Q: Of the words ""keyboard"" and ""uniform"" which one has more letters? A:","['keyboard', 'uniform']",keyboard,"UTT_BOUNDARY q: of the words ""keyboard"" and ""uniform"" which one has more letters? a:UTT_BOUNDARY keyboard (during", keyboard (during
"Q: Which word is longer, ""chemistry"" or ""smoking""? A:","['chemistry', 'smoking']",chemistry,"UTT_BOUNDARY q: which word is longer, ""chemistry"" or ""smoking""? a:UTT_BOUNDARY chemistry of chemistry or medicine", chemistry of chemistry or medicine
"Q: Which word is longer, ""pocket"" or ""face""? A:","['pocket', 'face']",pocket,"UTT_BOUNDARY q: which word is longer, ""pocket"" or ""face""? a:UTT_BOUNDARY pocket money""? a:"," pocket money""? a:"
"Q: Of the words ""friendly"" and ""boyfriend"" which one has more letters? A:","['friendly', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: of the words ""friendly"" and ""boyfriend"" which one has more letters? a:UTT_BOUNDARY boyfriend: a friend of", boyfriend: a friend of
"Q: Which word has more letters, ""friend"" or ""factory""? A:","['friend', 'factory']",factory,"UTT_BOUNDARY q: which word has more letters, ""friend"" or ""factory""? a:UTT_BOUNDARY factory is a place where", factory is a place where
"Q: Of the words ""bright"" and ""outside"" which one has more letters? A:","['bright', 'outside']",outside,"UTT_BOUNDARY q: of the words ""bright"" and ""outside"" which one has more letters? a:UTT_BOUNDARY outside of the house.", outside of the house.
"Q: Which word has more letters, ""keyboard"" or ""family""? A:","['keyboard', 'family']",keyboard,"UTT_BOUNDARY q: which word has more letters, ""keyboard"" or ""family""? a:UTT_BOUNDARY keyboard"" or """," keyboard"" or """
"Q: Of the words ""keyboard"" and ""strange"" which one has more letters? A:","['keyboard', 'strange']",keyboard,"UTT_BOUNDARY q: of the words ""keyboard"" and ""strange"" which one has more letters? a:UTT_BOUNDARY keyboarding number.", keyboarding number.
"Q: Which word is longer, ""must"" or ""boring""? A:","['must', 'boring']",boring,"UTT_BOUNDARY q: which word is longer, ""must"" or ""boring""? a:UTT_BOUNDARY boring or something? a", boring or something? a
"Q: Which word has more letters, ""glove"" or ""uniform""? A:","['glove', 'uniform']",uniform,"UTT_BOUNDARY q: which word has more letters, ""glove"" or ""uniform""? a:UTT_BOUNDARY uniform? a:UTT_BOUNDARY", uniform? a:
"Q: Of the words ""castle"" and ""size"" which one has more letters? A:","['castle', 'size']",castle,"UTT_BOUNDARY q: of the words ""castle"" and ""size"" which one has more letters? a:UTT_BOUNDARY castle and castle. a", castle and castle. a
"Q: Which word is longer, ""playground"" or ""document""? A:","['playground', 'document']",playground,"UTT_BOUNDARY q: which word is longer, ""playground"" or ""document""? a:UTT_BOUNDARY playground of the national hockey", playground of the national hockey
"Q: Which word has more letters, ""above"" or ""travel""? A:","['above', 'travel']",travel,"UTT_BOUNDARY q: which word has more letters, ""above"" or ""travel""? a:UTT_BOUNDARY travel tube. a:", travel tube. a:
"Q: Which word has more letters, ""space"" or ""polite""? A:","['space', 'polite']",polite,"UTT_BOUNDARY q: which word has more letters, ""space"" or ""polite""? a:UTT_BOUNDARY polite and dangerous specimen", polite and dangerous specimen
"Q: Which word has more letters, ""reading"" or ""pencil""? A:","['reading', 'pencil']",reading,"UTT_BOUNDARY q: which word has more letters, ""reading"" or ""pencil""? a:UTT_BOUNDARY reading story. a:", reading story. a:
"Q: Which word has more letters, ""their"" or ""more""? A:","['their', 'more']",their,"UTT_BOUNDARY q: which word has more letters, ""their"" or ""more""? a:UTT_BOUNDARY their ""dangerous"," their ""dangerous"
"Q: Which word has more letters, ""about"" or ""century""? A:","['about', 'century']",century,"UTT_BOUNDARY q: which word has more letters, ""about"" or ""century""? a:UTT_BOUNDARY century english is a type", century english is a type
"Q: Which word is longer, ""notes"" or ""toy""? A:","['notes', 'toy']",notes,"UTT_BOUNDARY q: which word is longer, ""notes"" or ""toy""? a:UTT_BOUNDARY notes. a:UTT_BOUNDARY", notes. a:
"Q: Which word is longer, ""slow"" or ""sound""? A:","['slow', 'sound']",sound,"UTT_BOUNDARY q: which word is longer, ""slow"" or ""sound""? a:UTT_BOUNDARY soundtrack of the song", soundtrack of the song
"Q: Which word is longer, ""favorite"" or ""makeup""? A:","['favorite', 'makeup']",favorite,"UTT_BOUNDARY q: which word is longer, ""favorite"" or ""makeup""? a:UTT_BOUNDARY favorite picture of the same", favorite picture of the same
"Q: Which word is longer, ""noisy"" or ""join""? A:","['noisy', 'join']",noisy,"UTT_BOUNDARY q: which word is longer, ""noisy"" or ""join""? a:UTT_BOUNDARY noisy, a word or"," noisy, a word or"
"Q: Which word has more letters, ""soap"" or ""should""? A:","['soap', 'should']",should,"UTT_BOUNDARY q: which word has more letters, ""soap"" or ""should""? a:UTT_BOUNDARY should"" or ""key"," should"" or ""key"
"Q: Which word is longer, ""daily"" or ""stomach""? A:","['daily', 'stomach']",stomach,"UTT_BOUNDARY q: which word is longer, ""daily"" or ""stomach""? a:UTT_BOUNDARY stomach ache. a:", stomach ache. a:
"Q: Of the words ""something"" and ""painter"" which one has more letters? A:","['something', 'painter']",something,"UTT_BOUNDARY q: of the words ""something"" and ""painter"" which one has more letters? a:UTT_BOUNDARY something else. a:", something else. a:
"Q: Of the words ""slice"" and ""word"" which one has more letters? A:","['slice', 'word']",slice,"UTT_BOUNDARY q: of the words ""slice"" and ""word"" which one has more letters? a:UTT_BOUNDARY slice of the skin"""," slice of the skin"""
"Q: Which word is longer, ""another"" or ""wonderful""? A:","['another', 'wonderful']",wonderful,"UTT_BOUNDARY q: which word is longer, ""another"" or ""wonderful""? a:UTT_BOUNDARY wonderful experience with children.", wonderful experience with children.
"Q: Which word has more letters, ""famous"" or ""outside""? A:","['famous', 'outside']",outside,"UTT_BOUNDARY q: which word has more letters, ""famous"" or ""outside""? a:UTT_BOUNDARY famous for the first time", famous for the first time
"Q: Which word has more letters, ""computer"" or ""policeman""? A:","['computer', 'policeman']",policeman,"UTT_BOUNDARY q: which word has more letters, ""computer"" or ""policeman""? a:UTT_BOUNDARY policeman and a man.", policeman and a man.
"Q: Of the words ""singular"" and ""camping"" which one has more letters? A:","['singular', 'camping']",singular,"UTT_BOUNDARY q: of the words ""singular"" and ""camping"" which one has more letters? a:UTT_BOUNDARY singular ""playground"""," singular ""playground"""
"Q: Of the words ""stadium"" and ""boyfriend"" which one has more letters? A:","['stadium', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: of the words ""stadium"" and ""boyfriend"" which one has more letters? a:UTT_BOUNDARY boyfriend.* a friend", boyfriend.* a friend
"Q: Of the words ""drawing"" and ""shelf"" which one has more letters? A:","['drawing', 'shelf']",drawing,"UTT_BOUNDARY q: of the words ""drawing"" and ""shelf"" which one has more letters? a:UTT_BOUNDARY drawing or a picture""?"," drawing or a picture""?"
"Q: Of the words ""painter"" and ""friendly"" which one has more letters? A:","['painter', 'friendly']",friendly,"UTT_BOUNDARY q: of the words ""painter"" and ""friendly"" which one has more letters? a:UTT_BOUNDARY friendly nature. a:", friendly nature. a:
"Q: Which word is longer, ""reading"" or ""pencil""? A:","['reading', 'pencil']",reading,"UTT_BOUNDARY q: which word is longer, ""reading"" or ""pencil""? a:UTT_BOUNDARY reading story. a:", reading story. a:
"Q: Which word is longer, ""platform"" or ""mother""? A:","['platform', 'mother']",platform,"UTT_BOUNDARY q: which word is longer, ""platform"" or ""mother""? a:UTT_BOUNDARY platform. a:UTT_BOUNDARY", platform. a:
"Q: Which word has more letters, ""various"" or ""boyfriend""? A:","['various', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: which word has more letters, ""various"" or ""boyfriend""? a:UTT_BOUNDARY boyfriend peter. a:", boyfriend peter. a:
"Q: Which word is longer, ""write"" or ""various""? A:","['write', 'various']",various,"UTT_BOUNDARY q: which word is longer, ""write"" or ""various""? a:UTT_BOUNDARY various musical instruments which one", various musical instruments which one
"Q: Of the words ""playground"" and ""document"" which one has more letters? A:","['playground', 'document']",playground,"UTT_BOUNDARY q: of the words ""playground"" and ""document"" which one has more letters? a:UTT_BOUNDARY playground. a:UTT_BOUNDARY", playground. a:
"Q: Which word has more letters, ""theirs"" or ""neighbor""? A:","['theirs', 'neighbor']",neighbor,"UTT_BOUNDARY q: which word has more letters, ""theirs"" or ""neighbor""? a:UTT_BOUNDARY neighbor's house. a", neighbor's house. a
"Q: Of the words ""painter"" and ""bread"" which one has more letters? A:","['painter', 'bread']",painter,"UTT_BOUNDARY q: of the words ""painter"" and ""bread"" which one has more letters? a:UTT_BOUNDARY painter, a friend of"," painter, a friend of"
"Q: Which word is longer, ""improve"" or ""travel""? A:","['improve', 'travel']",improve,"UTT_BOUNDARY q: which word is longer, ""improve"" or ""travel""? a:UTT_BOUNDARY improvements of the song", improvements of the song
"Q: Of the words ""musical"" and ""famous"" which one has more letters? A:","['musical', 'famous']",musical,"UTT_BOUNDARY q: of the words ""musical"" and ""famous"" which one has more letters? a:UTT_BOUNDARY musical. a:UTT_BOUNDARY", musical. a:
"Q: Of the words ""boyfriend"" and ""plastic"" which one has more letters? A:","['boyfriend', 'plastic']",boyfriend,"UTT_BOUNDARY q: of the words ""boyfriend"" and ""plastic"" which one has more letters? a:UTT_BOUNDARY boyfriend and family. a", boyfriend and family. a
"Q: Which word has more letters, ""explain"" or ""lunchtime""? A:","['explain', 'lunchtime']",lunchtime,"UTT_BOUNDARY q: which word has more letters, ""explain"" or ""lunchtime""? a:UTT_BOUNDARY lunchtime"" or """," lunchtime"" or """
"Q: Which word is longer, ""playground"" or ""daughter""? A:","['playground', 'daughter']",playground,"UTT_BOUNDARY q: which word is longer, ""playground"" or ""daughter""? a:UTT_BOUNDARY playground of the same name", playground of the same name
"Q: Of the words ""dance"" and ""reading"" which one has more letters? A:","['dance', 'reading']",reading,"UTT_BOUNDARY q: of the words ""dance"" and ""reading"" which one has more letters? a:UTT_BOUNDARY reading or writing? a", reading or writing? a
"Q: Which word is longer, ""boring"" or ""white""? A:","['boring', 'white']",boring,"UTT_BOUNDARY q: which word is longer, ""boring"" or ""white""? a:UTT_BOUNDARY boring and tumble and singing", boring and tumble and singing
"Q: Which word is longer, ""famous"" or ""sandwich""? A:","['famous', 'sandwich']",sandwich,"UTT_BOUNDARY q: which word is longer, ""famous"" or ""sandwich""? a:UTT_BOUNDARY sandwich is a special type", sandwich is a special type
"Q: Which word has more letters, ""town"" or ""behind""? A:","['town', 'behind']",behind,"UTT_BOUNDARY q: which word has more letters, ""town"" or ""behind""? a:UTT_BOUNDARY behind the lines. a", behind the lines. a
"Q: Of the words ""neighbor"" and ""parent"" which one has more letters? A:","['neighbor', 'parent']",neighbor,"UTT_BOUNDARY q: of the words ""neighbor"" and ""parent"" which one has more letters? a:UTT_BOUNDARY neighbor. a:UTT_BOUNDARY", neighbor. a:
"Q: Of the words ""subject"" and ""parent"" which one has more letters? A:","['subject', 'parent']",subject,"UTT_BOUNDARY q: of the words ""subject"" and ""parent"" which one has more letters? a:UTT_BOUNDARY subject or subject? a", subject or subject? a
"Q: Which word has more letters, ""fail"" or ""story""? A:","['fail', 'story']",story,"UTT_BOUNDARY q: which word has more letters, ""fail"" or ""story""? a:UTT_BOUNDARY story"" or ""play"," story"" or ""play"
"Q: Which word is longer, ""guitar"" or ""come""? A:","['guitar', 'come']",guitar,"UTT_BOUNDARY q: which word is longer, ""guitar"" or ""come""? a:UTT_BOUNDARY guitar hero.* the", guitar hero.* the
"Q: Of the words ""badly"" and ""shop"" which one has more letters? A:","['badly', 'shop']",badly,"UTT_BOUNDARY q: of the words ""badly"" and ""shop"" which one has more letters? a:UTT_BOUNDARY badly and quickly. a", badly and quickly. a
"Q: Which word has more letters, ""machine"" or ""boyfriend""? A:","['machine', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: which word has more letters, ""machine"" or ""boyfriend""? a:UTT_BOUNDARY boyfriend peter. a:", boyfriend peter. a:
"Q: Which word has more letters, ""picture"" or ""disco""? A:","['picture', 'disco']",picture,"UTT_BOUNDARY q: which word has more letters, ""picture"" or ""disco""? a:UTT_BOUNDARY picture? a:UTT_BOUNDARY", picture? a:
"Q: Which word is longer, ""friendly"" or ""easily""? A:","['friendly', 'easily']",friendly,"UTT_BOUNDARY q: which word is longer, ""friendly"" or ""easily""? a:UTT_BOUNDARY friendly nature"" or """," friendly nature"" or """
"Q: Which word is longer, ""quick"" or ""various""? A:","['quick', 'various']",various,"UTT_BOUNDARY q: which word is longer, ""quick"" or ""various""? a:UTT_BOUNDARY various forms of the word", various forms of the word
"Q: Which word has more letters, ""empty"" or ""square""? A:","['empty', 'square']",square,"UTT_BOUNDARY q: which word has more letters, ""empty"" or ""square""? a:UTT_BOUNDARY square? a:UTT_BOUNDARY", square? a:
"Q: Which word is longer, ""mother"" or ""stomach""? A:","['mother', 'stomach']",stomach,"UTT_BOUNDARY q: which word is longer, ""mother"" or ""stomach""? a:UTT_BOUNDARY stomach. a:UTT_BOUNDARY", stomach. a:
"Q: Which word has more letters, ""below"" or ""special""? A:","['below', 'special']",special,"UTT_BOUNDARY q: which word has more letters, ""below"" or ""special""? a:UTT_BOUNDARY specialized"" or """," specialized"" or """
"Q: Which word has more letters, ""soap"" or ""lucky""? A:","['soap', 'lucky']",lucky,"UTT_BOUNDARY q: which word has more letters, ""soap"" or ""lucky""? a:UTT_BOUNDARY lucky. a:UTT_BOUNDARY", lucky. a:
"Q: Which word is longer, ""bridge"" or ""favorite""? A:","['bridge', 'favorite']",favorite,"UTT_BOUNDARY q: which word is longer, ""bridge"" or ""favorite""? a:UTT_BOUNDARY favorite story. a:", favorite story. a:
"Q: Of the words ""postcard"" and ""policeman"" which one has more letters? A:","['postcard', 'policeman']",policeman,"UTT_BOUNDARY q: of the words ""postcard"" and ""policeman"" which one has more letters? a:UTT_BOUNDARY policeman and a man.", policeman and a man.
"Q: Which word has more letters, ""improve"" or ""parent""? A:","['improve', 'parent']",improve,"UTT_BOUNDARY q: which word has more letters, ""improve"" or ""parent""? a:UTT_BOUNDARY improvements"" or """," improvements"" or """
"Q: Of the words ""hope"" and ""cloudy"" which one has more letters? A:","['hope', 'cloudy']",cloudy,"UTT_BOUNDARY q: of the words ""hope"" and ""cloudy"" which one has more letters? a:UTT_BOUNDARY cloudy, round,"," cloudy, round,"
"Q: Of the words ""machine"" and ""boyfriend"" which one has more letters? A:","['machine', 'boyfriend']",boyfriend,"UTT_BOUNDARY q: of the words ""machine"" and ""boyfriend"" which one has more letters? a:UTT_BOUNDARY boyfriend.* a friend", boyfriend.* a friend
"Q: Which word has more letters, ""notice"" or ""dinosaur""? A:","['notice', 'dinosaur']",dinosaur,"UTT_BOUNDARY q: which word has more letters, ""notice"" or ""dinosaur""? a:UTT_BOUNDARY dinosaur"" or ""pl"," dinosaur"" or ""pl"
"Q: Of the words ""snack"" and ""hour"" which one has more letters? A:","['snack', 'hour']",snack,"UTT_BOUNDARY q: of the words ""snack"" and ""hour"" which one has more letters? a:UTT_BOUNDARY snack. a:UTT_BOUNDARY", snack. a:
"Q: Which word has more letters, ""honey"" or ""sock""? A:","['honey', 'sock']",honey,"UTT_BOUNDARY q: which word has more letters, ""honey"" or ""sock""? a:UTT_BOUNDARY honey, a daughter,"," honey, a daughter,"
"Q: Which word has more letters, ""myself"" or ""could""? A:","['myself', 'could']",myself,"UTT_BOUNDARY q: which word has more letters, ""myself"" or ""could""? a:UTT_BOUNDARY myself or other, """," myself or other, """
"Q: Which word is longer, ""drawing"" or ""shelf""? A:","['drawing', 'shelf']",drawing,"UTT_BOUNDARY q: which word is longer, ""drawing"" or ""shelf""? a:UTT_BOUNDARY drawing or drawing or drawing", drawing or drawing or drawing
"Q: Which word is longer, ""price"" or ""mistake""? A:","['price', 'mistake']",mistake,"UTT_BOUNDARY q: which word is longer, ""price"" or ""mistake""? a:UTT_BOUNDARY mistake. a:UTT_BOUNDARY", mistake. a:
"Q: Of the words ""dear"" and ""guide"" which one has more letters? A:","['dear', 'guide']",guide,"UTT_BOUNDARY q: of the words ""dear"" and ""guide"" which one has more letters? a:UTT_BOUNDARY birthday cake. a:", birthday cake. a:
"Q: Which word is longer, ""chemistry"" or ""country""? A:","['chemistry', 'country']",chemistry,"UTT_BOUNDARY q: which word is longer, ""chemistry"" or ""country""? a:UTT_BOUNDARY chemistry"" or ""d"," chemistry"" or ""d"
"Q: Which word has more letters, ""most"" or ""twice""? A:","['most', 'twice']",twice,"UTT_BOUNDARY q: which word has more letters, ""most"" or ""twice""? a:UTT_BOUNDARY twice as sweet as a", twice as sweet as a
"Q: Which word is longer, ""smoking"" or ""certainly""? A:","['smoking', 'certainly']",certainly,"UTT_BOUNDARY q: which word is longer, ""smoking"" or ""certainly""? a:UTT_BOUNDARY certainly not a word,"," certainly not a word,"
"Q: Which word is longer, ""slow"" or ""strong""? A:","['slow', 'strong']",strong,"UTT_BOUNDARY q: which word is longer, ""slow"" or ""strong""? a:UTT_BOUNDARY strong, strong, and"," strong, strong, and"
"Q: Of the words ""fail"" and ""story"" which one has more letters? A:","['fail', 'story']",story,"UTT_BOUNDARY q: of the words ""fail"" and ""story"" which one has more letters? a:UTT_BOUNDARY study of the ""post"," study of the ""post"
