Input,Options,Expected,Output (raw),Predicted
"Q: Of the words ""grandchild"" and ""colleague"", which word comes first alphabetically? A:","['grandchild', 'colleague']",colleague,"UTT_BOUNDARY q: of the words ""grandchild"" and ""colleague"", which word comes first alphabetically? a:UTT_BOUNDARY colleague of the book", colleague of the book
"Q: Of the words ""listen"" and ""great"", which word comes first alphabetically? A:","['listen', 'great']",great,"UTT_BOUNDARY q: of the words ""listen"" and ""great"", which word comes first alphabetically? a:UTT_BOUNDARY great deal of the words", great deal of the words
"Q: In an alphabetical order, which word comes first, ""each"" or ""visit""? A:","['each', 'visit']",each,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""each"" or ""visit""? a:UTT_BOUNDARY earn the money, which"," earn the money, which"
"Q: In an alphabetical order, which of the words ""milk"" and ""what"" comes first? A:","['milk', 'what']",milk,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""milk"" and ""what"" comes first? a:UTT_BOUNDARY milk comes first, """," milk comes first, """
"Q: In an alphabetical order, which word comes first, ""big"" or ""poor""? A:","['big', 'poor']",big,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""big"" or ""poor""? a:UTT_BOUNDARY big, strong, strong"," big, strong, strong"
"Q: In an alphabetical order, which word comes first, ""may"" or ""motorcycle""? A:","['may', 'motorcycle']",may,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""may"" or ""motorcycle""? a:UTT_BOUNDARY may also be a """," may also be a """
"Q: In an alphabetical order, which word comes first, ""order"" or ""surprise""? A:","['order', 'surprise']",order,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""order"" or ""surprise""? a:UTT_BOUNDARY order, which word comes"," order, which word comes"
"Q: In an alphabetical order, which of the words ""occupation"" and ""guy"" comes first? A:","['occupation', 'guy']",guy,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""occupation"" and ""guy"" comes first? a:UTT_BOUNDARY quiz show is a", quiz show is a
"Q: Of the words ""subway"" and ""anyone"", which word comes first alphabetically? A:","['subway', 'anyone']",anyone,"UTT_BOUNDARY q: of the words ""subway"" and ""anyone"", which word comes first alphabetically? a:UTT_BOUNDARY anyone who comes first is", anyone who comes first is
"Q: In an alphabetical order, which of the words ""roast"" and ""many"" comes first? A:","['roast', 'many']",many,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""roast"" and ""many"" comes first? a:UTT_BOUNDARY many different colors. a", many different colors. a
"Q: In an alphabetical order, which of the words ""singular"" and ""dress"" comes first? A:","['singular', 'dress']",dress,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""singular"" and ""dress"" comes first? a:UTT_BOUNDARY dress. a:UTT_BOUNDARY", dress. a:
"Q: Of the words ""school"" and ""world"", which word comes first alphabetically? A:","['school', 'world']",school,"UTT_BOUNDARY q: of the words ""school"" and ""world"", which word comes first alphabetically? a:UTT_BOUNDARY schoolroom in the library", schoolroom in the library
"Q: In an alphabetical order, which of the words ""kid"" and ""sailing"" comes first? A:","['kid', 'sailing']",kid,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""kid"" and ""sailing"" comes first? a:UTT_BOUNDARY accident? a:UTT_BOUNDARY", accident? a:
"Q: In an alphabetical order, which of the words ""information"" and ""disco"" comes first? A:","['information', 'disco']",disco,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""information"" and ""disco"" comes first? a:UTT_BOUNDARY idea of how the word", idea of how the word
"Q: In an alphabetical order, which word comes first, ""information"" or ""disco""? A:","['information', 'disco']",disco,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""information"" or ""disco""? a:UTT_BOUNDARY discussions of the words", discussions of the words
"Q: In an alphabetical order, which of the words ""final"" and ""hey"" comes first? A:","['final', 'hey']",final,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""final"" and ""hey"" comes first? a:UTT_BOUNDARY final questionnaire"""," final questionnaire"""
"Q: In an alphabetical order, which of the words ""them"" and ""crazy"" comes first? A:","['them', 'crazy']",crazy,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""them"" and ""crazy"" comes first? a:UTT_BOUNDARY crazy crazy. a:", crazy crazy. a:
"Q: In an alphabetical order, which of the words ""follow"" and ""bathroom"" comes first? A:","['follow', 'bathroom']",bathroom,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""follow"" and ""bathroom"" comes first? a:UTT_BOUNDARY bathroom. a:UTT_BOUNDARY", bathroom. a:
"Q: In an alphabetical order, which of the words ""easily"" and ""black"" comes first? A:","['easily', 'black']",black,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""easily"" and ""black"" comes first? a:UTT_BOUNDARY blackboarding (usually", blackboarding (usually
"Q: In an alphabetical order, which word comes first, ""himself"" or ""hot""? A:","['himself', 'hot']",himself,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""himself"" or ""hot""? a:UTT_BOUNDARY herself in love with someone", herself in love with someone
"Q: In an alphabetical order, which word comes first, ""short"" or ""invite""? A:","['short', 'invite']",invite,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""short"" or ""invite""? a:UTT_BOUNDARY invite a friend of the", invite a friend of the
"Q: Of the words ""toothache"" and ""goal"", which word comes first alphabetically? A:","['toothache', 'goal']",goal,"UTT_BOUNDARY q: of the words ""toothache"" and ""goal"", which word comes first alphabetically? a:UTT_BOUNDARY goal of the game is", goal of the game is
"Q: In an alphabetical order, which of the words ""morning"" and ""ship"" comes first? A:","['morning', 'ship']",morning,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""morning"" and ""ship"" comes first? a:UTT_BOUNDARY morning, and evening."," morning, and evening."
"Q: Of the words ""health"" and ""worry"", which word comes first alphabetically? A:","['health', 'worry']",health,"UTT_BOUNDARY q: of the words ""health"" and ""worry"", which word comes first alphabetically? a:UTT_BOUNDARY health care and goodwill", health care and goodwill
"Q: In an alphabetical order, which word comes first, ""upstairs"" or ""mail""? A:","['upstairs', 'mail']",mail,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""upstairs"" or ""mail""? a:UTT_BOUNDARY backpack is on the", backpack is on the
"Q: In an alphabetical order, which word comes first, ""mechanic"" or ""may""? A:","['mechanic', 'may']",may,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""mechanic"" or ""may""? a:UTT_BOUNDARY mayonnaise and a", mayonnaise and a
"Q: Of the words ""all"" and ""repair"", which word comes first alphabetically? A:","['all', 'repair']",all,"UTT_BOUNDARY q: of the words ""all"" and ""repair"", which word comes first alphabetically? a:UTT_BOUNDARY all the time. a", all the time. a
"Q: In an alphabetical order, which of the words ""badminton"" and ""favorite"" comes first? A:","['badminton', 'favorite']",badminton,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""badminton"" and ""favorite"" comes first? a:UTT_BOUNDARY badminton cartoon cartoon", badminton cartoon cartoon
"Q: Of the words ""always"" and ""occupation"", which word comes first alphabetically? A:","['always', 'occupation']",always,"UTT_BOUNDARY q: of the words ""always"" and ""occupation"", which word comes first alphabetically? a:UTT_BOUNDARY always comes first. a", always comes first. a
"Q: In an alphabetical order, which of the words ""cleaner"" and ""teach"" comes first? A:","['cleaner', 'teach']",cleaner,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""cleaner"" and ""teach"" comes first? a:UTT_BOUNDARY cleaner, a piece"," cleaner, a piece"
"Q: Of the words ""both"" and ""notice"", which word comes first alphabetically? A:","['both', 'notice']",both,"UTT_BOUNDARY q: of the words ""both"" and ""notice"", which word comes first alphabetically? a:UTT_BOUNDARY both a and b.", both a and b.
"Q: In an alphabetical order, which word comes first, ""skating"" or ""desk""? A:","['skating', 'desk']",desk,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""skating"" or ""desk""? a:UTT_BOUNDARY desktop is a machine", desktop is a machine
"Q: In an alphabetical order, which of the words ""excellent"" and ""mix"" comes first? A:","['excellent', 'mix']",excellent,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""excellent"" and ""mix"" comes first? a:UTT_BOUNDARY excellent job, a special"," excellent job, a special"
"Q: Of the words ""long"" and ""shop"", which word comes first alphabetically? A:","['long', 'shop']",long,"UTT_BOUNDARY q: of the words ""long"" and ""shop"", which word comes first alphabetically? a:UTT_BOUNDARY early in the afternoon,"," early in the afternoon,"
"Q: In an alphabetical order, which word comes first, ""at"" or ""policewoman""? A:","['at', 'policewoman']",at,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""at"" or ""policewoman""? a:UTT_BOUNDARY police officer, a man"," police officer, a man"
"Q: In an alphabetical order, which of the words ""day"" and ""along"" comes first? A:","['day', 'along']",along,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""day"" and ""along"" comes first? a:UTT_BOUNDARY along the lines of the", along the lines of the
"Q: In an alphabetical order, which of the words ""study"" and ""almost"" comes first? A:","['study', 'almost']",almost,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""study"" and ""almost"" comes first? a:UTT_BOUNDARY almost always be on the", almost always be on the
"Q: In an alphabetical order, which of the words ""actually"" and ""sink"" comes first? A:","['actually', 'sink']",actually,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""actually"" and ""sink"" comes first? a:UTT_BOUNDARY actually, a:UTT_BOUNDARY"," actually, a:"
"Q: In an alphabetical order, which of the words ""all"" and ""over"" comes first? A:","['all', 'over']",all,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""all"" and ""over"" comes first? a:UTT_BOUNDARY all the time. a", all the time. a
"Q: In an alphabetical order, which of the words ""toilet"" and ""card"" comes first? A:","['toilet', 'card']",card,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""toilet"" and ""card"" comes first? a:UTT_BOUNDARY cardboarding can be", cardboarding can be
"Q: In an alphabetical order, which word comes first, ""useful"" or ""field""? A:","['useful', 'field']",field,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""useful"" or ""field""? a:UTT_BOUNDARY fielding area, which"," fielding area, which"
"Q: In an alphabetical order, which word comes first, ""luggage"" or ""hockey""? A:","['luggage', 'hockey']",hockey,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""luggage"" or ""hockey""? a:UTT_BOUNDARY battery's name comes first", battery's name comes first
"Q: In an alphabetical order, which word comes first, ""then"" or ""mean""? A:","['then', 'mean']",mean,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""then"" or ""mean""? a:UTT_BOUNDARY meanest word comes first", meanest word comes first
"Q: In an alphabetical order, which word comes first, ""practice"" or ""easy""? A:","['practice', 'easy']",easy,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""practice"" or ""easy""? a:UTT_BOUNDARY easyware store, and"," easyware store, and"
"Q: In an alphabetical order, which of the words ""earring"" and ""till"" comes first? A:","['earring', 'till']",earring,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""earring"" and ""till"" comes first? a:UTT_BOUNDARY earring comes first?", earring comes first?
"Q: In an alphabetical order, which word comes first, ""hand"" or ""example""? A:","['hand', 'example']",example,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""hand"" or ""example""? a:UTT_BOUNDARY example ""sausage"," example ""sausage"
"Q: Of the words ""space"" and ""swim"", which word comes first alphabetically? A:","['space', 'swim']",space,"UTT_BOUNDARY q: of the words ""space"" and ""swim"", which word comes first alphabetically? a:UTT_BOUNDARY spaceflight of a", spaceflight of a
"Q: Of the words ""pass"" and ""restaurant"", which word comes first alphabetically? A:","['pass', 'restaurant']",pass,"UTT_BOUNDARY q: of the words ""pass"" and ""restaurant"", which word comes first alphabetically? a:UTT_BOUNDARY elevator for the ""s"," elevator for the ""s"
"Q: In an alphabetical order, which word comes first, ""grandpa"" or ""theirs""? A:","['grandpa', 'theirs']",grandpa,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""grandpa"" or ""theirs""? a:UTT_BOUNDARY grandparents were not", grandparents were not
"Q: In an alphabetical order, which of the words ""really"" and ""bottom"" comes first? A:","['really', 'bottom']",bottom,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""really"" and ""bottom"" comes first? a:UTT_BOUNDARY necktie and a black", necktie and a black
"Q: In an alphabetical order, which of the words ""liter"" and ""studies"" comes first? A:","['liter', 'studies']",liter,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""liter"" and ""studies"" comes first? a:UTT_BOUNDARY artifactivity,"," artifactivity,"
"Q: Of the words ""other"" and ""high"", which word comes first alphabetically? A:","['other', 'high']",high,"UTT_BOUNDARY q: of the words ""other"" and ""high"", which word comes first alphabetically? a:UTT_BOUNDARY high school school in the", high school school in the
"Q: Of the words ""to"" and ""crazy"", which word comes first alphabetically? A:","['to', 'crazy']",crazy,"UTT_BOUNDARY q: of the words ""to"" and ""crazy"", which word comes first alphabetically? a:UTT_BOUNDARY crazy crazy. a:", crazy crazy. a:
"Q: Of the words ""classroom"" and ""leg"", which word comes first alphabetically? A:","['classroom', 'leg']",classroom,"UTT_BOUNDARY q: of the words ""classroom"" and ""leg"", which word comes first alphabetically? a:UTT_BOUNDARY classroom. a:UTT_BOUNDARY", classroom. a:
"Q: Of the words ""midnight"" and ""conversation"", which word comes first alphabetically? A:","['midnight', 'conversation']",conversation,"UTT_BOUNDARY q: of the words ""midnight"" and ""conversation"", which word comes first alphabetically? a:UTT_BOUNDARY midnight flight to the moon", midnight flight to the moon
"Q: In an alphabetical order, which word comes first, ""actually"" or ""sink""? A:","['actually', 'sink']",actually,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""actually"" or ""sink""? a:UTT_BOUNDARY actually, i'm not"," actually, i'm not"
"Q: In an alphabetical order, which word comes first, ""cricket"" or ""pack""? A:","['cricket', 'pack']",cricket,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""cricket"" or ""pack""? a:UTT_BOUNDARY box office is in the", box office is in the
"Q: In an alphabetical order, which of the words ""exactly"" and ""blue"" comes first? A:","['exactly', 'blue']",blue,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""exactly"" and ""blue"" comes first? a:UTT_BOUNDARY blue and green, and"," blue and green, and"
"Q: In an alphabetical order, which word comes first, ""everything"" or ""mouth""? A:","['everything', 'mouth']",everything,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""everything"" or ""mouth""? a:UTT_BOUNDARY everything else is in order", everything else is in order
"Q: Of the words ""at"" and ""policewoman"", which word comes first alphabetically? A:","['at', 'policewoman']",at,"UTT_BOUNDARY q: of the words ""at"" and ""policewoman"", which word comes first alphabetically? a:UTT_BOUNDARY police officer"" comes first"," police officer"" comes first"
"Q: In an alphabetical order, which of the words ""school"" and ""world"" comes first? A:","['school', 'world']",school,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""school"" and ""world"" comes first? a:UTT_BOUNDARY schoolroom in the city", schoolroom in the city
"Q: Of the words ""purse"" and ""every"", which word comes first alphabetically? A:","['purse', 'every']",every,"UTT_BOUNDARY q: of the words ""purse"" and ""every"", which word comes first alphabetically? a:UTT_BOUNDARY every page in the book", every page in the book
"Q: In an alphabetical order, which word comes first, ""useful"" or ""how""? A:","['useful', 'how']",how,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""useful"" or ""how""? a:UTT_BOUNDARY howling is a type", howling is a type
"Q: Of the words ""subway"" and ""dark"", which word comes first alphabetically? A:","['subway', 'dark']",dark,"UTT_BOUNDARY q: of the words ""subway"" and ""dark"", which word comes first alphabetically? a:UTT_BOUNDARY dark web and a black", dark web and a black
"Q: Of the words ""racket"" and ""walk"", which word comes first alphabetically? A:","['racket', 'walk']",racket,"UTT_BOUNDARY q: of the words ""racket"" and ""walk"", which word comes first alphabetically? a:UTT_BOUNDARY racket. a:", racket. a:
"Q: In an alphabetical order, which of the words ""grade"" and ""anyway"" comes first? A:","['grade', 'anyway']",anyway,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""grade"" and ""anyway"" comes first? a:UTT_BOUNDARY meeting is called ""st"," meeting is called ""st"
"Q: In an alphabetical order, which word comes first, ""latest"" or ""earn""? A:","['latest', 'earn']",earn,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""latest"" or ""earn""? a:UTT_BOUNDARY earnings are often used", earnings are often used
"Q: Of the words ""pants"" and ""great"", which word comes first alphabetically? A:","['pants', 'great']",great,"UTT_BOUNDARY q: of the words ""pants"" and ""great"", which word comes first alphabetically? a:UTT_BOUNDARY great deal. a:", great deal. a:
"Q: In an alphabetical order, which word comes first, ""describe"" or ""a""? A:","['describe', 'a']",a,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""describe"" or ""a""? a:UTT_BOUNDARY a computer program that a", a computer program that a
"Q: In an alphabetical order, which word comes first, ""fruit"" or ""barbecue""? A:","['fruit', 'barbecue']",barbecue,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""fruit"" or ""barbecue""? a:UTT_BOUNDARY barbecue and bar", barbecue and bar
"Q: In an alphabetical order, which of the words ""store"" and ""juice"" comes first? A:","['store', 'juice']",juice,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""store"" and ""juice"" comes first? a:UTT_BOUNDARY juice cake. a:", juice cake. a:
"Q: Of the words ""famous"" and ""mushroom"", which word comes first alphabetically? A:","['famous', 'mushroom']",famous,"UTT_BOUNDARY q: of the words ""famous"" and ""mushroom"", which word comes first alphabetically? a:UTT_BOUNDARY famous concert hall in the", famous concert hall in the
"Q: Of the words ""roast"" and ""many"", which word comes first alphabetically? A:","['roast', 'many']",many,"UTT_BOUNDARY q: of the words ""roast"" and ""many"", which word comes first alphabetically? a:UTT_BOUNDARY centimeter is a", centimeter is a
"Q: In an alphabetical order, which of the words ""excellent"" and ""may"" comes first? A:","['excellent', 'may']",excellent,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""excellent"" and ""may"" comes first? a:UTT_BOUNDARY excellent man"" and """," excellent man"" and """
"Q: In an alphabetical order, which word comes first, ""fly"" or ""next""? A:","['fly', 'next']",fly,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""fly"" or ""next""? a:UTT_BOUNDARY flyer is a match", flyer is a match
"Q: Of the words ""save"" and ""camping"", which word comes first alphabetically? A:","['save', 'camping']",camping,"UTT_BOUNDARY q: of the words ""save"" and ""camping"", which word comes first alphabetically? a:UTT_BOUNDARY campfire. a:", campfire. a:
"Q: In an alphabetical order, which of the words ""mirror"" and ""lucky"" comes first? A:","['mirror', 'lucky']",lucky,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""mirror"" and ""lucky"" comes first? a:UTT_BOUNDARY busy lifeboat is a", busy lifeboat is a
"Q: In an alphabetical order, which of the words ""need"" and ""fantastic"" comes first? A:","['need', 'fantastic']",fantastic,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""need"" and ""fantastic"" comes first? a:UTT_BOUNDARY fantastic book, which of"," fantastic book, which of"
"Q: In an alphabetical order, which word comes first, ""stamp"" or ""possible""? A:","['stamp', 'possible']",possible,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""stamp"" or ""possible""? a:UTT_BOUNDARY possible explanation for a:", possible explanation for a:
"Q: In an alphabetical order, which word comes first, ""unfortunately"" or ""side""? A:","['unfortunately', 'side']",side,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""unfortunately"" or ""side""? a:UTT_BOUNDARY sideways. a:", sideways. a:
"Q: In an alphabetical order, which of the words ""playground"" and ""volleyball"" comes first? A:","['playground', 'volleyball']",playground,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""playground"" and ""volleyball"" comes first? a:UTT_BOUNDARY playground. a:UTT_BOUNDARY", playground. a:
"Q: In an alphabetical order, which word comes first, ""its"" or ""colleague""? A:","['its', 'colleague']",colleague,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""its"" or ""colleague""? a:UTT_BOUNDARY its purpose is to collect", its purpose is to collect
"Q: In an alphabetical order, which of the words ""draw"" and ""piano"" comes first? A:","['draw', 'piano']",draw,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""draw"" and ""piano"" comes first? a:UTT_BOUNDARY draw a line of words", draw a line of words
"Q: In an alphabetical order, which of the words ""a"" and ""fantastic"" comes first? A:","['a', 'fantastic']",a,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""a"" and ""fantastic"" comes first? a:UTT_BOUNDARY attractive woman""s face"," attractive woman""s face"
"Q: In an alphabetical order, which word comes first, ""this"" or ""heart""? A:","['this', 'heart']",heart,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""this"" or ""heart""? a:UTT_BOUNDARY heartbeat? a:", heartbeat? a:
"Q: Of the words ""swim"" and ""grandfather"", which word comes first alphabetically? A:","['swim', 'grandfather']",grandfather,"UTT_BOUNDARY q: of the words ""swim"" and ""grandfather"", which word comes first alphabetically? a:UTT_BOUNDARY grandfather and mother are both", grandfather and mother are both
"Q: In an alphabetical order, which of the words ""push"" and ""build"" comes first? A:","['push', 'build']",build,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""push"" and ""build"" comes first? a:UTT_BOUNDARY build"" or ""f"," build"" or ""f"
"Q: Of the words ""interested"" and ""examination"", which word comes first alphabetically? A:","['interested', 'examination']",examination,"UTT_BOUNDARY q: of the words ""interested"" and ""examination"", which word comes first alphabetically? a:UTT_BOUNDARY examination of the words """," examination of the words """
"Q: Of the words ""mirror"" and ""lucky"", which word comes first alphabetically? A:","['mirror', 'lucky']",lucky,"UTT_BOUNDARY q: of the words ""mirror"" and ""lucky"", which word comes first alphabetically? a:UTT_BOUNDARY cartoon short stories are often", cartoon short stories are often
"Q: In an alphabetical order, which of the words ""boy"" and ""message"" comes first? A:","['boy', 'message']",boy,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""boy"" and ""message"" comes first? a:UTT_BOUNDARY boy"" and ""your"," boy"" and ""your"
