Input,Options,Expected,Output (raw),Predicted
"Q: Which word comes right before ""was"" in the sentence ""Calvin was eating""? A:","['Calvin', 'was', 'eating']",calvin,"UTT_BOUNDARY q: which word comes right before ""was"" in the sentence ""calvin was eating""? a:UTT_BOUNDARY ellen made a sandwich for", ellen made a sandwich for
"Q: In the sentence ""John knows whether she will come back"", which word comes right before the word ""back""? A:","['John', 'knows', 'whether', 'she', 'will', 'come', 'back']",come,"UTT_BOUNDARY q: in the sentence ""john knows whether she will come back"", which word comes right before the word ""back""? a:UTT_BOUNDARY come back to the class", come back to the class
"Q: In the sentence ""The bandits murdered innocent victims"", which word immediately precedes the word ""innocent""? A:","['The', 'bandits', 'murdered', 'innocent', 'victims']",murdered,"UTT_BOUNDARY q: in the sentence ""the bandits murdered innocent victims"", which word immediately precedes the word ""innocent""? a:UTT_BOUNDARY innocent people are afraid of", innocent people are afraid of
"Q: In the sentence ""Bill sent Tom a package"", which word comes right before the word ""Tom""? A:","['Bill', 'sent', 'Tom', 'a', 'package']",sent,"UTT_BOUNDARY q: in the sentence ""bill sent tom a package"", which word comes right before the word ""tom""? a:UTT_BOUNDARY sent it to the teacher", sent it to the teacher
"Q: Which word comes right before ""lawyer"" in the sentence ""Almost every lawyer could answer that question""? A:","['Almost', 'every', 'lawyer', 'could', 'answer', 'that', 'question']",every,"UTT_BOUNDARY q: which word comes right before ""lawyer"" in the sentence ""almost every lawyer could answer that question""? a:UTT_BOUNDARY could he have been flying", could he have been flying
"Q: Which word comes right before ""to"" in the sentence ""John promised Bill to leave""? A:","['John', 'promised', 'Bill', 'to', 'leave']",bill,"UTT_BOUNDARY q: which word comes right before ""to"" in the sentence ""john promised bill to leave""? a:UTT_BOUNDARY promised sandy to leave the", promised sandy to leave the
"Q: In the sentence ""Martha carved the baby a toy out of wood"", which word comes right before the word ""carved""? A:","['Martha', 'carved', 'the', 'baby', 'a', 'toy', 'out', 'of', 'wood']",martha,"UTT_BOUNDARY q: in the sentence ""martha carved the baby a toy out of wood"", which word comes right before the word ""carved""? a:UTT_BOUNDARY carved the baby a toy", carved the baby a toy
"Q: In the sentence ""It is obvious to everybody that Tasha likes Misha"", which word comes right before the word ""to""? A:","['It', 'is', 'obvious', 'to', 'everybody', 'that', 'Tasha', 'likes', 'Misha']",obvious,"UTT_BOUNDARY q: in the sentence ""it is obvious to everybody that tasha likes misha"", which word comes right before the word ""to""? a:UTT_BOUNDARY obvious typographical errors", obvious typographical errors
"Q: In the sentence ""The farmer loaded the cart with apples"", which word comes right before the word ""with""? A:","['The', 'farmer', 'loaded', 'the', 'cart', 'with', 'apples']",cart,"UTT_BOUNDARY q: in the sentence ""the farmer loaded the cart with apples"", which word comes right before the word ""with""? a:UTT_BOUNDARY wagon pried the dog", wagon pried the dog
"Q: Which word comes right before ""this"" in the sentence ""A pilot must be flying this plane""? A:","['A', 'pilot', 'must', 'be', 'flying', 'this', 'plane']",flying,"UTT_BOUNDARY q: which word comes right before ""this"" in the sentence ""a pilot must be flying this plane""? a:UTT_BOUNDARY pilot must be flying this", pilot must be flying this
"Q: In the sentence ""This violin is difficult to play sonatas on"", which word immediately precedes the word ""is""? A:","['This', 'violin', 'is', 'difficult', 'to', 'play', 'sonatas', 'on']",violin,"UTT_BOUNDARY q: in the sentence ""this violin is difficult to play sonatas on"", which word immediately precedes the word ""is""? a:UTT_BOUNDARY violinist, violinist"," violinist, violinist"
"Q: Which word comes right before ""by"" in the sentence ""Mary was visited by Bill""? A:","['Mary', 'was', 'visited', 'by', 'Bill']",visited,"UTT_BOUNDARY q: which word comes right before ""by"" in the sentence ""mary was visited by bill""? a:UTT_BOUNDARY mary left the party earlier", mary left the party earlier
"Q: Which word comes right before ""on"" in the sentence ""It is easy to play sonatas on this violin""? A:","['It', 'is', 'easy', 'to', 'play', 'sonatas', 'on', 'this', 'violin']",sonatas,"UTT_BOUNDARY q: which word comes right before ""on"" in the sentence ""it is easy to play sonatas on this violin""? a:UTT_BOUNDARY sonatas are usually", sonatas are usually
"Q: In the sentence ""Bill dried the clothes"", which word immediately precedes the word ""the""? A:","['Bill', 'dried', 'the', 'clothes']",dried,"UTT_BOUNDARY q: in the sentence ""bill dried the clothes"", which word immediately precedes the word ""the""? a:UTT_BOUNDARY dried them in the oven", dried them in the oven
"Q: In the sentence ""Susan rode a bright blue train from New York"", which word comes right before the word ""blue""? A:","['Susan', 'rode', 'a', 'bright', 'blue', 'train', 'from', 'New', 'York']",bright,"UTT_BOUNDARY q: in the sentence ""susan rode a bright blue train from new york"", which word comes right before the word ""blue""? a:UTT_BOUNDARY brighter"" was the"," brighter"" was the"
"Q: In the sentence ""Martina is deathly afraid of spiders"", which word immediately precedes the word ""is""? A:","['Martina', 'is', 'deathly', 'afraid', 'of', 'spiders']",martina,"UTT_BOUNDARY q: in the sentence ""martina is deathly afraid of spiders"", which word immediately precedes the word ""is""? a:UTT_BOUNDARY martina is afraid of", martina is afraid of
"Q: In the sentence ""Carla was shoveling the walk"", which word immediately precedes the word ""was""? A:","['Carla', 'was', 'shoveling', 'the', 'walk']",carla,"UTT_BOUNDARY q: in the sentence ""carla was shoveling the walk"", which word immediately precedes the word ""was""? a:UTT_BOUNDARY carla was killed by", carla was killed by
"Q: In the sentence ""Mary is taller than six feet"", which word immediately precedes the word ""is""? A:","['Mary', 'is', 'taller', 'than', 'six', 'feet']",mary,"UTT_BOUNDARY q: in the sentence ""mary is taller than six feet"", which word immediately precedes the word ""is""? a:UTT_BOUNDARY mary is more than six", mary is more than six
"Q: In the sentence ""I saw John on Sunday"", which word comes right before the word ""on""? A:","['I', 'saw', 'John', 'on', 'Sunday']",john,"UTT_BOUNDARY q: in the sentence ""i saw john on sunday"", which word comes right before the word ""on""? a:UTT_BOUNDARY john is taller than dill", john is taller than dill
"Q: Which word comes right before ""secretary"" in the sentence ""The president declared Smith press secretary""? A:","['The', 'president', 'declared', 'Smith', 'press', 'secretary']",press,"UTT_BOUNDARY q: which word comes right before ""secretary"" in the sentence ""the president declared smith press secretary""? a:UTT_BOUNDARY smith sent the president a", smith sent the president a
"Q: In the sentence ""Pat is the captain of the team"", which word comes right before the word ""is""? A:","['Pat', 'is', 'the', 'captain', 'of', 'the', 'team']",pat,"UTT_BOUNDARY q: in the sentence ""pat is the captain of the team"", which word comes right before the word ""is""? a:UTT_BOUNDARY captain in the school is", captain in the school is
"Q: In the sentence ""The students felt comfortable in the class"", which word comes right before the word ""comfortable""? A:","['The', 'students', 'felt', 'comfortable', 'in', 'the', 'class']",felt,"UTT_BOUNDARY q: in the sentence ""the students felt comfortable in the class"", which word comes right before the word ""comfortable""? a:UTT_BOUNDARY talked about politics yesterday about", talked about politics yesterday about
"Q: Which word comes right before ""vases"" in the sentence ""Crystal vases break easily""? A:","['Crystal', 'vases', 'break', 'easily']",crystal,"UTT_BOUNDARY q: which word comes right before ""vases"" in the sentence ""crystal vases break easily""? a:UTT_BOUNDARY many people consider the word", many people consider the word
"Q: In the sentence ""I broke the twig and the branch apart"", which word comes right before the word ""apart""? A:","['I', 'broke', 'the', 'twig', 'and', 'the', 'branch', 'apart']",branch,"UTT_BOUNDARY q: in the sentence ""i broke the twig and the branch apart"", which word comes right before the word ""apart""? a:UTT_BOUNDARY protesters of the", protesters of the
"Q: In the sentence ""A chair was broken"", which word comes right before the word ""was""? A:","['A', 'chair', 'was', 'broken']",chair,"UTT_BOUNDARY q: in the sentence ""a chair was broken"", which word comes right before the word ""was""? a:UTT_BOUNDARY door was pushed open,"," door was pushed open,"
"Q: In the sentence ""A chair was broken"", which word immediately precedes the word ""was""? A:","['A', 'chair', 'was', 'broken']",chair,"UTT_BOUNDARY q: in the sentence ""a chair was broken"", which word immediately precedes the word ""was""? a:UTT_BOUNDARY door was pushed open,"," door was pushed open,"
"Q: In the sentence ""I ate deep fried muffins"", which word comes right before the word ""fried""? A:","['I', 'ate', 'deep', 'fried', 'muffins']",deep,"UTT_BOUNDARY q: in the sentence ""i ate deep fried muffins"", which word comes right before the word ""fried""? a:UTT_BOUNDARY fried banana and a chocolate", fried banana and a chocolate
"Q: In the sentence ""There appears to be a problem with this solution"", which word comes right before the word ""to""? A:","['There', 'appears', 'to', 'be', 'a', 'problem', 'with', 'this', 'solution']",appears,"UTT_BOUNDARY q: in the sentence ""there appears to be a problem with this solution"", which word comes right before the word ""to""? a:UTT_BOUNDARY appears to be a problem", appears to be a problem
"Q: In the sentence ""Jack sprayed the wall with paint"", which word comes right before the word ""the""? A:","['Jack', 'sprayed', 'the', 'wall', 'with', 'paint']",sprayed,"UTT_BOUNDARY q: in the sentence ""jack sprayed the wall with paint"", which word comes right before the word ""the""? a:UTT_BOUNDARY fluttered the floor with", fluttered the floor with
"Q: In the sentence ""I want to go"", which word comes right before the word ""to""? A:","['I', 'want', 'to', 'go']",want,"UTT_BOUNDARY q: in the sentence ""i want to go"", which word comes right before the word ""to""? a:UTT_BOUNDARY want to leave""? a"," want to leave""? a"
"Q: In the sentence ""A large dog chased a small cat"", which word immediately precedes the word ""cat""? A:","['A', 'large', 'dog', 'chased', 'a', 'small', 'cat']",small,"UTT_BOUNDARY q: in the sentence ""a large dog chased a small cat"", which word immediately precedes the word ""cat""? a:UTT_BOUNDARY small dogs were chased by", small dogs were chased by
"Q: In the sentence ""John asks in which box he put the book"", which word immediately precedes the word ""in""? A:","['John', 'asks', 'in', 'which', 'box', 'he', 'put', 'the', 'book']",asks,"UTT_BOUNDARY q: in the sentence ""john asks in which box he put the book"", which word immediately precedes the word ""in""? a:UTT_BOUNDARY boxers play the violin", boxers play the violin
"Q: Which word comes right before ""to"" in the sentence ""She tried to leave""? A:","['She', 'tried', 'to', 'leave']",tried,"UTT_BOUNDARY q: which word comes right before ""to"" in the sentence ""she tried to leave""? a:UTT_BOUNDARY tried to leave the party", tried to leave the party
"Q: In the sentence ""Much of that theory is unfounded"", which word comes right before the word ""is""? A:","['Much', 'of', 'that', 'theory', 'is', 'unfounded']",theory,"UTT_BOUNDARY q: in the sentence ""much of that theory is unfounded"", which word comes right before the word ""is""? a:UTT_BOUNDARY theory is a formidable", theory is a formidable
"Q: Which word comes right before ""lunch"" in the sentence ""The storm arrived while we ate lunch""? A:","['The', 'storm', 'arrived', 'while', 'we', 'ate', 'lunch']",ate,"UTT_BOUNDARY q: which word comes right before ""lunch"" in the sentence ""the storm arrived while we ate lunch""? a:UTT_BOUNDARY stormed on the beach", stormed on the beach
"Q: In the sentence ""Mary is more than six feet tall"", which word immediately precedes the word ""feet""? A:","['Mary', 'is', 'more', 'than', 'six', 'feet', 'tall']",six,"UTT_BOUNDARY q: in the sentence ""mary is more than six feet tall"", which word immediately precedes the word ""feet""? a:UTT_BOUNDARY six feet deep (which", six feet deep (which
"Q: In the sentence ""John told us which book we should review"", which word immediately precedes the word ""us""? A:","['John', 'told', 'us', 'which', 'book', 'we', 'should', 'review']",told,"UTT_BOUNDARY q: in the sentence ""john told us which book we should review"", which word immediately precedes the word ""us""? a:UTT_BOUNDARY told us that he was", told us that he was
"Q: Which word comes right before ""talked"" in the sentence ""Ellen talked with Helen""? A:","['Ellen', 'talked', 'with', 'Helen']",ellen,"UTT_BOUNDARY q: which word comes right before ""talked"" in the sentence ""ellen talked with helen""? a:UTT_BOUNDARY talked about politics yesterday to", talked about politics yesterday to
"Q: In the sentence ""Nora sent the book from Paris to London"", which word comes right before the word ""the""? A:","['Nora', 'sent', 'the', 'book', 'from', 'Paris', 'to', 'London']",sent,"UTT_BOUNDARY q: in the sentence ""nora sent the book from paris to london"", which word comes right before the word ""the""? a:UTT_BOUNDARY booked the book""?"," booked the book""?"
"Q: Which word comes right before ""promised"" in the sentence ""John promised us to be gentle""? A:","['John', 'promised', 'us', 'to', 'be', 'gentle']",john,"UTT_BOUNDARY q: which word comes right before ""promised"" in the sentence ""john promised us to be gentle""? a:UTT_BOUNDARY john said we would go", john said we would go
"Q: In the sentence ""It is likely that Bill likes chocolate"", which word comes right before the word ""chocolate""? A:","['It', 'is', 'likely', 'that', 'Bill', 'likes', 'chocolate']",likes,"UTT_BOUNDARY q: in the sentence ""it is likely that bill likes chocolate"", which word comes right before the word ""chocolate""? a:UTT_BOUNDARY likes apple pie is a", likes apple pie is a
"Q: Which word comes right before ""at"" in the sentence ""We ate at a really fancy restaurant""? A:","['We', 'ate', 'at', 'a', 'really', 'fancy', 'restaurant']",ate,"UTT_BOUNDARY q: which word comes right before ""at"" in the sentence ""we ate at a really fancy restaurant""? a:UTT_BOUNDARY ate a cat for a", ate a cat for a
"Q: In the sentence ""That picture of Susan offended her"", which word immediately precedes the word ""her""? A:","['That', 'picture', 'of', 'Susan', 'offended', 'her']",offended,"UTT_BOUNDARY q: in the sentence ""that picture of susan offended her"", which word immediately precedes the word ""her""? a:UTT_BOUNDARY offended her mother""?"," offended her mother""?"
"Q: In the sentence ""Wickham eloped with Lydia"", which word comes right before the word ""with""? A:","['Wickham', 'eloped', 'with', 'Lydia']",eloped,"UTT_BOUNDARY q: in the sentence ""wickham eloped with lydia"", which word comes right before the word ""with""? a:UTT_BOUNDARY eloped with the", eloped with the
"Q: Which word comes right before ""Mary"" in the sentence ""John has not kissed Mary""? A:","['John', 'has', 'not', 'kissed', 'Mary']",kissed,"UTT_BOUNDARY q: which word comes right before ""mary"" in the sentence ""john has not kissed mary""? a:UTT_BOUNDARY john is taller than john", john is taller than john
"Q: In the sentence ""It is nice to go abroad"", which word immediately precedes the word ""to""? A:","['It', 'is', 'nice', 'to', 'go', 'abroad']",nice,"UTT_BOUNDARY q: in the sentence ""it is nice to go abroad"", which word immediately precedes the word ""to""? a:UTT_BOUNDARY nice and comfortable to the", nice and comfortable to the
"Q: In the sentence ""Gary and Kevin ran themselves into exhaustion"", which word comes right before the word ""ran""? A:","['Gary', 'and', 'Kevin', 'ran', 'themselves', 'into', 'exhaustion']",kevin,"UTT_BOUNDARY q: in the sentence ""gary and kevin ran themselves into exhaustion"", which word comes right before the word ""ran""? a:UTT_BOUNDARY gary allenbya was", gary allenbya was
"Q: In the sentence ""The witch vanished into the forest"", which word comes right before the word ""into""? A:","['The', 'witch', 'vanished', 'into', 'the', 'forest']",vanished,"UTT_BOUNDARY q: in the sentence ""the witch vanished into the forest"", which word comes right before the word ""into""? a:UTT_BOUNDARY witched the jungle boy", witched the jungle boy
"Q: In the sentence ""I am fond of circus performers"", which word comes right before the word ""performers""? A:","['I', 'am', 'fond', 'of', 'circus', 'performers']",circus,"UTT_BOUNDARY q: in the sentence ""i am fond of circus performers"", which word comes right before the word ""performers""? a:UTT_BOUNDARY professional baseball players like to", professional baseball players like to
"Q: In the sentence ""We made enough puddings to last for days"", which word comes right before the word ""puddings""? A:","['We', 'made', 'enough', 'puddings', 'to', 'last', 'for', 'days']",enough,"UTT_BOUNDARY q: in the sentence ""we made enough puddings to last for days"", which word comes right before the word ""puddings""? a:UTT_BOUNDARY enough man to hit the", enough man to hit the
"Q: In the sentence ""Amanda carried the package from Boston to New York"", which word comes right before the word ""to""? A:","['Amanda', 'carried', 'the', 'package', 'from', 'Boston', 'to', 'New', 'York']",boston,"UTT_BOUNDARY q: in the sentence ""amanda carried the package from boston to new york"", which word comes right before the word ""to""? a:UTT_BOUNDARY packageed the book by", packageed the book by
"Q: In the sentence ""The secretary transcribed the speech into the record"", which word immediately precedes the word ""transcribed""? A:","['The', 'secretary', 'transcribed', 'the', 'speech', 'into', 'the', 'record']",secretary,"UTT_BOUNDARY q: in the sentence ""the secretary transcribed the speech into the record"", which word immediately precedes the word ""transcribed""? a:UTT_BOUNDARY secretary of the treasury", secretary of the treasury
"Q: In the sentence ""Ellen talked with Helen"", which word immediately precedes the word ""with""? A:","['Ellen', 'talked', 'with', 'Helen']",talked,"UTT_BOUNDARY q: in the sentence ""ellen talked with helen"", which word immediately precedes the word ""with""? a:UTT_BOUNDARY helena baubles", helena baubles
"Q: In the sentence ""John tried to please Stephen"", which word immediately precedes the word ""to""? A:","['John', 'tried', 'to', 'please', 'Stephen']",tried,"UTT_BOUNDARY q: in the sentence ""john tried to please stephen"", which word immediately precedes the word ""to""? a:UTT_BOUNDARY john is eager to find", john is eager to find
"Q: In the sentence ""Bill visited Mary"", which word immediately precedes the word ""visited""? A:","['Bill', 'visited', 'Mary']",bill,"UTT_BOUNDARY q: in the sentence ""bill visited mary"", which word immediately precedes the word ""visited""? a:UTT_BOUNDARY bill has been present at", bill has been present at
"Q: In the sentence ""John is eager to please Kim"", which word comes right before the word ""Kim""? A:","['John', 'is', 'eager', 'to', 'please', 'Kim']",please,"UTT_BOUNDARY q: in the sentence ""john is eager to please kim"", which word comes right before the word ""kim""? a:UTT_BOUNDARY please tell me the answer", please tell me the answer
"Q: In the sentence ""The tourists will go to the park"", which word immediately precedes the word ""will""? A:","['The', 'tourists', 'will', 'go', 'to', 'the', 'park']",tourists,"UTT_BOUNDARY q: in the sentence ""the tourists will go to the park"", which word immediately precedes the word ""will""? a:UTT_BOUNDARY tourists will go to", tourists will go to
"Q: Which word comes right before ""flowered"" in the sentence ""The garden flowered with roses""? A:","['The', 'garden', 'flowered', 'with', 'roses']",garden,"UTT_BOUNDARY q: which word comes right before ""flowered"" in the sentence ""the garden flowered with roses""? a:UTT_BOUNDARY gardener grew a fruit", gardener grew a fruit
"Q: Which word comes right before ""died"" in the sentence ""Captain Oates died in order to save his comrades""? A:","['Captain', 'Oates', 'died', 'in', 'order', 'to', 'save', 'his', 'comrades']",oates,"UTT_BOUNDARY q: which word comes right before ""died"" in the sentence ""captain oates died in order to save his comrades""? a:UTT_BOUNDARY captain john and mary met", captain john and mary met
"Q: In the sentence ""These books disappoint me"", which word immediately precedes the word ""disappoint""? A:","['These', 'books', 'disappoint', 'me']",books,"UTT_BOUNDARY q: in the sentence ""these books disappoint me"", which word immediately precedes the word ""disappoint""? a:UTT_BOUNDARY books by the authorized", books by the authorized
"Q: In the sentence ""the girls likes themselves"", which word comes right before the word ""themselves""? A:","['the', 'girls', 'likes', 'themselves']",likes,"UTT_BOUNDARY q: in the sentence ""the girls likes themselves"", which word comes right before the word ""themselves""? a:UTT_BOUNDARY students think that the kids", students think that the kids
"Q: In the sentence ""Mike talked about politics yesterday to my friends"", which word comes right before the word ""yesterday""? A:","['Mike', 'talked', 'about', 'politics', 'yesterday', 'to', 'my', 'friends']",politics,"UTT_BOUNDARY q: in the sentence ""mike talked about politics yesterday to my friends"", which word comes right before the word ""yesterday""? a:UTT_BOUNDARY mike is the president and", mike is the president and
"Q: Which word comes right before ""taught"" in the sentence ""Mary taught linguistics to John""? A:","['Mary', 'taught', 'linguistics', 'to', 'John']",mary,"UTT_BOUNDARY q: which word comes right before ""taught"" in the sentence ""mary taught linguistics to john""? a:UTT_BOUNDARY mary sang to the children", mary sang to the children
"Q: Which word comes right before ""and"" in the sentence ""John and Mary met in Vienna""? A:","['John', 'and', 'Mary', 'met', 'in', 'Vienna']",john,"UTT_BOUNDARY q: which word comes right before ""and"" in the sentence ""john and mary met in vienna""? a:UTT_BOUNDARY metsentious parents", metsentious parents
"Q: Which word comes right before ""the"" in the sentence ""Mary plays the violin beautifully""? A:","['Mary', 'plays', 'the', 'violin', 'beautifully']",plays,"UTT_BOUNDARY q: which word comes right before ""the"" in the sentence ""mary plays the violin beautifully""? a:UTT_BOUNDARY mary sang it herself""?"," mary sang it herself""?"
"Q: Which word comes right before ""leave"" in the sentence ""They saw Bill leave""? A:","['They', 'saw', 'Bill', 'leave']",bill,"UTT_BOUNDARY q: which word comes right before ""leave"" in the sentence ""they saw bill leave""? a:UTT_BOUNDARY bill told the story"","," bill told the story"","
"Q: In the sentence ""I am fond of circus performers"", which word immediately precedes the word ""performers""? A:","['I', 'am', 'fond', 'of', 'circus', 'performers']",circus,"UTT_BOUNDARY q: in the sentence ""i am fond of circus performers"", which word immediately precedes the word ""performers""? a:UTT_BOUNDARY professional baseball players like to", professional baseball players like to
"Q: In the sentence ""Kerry remarked it was late"", which word immediately precedes the word ""remarked""? A:","['Kerry', 'remarked', 'it', 'was', 'late']",kerry,"UTT_BOUNDARY q: in the sentence ""kerry remarked it was late"", which word immediately precedes the word ""remarked""? a:UTT_BOUNDARY kerry was the president", kerry was the president
"Q: In the sentence ""Sincerity is an important quality"", which word comes right before the word ""is""? A:","['Sincerity', 'is', 'an', 'important', 'quality']",sincerity,"UTT_BOUNDARY q: in the sentence ""sincerity is an important quality"", which word comes right before the word ""is""? a:UTT_BOUNDARY sincerity is a", sincerity is a
"Q: In the sentence ""Mary solved the problem"", which word immediately precedes the word ""the""? A:","['Mary', 'solved', 'the', 'problem']",solved,"UTT_BOUNDARY q: in the sentence ""mary solved the problem"", which word immediately precedes the word ""the""? a:UTT_BOUNDARY solved the problem"", which"," solved the problem"", which"
"Q: Which word comes right before ""to"" in the sentence ""It is nice to go abroad""? A:","['It', 'is', 'nice', 'to', 'go', 'abroad']",nice,"UTT_BOUNDARY q: which word comes right before ""to"" in the sentence ""it is nice to go abroad""? a:UTT_BOUNDARY happy, happy family."," happy, happy family."
"Q: In the sentence ""Crystal vases break easily"", which word comes right before the word ""vases""? A:","['Crystal', 'vases', 'break', 'easily']",crystal,"UTT_BOUNDARY q: in the sentence ""crystal vases break easily"", which word comes right before the word ""vases""? a:UTT_BOUNDARY crystal palace in the square", crystal palace in the square
"Q: Which word comes right before ""with"" in the sentence ""The car collided with the fence""? A:","['The', 'car', 'collided', 'with', 'the', 'fence']",collided,"UTT_BOUNDARY q: which word comes right before ""with"" in the sentence ""the car collided with the fence""? a:UTT_BOUNDARY carla was chased by", carla was chased by
"Q: In the sentence ""Smith inscribed his name over the door"", which word immediately precedes the word ""over""? A:","['Smith', 'inscribed', 'his', 'name', 'over', 'the', 'door']",name,"UTT_BOUNDARY q: in the sentence ""smith inscribed his name over the door"", which word immediately precedes the word ""over""? a:UTT_BOUNDARY name comes from the greek", name comes from the greek
"Q: Which word comes right before ""my"" in the sentence ""The barber shaved my chin""? A:","['The', 'barber', 'shaved', 'my', 'chin']",shaved,"UTT_BOUNDARY q: which word comes right before ""my"" in the sentence ""the barber shaved my chin""? a:UTT_BOUNDARY shaved my face""?"," shaved my face""?"
"Q: Which word comes right before ""Bill"" in the sentence ""John considers Bill to be silly""? A:","['John', 'considers', 'Bill', 'to', 'be', 'silly']",considers,"UTT_BOUNDARY q: which word comes right before ""bill"" in the sentence ""john considers bill to be silly""? a:UTT_BOUNDARY john is taller than dill", john is taller than dill
"Q: In the sentence ""David constructed a house from bricks"", which word comes right before the word ""from""? A:","['David', 'constructed', 'a', 'house', 'from', 'bricks']",house,"UTT_BOUNDARY q: in the sentence ""david constructed a house from bricks"", which word comes right before the word ""from""? a:UTT_BOUNDARY a new home for a", a new home for a
"Q: In the sentence ""Penny skated around the rink"", which word immediately precedes the word ""the""? A:","['Penny', 'skated', 'around', 'the', 'rink']",around,"UTT_BOUNDARY q: in the sentence ""penny skated around the rink"", which word immediately precedes the word ""the""? a:UTT_BOUNDARY climbed the tree to the", climbed the tree to the
"Q: Which word comes right before ""Dan"" in the sentence ""Shannon sent Dan an email""? A:","['Shannon', 'sent', 'Dan', 'an', 'email']",sent,"UTT_BOUNDARY q: which word comes right before ""dan"" in the sentence ""shannon sent dan an email""? a:UTT_BOUNDARY bill told the story to", bill told the story to
"Q: In the sentence ""Fanny loved talking to Mary"", which word immediately precedes the word ""talking""? A:","['Fanny', 'loved', 'talking', 'to', 'Mary']",loved,"UTT_BOUNDARY q: in the sentence ""fanny loved talking to mary"", which word immediately precedes the word ""talking""? a:UTT_BOUNDARY loved her""? a:"," loved her""? a:"
