Input,Options,Expected,Output (raw),Predicted
"Q: In an alphabetical order, which of the words ""kiss"" and ""grandfather"" comes first? A:","['kiss', 'grandfather']",grandfather,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""kiss"" and ""grandfather"" comes first? a:UTT_BOUNDARY grandfather, a dream king"," grandfather, a dream king"
"Q: In an alphabetical order, which of the words ""famous"" and ""use"" comes first? A:","['famous', 'use']",famous,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""famous"" and ""use"" comes first? a:UTT_BOUNDARY dangerous area, which of"," dangerous area, which of"
"Q: In an alphabetical order, which word comes first, ""less"" or ""art""? A:","['less', 'art']",art,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""less"" or ""art""? a:UTT_BOUNDARY art history of the word", art history of the word
"Q: Of the words ""terrible"" and ""grilled"", which word comes first alphabetically? A:","['terrible', 'grilled']",grilled,"UTT_BOUNDARY q: of the words ""terrible"" and ""grilled"", which word comes first alphabetically? a:UTT_BOUNDARY below average is the lowest", below average is the lowest
"Q: In an alphabetical order, which of the words ""laptop"" and ""upset"" comes first? A:","['laptop', 'upset']",laptop,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""laptop"" and ""upset"" comes first? a:UTT_BOUNDARY upsettinger"" or"," upsettinger"" or"
"Q: In an alphabetical order, which word comes first, ""happy"" or ""will""? A:","['happy', 'will']",happy,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""happy"" or ""will""? a:UTT_BOUNDARY happy birthday. . .", happy birthday. . .
"Q: In an alphabetical order, which of the words ""snack"" and ""holiday"" comes first? A:","['snack', 'holiday']",holiday,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""snack"" and ""holiday"" comes first? a:UTT_BOUNDARY holiday? a:UTT_BOUNDARY", holiday? a:
"Q: Of the words ""fishing"" and ""later"", which word comes first alphabetically? A:","['fishing', 'later']",fishing,"UTT_BOUNDARY q: of the words ""fishing"" and ""later"", which word comes first alphabetically? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Q: Of the words ""hear"" and ""winner"", which word comes first alphabetically? A:","['hear', 'winner']",hear,"UTT_BOUNDARY q: of the words ""hear"" and ""winner"", which word comes first alphabetically? a:UTT_BOUNDARY hear the ""kitchen"," hear the ""kitchen"
"Q: In an alphabetical order, which of the words ""question"" and ""zoo"" comes first? A:","['question', 'zoo']",question,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""question"" and ""zoo"" comes first? a:UTT_BOUNDARY cartoon character/activity", cartoon character/activity
"Q: In an alphabetical order, which of the words ""end"" and ""job"" comes first? A:","['end', 'job']",end,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""end"" and ""job"" comes first? a:UTT_BOUNDARY end of the sentence comes", end of the sentence comes
"Q: In an alphabetical order, which of the words ""glove"" and ""lucky"" comes first? A:","['glove', 'lucky']",glove,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""glove"" and ""lucky"" comes first? a:UTT_BOUNDARY glove and a block of", glove and a block of
"Q: Of the words ""mistake"" and ""join"", which word comes first alphabetically? A:","['mistake', 'join']",join,"UTT_BOUNDARY q: of the words ""mistake"" and ""join"", which word comes first alphabetically? a:UTT_BOUNDARY join the band. a", join the band. a
"Q: In an alphabetical order, which word comes first, ""war"" or ""quick""? A:","['war', 'quick']",quick,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""war"" or ""quick""? a:UTT_BOUNDARY quick"" or ""y"," quick"" or ""y"
"Q: Of the words ""calendar"" and ""unhappy"", which word comes first alphabetically? A:","['calendar', 'unhappy']",calendar,"UTT_BOUNDARY q: of the words ""calendar"" and ""unhappy"", which word comes first alphabetically? a:UTT_BOUNDARY dessert? a:UTT_BOUNDARY", dessert? a:
"Q: Of the words ""restroom"" and ""understand"", which word comes first alphabetically? A:","['restroom', 'understand']",restroom,"UTT_BOUNDARY q: of the words ""restroom"" and ""understand"", which word comes first alphabetically? a:UTT_BOUNDARY restroom. a:", restroom. a:
"Q: In an alphabetical order, which word comes first, ""nurse"" or ""answer""? A:","['nurse', 'answer']",answer,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""nurse"" or ""answer""? a:UTT_BOUNDARY answerer says: """," answerer says: """
"Q: In an alphabetical order, which of the words ""cap"" and ""unhappy"" comes first? A:","['cap', 'unhappy']",cap,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""cap"" and ""unhappy"" comes first? a:UTT_BOUNDARY hallucination to the", hallucination to the
"Q: In an alphabetical order, which word comes first, ""fat"" or ""zoo""? A:","['fat', 'zoo']",fat,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""fat"" or ""zoo""? a:UTT_BOUNDARY fatter? a:", fatter? a:
"Q: In an alphabetical order, which word comes first, ""yard"" or ""guidebook""? A:","['yard', 'guidebook']",guidebook,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""yard"" or ""guidebook""? a:UTT_BOUNDARY guidebook. a:", guidebook. a:
"Q: In an alphabetical order, which word comes first, ""jump"" or ""right""? A:","['jump', 'right']",jump,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""jump"" or ""right""? a:UTT_BOUNDARY jump in and out of", jump in and out of
"Q: In an alphabetical order, which of the words ""minus"" and ""queen"" comes first? A:","['minus', 'queen']",minus,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""minus"" and ""queen"" comes first? a:UTT_BOUNDARY queen"" or ""queen"," queen"" or ""queen"
"Q: Of the words ""awesome"" and ""quiz"", which word comes first alphabetically? A:","['awesome', 'quiz']",awesome,"UTT_BOUNDARY q: of the words ""awesome"" and ""quiz"", which word comes first alphabetically? a:UTT_BOUNDARY awesome game. a:", awesome game. a:
"Q: In an alphabetical order, which of the words ""earn"" and ""way"" comes first? A:","['earn', 'way']",earn,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""earn"" and ""way"" comes first? a:UTT_BOUNDARY way of saying ""z"," way of saying ""z"
"Q: In an alphabetical order, which of the words ""drink"" and ""without"" comes first? A:","['drink', 'without']",drink,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""drink"" and ""without"" comes first? a:UTT_BOUNDARY drink"" or ""quick"," drink"" or ""quick"
"Q: Of the words ""grow"" and ""clear"", which word comes first alphabetically? A:","['grow', 'clear']",clear,"UTT_BOUNDARY q: of the words ""grow"" and ""clear"", which word comes first alphabetically? a:UTT_BOUNDARY clear, blue, or"," clear, blue, or"
"Q: In an alphabetical order, which of the words ""rock"" and ""jump"" comes first? A:","['rock', 'jump']",jump,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""rock"" and ""jump"" comes first? a:UTT_BOUNDARY jump in and out of", jump in and out of
"Q: In an alphabetical order, which of the words ""after"" and ""need"" comes first? A:","['after', 'need']",after,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""after"" and ""need"" comes first? a:UTT_BOUNDARY indoor sporting order.", indoor sporting order.
"Q: In an alphabetical order, which word comes first, ""after"" or ""need""? A:","['after', 'need']",after,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""after"" or ""need""? a:UTT_BOUNDARY for ""mother"" or"," for ""mother"" or"
"Q: In an alphabetical order, which of the words ""fail"" and ""curtain"" comes first? A:","['fail', 'curtain']",curtain,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""fail"" and ""curtain"" comes first? a:UTT_BOUNDARY curtain. a:UTT_BOUNDARY", curtain. a:
"Q: In an alphabetical order, which of the words ""on"" and ""lend"" comes first? A:","['on', 'lend']",lend,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""on"" and ""lend"" comes first? a:UTT_BOUNDARY lendy corner is a", lendy corner is a
"Q: In an alphabetical order, which of the words ""on"" and ""use"" comes first? A:","['on', 'use']",on,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""on"" and ""use"" comes first? a:UTT_BOUNDARY use of the words """," use of the words """
"Q: In an alphabetical order, which of the words ""latest"" and ""guest"" comes first? A:","['latest', 'guest']",guest,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""latest"" and ""guest"" comes first? a:UTT_BOUNDARY guest-oriented", guest-oriented
"Q: In an alphabetical order, which word comes first, ""light"" or ""surprise""? A:","['light', 'surprise']",light,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""light"" or ""surprise""? a:UTT_BOUNDARY lightweight"" or """," lightweight"" or """
"Q: In an alphabetical order, which word comes first, ""break"" or ""nature""? A:","['break', 'nature']",break,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""break"" or ""nature""? a:UTT_BOUNDARY breakdown"" or """," breakdown"" or """
"Q: Of the words ""pleased"" and ""jacket"", which word comes first alphabetically? A:","['pleased', 'jacket']",jacket,"UTT_BOUNDARY q: of the words ""pleased"" and ""jacket"", which word comes first alphabetically? a:UTT_BOUNDARY jacket. a:UTT_BOUNDARY", jacket. a:
"Q: In an alphabetical order, which of the words ""funny"" and ""night"" comes first? A:","['funny', 'night']",funny,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""funny"" and ""night"" comes first? a:UTT_BOUNDARY funny. it's a", funny. it's a
"Q: Of the words ""photography"" and ""surf"", which word comes first alphabetically? A:","['photography', 'surf']",photography,"UTT_BOUNDARY q: of the words ""photography"" and ""surf"", which word comes first alphabetically? a:UTT_BOUNDARY information on a computer that", information on a computer that
"Q: In an alphabetical order, which word comes first, ""unhappy"" or ""shop""? A:","['unhappy', 'shop']",shop,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""unhappy"" or ""shop""? a:UTT_BOUNDARY shop? a beautiful park", shop? a beautiful park
"Q: In an alphabetical order, which word comes first, ""every"" or ""singular""? A:","['every', 'singular']",every,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""every"" or ""singular""? a:UTT_BOUNDARY every day. a:", every day. a:
"Q: Of the words ""lunch"" and ""zoo"", which word comes first alphabetically? A:","['lunch', 'zoo']",lunch,"UTT_BOUNDARY q: of the words ""lunch"" and ""zoo"", which word comes first alphabetically? a:UTT_BOUNDARY lunchtime for lunchtime", lunchtime for lunchtime
"Q: In an alphabetical order, which of the words ""engineer"" and ""ready"" comes first? A:","['engineer', 'ready']",engineer,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""engineer"" and ""ready"" comes first? a:UTT_BOUNDARY engineer"" or ""z"," engineer"" or ""z"
"Q: Of the words ""bowl"" and ""heat"", which word comes first alphabetically? A:","['bowl', 'heat']",bowl,"UTT_BOUNDARY q: of the words ""bowl"" and ""heat"", which word comes first alphabetically? a:UTT_BOUNDARY heat. a:UTT_BOUNDARY", heat. a:
"Q: In an alphabetical order, which of the words ""dresser"" and ""fair"" comes first? A:","['dresser', 'fair']",dresser,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""dresser"" and ""fair"" comes first? a:UTT_BOUNDARY dresser. a:", dresser. a:
"Q: Of the words ""choose"" and ""save"", which word comes first alphabetically? A:","['choose', 'save']",choose,"UTT_BOUNDARY q: of the words ""choose"" and ""save"", which word comes first alphabetically? a:UTT_BOUNDARY choose a ""zoo"," choose a ""zoo"
"Q: In an alphabetical order, which word comes first, ""question"" or ""until""? A:","['question', 'until']",question,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""question"" or ""until""? a:UTT_BOUNDARY question markers how to", question markers how to
"Q: In an alphabetical order, which of the words ""white"" and ""mistake"" comes first? A:","['white', 'mistake']",mistake,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""white"" and ""mistake"" comes first? a:UTT_BOUNDARY mistake"" or ""quick"," mistake"" or ""quick"
"Q: Of the words ""need"" and ""on"", which word comes first alphabetically? A:","['need', 'on']",need,"UTT_BOUNDARY q: of the words ""need"" and ""on"", which word comes first alphabetically? a:UTT_BOUNDARY just for a moment,"," just for a moment,"
"Q: In an alphabetical order, which word comes first, ""your"" or ""centimeter""? A:","['your', 'centimeter']",centimeter,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""your"" or ""centimeter""? a:UTT_BOUNDARY centimeteria""?"," centimeteria""?"
"Q: In an alphabetical order, which of the words ""exactly"" and ""zoo"" comes first? A:","['exactly', 'zoo']",exactly,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""exactly"" and ""zoo"" comes first? a:UTT_BOUNDARY right-hand drive"""," right-hand drive"""
"Q: In an alphabetical order, which of the words ""exciting"" and ""grape"" comes first? A:","['exciting', 'grape']",exciting,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""exciting"" and ""grape"" comes first? a:UTT_BOUNDARY exciting story. a:", exciting story. a:
"Q: In an alphabetical order, which of the words ""yellow"" and ""bookstore"" comes first? A:","['yellow', 'bookstore']",bookstore,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""yellow"" and ""bookstore"" comes first? a:UTT_BOUNDARY bookcase. a:", bookcase. a:
"Q: In an alphabetical order, which of the words ""engine"" and ""site"" comes first? A:","['engine', 'site']",engine,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""engine"" and ""site"" comes first? a:UTT_BOUNDARY engine's tail is a", engine's tail is a
"Q: In an alphabetical order, which of the words ""chess"" and ""motorcycle"" comes first? A:","['chess', 'motorcycle']",chess,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""chess"" and ""motorcycle"" comes first? a:UTT_BOUNDARY chess grandparents (", chess grandparents (
"Q: In an alphabetical order, which word comes first, ""quarter"" or ""goal""? A:","['quarter', 'goal']",goal,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""quarter"" or ""goal""? a:UTT_BOUNDARY goalie"" or """," goalie"" or """
"Q: In an alphabetical order, which word comes first, ""instead"" or ""keyboard""? A:","['instead', 'keyboard']",instead,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""instead"" or ""keyboard""? a:UTT_BOUNDARY keyboard"" or """," keyboard"" or """
"Q: In an alphabetical order, which word comes first, ""violin"" or ""jam""? A:","['violin', 'jam']",jam,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""violin"" or ""jam""? a:UTT_BOUNDARY jam"" or ""quick"," jam"" or ""quick"
"Q: In an alphabetical order, which word comes first, ""off"" or ""year""? A:","['off', 'year']",off,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""off"" or ""year""? a:UTT_BOUNDARY offshore. a", offshore. a
"Q: In an alphabetical order, which of the words ""at"" and ""news"" comes first? A:","['at', 'news']",at,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""at"" and ""news"" comes first? a:UTT_BOUNDARY at the end of the", at the end of the
"Q: In an alphabetical order, which word comes first, ""zoo"" or ""clear""? A:","['zoo', 'clear']",clear,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""zoo"" or ""clear""? a:UTT_BOUNDARY clear, wide, wide"," clear, wide, wide"
"Q: Of the words ""reason"" and ""bandage"", which word comes first alphabetically? A:","['reason', 'bandage']",bandage,"UTT_BOUNDARY q: of the words ""reason"" and ""bandage"", which word comes first alphabetically? a:UTT_BOUNDARY bandage or glove? a", bandage or glove? a
"Q: Of the words ""video"" and ""to"", which word comes first alphabetically? A:","['video', 'to']",to,"UTT_BOUNDARY q: of the words ""video"" and ""to"", which word comes first alphabetically? a:UTT_BOUNDARY order"" or ""z"," order"" or ""z"
"Q: In an alphabetical order, which word comes first, ""up"" or ""garden""? A:","['up', 'garden']",garden,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""up"" or ""garden""? a:UTT_BOUNDARY garden. a:UTT_BOUNDARY", garden. a:
"Q: In an alphabetical order, which of the words ""however"" and ""indoor"" comes first? A:","['however', 'indoor']",however,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""however"" and ""indoor"" comes first? a:UTT_BOUNDARY indoor sporting order,"," indoor sporting order,"
"Q: In an alphabetical order, which of the words ""zoo"" and ""clock"" comes first? A:","['zoo', 'clock']",clock,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""zoo"" and ""clock"" comes first? a:UTT_BOUNDARY clock, and you're"," clock, and you're"
"Q: Of the words ""of"" and ""quickly"", which word comes first alphabetically? A:","['of', 'quickly']",of,"UTT_BOUNDARY q: of the words ""of"" and ""quickly"", which word comes first alphabetically? a:UTT_BOUNDARY of the words ""z"," of the words ""z"
"Q: Of the words ""kick"" and ""orange"", which word comes first alphabetically? A:","['kick', 'orange']",kick,"UTT_BOUNDARY q: of the words ""kick"" and ""orange"", which word comes first alphabetically? a:UTT_BOUNDARY kickball team. a", kickball team. a
"Q: Of the words ""university"" and ""worse"", which word comes first alphabetically? A:","['university', 'worse']",university,"UTT_BOUNDARY q: of the words ""university"" and ""worse"", which word comes first alphabetically? a:UTT_BOUNDARY hospital? a:UTT_BOUNDARY", hospital? a:
"Q: Of the words ""yet"" and ""beautiful"", which word comes first alphabetically? A:","['yet', 'beautiful']",beautiful,"UTT_BOUNDARY q: of the words ""yet"" and ""beautiful"", which word comes first alphabetically? a:UTT_BOUNDARY beautiful flower"" or """," beautiful flower"" or """
"Q: In an alphabetical order, which word comes first, ""yellow"" or ""bookstore""? A:","['yellow', 'bookstore']",bookstore,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""yellow"" or ""bookstore""? a:UTT_BOUNDARY bookcase""? a:"," bookcase""? a:"
"Q: In an alphabetical order, which word comes first, ""quick"" or ""noise""? A:","['quick', 'noise']",noise,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""quick"" or ""noise""? a:UTT_BOUNDARY noise meaningless noise?", noise meaningless noise?
"Q: In an alphabetical order, which of the words ""hard"" and ""until"" comes first? A:","['hard', 'until']",hard,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""hard"" and ""until"" comes first? a:UTT_BOUNDARY long, long, long"," long, long, long"
"Q: In an alphabetical order, which word comes first, ""doll"" or ""nose""? A:","['doll', 'nose']",doll,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""doll"" or ""nose""? a:UTT_BOUNDARY doll"" or ""umb"," doll"" or ""umb"
"Q: Of the words ""your"" and ""centimeter"", which word comes first alphabetically? A:","['your', 'centimeter']",centimeter,"UTT_BOUNDARY q: of the words ""your"" and ""centimeter"", which word comes first alphabetically? a:UTT_BOUNDARY centimeteria?", centimeteria?
"Q: In an alphabetical order, which of the words ""grow"" and ""clear"" comes first? A:","['grow', 'clear']",clear,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""grow"" and ""clear"" comes first? a:UTT_BOUNDARY clear, blue, or"," clear, blue, or"
"Q: Of the words ""mail"" and ""immediately"", which word comes first alphabetically? A:","['mail', 'immediately']",immediately,"UTT_BOUNDARY q: of the words ""mail"" and ""immediately"", which word comes first alphabetically? a:UTT_BOUNDARY immediately after the call of", immediately after the call of
"Q: In an alphabetical order, which word comes first, ""time"" or ""different""? A:","['time', 'different']",different,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""time"" or ""different""? a:UTT_BOUNDARY differentiation? a:", differentiation? a:
"Q: Of the words ""jump"" and ""answer"", which word comes first alphabetically? A:","['jump', 'answer']",answer,"UTT_BOUNDARY q: of the words ""jump"" and ""answer"", which word comes first alphabetically? a:UTT_BOUNDARY answer is ""yesterday"," answer is ""yesterday"
"Q: Of the words ""king"" and ""jeans"", which word comes first alphabetically? A:","['king', 'jeans']",jeans,"UTT_BOUNDARY q: of the words ""king"" and ""jeans"", which word comes first alphabetically? a:UTT_BOUNDARY king of the order,"," king of the order,"
"Q: In an alphabetical order, which of the words ""zoo"" and ""join"" comes first? A:","['zoo', 'join']",join,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""zoo"" and ""join"" comes first? a:UTT_BOUNDARY join the band. a", join the band. a
"Q: In an alphabetical order, which word comes first, ""verb"" or ""final""? A:","['verb', 'final']",final,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""verb"" or ""final""? a:UTT_BOUNDARY final question markers how", final question markers how
"Q: Of the words ""everybody"" and ""camp"", which word comes first alphabetically? A:","['everybody', 'camp']",camp,"UTT_BOUNDARY q: of the words ""everybody"" and ""camp"", which word comes first alphabetically? a:UTT_BOUNDARY family romance"" comes first"," family romance"" comes first"
"Q: In an alphabetical order, which word comes first, ""one"" or ""family""? A:","['one', 'family']",family,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""one"" or ""family""? a:UTT_BOUNDARY family name comes first?", family name comes first?
"Q: In an alphabetical order, which word comes first, ""join"" or ""stay""? A:","['join', 'stay']",join,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""join"" or ""stay""? a:UTT_BOUNDARY join the club"" or"," join the club"" or"
"Q: In an alphabetical order, which of the words ""feel"" and ""hey"" comes first? A:","['feel', 'hey']",feel,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""feel"" and ""hey"" comes first? a:UTT_BOUNDARY feel good"" comes first"," feel good"" comes first"
"Q: Of the words ""queen"" and ""oh"", which word comes first alphabetically? A:","['queen', 'oh']",oh,"UTT_BOUNDARY q: of the words ""queen"" and ""oh"", which word comes first alphabetically? a:UTT_BOUNDARY oh, my god,"," oh, my god,"
"Q: Of the words ""earn"" and ""way"", which word comes first alphabetically? A:","['earn', 'way']",earn,"UTT_BOUNDARY q: of the words ""earn"" and ""way"", which word comes first alphabetically? a:UTT_BOUNDARY fail-zoole", fail-zoole
"Q: In an alphabetical order, which of the words ""available"" and ""dry"" comes first? A:","['available', 'dry']",available,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""available"" and ""dry"" comes first? a:UTT_BOUNDARY dryer"" or """," dryer"" or """
"Q: In an alphabetical order, which word comes first, ""lazy"" or ""radio""? A:","['lazy', 'radio']",lazy,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""lazy"" or ""radio""? a:UTT_BOUNDARY lazytown"" or """," lazytown"" or """
"Q: Of the words ""mechanic"" and ""still"", which word comes first alphabetically? A:","['mechanic', 'still']",mechanic,"UTT_BOUNDARY q: of the words ""mechanic"" and ""still"", which word comes first alphabetically? a:UTT_BOUNDARY opera. a:UTT_BOUNDARY", opera. a:
"Q: In an alphabetical order, which of the words ""king"" and ""reading"" comes first? A:","['king', 'reading']",king,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""king"" and ""reading"" comes first? a:UTT_BOUNDARY king"" or ""z"," king"" or ""z"
"Q: In an alphabetical order, which of the words ""lemon"" and ""onion"" comes first? A:","['lemon', 'onion']",lemon,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""lemon"" and ""onion"" comes first? a:UTT_BOUNDARY lemonade"" or ""z"," lemonade"" or ""z"
"Q: In an alphabetical order, which word comes first, ""understand"" or ""tennis""? A:","['understand', 'tennis']",tennis,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""understand"" or ""tennis""? a:UTT_BOUNDARY tennis player who played the", tennis player who played the
"Q: In an alphabetical order, which word comes first, ""tomorrow"" or ""yet""? A:","['tomorrow', 'yet']",tomorrow,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""tomorrow"" or ""yet""? a:UTT_BOUNDARY tomorrow"" comes first?"," tomorrow"" comes first?"
"Q: In an alphabetical order, which of the words ""give"" and ""quarter"" comes first? A:","['give', 'quarter']",give,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""give"" and ""quarter"" comes first? a:UTT_BOUNDARY give it back to me", give it back to me
"Q: In an alphabetical order, which word comes first, ""listen"" or ""again""? A:","['listen', 'again']",again,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""listen"" or ""again""? a:UTT_BOUNDARY again"" or ""yes"," again"" or ""yes"
"Q: In an alphabetical order, which of the words ""map"" and ""rain"" comes first? A:","['map', 'rain']",map,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""map"" and ""rain"" comes first? a:UTT_BOUNDARY map of the world.", map of the world.
"Q: In an alphabetical order, which of the words ""grandmother"" and ""letter"" comes first? A:","['grandmother', 'letter']",grandmother,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""grandmother"" and ""letter"" comes first? a:UTT_BOUNDARY grandmother. a:UTT_BOUNDARY", grandmother. a:
"Q: In an alphabetical order, which word comes first, ""oh"" or ""follow""? A:","['oh', 'follow']",follow,"UTT_BOUNDARY q: in an alphabetical order, which word comes first, ""oh"" or ""follow""? a:UTT_BOUNDARY follower (also spelled", follower (also spelled
"Q: Of the words ""sneaker"" and ""thank"", which word comes first alphabetically? A:","['sneaker', 'thank']",sneaker,"UTT_BOUNDARY q: of the words ""sneaker"" and ""thank"", which word comes first alphabetically? a:UTT_BOUNDARY sneaker-topper", sneaker-topper
"Q: In an alphabetical order, which of the words ""ruler"" and ""jacket"" comes first? A:","['ruler', 'jacket']",jacket,"UTT_BOUNDARY q: in an alphabetical order, which of the words ""ruler"" and ""jacket"" comes first? a:UTT_BOUNDARY jacket. a:UTT_BOUNDARY", jacket. a:
"Q: Of the words ""taxi"" and ""zoo"", which word comes first alphabetically? A:","['taxi', 'zoo']",taxi,"UTT_BOUNDARY q: of the words ""taxi"" and ""zoo"", which word comes first alphabetically? a:UTT_BOUNDARY kidder than you.", kidder than you.
