Input,Options,Expected,Output (raw),Predicted
"Q: Which letter does the word ""invite"" start with? A:","['i', 'n', 'v', 'i', 't', 'e']",i,"UTT_BOUNDARY q: which letter does the word ""invite"" start with? a:UTT_BOUNDARY i want a rematch", i want a rematch
"Q: What is the first letter of the word ""man""? A:","['m', 'a', 'n']",m,"UTT_BOUNDARY q: what is the first letter of the word ""man""? a:UTT_BOUNDARY m. a. m", m. a. m
"Q: Which letter does the word ""television"" start with? A:","['t', 'e', 'l', 'e', 'v', 'i', 's', 'i', 'o', 'n']",t,"UTT_BOUNDARY q: which letter does the word ""television"" start with? a:UTT_BOUNDARY c: what is the", c: what is the
"Q: Which letter does the word ""ice"" start with? A:","['i', 'c', 'e']",i,"UTT_BOUNDARY q: which letter does the word ""ice"" start with? a:UTT_BOUNDARY p. t. t", p. t. t
"Q: Which letter does the word ""swim"" start with? A:","['s', 'w', 'i', 'm']",s,"UTT_BOUNDARY q: which letter does the word ""swim"" start with? a:UTT_BOUNDARY sicily. a", sicily. a
"Q: What is the first letter of the word ""above""? A:","['a', 'b', 'o', 'v', 'e']",a,"UTT_BOUNDARY q: what is the first letter of the word ""above""? a:UTT_BOUNDARY o o o o o", o o o o o
"Write the first letter of the word ""here"": ","['h', 'e', 'r', 'e']",h,"UTT_BOUNDARY write the first letter of the word ""here"":UTT_BOUNDARY wimbledon:", wimbledon:
"Q: What is the first letter of the word ""room""? A:","['r', 'o', 'o', 'm']",r,"UTT_BOUNDARY q: what is the first letter of the word ""room""? a:UTT_BOUNDARY b? b. b", b? b. b
"Q: What is the first letter of the word ""singer""? A:","['s', 'i', 'n', 'g', 'e', 'r']",s,"UTT_BOUNDARY q: what is the first letter of the word ""singer""? a:UTT_BOUNDARY rinse""? a"," rinse""? a"
"Write the first letter of the word ""way"": ","['w', 'a', 'y']",w,"UTT_BOUNDARY write the first letter of the word ""way"":UTT_BOUNDARY s. s. t", s. s. t
"Q: What is the first letter of the word ""own""? A:","['o', 'w', 'n']",o,"UTT_BOUNDARY q: what is the first letter of the word ""own""? a:UTT_BOUNDARY h. w. d", h. w. d
"Q: What is the first letter of the word ""student""? A:","['s', 't', 'u', 'd', 'e', 'n', 't']",s,"UTT_BOUNDARY q: what is the first letter of the word ""student""? a:UTT_BOUNDARY s.m.a", s.m.a
"Q: Which letter does the word ""student"" start with? A:","['s', 't', 'u', 'd', 'e', 'n', 't']",s,"UTT_BOUNDARY q: which letter does the word ""student"" start with? a:UTT_BOUNDARY ssi or a k", ssi or a k
"Q: What is the first letter of the word ""dressed""? A:","['d', 'r', 'e', 's', 's', 'e', 'd']",d,"UTT_BOUNDARY q: what is the first letter of the word ""dressed""? a:UTT_BOUNDARY d. d. t", d. d. t
"Q: What is the first letter of the word ""wide""? A:","['w', 'i', 'd', 'e']",w,"UTT_BOUNDARY q: what is the first letter of the word ""wide""? a:UTT_BOUNDARY e. a. m", e. a. m
"Q: What is the first letter of the word ""popular""? A:","['p', 'o', 'p', 'u', 'l', 'a', 'r']",p,"UTT_BOUNDARY q: what is the first letter of the word ""popular""? a:UTT_BOUNDARY p. t. a", p. t. a
"Q: What is the first letter of the word ""sell""? A:","['s', 'e', 'l', 'l']",s,"UTT_BOUNDARY q: what is the first letter of the word ""sell""? a:UTT_BOUNDARY rinse tsk", rinse tsk
"Q: Which letter does the word ""see"" start with? A:","['s', 'e', 'e']",s,"UTT_BOUNDARY q: which letter does the word ""see"" start with? a:UTT_BOUNDARY o, o, o"," o, o, o"
"Q: Which letter does the word ""baseball"" start with? A:","['b', 'a', 's', 'e', 'b', 'a', 'l', 'l']",b,"UTT_BOUNDARY q: which letter does the word ""baseball"" start with? a:UTT_BOUNDARY b. j. a", b. j. a
"Write the first letter of the word ""town"": ","['t', 'o', 'w', 'n']",t,"UTT_BOUNDARY write the first letter of the word ""town"":UTT_BOUNDARY tsk t h.", tsk t h.
"Q: What is the first letter of the word ""clown""? A:","['c', 'l', 'o', 'w', 'n']",c,"UTT_BOUNDARY q: what is the first letter of the word ""clown""? a:UTT_BOUNDARY ciscasset""? a"," ciscasset""? a"
"Write the first letter of the word ""yard"": ","['y', 'a', 'r', 'd']",y,"UTT_BOUNDARY write the first letter of the word ""yard"":UTT_BOUNDARY b. d. t", b. d. t
"Q: Which letter does the word ""house"" start with? A:","['h', 'o', 'u', 's', 'e']",h,"UTT_BOUNDARY q: which letter does the word ""house"" start with? a:UTT_BOUNDARY h. t. barnum", h. t. barnum
"Q: Which letter does the word ""plural"" start with? A:","['p', 'l', 'u', 'r', 'a', 'l']",p,"UTT_BOUNDARY q: which letter does the word ""plural"" start with? a:UTT_BOUNDARY p. t. barnum", p. t. barnum
"Write the first letter of the word ""surf"": ","['s', 'u', 'r', 'f']",s,"UTT_BOUNDARY write the first letter of the word ""surf"":UTT_BOUNDARY s. t. t", s. t. t
"Q: What is the first letter of the word ""customer""? A:","['c', 'u', 's', 't', 'o', 'm', 'e', 'r']",c,"UTT_BOUNDARY q: what is the first letter of the word ""customer""? a:UTT_BOUNDARY c. m. t", c. m. t
"Write the first letter of the word ""competition"": ","['c', 'o', 'm', 'p', 'e', 't', 'i', 't', 'i', 'o', 'n']",c,"UTT_BOUNDARY write the first letter of the word ""competition"":UTT_BOUNDARY c. m. t", c. m. t
"Q: What is the first letter of the word ""sleep""? A:","['s', 'l', 'e', 'e', 'p']",s,"UTT_BOUNDARY q: what is the first letter of the word ""sleep""? a:UTT_BOUNDARY s. s.m", s. s.m
"Write the first letter of the word ""tour"": ","['t', 'o', 'u', 'r']",t,"UTT_BOUNDARY write the first letter of the word ""tour"":UTT_BOUNDARY tsk tsk t", tsk tsk t
"Q: Which letter does the word ""first"" start with? A:","['f', 'i', 'r', 's', 't']",f,"UTT_BOUNDARY q: which letter does the word ""first"" start with? a:UTT_BOUNDARY o o o o o", o o o o o
"Q: What is the first letter of the word ""check""? A:","['c', 'h', 'e', 'c', 'k']",c,"UTT_BOUNDARY q: what is the first letter of the word ""check""? a:UTT_BOUNDARY ciscasset""? a"," ciscasset""? a"
"Write the first letter of the word ""luggage"": ","['l', 'u', 'g', 'g', 'a', 'g', 'e']",l,"UTT_BOUNDARY write the first letter of the word ""luggage"":UTT_BOUNDARY l. c. t", l. c. t
"Q: Which letter does the word ""decide"" start with? A:","['d', 'e', 'c', 'i', 'd', 'e']",d,"UTT_BOUNDARY q: which letter does the word ""decide"" start with? a:UTT_BOUNDARY d. d. f", d. d. f
"Q: What is the first letter of the word ""cleaner""? A:","['c', 'l', 'e', 'a', 'n', 'e', 'r']",c,"UTT_BOUNDARY q: what is the first letter of the word ""cleaner""? a:UTT_BOUNDARY b. j. r", b. j. r
"Q: What is the first letter of the word ""rent""? A:","['r', 'e', 'n', 't']",r,"UTT_BOUNDARY q: what is the first letter of the word ""rent""? a:UTT_BOUNDARY chingeco"""," chingeco"""
"Q: What is the first letter of the word ""eye""? A:","['e', 'y', 'e']",e,"UTT_BOUNDARY q: what is the first letter of the word ""eye""? a:UTT_BOUNDARY wangfujing""?"," wangfujing""?"
"Q: What is the first letter of the word ""seat""? A:","['s', 'e', 'a', 't']",s,"UTT_BOUNDARY q: what is the first letter of the word ""seat""? a:UTT_BOUNDARY s. p. t", s. p. t
"Q: What is the first letter of the word ""calendar""? A:","['c', 'a', 'l', 'e', 'n', 'd', 'a', 'r']",c,"UTT_BOUNDARY q: what is the first letter of the word ""calendar""? a:UTT_BOUNDARY c. m. t", c. m. t
"Q: Which letter does the word ""tights"" start with? A:","['t', 'i', 'g', 'h', 't', 's']",t,"UTT_BOUNDARY q: which letter does the word ""tights"" start with? a:UTT_BOUNDARY t h o p.", t h o p.
"Q: Which letter does the word ""dancer"" start with? A:","['d', 'a', 'n', 'c', 'e', 'r']",d,"UTT_BOUNDARY q: which letter does the word ""dancer"" start with? a:UTT_BOUNDARY d: what is the", d: what is the
"Q: Which letter does the word ""any"" start with? A:","['a', 'n', 'y']",a,"UTT_BOUNDARY q: which letter does the word ""any"" start with? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Q: Which letter does the word ""rat"" start with? A:","['r', 'a', 't']",r,"UTT_BOUNDARY q: which letter does the word ""rat"" start with? a:UTT_BOUNDARY rinse a t", rinse a t
"Q: What is the first letter of the word ""jacket""? A:","['j', 'a', 'c', 'k', 'e', 't']",j,"UTT_BOUNDARY q: what is the first letter of the word ""jacket""? a:UTT_BOUNDARY b. j. r", b. j. r
"Q: Which letter does the word ""boring"" start with? A:","['b', 'o', 'r', 'i', 'n', 'g']",b,"UTT_BOUNDARY q: which letter does the word ""boring"" start with? a:UTT_BOUNDARY b. j. a", b. j. a
"Write the first letter of the word ""myself"": ","['m', 'y', 's', 'e', 'l', 'f']",m,"UTT_BOUNDARY write the first letter of the word ""myself"":UTT_BOUNDARY m. t. t", m. t. t
"Write the first letter of the word ""lemon"": ","['l', 'e', 'm', 'o', 'n']",l,"UTT_BOUNDARY write the first letter of the word ""lemon"":UTT_BOUNDARY ln the word """," ln the word """
"Q: Which letter does the word ""sun"" start with? A:","['s', 'u', 'n']",s,"UTT_BOUNDARY q: which letter does the word ""sun"" start with? a:UTT_BOUNDARY s. s. s", s. s. s
"Q: What is the first letter of the word ""worse""? A:","['w', 'o', 'r', 's', 'e']",w,"UTT_BOUNDARY q: what is the first letter of the word ""worse""? a:UTT_BOUNDARY wangfujing station", wangfujing station
"Q: What is the first letter of the word ""off""? A:","['o', 'f', 'f']",o,"UTT_BOUNDARY q: what is the first letter of the word ""off""? a:UTT_BOUNDARY o o o o o", o o o o o
"Write the first letter of the word ""air"": ","['a', 'i', 'r']",a,"UTT_BOUNDARY write the first letter of the word ""air"":UTT_BOUNDARY f. t. t", f. t. t
"Write the first letter of the word ""their"": ","['t', 'h', 'e', 'i', 'r']",t,"UTT_BOUNDARY write the first letter of the word ""their"":UTT_BOUNDARY tsk t t h", tsk t t h
"Write the first letter of the word ""west"": ","['w', 'e', 's', 't']",w,"UTT_BOUNDARY write the first letter of the word ""west"":UTT_BOUNDARY e. a. d", e. a. d
"Write the first letter of the word ""health"": ","['h', 'e', 'a', 'l', 't', 'h']",h,"UTT_BOUNDARY write the first letter of the word ""health"":UTT_BOUNDARY h. t. t", h. t. t
"Q: Which letter does the word ""eye"" start with? A:","['e', 'y', 'e']",e,"UTT_BOUNDARY q: which letter does the word ""eye"" start with? a:UTT_BOUNDARY s. a:UTT_BOUNDARY", s. a:
"Q: Which letter does the word ""with"" start with? A:","['w', 'i', 't', 'h']",w,"UTT_BOUNDARY q: which letter does the word ""with"" start with? a:UTT_BOUNDARY wench, a"," wench, a"
"Q: What is the first letter of the word ""cent""? A:","['c', 'e', 'n', 't']",c,"UTT_BOUNDARY q: what is the first letter of the word ""cent""? a:UTT_BOUNDARY chinge""? a"," chinge""? a"
"Q: Which letter does the word ""hockey"" start with? A:","['h', 'o', 'c', 'k', 'e', 'y']",h,"UTT_BOUNDARY q: which letter does the word ""hockey"" start with? a:UTT_BOUNDARY rinse a r", rinse a r
"Write the first letter of the word ""decide"": ","['d', 'e', 'c', 'i', 'd', 'e']",d,"UTT_BOUNDARY write the first letter of the word ""decide"":UTT_BOUNDARY c. m. t", c. m. t
"Q: What is the first letter of the word ""way""? A:","['w', 'a', 'y']",w,"UTT_BOUNDARY q: what is the first letter of the word ""way""? a:UTT_BOUNDARY s. s.m", s. s.m
"Write the first letter of the word ""chair"": ","['c', 'h', 'a', 'i', 'r']",c,"UTT_BOUNDARY write the first letter of the word ""chair"":UTT_BOUNDARY b. r. t", b. r. t
"Q: Which letter does the word ""climbing"" start with? A:","['c', 'l', 'i', 'm', 'b', 'i', 'n', 'g']",c,"UTT_BOUNDARY q: which letter does the word ""climbing"" start with? a:UTT_BOUNDARY c. m. t", c. m. t
"Write the first letter of the word ""half"": ","['h', 'a', 'l', 'f']",h,"UTT_BOUNDARY write the first letter of the word ""half"":UTT_BOUNDARY b. b. b", b. b. b
"Write the first letter of the word ""outside"": ","['o', 'u', 't', 's', 'i', 'd', 'e']",o,"UTT_BOUNDARY write the first letter of the word ""outside"":UTT_BOUNDARY i mean the word """," i mean the word """
"Q: What is the first letter of the word ""long""? A:","['l', 'o', 'n', 'g']",l,"UTT_BOUNDARY q: what is the first letter of the word ""long""? a:UTT_BOUNDARY s.m.a", s.m.a
"Q: Which letter does the word ""get"" start with? A:","['g', 'e', 't']",g,"UTT_BOUNDARY q: which letter does the word ""get"" start with? a:UTT_BOUNDARY wen i s'", wen i s'
"Write the first letter of the word ""coat"": ","['c', 'o', 'a', 't']",c,"UTT_BOUNDARY write the first letter of the word ""coat"":UTT_BOUNDARY c. m. t", c. m. t
"Q: Which letter does the word ""year"" start with? A:","['y', 'e', 'a', 'r']",y,"UTT_BOUNDARY q: which letter does the word ""year"" start with? a:UTT_BOUNDARY wen i s'", wen i s'
"Q: Which letter does the word ""queen"" start with? A:","['q', 'u', 'e', 'e', 'n']",q,"UTT_BOUNDARY q: which letter does the word ""queen"" start with? a:UTT_BOUNDARY q s. a.", q s. a.
"Q: What is the first letter of the word ""yesterday""? A:","['y', 'e', 's', 't', 'e', 'r', 'd', 'a', 'y']",y,"UTT_BOUNDARY q: what is the first letter of the word ""yesterday""? a:UTT_BOUNDARY yulee? a", yulee? a
"Write the first letter of the word ""enough"": ","['e', 'n', 'o', 'u', 'g', 'h']",e,"UTT_BOUNDARY write the first letter of the word ""enough"":UTT_BOUNDARY h. t. t", h. t. t
"Write the first letter of the word ""room"": ","['r', 'o', 'o', 'm']",r,"UTT_BOUNDARY write the first letter of the word ""room"":UTT_BOUNDARY s. t. t", s. t. t
"Q: What is the first letter of the word ""agree""? A:","['a', 'g', 'r', 'e', 'e']",a,"UTT_BOUNDARY q: what is the first letter of the word ""agree""? a:UTT_BOUNDARY rinse""? a"," rinse""? a"
"Q: Which letter does the word ""friend"" start with? A:","['f', 'r', 'i', 'e', 'n', 'd']",f,"UTT_BOUNDARY q: which letter does the word ""friend"" start with? a:UTT_BOUNDARY f. t. t", f. t. t
"Write the first letter of the word ""tell"": ","['t', 'e', 'l', 'l']",t,"UTT_BOUNDARY write the first letter of the word ""tell"":UTT_BOUNDARY wimbledon:", wimbledon:
"Q: What is the first letter of the word ""watch""? A:","['w', 'a', 't', 'c', 'h']",w,"UTT_BOUNDARY q: what is the first letter of the word ""watch""? a:UTT_BOUNDARY wateredoo""?"," wateredoo""?"
"Q: What is the first letter of the word ""mouse""? A:","['m', 'o', 'u', 's', 'e']",m,"UTT_BOUNDARY q: what is the first letter of the word ""mouse""? a:UTT_BOUNDARY mámma t", mámma t
"Q: Which letter does the word ""fit"" start with? A:","['f', 'i', 't']",f,"UTT_BOUNDARY q: which letter does the word ""fit"" start with? a:UTT_BOUNDARY f. t. t", f. t. t
"Q: Which letter does the word ""thin"" start with? A:","['t', 'h', 'i', 'n']",t,"UTT_BOUNDARY q: which letter does the word ""thin"" start with? a:UTT_BOUNDARY tsk t t t", tsk t t t
"Q: What is the first letter of the word ""receptionist""? A:","['r', 'e', 'c', 'e', 'p', 't', 'i', 'o', 'n', 'i', 's', 't']",r,"UTT_BOUNDARY q: what is the first letter of the word ""receptionist""? a:UTT_BOUNDARY e. a. m", e. a. m
"Q: Which letter does the word ""duck"" start with? A:","['d', 'u', 'c', 'k']",d,"UTT_BOUNDARY q: which letter does the word ""duck"" start with? a:UTT_BOUNDARY h. t. t", h. t. t
"Q: What is the first letter of the word ""minute""? A:","['m', 'i', 'n', 'u', 't', 'e']",m,"UTT_BOUNDARY q: what is the first letter of the word ""minute""? a:UTT_BOUNDARY m. a. m", m. a. m
"Q: What is the first letter of the word ""cousin""? A:","['c', 'o', 'u', 's', 'i', 'n']",c,"UTT_BOUNDARY q: what is the first letter of the word ""cousin""? a:UTT_BOUNDARY d. d. t", d. d. t
"Q: Which letter does the word ""midnight"" start with? A:","['m', 'i', 'd', 'n', 'i', 'g', 'h', 't']",m,"UTT_BOUNDARY q: which letter does the word ""midnight"" start with? a:UTT_BOUNDARY tf's ""grand"," tf's ""grand"
"Write the first letter of the word ""can"": ","['c', 'a', 'n']",c,"UTT_BOUNDARY write the first letter of the word ""can"":UTT_BOUNDARY c: what is the", c: what is the
"Q: What is the first letter of the word ""window""? A:","['w', 'i', 'n', 'd', 'o', 'w']",w,"UTT_BOUNDARY q: what is the first letter of the word ""window""? a:UTT_BOUNDARY wangfujing""?"," wangfujing""?"
"Write the first letter of the word ""healthy"": ","['h', 'e', 'a', 'l', 't', 'h', 'y']",h,"UTT_BOUNDARY write the first letter of the word ""healthy"":UTT_BOUNDARY h. t. t", h. t. t
"Write the first letter of the word ""watch"": ","['w', 'a', 't', 'c', 'h']",w,"UTT_BOUNDARY write the first letter of the word ""watch"":UTT_BOUNDARY tate, bb"," tate, bb"
"Q: What is the first letter of the word ""pig""? A:","['p', 'i', 'g']",p,"UTT_BOUNDARY q: what is the first letter of the word ""pig""? a:UTT_BOUNDARY pappu gn", pappu gn
"Write the first letter of the word ""writing"": ","['w', 'r', 'i', 't', 'i', 'n', 'g']",w,"UTT_BOUNDARY write the first letter of the word ""writing"":UTT_BOUNDARY p c c radio york", p c c radio york
"Q: What is the first letter of the word ""beach""? A:","['b', 'e', 'a', 'c', 'h']",b,"UTT_BOUNDARY q: what is the first letter of the word ""beach""? a:UTT_BOUNDARY b. j. t", b. j. t
"Q: What is the first letter of the word ""perfect""? A:","['p', 'e', 'r', 'f', 'e', 'c', 't']",p,"UTT_BOUNDARY q: what is the first letter of the word ""perfect""? a:UTT_BOUNDARY pappu gems", pappu gems
"Q: Which letter does the word ""west"" start with? A:","['w', 'e', 's', 't']",w,"UTT_BOUNDARY q: which letter does the word ""west"" start with? a:UTT_BOUNDARY e. c. m", e. c. m
"Q: Which letter does the word ""beginner"" start with? A:","['b', 'e', 'g', 'i', 'n', 'n', 'e', 'r']",b,"UTT_BOUNDARY q: which letter does the word ""beginner"" start with? a:UTT_BOUNDARY b. b. b", b. b. b
"Write the first letter of the word ""steak"": ","['s', 't', 'e', 'a', 'k']",s,"UTT_BOUNDARY write the first letter of the word ""steak"":UTT_BOUNDARY s. s. t", s. s. t
"Q: Which letter does the word ""match"" start with? A:","['m', 'a', 't', 'c', 'h']",m,"UTT_BOUNDARY q: which letter does the word ""match"" start with? a:UTT_BOUNDARY m n o p q", m n o p q
"Q: What is the first letter of the word ""gym""? A:","['g', 'y', 'm']",g,"UTT_BOUNDARY q: what is the first letter of the word ""gym""? a:UTT_BOUNDARY m n o two?", m n o two?
"Q: Which letter does the word ""thank"" start with? A:","['t', 'h', 'a', 'n', 'k']",t,"UTT_BOUNDARY q: which letter does the word ""thank"" start with? a:UTT_BOUNDARY tf t t t", tf t t t
"Q: Which letter does the word ""hard"" start with? A:","['h', 'a', 'r', 'd']",h,"UTT_BOUNDARY q: which letter does the word ""hard"" start with? a:UTT_BOUNDARY mnh-mn", mnh-mn
"Write the first letter of the word ""agree"": ","['a', 'g', 'r', 'e', 'e']",a,"UTT_BOUNDARY write the first letter of the word ""agree"":UTT_BOUNDARY r. t. t", r. t. t
"Q: Which letter does the word ""carrot"" start with? A:","['c', 'a', 'r', 'r', 'o', 't']",c,"UTT_BOUNDARY q: which letter does the word ""carrot"" start with? a:UTT_BOUNDARY cicero. a", cicero. a
"Q: What is the first letter of the word ""we""? A:","['w', 'e']",w,"UTT_BOUNDARY q: what is the first letter of the word ""we""? a:UTT_BOUNDARY tsk t t t", tsk t t t
"Q: What is the first letter of the word ""under""? A:","['u', 'n', 'd', 'e', 'r']",u,"UTT_BOUNDARY q: what is the first letter of the word ""under""? a:UTT_BOUNDARY u u"" and """," u u"" and """
"Q: What is the first letter of the word ""loud""? A:","['l', 'o', 'u', 'd']",l,"UTT_BOUNDARY q: what is the first letter of the word ""loud""? a:UTT_BOUNDARY jig it""? a"," jig it""? a"
"Write the first letter of the word ""behind"": ","['b', 'e', 'h', 'i', 'n', 'd']",b,"UTT_BOUNDARY write the first letter of the word ""behind"":UTT_BOUNDARY ocasek, a"," ocasek, a"
"Q: Which letter does the word ""jump"" start with? A:","['j', 'u', 'm', 'p']",j,"UTT_BOUNDARY q: which letter does the word ""jump"" start with? a:UTT_BOUNDARY c. m. t", c. m. t
"Q: Which letter does the word ""ham"" start with? A:","['h', 'a', 'm']",h,"UTT_BOUNDARY q: which letter does the word ""ham"" start with? a:UTT_BOUNDARY h. t. t", h. t. t
"Q: Which letter does the word ""big"" start with? A:","['b', 'i', 'g']",b,"UTT_BOUNDARY q: which letter does the word ""big"" start with? a:UTT_BOUNDARY s. s. a", s. s. a
"Q: What is the first letter of the word ""discount""? A:","['d', 'i', 's', 'c', 'o', 'u', 'n', 't']",d,"UTT_BOUNDARY q: what is the first letter of the word ""discount""? a:UTT_BOUNDARY p. t. barnum", p. t. barnum
"Q: What is the first letter of the word ""gift""? A:","['g', 'i', 'f', 't']",g,"UTT_BOUNDARY q: what is the first letter of the word ""gift""? a:UTT_BOUNDARY gowen? a", gowen? a
"Q: What is the first letter of the word ""pencil""? A:","['p', 'e', 'n', 'c', 'i', 'l']",p,"UTT_BOUNDARY q: what is the first letter of the word ""pencil""? a:UTT_BOUNDARY p. tanner""?"," p. tanner""?"
"Q: Which letter does the word ""staff"" start with? A:","['s', 't', 'a', 'f', 'f']",s,"UTT_BOUNDARY q: which letter does the word ""staff"" start with? a:UTT_BOUNDARY das das d", das das d
"Q: Which letter does the word ""mirror"" start with? A:","['m', 'i', 'r', 'r', 'o', 'r']",m,"UTT_BOUNDARY q: which letter does the word ""mirror"" start with? a:UTT_BOUNDARY m n o two.", m n o two.
"Write the first letter of the word ""east"": ","['e', 'a', 's', 't']",e,"UTT_BOUNDARY write the first letter of the word ""east"":UTT_BOUNDARY e. g. t", e. g. t
"Write the first letter of the word ""useful"": ","['u', 's', 'e', 'f', 'u', 'l']",u,"UTT_BOUNDARY write the first letter of the word ""useful"":UTT_BOUNDARY f. t. t", f. t. t
"Q: Which letter does the word ""workbook"" start with? A:","['w', 'o', 'r', 'k', 'b', 'o', 'o', 'k']",w,"UTT_BOUNDARY q: which letter does the word ""workbook"" start with? a:UTT_BOUNDARY c. m. inspection", c. m. inspection
"Write the first letter of the word ""brother"": ","['b', 'r', 'o', 't', 'h', 'e', 'r']",b,"UTT_BOUNDARY write the first letter of the word ""brother"":UTT_BOUNDARY b. j. t", b. j. t
