Input,Expected,Predicted
"Q: What is the word least related to the word ""fruit"" from the words ""duck"", ""strawberry"", ""pineapple"", ""banana"", and ""watermelon""? A:",duck," duckberry""? a:"
"Q: What is the word least related to the word ""fruit"" from the words ""banana"", ""peach"", ""lemon"", ""pineapple"", and ""chicken""? A:",chicken, chicken is a word that
"Q: What is the word least related to the word ""vehicles"" from the words ""van"", ""motorcycle"", ""train"", ""cow"", and ""tram""? A:",cow, cow is the word least
"Q: What is the word least related to the word ""vehicles"" from the words ""banana"", ""train"", ""motorcycle"", ""tractor"", and ""bus""? A:",banana, banana?
"Q: Of the words ""armchair"", ""jeans"", ""desk"", ""couch"", and ""sofa"", what is the word least associated with ""furniture""? A:",jeans, jeans are usually worn by
"Q: What is the word least related to the word ""fruit"" from the words ""car"", ""watermelon"", ""pineapple"", ""strawberry"", and ""mango""? A:",car," car"", ""banana"
"Of the following words, choose the word least associated with the word ""furniture"" - ""mouse"", ""desk"", ""couch"", ""bookcase"", ""table"": ",mouse, mouse is eating the apple
"Of the following words, choose the word least associated with the word ""clothes"" - ""socks"", ""coat"", ""pants"", ""shorts"", ""cow"": ",cow, cow has a short tail
"Q: What is the word least related to the word ""clothes"" from the words ""shirt"", ""sweater"", ""jacket"", ""fish"", and ""pants""? A:",fish," fish""? a:"
"Q: Of the words ""fish"", ""coat"", ""shirt"", ""sweater"", and ""jacket"", what is the word least associated with ""clothes""? A:",fish," fish""? a:"
"Q: Of the words ""pants"", ""fish"", ""mouse"", ""cow"", and ""cat"", what is the word least associated with ""animals""? A:",pants, pants are usually associated with
"Of the following words, choose the word least associated with the word ""fruit"" - ""strawberry"", ""socks"", ""pear"", ""apple"", ""lemon"": ",socks," apple"":"
"Of the following words, choose the word least associated with the word ""vehicles"" - ""train"", ""tractor"", ""bus"", ""bed"", ""van"": ",bed, bed is a word associated
"Of the following words, choose the word least associated with the word ""furniture"" - ""sofa"", ""chair"", ""shorts"", ""couch"", ""armchair"": ",shorts, shorts:
"Of the following words, choose the word least associated with the word ""fruit"" - ""peach"", ""lemon"", ""strawberry"", ""mango"", ""skirt"": ",skirt, skirt:
"Q: What is the word least related to the word ""animals"" from the words ""rabbit"", ""cow"", ""goat"", ""strawberry"", and ""pig""? A:",strawberry," strawberry""? a:"
"Q: What is the word least related to the word ""furniture"" from the words ""fish"", ""bookcase"", ""bed"", ""sofa"", and ""chair""? A:",fish," fish""? a:"
"Q: Of the words ""bed"", ""car"", ""armchair"", ""table"", and ""desk"", what is the word least associated with ""furniture""? A:",car," car"":"
"Q: What is the word least related to the word ""vehicles"" from the words ""motorcycle"", ""car"", ""armchair"", ""train"", and ""van""? A:",armchair, armchair:
"Of the following words, choose the word least associated with the word ""fruit"" - ""watermelon"", ""mango"", ""bookcase"", ""peach"", ""melon"": ",bookcase, bookcase associated with the
"Q: Of the words ""strawberry"", ""couch"", ""watermelon"", ""pineapple"", and ""melon"", what is the word least associated with ""fruit""? A:",couch," couch"":"
"Of the following words, choose the word least associated with the word ""fruit"" - ""chicken"", ""pear"", ""strawberry"", ""lemon"", ""peach"": ",chicken, chicken is associated with the
"Q: What is the word least related to the word ""fruit"" from the words ""tram"", ""mango"", ""strawberry"", ""apple"", and ""banana""? A:",tram, tram:
"Of the following words, choose the word least associated with the word ""animals"" - ""desk"", ""goat"", ""fish"", ""dog"", ""pig"": ",desk," desktop"":"
"Of the following words, choose the word least associated with the word ""animals"" - ""dog"", ""jacket"", ""goat"", ""cow"", ""cat"": ",jacket," jacket"":"
"Q: Of the words ""dog"", ""goat"", ""mouse"", ""rabbit"", and ""pineapple"", what is the word least associated with ""animals""? A:",pineapple," pineapple""? a"
"Q: What is the word least related to the word ""clothes"" from the words ""coat"", ""jacket"", ""pants"", ""shorts"", and ""pig""? A:",pig, pigment comes from the
"Of the following words, choose the word least associated with the word ""furniture"" - ""strawberry"", ""sofa"", ""chair"", ""table"", ""armchair"": ",strawberry," strawberry"":"
"Q: What is the word least related to the word ""furniture"" from the words ""dog"", ""bed"", ""desk"", ""chair"", and ""armchair""? A:",dog," dog"":"
"Q: What is the word least related to the word ""animals"" from the words ""fish"", ""dress"", ""cow"", ""goat"", and ""pig""? A:",dress, dress is a word that
"Q: Of the words ""train"", ""motorcycle"", ""bus"", ""peach"", and ""tram"", what is the word least associated with ""vehicles""? A:",peach, peach is a peach.
"Of the following words, choose the word least associated with the word ""vehicles"" - ""tram"", ""car"", ""motorcycle"", ""train"", ""chair"": ",chair," chair"":"
"Of the following words, choose the word least associated with the word ""furniture"" - ""train"", ""table"", ""bookcase"", ""armchair"", ""bed"": ",train," train"":"
"Q: Of the words ""sofa"", ""bed"", ""couch"", ""socks"", and ""desk"", what is the word least associated with ""furniture""? A:",socks, socks?
"Q: What is the word least related to the word ""fruit"" from the words ""mango"", ""desk"", ""strawberry"", ""lemon"", and ""peach""? A:",desk," desktop"":"
"Of the following words, choose the word least associated with the word ""furniture"" - ""armchair"", ""duck"", ""desk"", ""table"", ""chair"": ",duck," duck"":"
"Q: Of the words ""chair"", ""tractor"", ""desk"", ""table"", and ""bookcase"", what is the word least associated with ""furniture""? A:",tractor," tractor"":"
"Q: Of the words ""chair"", ""bus"", ""desk"", ""bed"", and ""bookcase"", what is the word least associated with ""furniture""? A:",bus," bus"" is the word"
"Q: What is the word least related to the word ""vehicles"" from the words ""van"", ""tram"", ""coat"", ""motorcycle"", and ""truck""? A:",coat," coat""? a:"
"Q: What is the word least related to the word ""animals"" from the words ""fish"", ""pear"", ""chicken"", ""rabbit"", and ""duck""? A:",pear, pear?
"Q: Of the words ""shirt"", ""pig"", ""rabbit"", ""dog"", and ""duck"", what is the word least associated with ""animals""? A:",shirt," shirt"" is associated with"
"Q: What is the word least related to the word ""furniture"" from the words ""desk"", ""couch"", ""bed"", ""table"", and ""dress""? A:",dress, dress is a word which
"Q: Of the words ""watermelon"", ""cow"", ""strawberry"", ""pineapple"", and ""pear"", what is the word least associated with ""fruit""? A:",cow," cowberry"", ""stra"
"Q: Of the words ""couch"", ""tractor"", ""bed"", ""chair"", and ""bookcase"", what is the word least associated with ""furniture""? A:",tractor," tractor"":"
"Q: What is the word least related to the word ""furniture"" from the words ""coat"", ""bed"", ""desk"", ""chair"", and ""bookcase""? A:",coat," coat"":"
"Of the following words, choose the word least associated with the word ""furniture"" - ""strawberry"", ""table"", ""bookcase"", ""sofa"", ""bed"": ",strawberry," strawberry"":"
"Q: Of the words ""pear"", ""lemon"", ""peach"", ""armchair"", and ""mango"", what is the word least associated with ""fruit""? A:",armchair, armchairs:
"Of the following words, choose the word least associated with the word ""animals"" - ""duck"", ""mouse"", ""melon"", ""fish"", ""dog"": ",melon," melon"":"
"Of the following words, choose the word least associated with the word ""furniture"" - ""chair"", ""tractor"", ""desk"", ""table"", ""bookcase"": ",tractor," tractor"":"
"Q: Of the words ""banana"", ""bookcase"", ""mango"", ""peach"", and ""apple"", what is the word least associated with ""fruit""? A:",bookcase," bookcase, bookcase"
"Of the following words, choose the word least associated with the word ""animals"" - ""cow"", ""duck"", ""lemon"", ""cat"", ""dog"": ",lemon," lemon"":"
"Q: Of the words ""truck"", ""bus"", ""train"", ""chicken"", and ""van"", what is the word least associated with ""vehicles""? A:",chicken," chicken""? a:"
"Q: Of the words ""tractor"", ""truck"", ""strawberry"", ""motorcycle"", and ""car"", what is the word least associated with ""vehicles""? A:",strawberry," strawberry""?"
"Q: What is the word least related to the word ""furniture"" from the words ""sofa"", ""chair"", ""shorts"", ""couch"", and ""armchair""? A:",shorts, shorts are usually worn by
"Q: What is the word least related to the word ""fruit"" from the words ""watermelon"", ""lemon"", ""mango"", ""tractor"", and ""apple""? A:",tractor, tractor is eating the apple
"Of the following words, choose the word least associated with the word ""animals"" - ""fish"", ""mouse"", ""pig"", ""lemon"", ""cow"": ",lemon," lemon"":"
"Q: What is the word least related to the word ""animals"" from the words ""goat"", ""tractor"", ""cow"", ""mouse"", and ""rabbit""? A:",tractor, tractor is a word that
"Q: Of the words ""coat"", ""shorts"", ""apple"", ""shirt"", and ""pants"", what is the word least associated with ""clothes""? A:",apple, apple shorts is a word
"Q: What is the word least related to the word ""furniture"" from the words ""bed"", ""armchair"", ""couch"", ""bookcase"", and ""goat""? A:",goat, goat is a word which
"Q: What is the word least related to the word ""furniture"" from the words ""bed"", ""table"", ""pineapple"", ""sofa"", and ""desk""? A:",pineapple," pineapple""? a"
"Of the following words, choose the word least associated with the word ""furniture"" - ""sofa"", ""bed"", ""couch"", ""socks"", ""desk"": ",socks, socks are usually associated with
"Q: What is the word least related to the word ""clothes"" from the words ""sweater"", ""dress"", ""shorts"", ""pig"", and ""shirt""? A:",pig, pigment is a word
"Q: Of the words ""goat"", ""rabbit"", ""fish"", ""shirt"", and ""duck"", what is the word least associated with ""animals""? A:",shirt, shirt is a word that
"Q: Of the words ""van"", ""bed"", ""bookcase"", ""table"", and ""desk"", what is the word least associated with ""furniture""? A:",van," van""? a:"
"Q: Of the words ""watermelon"", ""strawberry"", ""table"", ""peach"", and ""pear"", what is the word least associated with ""fruit""? A:",table," table"":"
"Of the following words, choose the word least associated with the word ""animals"" - ""duck"", ""dog"", ""goat"", ""fish"", ""apple"": ",apple," apple"":"
"Q: What is the word least related to the word ""vehicles"" from the words ""tram"", ""motorcycle"", ""truck"", ""car"", and ""dog""? A:",dog, dog:
"Q: What is the word least related to the word ""clothes"" from the words ""tractor"", ""shorts"", ""coat"", ""socks"", and ""pants""? A:",tractor, tractor is a word that
"Q: What is the word least related to the word ""animals"" from the words ""duck"", ""van"", ""fish"", ""chicken"", and ""rabbit""? A:",van, van:
"Q: Of the words ""car"", ""jacket"", ""coat"", ""sweater"", and ""jeans"", what is the word least associated with ""clothes""? A:",car," car"", ""train"
"Q: Of the words ""coat"", ""pants"", ""skirt"", ""jacket"", and ""watermelon"", what is the word least associated with ""clothes""? A:",watermelon, watermelon.
"Q: Of the words ""tram"", ""motorcycle"", ""bus"", ""tractor"", and ""duck"", what is the word least associated with ""vehicles""? A:",duck," duck""? a:"
"Q: What is the word least related to the word ""vehicles"" from the words ""bus"", ""rabbit"", ""car"", ""train"", and ""van""? A:",rabbit, rabbit is the word least
"Q: What is the word least related to the word ""fruit"" from the words ""lemon"", ""pineapple"", ""peach"", ""tram"", and ""watermelon""? A:",tram, tram is a word that
"Of the following words, choose the word least associated with the word ""fruit"" - ""peach"", ""watermelon"", ""lemon"", ""banana"", ""bus"": ",bus, busses are usually associated
"Of the following words, choose the word least associated with the word ""fruit"" - ""pear"", ""mango"", ""lemon"", ""bus"", ""apple"": ",bus, busses are associated with
"Q: What is the word least related to the word ""vehicles"" from the words ""shorts"", ""tractor"", ""car"", ""truck"", and ""train""? A:",shorts, shorts are usually made of
"Of the following words, choose the word least associated with the word ""animals"" - ""desk"", ""cat"", ""mouse"", ""duck"", ""goat"": ",desk," desktop"":"
"Of the following words, choose the word least associated with the word ""vehicles"" - ""truck"", ""train"", ""motorcycle"", ""tram"", ""fish"": ",fish, fish:
"Of the following words, choose the word least associated with the word ""clothes"" - ""jacket"", ""pear"", ""pants"", ""jeans"", ""socks"": ",pear, pearls:
"Q: Of the words ""mouse"", ""lemon"", ""pig"", ""goat"", and ""fish"", what is the word least associated with ""animals""? A:",lemon," lemon""? a:"
"Of the following words, choose the word least associated with the word ""vehicles"" - ""truck"", ""bus"", ""peach"", ""tractor"", ""train"": ",peach, peach is a word associated
"Of the following words, choose the word least associated with the word ""animals"" - ""rabbit"", ""dog"", ""train"", ""cow"", ""cat"": ",train," train"":"
"Of the following words, choose the word least associated with the word ""furniture"" - ""chair"", ""bed"", ""table"", ""chicken"", ""couch"": ",chicken, chicken is a word associated
"Q: Of the words ""banana"", ""peach"", ""lemon"", ""pineapple"", and ""chicken"", what is the word least associated with ""fruit""? A:",chicken," chicken""? a:"
"Q: What is the word least related to the word ""animals"" from the words ""cow"", ""duck"", ""pineapple"", ""mouse"", and ""cat""? A:",pineapple," pineapple""? a"
"Of the following words, choose the word least associated with the word ""clothes"" - ""jacket"", ""skirt"", ""shirt"", ""tractor"", ""dress"": ",tractor," tractor"":"
"Q: Of the words ""bookcase"", ""cow"", ""dog"", ""cat"", and ""chicken"", what is the word least associated with ""animals""? A:",bookcase," bookcase, bookcase"
"Of the following words, choose the word least associated with the word ""furniture"" - ""motorcycle"", ""desk"", ""couch"", ""bookcase"", ""armchair"": ",motorcycle," motorcycle"":"
"Q: Of the words ""fish"", ""bed"", ""cat"", ""dog"", and ""duck"", what is the word least associated with ""animals""? A:",bed, bedside?
"Q: What is the word least related to the word ""vehicles"" from the words ""train"", ""truck"", ""goat"", ""motorcycle"", and ""tractor""? A:",goat, goat is a word that
"Q: Of the words ""tram"", ""desk"", ""car"", ""truck"", and ""tractor"", what is the word least associated with ""vehicles""? A:",desk," desktop""? a:"
"Of the following words, choose the word least associated with the word ""animals"" - ""fish"", ""dog"", ""coat"", ""pig"", ""chicken"": ",coat," coat"":"
"Q: What is the word least related to the word ""animals"" from the words ""pig"", ""mouse"", ""chicken"", ""watermelon"", and ""rabbit""? A:",watermelon, watermelon is a
"Of the following words, choose the word least associated with the word ""fruit"" - ""goat"", ""melon"", ""strawberry"", ""pear"", ""watermelon"": ",goat," goatberry"":"
"Q: What is the word least related to the word ""fruit"" from the words ""melon"", ""jacket"", ""strawberry"", ""apple"", and ""watermelon""? A:",jacket, jacket:
"Q: What is the word least related to the word ""fruit"" from the words ""pineapple"", ""pear"", ""watermelon"", ""lemon"", and ""desk""? A:",desk, desktop desktop desk
"Q: Of the words ""bed"", ""desk"", ""couch"", ""table"", and ""sweater"", what is the word least associated with ""furniture""? A:",sweater, sweater.
"Q: Of the words ""mango"", ""melon"", ""lemon"", ""skirt"", and ""banana"", what is the word least associated with ""fruit""? A:",skirt, skirt?
"Q: What is the word least related to the word ""animals"" from the words ""mouse"", ""jacket"", ""dog"", ""goat"", and ""cow""? A:",jacket," jacket"":"
"Q: What is the word least related to the word ""furniture"" from the words ""table"", ""desk"", ""sofa"", ""pig"", and ""chair""? A:",pig, pig is the word least
"Q: Of the words ""mango"", ""watermelon"", ""van"", ""apple"", and ""lemon"", what is the word least associated with ""fruit""? A:",van, vanilla ice cream cones
"Of the following words, choose the word least associated with the word ""clothes"" - ""mouse"", ""socks"", ""shirt"", ""pants"", ""dress"": ",mouse," mouse has more letters,"
"Of the following words, choose the word least associated with the word ""animals"" - ""duck"", ""cat"", ""rabbit"", ""goat"", ""mango"": ",mango, mango is associated with
"Q: Of the words ""bus"", ""table"", ""bookcase"", ""armchair"", and ""sofa"", what is the word least associated with ""furniture""? A:",bus," bus"" is the word"
"Of the following words, choose the word least associated with the word ""vehicles"" - ""tractor"", ""bus"", ""van"", ""mouse"", ""tram"": ",mouse, mouse is a word associated
"Of the following words, choose the word least associated with the word ""clothes"" - ""skirt"", ""coat"", ""socks"", ""pants"", ""chair"": ",chair," chair"":"
"Q: What is the word least related to the word ""fruit"" from the words ""watermelon"", ""tractor"", ""pineapple"", ""strawberry"", and ""lemon""? A:",tractor, tractor is the word least
"Q: Of the words ""shorts"", ""pants"", ""jeans"", ""bookcase"", and ""jacket"", what is the word least associated with ""clothes""? A:",bookcase," bookcase, bookcase"
"Of the following words, choose the word least associated with the word ""animals"" - ""mouse"", ""jacket"", ""dog"", ""goat"", ""cow"": ",jacket," jacket"":"
"Q: What is the word least related to the word ""clothes"" from the words ""jacket"", ""socks"", ""shirt"", ""pear"", and ""shorts""? A:",pear, pearls is a word
"Of the following words, choose the word least associated with the word ""animals"" - ""fish"", ""cow"", ""shirt"", ""rabbit"", ""dog"": ",shirt," shirt"":"
"Q: What is the word least related to the word ""fruit"" from the words ""pear"", ""apple"", ""watermelon"", ""melon"", and ""motorcycle""? A:",motorcycle, motorcycle.
"Q: Of the words ""socks"", ""apple"", ""coat"", ""jeans"", and ""sweater"", what is the word least associated with ""clothes""? A:",apple," apple""? a:"
"Q: What is the word least related to the word ""vehicles"" from the words ""car"", ""sofa"", ""motorcycle"", ""train"", and ""truck""? A:",sofa, sofa is the word least
"Q: Of the words ""dress"", ""chicken"", ""jacket"", ""shorts"", and ""socks"", what is the word least associated with ""clothes""? A:",chicken," chicken""? a:"
"Of the following words, choose the word least associated with the word ""vehicles"" - ""truck"", ""tram"", ""dog"", ""van"", ""tractor"": ",dog, dog is a word associated
"Q: What is the word least related to the word ""furniture"" from the words ""armchair"", ""bed"", ""bookcase"", ""mouse"", and ""chair""? A:",mouse, mouse is the word least
"Of the following words, choose the word least associated with the word ""animals"" - ""shirt"", ""pig"", ""rabbit"", ""dog"", ""duck"": ",shirt," shirt"":"
"Q: Of the words ""mango"", ""melon"", ""watermelon"", ""strawberry"", and ""desk"", what is the word least associated with ""fruit""? A:",desk, desktop desktop desk
"Q: Of the words ""jeans"", ""shorts"", ""socks"", ""table"", and ""skirt"", what is the word least associated with ""clothes""? A:",table," table"":"
"Q: Of the words ""fish"", ""goat"", ""car"", ""cow"", and ""rabbit"", what is the word least associated with ""animals""? A:",car," car"" is the word"
"Of the following words, choose the word least associated with the word ""fruit"" - ""pineapple"", ""pear"", ""peach"", ""dog"", ""strawberry"": ",dog," dog"":"
"Q: What is the word least related to the word ""clothes"" from the words ""socks"", ""pants"", ""jacket"", ""shorts"", and ""train""? A:",train, train:
"Q: What is the word least related to the word ""fruit"" from the words ""peach"", ""strawberry"", ""mango"", ""dog"", and ""pear""? A:",dog," dog"":"
"Q: Of the words ""pants"", ""socks"", ""coat"", ""peach"", and ""jacket"", what is the word least associated with ""clothes""? A:",peach," peach""? a:"
"Q: What is the word least related to the word ""clothes"" from the words ""melon"", ""socks"", ""shirt"", ""dress"", and ""sweater""? A:",melon, melon.
"Q: What is the word least related to the word ""fruit"" from the words ""lemon"", ""watermelon"", ""banana"", ""pineapple"", and ""couch""? A:",couch," couch"":"
"Q: Of the words ""fish"", ""pig"", ""rabbit"", ""goat"", and ""bus"", what is the word least associated with ""animals""? A:",bus, busses are usually eaten
"Q: What is the word least related to the word ""fruit"" from the words ""melon"", ""strawberry"", ""pants"", ""peach"", and ""apple""? A:",pants, pants are usually eaten by
"Of the following words, choose the word least associated with the word ""vehicles"" - ""van"", ""tractor"", ""truck"", ""bus"", ""jacket"": ",jacket," jacket"":"
"Q: Of the words ""goat"", ""melon"", ""pineapple"", ""mango"", and ""apple"", what is the word least associated with ""fruit""? A:",goat," goat""? a:"
"Of the following words, choose the word least associated with the word ""animals"" - ""apple"", ""rabbit"", ""cat"", ""dog"", ""goat"": ",apple," apple"":"
"Q: Of the words ""lemon"", ""dog"", ""pineapple"", ""banana"", and ""melon"", what is the word least associated with ""fruit""? A:",dog," dog"":"
