Input,Expected,Predicted
"Q: In the sentence ""Martha carved the baby a toy out of wood"", which word comes right before the word ""carved""? A:",Martha, carved the baby out of
"Q: In the sentence ""It is obvious to everybody that Tasha likes Misha"", which word comes right before the word ""to""? A:",obvious, tasha likes misha
"Q: In the sentence ""The farmer loaded the cart with apples"", which word comes right before the word ""with""? A:",cart, apples are eaten by the
"Q: Which word comes right before ""this"" in the sentence ""A pilot must be flying this plane""? A:",flying, pilot must be flying this
"Q: In the sentence ""This violin is difficult to play sonatas on"", which word immediately precedes the word ""is""? A:",violin, difficult to play sonat
"Q: Which word comes right before ""by"" in the sentence ""Mary was visited by Bill""? A:",visited," visited by bill""? a"
"Q: Which word comes right before ""on"" in the sentence ""It is easy to play sonatas on this violin""? A:",sonatas, easy to play sonat
"Q: In the sentence ""Bill dried the clothes"", which word immediately precedes the word ""the""? A:",dried, dried clothes?
"Q: In the sentence ""Susan rode a bright blue train from New York"", which word comes right before the word ""blue""? A:",bright, rode a bright blue train
"Q: In the sentence ""Martina is deathly afraid of spiders"", which word immediately precedes the word ""is""? A:",Martina," afraid of spiders""?"
"Q: In the sentence ""Carla was shoveling the walk"", which word immediately precedes the word ""was""? A:",Carla, carla was shoveling
"Q: In the sentence ""Mary is taller than six feet"", which word immediately precedes the word ""is""? A:",Mary, mary is taller than six
"Q: In the sentence ""I saw John on Sunday"", which word comes right before the word ""on""? A:",John, john on sunday?
"Q: Which word comes right before ""secretary"" in the sentence ""The president declared Smith press secretary""? A:",press, president declared smith press secretary
"Q: In the sentence ""Pat is the captain of the team"", which word comes right before the word ""is""? A:",Pat, pat is the captain of
"Q: In the sentence ""The students felt comfortable in the class"", which word comes right before the word ""comfortable""? A:",felt, felt comfortable in the class
"Q: Which word comes right before ""vases"" in the sentence ""Crystal vases break easily""? A:",Crystal," break easily""? a:"
"Q: In the sentence ""I broke the twig and the branch apart"", which word comes right before the word ""apart""? A:",branch, apart from the twig
"Q: In the sentence ""A chair was broken"", which word comes right before the word ""was""? A:",chair," chair was broken""? a"
"Q: In the sentence ""A chair was broken"", which word immediately precedes the word ""was""? A:",chair," chair was broken""? a"
"Q: In the sentence ""I ate deep fried muffins"", which word comes right before the word ""fried""? A:",deep, fried muffins are fried
"Q: In the sentence ""There appears to be a problem with this solution"", which word comes right before the word ""to""? A:",appears, solution is a problem with
"Q: In the sentence ""Jack sprayed the wall with paint"", which word comes right before the word ""the""? A:",sprayed, wall with paint?
"Q: In the sentence ""I want to go"", which word comes right before the word ""to""? A:",want," want to go""? a"
"Q: In the sentence ""A large dog chased a small cat"", which word immediately precedes the word ""cat""? A:",small," chased a small cat""?"
"Q: In the sentence ""John asks in which box he put the book"", which word immediately precedes the word ""in""? A:",asks, john asks in which box
"Q: Which word comes right before ""to"" in the sentence ""She tried to leave""? A:",tried," tried to leave""? a"
"Q: In the sentence ""Much of that theory is unfounded"", which word comes right before the word ""is""? A:",theory, unfounded theory is unf
"Q: Which word comes right before ""lunch"" in the sentence ""The storm arrived while we ate lunch""? A:",ate, lunchtime arrived while we
"Q: In the sentence ""Mary is more than six feet tall"", which word immediately precedes the word ""feet""? A:",six, six feet tall is more
"Q: In the sentence ""John told us which book we should review"", which word immediately precedes the word ""us""? A:",told, told us which book we
"Q: Which word comes right before ""talked"" in the sentence ""Ellen talked with Helen""? A:",Ellen," ellen talked with helen""?"
"Q: In the sentence ""Nora sent the book from Paris to London"", which word comes right before the word ""the""? A:",sent, book from london to london
"Q: Which word comes right before ""promised"" in the sentence ""John promised us to be gentle""? A:",John, gentle means gentle to hurt
"Q: In the sentence ""It is likely that Bill likes chocolate"", which word comes right before the word ""chocolate""? A:",likes, chocolate tastes good to chocolate
"Q: Which word comes right before ""at"" in the sentence ""We ate at a really fancy restaurant""? A:",ate, restaurant restaurant?
"Q: In the sentence ""That picture of Susan offended her"", which word immediately precedes the word ""her""? A:",offended," susan offended her""? a"
"Q: In the sentence ""Wickham eloped with Lydia"", which word comes right before the word ""with""? A:",eloped, eloped with ly
"Q: Which word comes right before ""Mary"" in the sentence ""John has not kissed Mary""? A:",kissed," john has kissed mary""?"
"Q: In the sentence ""It is nice to go abroad"", which word immediately precedes the word ""to""? A:",nice, abroad abroad abroad abroad abroad
"Q: In the sentence ""Gary and Kevin ran themselves into exhaustion"", which word comes right before the word ""ran""? A:",Kevin, kevin ran themselves into exhaust
"Q: In the sentence ""The witch vanished into the forest"", which word comes right before the word ""into""? A:",vanished," vanished into the forest""?"
"Q: In the sentence ""I am fond of circus performers"", which word comes right before the word ""performers""? A:",circus, circus performers are not
"Q: In the sentence ""We made enough puddings to last for days"", which word comes right before the word ""puddings""? A:",enough," enough puddings""?"
"Q: In the sentence ""Amanda carried the package from Boston to New York"", which word comes right before the word ""to""? A:",Boston, carried the package from boston
"Q: In the sentence ""The secretary transcribed the speech into the record"", which word immediately precedes the word ""transcribed""? A:",secretary, secretary transcribed the speech
"Q: In the sentence ""Ellen talked with Helen"", which word immediately precedes the word ""with""? A:",talked, ellen talked with helen about
"Q: In the sentence ""John tried to please Stephen"", which word immediately precedes the word ""to""? A:",tried," please stephen""? a:"
"Q: In the sentence ""Bill visited Mary"", which word immediately precedes the word ""visited""? A:",Bill," mary visited mary""? a"
"Q: In the sentence ""John is eager to please Kim"", which word comes right before the word ""Kim""? A:",please," eager to please kim""?"
"Q: In the sentence ""The tourists will go to the park"", which word immediately precedes the word ""will""? A:",tourists, go to the park?
"Q: Which word comes right before ""flowered"" in the sentence ""The garden flowered with roses""? A:",garden, garden flowered with roses
"Q: Which word comes right before ""died"" in the sentence ""Captain Oates died in order to save his comrades""? A:",Oates, orderly died in order
"Q: In the sentence ""These books disappoint me"", which word immediately precedes the word ""disappoint""? A:",books," books disappoint me""? a"
"Q: In the sentence ""the girls likes themselves"", which word comes right before the word ""themselves""? A:",likes," likes themselves""? a:"
"Q: In the sentence ""Mike talked about politics yesterday to my friends"", which word comes right before the word ""yesterday""? A:",politics, mike talked about politics yesterday
"Q: Which word comes right before ""taught"" in the sentence ""Mary taught linguistics to John""? A:",Mary, john taught linguistics to
"Q: Which word comes right before ""and"" in the sentence ""John and Mary met in Vienna""? A:",John, met in vienna?
"Q: Which word comes right before ""the"" in the sentence ""Mary plays the violin beautifully""? A:",plays, mary plays the violin beautifully
"Q: Which word comes right before ""leave"" in the sentence ""They saw Bill leave""? A:",Bill," leave""? a:"
"Q: In the sentence ""I am fond of circus performers"", which word immediately precedes the word ""performers""? A:",circus, circus performers are often
"Q: In the sentence ""Kerry remarked it was late"", which word immediately precedes the word ""remarked""? A:",Kerry, late afternoon session was held
"Q: In the sentence ""Sincerity is an important quality"", which word comes right before the word ""is""? A:",Sincerity, quality is an important quality
"Q: In the sentence ""Mary solved the problem"", which word immediately precedes the word ""the""? A:",solved," solved the problem""? a"
"Q: Which word comes right before ""to"" in the sentence ""It is nice to go abroad""? A:",nice," abroad""?"
"Q: In the sentence ""Crystal vases break easily"", which word comes right before the word ""vases""? A:",Crystal," break easily""? a:"
"Q: Which word comes right before ""with"" in the sentence ""The car collided with the fence""? A:",collided, car collided with the
"Q: In the sentence ""Smith inscribed his name over the door"", which word immediately precedes the word ""over""? A:",name, smith inscribed his
"Q: Which word comes right before ""my"" in the sentence ""The barber shaved my chin""? A:",shaved," shaved my chin""?"
"Q: Which word comes right before ""Bill"" in the sentence ""John considers Bill to be silly""? A:",considers, john considers bill to
"Q: In the sentence ""David constructed a house from bricks"", which word comes right before the word ""from""? A:",house, david constructed a house from
"Q: In the sentence ""Penny skated around the rink"", which word immediately precedes the word ""the""? A:",around, penny skated around the
"Q: Which word comes right before ""Dan"" in the sentence ""Shannon sent Dan an email""? A:",sent, dan sent dan an e
"Q: In the sentence ""Fanny loved talking to Mary"", which word immediately precedes the word ""talking""? A:",loved," loved talking to mary""?"
"Q: In the sentence ""I admired him for his courage"", which word immediately precedes the word ""him""? A:",admired, admired him for his courage
"Q: In the sentence ""John told Mary to kiss him"", which word comes right before the word ""told""? A:",John, mary kissed him on the
"Q: Which word comes right before ""in"" in the sentence ""John put carrots from his garden in the salad""? A:",garden, carrots from his garden in
"Q: Which word comes right before ""is"" in the sentence ""Pat is the captain of the team""? A:",Pat, pat is the captain of
"Q: In the sentence ""Mary sang for everyone who wanted to hear her"", which word comes right before the word ""her""? A:",hear, sang for everyone who wanted
"Q: In the sentence ""Joseph has forgotten how many matches he has won"", which word immediately precedes the word ""matches""? A:",many, forgotten how many matches he
"Q: Which word comes right before ""whether"" in the sentence ""I wonder whether Mary will win""? A:",wonder, wonder whether mary will win
"Q: In the sentence ""The tree dropped its fruit to the ground"", which word comes right before the word ""dropped""? A:",tree, fruit dropped its fruit to
"Q: In the sentence ""John persuaded Stephen to be more careful"", which word comes right before the word ""persuaded""? A:",John, stephen persuaded stephen to be
"Q: In the sentence ""John gave a book to the student"", which word immediately precedes the word ""gave""? A:",John," book to the student""?"
"Q: In the sentence ""Susan whispered at Rachel"", which word immediately precedes the word ""whispered""? A:",Susan, susan whispered at rachel herself
"Q: In the sentence ""Someone tried to leave the town"", which word comes right before the word ""to""? A:",tried, tried to leave the town
"Q: In the sentence ""John is very fond of Mary"", which word immediately precedes the word ""of""? A:",fond, john is fond of mary
"Q: In the sentence ""They hit the ball"", which word comes right before the word ""the""? A:",hit, ball hit the ball on
"Q: In the sentence ""Tessa sprained her ankle"", which word comes right before the word ""her""? A:",sprained," hurt her ankle badly""?"
"Q: In the sentence ""They ignored the suggestion that Lee made"", which word immediately precedes the word ""the""? A:",ignored, ignored the suggestion that lee
"Q: Which word comes right before ""promised"" in the sentence ""John promised Bill to leave""? A:",John," promised""? a:"
"Q: In the sentence ""The books slid across the table"", which word comes right before the word ""slid""? A:",books, books slid across the table
"Q: Which word comes right before ""glows"" in the sentence ""The moon glows in the darkness""? A:",moon, moon glows in the
"Q: Which word comes right before ""dropped"" in the sentence ""The tree dropped its fruit to the ground""? A:",tree, tree dropped its fruit to
"Q: In the sentence ""John considers him a nice guy"", which word comes right before the word ""considers""? A:",John, john considers him a
"Q: Which word comes right before ""is"" in the sentence ""Maxwell is quite a doctor""? A:",Maxwell, maximizes maxim
"Q: In the sentence ""John was seeing his children"", which word comes right before the word ""was""? A:",John, john was seeing his children
"Q: In the sentence ""Almost every lawyer could answer that question"", which word comes right before the word ""that""? A:",answer, could answer that question:
"Q: In the sentence ""Mary plays the violin beautifully"", which word immediately precedes the word ""the""? A:",plays," violin beautifully works beautifully,"
"Q: In the sentence ""Doug cleared the table"", which word immediately precedes the word ""the""? A:",cleared," cleared the table, which"
"Q: Which word comes right before ""it"" in the sentence ""I took it for granted that she was lying""? A:",took, lying is a crime in
"Q: In the sentence ""Jennifer craned her neck"", which word immediately precedes the word ""craned""? A:",Jennifer, necktie was found in
"Q: In the sentence ""Lou forgot the umbrella in the closet"", which word comes right before the word ""forgot""? A:",Lou, forgot the umbrella in the
"Q: In the sentence ""We persuaded Mary to leave and Sue to stay"", which word immediately precedes the word ""and""? A:",leave," persuaded mary to stay""?"
"Q: In the sentence ""They paid a lot of attention to the matter"", which word immediately precedes the word ""a""? A:",paid, paid attention to the matter
"Q: Which word comes right before ""her"" in the sentence ""Mary sang for everyone who wanted to hear her""? A:",hear, sang for everyone who wanted
"Q: In the sentence ""We made enough puddings to last for days"", which word immediately precedes the word ""enough""? A:",made, enough puddings to
"Q: In the sentence ""I climbed up the tree"", which word comes right before the word ""up""? A:",climbed," climbed up the tree""?"
"Q: In the sentence ""Reading about herself in the tabloids always annoys Sandra"", which word comes right before the word ""Sandra""? A:",annoys," annoys sandra""?"
"Q: In the sentence ""I know a man who hates me"", which word comes right before the word ""me""? A:",hates," hates me""? a:"
"Q: Which word comes right before ""saw"" in the sentence ""Mary saw the boy walking toward the railroad station""? A:",Mary, saw the boy walking toward
"Q: In the sentence ""We made enough puddings to last for days"", which word immediately precedes the word ""to""? A:",puddings," last for days""? a"
"Q: In the sentence ""Mary cuts the paper easily"", which word immediately precedes the word ""easily""? A:",paper," cuts the paper easily,"
"Q: In the sentence ""It is certain that John has loved Mary"", which word immediately precedes the word ""has""? A:",John," john has loved mary""?"
"Q: In the sentence ""John was lots more obnoxious than Fred"", which word comes right before the word ""than""? A:",obnoxious, fred was more obno
"Q: In the sentence ""Some people consider the noisy dogs dangerous"", which word comes right before the word ""dogs""? A:",noisy, dogs are dangerous to dogs
"Q: In the sentence ""I mixed the soap and the water"", which word comes right before the word ""and""? A:",soap," mixed the water""? a"
"Q: In the sentence ""Mary has never kissed a Man taller than John"", which word immediately precedes the word ""taller""? A:",Man, john has never kissed a
"Q: In the sentence ""Many people were dying of thirst"", which word immediately precedes the word ""people""? A:",Many, people dying of thirst were
"Q: Which word comes right before ""book"" in the sentence ""There is every book by Chomsky in this library""? A:",every, book by chomsky
"Q: Which word comes right before ""caught"" in the sentence ""The dog caught the cat""? A:",dog," caught the cat""? a"
"Q: In the sentence ""The jury seemed ready to leave"", which word immediately precedes the word ""ready""? A:",seemed, jury seemed ready to leave
"Q: Which word comes right before ""gold"" in the sentence ""I gave John gold apples""? A:",John, gold apples?
"Q: Which word comes right before ""up"" in the sentence ""Mickey looked up the reference""? A:",looked," looked up the reference""?"
"Q: Which word comes right before ""in"" in the sentence ""The students felt comfortable in the class""? A:",comfortable, felt comfortable in the class
"Q: In the sentence ""That professor is feared by all students"", which word comes right before the word ""is""? A:",professor," feared by all students""?"
"Q: Which word comes right before ""an"" in the sentence ""Shannon sent Dan an email""? A:",Dan, dan sent dan an e
"Q: Which word comes right before ""did"" in the sentence ""A boy did not laugh""? A:",boy," boy did laugh""? a"
"Q: Which word comes right before ""has"" in the sentence ""Tokyo has not loosened trade restrictions""? A:",Tokyo, tokyo has not loos
"Q: In the sentence ""Ellen talked with Helen"", which word comes right before the word ""with""? A:",talked," ellen talked with helen""?"
"Q: In the sentence ""These dogs barked"", which word immediately precedes the word ""barked""? A:",dogs," barked""? a:"
"Q: Which word comes right before ""to"" in the sentence ""It would be difficult to please John""? A:",difficult," difficult to please john""?"
"Q: In the sentence ""The concert started when the bell rang"", which word comes right before the word ""when""? A:",started, rangers started when the
"Q: Which word comes right before ""and"" in the sentence ""We recommend to eat less cake and pastry""? A:",cake, eat less cake and past
"Q: In the sentence ""John became a success"", which word comes right before the word ""a""? A:",became," success became a success""?"
"Q: In the sentence ""The tigers hunt prey at night"", which word immediately precedes the word ""prey""? A:",hunt, tigers hunt prey at night
"Q: In the sentence ""Carmen obtained the spare part at the hardware store"", which word comes right before the word ""part""? A:",spare, carmen obtained the spare
"Q: Which word comes right before ""in"" in the sentence ""We placed the cheese in the refrigerator""? A:",cheese," refrigerator contains the cheese""?"
"Q: In the sentence ""The judge offered a prize to the winner"", which word immediately precedes the word ""offered""? A:",judge, prize offered to the winner
"Q: Which word comes right before ""is"" in the sentence ""Jean is likely to dance""? A:",Jean," likely to dance""? a"
"Q: In the sentence ""The mushrooms were sliced by the cook"", which word immediately precedes the word ""by""? A:",sliced, mushrooms were sliced by
"Q: In the sentence ""Carla mopped the floor under the furniture"", which word immediately precedes the word ""under""? A:",floor, mopped the floor under
"Q: In the sentence ""Almost any lawyer could answer that question"", which word comes right before the word ""any""? A:",Almost, could answer that question:
"Q: In the sentence ""Susan rode a bright blue train from New York"", which word comes right before the word ""from""? A:",train, new york city subway station
"Q: In the sentence ""It is obvious that Pat is lying"", which word immediately precedes the word ""that""? A:",obvious, obvious is obvious is obvious
"Q: In the sentence ""He planted the garden last November with roses"", which word immediately precedes the word ""the""? A:",planted, garden last november with roses
"Q: In the sentence ""They paid a lot of attention to the matter"", which word comes right before the word ""of""? A:",lot, matter was removed from the
"Q: Which word comes right before ""to"" in the sentence ""I wrote to Bill""? A:",wrote," bill""?"
"Q: Which word comes right before ""hit"" in the sentence ""A boy hit the ball""? A:",boy," hit the ball""? a"
"Q: In the sentence ""Some people consider the noisy dogs dangerous"", which word comes right before the word ""consider""? A:",people, dogs are dangerous to dogs
"Q: Which word comes right before ""no"" in the sentence ""Almost no lawyer could answer that question""? A:",Almost, lawyer could answer that question
"Q: Which word comes right before ""her"" in the sentence ""Mary scratched her arm too""? A:",scratched, mary scratched her arm too
"Q: In the sentence ""I want him to eat asparagus"", which word immediately precedes the word ""him""? A:",want, want him to eat as
"Q: In the sentence ""I know the person whose mother died"", which word comes right before the word ""the""? A:",know," mother died""? a:"
"Q: Which word comes right before ""that"" in the sentence ""It is obvious that Pat is lying""? A:",obvious, obvious obvious obvious obvious is
"Q: In the sentence ""The river runs from the lake to the sea"", which word immediately precedes the word ""to""? A:",lake, river runs from the lake
"Q: Which word comes right before ""was"" in the sentence ""The earth was believed to be round""? A:",earth, earth was believed to be
"Q: In the sentence ""John promised Mary that he would leave"", which word immediately precedes the word ""that""? A:",Mary, promised mary that he would
"Q: In the sentence ""The student enjoyed his English syntax class last semester"", which word comes right before the word ""syntax""? A:",English, student enjoyed his english synt
"Q: In the sentence ""I saw John on Sunday"", which word immediately precedes the word ""on""? A:",John, john on sunday?
"Q: In the sentence ""Bill ate more peaches than Harry did grapes"", which word comes right before the word ""ate""? A:",Bill, harry ate more peaches
"Q: Which word comes right before ""bark"" in the sentence ""It annoys people that dogs bark""? A:",dogs, dogs barks at people
"Q: In the sentence ""I know a taller man than John"", which word immediately precedes the word ""a""? A:",know, taller man than john:
"Q: Which word comes right before ""to"" in the sentence ""Someone tried to leave the town""? A:",tried," tried to leave""? a"
"Q: In the sentence ""Mary cuts the paper easily"", which word comes right before the word ""cuts""? A:",Mary, easily cuts the paper easily
"Q: In the sentence ""Nora sent the book from Paris to London"", which word comes right before the word ""to""? A:",Paris, sent the book from london
"Q: In the sentence ""Alison poked the needle through the cloth"", which word comes right before the word ""through""? A:",needle, poked the cloth through
"Q: Which word comes right before ""gave"" in the sentence ""Bill gave Sue the book""? A:",Bill, bill gave sue the book
"Q: In the sentence ""John seems to sleep all day"", which word immediately precedes the word ""all""? A:",sleep, john seems to sleep all
"Q: In the sentence ""Mary has never kissed a Man taller than John"", which word immediately precedes the word ""kissed""? A:",never, john has never kissed a
"Q: In the sentence ""Clean your desk before tomorrow"", which word comes right before the word ""your""? A:",Clean," desk before tomorrow""? a"
"Q: In the sentence ""John fed rice to the baby"", which word immediately precedes the word ""fed""? A:",John, baby fed rice to the
"Q: In the sentence ""Brutus murdered Julius Caesar with a dagger"", which word immediately precedes the word ""Caesar""? A:",Julius, murdered julius caesar
"Q: In the sentence ""Mary would solve the problem"", which word comes right before the word ""would""? A:",Mary," solve the problem""? a"
"Q: In the sentence ""It seems to be easy to fool Ben"", which word immediately precedes the word ""Ben""? A:",fool, seems to be easy to
"Q: Which word comes right before ""and"" in the sentence ""I ate some popcorn and drank some soda""? A:",popcorn, drank soda soda soda soda
"Q: In the sentence ""Mary scratched her arm too"", which word comes right before the word ""too""? A:",arm, mary scratched her arm too
"Q: Which word comes right before ""the"" in the sentence ""I dislike the person with whom we were talking""? A:",dislike, dislike the person with whom
"Q: In the sentence ""You may pick any flower"", which word comes right before the word ""any""? A:",pick," pick any flower""? a"
"Q: In the sentence ""Susan devoted herself to linguistics"", which word comes right before the word ""herself""? A:",devoted, devoted herself to linguistics
"Q: In the sentence ""I have never seen this movie"", which word immediately precedes the word ""this""? A:",seen, seen this movie?
"Q: In the sentence ""Elizabeth regretted that she had met Wickham"", which word immediately precedes the word ""that""? A:",regretted, elizabeth regretted that she
"Q: In the sentence ""The river runs from the lake to the sea"", which word comes right before the word ""to""? A:",lake, river runs from the lake
"Q: Which word comes right before ""bit"" in the sentence ""The dog bit the cat""? A:",dog," bit the cat""? a"
"Q: In the sentence ""John included his name in the list"", which word immediately precedes the word ""included""? A:",John, john included his name in
"Q: In the sentence ""Drowning cats is against the law"", which word immediately precedes the word ""cats""? A:",Drowning, cats is against the law
"Q: Which word comes right before ""by"" in the sentence ""Jason expected Medea to be treated by the doctor""? A:",treated, expected medea to be
"Q: Which word comes right before ""skated"" in the sentence ""Penny skated around the rink""? A:",Penny, penny skated around the
"Q: In the sentence ""The storm arrived while we ate lunch"", which word comes right before the word ""lunch""? A:",ate, arrived while we ate lunch
"Q: Which word comes right before ""posed"" in the sentence ""Dina posed as a lawyer""? A:",Dina, lawyer should be able to
"Q: Which word comes right before ""her"" in the sentence ""Tessa sprained her ankle""? A:",sprained," hurt her ankle badly""?"
"Q: In the sentence ""I like Mary and she likes me"", which word immediately precedes the word ""and""? A:",Mary, like mary and she likes
"Q: In the sentence ""The child became a man"", which word immediately precedes the word ""a""? A:",became," became a man""? a"
"Q: Which word comes right before ""not"" in the sentence ""He could not have been working""? A:",could, could not have been working
"Q: In the sentence ""It is certain that John has loved Mary"", which word comes right before the word ""has""? A:",John," john has loved mary""?"
"Q: In the sentence ""John tried to please Stephen"", which word comes right before the word ""tried""? A:",John," tried to please stephen""?"
"Q: In the sentence ""The boy in the doorway waved to his father"", which word comes right before the word ""waved""? A:",doorway," waved to his father""?"
"Q: In the sentence ""Shannon sent Dan an email"", which word comes right before the word ""Dan""? A:",sent, dan sent dan an e
"Q: In the sentence ""The evidence assembled by the prosecution convinced the jury"", which word immediately precedes the word ""convinced""? A:",prosecution, evidence assembled by the prosecution
"Q: Which word comes right before ""donated"" in the sentence ""Kris donated a book to the library""? A:",Kris," book to the library""?"
"Q: In the sentence ""David constructed a house from bricks"", which word immediately precedes the word ""from""? A:",house, david constructed a house from
"Q: In the sentence ""The storm arrived while we ate lunch"", which word immediately precedes the word ""lunch""? A:",ate, arrived while we ate lunch
"Q: In the sentence ""I think she is pregnant"", which word comes right before the word ""she""? A:",think, think she is pregnant?
"Q: Which word comes right before ""enough"" in the sentence ""We made enough puddings to last for days""? A:",made, enough puddings to
"Q: In the sentence ""I know the person whose mother died"", which word immediately precedes the word ""mother""? A:",whose, know the person whose mother
"Q: In the sentence ""Louis begged Kate to leave"", which word comes right before the word ""begged""? A:",Louis, kate begged kate to leave
"Q: In the sentence ""I hit the ball"", which word comes right before the word ""the""? A:",hit, hit the ball with the
"Q: Which word comes right before ""on"" in the sentence ""Sonatas are easy to play on this violin""? A:",play, violin is easy to play
"Q: In the sentence ""I saw these dancers and those musicians smoking something"", which word immediately precedes the word ""something""? A:",smoking, smoking something is a form
"Q: In the sentence ""Kim likes dogs"", which word comes right before the word ""likes""? A:",Kim," kim likes dogs""? a"
"Q: In the sentence ""John has been driving the car"", which word immediately precedes the word ""the""? A:",driving, car has been driving the
"Q: In the sentence ""Bill drank from the hose"", which word immediately precedes the word ""from""? A:",drank, bill drank from the h
"Q: Which word comes right before ""it"" in the sentence ""He figured it out""? A:",figured," figured it out""? a"
"Q: In the sentence ""It annoys people that dogs bark"", which word comes right before the word ""people""? A:",annoys, dogs barks like that
"Q: In the sentence ""The old and new carts banged together"", which word comes right before the word ""and""? A:",old," banged together together""?"
"Q: In the sentence ""Martha carved the baby a toy out of wood"", which word immediately precedes the word ""carved""? A:",Martha, carved the baby out of
"Q: In the sentence ""A smith hammered the metal"", which word comes right before the word ""hammered""? A:",smith," hammered the metal""?"
"Q: In the sentence ""John tried to please Stephen"", which word immediately precedes the word ""Stephen""? A:",please," tried to please stephen""?"
"Q: Which word comes right before ""a"" in the sentence ""I presented a solution yesterday""? A:",presented, yesterday evening i presented a
"Q: In the sentence ""I have never seen this movie"", which word comes right before the word ""seen""? A:",never, seen this movie?
"Q: Which word comes right before ""Tom"" in the sentence ""Bill sent Tom a package""? A:",sent," sent tom a package""?"
"Q: In the sentence ""Sue knows the answer"", which word comes right before the word ""the""? A:",knows, answer:
"Q: Which word comes right before ""Mary"" in the sentence ""Bill visited Mary""? A:",visited," mary visited mary""? a"
"Q: In the sentence ""I gave John gold apples"", which word immediately precedes the word ""John""? A:",gave, gave john gold apples?
"Q: In the sentence ""John hit the ball with a bat"", which word comes right before the word ""the""? A:",hit, ball hit the ball with
"Q: In the sentence ""Almost no lawyer could answer that question"", which word comes right before the word ""that""? A:",answer, answer that question:
"Q: In the sentence ""Mary sang for everyone who wanted to hear her"", which word immediately precedes the word ""her""? A:",hear, sang for everyone who wanted
"Q: In the sentence ""Everyone hoped that she would sing"", which word comes right before the word ""hoped""? A:",Everyone, everyone hoped that she would
"Q: In the sentence ""John considers Bill to be silly"", which word comes right before the word ""Bill""? A:",considers, john considers bill to
"Q: Which word comes right before ""is"" in the sentence ""Dana is longing for a sunny day""? A:",Dana," sunny day""? a:"
"Q: In the sentence ""Mary was respected by John"", which word immediately precedes the word ""was""? A:",Mary, mary was respected by john
"Q: In the sentence ""The boy swims"", which word immediately precedes the word ""swims""? A:",boy," swims""? a:"
"Q: In the sentence ""I wonder whether Mary will win"", which word comes right before the word ""whether""? A:",wonder, wonder whether mary will win
"Q: In the sentence ""John promised Bill to leave"", which word immediately precedes the word ""Bill""? A:",promised," promised""? a:"
"Q: Which word comes right before ""remove"" in the sentence ""No one could remove the blood on the wall""? A:",could, could remove the blood on
"Q: Which word comes right before ""available"" in the sentence ""There is a seat available""? A:",seat," seat available""? a:"
"Q: In the sentence ""Almost any lawyer could answer that question"", which word immediately precedes the word ""that""? A:",answer, could answer that question:
"Q: Which word comes right before ""herself"" in the sentence ""Philippa cried herself to sleep""? A:",cried," cried herself to sleep""?"
"Q: Which word comes right before ""cleared"" in the sentence ""Clouds cleared from the sky""? A:",Clouds," cleared from the sky""?"
"Q: Which word comes right before ""cut"" in the sentence ""Margaret cut the string""? A:",Margaret, cut the string?
"Q: In the sentence ""The gardener grew an oak tree from that acorn"", which word immediately precedes the word ""grew""? A:",gardener, oak tree grew from that
"Q: In the sentence ""Henri will paint the floor for an hour"", which word immediately precedes the word ""for""? A:",floor, paint the floor for an
