Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"In the photo on the couch, the pillow she is resting on clashes with everything else in the shot.",29.44673728942871,"In the photo on the couch, the pillow she is resting on clash with everything else in the shot.",39.26032257080078,1
"But Carney argues that, on the contrary, the rest of the British economy benefits from having a global financial center in its midst.",20.42600440979004,"But Carney argues that, on the contrary, the rest of the British economy benefit from having a global financial center in its midst.",26.115192413330078,1
"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aims to reduce the environmental impacts of products across the whole of their life cycle.",12.564555168151855,"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aim to reduce the environmental impacts of products across the whole of their life cycle.",14.432005882263184,1
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",18.610729217529297,"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shape your destiny.",21.084108352661133,1
"Of course the paper written by Mr Eichelberger and his Egyptian collaborators states that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",29.582914352416992,"Of course the paper written by Mr Eichelberger and his Egyptian collaborators state that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",32.896484375,1
"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – relies on radiation to sterilize males, which are then released into infested areas to mate.",8.001922607421875,"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – rely on radiation to sterilize males, which are then released into infested areas to mate.",9.520469665527344,1
"The name ""Caribbean"" derives from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",3.9443743228912354,"The name ""Caribbean"" derive from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",5.13411808013916,1
"The centrality of a father in this novel matches Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",24.325977325439453,"The centrality of a father in this novel match Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",26.38758659362793,1
Another theme of the Skylark novels involves precursors of modern information technology.,76.45565795898438,Another theme of the Skylark novels involve precursors of modern information technology.,102.22700500488281,1
"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligates ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",52.4433708190918,"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligate ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",57.18321228027344,1
"If you move the line downward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line lengthens.",17.198673248291016,"If you move the line downward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line lengthens.",20.76766586303711,1
"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line lengthens.",9.378081321716309,"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remain constant, and the perpendicular line to the left of the moving line lengthens.",10.751823425292969,1
"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line contracts.",10.445351600646973,"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remain constant, and the perpendicular line to the left of the moving line contracts.",11.90286922454834,1
"A MILNET brief issued in February 2005 reports, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",25.579524993896484,"A MILNET brief issued in February 2005 report, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",31.58599281311035,1
The delicacy of the light also affects me.,146.7227783203125,The delicacy of the light also affect me.,242.0444793701172,1
"In Othello, the villain Iago stokes Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",8.646815299987793,"In Othello, the villain Iago stoke Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",11.171915054321289,1
"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts matches.",31.118270874023438,"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts match.",31.170442581176758,1
"The ever increasing volume of goods passing through Europe entails all kinds of risks, known and unknown, for employees and the social environment.",41.62560272216797,"The ever increasing volume of goods passing through Europe entail all kinds of risks, known and unknown, for employees and the social environment.",48.43790054321289,1
"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrates .",30.494359970092773,"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrate .",39.20321273803711,1
"Mr President, the priority given to financial and monetary criteria reinforces the increase in inequalities of every shape and form.",76.42340087890625,"Mr President, the priority given to financial and monetary criteria reinforce the increase in inequalities of every shape and form.",89.42613220214844,1
"It is also a fact that almost everybody in the region blames this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",14.509103775024414,"It is also a fact that almost everybody in the region blame this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",17.82296371459961,1
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",19.576366424560547,"If you move the line upward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line contracts.",23.351099014282227,1
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",35.929134368896484,"As the hysteria of the 2016 Presidential election intensify, a more troubling threat than bullshit preoccupies Karel.",50.70978546142578,1
"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplements the debate which we held in October on rail transport.",35.71432876586914,"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplement the debate which we held in October on rail transport.",40.03257369995117,1
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",35.929134368896484,"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupy Karel.",43.49553680419922,1
"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrates you were in mortal danger and did n't absent yourself from it.",41.8505859375,"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrate you were in mortal danger and did n't absent yourself from it.",46.50695037841797,1
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",18.610729217529297,"Remember that what you do to yourself affect me and everybody else, remember that what you do to me and anyone else shapes your destiny.",22.930070877075195,1
A nearly infinite reserve of energy propels the characters in Balzac's novels.,78.14553833007812,A nearly infinite reserve of energy propel the characters in Balzac's novels.,165.76756286621094,1
"A second set of problems concerns the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",18.768280029296875,"A second set of problems concern the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",21.018564224243164,1
South Korea's success over the last five decades owes much to the rapid growth of its well-educated labor force.,13.502634048461914,South Korea's success over the last five decades owe much to the rapid growth of its well-educated labor force.,16.730514526367188,1
"The introduction of interim targets increases the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",60.93204879760742,"The introduction of interim targets increase the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",74.48873901367188,1
"He always hugs me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",14.5762300491333,"He always hug me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",19.62410545349121,1
The 1616 edition of Ben Jonson's Works names him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,5.944040298461914,The 1616 edition of Ben Jonson's Works name him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,6.259829044342041,1
"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project resides.",9.64952278137207,"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project reside.",11.514440536499023,1
"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exists.",89.39961242675781,"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exist.",98.41543579101562,1
"There 's holes everywhere in the ceiling, sewage constantly leaks through the ceiling, and the whole condition of the school is horrible.",44.3890495300293,"There 's holes everywhere in the ceiling, sewage constantly leak through the ceiling, and the whole condition of the school is horrible.",57.50175476074219,1
"Which 's good, anything good counts.",288.3042297363281,"Which 's good, anything good count.",364.354248046875,1
This Amendment amends the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.,51.119422912597656,This Amendment amend the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.,70.24813079833984,1
"His cassock, dark red, swells with the body.",73.13139343261719,"His cassock, dark red, swell with the body.",122.70909118652344,1
"No written contemporary description of Shakespeare's physical appearance survives, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.",7.245532512664795,"No written contemporary description of Shakespeare's physical appearance survive, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.",8.032383918762207,1
"It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder.",19.590322494506836,"It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determine the likelihood of having a learning disability or attention deficit disorder.",21.76765251159668,1
"As it stands, while the services sector accounts for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.",9.240673065185547,"As it stands, while the services sector account for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.",10.739426612854004,1
The historical city hall in Obermarsberg originates from the 13th century and was refurbished after the Thirty Years ' War.,21.50803565979004,The historical city hall in Obermarsberg originate from the 13th century and was refurbished after the Thirty Years ' War.,25.929704666137695,1
Perhaps that 's why a surge of tears clouds his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.,154.71665954589844,Perhaps that 's why a surge of tears cloud his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.,163.0054931640625,1
"I really like the MIUI, but a process crashes repeatedly about every 3 seconds.",93.30509948730469,"I really like the MIUI, but a process crash repeatedly about every 3 seconds.",132.859375,1
"This strength of design ensures that a Shakespeare play can survive translation, cutting and wide interpretation without loss to its core drama.",79.77479553222656,"This strength of design ensure that a Shakespeare play can survive translation, cutting and wide interpretation without loss to its core drama.",104.78986358642578,1
"Meats are kept VERY cold, seafood smells fresh and the serving bar is VERY clean.",62.12203598022461,"Meats are kept VERY cold, seafood smell fresh and the serving bar is VERY clean.",77.5595932006836,1
Someone observes that the Church is a worshiper of success and always follows the majorities.,94.40900421142578,Someone observe that the Church is a worshiper of success and always follows the majorities.,96.11432647705078,1
Entitlement to free abortions equates with women having the right to manage their lives and make decisions about their own bodies.,18.147258758544922,Entitlement to free abortions equate with women having the right to manage their lives and make decisions about their own bodies.,20.402563095092773,1
"As the American public gradually wearies of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",20.121604919433594,"As the American public gradually weary of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",20.86372947692871,1
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",19.576366424560547,"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contract.",22.634042739868164,1
"He is pimply, his neck is thin, his blue eyes goggle, his underlip extrudes.",35.94175338745117,"He is pimply, his neck is thin, his blue eyes goggle, his underlip extrude.",43.30098342895508,1
Our letter agreement simply memorializes that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,92.89375305175781,Our letter agreement simply memorialize that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,116.08929443359375,1
"Habitat destruction vastly increases an area 's vulnerability to natural disasters like flood and drought, crop failure, spread of disease, and water contamination.",22.50147247314453,"Habitat destruction vastly increase an area 's vulnerability to natural disasters like flood and drought, crop failure, spread of disease, and water contamination.",27.834096908569336,1
"These include two operas by Giuseppe Verdi, Otello and Falstaff, whose critical standing compares with that of the source plays.",14.312756538391113,"These include two operas by Giuseppe Verdi, Otello and Falstaff, whose critical standing compare with that of the source plays.",16.769710540771484,1
"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remains among the best recruiting posters for al-Qaida with young Muslim men.",18.907970428466797,"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remain among the best recruiting posters for al-Qaida with young Muslim men.",21.17596435546875,1
What person(s) in London prepares credit for the English and Singapore financial transactions?,293.0419921875,What person(s) in London prepare credit for the English and Singapore financial transactions?,267.7071838378906,0
"And though he is not permitted to sit beside women unrelated to him or to look at them or to communicate with them in any manner (all of which probably saves him a great deal of trouble), he seems a good-hearted young man and he is visibly enjoying himself.",19.69310760498047,"And though he is not permitted to sit beside women unrelated to him or to look at them or to communicate with them in any manner (all of which probably save him a great deal of trouble), he seems a good-hearted young man and he is visibly enjoying himself.",21.435163497924805,1
"As you sit above the world, the warmth of the golden sun penetrates your body and makes you feel warmer and warmer.",14.166316032409668,"As you sit above the world, the warmth of the golden sun penetrate your body and makes you feel warmer and warmer.",20.660837173461914,1
"The reported finding at Dugway undermines the argument of both the ""bomb Iraq"" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes.",42.41701126098633,"The reported finding at Dugway undermine the argument of both the ""bomb Iraq"" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes.",46.892757415771484,1
Every student of political science debates how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.,41.539100646972656,Every student of political science debate how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.,52.995399475097656,1
"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mentions his name.",72.98790740966797,"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mention his name.",78.38831329345703,1
"""Look how the academy returns the pretty ones we send them!",291.0052185058594,"""Look how the academy return the pretty ones we send them!",408.71539306640625,1
His art perfectly combines painting and Chinese calligraphy.,227.0087890625,His art perfectly combine painting and Chinese calligraphy.,579.2584228515625,1
