Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Allerdings ist auch ""Ferntransport"" von Flussmützenschnecken bekannt geworden, speziell durch das zufällige Festheften an Füßen von Wasservögeln oder auch an dem Körper größerer flugfähiger Wasserkäfer.",910.0030517578125,"Allerdings sind auch ""Ferntransport"" von Flussmützenschnecken bekannt geworden, speziell durch das zufällige Festheften an Füßen von Wasservögeln oder auch an dem Körper größerer flugfähiger Wasserkäfer.",1103.0380859375,1
"Entscheidend könnte die Gefährdung des gewünschten Abschreckungseffekts gewesen sein, wenn bereits das erste Todesurteil ""abgebogen"" wird.",403.1643981933594,"Entscheidend könnten die Gefährdung des gewünschten Abschreckungseffekts gewesen sein, wenn bereits das erste Todesurteil ""abgebogen"" wird.",477.2820129394531,1
"Da Ronay fürchtete, mit Coursons und Morrisons Heroinkonsum in Verbindung gebracht zu werden, habe er sich zunächst selbst einen Eindruck von dem Gesundheitszustand seines ehemaligen Studienfreundes verschaffen wollen.",1042.5950927734375,"Da Ronay fürchtete, mit Coursons und Morrisons Heroinkonsum in Verbindung gebracht zu werden, haben er sich zunächst selbst einen Eindruck von dem Gesundheitszustand seines ehemaligen Studienfreundes verschaffen wollen.",1426.061767578125,1
"Thomas Karlsson schreibt dort unter anderem: ""Das Zeichen des Abraxas / Der Kreis des Sonnenjahres / Tief in dem Winter wirst du sehen, wie die Sonne geboren wird.""",497.4753723144531,"Thomas Karlsson schreibt dort unter anderem: ""Das Zeichen des Abraxas / Der Kreis des Sonnenjahres / Tief in dem Winter werdet du sehen, wie die Sonne geboren wird.""",664.260498046875,1
"Zu dem ersten Mal seit sechs Jahren ist die Arbeitslosigkeit wieder auf unter 20 % gesunken, und es sind jetzt schon 600.000 Menschen mehr in Arbeit als noch vor einem Jahr.",207.06130981445312,"Zu dem ersten Mal seit sechs Jahren sind die Arbeitslosigkeit wieder auf unter 20 % gesunken, und es sind jetzt schon 600.000 Menschen mehr in Arbeit als noch vor einem Jahr.",221.33668518066406,1
"Gottlob ist unsere Werkstatt gut ausgelastet, sodass diese Wartezeiten entstehen.",2031.73876953125,"Gottlob sind unsere Werkstatt gut ausgelastet, sodass diese Wartezeiten entstehen.",2313.065185546875,1
"Begünstigt durch die Wasserkraft der Flussläufe Heller, Daade und Steinebach hatte sich ein Zentrum der Eisenerzeugung entwickelt.",2159.9755859375,"Begünstigt durch die Wasserkraft der Flussläufe Heller, Daade und Steinebach hatten sich ein Zentrum der Eisenerzeugung entwickelt.",2355.838134765625,1
"Nach dem Scheitern der Verhandlungen zu der Wiederherstellung der Ratsautorität wollte der Herzog gewaltsam gegen Hamburg vorgehen und Jastram wandte sich an den König von Dänemark, der darauf jedoch Hamburg bedrängte.",1274.064697265625,"Nach dem Scheitern der Verhandlungen zu der Wiederherstellung der Ratsautorität wollten der Herzog gewaltsam gegen Hamburg vorgehen und Jastram wandte sich an den König von Dänemark, der darauf jedoch Hamburg bedrängte.",1593.462158203125,1
Nach Ansicht der Polizei könnte die Tat in dem Zusammenhang mit dem Konzert der in Libanon sehr populären Sängerin stehen.,969.0308837890625,Nach Ansicht der Polizei könnten die Tat in dem Zusammenhang mit dem Konzert der in Libanon sehr populären Sängerin stehen.,1241.7041015625,1
"In dem November 1994 bis April 1995 war die Zahl der deutschen Gäste um 7,4 Prozent zurückgegangen.",862.0440673828125,"In dem November 1994 bis April 1995 waren die Zahl der deutschen Gäste um 7,4 Prozent zurückgegangen.",1179.525390625,1
Bis 1563 war die Einwohnerzahl von Venedig auf 168.000 Menschen gesunken.,1038.49072265625,Bis 1563 waren die Einwohnerzahl von Venedig auf 168.000 Menschen gesunken.,877.87646484375,0
Trotz Termin musste ich 60 Minuten warten.,18989.830078125,Trotz Termin mussten ich 60 Minuten warten.,42463.60546875,1
Theoretisch könnte ein Paar vier Konten bei Tesco eröffnen und 3 % auf 12.000 Pfund verdienen – 360 Pfund.,2100.8291015625,Theoretisch könnten ein Paar vier Konten bei Tesco eröffnen und 3 % auf 12.000 Pfund verdienen – 360 Pfund.,1921.488525390625,0
Ursprünglich sollte sich der Name 340R auf den Wert PS / t beziehen.,3735.822509765625,Ursprünglich sollten sich der Name 340R auf den Wert PS / t beziehen.,5367.89453125,1
In den Häusern hatte man eine provisorische Versorgungsbasis eingerichtet und lagerte hier Kostüme und Requisiten.,262.5657043457031,In den Häusern hatten man eine provisorische Versorgungsbasis eingerichtet und lagerte hier Kostüme und Requisiten.,397.3041687011719,1
"Von Amerika brach Leutnant Shufeldt auf, von England sollte eine Expedition unter Leutnant Swaine ausgehen, von Deutschland wollte man eine Vorhut unter Hermann von Wissmann absenden, während die Leitung der Hauptexpedition der deutsche Forscher und Kolonialpolitiker Carl Peters übernehmen sollte.",648.2157592773438,"Von Amerika brach Leutnant Shufeldt auf, von England sollten eine Expedition unter Leutnant Swaine ausgehen, von Deutschland wollte man eine Vorhut unter Hermann von Wissmann absenden, während die Leitung der Hauptexpedition der deutsche Forscher und Kolonialpolitiker Carl Peters übernehmen sollte.",665.0211181640625,1
"Als Jazzsängerin kannst du kein Geld verdienen, und mit einer kleinen Tochter, die ernährt und großgezogen werden muss, war ich gezwungen, kommerziell zu werden.",520.0844116210938,"Als Jazzsängerin könnt du kein Geld verdienen, und mit einer kleinen Tochter, die ernährt und großgezogen werden muss, war ich gezwungen, kommerziell zu werden.",559.0280151367188,1
"Währenddessen ist seine Tochter Annette, die Dr. Martel geheiratet hat, schwanger geworden und steht kurz vor der Niederkunft.",564.5463256835938,"Währenddessen sind seine Tochter Annette, die Dr. Martel geheiratet hat, schwanger geworden und steht kurz vor der Niederkunft.",746.3903198242188,1
Mit einer konsequenten Klimaschutzstrategie könnte die Kirche Vorreiter für ein neues Wohlstandsmodell werden.,1159.0401611328125,Mit einer konsequenten Klimaschutzstrategie könnten die Kirche Vorreiter für ein neues Wohlstandsmodell werden.,1405.6435546875,1
Ausgenommen davon war das Recht zu der Auflösung oder Vertagung der Landesversammlung.,832.1119995117188,Ausgenommen davon waren das Recht zu der Auflösung oder Vertagung der Landesversammlung.,1062.532958984375,1
"In dem Mai 2012 hatte sich der Komet bereits auf 13,5 mag aufgehellt, und kann mit großen Amateur - Teleskopen bereits beobachtet werden.",825.3275146484375,"In dem Mai 2012 hatten sich der Komet bereits auf 13,5 mag aufgehellt, und kann mit großen Amateur - Teleskopen bereits beobachtet werden.",1311.8017578125,1
"Nach dem Krieg begannen die umfangreichen Aufbauten, doch sollte die Genossenschaft, wie alle anderen auch, nie wieder zu ihrem alten Glanz zurückkehren und die Zahl der Schwestern bis 1966 auf 556 allein in Deutschland fallen, so dass man mit dem anhaltenden Nachwuchsmangel auch zahlreiche Konvente aufheben musste.",698.4132080078125,"Nach dem Krieg begannen die umfangreichen Aufbauten, doch sollten die Genossenschaft, wie alle anderen auch, nie wieder zu ihrem alten Glanz zurückkehren und die Zahl der Schwestern bis 1966 auf 556 allein in Deutschland fallen, so dass man mit dem anhaltenden Nachwuchsmangel auch zahlreiche Konvente aufheben musste.",652.7741088867188,0
Ähnlich ist es in der Zwischenzeit dem ganzen Land gegangen.,589.5020141601562,Ähnlich sind es in der Zwischenzeit dem ganzen Land gegangen.,776.0017700195312,1
Daher ist die Neurowissenschaft von der Vorstellung eines festen Schwellenpotentials abgekommen.,707.8998413085938,Daher sind die Neurowissenschaft von der Vorstellung eines festen Schwellenpotentials abgekommen.,816.8366088867188,1
"Gott wird mich fragen: -- Nun, was hast du gemacht?",442.6140441894531,"Gott wird mich fragen: -- Nun, was habt du gemacht?",933.363037109375,1
Bis heute ist der Ort der Kunst verbunden geblieben.,2153.2666015625,Bis heute sind der Ort der Kunst verbunden geblieben.,6411.66845703125,1
Gegen diese Entscheidung hatte die Partei Einspruch eingelegt.,1253.42919921875,Gegen diese Entscheidung hatten die Partei Einspruch eingelegt.,2393.6455078125,1
"Wo soviel Rückblick ist, sollte auch Innovation ihren Platz finden.",2432.25732421875,"Wo soviel Rückblick ist, sollten auch Innovation ihren Platz finden.",2483.017333984375,1
Aufgrund des dreieckigen Zuschnitts der Terrassenzunge konnte sich die Siedlung nur nach Westen ausdehnen und reichte mit einer Fläche von maximal 25 ha etwa an die spätere salische Stadtgrenze mit der Stadtmauer heran.,531.7457275390625,Aufgrund des dreieckigen Zuschnitts der Terrassenzunge konnten sich die Siedlung nur nach Westen ausdehnen und reichte mit einer Fläche von maximal 25 ha etwa an die spätere salische Stadtgrenze mit der Stadtmauer heran.,568.6488647460938,1
Aus dem Laden könnte man soviel machen.,2606.2353515625,Aus dem Laden könnten man soviel machen.,6739.28515625,1
"Zuvor hatte 1897 ein Zyklon zerstört, was nach dem abgeebbten Goldrausch in den 1870er Jahren übrig geblieben war.",222.96044921875,"Zuvor hatten 1897 ein Zyklon zerstört, was nach dem abgeebbten Goldrausch in den 1870er Jahren übrig geblieben war.",267.5878601074219,1
"Denn wenn einer Du Bao nachahme, der nicht so heldenhaft wie er sei, würde der als ruchloser Gauner enden.",439.0380554199219,"Denn wenn einer Du Bao nachahme, der nicht so heldenhaft wie er sei, würden der als ruchloser Gauner enden.",595.8010864257812,1
"An dem Mittwoch abend konnte die Polizei, die das Gefängnis umstellt hatte, einen weiteren Ausbruchsversuch verhindern.",1247.7777099609375,"An dem Mittwoch abend konnten die Polizei, die das Gefängnis umstellt hatte, einen weiteren Ausbruchsversuch verhindern.",1262.5150146484375,1
"In vielen Ländern der Welt, wo jedoch Mangel - und Fehlernährung herrscht, könnte der Kartoffelanbau einen Teil der Ernährungsproblematik lösen helfen.",757.9241333007812,"In vielen Ländern der Welt, wo jedoch Mangel - und Fehlernährung herrscht, könnten der Kartoffelanbau einen Teil der Ernährungsproblematik lösen helfen.",890.048095703125,1
Titel konnte der Verein bislang nicht erringen.,12252.876953125,Titel konnten der Verein bislang nicht erringen.,16012.1904296875,1
In dem Jahr zuvor hatte das Fondsvermögen 409 Milliarden ausgemacht.,636.3262329101562,In dem Jahr zuvor hatten das Fondsvermögen 409 Milliarden ausgemacht.,1094.9375,1
"Darin sollte das Schloss ein ""verfallenes römisches Landhaus"" vorstellen.",703.3390502929688,"Darin sollten das Schloss ein ""verfallenes römisches Landhaus"" vorstellen.",1620.7860107421875,1
In dem besten Fall ist es naiv und in dem schlimmsten Fall würde die Jagdlobby schon wieder davonkommen.,402.3040466308594,In dem besten Fall ist es naiv und in dem schlimmsten Fall würden die Jagdlobby schon wieder davonkommen.,493.8537902832031,1
"Also nachdem hier jetzt schon andere Bewertungen stehen, wollte ich mich auch mal zu dem Service in dem Kosmetikinstitut äußern.",1032.2578125,"Also nachdem hier jetzt schon andere Bewertungen stehen, wollten ich mich auch mal zu dem Service in dem Kosmetikinstitut äußern.",1343.3668212890625,1
"Den Unterzeichnern auf Seiten KHD war es offenkundig um ungewöhnlich hohe vereinbarte Anzahlungen der arabischen Kunden gegangen, die Löcher in der ständig notleidenden Motoren - Branche stopfen helfen sollten.",2134.6064453125,"Den Unterzeichnern auf Seiten KHD waren es offenkundig um ungewöhnlich hohe vereinbarte Anzahlungen der arabischen Kunden gegangen, die Löcher in der ständig notleidenden Motoren - Branche stopfen helfen sollten.",2316.008544921875,1
"Hätte es das Hundezentrum bereits vor sechs Jahren gegeben, hätte es uns viel Zeit, Ärger, Stress und Geld gespart.",921.790283203125,"Hätte es das Hundezentrum bereits vor sechs Jahren gegeben, hätten es uns viel Zeit, Ärger, Stress und Geld gespart.",1077.551025390625,1
Dennoch konnte die Mannschaft aufgrund ihrer Ausgeglichenheit gerade auf den mittleren und hinteren Positionen einige Erfolge feiern.,1512.718017578125,Dennoch konnten die Mannschaft aufgrund ihrer Ausgeglichenheit gerade auf den mittleren und hinteren Positionen einige Erfolge feiern.,1425.3499755859375,0
"Durch Blockadeaktionen unterbrochen war der Verkehr an dem Montag vor allem auf den großen Nord-Süd-Verbindungen zwischen Paris, Marseille und Toulouse.",997.9403686523438,"Durch Blockadeaktionen unterbrochen waren der Verkehr an dem Montag vor allem auf den großen Nord-Süd-Verbindungen zwischen Paris, Marseille und Toulouse.",1183.8359375,1
Insgesamt ist das Klima eher maritim als kontinental geprägt und es zeigen sich typische klimatische Merkmale besonders dicht besiedelter Räume.,1345.696044921875,Insgesamt sind das Klima eher maritim als kontinental geprägt und es zeigen sich typische klimatische Merkmale besonders dicht besiedelter Räume.,1690.2891845703125,1
"Während Evidenz auf idealtypischem Verstehen ohne ausreichendem Tatsachenmaterial basieren kann, ist die Realität eines verständlichen Zusammenhangs nur in dem Maße zu behaupten, als ausreichende objektive Daten gegeben sind.",832.833740234375,"Während Evidenz auf idealtypischem Verstehen ohne ausreichendem Tatsachenmaterial basieren kann, sind die Realität eines verständlichen Zusammenhangs nur in dem Maße zu behaupten, als ausreichende objektive Daten gegeben sind.",999.791259765625,1
Nach dem Ende des Ersten Weltkrieges musste die Familie Straßburg verlassen.,135.919677734375,Nach dem Ende des Ersten Weltkrieges mussten die Familie Straßburg verlassen.,153.5838165283203,1
"Diesen hätte ich auch einfach zu Hause zu mir nehmen können, da ich einen Termin hatte und dennoch warten musste.",174.45034790039062,"Diesen hätten ich auch einfach zu Hause zu mir nehmen können, da ich einen Termin hatte und dennoch warten musste.",323.1900939941406,1
"In dem vergangenen Jahr war der Fehlbetrag von zuvor 29,7 Millionen auf 67,3 Millionen Mark angeschwollen.",602.0523071289062,"In dem vergangenen Jahr waren der Fehlbetrag von zuvor 29,7 Millionen auf 67,3 Millionen Mark angeschwollen.",727.4385986328125,1
"Dort konnte das Team unter Trainer Josef Capla und dem Beinamen ""River Rats"" den Klassenverbleib erst durch einen dritten Platz in der Qualifikationsrunde sichern.",1167.3399658203125,"Dort konnten das Team unter Trainer Josef Capla und dem Beinamen ""River Rats"" den Klassenverbleib erst durch einen dritten Platz in der Qualifikationsrunde sichern.",1166.2872314453125,0
"Es werden immer wieder Konzepte vorgeschlagen, auf die wäre man selbst gar nicht gekommen.",927.170166015625,"Es werden immer wieder Konzepte vorgeschlagen, auf die wären man selbst gar nicht gekommen.",1031.9984130859375,1
"Für ausländische Touristen ist der Ort in den letzten Jahren attraktiv geworden durch die entspannte Atmosphäre, die Strände und die Surfmöglichkeiten an dem Strand.",568.7258911132812,"Für ausländische Touristen sind der Ort in den letzten Jahren attraktiv geworden durch die entspannte Atmosphäre, die Strände und die Surfmöglichkeiten an dem Strand.",677.2048950195312,1
Ende Februar 2009 hatte der Kunde Nederlandse Spoorwegen die ersten beiden Züge des Konsortiums aus Siemens und Bombardier abgenommen.,2139.16015625,Ende Februar 2009 hatten der Kunde Nederlandse Spoorwegen die ersten beiden Züge des Konsortiums aus Siemens und Bombardier abgenommen.,2488.940673828125,1
Nachfolgend ein kurzer Bericht meiner überaus negativen Erfahrungen: Auf den Werkstatttermin musste ich eine Woche warten.,1451.712890625,Nachfolgend ein kurzer Bericht meiner überaus negativen Erfahrungen: Auf den Werkstatttermin mussten ich eine Woche warten.,2061.093505859375,1
Nur drei Jahre später hatte der Fußballsport auch in dem noch landwirtschaftlich geprägten Groß - Floridsdorfer Stadtteil Jedlesee in dem Nordosten von Wien Einzug gehalten.,1268.0609130859375,Nur drei Jahre später hatten der Fußballsport auch in dem noch landwirtschaftlich geprägten Groß - Floridsdorfer Stadtteil Jedlesee in dem Nordosten von Wien Einzug gehalten.,2135.44140625,1
An dem späten Donnerstag abend hatte sich die Lage in dem Gefängnis durch das Eingreifen von Bereitschaftspolizisten erneut zugespitzt.,500.27593994140625,An dem späten Donnerstag abend hatten sich die Lage in dem Gefängnis durch das Eingreifen von Bereitschaftspolizisten erneut zugespitzt.,716.3057861328125,1
"Nach über einer Stunde musste ich noch einmal anrufen, da man mich nicht zurück gerufen hatte.",317.8951721191406,"Nach über einer Stunde mussten ich noch einmal anrufen, da man mich nicht zurück gerufen hatte.",498.5249938964844,1
