Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",44.066951751708984,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so 'm their country – the sea.",80.796142578125,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,39.80663299560547,This is whale meat that I photographed in a grocery store in Tokyo - or 'm it?,99.49478912353516,1
But here is a mushroom that's past its prime.,73.38770294189453,But here 'm a mushroom that's past its prime.,320.0339050292969,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,30.181365966796875,In the corner am a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,53.69804000854492,1
"You say I cook chicken, is n't it?",154.44688415527344,"You say I cook chicken, 'm n't it?",296.9084167480469,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",156.4485626220703,"Tindi Kente is a wonderful dancer, wonderful, am n't she... just like a snake brought out by music, and sometimes he 'll try with her.",210.74740600585938,1
"The answer is obvious, is n't it?",24.809358596801758,"The answer is obvious, 'm n't it?",92.84168243408203,1
"You say I cook chicken, is n't it?",154.44688415527344,"You say I cook chicken, am n't it?",302.01507568359375,1
"The answer is obvious, is n't it?",24.809358596801758,"The answer is obvious, am n't it?",83.14456176757812,1
What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,17.390426635742188,What does the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,17.61748695373535,1
What do other Holga owners do when they need to change film when they are traveling?,34.4872932434082,What does other Holga owners do when they need to change film when they are traveling?,50.98122787475586,1
"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",50.89008712768555,"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how is American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",54.5279426574707,1
"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only are they hurting us, but they are hurting themselves.",17.381364822387695,"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only is they hurting us, but they are hurting themselves.",21.578536987304688,1
Is there any other way to communicate or do your friends only understand text.,57.97016143798828,Is there any other way to communicate or does your friends only understand text.,73.1113510131836,1
What do french men find sexy?,132.3568115234375,What does french men find sexy?,276.5293273925781,1
Also how much do compact system cameras drop on boxing day?,378.83538818359375,Also how much does compact system cameras drop on boxing day?,411.646484375,1
How do these places stay in business.,79.32923126220703,How does these places stay in business.,116.84085083007812,1
How are things going with you?,19.3386287689209,How is things going with you?,36.2712287902832,1
"It looks good on paper, but what do they really have?",23.67085075378418,"It looks good on paper, but what does they really have?",34.614524841308594,1
"People like this will never have my sympathy, nor do they deserve my sympathy.",26.70933723449707,"People like this will never have my sympathy, nor does they deserve my sympathy.",47.294071197509766,1
But do they know what they have heard?,46.25202560424805,But does they know what they have heard?,100.8350830078125,1
"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely do they give up.",24.82015609741211,"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely does they give up.",33.146881103515625,1
What do they want to hear how you had to go round to the back door of the missionary 's house?,48.4269905090332,What does they want to hear how you had to go round to the back door of the missionary 's house?,61.61335754394531,1
"The below site from the US government verifies this-it 's the same for Canada ,too.....",223.9383544921875,"The below site from the US government verify this-it 's the same for Canada ,too.....",254.19984436035156,1
"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interprets or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",16.97498321533203,"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interpret or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",20.9324893951416,1
"In the best case, the clamoring for a ""refund"" subsides.",55.506839752197266,"In the best case, the clamoring for a ""refund"" subside.",66.56365966796875,1
Can you accept that the road we are travelling points toward a grim and painful future?,73.37332153320312,Can you accept that the road we are travelling point toward a grim and painful future?,89.21662139892578,1
Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceeds progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,78.38729858398438,Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceed progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,80.58063507080078,1
"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthens the realist representation.",60.738563537597656,"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthen the realist representation.",68.70523834228516,1
"Like The Two Gentlemen of Verona, in which two friends appear to approve of rape, the Shrew's story of the taming of a woman's independent spirit by a man sometimes troubles modern critics and directors.",28.54014015197754,"Like The Two Gentlemen of Verona, in which two friends appear to approve of rape, the Shrew's story of the taming of a woman's independent spirit by a man sometimes trouble modern critics and directors.",31.310501098632812,1
The feeling of being swept along and of uncertainty as regards the future prevents you from seeing things in any perspective whatsoever.,44.91384506225586,The feeling of being swept along and of uncertainty as regards the future prevent you from seeing things in any perspective whatsoever.,49.88336181640625,1
"750,000 - Tons of toxic waste the US military, the world 's biggest polluter, generates around the world each year.",23.667945861816406,"750,000 - Tons of toxic waste the US military, the world 's biggest polluter, generate around the world each year.",25.883028030395508,1
"Your love life is full, and any dissatisfaction with career and money matters fades into the background.",53.65121841430664,"Your love life is full, and any dissatisfaction with career and money matters fade into the background.",58.4925651550293,1
Examination of three views of the right foot demonstrates the second through fifth metatarsal head fractures.,39.06657409667969,Examination of three views of the right foot demonstrate the second through fifth metatarsal head fractures.,42.370094299316406,1
"In this scenario, pieces of option three remain stubbornly impervious to artificial intelligence and continue to be mind-numbingly boring, while option four – engaging in social reciprocity and negotiation – remains limited.",52.49108123779297,"In this scenario, pieces of option three remain stubbornly impervious to artificial intelligence and continue to be mind-numbingly boring, while option four – engaging in social reciprocity and negotiation – remain limited.",56.39634704589844,1
"Yet a superficial fixation on China's headline GDP growth persists, so that a 25% deceleration, to a 7-8% annual rate, is perceived as somehow heralding the end of the modern world's greatest development story.",26.823169708251953,"Yet a superficial fixation on China's headline GDP growth persist, so that a 25% deceleration, to a 7-8% annual rate, is perceived as somehow heralding the end of the modern world's greatest development story.",28.903396606445312,1
"Then every element of S strictly precedes x, as x is in T.",58.23072052001953,"Then every element of S strictly precede x, as x is in T.",81.91417694091797,1
"Now, NASA engineers and astronauts are almost giddy with ""go"" fever as the tentative date for the first launch since the Columbia disaster approaches.",36.099666595458984,"Now, NASA engineers and astronauts are almost giddy with ""go"" fever as the tentative date for the first launch since the Columbia disaster approach.",46.7999382019043,1
"Your learning of concepts of all kinds combines with extensive group activity, bringing your mind into a whole new space this year.",118.93218994140625,"Your learning of concepts of all kinds combine with extensive group activity, bringing your mind into a whole new space this year.",132.5330047607422,1
The default view – the view in which the object is open when you carry out the Save As command – determines the design of the data access page.,30.77576446533203,The default view – the view in which the object is open when you carry out the Save As command – determine the design of the data access page.,38.43206787109375,1
"If the snake is not pregnant or shedding, and its enclosure is properly equipped, a loss of appetite probably signals a beginning of hibernation.",41.153568267822266,"If the snake is not pregnant or shedding, and its enclosure is properly equipped, a loss of appetite probably signal a beginning of hibernation.",46.5312385559082,1
"Also, every element of S strictly precedes x, as x is in T.",48.68519973754883,"Also, every element of S strictly precede x, as x is in T.",64.37545776367188,1
"The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoists him by his own petard.",14.372848510742188,"The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoist him by his own petard.",15.402619361877441,1
Our project of a Europe that aims to satisfy social needs envisages the convergence of living conditions towards the highest common denominator.,54.75322341918945,Our project of a Europe that aims to satisfy social needs envisage the convergence of living conditions towards the highest common denominator.,69.57189178466797,1
"China 's strong hand in this even extends to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.",19.281654357910156,"China 's strong hand in this even extend to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.",23.968088150024414,1
"Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides.",26.432228088378906,"Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commit just about every sin an online marketer could commit, and makes up a few new ones besides.",31.447895050048828,1
"In the next week or so, we 'll be sending around a discussion paper which we hope crystallizes the issues, and we will try to talk to as many of you as possible before the meeting to go through it.",15.662351608276367,"In the next week or so, we 'll be sending around a discussion paper which we hope crystallize the issues, and we will try to talk to as many of you as possible before the meeting to go through it.",17.076356887817383,1
"Indeed, its three-year plan for economic innovation, announced in February, aims to raise the female employment rate to 62% by 2017, through the provision of affordable, high-quality childcare facilities and expanded paid parental leave, among other measures.",15.453532218933105,"Indeed, its three-year plan for economic innovation, announced in February, aim to raise the female employment rate to 62% by 2017, through the provision of affordable, high-quality childcare facilities and expanded paid parental leave, among other measures.",18.391206741333008,1
"Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt, Saudi Arabia, Pakistan, Indonesia, and the Philippines interferes with the sovereignty of those countries.",18.4691219329834,"Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt, Saudi Arabia, Pakistan, Indonesia, and the Philippines interfere with the sovereignty of those countries.",21.342363357543945,1
I have to say the value of this place always amazes me.,21.725923538208008,I have to say the value of this place always amaze me.,28.722116470336914,1
"The mycelium, in the right conditions, produces a mushroom - it bursts through with such ferocity that it can break asphalt.",35.108978271484375,"The mycelium, in the right conditions, produce a mushroom - it bursts through with such ferocity that it can break asphalt.",41.91349411010742,1
The title page of the 1594 edition of Titus Andronicus reveals that the play had been acted by three different troupes.,10.484850883483887,The title page of the 1594 edition of Titus Andronicus reveal that the play had been acted by three different troupes.,12.661539077758789,1
"In the photo on the couch, the pillow she is resting on clashes with everything else in the shot.",30.397003173828125,"In the photo on the couch, the pillow she is resting on clash with everything else in the shot.",40.849884033203125,1
"But Carney argues that, on the contrary, the rest of the British economy benefits from having a global financial center in its midst.",22.300933837890625,"But Carney argues that, on the contrary, the rest of the British economy benefit from having a global financial center in its midst.",27.961151123046875,1
"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aims to reduce the environmental impacts of products across the whole of their life cycle.",10.825855255126953,"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aim to reduce the environmental impacts of products across the whole of their life cycle.",13.282177925109863,1
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",21.977066040039062,"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shape your destiny.",24.77171516418457,1
"Of course the paper written by Mr Eichelberger and his Egyptian collaborators states that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",35.02766799926758,"Of course the paper written by Mr Eichelberger and his Egyptian collaborators state that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",38.415794372558594,1
"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – relies on radiation to sterilize males, which are then released into infested areas to mate.",9.240111351013184,"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – rely on radiation to sterilize males, which are then released into infested areas to mate.",10.788705825805664,1
"The name ""Caribbean"" derives from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",4.313597679138184,"The name ""Caribbean"" derive from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",5.340546131134033,1
"The centrality of a father in this novel matches Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",25.426481246948242,"The centrality of a father in this novel match Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",28.250303268432617,1
Another theme of the Skylark novels involves precursors of modern information technology.,131.62791442871094,Another theme of the Skylark novels involve precursors of modern information technology.,175.89212036132812,1
"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligates ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",59.32883834838867,"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligate ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",62.450435638427734,1
"If you move the line downward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line lengthens.",20.03266716003418,"If you move the line downward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line lengthens.",23.742441177368164,1
"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line lengthens.",10.885746002197266,"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remain constant, and the perpendicular line to the left of the moving line lengthens.",12.639906883239746,1
"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line contracts.",12.318294525146484,"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remain constant, and the perpendicular line to the left of the moving line contracts.",14.293183326721191,1
"A MILNET brief issued in February 2005 reports, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",37.44742965698242,"A MILNET brief issued in February 2005 report, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",49.782527923583984,1
The delicacy of the light also affects me.,86.6960678100586,The delicacy of the light also affect me.,130.8155059814453,1
"In Othello, the villain Iago stokes Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",10.100522994995117,"In Othello, the villain Iago stoke Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",12.306534767150879,1
"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts matches.",35.89613342285156,"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts match.",36.5936393737793,1
"The ever increasing volume of goods passing through Europe entails all kinds of risks, known and unknown, for employees and the social environment.",34.898921966552734,"The ever increasing volume of goods passing through Europe entail all kinds of risks, known and unknown, for employees and the social environment.",41.167484283447266,1
"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrates .",30.30228614807129,"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrate .",38.58687973022461,1
"Mr President, the priority given to financial and monetary criteria reinforces the increase in inequalities of every shape and form.",76.93257141113281,"Mr President, the priority given to financial and monetary criteria reinforce the increase in inequalities of every shape and form.",88.29081726074219,1
"It is also a fact that almost everybody in the region blames this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",19.049612045288086,"It is also a fact that almost everybody in the region blame this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",21.502159118652344,1
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",24.228029251098633,"If you move the line upward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line contracts.",28.740907669067383,1
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",80.77848815917969,"As the hysteria of the 2016 Presidential election intensify, a more troubling threat than bullshit preoccupies Karel.",108.96150970458984,1
"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplements the debate which we held in October on rail transport.",35.65779113769531,"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplement the debate which we held in October on rail transport.",41.01789093017578,1
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",80.77848815917969,"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupy Karel.",110.7060775756836,1
"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrates you were in mortal danger and did n't absent yourself from it.",41.37763977050781,"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrate you were in mortal danger and did n't absent yourself from it.",46.224674224853516,1
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",21.977066040039062,"Remember that what you do to yourself affect me and everybody else, remember that what you do to me and anyone else shapes your destiny.",27.7781982421875,1
A nearly infinite reserve of energy propels the characters in Balzac's novels.,86.92253112792969,A nearly infinite reserve of energy propel the characters in Balzac's novels.,180.85597229003906,1
"A second set of problems concerns the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",25.433563232421875,"A second set of problems concern the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",27.083093643188477,1
South Korea's success over the last five decades owes much to the rapid growth of its well-educated labor force.,18.625253677368164,South Korea's success over the last five decades owe much to the rapid growth of its well-educated labor force.,23.30268669128418,1
"The introduction of interim targets increases the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",54.20560073852539,"The introduction of interim targets increase the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",64.49095153808594,1
"He always hugs me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",23.955291748046875,"He always hug me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",32.05287170410156,1
The 1616 edition of Ben Jonson's Works names him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,9.969146728515625,The 1616 edition of Ben Jonson's Works name him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,10.350852012634277,1
"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project resides.",13.244036674499512,"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project reside.",15.97249698638916,1
"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exists.",98.90460205078125,"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exist.",115.88328552246094,1
"There 's holes everywhere in the ceiling, sewage constantly leaks through the ceiling, and the whole condition of the school is horrible.",44.215328216552734,"There 's holes everywhere in the ceiling, sewage constantly leak through the ceiling, and the whole condition of the school is horrible.",54.20772171020508,1
"Which 's good, anything good counts.",575.794921875,"Which 's good, anything good count.",901.6039428710938,1
This Amendment amends the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.,53.31081771850586,This Amendment amend the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.,77.74947357177734,1
"His cassock, dark red, swells with the body.",88.7679214477539,"His cassock, dark red, swell with the body.",162.42706298828125,1
"No written contemporary description of Shakespeare's physical appearance survives, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.",15.66211986541748,"No written contemporary description of Shakespeare's physical appearance survive, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.",17.125812530517578,1
"It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder.",24.144655227661133,"It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determine the likelihood of having a learning disability or attention deficit disorder.",26.687026977539062,1
"As it stands, while the services sector accounts for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.",10.463257789611816,"As it stands, while the services sector account for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.",11.826597213745117,1
The historical city hall in Obermarsberg originates from the 13th century and was refurbished after the Thirty Years ' War.,33.50053405761719,The historical city hall in Obermarsberg originate from the 13th century and was refurbished after the Thirty Years ' War.,42.704261779785156,1
Perhaps that 's why a surge of tears clouds his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.,130.5546417236328,Perhaps that 's why a surge of tears cloud his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.,140.31341552734375,1
"I really like the MIUI, but a process crashes repeatedly about every 3 seconds.",66.5070571899414,"I really like the MIUI, but a process crash repeatedly about every 3 seconds.",82.76325225830078,1
"This strength of design ensures that a Shakespeare play can survive translation, cutting and wide interpretation without loss to its core drama.",99.88357543945312,"This strength of design ensure that a Shakespeare play can survive translation, cutting and wide interpretation without loss to its core drama.",128.75692749023438,1
"Meats are kept VERY cold, seafood smells fresh and the serving bar is VERY clean.",137.4104766845703,"Meats are kept VERY cold, seafood smell fresh and the serving bar is VERY clean.",169.84588623046875,1
Someone observes that the Church is a worshiper of success and always follows the majorities.,108.56668090820312,Someone observe that the Church is a worshiper of success and always follows the majorities.,120.86773681640625,1
Entitlement to free abortions equates with women having the right to manage their lives and make decisions about their own bodies.,26.53744125366211,Entitlement to free abortions equate with women having the right to manage their lives and make decisions about their own bodies.,29.03484535217285,1
"As the American public gradually wearies of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",18.932008743286133,"As the American public gradually weary of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",24.377870559692383,1
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",24.228029251098633,"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contract.",26.602188110351562,1
"He is pimply, his neck is thin, his blue eyes goggle, his underlip extrudes.",40.59905242919922,"He is pimply, his neck is thin, his blue eyes goggle, his underlip extrude.",52.368865966796875,1
Our letter agreement simply memorializes that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,158.9425811767578,Our letter agreement simply memorialize that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,195.87353515625,1
"Habitat destruction vastly increases an area 's vulnerability to natural disasters like flood and drought, crop failure, spread of disease, and water contamination.",24.95090675354004,"Habitat destruction vastly increase an area 's vulnerability to natural disasters like flood and drought, crop failure, spread of disease, and water contamination.",29.7679443359375,1
"These include two operas by Giuseppe Verdi, Otello and Falstaff, whose critical standing compares with that of the source plays.",20.640913009643555,"These include two operas by Giuseppe Verdi, Otello and Falstaff, whose critical standing compare with that of the source plays.",22.708494186401367,1
"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remains among the best recruiting posters for al-Qaida with young Muslim men.",31.37743377685547,"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remain among the best recruiting posters for al-Qaida with young Muslim men.",37.301551818847656,1
What person(s) in London prepares credit for the English and Singapore financial transactions?,306.01373291015625,What person(s) in London prepare credit for the English and Singapore financial transactions?,298.7688903808594,0
"And though he is not permitted to sit beside women unrelated to him or to look at them or to communicate with them in any manner (all of which probably saves him a great deal of trouble), he seems a good-hearted young man and he is visibly enjoying himself.",22.37190055847168,"And though he is not permitted to sit beside women unrelated to him or to look at them or to communicate with them in any manner (all of which probably save him a great deal of trouble), he seems a good-hearted young man and he is visibly enjoying himself.",23.423336029052734,1
"As you sit above the world, the warmth of the golden sun penetrates your body and makes you feel warmer and warmer.",20.152921676635742,"As you sit above the world, the warmth of the golden sun penetrate your body and makes you feel warmer and warmer.",28.3564395904541,1
"The reported finding at Dugway undermines the argument of both the ""bomb Iraq"" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes.",43.135955810546875,"The reported finding at Dugway undermine the argument of both the ""bomb Iraq"" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes.",47.31708908081055,1
Every student of political science debates how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.,41.84581756591797,Every student of political science debate how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.,53.555606842041016,1
"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mentions his name.",91.88956451416016,"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mention his name.",97.64424896240234,1
"""Look how the academy returns the pretty ones we send them!",383.92584228515625,"""Look how the academy return the pretty ones we send them!",438.0332946777344,1
His art perfectly combines painting and Chinese calligraphy.,125.79106903076172,His art perfectly combine painting and Chinese calligraphy.,209.06967163085938,1
