Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",6.2249860763549805,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so 'm their country – the sea.",6.516776084899902,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,4.195043087005615,This is whale meat that I photographed in a grocery store in Tokyo - or 'm it?,4.7255330085754395,1
But here is a mushroom that's past its prime.,3.735321044921875,But here 'm a mushroom that's past its prime.,5.117008686065674,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,8.00033950805664,In the corner am a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,8.931862831115723,1
"You say I cook chicken, is n't it?",5.173751354217529,"You say I cook chicken, 'm n't it?",9.801399230957031,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",11.972597122192383,"Tindi Kente is a wonderful dancer, wonderful, am n't she... just like a snake brought out by music, and sometimes he 'll try with her.",14.005179405212402,1
"The answer is obvious, is n't it?",3.366055727005005,"The answer is obvious, 'm n't it?",5.224637508392334,1
"You say I cook chicken, is n't it?",5.173751354217529,"You say I cook chicken, am n't it?",8.499003410339355,1
"The answer is obvious, is n't it?",3.366055727005005,"The answer is obvious, am n't it?",4.837986946105957,1
What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,18.199031829833984,What does the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,21.667341232299805,1
What do other Holga owners do when they need to change film when they are traveling?,3.9824132919311523,What does other Holga owners do when they need to change film when they are traveling?,4.253702640533447,1
"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",24.769920349121094,"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how is American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",25.504133224487305,1
"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only are they hurting us, but they are hurting themselves.",15.926948547363281,"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only is they hurting us, but they are hurting themselves.",15.11864948272705,0
Is there any other way to communicate or do your friends only understand text.,3.047407627105713,Is there any other way to communicate or does your friends only understand text.,2.8175265789031982,0
What do french men find sexy?,5.402268409729004,What does french men find sexy?,5.106553554534912,0
Also how much do compact system cameras drop on boxing day?,4.385566234588623,Also how much does compact system cameras drop on boxing day?,4.2228617668151855,0
How do these places stay in business.,2.939720630645752,How does these places stay in business.,3.223529577255249,1
How are things going with you?,2.02040433883667,How is things going with you?,2.2903716564178467,1
"It looks good on paper, but what do they really have?",2.532254219055176,"It looks good on paper, but what does they really have?",2.7628977298736572,1
"People like this will never have my sympathy, nor do they deserve my sympathy.",2.697453737258911,"People like this will never have my sympathy, nor does they deserve my sympathy.",3.1108996868133545,1
But do they know what they have heard?,2.624109983444214,But does they know what they have heard?,3.1668174266815186,1
"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely do they give up.",9.185245513916016,"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely does they give up.",7.142816543579102,0
What do they want to hear how you had to go round to the back door of the missionary 's house?,5.215407848358154,What does they want to hear how you had to go round to the back door of the missionary 's house?,7.038266181945801,1
"The below site from the US government verifies this-it 's the same for Canada ,too.....",6.556675910949707,"The below site from the US government verify this-it 's the same for Canada ,too.....",7.709683895111084,1
"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interprets or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",36.81435775756836,"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interpret or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",30.824430465698242,0
"In the best case, the clamoring for a ""refund"" subsides.",4.221015930175781,"In the best case, the clamoring for a ""refund"" subside.",4.400204181671143,1
Can you accept that the road we are travelling points toward a grim and painful future?,4.35105037689209,Can you accept that the road we are travelling point toward a grim and painful future?,3.9931206703186035,0
Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceeds progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,22.594614028930664,Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceed progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,25.880449295043945,1
"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthens the realist representation.",8.793586730957031,"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthen the realist representation.",7.875504493713379,0
"Like The Two Gentlemen of Verona, in which two friends appear to approve of rape, the Shrew's story of the taming of a woman's independent spirit by a man sometimes troubles modern critics and directors.",19.312152862548828,"Like The Two Gentlemen of Verona, in which two friends appear to approve of rape, the Shrew's story of the taming of a woman's independent spirit by a man sometimes trouble modern critics and directors.",19.91676139831543,1
The feeling of being swept along and of uncertainty as regards the future prevents you from seeing things in any perspective whatsoever.,9.552449226379395,The feeling of being swept along and of uncertainty as regards the future prevent you from seeing things in any perspective whatsoever.,9.28231143951416,0
"750,000 - Tons of toxic waste the US military, the world 's biggest polluter, generates around the world each year.",8.277812957763672,"750,000 - Tons of toxic waste the US military, the world 's biggest polluter, generate around the world each year.",9.653397560119629,1
"Your love life is full, and any dissatisfaction with career and money matters fades into the background.",5.844248294830322,"Your love life is full, and any dissatisfaction with career and money matters fade into the background.",5.366010665893555,0
Examination of three views of the right foot demonstrates the second through fifth metatarsal head fractures.,7.195825099945068,Examination of three views of the right foot demonstrate the second through fifth metatarsal head fractures.,7.545873641967773,1
"In this scenario, pieces of option three remain stubbornly impervious to artificial intelligence and continue to be mind-numbingly boring, while option four – engaging in social reciprocity and negotiation – remains limited.",28.01017951965332,"In this scenario, pieces of option three remain stubbornly impervious to artificial intelligence and continue to be mind-numbingly boring, while option four – engaging in social reciprocity and negotiation – remain limited.",27.046894073486328,0
"Yet a superficial fixation on China's headline GDP growth persists, so that a 25% deceleration, to a 7-8% annual rate, is perceived as somehow heralding the end of the modern world's greatest development story.",33.41510009765625,"Yet a superficial fixation on China's headline GDP growth persist, so that a 25% deceleration, to a 7-8% annual rate, is perceived as somehow heralding the end of the modern world's greatest development story.",27.408279418945312,0
"Then every element of S strictly precedes x, as x is in T.",5.740678787231445,"Then every element of S strictly precede x, as x is in T.",6.1749267578125,1
"Now, NASA engineers and astronauts are almost giddy with ""go"" fever as the tentative date for the first launch since the Columbia disaster approaches.",11.28255844116211,"Now, NASA engineers and astronauts are almost giddy with ""go"" fever as the tentative date for the first launch since the Columbia disaster approach.",11.371179580688477,1
"Your learning of concepts of all kinds combines with extensive group activity, bringing your mind into a whole new space this year.",8.374682426452637,"Your learning of concepts of all kinds combine with extensive group activity, bringing your mind into a whole new space this year.",7.808588027954102,0
The default view – the view in which the object is open when you carry out the Save As command – determines the design of the data access page.,12.381217002868652,The default view – the view in which the object is open when you carry out the Save As command – determine the design of the data access page.,12.547538757324219,1
"If the snake is not pregnant or shedding, and its enclosure is properly equipped, a loss of appetite probably signals a beginning of hibernation.",12.759406089782715,"If the snake is not pregnant or shedding, and its enclosure is properly equipped, a loss of appetite probably signal a beginning of hibernation.",12.141921043395996,0
"Also, every element of S strictly precedes x, as x is in T.",5.683995723724365,"Also, every element of S strictly precede x, as x is in T.",6.195525169372559,1
"The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoists him by his own petard.",15.409675598144531,"The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoist him by his own petard.",15.507861137390137,1
Our project of a Europe that aims to satisfy social needs envisages the convergence of living conditions towards the highest common denominator.,14.725327491760254,Our project of a Europe that aims to satisfy social needs envisage the convergence of living conditions towards the highest common denominator.,12.491336822509766,0
"China 's strong hand in this even extends to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.",20.880207061767578,"China 's strong hand in this even extend to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.",19.33446502685547,0
"Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides.",24.67923355102539,"Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commit just about every sin an online marketer could commit, and makes up a few new ones besides.",23.274972915649414,0
"In the next week or so, we 'll be sending around a discussion paper which we hope crystallizes the issues, and we will try to talk to as many of you as possible before the meeting to go through it.",16.308303833007812,"In the next week or so, we 'll be sending around a discussion paper which we hope crystallize the issues, and we will try to talk to as many of you as possible before the meeting to go through it.",15.3689603805542,0
"Indeed, its three-year plan for economic innovation, announced in February, aims to raise the female employment rate to 62% by 2017, through the provision of affordable, high-quality childcare facilities and expanded paid parental leave, among other measures.",29.336462020874023,"Indeed, its three-year plan for economic innovation, announced in February, aim to raise the female employment rate to 62% by 2017, through the provision of affordable, high-quality childcare facilities and expanded paid parental leave, among other measures.",28.229297637939453,0
"Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt, Saudi Arabia, Pakistan, Indonesia, and the Philippines interferes with the sovereignty of those countries.",15.064565658569336,"Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt, Saudi Arabia, Pakistan, Indonesia, and the Philippines interfere with the sovereignty of those countries.",14.55344295501709,0
I have to say the value of this place always amazes me.,2.4978294372558594,I have to say the value of this place always amaze me.,2.77296781539917,1
"The mycelium, in the right conditions, produces a mushroom - it bursts through with such ferocity that it can break asphalt.",10.81448745727539,"The mycelium, in the right conditions, produce a mushroom - it bursts through with such ferocity that it can break asphalt.",10.893187522888184,1
The title page of the 1594 edition of Titus Andronicus reveals that the play had been acted by three different troupes.,8.673211097717285,The title page of the 1594 edition of Titus Andronicus reveal that the play had been acted by three different troupes.,7.776195049285889,0
"In the photo on the couch, the pillow she is resting on clashes with everything else in the shot.",4.792060375213623,"In the photo on the couch, the pillow she is resting on clash with everything else in the shot.",5.40580415725708,1
"But Carney argues that, on the contrary, the rest of the British economy benefits from having a global financial center in its midst.",9.817935943603516,"But Carney argues that, on the contrary, the rest of the British economy benefit from having a global financial center in its midst.",11.994359016418457,1
"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aims to reduce the environmental impacts of products across the whole of their life cycle.",51.14368438720703,"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aim to reduce the environmental impacts of products across the whole of their life cycle.",45.786407470703125,0
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",6.664475917816162,"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shape your destiny.",6.399135112762451,0
"Of course the paper written by Mr Eichelberger and his Egyptian collaborators states that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",19.688657760620117,"Of course the paper written by Mr Eichelberger and his Egyptian collaborators state that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",21.891807556152344,1
"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – relies on radiation to sterilize males, which are then released into infested areas to mate.",17.617149353027344,"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – rely on radiation to sterilize males, which are then released into infested areas to mate.",20.762842178344727,1
"The name ""Caribbean"" derives from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",13.15074634552002,"The name ""Caribbean"" derive from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",12.883360862731934,0
"The centrality of a father in this novel matches Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",32.63066864013672,"The centrality of a father in this novel match Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",34.04335403442383,1
Another theme of the Skylark novels involves precursors of modern information technology.,4.782609462738037,Another theme of the Skylark novels involve precursors of modern information technology.,5.393388748168945,1
"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligates ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",36.57158279418945,"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligate ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",26.766698837280273,0
"If you move the line downward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line lengthens.",21.017772674560547,"If you move the line downward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line lengthens.",26.306209564208984,1
"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line lengthens.",20.289663314819336,"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remain constant, and the perpendicular line to the left of the moving line lengthens.",19.907739639282227,0
"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line contracts.",17.672605514526367,"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remain constant, and the perpendicular line to the left of the moving line contracts.",18.264951705932617,1
"A MILNET brief issued in February 2005 reports, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",11.78315544128418,"A MILNET brief issued in February 2005 report, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",11.978904724121094,1
The delicacy of the light also affects me.,3.139238119125366,The delicacy of the light also affect me.,3.4536495208740234,1
"In Othello, the villain Iago stokes Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",13.926193237304688,"In Othello, the villain Iago stoke Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",13.062652587890625,0
"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts matches.",40.64663314819336,"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts match.",39.83438491821289,0
"The ever increasing volume of goods passing through Europe entails all kinds of risks, known and unknown, for employees and the social environment.",13.796038627624512,"The ever increasing volume of goods passing through Europe entail all kinds of risks, known and unknown, for employees and the social environment.",9.982975006103516,0
"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrates .",12.97089672088623,"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrate .",12.231125831604004,0
"Mr President, the priority given to financial and monetary criteria reinforces the increase in inequalities of every shape and form.",10.44981575012207,"Mr President, the priority given to financial and monetary criteria reinforce the increase in inequalities of every shape and form.",10.509055137634277,1
"It is also a fact that almost everybody in the region blames this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",23.147811889648438,"It is also a fact that almost everybody in the region blame this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",19.32541275024414,0
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",23.2667293548584,"If you move the line upward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line contracts.",21.09049415588379,0
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",10.023148536682129,"As the hysteria of the 2016 Presidential election intensify, a more troubling threat than bullshit preoccupies Karel.",7.897110462188721,0
"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplements the debate which we held in October on rail transport.",24.070175170898438,"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplement the debate which we held in October on rail transport.",20.116697311401367,0
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",10.023148536682129,"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupy Karel.",8.261286735534668,0
"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrates you were in mortal danger and did n't absent yourself from it.",33.77426528930664,"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrate you were in mortal danger and did n't absent yourself from it.",27.86149024963379,0
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",6.664475917816162,"Remember that what you do to yourself affect me and everybody else, remember that what you do to me and anyone else shapes your destiny.",6.651927471160889,0
A nearly infinite reserve of energy propels the characters in Balzac's novels.,4.995413780212402,A nearly infinite reserve of energy propel the characters in Balzac's novels.,4.549267768859863,0
"A second set of problems concerns the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",16.155052185058594,"A second set of problems concern the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",17.855222702026367,1
South Korea's success over the last five decades owes much to the rapid growth of its well-educated labor force.,6.495899200439453,South Korea's success over the last five decades owe much to the rapid growth of its well-educated labor force.,7.156376361846924,1
"The introduction of interim targets increases the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",18.175464630126953,"The introduction of interim targets increase the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",13.807072639465332,0
"He always hugs me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",6.193228244781494,"He always hug me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",7.163772106170654,1
The 1616 edition of Ben Jonson's Works names him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,11.651784896850586,The 1616 edition of Ben Jonson's Works name him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,12.454113006591797,1
"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project resides.",20.866804122924805,"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project reside.",20.592891693115234,0
"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exists.",7.000775337219238,"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exist.",6.627553939819336,0
"There 's holes everywhere in the ceiling, sewage constantly leaks through the ceiling, and the whole condition of the school is horrible.",7.711672782897949,"There 's holes everywhere in the ceiling, sewage constantly leak through the ceiling, and the whole condition of the school is horrible.",8.222732543945312,1
"Which 's good, anything good counts.",5.198827743530273,"Which 's good, anything good count.",5.200568199157715,1
This Amendment amends the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.,9.671568870544434,This Amendment amend the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.,12.808137893676758,1
"His cassock, dark red, swells with the body.",7.311374664306641,"His cassock, dark red, swell with the body.",7.217957496643066,0
"No written contemporary description of Shakespeare's physical appearance survives, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.",27.185983657836914,"No written contemporary description of Shakespeare's physical appearance survive, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.",27.470048904418945,1
"It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder.",21.86279296875,"It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determine the likelihood of having a learning disability or attention deficit disorder.",18.749223709106445,0
"As it stands, while the services sector accounts for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.",22.498048782348633,"As it stands, while the services sector account for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.",16.921485900878906,0
The historical city hall in Obermarsberg originates from the 13th century and was refurbished after the Thirty Years ' War.,8.608713150024414,The historical city hall in Obermarsberg originate from the 13th century and was refurbished after the Thirty Years ' War.,8.851099967956543,1
Perhaps that 's why a surge of tears clouds his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.,9.936379432678223,Perhaps that 's why a surge of tears cloud his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.,13.995672225952148,1
"I really like the MIUI, but a process crashes repeatedly about every 3 seconds.",3.992016077041626,"I really like the MIUI, but a process crash repeatedly about every 3 seconds.",4.027865886688232,1
"This strength of design ensures that a Shakespeare play can survive translation, cutting and wide interpretation without loss to its core drama.",9.67686653137207,"This strength of design ensure that a Shakespeare play can survive translation, cutting and wide interpretation without loss to its core drama.",10.428167343139648,1
"Meats are kept VERY cold, seafood smells fresh and the serving bar is VERY clean.",3.7960190773010254,"Meats are kept VERY cold, seafood smell fresh and the serving bar is VERY clean.",4.161797046661377,1
Someone observes that the Church is a worshiper of success and always follows the majorities.,3.448942184448242,Someone observe that the Church is a worshiper of success and always follows the majorities.,4.302088260650635,1
Entitlement to free abortions equates with women having the right to manage their lives and make decisions about their own bodies.,10.829471588134766,Entitlement to free abortions equate with women having the right to manage their lives and make decisions about their own bodies.,9.36609935760498,0
"As the American public gradually wearies of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",15.511937141418457,"As the American public gradually weary of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",16.36310577392578,1
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",23.2667293548584,"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contract.",23.216209411621094,0
"He is pimply, his neck is thin, his blue eyes goggle, his underlip extrudes.",6.61675500869751,"He is pimply, his neck is thin, his blue eyes goggle, his underlip extrude.",6.48405647277832,0
Our letter agreement simply memorializes that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,13.439109802246094,Our letter agreement simply memorialize that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,14.797119140625,1
"Habitat destruction vastly increases an area 's vulnerability to natural disasters like flood and drought, crop failure, spread of disease, and water contamination.",15.968072891235352,"Habitat destruction vastly increase an area 's vulnerability to natural disasters like flood and drought, crop failure, spread of disease, and water contamination.",15.725335121154785,0
"These include two operas by Giuseppe Verdi, Otello and Falstaff, whose critical standing compares with that of the source plays.",9.683375358581543,"These include two operas by Giuseppe Verdi, Otello and Falstaff, whose critical standing compare with that of the source plays.",8.71500015258789,0
"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remains among the best recruiting posters for al-Qaida with young Muslim men.",18.5532283782959,"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remain among the best recruiting posters for al-Qaida with young Muslim men.",20.338930130004883,1
What person(s) in London prepares credit for the English and Singapore financial transactions?,6.6551127433776855,What person(s) in London prepare credit for the English and Singapore financial transactions?,5.554623126983643,0
"And though he is not permitted to sit beside women unrelated to him or to look at them or to communicate with them in any manner (all of which probably saves him a great deal of trouble), he seems a good-hearted young man and he is visibly enjoying himself.",21.305295944213867,"And though he is not permitted to sit beside women unrelated to him or to look at them or to communicate with them in any manner (all of which probably save him a great deal of trouble), he seems a good-hearted young man and he is visibly enjoying himself.",21.855531692504883,1
"As you sit above the world, the warmth of the golden sun penetrates your body and makes you feel warmer and warmer.",5.085945129394531,"As you sit above the world, the warmth of the golden sun penetrate your body and makes you feel warmer and warmer.",6.668673038482666,1
"The reported finding at Dugway undermines the argument of both the ""bomb Iraq"" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes.",32.20367431640625,"The reported finding at Dugway undermine the argument of both the ""bomb Iraq"" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes.",26.56011390686035,0
Every student of political science debates how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.,17.206378936767578,Every student of political science debate how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.,15.03826904296875,0
"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mentions his name.",23.5344181060791,"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mention his name.",23.398273468017578,0
"""Look how the academy returns the pretty ones we send them!",4.166805744171143,"""Look how the academy return the pretty ones we send them!",5.3740386962890625,1
His art perfectly combines painting and Chinese calligraphy.,4.130215644836426,His art perfectly combine painting and Chinese calligraphy.,4.076796054840088,0
