Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"You say I cook chicken, is n't it?",2123.92431640625,"You say I cook chicken, 'm n't it?",23411.45703125,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",1506.0262451171875,"Tindi Kente is a wonderful dancer, wonderful, am n't she... just like a snake brought out by music, and sometimes he 'll try with her.",1758.2379150390625,1
"The answer is obvious, is n't it?",1153.5892333984375,"The answer is obvious, 'm n't it?",25084.3671875,1
"You say I cook chicken, is n't it?",2123.92431640625,"You say I cook chicken, am n't it?",5299.607421875,1
"The answer is obvious, is n't it?",1153.5892333984375,"The answer is obvious, am n't it?",1082.2220458984375,0
What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,153.3333282470703,What does the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,209.53807067871094,1
What do other Holga owners do when they need to change film when they are traveling?,3007.1904296875,What does other Holga owners do when they need to change film when they are traveling?,5624.55029296875,1
"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",382.5091247558594,"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how is American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",408.26800537109375,1
"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only are they hurting us, but they are hurting themselves.",228.8429412841797,"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only is they hurting us, but they are hurting themselves.",264.77081298828125,1
Is there any other way to communicate or do your friends only understand text.,8070.58447265625,Is there any other way to communicate or does your friends only understand text.,3802.89111328125,0
What do french men find sexy?,8149.11669921875,What does french men find sexy?,15404.8837890625,1
Also how much do compact system cameras drop on boxing day?,69215.0,Also how much does compact system cameras drop on boxing day?,57221.1328125,0
How do these places stay in business.,17471.92578125,How does these places stay in business.,54624.953125,1
How are things going with you?,9649.0517578125,How is things going with you?,5385.69287109375,0
"It looks good on paper, but what do they really have?",260.0978698730469,"It looks good on paper, but what does they really have?",376.1417236328125,1
"People like this will never have my sympathy, nor do they deserve my sympathy.",564.8578491210938,"People like this will never have my sympathy, nor does they deserve my sympathy.",1081.0908203125,1
But do they know what they have heard?,1095.5460205078125,But does they know what they have heard?,3048.804443359375,1
"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely do they give up.",348.72039794921875,"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely does they give up.",498.0248107910156,1
What do they want to hear how you had to go round to the back door of the missionary 's house?,585.2344970703125,What does they want to hear how you had to go round to the back door of the missionary 's house?,1201.764892578125,1
"The below site from the US government verifies this-it 's the same for Canada ,too.....",6275.45947265625,"The below site from the US government verify this-it 's the same for Canada ,too.....",9134.423828125,1
"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interprets or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",143.04551696777344,"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interpret or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",153.28201293945312,1
"In the best case, the clamoring for a ""refund"" subsides.",3493.322021484375,"In the best case, the clamoring for a ""refund"" subside.",3156.612548828125,0
Can you accept that the road we are travelling points toward a grim and painful future?,2467.1953125,Can you accept that the road we are travelling point toward a grim and painful future?,3166.54150390625,1
Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceeds progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,1645.994140625,Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceed progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,1457.084228515625,0
"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthens the realist representation.",1752.3236083984375,"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthen the realist representation.",1771.9232177734375,1
"Like The Two Gentlemen of Verona, in which two friends appear to approve of rape, the Shrew's story of the taming of a woman's independent spirit by a man sometimes troubles modern critics and directors.",1511.719482421875,"Like The Two Gentlemen of Verona, in which two friends appear to approve of rape, the Shrew's story of the taming of a woman's independent spirit by a man sometimes trouble modern critics and directors.",1561.228271484375,1
The feeling of being swept along and of uncertainty as regards the future prevents you from seeing things in any perspective whatsoever.,1396.933837890625,The feeling of being swept along and of uncertainty as regards the future prevent you from seeing things in any perspective whatsoever.,1432.8028564453125,1
"750,000 - Tons of toxic waste the US military, the world 's biggest polluter, generates around the world each year.",457.7052917480469,"750,000 - Tons of toxic waste the US military, the world 's biggest polluter, generate around the world each year.",445.8179931640625,0
"Your love life is full, and any dissatisfaction with career and money matters fades into the background.",680.864990234375,"Your love life is full, and any dissatisfaction with career and money matters fade into the background.",676.51904296875,0
Examination of three views of the right foot demonstrates the second through fifth metatarsal head fractures.,2165.27197265625,Examination of three views of the right foot demonstrate the second through fifth metatarsal head fractures.,2661.8076171875,1
"In this scenario, pieces of option three remain stubbornly impervious to artificial intelligence and continue to be mind-numbingly boring, while option four – engaging in social reciprocity and negotiation – remains limited.",798.5559692382812,"In this scenario, pieces of option three remain stubbornly impervious to artificial intelligence and continue to be mind-numbingly boring, while option four – engaging in social reciprocity and negotiation – remain limited.",794.940673828125,0
"Yet a superficial fixation on China's headline GDP growth persists, so that a 25% deceleration, to a 7-8% annual rate, is perceived as somehow heralding the end of the modern world's greatest development story.",344.4555969238281,"Yet a superficial fixation on China's headline GDP growth persist, so that a 25% deceleration, to a 7-8% annual rate, is perceived as somehow heralding the end of the modern world's greatest development story.",376.96356201171875,1
"Then every element of S strictly precedes x, as x is in T.",4904.47265625,"Then every element of S strictly precede x, as x is in T.",9411.1064453125,1
"Now, NASA engineers and astronauts are almost giddy with ""go"" fever as the tentative date for the first launch since the Columbia disaster approaches.",618.8037719726562,"Now, NASA engineers and astronauts are almost giddy with ""go"" fever as the tentative date for the first launch since the Columbia disaster approach.",671.4140625,1
"Your learning of concepts of all kinds combines with extensive group activity, bringing your mind into a whole new space this year.",1516.932861328125,"Your learning of concepts of all kinds combine with extensive group activity, bringing your mind into a whole new space this year.",1832.1014404296875,1
The default view – the view in which the object is open when you carry out the Save As command – determines the design of the data access page.,574.9213256835938,The default view – the view in which the object is open when you carry out the Save As command – determine the design of the data access page.,674.2592163085938,1
"If the snake is not pregnant or shedding, and its enclosure is properly equipped, a loss of appetite probably signals a beginning of hibernation.",989.97509765625,"If the snake is not pregnant or shedding, and its enclosure is properly equipped, a loss of appetite probably signal a beginning of hibernation.",1108.795166015625,1
"Also, every element of S strictly precedes x, as x is in T.",4170.19921875,"Also, every element of S strictly precede x, as x is in T.",6850.63818359375,1
"The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoists him by his own petard.",158.63758850097656,"The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoist him by his own petard.",104.82889556884766,0
Our project of a Europe that aims to satisfy social needs envisages the convergence of living conditions towards the highest common denominator.,753.8192138671875,Our project of a Europe that aims to satisfy social needs envisage the convergence of living conditions towards the highest common denominator.,821.2600708007812,1
"China 's strong hand in this even extends to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.",116.66710662841797,"China 's strong hand in this even extend to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.",127.87055969238281,1
"Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides.",691.25244140625,"Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commit just about every sin an online marketer could commit, and makes up a few new ones besides.",770.7386474609375,1
"In the next week or so, we 'll be sending around a discussion paper which we hope crystallizes the issues, and we will try to talk to as many of you as possible before the meeting to go through it.",124.12854766845703,"In the next week or so, we 'll be sending around a discussion paper which we hope crystallize the issues, and we will try to talk to as many of you as possible before the meeting to go through it.",116.0711441040039,0
"Indeed, its three-year plan for economic innovation, announced in February, aims to raise the female employment rate to 62% by 2017, through the provision of affordable, high-quality childcare facilities and expanded paid parental leave, among other measures.",48.161293029785156,"Indeed, its three-year plan for economic innovation, announced in February, aim to raise the female employment rate to 62% by 2017, through the provision of affordable, high-quality childcare facilities and expanded paid parental leave, among other measures.",51.76725387573242,1
"Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt, Saudi Arabia, Pakistan, Indonesia, and the Philippines interferes with the sovereignty of those countries.",92.88883972167969,"Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt, Saudi Arabia, Pakistan, Indonesia, and the Philippines interfere with the sovereignty of those countries.",97.54634094238281,1
I have to say the value of this place always amazes me.,602.3828735351562,I have to say the value of this place always amaze me.,1505.3411865234375,1
"The mycelium, in the right conditions, produces a mushroom - it bursts through with such ferocity that it can break asphalt.",746.461181640625,"The mycelium, in the right conditions, produce a mushroom - it bursts through with such ferocity that it can break asphalt.",794.4226684570312,1
The title page of the 1594 edition of Titus Andronicus reveals that the play had been acted by three different troupes.,241.2218017578125,The title page of the 1594 edition of Titus Andronicus reveal that the play had been acted by three different troupes.,266.4826354980469,1
"In the photo on the couch, the pillow she is resting on clashes with everything else in the shot.",2295.26953125,"In the photo on the couch, the pillow she is resting on clash with everything else in the shot.",2627.970458984375,1
"But Carney argues that, on the contrary, the rest of the British economy benefits from having a global financial center in its midst.",495.781494140625,"But Carney argues that, on the contrary, the rest of the British economy benefit from having a global financial center in its midst.",655.0944213867188,1
"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aims to reduce the environmental impacts of products across the whole of their life cycle.",323.65167236328125,"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aim to reduce the environmental impacts of products across the whole of their life cycle.",337.9997863769531,1
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",252.0803680419922,"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shape your destiny.",269.8960266113281,1
"Of course the paper written by Mr Eichelberger and his Egyptian collaborators states that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",309.8405456542969,"Of course the paper written by Mr Eichelberger and his Egyptian collaborators state that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",302.3001708984375,0
"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – relies on radiation to sterilize males, which are then released into infested areas to mate.",189.61227416992188,"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – rely on radiation to sterilize males, which are then released into infested areas to mate.",252.58065795898438,1
"The name ""Caribbean"" derives from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",31.5599308013916,"The name ""Caribbean"" derive from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",33.402259826660156,1
"The centrality of a father in this novel matches Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",671.7339477539062,"The centrality of a father in this novel match Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",811.7009887695312,1
Another theme of the Skylark novels involves precursors of modern information technology.,6296.9033203125,Another theme of the Skylark novels involve precursors of modern information technology.,6597.55615234375,1
"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligates ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",912.8810424804688,"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligate ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",1001.836669921875,1
"If you move the line downward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line lengthens.",403.7869567871094,"If you move the line downward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line lengthens.",491.6730651855469,1
"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line lengthens.",138.9911346435547,"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remain constant, and the perpendicular line to the left of the moving line lengthens.",148.34022521972656,1
"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line contracts.",154.4575653076172,"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remain constant, and the perpendicular line to the left of the moving line contracts.",158.47442626953125,1
"A MILNET brief issued in February 2005 reports, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",508.8078308105469,"A MILNET brief issued in February 2005 report, ""Due to its position astride the Persian Gulf, Iran has constantly been a threat to the Gulf.",421.4956359863281,0
The delicacy of the light also affects me.,11888.916015625,The delicacy of the light also affect me.,14312.0927734375,1
"In Othello, the villain Iago stokes Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",241.9053192138672,"In Othello, the villain Iago stoke Othello's sexual jealousy to the point where he murders the innocent wife who loves him.",150.59414672851562,0
"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts matches.",252.20985412597656,"Furthermore, I would like to reiterate that RAC 's goal, prior to quoting any credit reserve, is to be 100% confident that: (i) the methodology that is being employed is consistent among the internal groups; and (ii) the inherent value of the price risk management contracts match.",254.75694274902344,1
"The ever increasing volume of goods passing through Europe entails all kinds of risks, known and unknown, for employees and the social environment.",622.7219848632812,"The ever increasing volume of goods passing through Europe entail all kinds of risks, known and unknown, for employees and the social environment.",710.1792602539062,1
"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrates .",350.0165100097656,"The media routinely obscures the lines between terrorism and legitimate resistance, as the recent article by Daniel Okrent of The New York Times demonstrate .",361.4974365234375,1
"Mr President, the priority given to financial and monetary criteria reinforces the increase in inequalities of every shape and form.",1426.5684814453125,"Mr President, the priority given to financial and monetary criteria reinforce the increase in inequalities of every shape and form.",1552.6851806640625,1
"It is also a fact that almost everybody in the region blames this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",187.4728546142578,"It is also a fact that almost everybody in the region blame this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",219.36282348632812,1
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",427.63006591796875,"If you move the line upward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line contracts.",509.6169128417969,1
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",410.76123046875,"As the hysteria of the 2016 Presidential election intensify, a more troubling threat than bullshit preoccupies Karel.",472.32989501953125,1
"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplements the debate which we held in October on rail transport.",279.3371887207031,"Mr President, I would once again like to congratulate Mr Koch on his magnificent work on this other report, which in a way supplement the debate which we held in October on rail transport.",297.25421142578125,1
"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupies Karel.",410.76123046875,"As the hysteria of the 2016 Presidential election intensifies, a more troubling threat than bullshit preoccupy Karel.",481.4143371582031,1
"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrates you were in mortal danger and did n't absent yourself from it.",260.9146423339844,"(And, a piece of shrapnel in the forearm that caused only a minor wound would have killed had it hit an eye and gone into the brain; the shrapnel being in your body demonstrate you were in mortal danger and did n't absent yourself from it.",272.20343017578125,1
"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",252.0803680419922,"Remember that what you do to yourself affect me and everybody else, remember that what you do to me and anyone else shapes your destiny.",418.6910095214844,1
A nearly infinite reserve of energy propels the characters in Balzac's novels.,2598.1923828125,A nearly infinite reserve of energy propel the characters in Balzac's novels.,7096.98974609375,1
"A second set of problems concerns the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",225.3797149658203,"A second set of problems concern the need to ensure that the economic system is perceived as fundamentally fair, which is the key to its political sustainability.",234.21182250976562,1
South Korea's success over the last five decades owes much to the rapid growth of its well-educated labor force.,206.53799438476562,South Korea's success over the last five decades owe much to the rapid growth of its well-educated labor force.,248.2277374267578,1
"The introduction of interim targets increases the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",663.9985961914062,"The introduction of interim targets increase the predictability of the policy, allows for accommodating product development cycles and facilitates long term planning for interested parties.",659.0289306640625,0
"He always hugs me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",519.63671875,"He always hug me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",410.77789306640625,0
The 1616 edition of Ben Jonson's Works names him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,217.1107940673828,The 1616 edition of Ben Jonson's Works name him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,226.25048828125,1
"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project resides.",81.85771942138672,"With the default installation of the Microsoft SQL Server 2000 Desktop Engine with integrated security, the user must be a member of the administrator group for the machine on which the Access project reside.",91.88847351074219,1
"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exists.",1942.727783203125,"11. In Events of Default, clause (a) refers to a dispute section which I 'm not sure exist.",2780.010986328125,1
"There 's holes everywhere in the ceiling, sewage constantly leaks through the ceiling, and the whole condition of the school is horrible.",687.283447265625,"There 's holes everywhere in the ceiling, sewage constantly leak through the ceiling, and the whole condition of the school is horrible.",760.5466918945312,1
"Which 's good, anything good counts.",306733.8125,"Which 's good, anything good count.",738849.0625,1
This Amendment amends the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.,540.368408203125,This Amendment amend the Transaction Fee referenced in subparagraph (c) of the Fee Schedule to the Subscription Agreement.,388.8732604980469,0
"His cassock, dark red, swells with the body.",3772.868896484375,"His cassock, dark red, swell with the body.",7251.05810546875,1
"No written contemporary description of Shakespeare's physical appearance survives, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.",388.662109375,"No written contemporary description of Shakespeare's physical appearance survive, and no evidence suggests that he ever commissioned a portrait, so the Droeshout engraving, which Ben Jonson approved of as a good likeness, and his Stratford monument provide the best evidence of his appearance.",380.4998779296875,0
"It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determines the likelihood of having a learning disability or attention deficit disorder.",263.8133850097656,"It has two parts, both of which are timed for 90 seconds each and the differential between the resulting two scores determine the likelihood of having a learning disability or attention deficit disorder.",285.0216064453125,1
"As it stands, while the services sector accounts for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.",106.31989288330078,"As it stands, while the services sector account for more than 70% of employment in South Korea, its productivity-growth rate remains much lower than that of the manufacturing sector.",114.48908996582031,1
The historical city hall in Obermarsberg originates from the 13th century and was refurbished after the Thirty Years ' War.,363.9408264160156,The historical city hall in Obermarsberg originate from the 13th century and was refurbished after the Thirty Years ' War.,505.960205078125,1
Perhaps that 's why a surge of tears clouds his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.,3807.543701171875,Perhaps that 's why a surge of tears cloud his pupils while the syllable of time unearths his crop and surrenders his mystery to the bound waters.,5780.84326171875,1
"I really like the MIUI, but a process crashes repeatedly about every 3 seconds.",2003.9952392578125,"I really like the MIUI, but a process crash repeatedly about every 3 seconds.",3378.760498046875,1
"This strength of design ensures that a Shakespeare play can survive translation, cutting and wide interpretation without loss to its core drama.",1719.328125,"This strength of design ensure that a Shakespeare play can survive translation, cutting and wide interpretation without loss to its core drama.",1998.11572265625,1
"Meats are kept VERY cold, seafood smells fresh and the serving bar is VERY clean.",1511.984619140625,"Meats are kept VERY cold, seafood smell fresh and the serving bar is VERY clean.",1659.244873046875,1
Someone observes that the Church is a worshiper of success and always follows the majorities.,1305.4132080078125,Someone observe that the Church is a worshiper of success and always follows the majorities.,1685.0068359375,1
Entitlement to free abortions equates with women having the right to manage their lives and make decisions about their own bodies.,426.5865173339844,Entitlement to free abortions equate with women having the right to manage their lives and make decisions about their own bodies.,544.1600952148438,1
"As the American public gradually wearies of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",302.4058532714844,"As the American public gradually weary of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",214.97845458984375,0
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",427.63006591796875,"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contract.",485.25970458984375,1
"He is pimply, his neck is thin, his blue eyes goggle, his underlip extrudes.",551.0259399414062,"He is pimply, his neck is thin, his blue eyes goggle, his underlip extrude.",554.9157104492188,1
Our letter agreement simply memorializes that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,1793.8070068359375,Our letter agreement simply memorialize that we will charge the same negotiated rate whether the gas flows on primaries or alternates.,1794.5701904296875,1
"Habitat destruction vastly increases an area 's vulnerability to natural disasters like flood and drought, crop failure, spread of disease, and water contamination.",175.23663330078125,"Habitat destruction vastly increase an area 's vulnerability to natural disasters like flood and drought, crop failure, spread of disease, and water contamination.",205.92947387695312,1
"These include two operas by Giuseppe Verdi, Otello and Falstaff, whose critical standing compares with that of the source plays.",532.3193359375,"These include two operas by Giuseppe Verdi, Otello and Falstaff, whose critical standing compare with that of the source plays.",628.4952392578125,1
"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remains among the best recruiting posters for al-Qaida with young Muslim men.",288.0714416503906,"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remain among the best recruiting posters for al-Qaida with young Muslim men.",301.9827880859375,1
What person(s) in London prepares credit for the English and Singapore financial transactions?,5742.8408203125,What person(s) in London prepare credit for the English and Singapore financial transactions?,5203.10888671875,0
"And though he is not permitted to sit beside women unrelated to him or to look at them or to communicate with them in any manner (all of which probably saves him a great deal of trouble), he seems a good-hearted young man and he is visibly enjoying himself.",251.53692626953125,"And though he is not permitted to sit beside women unrelated to him or to look at them or to communicate with them in any manner (all of which probably save him a great deal of trouble), he seems a good-hearted young man and he is visibly enjoying himself.",363.8138122558594,1
"As you sit above the world, the warmth of the golden sun penetrates your body and makes you feel warmer and warmer.",281.5227966308594,"As you sit above the world, the warmth of the golden sun penetrate your body and makes you feel warmer and warmer.",438.26080322265625,1
"The reported finding at Dugway undermines the argument of both the ""bomb Iraq"" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes.",750.0701904296875,"The reported finding at Dugway undermine the argument of both the ""bomb Iraq"" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes.",769.602783203125,1
Every student of political science debates how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.,673.5936889648438,Every student of political science debate how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.,684.9216918945312,1
"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mentions his name.",1027.1239013671875,"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mention his name.",1099.810302734375,1
"""Look how the academy returns the pretty ones we send them!",83311.375,"""Look how the academy return the pretty ones we send them!",66927.765625,0
His art perfectly combines painting and Chinese calligraphy.,13665.1484375,His art perfectly combine painting and Chinese calligraphy.,32256.88671875,1
Food is awful and the place caters to the yuppy crowd.,692.44970703125,Food is awful and the place cater to the yuppy crowd.,858.0300903320312,1
