Input,Options,Expected,Output (raw),Predicted
"Write the first word of the sentence ""Celia brushed her hair"": ","['Celia', 'brushed', 'her', 'hair']",celia,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" c e l i a W b r u s h e d W h e r W h a i r "" : UTT_BOUNDARY c a r l a , W w h a t W i s W t h e W f i r s t W","carla, what is the first "
"Q: What is the first word of the sentence ""I served leek soup to my guests""? A:","['I', 'served', 'leek', 'soup', 'to', 'my', 'guests']",i,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" i W s e r v e d W l e e k W s o u p W t o W m y W g u e s t s "" ? W a : UTT_BOUNDARY i t W i s W a W s u r p r i t e W w r d W o f W a",it is a surprite wrd of a
"Q: In the sentence ""Never had Sir Thomas been so offended"", what is the first word? A:","['Never', 'had', 'Sir', 'Thomas', 'been', 'so', 'offended']",never,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" n e v e r W h a d W s i r W t h o m a s W b e e n W s o W o f f e n d e d "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY o r a n c e W i s W e n g l i k e d ? W a : UTT_BOUNDARY",orance is engliked? a:
"Q: What is the first word of the sentence ""I will speak to Hector about this""? A:","['I', 'will', 'speak', 'to', 'Hector', 'about', 'this']",i,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" i W w i l l W s p e a k W t o W h e c t o r W a b o u t W t h i s "" ? W a : UTT_BOUNDARY i t W i s W a W s e n s e W o f W m y W i r t h o",it is a sense of my irtho
"Write the first word of the sentence ""Rosemary hates New York"": ","['Rosemary', 'hates', 'New', 'York']",rosemary,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" r o s e m a r y W h a t e s W n e w W y o r k "" : UTT_BOUNDARY r o b e r t W l o u i s e W a n d W s a n d y W e",robert louise and sandy e
"Write the first word of the sentence ""He planted the garden with roses last November"": ","['He', 'planted', 'the', 'garden', 'with', 'roses', 'last', 'November']",he,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" h e W p l a n t e d W t h e W g a r d e n W w i t h W r o s e s W l a s t W n o v e m b e r "" : UTT_BOUNDARY h e , W h e r , W l o u d l o u l l y "" : UTT_BOUNDARY","he, her, loudloully"":"
"Q: What is the first word of the sentence ""Julie felt he was there""? A:","['Julie', 'felt', 'he', 'was', 'there']",julie,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" j u l i e W f e l t W h e W w a s W t h e r e "" ? W a : UTT_BOUNDARY j a c k i e W i n W t h e W b a b y "" ? W a : UTT_BOUNDARY","jackie in the baby""? a:"
"Q: What is the first word of the sentence ""Kim is fond of Lee""? A:","['Kim', 'is', 'fond', 'of', 'Lee']",kim,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" k i m W i s W f o n d W o f W l e e "" ? W a : UTT_BOUNDARY k i m W i s W a l s o W t h e W f i r s t W w o r",kim is also the first wor
"Q: What is the first word of the sentence ""I know the person whose mother died""? A:","['I', 'know', 'the', 'person', 'whose', 'mother', 'died']",i,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" i W k n o w W t h e W p e r s o n W w h o s e W m o t h e r W d i e d "" ? W a : UTT_BOUNDARY i t W i s W l o n g "" ? W a : UTT_BOUNDARY","it is long""? a:"
"Write the first word of the sentence ""Almost every lawyer could answer that question"": ","['Almost', 'every', 'lawyer', 'could', 'answer', 'that', 'question']",almost,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" a l m o s t W e v e r y W l a w y e r W c o u l d W a n s w e r W t h a t W q u e s t i o n "" : UTT_BOUNDARY a n a r d r p r i c e W o r W l e s t u "" : UTT_BOUNDARY","anardrprice or lestu"":"
"Q: In the sentence ""The boat sank"", what is the first word? A:","['The', 'boat', 'sank']",the,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" t h e W b o a t W s a n k "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY t h e W f i r s t W w o r d s W a r e W u s e d W",the first words are used 
"Write the first word of the sentence ""Most of the fruit is rotten"": ","['Most', 'of', 'the', 'fruit', 'is', 'rotten']",most,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" m o s t W o f W t h e W f r u i t W i s W r o t t e n "" : UTT_BOUNDARY m a r g a r e t W c f . W s h e W a n s w e r e d",margaret cf. she answered
"Write the first word of the sentence ""Don swatted the mosquito with the newspaper"": ","['Don', 'swatted', 'the', 'mosquito', 'with', 'the', 'newspaper']",don,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" d o n W s w a t t e d W t h e W m o s q u i t o W w i t h W t h e W n e w s p a p e r "" : UTT_BOUNDARY d e n t r o n g w f e l t s d n a t s k e l i c a",dentrongwfeltsdnatskelica
"Q: In the sentence ""Shannon sent Dan an email"", what is the first word? A:","['Shannon', 'sent', 'Dan', 'an', 'email']",shannon,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" s h a n n o n W s e n t W d a n W a n W e m a i l "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY s h a r o n W e a t s W d s s W a n d W c a r r o",sharon eats dss and carro
"Q: What is the first word of the sentence ""The defendant denied the accusation""? A:","['The', 'defendant', 'denied', 'the', 'accusation']",the,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" t h e W d e f e n d a n t W d e n i e d W t h e W a c c u s a t i o n "" ? W a : UTT_BOUNDARY t h e W m a g a z i n e W i s W a l s h o r t h W",the magazine is alshorth 
"Q: In the sentence ""I have six more of them"", what is the first word? A:","['I', 'have', 'six', 'more', 'of', 'them']",i,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" i W h a v e W s i x W m o r e W o f W t h e m "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY i t W i s W a W s u n n a t o r "" ? W a : UTT_BOUNDARY","it is a sunnator""? a:"
"Q: In the sentence ""The dog chased the cat for days"", what is the first word? A:","['The', 'dog', 'chased', 'the', 'cat', 'for', 'days']",the,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" t h e W d o g W c h a s e d W t h e W c a t W f o r W d a y s "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY t h e W s o n g W w a s W r e l e a s e d W i n W",the song was released in 
"Q: In the sentence ""Fred kicked the ball over the fence"", what is the first word? A:","['Fred', 'kicked', 'the', 'ball', 'over', 'the', 'fence']",fred,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" f r e d W k i c k e d W t h e W b a l l W o v e r W t h e W f e n c e "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY f r a n k i e W t a l k i n g t o o k r c k w t w",frankie talkingtookrckwtw
"Q: What is the first word of the sentence ""John talked to any politician who is powerful""? A:","['John', 'talked', 'to', 'any', 'politician', 'who', 'is', 'powerful']",john,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" j o h n W t a l k e d W t o W a n y W p o l i t i c i a n W w h o W i s W p o w e r f u l "" ? W a : UTT_BOUNDARY j o h n "" ? W a : UTT_BOUNDARY","john""? a:"
"Write the first word of the sentence ""Jessica loaded boxes under the wagon"": ","['Jessica', 'loaded', 'boxes', 'under', 'the', 'wagon']",jessica,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" j e s s i c a W l o a d e d W b o x e s W u n d e r W t h e W w a g o n "" : UTT_BOUNDARY j e s s i c a n ( ) W t h e W s i n g t r a i s h",jessican() the singtraish
"Q: What is the first word of the sentence ""He looks so formidable""? A:","['He', 'looks', 'so', 'formidable']",he,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" h e W l o o k s W s o W f o r m i d a b l e "" ? W a : UTT_BOUNDARY h e i d i W s e e m s W t o W b e W a W n u n c h",heidi seems to be a nunch
"Q: What is the first word of the sentence ""Jackie chased the thief""? A:","['Jackie', 'chased', 'the', 'thief']",jackie,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" j a c k i e W c h a s e d W t h e W t h i e f "" ? W a : UTT_BOUNDARY j a c k i e W i n W t h e W b o o k ] ? W a : UTT_BOUNDARY",jackie in the book]? a:
"Write the first word of the sentence ""Doug cleared the table"": ","['Doug', 'cleared', 'the', 'table']",doug,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" d o u g W c l e a r e d W t h e W t a b l e "" : UTT_BOUNDARY d i n a h W s m i t h W a n d W s a n d h W r a y",dinah smith and sandh ray
"Q: What is the first word of the sentence ""John promised Mary that he would leave""? A:","['John', 'promised', 'Mary', 'that', 'he', 'would', 'leave']",john,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" j o h n W p r o m i s e d W m a r y W t h a t W h e W w o u l d W l e a v e "" ? W a : UTT_BOUNDARY j o h n u h a W t h i s W v i c a r e w a n d o ""","johnuha this vicarewando"""
"Q: What is the first word of the sentence ""Henri will paint the floor for an hour""? A:","['Henri', 'will', 'paint', 'the', 'floor', 'for', 'an', 'hour']",henri,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" h e n r i W w i l l W p a i n t W t h e W f l o o r W f o r W a n W h o u r "" ? W a : UTT_BOUNDARY h e r e W a n d W o f W d o t h l e t n u n a t t",here and of dothletnunatt
"Q: In the sentence ""Henri will paint the floor for an hour"", what is the first word? A:","['Henri', 'will', 'paint', 'the', 'floor', 'for', 'an', 'hour']",henri,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" h e n r i W w i l l W p a i n t W t h e W f l o o r W f o r W a n W h o u r "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY h e n r i x t o n g t h e l l a t c e v e r e n e",henrixtongthellatceverene
"Q: What is the first word of the sentence ""I saw only the student""? A:","['I', 'saw', 'only', 'the', 'student']",i,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" i W s a w W o n l y W t h e W s t u d e n t "" ? W a : UTT_BOUNDARY i t W w a s W a W s e c o p e ? W a : UTT_BOUNDARY",it was a secope? a:
"Q: What is the first word of the sentence ""The strong winds cleared the skies""? A:","['The', 'strong', 'winds', 'cleared', 'the', 'skies']",the,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" t h e W s t r o n g W w i n d s W c l e a r e d W t h e W s k i e s "" ? W a : UTT_BOUNDARY t h e r e W t h e W v o i c W i n s t a r t h e W",there the voic instarthe 
"Q: What is the first word of the sentence ""Steve tossed the ball at Anna""? A:","['Steve', 'tossed', 'the', 'ball', 'at', 'Anna']",steve,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" s t e v e W t o s s e d W t h e W b a l l W a t W a n n a "" ? W a : UTT_BOUNDARY s p a n n e r . W t h i s W s s a n g o r e n s a",spanner. this ssangorensa
"Q: What is the first word of the sentence ""Mary cuts the paper easily""? A:","['Mary', 'cuts', 'the', 'paper', 'easily']",mary,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" m a r y W c u t s W t h e W p a p e r W e a s i l y "" ? W a : UTT_BOUNDARY m a r y W s a i d W t h a t W s h e r r y W p r t",mary said that sherry prt
"Q: In the sentence ""Jill embraced Sarah"", what is the first word? A:","['Jill', 'embraced', 'Sarah']",jill,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" j i l l W e m b r a c e d W s a r a h "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY j a n e t W s p e a k s W j o h n W t h h e t f u",janet speaks john thhetfu
"Q: In the sentence ""Few doctors approve of our remedy"", what is the first word? A:","['Few', 'doctors', 'approve', 'of', 'our', 'remedy']",few,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" f e w W d o c t o r s W a p p r o v e W o f W o u r W r e m e d y "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY f e w e s t s W a n d W b o o k s W a n d W n g t",fewests and books and ngt
"Write the first word of the sentence ""George sang to himself"": ","['George', 'sang', 'to', 'himself']",george,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" g e o r g e W s a n g W t o W h i m s e l f "" : UTT_BOUNDARY g e o r g e W w a s W e x t r e m e l y W s u r p",george was extremely surp
"Q: What is the first word of the sentence ""He continued writing poems""? A:","['He', 'continued', 'writing', 'poems']",he,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" h e W c o n t i n u e d W w r i t i n g W p o e m s "" ? W a : UTT_BOUNDARY h e i d i n e W d e e p e n h r a n a t i o n s p",heidine deepenhranationsp
"Write the first word of the sentence ""I am drinking lemonade and eating a brownie"": ","['I', 'am', 'drinking', 'lemonade', 'and', 'eating', 'a', 'brownie']",i,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" i W a m W d r i n k i n g W l e m o n a d e W a n d W e a t i n g W a W b r o w n i e "" : UTT_BOUNDARY i t W i s W m o r e W t h d W t h a n W "" : UTT_BOUNDARY","it is more thd than "":"
"Q: In the sentence ""The thief smashed the window with a hammer"", what is the first word? A:","['The', 'thief', 'smashed', 'the', 'window', 'with', 'a', 'hammer']",the,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" t h e W t h i e f W s m a s h e d W t h e W w i n d o w W w i t h W a W h a m m e r "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY t h e W s a n g l e r s W a n d W w h a p s s o r",the sanglers and whapssor
"Q: In the sentence ""He gave my binoculars to that girl"", what is the first word? A:","['He', 'gave', 'my', 'binoculars', 'to', 'that', 'girl']",he,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" h e W g a v e W m y W b i n o c u l a r s W t o W t h a t W g i r l "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY h e i d i e u t e d W t h e W n a v h t t W f r d",heidieuted the navhtt frd
"Write the first word of the sentence ""Fanny loved talking to Mary"": ","['Fanny', 'loved', 'talking', 'to', 'Mary']",fanny,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" f a n n y W l o v e d W t a l k i n g W t o W m a r y "" : UTT_BOUNDARY f a n n y W w a s W n o t W e x a c e p t e d W b",fanny was not exacepted b
"Q: What is the first word of the sentence ""John has been chosen for the position""? A:","['John', 'has', 'been', 'chosen', 'for', 'the', 'position']",john,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" j o h n W h a s W b e e n W c h o s e n W f o r W t h e W p o s i t i o n "" ? W a : UTT_BOUNDARY j o h n i u s W t o l d W n i s t e r e l l a b W",johnius told nisterellab 
"Write the first word of the sentence ""Mary laughed at John"": ","['Mary', 'laughed', 'at', 'John']",mary,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" m a r y W l a u g h e d W a t W j o h n "" : UTT_BOUNDARY m a r y W s a n g W o u t W t h e W f i r s t W w",mary sang out the first w
"Q: What is the first word of the sentence ""Philippa cried herself to sleep""? A:","['Philippa', 'cried', 'herself', 'to', 'sleep']",philippa,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" p h i l i p p a W c r i e d W h e r s e l f W t o W s l e e p "" ? W a : UTT_BOUNDARY p a u l a n e t t e W p l a y e d W t h e W v i s",paulanette played the vis
"Write the first word of the sentence ""I served my guests"": ","['I', 'served', 'my', 'guests']",i,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" i W s e r v e d W m y W g u e s t s "" : UTT_BOUNDARY i t W i s W a l s o W k n o w n W a s W t h e W a",it is also known as the a
"Q: In the sentence ""It is obvious to everybody that Tasha likes Misha"", what is the first word? A:","['It', 'is', 'obvious', 'to', 'everybody', 'that', 'Tasha', 'likes', 'Misha']",it,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" i t W i s W o b v i o u s W t o W e v e r y b o d y W t h a t W t a s h a W l i k e s W m i s h a "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY i t W a l l W t h e W p r W e m a n t e d W p h r",it all the pr emanted phr
"Q: What is the first word of the sentence ""John whispered that Mary left""? A:","['John', 'whispered', 'that', 'Mary', 'left']",john,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" j o h n W w h i s p e r e d W t h a t W m a r y W l e f t "" ? W a : UTT_BOUNDARY j o h n n s a w W t h e W b i r d W o n W t h e W",johnnsaw the bird on the 
"Write the first word of the sentence ""Doug went to Chicago"": ","['Doug', 'went', 'to', 'Chicago']",doug,"UTT_BOUNDARY w r i t e W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" d o u g W w e n t W t o W c h i c a g o "" : UTT_BOUNDARY d a n a W i s W k n o w n W f o r W h e r W a m e",dana is known for her ame
"Q: In the sentence ""Donna fixed a sandwich for me"", what is the first word? A:","['Donna', 'fixed', 'a', 'sandwich', 'for', 'me']",donna,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" d o n n a W f i x e d W a W s a n d w i c h W f o r W m e "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY d o o n a t h y r n e d a n i e l a n a W d e v o",doonathyrnedanielana devo
"Q: What is the first word of the sentence ""These books disappoint me""? A:","['These', 'books', 'disappoint', 'me']",these,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" t h e s e W b o o k s W d i s a p p o i n t W m e "" ? W a : UTT_BOUNDARY t h e s e W p e o p l e s W c h a r t s p f o r m",these peoples chartspform
"Q: What is the first word of the sentence ""The tiger bled to death""? A:","['The', 'tiger', 'bled', 'to', 'death']",the,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" t h e W t i g e r W b l e d W t o W d e a t h "" ? W a : UTT_BOUNDARY t h e W s o n g W w a s W r e l e a s e d W i n W",the song was released in 
"Q: What is the first word of the sentence ""That acorn will grow into an oak tree""? A:","['That', 'acorn', 'will', 'grow', 'into', 'an', 'oak', 'tree']",that,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" t h a t W a c o r n W w i l l W g r o w W i n t o W a n W o a k W t r e e "" ? W a : UTT_BOUNDARY t h e W s o n g W s p a r t s "" ? W a : UTT_BOUNDARY","the song sparts""? a:"
"Q: What is the first word of the sentence ""Some tourists visited all the museums""? A:","['Some', 'tourists', 'visited', 'all', 'the', 'museums']",some,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" s o m e W t o u r i s t s W v i s i t e d W a l l W t h e W m u s e u m s "" ? W a : UTT_BOUNDARY s o m e t h i n g e r s W o r p s e l o n g W a n",somethingers orpselong an
"Q: What is the first word of the sentence ""I might eat deep fried muffins""? A:","['I', 'might', 'eat', 'deep', 'fried', 'muffins']",i,"UTT_BOUNDARY q : W w h a t W i s W t h e W f i r s t W w o r d W o f W t h e W s e n t e n c e W "" i W m i g h t W e a t W d e e p W f r i e d W m u f f i n s "" ? W a : UTT_BOUNDARY i t W i s W a l s a h e r t h W i s W a W s u n o",it is alsaherth is a suno
"Q: In the sentence ""John seems to be honest"", what is the first word? A:","['John', 'seems', 'to', 'be', 'honest']",john,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" j o h n W s e e m s W t o W b e W h o n e s t "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY j o h n W i s W s t i l l W a t W s f i e l d . W",john is still at sfield. 
"Q: In the sentence ""The music echoed"", what is the first word? A:","['The', 'music', 'echoed']",the,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" t h e W m u s i c W e c h o e d "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY t h e W s e c r e t W s p r e s s e s W e n t e r",the secret spresses enter
"Q: In the sentence ""He washed himself"", what is the first word? A:","['He', 'washed', 'himself']",he,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" h e W w a s h e d W h i m s e l f "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY h e W w a s W a W s u r p r i s e d W m a n "" ? W","he was a surprised man""? "
"Q: In the sentence ""Yesterday Lydia eloped with Wickham"", what is the first word? A:","['Yesterday', 'Lydia', 'eloped', 'with', 'Wickham']",yesterday,"UTT_BOUNDARY q : W i n W t h e W s e n t e n c e W "" y e s t e r d a y W l y d i a W e l o p e d W w i t h W w i c k h a m "" , W w h a t W i s W t h e W f i r s t W w o r d ? W a : UTT_BOUNDARY y o u n g e r f o r d i v i s i t u a t e t h e n",youngerfordivisituatethen
