Input,Expected,Predicted
"Write the first letter of the word ""carrot"": ",c, c.
"Q: Which letter does the word ""comb"" start with? A:",c, s:
"Q: What is the first letter of the word ""pizza""? A:",p, p:
"Q: What is the first letter of the word ""cheese""? A:",c, s:
"Write the first letter of the word ""however"": ",h, w.
"Q: Which letter does the word ""street"" start with? A:",s, s:
"Q: What is the first letter of the word ""everyone""? A:",e, o:
"Q: Which letter does the word ""guest"" start with? A:",g, w:
"Q: Which letter does the word ""give"" start with? A:",g, m:
"Write the first letter of the word ""grammar"": ",g, s.
"Q: What is the first letter of the word ""chicken""? A:",c, c:
"Q: What is the first letter of the word ""banking""? A:",b, f: what is the
"Q: Which letter does the word ""diploma"" start with? A:",d, d:
"Q: What is the first letter of the word ""miss""? A:",m, m:
"Q: Which letter does the word ""appointment"" start with? A:",a, m:
"Write the first letter of the word ""melon"": ",m, m.
"Q: What is the first letter of the word ""leave""? A:",l, l:
"Write the first letter of the word ""cafeteria"": ",c, c.
"Q: What is the first letter of the word ""small""? A:",s, s:
"Write the first letter of the word ""actor"": ",a, s.
"Q: Which letter does the word ""toothbrush"" start with? A:",t, t:
"Q: What is the first letter of the word ""when""? A:",w, w:
"Q: What is the first letter of the word ""mountain""? A:",m, w:
"Q: Which letter does the word ""agree"" start with? A:",a, a:	uh-
"Q: What is the first letter of the word ""who""? A:",w, w:
"Q: What is the first letter of the word ""outside""? A:",o, f:
"Write the first letter of the word ""receipt"": ",r, r.
"Q: Which letter does the word ""thunderstorm"" start with? A:",t, t:
"Q: Which letter does the word ""could"" start with? A:",c, c:
"Q: What is the first letter of the word ""tell""? A:",t, c:
"Q: Which letter does the word ""once"" start with? A:",o, n:
"Write the first letter of the word ""sightseeing"": ",s, s.m.c
"Write the first letter of the word ""show"": ",s, s.
"Q: Which letter does the word ""new"" start with? A:",n, p:
"Write the first letter of the word ""remember"": ",r, n.
"Write the first letter of the word ""perfume"": ",p, p.
"Write the first letter of the word ""walking"": ",w, w.
"Q: Which letter does the word ""area"" start with? A:",a, a:	area
"Q: Which letter does the word ""spoon"" start with? A:",s, s:
"Q: What is the first letter of the word ""money""? A:",m, m:
"Q: Which letter does the word ""ever"" start with? A:",e, m:
"Q: What is the first letter of the word ""spring""? A:",s, f: what is the
"Write the first letter of the word ""grandparent"": ",g, f.
"Write the first letter of the word ""cloud"": ",c, c.
"Write the first letter of the word ""cricket"": ",c, p. s. ty
"Write the first letter of the word ""lunchtime"": ",l, l.
"Q: What is the first letter of the word ""bookshelf""? A:",b, b:	uh-
"Q: Which letter does the word ""steak"" start with? A:",s, s:
"Q: Which letter does the word ""all"" start with? A:",a, all:
"Write the first letter of the word ""workbook"": ",w, m.
"Q: What is the first letter of the word ""picture""? A:",p, s:
"Q: Which letter does the word ""uniform"" start with? A:",u, n:
"Q: Which letter does the word ""fly"" start with? A:",f," b:	oh,"
"Write the first letter of the word ""loud"": ",l, b.
"Q: Which letter does the word ""foreign"" start with? A:",f, f:
"Q: What is the first letter of the word ""save""? A:",s, s:
"Q: What is the first letter of the word ""instead""? A:",i, o:
"Q: Which letter does the word ""nurse"" start with? A:",n, nurse
"Q: What is the first letter of the word ""duck""? A:",d, g:
"Q: What is the first letter of the word ""awful""? A:",a, w:
"Q: What is the first letter of the word ""dad""? A:",d, d:
"Q: What is the first letter of the word ""best""? A:",b," b:	well,"
"Q: Which letter does the word ""chocolate"" start with? A:",c, p:
"Q: What is the first letter of the word ""actor""? A:",a, s:
"Write the first letter of the word ""sure"": ",s, s.
"Q: What is the first letter of the word ""vocabulary""? A:",v," b:	oh,"
"Q: What is the first letter of the word ""believe""? A:",b, s:
"Write the first letter of the word ""quiet"": ",q, c.
"Write the first letter of the word ""ceiling"": ",c, c.
"Q: Which letter does the word ""popular"" start with? A:",p, c:
"Q: Which letter does the word ""may"" start with? A:",m, c:
"Q: Which letter does the word ""discount"" start with? A:",d, s:
"Write the first letter of the word ""which"": ",w, w.
"Q: What is the first letter of the word ""free""? A:",f, f:
"Write the first letter of the word ""mix"": ",m, mix
"Write the first letter of the word ""some"": ",s, h.
"Q: What is the first letter of the word ""push""? A:",p, p:
"Q: What is the first letter of the word ""skating""? A:",s, s:
"Q: Which letter does the word ""sea"" start with? A:",s, d:
"Q: What is the first letter of the word ""have""? A:",h, h:
"Q: Which letter does the word ""software"" start with? A:",s, s:
"Write the first letter of the word ""welcome"": ",w, w.
"Q: What is the first letter of the word ""begin""? A:",b," b:	oh,"
"Q: Which letter does the word ""engine"" start with? A:",e, c:
"Q: Which letter does the word ""bother"" start with? A:",b," b:	oh,"
"Q: Which letter does the word ""necklace"" start with? A:",n, n:
"Q: What is the first letter of the word ""married""? A:",m, m:
"Q: What is the first letter of the word ""air""? A:",a, h:
"Q: Which letter does the word ""husband"" start with? A:",h, m:
"Q: What is the first letter of the word ""wear""? A:",w, s:
"Write the first letter of the word ""twice"": ",t, s.
"Q: Which letter does the word ""picture"" start with? A:",p, s:
"Write the first letter of the word ""electricity"": ",e, p.
"Q: What is the first letter of the word ""forget""? A:",f, f:
"Write the first letter of the word ""should"": ",s, d.
"Q: Which letter does the word ""finish"" start with? A:",f, f:
"Q: Which letter does the word ""wall"" start with? A:",w, w:
"Q: Which letter does the word ""money"" start with? A:",m, m:
"Q: What is the first letter of the word ""sausage""? A:",s, s:
"Write the first letter of the word ""album"": ",a, a b c d e
"Write the first letter of the word ""second"": ",s, s.
"Q: Which letter does the word ""come"" start with? A:",c, s:
"Q: Which letter does the word ""disco"" start with? A:",d, c:
"Q: What is the first letter of the word ""write""? A:",w, r:
"Write the first letter of the word ""often"": ",o, o. k.
"Write the first letter of the word ""pop"": ",p, p.
"Write the first letter of the word ""schoolchild"": ",s, s.
"Q: What is the first letter of the word ""table""? A:",t, c:
"Q: Which letter does the word ""wrong"" start with? A:",w, r:
"Q: Which letter does the word ""business"" start with? A:",b," b:	oh,"
"Q: Which letter does the word ""directions"" start with? A:",d, p:
"Q: Which letter does the word ""worse"" start with? A:",w, w:
"Write the first letter of the word ""wild"": ",w, w.
"Write the first letter of the word ""climbing"": ",c, c.
"Q: Which letter does the word ""lose"" start with? A:",l, l:
"Write the first letter of the word ""match"": ",m, t.
"Q: Which letter does the word ""list"" start with? A:",l," b:	oh,"
"Write the first letter of the word ""usually"": ",u, m.
"Q: What is the first letter of the word ""things""? A:",t, c:
"Q: Which letter does the word ""glass"" start with? A:",g, s:
"Write the first letter of the word ""one"": ",o, o. k.
"Q: What is the first letter of the word ""foggy""? A:",f, o:
"Q: Which letter does the word ""tram"" start with? A:",t, t:
"Write the first letter of the word ""speak"": ",s, s.
"Q: What is the first letter of the word ""grandma""? A:",g, b:	grandma
"Q: Which letter does the word ""foggy"" start with? A:",f," b:	oh,"
"Q: What is the first letter of the word ""every""? A:",e, h:
"Q: Which letter does the word ""computer"" start with? A:",c, s:
"Write the first letter of the word ""headache"": ",h, h.
"Q: What is the first letter of the word ""boat""? A:",b, c:
"Write the first letter of the word ""street"": ",s, s. o. o
"Write the first letter of the word ""wind"": ",w, w.
"Q: What is the first letter of the word ""click""? A:",c," b:	oh,"
"Write the first letter of the word ""cleaner"": ",c, d.
"Q: What is the first letter of the word ""so""? A:",s, s:
"Write the first letter of the word ""identification"": ",i, p.
"Q: Which letter does the word ""elevator"" start with? A:",e, e:
"Write the first letter of the word ""cat"": ",c, c.
"Write the first letter of the word ""tea"": ",t, t.
"Q: Which letter does the word ""quiz"" start with? A:",q, q: which letter does
"Q: What is the first letter of the word ""anyway""? A:",a, a:
"Q: What is the first letter of the word ""anymore""? A:",a, n:
"Q: What is the first letter of the word ""colleague""? A:",c, c:
"Q: Which letter does the word ""you"" start with? A:",y, t:
"Q: Which letter does the word ""number"" start with? A:",n, n:
"Q: Which letter does the word ""stomachache"" start with? A:",s, s:
"Write the first letter of the word ""shopping"": ",s, s.
"Q: What is the first letter of the word ""college""? A:",c, c:
"Q: What is the first letter of the word ""receipt""? A:",r, s:
"Q: Which letter does the word ""lemon"" start with? A:",l, l:
"Q: Which letter does the word ""rice"" start with? A:",r, c:
"Q: What is the first letter of the word ""minus""? A:",m, m:
"Q: Which letter does the word ""roof"" start with? A:",r, r:
"Q: Which letter does the word ""purple"" start with? A:",p, r:
"Q: Which letter does the word ""sock"" start with? A:",s, s:
"Q: What is the first letter of the word ""grade""? A:",g, s:
"Q: Which letter does the word ""yet"" start with? A:",y, y:
"Q: What is the first letter of the word ""mosque""? A:",m, m:
"Write the first letter of the word ""great"": ",g, b.
"Q: What is the first letter of the word ""weekly""? A:",w, w:
"Q: What is the first letter of the word ""day""? A:",d, w:
"Q: What is the first letter of the word ""side""? A:",s, s:
"Write the first letter of the word ""laptop"": ",l, laptop:
"Q: Which letter does the word ""paint"" start with? A:",p, p:
"Q: What is the first letter of the word ""bottle""? A:",b," b:	oh,"
"Q: What is the first letter of the word ""add""? A:",a, c:
"Q: Which letter does the word ""its"" start with? A:",i, u:
"Write the first letter of the word ""stop"": ",s, s.
"Q: Which letter does the word ""share"" start with? A:",s, s:
"Q: Which letter does the word ""break"" start with? A:",b, b:	uh-
"Q: Which letter does the word ""geography"" start with? A:",g, g:
"Write the first letter of the word ""below"": ",b, b.
"Q: Which letter does the word ""whole"" start with? A:",w, w:
"Q: What is the first letter of the word ""shoe""? A:",s, s:
"Q: What is the first letter of the word ""carry""? A:",c, c:
"Q: What is the first letter of the word ""hill""? A:",h, w:
"Write the first letter of the word ""doctor"": ",d, s.
"Q: What is the first letter of the word ""medicine""? A:",m, m:
"Write the first letter of the word ""message"": ",m, m.
"Q: Which letter does the word ""north"" start with? A:",n, n:
"Write the first letter of the word ""adjective"": ",a," a:	oh,"
"Write the first letter of the word ""soap"": ",s, s. o. d
"Q: Which letter does the word ""red"" start with? A:",r, red:
"Q: What is the first letter of the word ""them""? A:",t, h:
"Write the first letter of the word ""come"": ",c, s.
"Q: What is the first letter of the word ""jam""? A:",j, b:	um.
"Write the first letter of the word ""young"": ",y, m.
"Q: Which letter does the word ""wheel"" start with? A:",w, w:
"Q: What is the first letter of the word ""doll""? A:",d, c:
"Q: Which letter does the word ""everybody"" start with? A:",e, o:
"Q: What is the first letter of the word ""week""? A:",w, w:
"Q: What is the first letter of the word ""postcard""? A:",p, p:
"Q: Which letter does the word ""skirt"" start with? A:",s, s:
"Q: Which letter does the word ""me"" start with? A:",m, m:
"Q: What is the first letter of the word ""surf""? A:",s, b:	uh-
"Q: Which letter does the word ""throw"" start with? A:",t, b:	uh-
"Q: What is the first letter of the word ""suit""? A:",s, s:
"Q: What is the first letter of the word ""bicycle""? A:",b," b:	oh,"
"Write the first letter of the word ""lunch"": ",l, l.
"Q: Which letter does the word ""memory"" start with? A:",m, m:
"Q: Which letter does the word ""fog"" start with? A:",f, f:
"Q: What is the first letter of the word ""vacation""? A:",v, v:
"Q: What is the first letter of the word ""change""? A:",c, r:
"Q: What is the first letter of the word ""bear""? A:",b," b:	oh,"
"Q: What is the first letter of the word ""pair""? A:",p, p:
"Q: What is the first letter of the word ""letter""? A:",l, t:
"Q: What is the first letter of the word ""sailing""? A:",s, s:
"Write the first letter of the word ""tram"": ",t, t.
"Q: What is the first letter of the word ""radio""? A:",r, e:
"Write the first letter of the word ""include"": ",i, e.
"Q: Which letter does the word ""honey"" start with? A:",h, h:
"Q: Which letter does the word ""however"" start with? A:",h, w:
"Q: Which letter does the word ""plastic"" start with? A:",p, p:
"Q: Which letter does the word ""teach"" start with? A:",t, t:
"Q: Which letter does the word ""polite"" start with? A:",p, p:
"Write the first letter of the word ""village"": ",v, b.
"Q: What is the first letter of the word ""king""? A:",k, b:	uh-
"Q: What is the first letter of the word ""excellent""? A:",e, e:
"Q: Which letter does the word ""glad"" start with? A:",g, g:
"Write the first letter of the word ""concert"": ",c, c.
"Q: Which letter does the word ""which"" start with? A:",w, w:
"Write the first letter of the word ""engineer"": ",e, c.
"Q: What is the first letter of the word ""tea""? A:",t, t: what is the
"Write the first letter of the word ""grandson"": ",g, g. a. a
"Write the first letter of the word ""weekly"": ",w, w.
"Q: What is the first letter of the word ""second""? A:",s, s:
"Write the first letter of the word ""win"": ",w, w.
"Write the first letter of the word ""delay"": ",d, d.
"Q: Which letter does the word ""country"" start with? A:",c, s:
"Write the first letter of the word ""parent"": ",p, p p p p g
"Q: Which letter does the word ""against"" start with? A:",a, a:	um.
"Q: Which letter does the word ""about"" start with? A:",a, t:
"Q: What is the first letter of the word ""drum""? A:",d, s:
"Q: Which letter does the word ""golf"" start with? A:",g, g:
"Q: What is the first letter of the word ""pretty""? A:",p, g:
"Q: What is the first letter of the word ""there""? A:",t, h:
"Q: What is the first letter of the word ""pass""? A:",p, p:
"Q: Which letter does the word ""behind"" start with? A:",b," b:	oh,"
"Q: What is the first letter of the word ""swimming""? A:",s, s:
"Q: What is the first letter of the word ""bottom""? A:",b," b:	oh,"
"Q: What is the first letter of the word ""silver""? A:",s, g:
"Q: Which letter does the word ""own"" start with? A:",o, f:
"Q: Which letter does the word ""the"" start with? A:",t, t:
"Q: What is the first letter of the word ""take""? A:",t, m:
"Q: What is the first letter of the word ""accident""? A:",a, a:	uh-
"Q: What is the first letter of the word ""neighbor""? A:",n, b:	uh-
"Write the first letter of the word ""wife"": ",w, w.
"Q: What is the first letter of the word ""afraid""? A:",a, f: what is the
"Write the first letter of the word ""group"": ",g, s.
"Write the first letter of the word ""bring"": ",b, p.
"Q: What is the first letter of the word ""cigarette""? A:",c, c:
"Write the first letter of the word ""it"": ",i, i.
"Write the first letter of the word ""grandma"": ",g, c a t u p
"Write the first letter of the word ""guest"": ",g, w.
"Write the first letter of the word ""single"": ",s, c.
"Q: Which letter does the word ""line"" start with? A:",l, t:
"Q: Which letter does the word ""vegetable"" start with? A:",v, s:
"Write the first letter of the word ""park"": ",p, p.
"Q: What is the first letter of the word ""subway""? A:",s, s:
"Q: Which letter does the word ""over"" start with? A:",o, o:
"Write the first letter of the word ""catch"": ",c, c.
"Write the first letter of the word ""husband"": ",h, s.
"Write the first letter of the word ""brown"": ",b, b.
"Write the first letter of the word ""yellow"": ",y, b.
"Write the first letter of the word ""alcohol"": ",a, a.
"Q: What is the first letter of the word ""golf""? A:",g, g:
"Write the first letter of the word ""king"": ",k," b:	oh,"
"Q: What is the first letter of the word ""give""? A:",g, m:
"Q: Which letter does the word ""understand"" start with? A:",u, m:
"Write the first letter of the word ""discount"": ",d, s.
"Write the first letter of the word ""mom"": ",m, m.
"Q: Which letter does the word ""wastebasket"" start with? A:",w, w:
"Q: What is the first letter of the word ""guitar""? A:",g, w:
"Q: What is the first letter of the word ""useful""? A:",u, i:
"Write the first letter of the word ""yeah"": ",y, h.
"Q: What is the first letter of the word ""fresh""? A:",f, f:
"Write the first letter of the word ""pilot"": ",p, c.
"Q: Which letter does the word ""deep"" start with? A:",d, s:
"Q: What is the first letter of the word ""sometimes""? A:",s, s:
"Q: What is the first letter of the word ""fantastic""? A:",f, f: what is the
"Write the first letter of the word ""cool"": ",c, c.
"Q: What is the first letter of the word ""tomorrow""? A:",t, m:
"Q: Which letter does the word ""violin"" start with? A:",v, v:
"Write the first letter of the word ""every"": ",e, o. k.
"Q: Which letter does the word ""anyone"" start with? A:",a, n:
"Write the first letter of the word ""book"": ",b, b.
"Q: What is the first letter of the word ""toe""? A:",t, t:
"Write the first letter of the word ""winner"": ",w, w.
"Q: What is the first letter of the word ""wait""? A:",w, w:
"Q: What is the first letter of the word ""sorry""? A:",s, s:
"Q: Which letter does the word ""flight"" start with? A:",f, r:
"Q: What is the first letter of the word ""draw""? A:",d, d:
"Write the first letter of the word ""video"": ",v," b:	oh,"
"Q: What is the first letter of the word ""should""? A:",s, d:
"Q: What is the first letter of the word ""together""? A:",t, t:
"Q: Which letter does the word ""runner"" start with? A:",r, r:
"Q: Which letter does the word ""thanks"" start with? A:",t, t:
