Input,Expected,Predicted
"Q: Which is a homophone of the word ""find"", ""fined"" or ""locate""? A:",fined," fined, fined"
"Q: Which is a homophone of the word ""some"", ""sum"" or ""few""? A:",sum," sum""? a:"
"Q: Which is a homophone of the word ""two"", ""to"" or ""three""? A:",to," to"" or ""to"
"Q: Of the two words ""map"" and ""sail"", which one sounds more like ""sale""? A:",sail, sailboat
"Q: Of the two words ""strong"" and ""pee"", which one sounds more like ""pea""? A:",pee, pee.
"Q: Of the two words ""month"" and ""weak"", which one sounds more like ""week""? A:",weak, weakened by the cold
"Q: Which is a homophone of the word ""cellar"", ""nice"" or ""seller""? A:",seller," seller""? a:"
"Q: Of the two words ""hello"" and ""by"", which one sounds more like ""bye""? A:",by, by means of the two
"Q: Which is a homophone of the word ""beet"", ""beat"" or ""towel""? A:",beat," beat""? a:"
"Q: Of the two words ""sent"" and ""hungry"", which one sounds more like ""cent""? A:",sent," sentient""? a:"
"Q: Which is a homophone of the word ""sent"", ""armchair"" or ""scent""? A:",scent," scented""? a:"
"Q: Which word sounds like the word ""tea"", ""drinking"" or ""tee""? A:",tee," tee""? ""tee"
"Q: Of the two words ""plant"" and ""knows"", which one sounds more like ""nose""? A:",knows," knows ""plant""?"
"Q: Which word sounds like the word ""herd"", ""heard"" or ""cows""? A:",heard," heard""? a:"
"Q: Which is a homophone of the word ""die"", ""cat"" or ""dye""? A:",dye, dye:
"Q: Of the two words ""admiral"" and ""kernel"", which one sounds more like ""colonel""? A:",kernel, kernel.
"Q: Of the two words ""prophet"" and ""money"", which one sounds more like ""profit""? A:",prophet, prophet
"Q: Which is a homophone of the word ""flea"", ""flee"" or ""tick""? A:",flee," plucked""? a:"
"Q: Which is a homophone of the word ""throne"", ""spider"" or ""thrown""? A:",thrown, thrown
"Q: Which is a homophone of the word ""been"", ""long"" or ""bin""? A:",bin," bin""? a:"
"Q: Which word sounds like the word ""claws"", ""tail"" or ""clause""? A:",clause, clause is a word
"Q: Which word sounds like the word ""colonel"", ""kernel"" or ""lieutenant""? A:",kernel," kernel, """
"Q: Which is a homophone of the word ""rays"", ""children"" or ""raise""? A:",raise," raise your hand, raise"
"Q: Which word sounds like the word ""scent"", ""fragrance"" or ""cent""? A:",cent," cent""? a:"
"Q: Which word sounds like the word ""waist"", ""chest"" or ""waste""? A:",waste, waste.
"Q: Of the two words ""right"" and ""sighed"", which one sounds more like ""side""? A:",sighed, sighed; sighed; sighed
"Q: Which word sounds like the word ""claws"", ""fangs"" or ""clause""? A:",clause, clause is a word
"Q: Which word sounds like the word ""war"", ""army"" or ""wore""? A:",wore," woreied, wornied"
"Q: Which is a homophone of the word ""choose"", ""chews"" or ""decide""? A:",chews," chews, chews"
"Q: Which word sounds like the word ""warn"", ""cup"" or ""worn""? A:",worn, worn out by someone who
"Q: Which word sounds like the word ""pea"", ""strong"" or ""pee""? A:",pee," peewee""? a"
"Q: Of the two words ""blew"" and ""fishing"", which one sounds more like ""blue""? A:",blew," blew""?"
"Q: Of the two words ""shore"" and ""fairy"", which one sounds more like ""ferry""? A:",fairy," fairy tale sounds like """
"Q: Which word sounds like the word ""mail"", ""address"" or ""male""? A:",male, male or female?
"Q: Which word sounds like the word ""bread"", ""bred"" or ""loaf""? A:",bred, bred:
"Q: Which word sounds like the word ""bee"", ""be"" or ""honey""? A:",be," be""be""be"
"Q: Of the two words ""saying"" and ""here"", which one sounds more like ""hear""? A:",here, here are some words that
"Q: Which word sounds like the word ""side"", ""rock"" or ""sighed""? A:",sighed, sighed;
"Q: Which word sounds like the word ""clothes"", ""shirt"" or ""close""? A:",close," close""? a:"
"Q: Which is a homophone of the word ""right"", ""write"" or ""turn""? A:",write," write"" or ""wr"
"Q: Of the two words ""village"" and ""tow"", which one sounds more like ""toe""? A:",tow," tow, tow, tow"
"Q: Which is a homophone of the word ""pair"", ""pear"" or ""couple""? A:",pear," pear, pear, pear"
"Q: Which word sounds like the word ""tale"", ""ice"" or ""tail""? A:",tail, tail.
"Q: Of the two words ""might"" and ""tick"", which one sounds more like ""mite""? A:",might, might
"Q: Of the two words ""election"" and ""pole"", which one sounds more like ""poll""? A:",pole, pole vault
"Q: Which is a homophone of the word ""plane"", ""plain"" or ""flying""? A:",plain, plain or plain?
"Q: Of the two words ""not"" and ""rope"", which one sounds more like ""knot""? A:",not," not""knot""?"
"Q: Of the two words ""friend"" and ""sail"", which one sounds more like ""sale""? A:",sail, sailboat
"Q: Of the two words ""bore"" and ""deer"", which one sounds more like ""boar""? A:",bore," bore""? a:"
"Q: Of the two words ""pear"" and ""homework"", which one sounds more like ""pair""? A:",pear, pear
"Q: Which is a homophone of the word ""ferry"", ""shore"" or ""fairy""? A:",fairy, fairy tale
"Q: Which is a homophone of the word ""fourth"", ""forth"" or ""camera""? A:",forth, forth returns to the word
"Q: Of the two words ""heard"" and ""wave"", which one sounds more like ""herd""? A:",heard," heard""? a:"
"Q: Of the two words ""already"" and ""bin"", which one sounds more like ""been""? A:",bin," bin"" sounds more like"
"Q: Which is a homophone of the word ""boar"", ""piano"" or ""bore""? A:",bore," bore""? a:"
"Q: Of the two words ""sand"" and ""see"", which one sounds more like ""sea""? A:",see," see, see, see"
"Q: Which word sounds like the word ""tide"", ""ball"" or ""tied""? A:",tied," tied""? a:"
"Q: Which is a homophone of the word ""cent"", ""pence"" or ""sent""? A:",sent, sentencing a sent
"Q: Which is a homophone of the word ""profit"", ""prophet"" or ""money""? A:",prophet, prophet:
"Q: Which is a homophone of the word ""cruise"", ""crews"" or ""ship""? A:",crews, crews:
"Q: Of the two words ""building"" and ""ate"", which one sounds more like ""eight""? A:",ate," ate"" or ""four"
"Q: Which word sounds like the word ""knight"", ""night"" or ""soup""? A:",night, night.
"Q: Which is a homophone of the word ""been"", ""hockey"" or ""bin""? A:",bin," bin""? a:"
"Q: Which is a homophone of the word ""cereal"", ""serial"" or ""oatmeal""? A:",serial," serialized"" or """
"Q: Of the two words ""kitten"" and ""for"", which one sounds more like ""four""? A:",for," for""two""? a"
"Q: Which word sounds like the word ""right"", ""turn"" or ""write""? A:",write," write""turn""? a"
"Q: Which word sounds like the word ""side"", ""different"" or ""sighed""? A:",sighed, sighed.
"Q: Of the two words ""battle"" and ""wore"", which one sounds more like ""war""? A:",wore, woreied out by a
"Q: Of the two words ""need"" and ""halve"", which one sounds more like ""have""? A:",halve," halve""? a:"
"Q: Which is a homophone of the word ""air"", ""glass"" or ""heir""? A:",heir," pear, pear, pear"
"Q: Which is a homophone of the word ""duel"", ""pea"" or ""dual""? A:",dual," dual""? a:"
"Q: Which word sounds like the word ""moose"", ""mousse"" or ""bread""? A:",mousse, mousse
"Q: Of the two words ""aye"" and ""vision"", which one sounds more like ""eye""? A:",aye, ayee
"Q: Which is a homophone of the word ""sale"", ""sail"" or ""rent""? A:",sail, sailboat
"Q: Of the two words ""work"" and ""scent"", which one sounds more like ""sent""? A:",scent," sentient""? a:"
"Q: Which word sounds like the word ""cruise"", ""ship"" or ""crews""? A:",crews, crews?
"Q: Which is a homophone of the word ""pair"", ""pear"" or ""television""? A:",pear, pear tree:
"Q: Of the two words ""strong"" and ""fined"", which one sounds more like ""find""? A:",fined," fined""?"
"Q: Which is a homophone of the word ""son"", ""daughter"" or ""sun""? A:",sun, sun:
"Q: Which word sounds like the word ""flea"", ""flee"" or ""insect""? A:",flee, flee:
"Q: Of the two words ""feat"" and ""house"", which one sounds more like ""feet""? A:",feat," feat or ""fe"
"Q: Of the two words ""prophet"" and ""happy"", which one sounds more like ""profit""? A:",prophet, prophet
"Q: Which is a homophone of the word ""hour"", ""our"" or ""fun""? A:",our, our our our our our
"Q: Which word sounds like the word ""choose"", ""play"" or ""chews""? A:",chews," chews, chews"
"Q: Which is a homophone of the word ""days"", ""daze"" or ""months""? A:",daze," daze, d"
"Q: Of the two words ""teddy"" and ""bare"", which one sounds more like ""bear""? A:",bare," barefooted"" and"
"Q: Of the two words ""mum"" and ""dear"", which one sounds more like ""deer""? A:",dear," dear""? a:"
"Q: Which is a homophone of the word ""four"", ""trip"" or ""for""? A:",for," for""? a:"
"Q: Of the two words ""pause"" and ""street"", which one sounds more like ""paws""? A:",pause," pause is a word """
"Q: Of the two words ""father"" and ""sun"", which one sounds more like ""son""? A:",sun," sunbeam""? a"
"Q: Of the two words ""blooming"" and ""flour"", which one sounds more like ""flower""? A:",flour," flour, flour, flour"
"Q: Which is a homophone of the word ""tea"", ""tee"" or ""jeans""? A:",tee, teehawks are called
"Q: Of the two words ""weak"" and ""day"", which one sounds more like ""week""? A:",weak, weakened by the cold
"Q: Which is a homophone of the word ""week"", ""day"" or ""weak""? A:",weak, weakened or weakened
"Q: Which is a homophone of the word ""medal"", ""paint"" or ""meddle""? A:",meddle," meddle"" or """
"Q: Which word sounds like the word ""nose"", ""ears"" or ""knows""? A:",knows, knows.
"Q: Of the two words ""home"" and ""waste"", which one sounds more like ""waist""? A:",waste," wasteful""? a:"
"Q: Which is a homophone of the word ""mind"", ""mined"" or ""horse""? A:",mined," mated, mated"
"Q: Of the two words ""chews"" and ""select"", which one sounds more like ""choose""? A:",chews, cheepcheepche
"Q: Which word sounds like the word ""dough"", ""doe"" or ""song""? A:",doe, doe
"Q: Which is a homophone of the word ""bee"", ""sofa"" or ""be""? A:",be," sofa or ""be"
"Q: Which word sounds like the word ""warn"", ""worn"" or ""beware""? A:",worn, worn out by someone who
"Q: Which word sounds like the word ""warn"", ""desk"" or ""worn""? A:",worn, worn:
"Q: Of the two words ""shorts"" and ""bye"", which one sounds more like ""buy""? A:",bye, shuffle sounds more
"Q: Which word sounds like the word ""cruise"", ""crews"" or ""sailing""? A:",crews, crews. word
"Q: Of the two words ""drago"" and ""night"", which one sounds more like ""knight""? A:",night," night""? a:"
"Q: Which is a homophone of the word ""clothes"", ""close"" or ""message""? A:",close," close""? a:"
"Q: Of the two words ""learn"" and ""by"", which one sounds more like ""bye""? A:",by," by means of ""by"
"Q: Which word sounds like the word ""rays"", ""children"" or ""raise""? A:",raise," raise your hand, raise"
"Q: Which word sounds like the word ""air"", ""water"" or ""heir""? A:",heir, heir:
"Q: Which word sounds like the word ""sea"", ""see"" or ""orange""? A:",see, see or see or see
"Q: Which is a homophone of the word ""high"", ""hi"" or ""rug""? A:",hi, hike is a hom
"Q: Of the two words ""tied"" and ""lemon"", which one sounds more like ""tide""? A:",tied," tied"" and ""t"
"Q: Which word sounds like the word ""sight"", ""eye"" or ""cite""? A:",cite," cite. ""c"
"Q: Which word sounds like the word ""hire"", ""higher"" or ""job""? A:",higher," higher, higher, higher"
"Q: Which word sounds like the word ""cereal"", ""serial"" or ""oatmeal""? A:",serial," serialized"" or """
"Q: Which word sounds like the word ""hear"", ""saying"" or ""here""? A:",here, here are some words that
"Q: Which is a homophone of the word ""sea"", ""ocean"" or ""see""? A:",see, see?
"Q: Which is a homophone of the word ""cent"", ""sent"" or ""pence""? A:",sent," sentient""? a:"
"Q: Which word sounds like the word ""choose"", ""chews"" or ""play""? A:",chews," chews, chews"
"Q: Which word sounds like the word ""maid"", ""made"" or ""toothache""? A:",made," made"" or ""made"
"Q: Which word sounds like the word ""son"", ""daughter"" or ""sun""? A:",sun, sun:
"Q: Which word sounds like the word ""dam"", ""kite"" or ""damn""? A:",damn," damn""? a:"
"Q: Which word sounds like the word ""profit"", ""prophet"" or ""happy""? A:",prophet, prophet:
"Q: Which is a homophone of the word ""paws"", ""cat"" or ""pause""? A:",pause, pause is a homophone
"Q: Of the two words ""milkshake"" and ""bare"", which one sounds more like ""bear""? A:",bare," barefooted"" sounds"
"Q: Which is a homophone of the word ""buy"", ""bye"" or ""ache""? A:",bye," bye, bye, bye"
"Q: Which word sounds like the word ""deer"", ""moose"" or ""dear""? A:",dear," dear""? a:"
"Q: Which word sounds like the word ""herd"", ""heard"" or ""apple""? A:",heard," heard""? a:"
"Q: Which is a homophone of the word ""mite"", ""brilliant"" or ""might""? A:",might," might""?"
"Q: Which is a homophone of the word ""brake"", ""break"" or ""tire""? A:",break," break""? a:"
"Q: Of the two words ""by"" and ""hello"", which one sounds more like ""bye""? A:",by, by:
"Q: Of the two words ""garden"" and ""preys"", which one sounds more like ""praise""? A:",preys, preys is a word
"Q: Which is a homophone of the word ""bye"", ""learn"" or ""by""? A:",by, by:
"Q: Which word sounds like the word ""been"", ""already"" or ""bin""? A:",bin," bin""? a:"
"Q: Which is a homophone of the word ""right"", ""brother"" or ""write""? A:",write," write"" or ""wr"
"Q: Of the two words ""thinking"" and ""mined"", which one sounds more like ""mind""? A:",mined, munger:
"Q: Which word sounds like the word ""hour"", ""our"" or ""day""? A:",our, our day is done.
"Q: Of the two words ""mystery"" and ""tail"", which one sounds more like ""tale""? A:",tail," tail, tail, tail"
"Q: Of the two words ""crews"" and ""ship"", which one sounds more like ""cruise""? A:",crews," crews"" and"
"Q: Which is a homophone of the word ""week"", ""weak"" or ""month""? A:",weak, weakened or weakened
"Q: Which word sounds like the word ""bread"", ""bred"" or ""village""? A:",bred, bred:
"Q: Which word sounds like the word ""dew"", ""due"" or ""father""? A:",due, due to the fact that
"Q: Which is a homophone of the word ""sword"", ""easy"" or ""soared""? A:",soared, soared.
"Q: Which is a homophone of the word ""profit"", ""cash"" or ""prophet""? A:",prophet, prophet:
"Q: Which is a homophone of the word ""eight"", ""ate"" or ""nine""? A:",ate," ate"" or ""eight"
"Q: Of the two words ""wave"" and ""heard"", which one sounds more like ""herd""? A:",heard," heard""? a:"
"Q: Of the two words ""three"" and ""for"", which one sounds more like ""four""? A:",for," for"", which one sounds"
"Q: Of the two words ""discount"" and ""by"", which one sounds more like ""buy""? A:",by, by means of the two
"Q: Of the two words ""library"" and ""pole"", which one sounds more like ""poll""? A:",pole," polecat, polecat"
"Q: Which is a homophone of the word ""plane"", ""flying"" or ""plain""? A:",plain, plain or plain?
"Q: Of the two words ""yellow"" and ""censor"", which one sounds more like ""sensor""? A:",censor, censor.
"Q: Of the two words ""up"" and ""hi"", which one sounds more like ""high""? A:",hi," hi, hi, hi"
"Q: Which word sounds like the word ""knot"", ""rope"" or ""not""? A:",not," not""not"" or"
"Q: Which word sounds like the word ""high"", ""hi"" or ""rug""? A:",hi, hike or hike
"Q: Which word sounds like the word ""colonel"", ""kernel"" or ""admiral""? A:",kernel," kernel, """
"Q: Which is a homophone of the word ""eight"", ""ate"" or ""four""? A:",ate,"ate"" or ""four"
"Q: Which word sounds like the word ""knight"", ""zoo"" or ""night""? A:",night, night.
"Q: Of the two words ""damn"" and ""watch"", which one sounds more like ""dam""? A:",damn," damn""? a:"
"Q: Of the two words ""sum"" and ""paper"", which one sounds more like ""some""? A:",sum, sum
"Q: Which word sounds like the word ""colonel"", ""sport"" or ""kernel""? A:",kernel, kernel.
"Q: Which is a homophone of the word ""tale"", ""ice"" or ""tail""? A:",tail, tail:
"Q: Which is a homophone of the word ""sent"", ""received"" or ""scent""? A:",scent," sentient""? a:"
"Q: Which is a homophone of the word ""knight"", ""night"" or ""zoo""? A:",night, night:
"Q: Of the two words ""sun"" and ""father"", which one sounds more like ""son""? A:",sun," sunbeam""? a"
"Q: Which word sounds like the word ""two"", ""eight"" or ""too""? A:",too, too many words. a
"Q: Of the two words ""bred"" and ""loaf"", which one sounds more like ""bread""? A:",bred, bred:
"Q: Which word sounds like the word ""hour"", ""lamp"" or ""our""? A:",our," our word ""hour"""
"Q: Which is a homophone of the word ""waist"", ""chest"" or ""waste""? A:",waste, waste.
"Q: Of the two words ""piece"" and ""freedom"", which one sounds more like ""peace""? A:",piece, piecemeal mush
"Q: Of the two words ""daze"" and ""picture"", which one sounds more like ""days""? A:",daze," daze, d"
"Q: Which is a homophone of the word ""bread"", ""bred"" or ""loaf""? A:",bred, bred:
"Q: Which word sounds like the word ""sale"", ""buy"" or ""sail""? A:",sail, sailboat.
"Q: Of the two words ""kernel"" and ""sport"", which one sounds more like ""colonel""? A:",kernel, stainless steel:
"Q: Of the two words ""bye"" and ""ache"", which one sounds more like ""buy""? A:",bye," bye"" and ""d"
"Q: Of the two words ""dance"" and ""tee"", which one sounds more like ""tea""? A:",tee," teehee, teehee"
"Q: Of the two words ""preys"" and ""internet"", which one sounds more like ""praise""? A:",preys, preys is when someone
"Q: Which is a homophone of the word ""sent"", ""scent"" or ""work""? A:",scent," scented, green or"
"Q: Of the two words ""buy"" and ""cell"", which one sounds more like ""sell""? A:",cell," cell, cell, cell"
"Q: Which is a homophone of the word ""buy"", ""sell"" or ""by""? A:",by, by:
"Q: Which word sounds like the word ""sell"", ""buy"" or ""cell""? A:",cell, cell.
"Q: Which word sounds like the word ""choose"", ""chews"" or ""floor""? A:",chews," blew""? a:"
"Q: Which is a homophone of the word ""praise"", ""preys"" or ""worthy""? A:",preys, preys upon the word
"Q: Which word sounds like the word ""hear"", ""here"" or ""bag""? A:",here," here"" or ""here"
"Q: Which is a homophone of the word ""toe"", ""foot"" or ""tow""? A:",tow," towtow""? a"
"Q: Of the two words ""be"" and ""sofa"", which one sounds more like ""bee""? A:",be," sofa sounds like """
"Q: Which word sounds like the word ""mail"", ""male"" or ""head""? A:",male, male or female?
"Q: Of the two words ""peek"" and ""uncle"", which one sounds more like ""peak""? A:",peek," peek""? a:"
"Q: Which is a homophone of the word ""side"", ""sighed"" or ""rock""? A:",sighed, sighed;
"Q: Of the two words ""guitar"" and ""byte"", which one sounds more like ""bite""? A:",byte, byte is a hom
"Q: Of the two words ""hand"" and ""sight"", which one sounds more like ""site""? A:",sight, sight:
"Q: Which is a homophone of the word ""meat"", ""beef"" or ""meet""? A:",meet, meet someone who's not
"Q: Of the two words ""point"" and ""crews"", which one sounds more like ""cruise""? A:",crews, crews
"Q: Which is a homophone of the word ""right"", ""way"" or ""write""? A:",write," write""write"""
"Q: Which is a homophone of the word ""peak"", ""maximum"" or ""peek""? A:",peek, hint:
"Q: Which word sounds like the word ""mite"", ""insect"" or ""might""? A:",might," might""?"
"Q: Which word sounds like the word ""hair"", ""ticket"" or ""hare""? A:",hare, hare is a word
"Q: Which word sounds like the word ""paws"", ""pause"" or ""street""? A:",pause, pause is a word used
"Q: Which word sounds like the word ""flower"", ""zebra"" or ""flour""? A:",flour, dye:
"Q: Of the two words ""peek"" and ""maximum"", which one sounds more like ""peak""? A:",peek," peek""? a:"
"Q: Which is a homophone of the word ""paws"", ""treasure"" or ""pause""? A:",pause, pause is a homophone
"Q: Of the two words ""story"" and ""tail"", which one sounds more like ""tale""? A:",tail," tail, tail, tail"
"Q: Of the two words ""hi"" and ""low"", which one sounds more like ""high""? A:",hi, hike is a low
"Q: Which word sounds like the word ""four"", ""kitten"" or ""for""? A:",for," for""? a:"
"Q: Which word sounds like the word ""sea"", ""orange"" or ""see""? A:",see, see is a:
"Q: Which word sounds like the word ""beet"", ""picture"" or ""beat""? A:",beat," beat""? a:"
"Q: Which word sounds like the word ""been"", ""hockey"" or ""bin""? A:",bin," bin"" or ""be"
"Q: Which word sounds like the word ""some"", ""sum"" or ""paper""? A:",sum," sum""? a:"
"Q: Which word sounds like the word ""beet"", ""beat"" or ""picture""? A:",beat," beat""? a:"
"Q: Of the two words ""halve"" and ""doll"", which one sounds more like ""have""? A:",halve," halve"" and """
"Q: Which is a homophone of the word ""poll"", ""pole"" or ""election""? A:",pole, poleman or poleman
"Q: Which is a homophone of the word ""waist"", ""waste"" or ""chest""? A:",waste," wasteful""? a:"
"Q: Which word sounds like the word ""week"", ""weak"" or ""month""? A:",weak, weakened or weakened
"Q: Which word sounds like the word ""buy"", ""by"" or ""sell""? A:",by, by:
"Q: Which word sounds like the word ""mail"", ""male"" or ""bird""? A:",male, male:
"Q: Of the two words ""chicken"" and ""byte"", which one sounds more like ""bite""? A:",byte," byte means ""by"
"Q: Which word sounds like the word ""flower"", ""flour"" or ""music""? A:",flour, dye:
"Q: Which is a homophone of the word ""profit"", ""happy"" or ""prophet""? A:",prophet, prophet:
"Q: Of the two words ""by"" and ""discount"", which one sounds more like ""buy""? A:",by," by means of ""by"
"Q: Which is a homophone of the word ""buy"", ""order"" or ""bye""? A:",bye," bye""? a:"
"Q: Which word sounds like the word ""sale"", ""sail"" or ""friend""? A:",sail, sailboat
"Q: Which is a homophone of the word ""paws"", ""whiskers"" or ""pause""? A:",pause, pause is a homophone
"Q: Which word sounds like the word ""maid"", ""made"" or ""lady""? A:",made," made"" or ""made"
"Q: Of the two words ""piano"" and ""bore"", which one sounds more like ""boar""? A:",bore," bore""? a:"
"Q: Which is a homophone of the word ""duel"", ""skirmish"" or ""dual""? A:",dual," dual""? a:"
"Q: Of the two words ""not"" and ""piano"", which one sounds more like ""knot""? A:",not," not""not""?"
"Q: Which word sounds like the word ""hour"", ""fun"" or ""our""? A:",our," our word ""fun"
"Q: Which is a homophone of the word ""hear"", ""here"" or ""market""? A:",here, here is a homophone
"Q: Which is a homophone of the word ""medal"", ""meddle"" or ""winner""? A:",meddle," meddle"" or """
"Q: Which word sounds like the word ""clothes"", ""close"" or ""pool""? A:",close," close"" or ""cl"
"Q: Which word sounds like the word ""been"", ""bin"" or ""had""? A:",bin," bin"" or ""be"
"Q: Which word sounds like the word ""four"", ""five"" or ""for""? A:",for," for""? a:"
"Q: Which word sounds like the word ""hour"", ""our"" or ""lamp""? A:",our," our word ""hour""?"
"Q: Which word sounds like the word ""blue"", ""question"" or ""blew""? A:",blew, dye:
"Q: Of the two words ""months"" and ""daze"", which one sounds more like ""days""? A:",daze," daze, d"
"Q: Which is a homophone of the word ""praise"", ""worthy"" or ""preys""? A:",preys," preys""? a:"
"Q: Which word sounds like the word ""nun"", ""none"" or ""monk""? A:",none," none of the words """
"Q: Which word sounds like the word ""pea"", ""pee"" or ""strong""? A:",pee," peewee""? a"
"Q: Which is a homophone of the word ""sent"", ""scent"" or ""armchair""? A:",scent," scented ""sent"
"Q: Which word sounds like the word ""nun"", ""none"" or ""cake""? A:",none," none, none, none"
"Q: Of the two words ""bye"" and ""cheap"", which one sounds more like ""buy""? A:",bye," bye-bye, you"
"Q: Which word sounds like the word ""cellar"", ""basement"" or ""seller""? A:",seller," seller""? a:"
"Q: Which word sounds like the word ""rain"", ""reign"" or ""worse""? A:",reign, reign:
"Q: Which is a homophone of the word ""days"", ""weeks"" or ""daze""? A:",daze, daze:
"Q: Which is a homophone of the word ""colonel"", ""soup"" or ""kernel""? A:",kernel," kernel, """
"Q: Which word sounds like the word ""find"", ""fined"" or ""locate""? A:",fined," fined, fined"
"Q: Of the two words ""fined"" and ""spider"", which one sounds more like ""find""? A:",fined," fined""?"
"Q: Of the two words ""cell"" and ""buy"", which one sounds more like ""sell""? A:",cell, cell phone
"Q: Which is a homophone of the word ""bread"", ""sandwich"" or ""bred""? A:",bred, bred:
"Q: Which word sounds like the word ""sword"", ""soared"" or ""weapon""? A:",soared," soared, soared"
