Input,Options,Expected,Output (raw),Predicted
"F: Was ist der erste Buchstabe des Wortes ""rennen""? A:","['r', 'e', 'n', 'n', 'e', 'n']",r,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""rennen""? a:UTT_BOUNDARY wimper zuber", wimper zuber
"F: Mit welchem Buchstaben beginnt das Wort ""lesen""? A:","['l', 'e', 's', 'e', 'n']",l,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""lesen""? a:UTT_BOUNDARY s:UTT_BOUNDARY", s:
"Schreibe den ersten Buchstaben des Wortes ""Hof"": ","['H', 'o', 'f']",h,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""hof"":UTT_BOUNDARY hurtighunden", hurtighunden
"F: Was ist der erste Buchstabe des Wortes ""berühren""? A:","['b', 'e', 'r', 'ü', 'h', 'r', 'e', 'n']",b,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""berühren""? a:UTT_BOUNDARY baseclown", baseclown
"F: Mit welchem Buchstaben beginnt das Wort ""Entwicklungshilfe""? A:","['E', 'n', 't', 'w', 'i', 'c', 'k', 'l', 'u', 'n', 'g', 's', 'h', 'i', 'l', 'f', 'e']",e,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""entwicklungshilfe""? a:UTT_BOUNDARY effizient""?"," effizient""?"
"F: Was ist der erste Buchstabe des Wortes ""Nudelholz""? A:","['N', 'u', 'd', 'e', 'l', 'h', 'o', 'l', 'z']",n,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""nudelholz""? a:UTT_BOUNDARY nager nergiz", nager nergiz
"Schreibe den ersten Buchstaben des Wortes ""Essen"": ","['E', 's', 's', 'e', 'n']",e,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""essen"":UTT_BOUNDARY galaiapothe", galaiapothe
"Schreibe den ersten Buchstaben des Wortes ""bezaubernd"": ","['b', 'e', 'z', 'a', 'u', 'b', 'e', 'r', 'n', 'd']",b,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""bezaubernd"":UTT_BOUNDARY bangeetais"":"," bangeetais"":"
"F: Was ist der erste Buchstabe des Wortes ""Hand""? A:","['H', 'a', 'n', 'd']",h,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""hand""? a:UTT_BOUNDARY hundenmarkt"" oder"," hundenmarkt"" oder"
"F: Was ist der erste Buchstabe des Wortes ""treffen""? A:","['t', 'r', 'e', 'f', 'f', 'e', 'n']",t,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""treffen""? a:UTT_BOUNDARY sicks machen einen", sicks machen einen
"F: Was ist der erste Buchstabe des Wortes ""warm""? A:","['w', 'a', 'r', 'm']",w,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""warm""? a:UTT_BOUNDARY warzenschwein? a", warzenschwein? a
"Schreibe den ersten Buchstaben des Wortes ""Löffel"": ","['L', 'ö', 'f', 'f', 'e', 'l']",l,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""löffel"":UTT_BOUNDARY stengel"" oder"," stengel"" oder"
"F: Mit welchem Buchstaben beginnt das Wort ""Feuerwehrmann""? A:","['F', 'e', 'u', 'e', 'r', 'w', 'e', 'h', 'r', 'm', 'a', 'n', 'n']",f,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""feuerwehrmann""? a:UTT_BOUNDARY lunge"" oder """," lunge"" oder """
"Schreibe den ersten Buchstaben des Wortes ""Trick"": ","['T', 'r', 'i', 'c', 'k']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""trick"":UTT_BOUNDARY sicketertal", sicketertal
"Schreibe den ersten Buchstaben des Wortes ""Abnahme"": ","['A', 'b', 'n', 'a', 'h', 'm', 'e']",a,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""abnahme"":UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Mit welchem Buchstaben beginnt das Wort ""unverwüstlich""? A:","['u', 'n', 'v', 'e', 'r', 'w', 'ü', 's', 't', 'l', 'i', 'c', 'h']",u,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""unverwüstlich""? a:UTT_BOUNDARY uffizient,"," uffizient,"
"F: Was ist der erste Buchstabe des Wortes ""schwach""? A:","['s', 'c', 'h', 'w', 'a', 'c', 'h']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""schwach""? a:UTT_BOUNDARY kehlköpfelaut", kehlköpfelaut
"F: Mit welchem Buchstaben beginnt das Wort ""glücklich""? A:","['g', 'l', 'ü', 'c', 'k', 'l', 'i', 'c', 'h']",g,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""glücklich""? a:UTT_BOUNDARY hurtighunden", hurtighunden
"F: Mit welchem Buchstaben beginnt das Wort ""verabschieden""? A:","['v', 'e', 'r', 'a', 'b', 's', 'c', 'h', 'i', 'e', 'd', 'e', 'n']",v,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""verabschieden""? a:UTT_BOUNDARY vasebalkon""?"," vasebalkon""?"
"F: Mit welchem Buchstaben beginnt das Wort ""unterscheidbar""? A:","['u', 'n', 't', 'e', 'r', 's', 'c', 'h', 'e', 'i', 'd', 'b', 'a', 'r']",u,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""unterscheidbar""? a:UTT_BOUNDARY effizient"""," effizient"""
"F: Was ist der erste Buchstabe des Wortes ""Strom""? A:","['S', 't', 'r', 'o', 'm']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""strom""? a:UTT_BOUNDARY zapfenderbel", zapfenderbel
"Schreibe den ersten Buchstaben des Wortes ""zartbitter"": ","['z', 'a', 'r', 't', 'b', 'i', 't', 't', 'e', 'r']",z,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""zartbitter"":UTT_BOUNDARY boller, r"," boller, r"
"F: Was ist der erste Buchstabe des Wortes ""Bord""? A:","['B', 'o', 'r', 'd']",b,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""bord""? a:UTT_BOUNDARY bollerer,"," bollerer,"
"F: Was ist der erste Buchstabe des Wortes ""Kälte""? A:","['K', 'ä', 'l', 't', 'e']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kälte""? a:UTT_BOUNDARY kehlköpfelatz", kehlköpfelatz
"Schreibe den ersten Buchstaben des Wortes ""Unterricht"": ","['U', 'n', 't', 'e', 'r', 'r', 'i', 'c', 'h', 't']",u,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""unterricht"":UTT_BOUNDARY galastedt:", galastedt:
"F: Was ist der erste Buchstabe des Wortes ""Frühstück""? A:","['F', 'r', 'ü', 'h', 's', 't', 'ü', 'c', 'k']",f,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""frühstück""? a:UTT_BOUNDARY f: in alphab", f: in alphab
"F: Was ist der erste Buchstabe des Wortes ""Schnur""? A:","['S', 'c', 'h', 'n', 'u', 'r']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""schnur""? a:UTT_BOUNDARY kehlköpfelatz", kehlköpfelatz
"F: Mit welchem Buchstaben beginnt das Wort ""Dosis""? A:","['D', 'o', 's', 'i', 's']",d,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""dosis""? a:UTT_BOUNDARY d:UTT_BOUNDARY", d:
"F: Was ist der erste Buchstabe des Wortes ""anklären""? A:","['a', 'n', 'k', 'l', 'ä', 'r', 'e', 'n']",a,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""anklären""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Was ist der erste Buchstabe des Wortes ""Gedanke""? A:","['G', 'e', 'd', 'a', 'n', 'k', 'e']",g,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""gedanke""? a:UTT_BOUNDARY hundenmuseum", hundenmuseum
"F: Was ist der erste Buchstabe des Wortes ""Krawatte""? A:","['K', 'r', 'a', 'w', 'a', 't', 't', 'e']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""krawatte""? a:UTT_BOUNDARY baseballersdorf", baseballersdorf
"F: Was ist der erste Buchstabe des Wortes ""Tee""? A:","['T', 'e', 'e']",t,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""tee""? a:UTT_BOUNDARY siku, s"," siku, s"
"F: Mit welchem Buchstaben beginnt das Wort ""ängstlich""? A:","['ä', 'n', 'g', 's', 't', 'l', 'i', 'c', 'h']",ä,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""ängstlich""? a:UTT_BOUNDARY ä:UTT_BOUNDARY", ä:
"F: Mit welchem Buchstaben beginnt das Wort ""unfreundlich""? A:","['u', 'n', 'f', 'r', 'e', 'u', 'n', 'd', 'l', 'i', 'c', 'h']",u,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""unfreundlich""? a:UTT_BOUNDARY u-bahn""? a"," u-bahn""? a"
"Schreibe den ersten Buchstaben des Wortes ""Fuchs"": ","['F', 'u', 'c', 'h', 's']",f,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""fuchs"":UTT_BOUNDARY f: in alphab", f: in alphab
"F: Was ist der erste Buchstabe des Wortes ""Schwimmen""? A:","['S', 'c', 'h', 'w', 'i', 'm', 'm', 'e', 'n']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""schwimmen""? a:UTT_BOUNDARY bussardadeln", bussardadeln
"Schreibe den ersten Buchstaben des Wortes ""Termin"": ","['T', 'e', 'r', 'm', 'i', 'n']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""termin"":UTT_BOUNDARY mild mit anderen h", mild mit anderen h
"F: Mit welchem Buchstaben beginnt das Wort ""abreisen""? A:","['a', 'b', 'r', 'e', 'i', 's', 'e', 'n']",a,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""abreisen""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Mit welchem Buchstaben beginnt das Wort ""Kellertreppe""? A:","['K', 'e', 'l', 'l', 'e', 'r', 't', 'r', 'e', 'p', 'p', 'e']",k,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""kellertreppe""? a:UTT_BOUNDARY pasta mit frischer", pasta mit frischer
"Schreibe den ersten Buchstaben des Wortes ""treffen"": ","['t', 'r', 'e', 'f', 'f', 'e', 'n']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""treffen"":UTT_BOUNDARY sendenwaldsführer", sendenwaldsführer
"F: Was ist der erste Buchstabe des Wortes ""legendär""? A:","['l', 'e', 'g', 'e', 'n', 'd', 'ä', 'r']",l,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""legendär""? a:UTT_BOUNDARY effizient""?"," effizient""?"
"Schreibe den ersten Buchstaben des Wortes ""abholen"": ","['a', 'b', 'h', 'o', 'l', 'e', 'n']",a,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""abholen"":UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Was ist der erste Buchstabe des Wortes ""vermieten""? A:","['v', 'e', 'r', 'm', 'i', 'e', 't', 'e', 'n']",v,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""vermieten""? a:UTT_BOUNDARY vasebalkon""?"," vasebalkon""?"
"Schreibe den ersten Buchstaben des Wortes ""Gage"": ","['G', 'a', 'g', 'e']",g,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""gage"":UTT_BOUNDARY bangeetake"":"," bangeetake"":"
"F: Mit welchem Buchstaben beginnt das Wort ""ausziehen""? A:","['a', 'u', 's', 'z', 'i', 'e', 'h', 'e', 'n']",a,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""ausziehen""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Was ist der erste Buchstabe des Wortes ""ausfallen""? A:","['a', 'u', 's', 'f', 'a', 'l', 'l', 'e', 'n']",a,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""ausfallen""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Schreibe den ersten Buchstaben des Wortes ""Norden"": ","['N', 'o', 'r', 'd', 'e', 'n']",n,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""norden"":UTT_BOUNDARY narrnarr machen", narrnarr machen
"F: Mit welchem Buchstaben beginnt das Wort ""Termin""? A:","['T', 'e', 'r', 'm', 'i', 'n']",t,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""termin""? a:UTT_BOUNDARY tadellos? a", tadellos? a
"F: Was ist der erste Buchstabe des Wortes ""kreativ""? A:","['k', 'r', 'e', 'a', 't', 'i', 'v']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kreativ""? a:UTT_BOUNDARY kehlköpfelatz", kehlköpfelatz
"F: Was ist der erste Buchstabe des Wortes ""Bande""? A:","['B', 'a', 'n', 'd', 'e']",b,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""bande""? a:UTT_BOUNDARY bollerer,"," bollerer,"
"F: Was ist der erste Buchstabe des Wortes ""Kombination""? A:","['K', 'o', 'm', 'b', 'i', 'n', 'a', 't', 'i', 'o', 'n']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kombination""? a:UTT_BOUNDARY kehlköpfelatz", kehlköpfelatz
"F: Was ist der erste Buchstabe des Wortes ""Internet""? A:","['I', 'n', 't', 'e', 'r', 'n', 'e', 't']",i,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""internet""? a:UTT_BOUNDARY iglu: a", iglu: a
"F: Was ist der erste Buchstabe des Wortes ""Gedankenexperiment""? A:","['G', 'e', 'd', 'a', 'n', 'k', 'e', 'n', 'e', 'x', 'p', 'e', 'r', 'i', 'm', 'e', 'n', 't']",g,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""gedankenexperiment""? a:UTT_BOUNDARY burtonweg"""," burtonweg"""
"F: Mit welchem Buchstaben beginnt das Wort ""Gebäude""? A:","['G', 'e', 'b', 'ä', 'u', 'd', 'e']",g,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""gebäude""? a:UTT_BOUNDARY h: in alphab", h: in alphab
"F: Mit welchem Buchstaben beginnt das Wort ""Eis""? A:","['E', 'i', 's']",e,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""eis""? a:UTT_BOUNDARY effizientes", effizientes
"F: Mit welchem Buchstaben beginnt das Wort ""Welle""? A:","['W', 'e', 'l', 'l', 'e']",w,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""welle""? a:UTT_BOUNDARY wimper wim", wimper wim
"F: Mit welchem Buchstaben beginnt das Wort ""Schwester""? A:","['S', 'c', 'h', 'w', 'e', 's', 't', 'e', 'r']",s,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""schwester""? a:UTT_BOUNDARY mild mit anderen h", mild mit anderen h
"F: Was ist der erste Buchstabe des Wortes ""dumm""? A:","['d', 'u', 'm', 'm']",d,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""dumm""? a:UTT_BOUNDARY d:UTT_BOUNDARY", d:
"F: Mit welchem Buchstaben beginnt das Wort ""Gras""? A:","['G', 'r', 'a', 's']",g,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""gras""? a:UTT_BOUNDARY sergei lobt", sergei lobt
"Schreibe den ersten Buchstaben des Wortes ""Weinberg"": ","['W', 'e', 'i', 'n', 'b', 'e', 'r', 'g']",w,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""weinberg"":UTT_BOUNDARY bentonweger", bentonweger
"Schreibe den ersten Buchstaben des Wortes ""lernen"": ","['l', 'e', 'r', 'n', 'e', 'n']",l,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""lernen"":UTT_BOUNDARY latzhose latz", latzhose latz
"F: Mit welchem Buchstaben beginnt das Wort ""Herz""? A:","['H', 'e', 'r', 'z']",h,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""herz""? a:UTT_BOUNDARY galastestahl", galastestahl
"F: Was ist der erste Buchstabe des Wortes ""helfen""? A:","['h', 'e', 'l', 'f', 'e', 'n']",h,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""helfen""? a:UTT_BOUNDARY sstionusz", sstionusz
"F: Was ist der erste Buchstabe des Wortes ""Wald""? A:","['W', 'a', 'l', 'd']",w,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""wald""? a:UTT_BOUNDARY wimper wim", wimper wim
"Schreibe den ersten Buchstaben des Wortes ""feststellen"": ","['f', 'e', 's', 't', 's', 't', 'e', 'l', 'l', 'e', 'n']",f,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""feststellen"":UTT_BOUNDARY stengeländers", stengeländers
"Schreibe den ersten Buchstaben des Wortes ""Telefon"": ","['T', 'e', 'l', 'e', 'f', 'o', 'n']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""telefon"":UTT_BOUNDARY tadellos mit bunten", tadellos mit bunten
"Schreibe den ersten Buchstaben des Wortes ""öffnen"": ","['ö', 'f', 'f', 'n', 'e', 'n']",ö,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""öffnen"":UTT_BOUNDARY brechingen und """," brechingen und """
"Schreibe den ersten Buchstaben des Wortes ""Traube"": ","['T', 'r', 'a', 'u', 'b', 'e']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""traube"":UTT_BOUNDARY tadellos"" oder"," tadellos"" oder"
"F: Mit welchem Buchstaben beginnt das Wort ""Parkscheibe""? A:","['P', 'a', 'r', 'k', 's', 'c', 'h', 'e', 'i', 'b', 'e']",p,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""parkscheibe""? a:UTT_BOUNDARY pasta mit tomatenso", pasta mit tomatenso
"F: Mit welchem Buchstaben beginnt das Wort ""laut""? A:","['l', 'a', 'u', 't']",l,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""laut""? a:UTT_BOUNDARY latzhose""? a"," latzhose""? a"
"F: Was ist der erste Buchstabe des Wortes ""kämpfen""? A:","['k', 'ä', 'm', 'p', 'f', 'e', 'n']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kämpfen""? a:UTT_BOUNDARY buchenwalds."""," buchenwalds."""
"F: Mit welchem Buchstaben beginnt das Wort ""Kabelbaum""? A:","['K', 'a', 'b', 'e', 'l', 'b', 'a', 'u', 'm']",k,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""kabelbaum""? a:UTT_BOUNDARY kehlköpfelatz", kehlköpfelatz
"Schreibe den ersten Buchstaben des Wortes ""Strauch"": ","['S', 't', 'r', 'a', 'u', 'c', 'h']",s,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""strauch"":UTT_BOUNDARY sundarus r", sundarus r
"F: Was ist der erste Buchstabe des Wortes ""Eisberg""? A:","['E', 'i', 's', 'b', 'e', 'r', 'g']",e,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""eisberg""? a:UTT_BOUNDARY effizient""?"," effizient""?"
"Schreibe den ersten Buchstaben des Wortes ""Knochen"": ","['K', 'n', 'o', 'c', 'h', 'e', 'n']",k,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""knochen"":UTT_BOUNDARY kehlköpfe latz", kehlköpfe latz
"F: Mit welchem Buchstaben beginnt das Wort ""Entdeckung""? A:","['E', 'n', 't', 'd', 'e', 'c', 'k', 'u', 'n', 'g']",e,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""entdeckung""? a:UTT_BOUNDARY effizient""?"," effizient""?"
"Schreibe den ersten Buchstaben des Wortes ""neu"": ","['n', 'e', 'u']",n,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""neu"":UTT_BOUNDARY sundarus r", sundarus r
"Schreibe den ersten Buchstaben des Wortes ""Durchblick"": ","['D', 'u', 'r', 'c', 'h', 'b', 'l', 'i', 'c', 'k']",d,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""durchblick"":UTT_BOUNDARY galaktisch für", galaktisch für
"F: Was ist der erste Buchstabe des Wortes ""Kelvin""? A:","['K', 'e', 'l', 'v', 'i', 'n']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kelvin""? a:UTT_BOUNDARY mild mit viel freude", mild mit viel freude
"F: Mit welchem Buchstaben beginnt das Wort ""Auslage""? A:","['A', 'u', 's', 'l', 'a', 'g', 'e']",a,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""auslage""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Schreibe den ersten Buchstaben des Wortes ""aufregen"": ","['a', 'u', 'f', 'r', 'e', 'g', 'e', 'n']",a,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""aufregen"":UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Mit welchem Buchstaben beginnt das Wort ""Wort""? A:","['W', 'o', 'r', 't']",w,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""wort""? a:UTT_BOUNDARY wimper wim", wimper wim
"F: Mit welchem Buchstaben beginnt das Wort ""gehören""? A:","['g', 'e', 'h', 'ö', 'r', 'e', 'n']",g,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""gehören""? a:UTT_BOUNDARY sicksignal", sicksignal
"F: Was ist der erste Buchstabe des Wortes ""Bart""? A:","['B', 'a', 'r', 't']",b,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""bart""? a:UTT_BOUNDARY bussardt"""," bussardt"""
"Schreibe den ersten Buchstaben des Wortes ""Messerstecher"": ","['M', 'e', 's', 's', 'e', 'r', 's', 't', 'e', 'c', 'h', 'e', 'r']",m,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""messerstecher"":UTT_BOUNDARY sneakalala", sneakalala
"Schreibe den ersten Buchstaben des Wortes ""Wagen"": ","['W', 'a', 'g', 'e', 'n']",w,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""wagen"":UTT_BOUNDARY butzering und", butzering und
"F: Was ist der erste Buchstabe des Wortes ""fallen""? A:","['f', 'a', 'l', 'l', 'e', 'n']",f,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""fallen""? a:UTT_BOUNDARY latzhose nische", latzhose nische
"F: Mit welchem Buchstaben beginnt das Wort ""lustig""? A:","['l', 'u', 's', 't', 'i', 'g']",l,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""lustig""? a:UTT_BOUNDARY lüge, lüge"," lüge, lüge"
"Schreibe den ersten Buchstaben des Wortes ""modern"": ","['m', 'o', 'd', 'e', 'r', 'n']",m,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""modern"":UTT_BOUNDARY butzmänner ringen", butzmänner ringen
"F: Was ist der erste Buchstabe des Wortes ""Mahlzeit""? A:","['M', 'a', 'h', 'l', 'z', 'e', 'i', 't']",m,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""mahlzeit""? a:UTT_BOUNDARY pasta mit vielen verschiedenen", pasta mit vielen verschiedenen
"F: Was ist der erste Buchstabe des Wortes ""weich""? A:","['w', 'e', 'i', 'c', 'h']",w,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""weich""? a:UTT_BOUNDARY wimper wim", wimper wim
"F: Mit welchem Buchstaben beginnt das Wort ""Aufnahme""? A:","['A', 'u', 'f', 'n', 'a', 'h', 'm', 'e']",a,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""aufnahme""? a:UTT_BOUNDARY sikuemus", sikuemus
"F: Mit welchem Buchstaben beginnt das Wort ""Marktplatz""? A:","['M', 'a', 'r', 'k', 't', 'p', 'l', 'a', 't', 'z']",m,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""marktplatz""? a:UTT_BOUNDARY sundarusz", sundarusz
"F: Was ist der erste Buchstabe des Wortes ""Satz""? A:","['S', 'a', 't', 'z']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""satz""? a:UTT_BOUNDARY sumoration"""," sumoration"""
"F: Mit welchem Buchstaben beginnt das Wort ""Wahl""? A:","['W', 'a', 'h', 'l']",w,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""wahl""? a:UTT_BOUNDARY set abbunden", set abbunden
"F: Was ist der erste Buchstabe des Wortes ""sorgfältig""? A:","['s', 'o', 'r', 'g', 'f', 'ä', 'l', 't', 'i', 'g']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""sorgfältig""? a:UTT_BOUNDARY stengels"""," stengels"""
