Input,Options,Expected,Output (raw),Predicted
"F: Welches Wort hat weniger Buchstaben, ""an"" oder ""gewinnt""? A:","['an', 'gewinnt']",an,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""an"" oder ""gewinnt""? a:UTT_BOUNDARY an den wörtern """," an den wörtern """
"F: Welches Wort hat weniger Buchstaben, ""am"" oder ""ungerne""? A:","['am', 'ungerne']",am,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""am"" oder ""ungerne""? a:UTT_BOUNDARY am ehesten sind,"," am ehesten sind,"
"F: Welches Wort ist kürzer, ""ungerne"" oder ""ehe""? A:","['ungerne', 'ehe']",ehe,"UTT_BOUNDARY f: welches wort ist kürzer, ""ungerne"" oder ""ehe""? a:UTT_BOUNDARY ehe ist das? a", ehe ist das? a
"F: Welches Wort hat weniger Buchstaben, ""Gebiss"" oder ""ab""? A:","['Gebiss', 'ab']",ab,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""gebiss"" oder ""ab""? a:UTT_BOUNDARY abbeissen? a", abbeissen? a
"F: Welches Wort hat weniger Buchstaben, ""es"" oder ""mulmig""? A:","['es', 'mulmig']",es,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""es"" oder ""mulmig""? a:UTT_BOUNDARY es ist, wenn man"," es ist, wenn man"
"F: Welches Wort hat weniger Buchstaben, ""gespürt"" oder ""zu""? A:","['gespürt', 'zu']",zu,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""gespürt"" oder ""zu""? a:UTT_BOUNDARY zu zupfen? a", zu zupfen? a
"F: Welches Wort hat weniger Buchstaben, ""ich"" oder ""nichts""? A:","['ich', 'nichts']",ich,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""ich"" oder ""nichts""? a:UTT_BOUNDARY ich kann das nicht,"," ich kann das nicht,"
"F: Welches Wort ist kürzer, ""zwischen"" oder ""aus""? A:","['zwischen', 'aus']",aus,"UTT_BOUNDARY f: welches wort ist kürzer, ""zwischen"" oder ""aus""? a:UTT_BOUNDARY aus der perspektive der """," aus der perspektive der """
"F: Welches Wort ist kürzer, ""zwischen"" oder ""mit""? A:","['zwischen', 'mit']",mit,"UTT_BOUNDARY f: welches wort ist kürzer, ""zwischen"" oder ""mit""? a:UTT_BOUNDARY mit den wörtern """," mit den wörtern """
"Von den Wörtern ""heut"" und ""namenlos"", welches hat weniger Buchstaben? ","['heut', 'namenlos']",heut,"UTT_BOUNDARY von den wörtern ""heut"" und ""namenlos"", welches hat weniger buchstaben?UTT_BOUNDARY heut' abend??", heut' abend??
"F: Welches Wort hat weniger Buchstaben, ""am"" oder ""fragen""? A:","['am', 'fragen']",am,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""am"" oder ""fragen""? a:UTT_BOUNDARY am besten"" oder """," am besten"" oder """
"Von den Wörtern ""sowie"" und ""Abschied"", welches hat weniger Buchstaben? ","['sowie', 'Abschied']",sowie,"UTT_BOUNDARY von den wörtern ""sowie"" und ""abschied"", welches hat weniger buchstaben?UTT_BOUNDARY sowie ""variabel"," sowie ""variabel"
"F: Welches Wort ist kürzer, ""wirklich"" oder ""all""? A:","['wirklich', 'all']",all,"UTT_BOUNDARY f: welches wort ist kürzer, ""wirklich"" oder ""all""? a:UTT_BOUNDARY all diese dinge, die"," all diese dinge, die"
"F: Welches Wort ist kürzer, ""ein"" oder ""darüber""? A:","['ein', 'darüber']",ein,"UTT_BOUNDARY f: welches wort ist kürzer, ""ein"" oder ""darüber""? a:UTT_BOUNDARY ein ""neu"" oder"," ein ""neu"" oder"
"Von den Wörtern ""brüllen"" und ""viel"", welches hat weniger Buchstaben? ","['brüllen', 'viel']",viel,"UTT_BOUNDARY von den wörtern ""brüllen"" und ""viel"", welches hat weniger buchstaben?UTT_BOUNDARY viel mehr zeit, um"," viel mehr zeit, um"
"F: Welches Wort hat weniger Buchstaben, ""ab"" oder ""fragen""? A:","['ab', 'fragen']",ab,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""ab"" oder ""fragen""? a:UTT_BOUNDARY abwarten? a:", abwarten? a:
"Von den Wörtern ""versucht"" und ""erst"", welches hat weniger Buchstaben? ","['versucht', 'erst']",erst,"UTT_BOUNDARY von den wörtern ""versucht"" und ""erst"", welches hat weniger buchstaben?UTT_BOUNDARY erst mal die frage,"," erst mal die frage,"
"F: Welches Wort hat weniger Buchstaben, ""Gebiss"" oder ""du""? A:","['Gebiss', 'du']",du,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""gebiss"" oder ""du""? a:UTT_BOUNDARY du das? a:", du das? a:
"Von den Wörtern ""dabei"" und ""Verlusten"", welches hat weniger Buchstaben? ","['dabei', 'Verlusten']",dabei,"UTT_BOUNDARY von den wörtern ""dabei"" und ""verlusten"", welches hat weniger buchstaben?UTT_BOUNDARY dabei, ""abholen"," dabei, ""abholen"
"F: Welches Wort ist kürzer, ""anderen"" oder ""rot""? A:","['anderen', 'rot']",rot,"UTT_BOUNDARY f: welches wort ist kürzer, ""anderen"" oder ""rot""? a:UTT_BOUNDARY rot? a:UTT_BOUNDARY", rot? a:
"F: Welches Wort hat weniger Buchstaben, ""man"" oder ""wissen""? A:","['man', 'wissen']",man,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""man"" oder ""wissen""? a:UTT_BOUNDARY man sich um die eigene", man sich um die eigene
"Von den Wörtern ""bedeutet"" und ""waren"", welches hat weniger Buchstaben? ","['bedeutet', 'waren']",waren,"UTT_BOUNDARY von den wörtern ""bedeutet"" und ""waren"", welches hat weniger buchstaben?UTT_BOUNDARY waren die ""vari"," waren die ""vari"
"F: Welches Wort ist kürzer, ""der"" oder ""wertlos""? A:","['der', 'wertlos']",der,"UTT_BOUNDARY f: welches wort ist kürzer, ""der"" oder ""wertlos""? a:UTT_BOUNDARY der angst, dass er"," der angst, dass er"
"F: Welches Wort hat weniger Buchstaben, ""ist"" oder ""tragen""? A:","['ist', 'tragen']",ist,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""ist"" oder ""tragen""? a:UTT_BOUNDARY ist das? a:", ist das? a:
"F: Welches Wort hat weniger Buchstaben, ""die"" oder ""laufen""? A:","['die', 'laufen']",die,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""die"" oder ""laufen""? a:UTT_BOUNDARY die a:UTT_BOUNDARY", die a:
"F: Welches Wort hat weniger Buchstaben, ""sehen "" oder ""weg""? A:","['sehen ', 'weg']",weg,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""sehen "" oder ""weg""? a:UTT_BOUNDARY weg, weg, weg"," weg, weg, weg"
"F: Welches Wort hat weniger Buchstaben, ""um"" oder ""fragen""? A:","['um', 'fragen']",um,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""um"" oder ""fragen""? a:UTT_BOUNDARY um die ecke? a", um die ecke? a
"F: Welches Wort hat weniger Buchstaben, ""wissen"" oder ""im""? A:","['wissen', 'im']",im,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""wissen"" oder ""im""? a:UTT_BOUNDARY im leben nicht, aber"," im leben nicht, aber"
"F: Welches Wort ist kürzer, ""aus"" oder ""einfach""? A:","['aus', 'einfach']",aus,"UTT_BOUNDARY f: welches wort ist kürzer, ""aus"" oder ""einfach""? a:UTT_BOUNDARY aus der perspektive der """," aus der perspektive der """
"F: Welches Wort ist kürzer, ""war"" oder ""darüber""? A:","['war', 'darüber']",war,"UTT_BOUNDARY f: welches wort ist kürzer, ""war"" oder ""darüber""? a:UTT_BOUNDARY war der erste, der"," war der erste, der"
"F: Welches Wort ist kürzer, ""tadellos"" oder ""sie""? A:","['tadellos', 'sie']",sie,"UTT_BOUNDARY f: welches wort ist kürzer, ""tadellos"" oder ""sie""? a:UTT_BOUNDARY sie ist es, sie"," sie ist es, sie"
"F: Welches Wort ist kürzer, ""aus"" oder ""wirklich""? A:","['aus', 'wirklich']",aus,"UTT_BOUNDARY f: welches wort ist kürzer, ""aus"" oder ""wirklich""? a:UTT_BOUNDARY aus der perspektive der """," aus der perspektive der """
"F: Welches Wort hat weniger Buchstaben, ""in"" oder ""wertlos""? A:","['in', 'wertlos']",in,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""in"" oder ""wertlos""? a:UTT_BOUNDARY in der form, in"," in der form, in"
"F: Welches Wort ist kürzer, ""nie"" oder ""versucht""? A:","['nie', 'versucht']",nie,"UTT_BOUNDARY f: welches wort ist kürzer, ""nie"" oder ""versucht""? a:UTT_BOUNDARY niedlich"" oder """," niedlich"" oder """
"Von den Wörtern ""irgendwo"" und ""allen"", welches hat weniger Buchstaben? ","['irgendwo', 'allen']",allen,"UTT_BOUNDARY von den wörtern ""irgendwo"" und ""allen"", welches hat weniger buchstaben?UTT_BOUNDARY allenfalls ein paar worte", allenfalls ein paar worte
"Von den Wörtern ""ehrenlos"" und ""könnt"", welches hat weniger Buchstaben? ","['ehrenlos', 'könnt']",könnt,"UTT_BOUNDARY von den wörtern ""ehrenlos"" und ""könnt"", welches hat weniger buchstaben?UTT_BOUNDARY könnt ihr euch vorstellen,"," könnt ihr euch vorstellen,"
"F: Welches Wort ist kürzer, ""wertlos"" oder ""muss""? A:","['wertlos', 'muss']",muss,"UTT_BOUNDARY f: welches wort ist kürzer, ""wertlos"" oder ""muss""? a:UTT_BOUNDARY muss man sich erst mal", muss man sich erst mal
"F: Welches Wort hat weniger Buchstaben, ""tragen"" oder ""zu""? A:","['tragen', 'zu']",zu,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""tragen"" oder ""zu""? a:UTT_BOUNDARY zu sagen, zu sagen"," zu sagen, zu sagen"
"F: Welches Wort hat weniger Buchstaben, ""sie"" oder ""sehen ""? A:","['sie', 'sehen ']",sie,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""sie"" oder ""sehen ""? a:UTT_BOUNDARY sie sind ja nicht die", sie sind ja nicht die
"Von den Wörtern ""sind"" und ""bekannte"", welches hat weniger Buchstaben? ","['sind', 'bekannte']",sind,"UTT_BOUNDARY von den wörtern ""sind"" und ""bekannte"", welches hat weniger buchstaben?UTT_BOUNDARY sind die, die sich"," sind die, die sich"
"Von den Wörtern ""versucht"" und ""reden"", welches hat weniger Buchstaben? ","['versucht', 'reden']",reden,"UTT_BOUNDARY von den wörtern ""versucht"" und ""reden"", welches hat weniger buchstaben?UTT_BOUNDARY reden, die sich in"," reden, die sich in"
"Von den Wörtern ""kann"" und ""bedrohen"", welches hat weniger Buchstaben? ","['kann', 'bedrohen']",kann,"UTT_BOUNDARY von den wörtern ""kann"" und ""bedrohen"", welches hat weniger buchstaben?UTT_BOUNDARY kann man sich auch vorstellen", kann man sich auch vorstellen
"Von den Wörtern ""blamabel"" und ""sich"", welches hat weniger Buchstaben? ","['blamabel', 'sich']",sich,"UTT_BOUNDARY von den wörtern ""blamabel"" und ""sich"", welches hat weniger buchstaben?UTT_BOUNDARY sich dabei auch noch einmal", sich dabei auch noch einmal
"F: Welches Wort ist kürzer, ""dann"" oder ""gewinnt""? A:","['dann', 'gewinnt']",dann,"UTT_BOUNDARY f: welches wort ist kürzer, ""dann"" oder ""gewinnt""? a:UTT_BOUNDARY dann ist es ein wort", dann ist es ein wort
"F: Welches Wort ist kürzer, ""darüber"" oder ""mehr""? A:","['darüber', 'mehr']",mehr,"UTT_BOUNDARY f: welches wort ist kürzer, ""darüber"" oder ""mehr""? a:UTT_BOUNDARY mehr, mehr, weniger"," mehr, mehr, weniger"
"F: Welches Wort hat weniger Buchstaben, ""jemand"" oder ""aus""? A:","['jemand', 'aus']",aus,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""jemand"" oder ""aus""? a:UTT_BOUNDARY aus aus aus aus aus", aus aus aus aus aus
"F: Welches Wort ist kürzer, ""mehr"" oder ""erzählt""? A:","['mehr', 'erzählt']",mehr,"UTT_BOUNDARY f: welches wort ist kürzer, ""mehr"" oder ""erzählt""? a:UTT_BOUNDARY mehr, mehr, weniger"," mehr, mehr, weniger"
"Von den Wörtern ""bald"" und ""wertlos"", welches hat weniger Buchstaben? ","['bald', 'wertlos']",bald,"UTT_BOUNDARY von den wörtern ""bald"" und ""wertlos"", welches hat weniger buchstaben?UTT_BOUNDARY bald? ""nie"""," bald? ""nie"""
"F: Welches Wort hat weniger Buchstaben, ""tragen"" oder ""er""? A:","['tragen', 'er']",er,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""tragen"" oder ""er""? a:UTT_BOUNDARY er ist ein mann,"," er ist ein mann,"
"Von den Wörtern ""offensiv"" und ""diese"", welches hat weniger Buchstaben? ","['offensiv', 'diese']",diese,"UTT_BOUNDARY von den wörtern ""offensiv"" und ""diese"", welches hat weniger buchstaben?UTT_BOUNDARY diese diese diese diese diese", diese diese diese diese diese
"F: Welches Wort ist kürzer, ""nie"" oder ""darüber""? A:","['nie', 'darüber']",nie,"UTT_BOUNDARY f: welches wort ist kürzer, ""nie"" oder ""darüber""? a:UTT_BOUNDARY niedlicher, """," niedlicher, """
"Von den Wörtern ""Abschied"" und ""viel"", welches hat weniger Buchstaben? ","['Abschied', 'viel']",viel,"UTT_BOUNDARY von den wörtern ""abschied"" und ""viel"", welches hat weniger buchstaben?UTT_BOUNDARY viel mehr zeit, um"," viel mehr zeit, um"
"Von den Wörtern ""Verlusten"" und ""unter"", welches hat weniger Buchstaben? ","['Verlusten', 'unter']",unter,"UTT_BOUNDARY von den wörtern ""verlusten"" und ""unter"", welches hat weniger buchstaben?UTT_BOUNDARY unter den wörtern """," unter den wörtern """
"F: Welches Wort hat weniger Buchstaben, ""wertlos"" oder ""an""? A:","['wertlos', 'an']",an,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""wertlos"" oder ""an""? a:UTT_BOUNDARY an den wörtern """," an den wörtern """
"F: Welches Wort ist kürzer, ""wertlos"" oder ""war""? A:","['wertlos', 'war']",war,"UTT_BOUNDARY f: welches wort ist kürzer, ""wertlos"" oder ""war""? a:UTT_BOUNDARY war der erste, der"," war der erste, der"
"Von den Wörtern ""erst"" und ""wirklich"", welches hat weniger Buchstaben? ","['erst', 'wirklich']",erst,"UTT_BOUNDARY von den wörtern ""erst"" und ""wirklich"", welches hat weniger buchstaben?UTT_BOUNDARY erst mal die frage,"," erst mal die frage,"
"F: Welches Wort ist kürzer, ""war"" oder ""lebende""? A:","['war', 'lebende']",war,"UTT_BOUNDARY f: welches wort ist kürzer, ""war"" oder ""lebende""? a:UTT_BOUNDARY war der erste, der"," war der erste, der"
"F: Welches Wort ist kürzer, ""erzählt"" oder ""auch""? A:","['erzählt', 'auch']",auch,"UTT_BOUNDARY f: welches wort ist kürzer, ""erzählt"" oder ""auch""? a:UTT_BOUNDARY auch nicht. er hat", auch nicht. er hat
"F: Welches Wort hat weniger Buchstaben, ""beenden"" oder ""er""? A:","['beenden', 'er']",er,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""beenden"" oder ""er""? a:UTT_BOUNDARY er ist ein mann,"," er ist ein mann,"
"Von den Wörtern ""dabei"" und ""zwischen"", welches hat weniger Buchstaben? ","['dabei', 'zwischen']",dabei,"UTT_BOUNDARY von den wörtern ""dabei"" und ""zwischen"", welches hat weniger buchstaben?UTT_BOUNDARY dabei, ""sollen"," dabei, ""sollen"
"Von den Wörtern ""will"" und ""offensiv"", welches hat weniger Buchstaben? ","['will', 'offensiv']",will,"UTT_BOUNDARY von den wörtern ""will"" und ""offensiv"", welches hat weniger buchstaben?UTT_BOUNDARY will man nicht, """," will man nicht, """
"F: Welches Wort hat weniger Buchstaben, ""nichts"" oder ""so""? A:","['nichts', 'so']",so,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""nichts"" oder ""so""? a:UTT_BOUNDARY so? a:UTT_BOUNDARY", so? a:
"F: Welches Wort ist kürzer, ""rot"" oder ""tadellos""? A:","['rot', 'tadellos']",rot,"UTT_BOUNDARY f: welches wort ist kürzer, ""rot"" oder ""tadellos""? a:UTT_BOUNDARY rot, rot, rot"," rot, rot, rot"
"Von den Wörtern ""noch"" und ""variabel"", welches hat weniger Buchstaben? ","['noch', 'variabel']",noch,"UTT_BOUNDARY von den wörtern ""noch"" und ""variabel"", welches hat weniger buchstaben?UTT_BOUNDARY noch mehr? a:", noch mehr? a:
"F: Welches Wort hat weniger Buchstaben, ""im"" oder ""Bagger""? A:","['im', 'Bagger']",im,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""im"" oder ""bagger""? a:UTT_BOUNDARY im internet oder in der", im internet oder in der
"F: Welches Wort hat weniger Buchstaben, ""sie"" oder ""nichts""? A:","['sie', 'nichts']",sie,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""sie"" oder ""nichts""? a:UTT_BOUNDARY sie ist sehr schön,"," sie ist sehr schön,"
"F: Welches Wort ist kürzer, ""all"" oder ""verloren""? A:","['all', 'verloren']",all,"UTT_BOUNDARY f: welches wort ist kürzer, ""all"" oder ""verloren""? a:UTT_BOUNDARY all diese dinge, die"," all diese dinge, die"
"F: Welches Wort ist kürzer, ""all"" oder ""brüllen""? A:","['all', 'brüllen']",all,"UTT_BOUNDARY f: welches wort ist kürzer, ""all"" oder ""brüllen""? a:UTT_BOUNDARY all diese dinge, die"," all diese dinge, die"
"F: Welches Wort hat weniger Buchstaben, ""war"" oder ""meinen""? A:","['war', 'meinen']",war,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""war"" oder ""meinen""? a:UTT_BOUNDARY war das? a:", war das? a:
"F: Welches Wort ist kürzer, ""hier"" oder ""gedanke""? A:","['hier', 'gedanke']",hier,"UTT_BOUNDARY f: welches wort ist kürzer, ""hier"" oder ""gedanke""? a:UTT_BOUNDARY hier ist es, hier"," hier ist es, hier"
"F: Welches Wort hat weniger Buchstaben, ""an"" oder ""brüllen""? A:","['an', 'brüllen']",an,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""an"" oder ""brüllen""? a:UTT_BOUNDARY an den wörtern """," an den wörtern """
"F: Welches Wort hat weniger Buchstaben, ""zu"" oder ""wissen""? A:","['zu', 'wissen']",zu,"UTT_BOUNDARY f: welches wort hat weniger buchstaben, ""zu"" oder ""wissen""? a:UTT_BOUNDARY zu sagen, zu sagen"," zu sagen, zu sagen"
