Input,Options,Expected,Output (raw),Predicted
"F: Von den Zahlen 304 und 633, welche ist kleiner? A:","['304', '633']",304,"UTT_BOUNDARY f: von den zahlen 304 und 633, welche ist kleiner? a:UTT_BOUNDARY 302 oder 55", 302 oder 55
Schreibe von den Zahlen 114 und 916 die kleinere: ,"['114', '916']",114,UTT_BOUNDARY schreibe von den zahlen 114 und 916 die kleinere:UTT_BOUNDARY 11282 und, 11282 und
"F: Welche Zahl ist kleiner, 203 oder 237? A:","['203', '237']",203,"UTT_BOUNDARY f: welche zahl ist kleiner, 203 oder 237? a:UTT_BOUNDARY 206? a:", 206? a:
Schreibe von den Zahlen 750 und 172 die kleinere: ,"['750', '172']",172,UTT_BOUNDARY schreibe von den zahlen 750 und 172 die kleinere:UTT_BOUNDARY 178 und 58, 178 und 58
"F: Von den Zahlen 506 und 747, welche ist kleiner? A:","['506', '747']",506,"UTT_BOUNDARY f: von den zahlen 506 und 747, welche ist kleiner? a:UTT_BOUNDARY 506? a:", 506? a:
"F: Von den Zahlen 65 und 376, welche ist kleiner? A:","['65', '376']",65,"UTT_BOUNDARY f: von den zahlen 65 und 376, welche ist kleiner? a:UTT_BOUNDARY 374 und 98", 374 und 98
Schreibe von den Zahlen 52 und 4 die kleinere: ,"['52', '4']",4,UTT_BOUNDARY schreibe von den zahlen 52 und 4 die kleinere:UTT_BOUNDARY 483 und 6, 483 und 6
"F: Welche Zahl ist kleiner, 796 oder 999? A:","['796', '999']",796,"UTT_BOUNDARY f: welche zahl ist kleiner, 796 oder 999? a:UTT_BOUNDARY 7332?", 7332?
Schreibe von den Zahlen 371 und 352 die kleinere: ,"['371', '352']",352,UTT_BOUNDARY schreibe von den zahlen 371 und 352 die kleinere:UTT_BOUNDARY 351 und 62, 351 und 62
"F: Welche Zahl ist kleiner, 332 oder 63? A:","['332', '63']",63,"UTT_BOUNDARY f: welche zahl ist kleiner, 332 oder 63? a:UTT_BOUNDARY 3333? a", 3333? a
Schreibe von den Zahlen 686 und 154 die kleinere: ,"['686', '154']",154,"UTT_BOUNDARY schreibe von den zahlen 686 und 154 die kleinere:UTT_BOUNDARY 154, 95"," 154, 95"
"F: Von den Zahlen 600 und 102, welche ist kleiner? A:","['600', '102']",102,"UTT_BOUNDARY f: von den zahlen 600 und 102, welche ist kleiner? a:UTT_BOUNDARY 1043? a", 1043? a
"F: Welche Zahl ist kleiner, 411 oder 986? A:","['411', '986']",411,"UTT_BOUNDARY f: welche zahl ist kleiner, 411 oder 986? a:UTT_BOUNDARY 49292", 49292
Schreibe von den Zahlen 100 und 414 die kleinere: ,"['100', '414']",100,UTT_BOUNDARY schreibe von den zahlen 100 und 414 die kleinere:UTT_BOUNDARY 488 und 5, 488 und 5
"F: Von den Zahlen 53 und 613, welche ist kleiner? A:","['53', '613']",53,"UTT_BOUNDARY f: von den zahlen 53 und 613, welche ist kleiner? a:UTT_BOUNDARY 564 oder 5", 564 oder 5
"F: Welche Zahl ist kleiner, 662 oder 973? A:","['662', '973']",662,"UTT_BOUNDARY f: welche zahl ist kleiner, 662 oder 973? a:UTT_BOUNDARY 6232,"," 6232,"
"F: Welche Zahl ist kleiner, 752 oder 995? A:","['752', '995']",752,"UTT_BOUNDARY f: welche zahl ist kleiner, 752 oder 995? a:UTT_BOUNDARY 8059, 9"," 8059, 9"
"F: Welche Zahl ist kleiner, 590 oder 232? A:","['590', '232']",232,"UTT_BOUNDARY f: welche zahl ist kleiner, 590 oder 232? a:UTT_BOUNDARY 234 oder 85", 234 oder 85
"F: Welche Zahl ist kleiner, 961 oder 768? A:","['961', '768']",768,"UTT_BOUNDARY f: welche zahl ist kleiner, 961 oder 768? a:UTT_BOUNDARY 731 oder 6", 731 oder 6
"F: Welche Zahl ist kleiner, 808 oder 514? A:","['808', '514']",514,"UTT_BOUNDARY f: welche zahl ist kleiner, 808 oder 514? a:UTT_BOUNDARY 5856 und", 5856 und
"F: Von den Zahlen 169 und 647, welche ist kleiner? A:","['169', '647']",169,"UTT_BOUNDARY f: von den zahlen 169 und 647, welche ist kleiner? a:UTT_BOUNDARY 1691, 17"," 1691, 17"
"F: Von den Zahlen 294 und 91, welche ist kleiner? A:","['294', '91']",91,"UTT_BOUNDARY f: von den zahlen 294 und 91, welche ist kleiner? a:UTT_BOUNDARY 290 oder 63", 290 oder 63
"F: Von den Zahlen 792 und 556, welche ist kleiner? A:","['792', '556']",556,"UTT_BOUNDARY f: von den zahlen 792 und 556, welche ist kleiner? a:UTT_BOUNDARY 5433 und", 5433 und
"F: Von den Zahlen 93 und 570, welche ist kleiner? A:","['93', '570']",93,"UTT_BOUNDARY f: von den zahlen 93 und 570, welche ist kleiner? a:UTT_BOUNDARY 5433 und", 5433 und
"F: Welche Zahl ist kleiner, 467 oder 486? A:","['467', '486']",467,"UTT_BOUNDARY f: welche zahl ist kleiner, 467 oder 486? a:UTT_BOUNDARY 4969 oder", 4969 oder
"F: Von den Zahlen 574 und 903, welche ist kleiner? A:","['574', '903']",574,"UTT_BOUNDARY f: von den zahlen 574 und 903, welche ist kleiner? a:UTT_BOUNDARY 5431,"," 5431,"
Schreibe von den Zahlen 519 und 294 die kleinere: ,"['519', '294']",294,UTT_BOUNDARY schreibe von den zahlen 519 und 294 die kleinere:UTT_BOUNDARY 290 und 59, 290 und 59
Schreibe von den Zahlen 589 und 169 die kleinere: ,"['589', '169']",169,UTT_BOUNDARY schreibe von den zahlen 589 und 169 die kleinere:UTT_BOUNDARY 169 und 59, 169 und 59
"F: Von den Zahlen 76 und 958, welche ist kleiner? A:","['76', '958']",76,"UTT_BOUNDARY f: von den zahlen 76 und 958, welche ist kleiner? a:UTT_BOUNDARY 765 oder 8", 765 oder 8
"F: Welche Zahl ist kleiner, 0 oder 677? A:","['0', '677']",0,"UTT_BOUNDARY f: welche zahl ist kleiner, 0 oder 677? a:UTT_BOUNDARY 671 oder 6", 671 oder 6
"F: Welche Zahl ist kleiner, 510 oder 977? A:","['510', '977']",510,"UTT_BOUNDARY f: welche zahl ist kleiner, 510 oder 977? a:UTT_BOUNDARY 5666 oder", 5666 oder
Schreibe von den Zahlen 418 und 7 die kleinere: ,"['418', '7']",7,"UTT_BOUNDARY schreibe von den zahlen 418 und 7 die kleinere:UTT_BOUNDARY 733, 9"," 733, 9"
Schreibe von den Zahlen 868 und 326 die kleinere: ,"['868', '326']",326,UTT_BOUNDARY schreibe von den zahlen 868 und 326 die kleinere:UTT_BOUNDARY 326 die kleinere:, 326 die kleinere:
Schreibe von den Zahlen 83 und 69 die kleinere: ,"['83', '69']",69,UTT_BOUNDARY schreibe von den zahlen 83 und 69 die kleinere:UTT_BOUNDARY 628 und 6, 628 und 6
Schreibe von den Zahlen 459 und 735 die kleinere: ,"['459', '735']",459,UTT_BOUNDARY schreibe von den zahlen 459 und 735 die kleinere:UTT_BOUNDARY 459 und 59, 459 und 59
"F: Von den Zahlen 395 und 973, welche ist kleiner? A:","['395', '973']",395,"UTT_BOUNDARY f: von den zahlen 395 und 973, welche ist kleiner? a:UTT_BOUNDARY 394 oder 6", 394 oder 6
"F: Von den Zahlen 896 und 170, welche ist kleiner? A:","['896', '170']",170,"UTT_BOUNDARY f: von den zahlen 896 und 170, welche ist kleiner? a:UTT_BOUNDARY 170 und 55", 170 und 55
"F: Welche Zahl ist kleiner, 672 oder 979? A:","['672', '979']",672,"UTT_BOUNDARY f: welche zahl ist kleiner, 672 oder 979? a:UTT_BOUNDARY 6292,"," 6292,"
"F: Von den Zahlen 373 und 295, welche ist kleiner? A:","['373', '295']",295,"UTT_BOUNDARY f: von den zahlen 373 und 295, welche ist kleiner? a:UTT_BOUNDARY 290 und 58", 290 und 58
Schreibe von den Zahlen 334 und 850 die kleinere: ,"['334', '850']",334,"UTT_BOUNDARY schreibe von den zahlen 334 und 850 die kleinere:UTT_BOUNDARY 3383, 9"," 3383, 9"
"F: Welche Zahl ist kleiner, 258 oder 514? A:","['258', '514']",258,"UTT_BOUNDARY f: welche zahl ist kleiner, 258 oder 514? a:UTT_BOUNDARY 2598? a", 2598? a
Schreibe von den Zahlen 321 und 919 die kleinere: ,"['321', '919']",321,UTT_BOUNDARY schreibe von den zahlen 321 und 919 die kleinere:UTT_BOUNDARY 321 und 67, 321 und 67
"F: Von den Zahlen 42 und 663, welche ist kleiner? A:","['42', '663']",42,"UTT_BOUNDARY f: von den zahlen 42 und 663, welche ist kleiner? a:UTT_BOUNDARY 4248, 9"," 4248, 9"
Schreibe von den Zahlen 431 und 760 die kleinere: ,"['431', '760']",431,UTT_BOUNDARY schreibe von den zahlen 431 und 760 die kleinere:UTT_BOUNDARY 431 und 62, 431 und 62
Schreibe von den Zahlen 669 und 961 die kleinere: ,"['669', '961']",669,UTT_BOUNDARY schreibe von den zahlen 669 und 961 die kleinere:UTT_BOUNDARY 661 und 6, 661 und 6
"F: Welche Zahl ist kleiner, 81 oder 38? A:","['81', '38']",38,"UTT_BOUNDARY f: welche zahl ist kleiner, 81 oder 38? a:UTT_BOUNDARY 3831, 9"," 3831, 9"
"F: Von den Zahlen 359 und 758, welche ist kleiner? A:","['359', '758']",359,"UTT_BOUNDARY f: von den zahlen 359 und 758, welche ist kleiner? a:UTT_BOUNDARY 356 oder 86", 356 oder 86
Schreibe von den Zahlen 330 und 253 die kleinere: ,"['330', '253']",253,UTT_BOUNDARY schreibe von den zahlen 330 und 253 die kleinere:UTT_BOUNDARY 258 die kleinere:, 258 die kleinere:
"F: Von den Zahlen 236 und 54, welche ist kleiner? A:","['236', '54']",54,"UTT_BOUNDARY f: von den zahlen 236 und 54, welche ist kleiner? a:UTT_BOUNDARY 234 oder 55", 234 oder 55
"F: Von den Zahlen 273 und 785, welche ist kleiner? A:","['273', '785']",273,"UTT_BOUNDARY f: von den zahlen 273 und 785, welche ist kleiner? a:UTT_BOUNDARY 276 oder 98", 276 oder 98
"F: Welche Zahl ist kleiner, 2 oder 799? A:","['2', '799']",2,"UTT_BOUNDARY f: welche zahl ist kleiner, 2 oder 799? a:UTT_BOUNDARY 316 oder 83", 316 oder 83
Schreibe von den Zahlen 54 und 718 die kleinere: ,"['54', '718']",54,"UTT_BOUNDARY schreibe von den zahlen 54 und 718 die kleinere:UTT_BOUNDARY 7332,"," 7332,"
Schreibe von den Zahlen 199 und 983 die kleinere: ,"['199', '983']",199,"UTT_BOUNDARY schreibe von den zahlen 199 und 983 die kleinere:UTT_BOUNDARY 1999, 94"," 1999, 94"
"F: Welche Zahl ist kleiner, 654 oder 672? A:","['654', '672']",654,"UTT_BOUNDARY f: welche zahl ist kleiner, 654 oder 672? a:UTT_BOUNDARY 6292,"," 6292,"
"F: Von den Zahlen 494 und 117, welche ist kleiner? A:","['494', '117']",117,"UTT_BOUNDARY f: von den zahlen 494 und 117, welche ist kleiner? a:UTT_BOUNDARY 1126? a", 1126? a
Schreibe von den Zahlen 596 und 464 die kleinere: ,"['596', '464']",464,UTT_BOUNDARY schreibe von den zahlen 596 und 464 die kleinere:UTT_BOUNDARY 493 und 6, 493 und 6
"F: Welche Zahl ist kleiner, 451 oder 45? A:","['451', '45']",45,"UTT_BOUNDARY f: welche zahl ist kleiner, 451 oder 45? a:UTT_BOUNDARY 451 oder 67", 451 oder 67
"F: Welche Zahl ist kleiner, 991 oder 520? A:","['991', '520']",520,"UTT_BOUNDARY f: welche zahl ist kleiner, 991 oder 520? a:UTT_BOUNDARY 561, 9"," 561, 9"
"F: Von den Zahlen 151 und 126, welche ist kleiner? A:","['151', '126']",126,"UTT_BOUNDARY f: von den zahlen 151 und 126, welche ist kleiner? a:UTT_BOUNDARY 151, 95"," 151, 95"
"F: Von den Zahlen 238 und 801, welche ist kleiner? A:","['238', '801']",238,"UTT_BOUNDARY f: von den zahlen 238 und 801, welche ist kleiner? a:UTT_BOUNDARY 231, 95"," 231, 95"
"F: Welche Zahl ist kleiner, 915 oder 309? A:","['915', '309']",309,"UTT_BOUNDARY f: welche zahl ist kleiner, 915 oder 309? a:UTT_BOUNDARY 306? a:", 306? a:
"F: Von den Zahlen 814 und 228, welche ist kleiner? A:","['814', '228']",228,"UTT_BOUNDARY f: von den zahlen 814 und 228, welche ist kleiner? a:UTT_BOUNDARY 224? a:", 224? a:
"F: Welche Zahl ist kleiner, 5 oder 327? A:","['5', '327']",5,"UTT_BOUNDARY f: welche zahl ist kleiner, 5 oder 327? a:UTT_BOUNDARY 321 oder 67", 321 oder 67
"F: Welche Zahl ist kleiner, 508 oder 208? A:","['508', '208']",208,"UTT_BOUNDARY f: welche zahl ist kleiner, 508 oder 208? a:UTT_BOUNDARY 206? a:", 206? a:
"F: Von den Zahlen 677 und 101, welche ist kleiner? A:","['677', '101']",101,"UTT_BOUNDARY f: von den zahlen 677 und 101, welche ist kleiner? a:UTT_BOUNDARY 104? a:", 104? a:
Schreibe von den Zahlen 274 und 146 die kleinere: ,"['274', '146']",146,UTT_BOUNDARY schreibe von den zahlen 274 und 146 die kleinere:UTT_BOUNDARY 148 und 59, 148 und 59
"F: Welche Zahl ist kleiner, 12 oder 619? A:","['12', '619']",12,"UTT_BOUNDARY f: welche zahl ist kleiner, 12 oder 619? a:UTT_BOUNDARY 1229 oder 6", 1229 oder 6
Schreibe von den Zahlen 877 und 43 die kleinere: ,"['877', '43']",43,UTT_BOUNDARY schreibe von den zahlen 877 und 43 die kleinere:UTT_BOUNDARY 437 die kleinere:, 437 die kleinere:
Schreibe von den Zahlen 941 und 652 die kleinere: ,"['941', '652']",652,UTT_BOUNDARY schreibe von den zahlen 941 und 652 die kleinere:UTT_BOUNDARY 651 und 62, 651 und 62
"F: Welche Zahl ist kleiner, 995 oder 954? A:","['995', '954']",954,"UTT_BOUNDARY f: welche zahl ist kleiner, 995 oder 954? a:UTT_BOUNDARY 9543 oder", 9543 oder
Schreibe von den Zahlen 968 und 98 die kleinere: ,"['968', '98']",98,UTT_BOUNDARY schreibe von den zahlen 968 und 98 die kleinere:UTT_BOUNDARY 9843 und, 9843 und
"F: Welche Zahl ist kleiner, 387 oder 65? A:","['387', '65']",65,"UTT_BOUNDARY f: welche zahl ist kleiner, 387 oder 65? a:UTT_BOUNDARY 387? a:", 387? a:
"F: Welche Zahl ist kleiner, 84 oder 554? A:","['84', '554']",84,"UTT_BOUNDARY f: welche zahl ist kleiner, 84 oder 554? a:UTT_BOUNDARY 54432", 54432
"F: Von den Zahlen 195 und 282, welche ist kleiner? A:","['195', '282']",195,"UTT_BOUNDARY f: von den zahlen 195 und 282, welche ist kleiner? a:UTT_BOUNDARY 2881, 9"," 2881, 9"
"F: Von den Zahlen 52 und 250, welche ist kleiner? A:","['52', '250']",52,"UTT_BOUNDARY f: von den zahlen 52 und 250, welche ist kleiner? a:UTT_BOUNDARY 5843 oder", 5843 oder
Schreibe von den Zahlen 485 und 158 die kleinere: ,"['485', '158']",158,"UTT_BOUNDARY schreibe von den zahlen 485 und 158 die kleinere:UTT_BOUNDARY 154, 95"," 154, 95"
"F: Von den Zahlen 968 und 740, welche ist kleiner? A:","['968', '740']",740,"UTT_BOUNDARY f: von den zahlen 968 und 740, welche ist kleiner? a:UTT_BOUNDARY 763 oder 8", 763 oder 8
"F: Welche Zahl ist kleiner, 668 oder 897? A:","['668', '897']",668,"UTT_BOUNDARY f: welche zahl ist kleiner, 668 oder 897? a:UTT_BOUNDARY 668, 9"," 668, 9"
"F: Von den Zahlen 747 und 400, welche ist kleiner? A:","['747', '400']",400,"UTT_BOUNDARY f: von den zahlen 747 und 400, welche ist kleiner? a:UTT_BOUNDARY 4026? a", 4026? a
"F: Von den Zahlen 314 und 102, welche ist kleiner? A:","['314', '102']",102,"UTT_BOUNDARY f: von den zahlen 314 und 102, welche ist kleiner? a:UTT_BOUNDARY 10433?", 10433?
Schreibe von den Zahlen 392 und 830 die kleinere: ,"['392', '830']",392,"UTT_BOUNDARY schreibe von den zahlen 392 und 830 die kleinere:UTT_BOUNDARY 393, 9"," 393, 9"
"F: Von den Zahlen 105 und 820, welche ist kleiner? A:","['105', '820']",105,"UTT_BOUNDARY f: von den zahlen 105 und 820, welche ist kleiner? a:UTT_BOUNDARY 1026? a", 1026? a
"F: Welche Zahl ist kleiner, 141 oder 415? A:","['141', '415']",141,"UTT_BOUNDARY f: welche zahl ist kleiner, 141 oder 415? a:UTT_BOUNDARY 141 oder 67", 141 oder 67
"F: Welche Zahl ist kleiner, 680 oder 605? A:","['680', '605']",605,"UTT_BOUNDARY f: welche zahl ist kleiner, 680 oder 605? a:UTT_BOUNDARY 6232 oder", 6232 oder
"F: Welche Zahl ist kleiner, 705 oder 478? A:","['705', '478']",478,"UTT_BOUNDARY f: welche zahl ist kleiner, 705 oder 478? a:UTT_BOUNDARY 485, 9"," 485, 9"
Schreibe von den Zahlen 101 und 903 die kleinere: ,"['101', '903']",101,UTT_BOUNDARY schreibe von den zahlen 101 und 903 die kleinere:UTT_BOUNDARY 102 und 58, 102 und 58
"F: Von den Zahlen 95 und 497, welche ist kleiner? A:","['95', '497']",95,"UTT_BOUNDARY f: von den zahlen 95 und 497, welche ist kleiner? a:UTT_BOUNDARY 466 oder 8", 466 oder 8
"F: Von den Zahlen 587 und 183, welche ist kleiner? A:","['587', '183']",183,"UTT_BOUNDARY f: von den zahlen 587 und 183, welche ist kleiner? a:UTT_BOUNDARY 188 und 99", 188 und 99
"F: Von den Zahlen 224 und 527, welche ist kleiner? A:","['224', '527']",224,"UTT_BOUNDARY f: von den zahlen 224 und 527, welche ist kleiner? a:UTT_BOUNDARY 222 oder 58", 222 oder 58
"F: Welche Zahl ist kleiner, 142 oder 347? A:","['142', '347']",142,"UTT_BOUNDARY f: welche zahl ist kleiner, 142 oder 347? a:UTT_BOUNDARY 142, 92"," 142, 92"
"F: Welche Zahl ist kleiner, 83 oder 877? A:","['83', '877']",83,"UTT_BOUNDARY f: welche zahl ist kleiner, 83 oder 877? a:UTT_BOUNDARY 8436 oder", 8436 oder
"F: Welche Zahl ist kleiner, 405 oder 80? A:","['405', '80']",80,"UTT_BOUNDARY f: welche zahl ist kleiner, 405 oder 80? a:UTT_BOUNDARY 408? a:", 408? a:
"F: Von den Zahlen 587 und 767, welche ist kleiner? A:","['587', '767']",587,"UTT_BOUNDARY f: von den zahlen 587 und 767, welche ist kleiner? a:UTT_BOUNDARY 565 oder 8", 565 oder 8
"F: Von den Zahlen 627 und 622, welche ist kleiner? A:","['627', '622']",622,"UTT_BOUNDARY f: von den zahlen 627 und 622, welche ist kleiner? a:UTT_BOUNDARY 671 oder 6", 671 oder 6
Schreibe von den Zahlen 472 und 989 die kleinere: ,"['472', '989']",472,"UTT_BOUNDARY schreibe von den zahlen 472 und 989 die kleinere:UTT_BOUNDARY 482, 9"," 482, 9"
Schreibe von den Zahlen 612 und 107 die kleinere: ,"['612', '107']",107,"UTT_BOUNDARY schreibe von den zahlen 612 und 107 die kleinere:UTT_BOUNDARY 1026, 9"," 1026, 9"
