Input,Options,Expected,Output (raw),Predicted
Gib von den Zahlen 82 und 605 die größere an: ,"['82', '605']",605,UTT_BOUNDARY gib von den zahlen 82 und 605 die größere an:UTT_BOUNDARY 852 die größere, 852 die größere
"F: Welche Zahl ist größer, 709 oder 297? A:","['709', '297']",709,"UTT_BOUNDARY f: welche zahl ist größer, 709 oder 297? a:UTT_BOUNDARY 7091, 29"," 7091, 29"
"F: Von den Zahlen 192 und 531, welche ist größer? A:","['192', '531']",531,"UTT_BOUNDARY f: von den zahlen 192 und 531, welche ist größer? a:UTT_BOUNDARY 571 und 6", 571 und 6
"F: Welche Zahl ist größer, 950 oder 356? A:","['950', '356']",950,"UTT_BOUNDARY f: welche zahl ist größer, 950 oder 356? a:UTT_BOUNDARY 94565 oder", 94565 oder
Gib von den Zahlen 900 und 752 die größere an: ,"['900', '752']",900,UTT_BOUNDARY gib von den zahlen 900 und 752 die größere an:UTT_BOUNDARY 985 und 5, 985 und 5
Gib von den Zahlen 126 und 256 die größere an: ,"['126', '256']",256,UTT_BOUNDARY gib von den zahlen 126 und 256 die größere an:UTT_BOUNDARY 4489 und 5, 4489 und 5
"F: Welche Zahl ist größer, 152 oder 332? A:","['152', '332']",332,"UTT_BOUNDARY f: welche zahl ist größer, 152 oder 332? a:UTT_BOUNDARY 380? a:", 380? a:
"F: Welche Zahl ist größer, 560 oder 969? A:","['560', '969']",969,"UTT_BOUNDARY f: welche zahl ist größer, 560 oder 969? a:UTT_BOUNDARY 9696 oder", 9696 oder
"F: Welche Zahl ist größer, 356 oder 553? A:","['356', '553']",553,"UTT_BOUNDARY f: welche zahl ist größer, 356 oder 553? a:UTT_BOUNDARY 55562", 55562
Gib von den Zahlen 69 und 594 die größere an: ,"['69', '594']",594,UTT_BOUNDARY gib von den zahlen 69 und 594 die größere an:UTT_BOUNDARY 6979 und, 6979 und
"F: Von den Zahlen 274 und 532, welche ist größer? A:","['274', '532']",532,"UTT_BOUNDARY f: von den zahlen 274 und 532, welche ist größer? a:UTT_BOUNDARY 52626", 52626
Gib von den Zahlen 827 und 667 die größere an: ,"['827', '667']",827,"UTT_BOUNDARY gib von den zahlen 827 und 667 die größere an:UTT_BOUNDARY 8276,"," 8276,"
Gib von den Zahlen 912 und 591 die größere an: ,"['912', '591']",912,UTT_BOUNDARY gib von den zahlen 912 und 591 die größere an:UTT_BOUNDARY 991 und 6, 991 und 6
"F: Von den Zahlen 526 und 722, welche ist größer? A:","['526', '722']",722,"UTT_BOUNDARY f: von den zahlen 526 und 722, welche ist größer? a:UTT_BOUNDARY 7288 oder", 7288 oder
"F: Welche Zahl ist größer, 459 oder 745? A:","['459', '745']",745,"UTT_BOUNDARY f: welche zahl ist größer, 459 oder 745? a:UTT_BOUNDARY 72016, 29"," 72016, 29"
"F: Von den Zahlen 437 und 86, welche ist größer? A:","['437', '86']",437,"UTT_BOUNDARY f: von den zahlen 437 und 86, welche ist größer? a:UTT_BOUNDARY 8886?", 8886?
"F: Von den Zahlen 381 und 496, welche ist größer? A:","['381', '496']",496,"UTT_BOUNDARY f: von den zahlen 381 und 496, welche ist größer? a:UTT_BOUNDARY 491 und 6", 491 und 6
"F: Von den Zahlen 438 und 338, welche ist größer? A:","['438', '338']",438,"UTT_BOUNDARY f: von den zahlen 438 und 338, welche ist größer? a:UTT_BOUNDARY 4375 oder 9", 4375 oder 9
"F: Welche Zahl ist größer, 81 oder 739? A:","['81', '739']",739,"UTT_BOUNDARY f: welche zahl ist größer, 81 oder 739? a:UTT_BOUNDARY 881 oder 6", 881 oder 6
Gib von den Zahlen 53 und 619 die größere an: ,"['53', '619']",619,"UTT_BOUNDARY gib von den zahlen 53 und 619 die größere an:UTT_BOUNDARY 62017, 90"," 62017, 90"
"F: Welche Zahl ist größer, 466 oder 912? A:","['466', '912']",912,"UTT_BOUNDARY f: welche zahl ist größer, 466 oder 912? a:UTT_BOUNDARY 9666 oder", 9666 oder
"F: Welche Zahl ist größer, 592 oder 363? A:","['592', '363']",592,"UTT_BOUNDARY f: welche zahl ist größer, 592 oder 363? a:UTT_BOUNDARY 52926", 52926
Gib von den Zahlen 589 und 130 die größere an: ,"['589', '130']",589,UTT_BOUNDARY gib von den zahlen 589 und 130 die größere an:UTT_BOUNDARY 5979 die, 5979 die
"F: Welche Zahl ist größer, 811 oder 843? A:","['811', '843']",843,"UTT_BOUNDARY f: welche zahl ist größer, 811 oder 843? a:UTT_BOUNDARY 88885", 88885
"F: Welche Zahl ist größer, 168 oder 242? A:","['168', '242']",242,"UTT_BOUNDARY f: welche zahl ist größer, 168 oder 242? a:UTT_BOUNDARY 2671, 27"," 2671, 27"
"F: Von den Zahlen 899 und 830, welche ist größer? A:","['899', '830']",899,"UTT_BOUNDARY f: von den zahlen 899 und 830, welche ist größer? a:UTT_BOUNDARY 89962?", 89962?
"F: Welche Zahl ist größer, 31 oder 47? A:","['31', '47']",47,"UTT_BOUNDARY f: welche zahl ist größer, 31 oder 47? a:UTT_BOUNDARY 48528", 48528
"F: Welche Zahl ist größer, 645 oder 140? A:","['645', '140']",645,"UTT_BOUNDARY f: welche zahl ist größer, 645 oder 140? a:UTT_BOUNDARY 618 oder 54", 618 oder 54
"F: Welche Zahl ist größer, 532 oder 958? A:","['532', '958']",958,"UTT_BOUNDARY f: welche zahl ist größer, 532 oder 958? a:UTT_BOUNDARY 9588 oder", 9588 oder
"F: Welche Zahl ist größer, 642 oder 907? A:","['642', '907']",907,"UTT_BOUNDARY f: welche zahl ist größer, 642 oder 907? a:UTT_BOUNDARY 906? a:", 906? a:
"F: Von den Zahlen 224 und 970, welche ist größer? A:","['224', '970']",970,"UTT_BOUNDARY f: von den zahlen 224 und 970, welche ist größer? a:UTT_BOUNDARY 976 oder 9", 976 oder 9
"F: Von den Zahlen 701 und 421, welche ist größer? A:","['701', '421']",701,"UTT_BOUNDARY f: von den zahlen 701 und 421, welche ist größer? a:UTT_BOUNDARY 701 oder 63", 701 oder 63
Gib von den Zahlen 409 und 213 die größere an: ,"['409', '213']",409,UTT_BOUNDARY gib von den zahlen 409 und 213 die größere an:UTT_BOUNDARY 409. die erste, 409. die erste
"F: Welche Zahl ist größer, 636 oder 582? A:","['636', '582']",636,"UTT_BOUNDARY f: welche zahl ist größer, 636 oder 582? a:UTT_BOUNDARY 6628 oder", 6628 oder
Gib von den Zahlen 245 und 869 die größere an: ,"['245', '869']",869,UTT_BOUNDARY gib von den zahlen 245 und 869 die größere an:UTT_BOUNDARY 896 die größere, 896 die größere
"F: Von den Zahlen 447 und 46, welche ist größer? A:","['447', '46']",447,"UTT_BOUNDARY f: von den zahlen 447 und 46, welche ist größer? a:UTT_BOUNDARY 470 oder 8", 470 oder 8
"F: Von den Zahlen 397 und 786, welche ist größer? A:","['397', '786']",786,"UTT_BOUNDARY f: von den zahlen 397 und 786, welche ist größer? a:UTT_BOUNDARY 7988 oder", 7988 oder
Gib von den Zahlen 864 und 876 die größere an: ,"['864', '876']",876,"UTT_BOUNDARY gib von den zahlen 864 und 876 die größere an:UTT_BOUNDARY 8672,"," 8672,"
"F: Welche Zahl ist größer, 778 oder 423? A:","['778', '423']",778,"UTT_BOUNDARY f: welche zahl ist größer, 778 oder 423? a:UTT_BOUNDARY 7733 oder", 7733 oder
Gib von den Zahlen 274 und 976 die größere an: ,"['274', '976']",976,UTT_BOUNDARY gib von den zahlen 274 und 976 die größere an:UTT_BOUNDARY 9632 und, 9632 und
"F: Welche Zahl ist größer, 173 oder 348? A:","['173', '348']",348,"UTT_BOUNDARY f: welche zahl ist größer, 173 oder 348? a:UTT_BOUNDARY 3432? a", 3432? a
Gib von den Zahlen 785 und 882 die größere an: ,"['785', '882']",882,"UTT_BOUNDARY gib von den zahlen 785 und 882 die größere an:UTT_BOUNDARY 852, welche"," 852, welche"
"F: Von den Zahlen 730 und 461, welche ist größer? A:","['730', '461']",730,"UTT_BOUNDARY f: von den zahlen 730 und 461, welche ist größer? a:UTT_BOUNDARY 771 oder 6", 771 oder 6
"F: Welche Zahl ist größer, 534 oder 750? A:","['534', '750']",750,"UTT_BOUNDARY f: welche zahl ist größer, 534 oder 750? a:UTT_BOUNDARY 750285", 750285
Gib von den Zahlen 229 und 108 die größere an: ,"['229', '108']",229,UTT_BOUNDARY gib von den zahlen 229 und 108 die größere an:UTT_BOUNDARY 239 und 58, 239 und 58
"F: Von den Zahlen 367 und 570, welche ist größer? A:","['367', '570']",570,"UTT_BOUNDARY f: von den zahlen 367 und 570, welche ist größer? a:UTT_BOUNDARY 570 oder 8", 570 oder 8
"F: Welche Zahl ist größer, 443 oder 622? A:","['443', '622']",622,"UTT_BOUNDARY f: welche zahl ist größer, 443 oder 622? a:UTT_BOUNDARY 64026?", 64026?
"F: Welche Zahl ist größer, 195 oder 301? A:","['195', '301']",301,"UTT_BOUNDARY f: welche zahl ist größer, 195 oder 301? a:UTT_BOUNDARY 451 oder 64", 451 oder 64
"F: Welche Zahl ist größer, 815 oder 399? A:","['815', '399']",815,"UTT_BOUNDARY f: welche zahl ist größer, 815 oder 399? a:UTT_BOUNDARY 845688", 845688
"F: Welche Zahl ist größer, 169 oder 695? A:","['169', '695']",695,"UTT_BOUNDARY f: welche zahl ist größer, 169 oder 695? a:UTT_BOUNDARY 696, 9"," 696, 9"
"F: Welche Zahl ist größer, 367 oder 363? A:","['367', '363']",367,"UTT_BOUNDARY f: welche zahl ist größer, 367 oder 363? a:UTT_BOUNDARY 3691, 29"," 3691, 29"
"F: Von den Zahlen 678 und 184, welche ist größer? A:","['678', '184']",678,"UTT_BOUNDARY f: von den zahlen 678 und 184, welche ist größer? a:UTT_BOUNDARY 692 oder 5", 692 oder 5
"F: Von den Zahlen 648 und 885, welche ist größer? A:","['648', '885']",885,"UTT_BOUNDARY f: von den zahlen 648 und 885, welche ist größer? a:UTT_BOUNDARY 8465 oder", 8465 oder
"F: Von den Zahlen 5 und 977, welche ist größer? A:","['5', '977']",977,"UTT_BOUNDARY f: von den zahlen 5 und 977, welche ist größer? a:UTT_BOUNDARY 976 oder 9", 976 oder 9
"F: Von den Zahlen 832 und 31, welche ist größer? A:","['832', '31']",832,"UTT_BOUNDARY f: von den zahlen 832 und 31, welche ist größer? a:UTT_BOUNDARY 8282?", 8282?
"F: Welche Zahl ist größer, 497 oder 42? A:","['497', '42']",497,"UTT_BOUNDARY f: welche zahl ist größer, 497 oder 42? a:UTT_BOUNDARY 4291 oder 6", 4291 oder 6
"F: Von den Zahlen 330 und 570, welche ist größer? A:","['330', '570']",570,"UTT_BOUNDARY f: von den zahlen 330 und 570, welche ist größer? a:UTT_BOUNDARY 570 und 5", 570 und 5
Gib von den Zahlen 642 und 56 die größere an: ,"['642', '56']",642,UTT_BOUNDARY gib von den zahlen 642 und 56 die größere an:UTT_BOUNDARY 6328 die, 6328 die
Gib von den Zahlen 852 und 700 die größere an: ,"['852', '700']",852,UTT_BOUNDARY gib von den zahlen 852 und 700 die größere an:UTT_BOUNDARY 852 die größere, 852 die größere
"F: Von den Zahlen 768 und 423, welche ist größer? A:","['768', '423']",768,"UTT_BOUNDARY f: von den zahlen 768 und 423, welche ist größer? a:UTT_BOUNDARY 792 oder 5", 792 oder 5
"F: Welche Zahl ist größer, 52 oder 469? A:","['52', '469']",469,"UTT_BOUNDARY f: welche zahl ist größer, 52 oder 469? a:UTT_BOUNDARY 52886", 52886
"F: Welche Zahl ist größer, 199 oder 989? A:","['199', '989']",989,"UTT_BOUNDARY f: welche zahl ist größer, 199 oder 989? a:UTT_BOUNDARY 9698,"," 9698,"
Gib von den Zahlen 751 und 546 die größere an: ,"['751', '546']",751,UTT_BOUNDARY gib von den zahlen 751 und 546 die größere an:UTT_BOUNDARY 551 und 6, 551 und 6
Gib von den Zahlen 750 und 588 die größere an: ,"['750', '588']",750,UTT_BOUNDARY gib von den zahlen 750 und 588 die größere an:UTT_BOUNDARY 770 und 5, 770 und 5
Gib von den Zahlen 298 und 960 die größere an: ,"['298', '960']",960,"UTT_BOUNDARY gib von den zahlen 298 und 960 die größere an:UTT_BOUNDARY 9877,"," 9877,"
Gib von den Zahlen 907 und 544 die größere an: ,"['907', '544']",907,"UTT_BOUNDARY gib von den zahlen 907 und 544 die größere an:UTT_BOUNDARY 902, 92"," 902, 92"
"F: Von den Zahlen 339 und 215, welche ist größer? A:","['339', '215']",339,"UTT_BOUNDARY f: von den zahlen 339 und 215, welche ist größer? a:UTT_BOUNDARY 3391 oder 6", 3391 oder 6
"F: Von den Zahlen 92 und 246, welche ist größer? A:","['92', '246']",246,"UTT_BOUNDARY f: von den zahlen 92 und 246, welche ist größer? a:UTT_BOUNDARY 9858 oder", 9858 oder
"F: Welche Zahl ist größer, 430 oder 837? A:","['430', '837']",837,"UTT_BOUNDARY f: welche zahl ist größer, 430 oder 837? a:UTT_BOUNDARY 8888 oder", 8888 oder
"F: Von den Zahlen 535 und 140, welche ist größer? A:","['535', '140']",535,"UTT_BOUNDARY f: von den zahlen 535 und 140, welche ist größer? a:UTT_BOUNDARY 55265", 55265
Gib von den Zahlen 150 und 232 die größere an: ,"['150', '232']",232,UTT_BOUNDARY gib von den zahlen 150 und 232 die größere an:UTT_BOUNDARY 2332 und 5, 2332 und 5
"F: Welche Zahl ist größer, 42 oder 605? A:","['42', '605']",605,"UTT_BOUNDARY f: welche zahl ist größer, 42 oder 605? a:UTT_BOUNDARY 755 oder 63", 755 oder 63
Gib von den Zahlen 458 und 704 die größere an: ,"['458', '704']",704,"UTT_BOUNDARY gib von den zahlen 458 und 704 die größere an:UTT_BOUNDARY 704, 95"," 704, 95"
"F: Von den Zahlen 447 und 737, welche ist größer? A:","['447', '737']",737,"UTT_BOUNDARY f: von den zahlen 447 und 737, welche ist größer? a:UTT_BOUNDARY 770? a", 770? a
Gib von den Zahlen 674 und 81 die größere an: ,"['674', '81']",674,"UTT_BOUNDARY gib von den zahlen 674 und 81 die größere an:UTT_BOUNDARY 873, welche"," 873, welche"
Gib von den Zahlen 857 und 213 die größere an: ,"['857', '213']",857,UTT_BOUNDARY gib von den zahlen 857 und 213 die größere an:UTT_BOUNDARY 8573 die, 8573 die
"F: Welche Zahl ist größer, 988 oder 624? A:","['988', '624']",988,"UTT_BOUNDARY f: welche zahl ist größer, 988 oder 624? a:UTT_BOUNDARY 9588 und", 9588 und
"F: Von den Zahlen 330 und 535, welche ist größer? A:","['330', '535']",535,"UTT_BOUNDARY f: von den zahlen 330 und 535, welche ist größer? a:UTT_BOUNDARY 55265", 55265
Gib von den Zahlen 233 und 543 die größere an: ,"['233', '543']",543,UTT_BOUNDARY gib von den zahlen 233 und 543 die größere an:UTT_BOUNDARY 533 und 5, 533 und 5
"F: Von den Zahlen 513 und 2, welche ist größer? A:","['513', '2']",513,"UTT_BOUNDARY f: von den zahlen 513 und 2, welche ist größer? a:UTT_BOUNDARY 51567 oder", 51567 oder
"F: Von den Zahlen 618 und 63, welche ist größer? A:","['618', '63']",618,"UTT_BOUNDARY f: von den zahlen 618 und 63, welche ist größer? a:UTT_BOUNDARY 615 oder 56", 615 oder 56
"F: Welche Zahl ist größer, 420 oder 74? A:","['420', '74']",420,"UTT_BOUNDARY f: welche zahl ist größer, 420 oder 74? a:UTT_BOUNDARY 420287", 420287
Gib von den Zahlen 137 und 814 die größere an: ,"['137', '814']",814,UTT_BOUNDARY gib von den zahlen 137 und 814 die größere an:UTT_BOUNDARY 845 die größere an, 845 die größere an
Gib von den Zahlen 147 und 799 die größere an: ,"['147', '799']",799,UTT_BOUNDARY gib von den zahlen 147 und 799 die größere an:UTT_BOUNDARY 770 und 5, 770 und 5
"F: Welche Zahl ist größer, 76 oder 411? A:","['76', '411']",411,"UTT_BOUNDARY f: welche zahl ist größer, 76 oder 411? a:UTT_BOUNDARY 716332", 716332
"F: Von den Zahlen 319 und 713, welche ist größer? A:","['319', '713']",713,"UTT_BOUNDARY f: von den zahlen 319 und 713, welche ist größer? a:UTT_BOUNDARY 7928 oder", 7928 oder
Gib von den Zahlen 532 und 193 die größere an: ,"['532', '193']",532,UTT_BOUNDARY gib von den zahlen 532 und 193 die größere an:UTT_BOUNDARY 5442 die, 5442 die
"F: Welche Zahl ist größer, 559 oder 632? A:","['559', '632']",632,"UTT_BOUNDARY f: welche zahl ist größer, 559 oder 632? a:UTT_BOUNDARY 6328 oder", 6328 oder
"F: Welche Zahl ist größer, 751 oder 513? A:","['751', '513']",751,"UTT_BOUNDARY f: welche zahl ist größer, 751 oder 513? a:UTT_BOUNDARY 471 oder 6", 471 oder 6
"F: Von den Zahlen 289 und 452, welche ist größer? A:","['289', '452']",452,"UTT_BOUNDARY f: von den zahlen 289 und 452, welche ist größer? a:UTT_BOUNDARY 459 oder 95", 459 oder 95
"F: Von den Zahlen 981 und 660, welche ist größer? A:","['981', '660']",981,"UTT_BOUNDARY f: von den zahlen 981 und 660, welche ist größer? a:UTT_BOUNDARY 981 und 6", 981 und 6
"F: Welche Zahl ist größer, 599 oder 197? A:","['599', '197']",599,"UTT_BOUNDARY f: welche zahl ist größer, 599 oder 197? a:UTT_BOUNDARY 590 oder 52", 590 oder 52
"F: Von den Zahlen 75 und 177, welche ist größer? A:","['75', '177']",177,"UTT_BOUNDARY f: von den zahlen 75 und 177, welche ist größer? a:UTT_BOUNDARY 755 oder 95", 755 oder 95
"F: Welche Zahl ist größer, 981 oder 460? A:","['981', '460']",981,"UTT_BOUNDARY f: welche zahl ist größer, 981 oder 460? a:UTT_BOUNDARY 951, welche"," 951, welche"
"F: Welche Zahl ist größer, 335 oder 237? A:","['335', '237']",335,"UTT_BOUNDARY f: welche zahl ist größer, 335 oder 237? a:UTT_BOUNDARY 4492 oder 5", 4492 oder 5
"F: Von den Zahlen 614 und 514, welche ist größer? A:","['614', '514']",614,"UTT_BOUNDARY f: von den zahlen 614 und 514, welche ist größer? a:UTT_BOUNDARY 69928?", 69928?
Gib von den Zahlen 317 und 540 die größere an: ,"['317', '540']",540,UTT_BOUNDARY gib von den zahlen 317 und 540 die größere an:UTT_BOUNDARY 52088 die, 52088 die
"F: Welche Zahl ist größer, 725 oder 636? A:","['725', '636']",725,"UTT_BOUNDARY f: welche zahl ist größer, 725 oder 636? a:UTT_BOUNDARY 716332", 716332
Gib von den Zahlen 513 und 950 die größere an: ,"['513', '950']",950,"UTT_BOUNDARY gib von den zahlen 513 und 950 die größere an:UTT_BOUNDARY 92016, 90"," 92016, 90"
Gib von den Zahlen 220 und 26 die größere an: ,"['220', '26']",220,UTT_BOUNDARY gib von den zahlen 220 und 26 die größere an:UTT_BOUNDARY 420 und 620, 420 und 620
"F: Welche Zahl ist größer, 833 oder 214? A:","['833', '214']",833,"UTT_BOUNDARY f: welche zahl ist größer, 833 oder 214? a:UTT_BOUNDARY 84626", 84626
Gib von den Zahlen 559 und 666 die größere an: ,"['559', '666']",666,"UTT_BOUNDARY gib von den zahlen 559 und 666 die größere an:UTT_BOUNDARY 697, 9"," 697, 9"
"F: Welche Zahl ist größer, 915 oder 948? A:","['915', '948']",948,"UTT_BOUNDARY f: welche zahl ist größer, 915 oder 948? a:UTT_BOUNDARY 9665 und", 9665 und
"F: Welche Zahl ist größer, 373 oder 482? A:","['373', '482']",482,"UTT_BOUNDARY f: welche zahl ist größer, 373 oder 482? a:UTT_BOUNDARY 472 oder 6", 472 oder 6
"F: Von den Zahlen 589 und 696, welche ist größer? A:","['589', '696']",696,"UTT_BOUNDARY f: von den zahlen 589 und 696, welche ist größer? a:UTT_BOUNDARY 696 oder 5", 696 oder 5
"F: Von den Zahlen 39 und 188, welche ist größer? A:","['39', '188']",188,"UTT_BOUNDARY f: von den zahlen 39 und 188, welche ist größer? a:UTT_BOUNDARY 485 oder 5", 485 oder 5
Gib von den Zahlen 260 und 706 die größere an: ,"['260', '706']",706,"UTT_BOUNDARY gib von den zahlen 260 und 706 die größere an:UTT_BOUNDARY 902, 92"," 902, 92"
"F: Von den Zahlen 170 und 193, welche ist größer? A:","['170', '193']",193,"UTT_BOUNDARY f: von den zahlen 170 und 193, welche ist größer? a:UTT_BOUNDARY 169 und 98", 169 und 98
"F: Welche Zahl ist größer, 260 oder 650? A:","['260', '650']",650,"UTT_BOUNDARY f: welche zahl ist größer, 260 oder 650? a:UTT_BOUNDARY 64022 oder", 64022 oder
"F: Von den Zahlen 526 und 27, welche ist größer? A:","['526', '27']",526,"UTT_BOUNDARY f: von den zahlen 526 und 27, welche ist größer? a:UTT_BOUNDARY 55265", 55265
"F: Von den Zahlen 550 und 429, welche ist größer? A:","['550', '429']",550,"UTT_BOUNDARY f: von den zahlen 550 und 429, welche ist größer? a:UTT_BOUNDARY 599970", 599970
Gib von den Zahlen 991 und 742 die größere an: ,"['991', '742']",991,UTT_BOUNDARY gib von den zahlen 991 und 742 die größere an:UTT_BOUNDARY 991 und 6, 991 und 6
"F: Von den Zahlen 226 und 882, welche ist größer? A:","['226', '882']",882,"UTT_BOUNDARY f: von den zahlen 226 und 882, welche ist größer? a:UTT_BOUNDARY 8266?", 8266?
"F: Welche Zahl ist größer, 790 oder 344? A:","['790', '344']",790,"UTT_BOUNDARY f: welche zahl ist größer, 790 oder 344? a:UTT_BOUNDARY 799288", 799288
"F: Welche Zahl ist größer, 727 oder 453? A:","['727', '453']",727,"UTT_BOUNDARY f: welche zahl ist größer, 727 oder 453? a:UTT_BOUNDARY 73288", 73288
"F: Welche Zahl ist größer, 510 oder 856? A:","['510', '856']",856,"UTT_BOUNDARY f: welche zahl ist größer, 510 oder 856? a:UTT_BOUNDARY 88885", 88885
Gib von den Zahlen 899 und 823 die größere an: ,"['899', '823']",899,UTT_BOUNDARY gib von den zahlen 899 und 823 die größere an:UTT_BOUNDARY 844 und 8, 844 und 8
"F: Von den Zahlen 406 und 934, welche ist größer? A:","['406', '934']",934,"UTT_BOUNDARY f: von den zahlen 406 und 934, welche ist größer? a:UTT_BOUNDARY 9658 oder", 9658 oder
"F: Von den Zahlen 961 und 99, welche ist größer? A:","['961', '99']",961,"UTT_BOUNDARY f: von den zahlen 961 und 99, welche ist größer? a:UTT_BOUNDARY 981 und 6", 981 und 6
"F: Von den Zahlen 477 und 861, welche ist größer? A:","['477', '861']",861,"UTT_BOUNDARY f: von den zahlen 477 und 861, welche ist größer? a:UTT_BOUNDARY 871 oder 6", 871 oder 6
"F: Welche Zahl ist größer, 262 oder 96? A:","['262', '96']",262,"UTT_BOUNDARY f: welche zahl ist größer, 262 oder 96? a:UTT_BOUNDARY 93326", 93326
"F: Welche Zahl ist größer, 914 oder 792? A:","['914', '792']",914,"UTT_BOUNDARY f: welche zahl ist größer, 914 oder 792? a:UTT_BOUNDARY 98588", 98588
"F: Welche Zahl ist größer, 419 oder 272? A:","['419', '272']",419,"UTT_BOUNDARY f: welche zahl ist größer, 419 oder 272? a:UTT_BOUNDARY 48528", 48528
"F: Von den Zahlen 21 und 744, welche ist größer? A:","['21', '744']",744,"UTT_BOUNDARY f: von den zahlen 21 und 744, welche ist größer? a:UTT_BOUNDARY 795 oder 5", 795 oder 5
"F: Von den Zahlen 567 und 932, welche ist größer? A:","['567', '932']",932,"UTT_BOUNDARY f: von den zahlen 567 und 932, welche ist größer? a:UTT_BOUNDARY 9652 und", 9652 und
Gib von den Zahlen 461 und 91 die größere an: ,"['461', '91']",461,UTT_BOUNDARY gib von den zahlen 461 und 91 die größere an:UTT_BOUNDARY 931 und 6, 931 und 6
Gib von den Zahlen 638 und 433 die größere an: ,"['638', '433']",638,UTT_BOUNDARY gib von den zahlen 638 und 433 die größere an:UTT_BOUNDARY 633 und 5, 633 und 5
"F: Von den Zahlen 950 und 559, welche ist größer? A:","['950', '559']",950,"UTT_BOUNDARY f: von den zahlen 950 und 559, welche ist größer? a:UTT_BOUNDARY 9858 oder", 9858 oder
Gib von den Zahlen 272 und 341 die größere an: ,"['272', '341']",341,UTT_BOUNDARY gib von den zahlen 272 und 341 die größere an:UTT_BOUNDARY 3431 und 6, 3431 und 6
Gib von den Zahlen 981 und 135 die größere an: ,"['981', '135']",981,UTT_BOUNDARY gib von den zahlen 981 und 135 die größere an:UTT_BOUNDARY 981 und 6, 981 und 6
Gib von den Zahlen 203 und 744 die größere an: ,"['203', '744']",744,UTT_BOUNDARY gib von den zahlen 203 und 744 die größere an:UTT_BOUNDARY 744 und 5, 744 und 5
"F: Welche Zahl ist größer, 720 oder 416? A:","['720', '416']",720,"UTT_BOUNDARY f: welche zahl ist größer, 720 oder 416? a:UTT_BOUNDARY 42016 oder 8", 42016 oder 8
Gib von den Zahlen 625 und 850 die größere an: ,"['625', '850']",850,UTT_BOUNDARY gib von den zahlen 625 und 850 die größere an:UTT_BOUNDARY 84588 die, 84588 die
Gib von den Zahlen 946 und 402 die größere an: ,"['946', '402']",946,UTT_BOUNDARY gib von den zahlen 946 und 402 die größere an:UTT_BOUNDARY 953 und 8, 953 und 8
Gib von den Zahlen 650 und 733 die größere an: ,"['650', '733']",733,UTT_BOUNDARY gib von den zahlen 650 und 733 die größere an:UTT_BOUNDARY 750.000 und, 750.000 und
