Input,Options,Expected,Output (raw),Predicted
"Schreibe den ersten Buchstaben des Wortes ""Unterricht"": ","['U', 'n', 't', 'e', 'r', 'r', 'i', 'c', 'h', 't']",u,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""unterricht"":UTT_BOUNDARY goslar burt", goslar burt
"F: Was ist der erste Buchstabe des Wortes ""Frühstück""? A:","['F', 'r', 'ü', 'h', 's', 't', 'ü', 'c', 'k']",f,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""frühstück""? a:UTT_BOUNDARY f:UTT_BOUNDARY", f:
"F: Was ist der erste Buchstabe des Wortes ""Schnur""? A:","['S', 'c', 'h', 'n', 'u', 'r']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""schnur""? a:UTT_BOUNDARY f: was ist der", f: was ist der
"F: Mit welchem Buchstaben beginnt das Wort ""Dosis""? A:","['D', 'o', 's', 'i', 's']",d,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""dosis""? a:UTT_BOUNDARY d:UTT_BOUNDARY", d:
"F: Was ist der erste Buchstabe des Wortes ""anklären""? A:","['a', 'n', 'k', 'l', 'ä', 'r', 'e', 'n']",a,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""anklären""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Was ist der erste Buchstabe des Wortes ""Gedanke""? A:","['G', 'e', 'd', 'a', 'n', 'k', 'e']",g,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""gedanke""? a:UTT_BOUNDARY gnädigkeits", gnädigkeits
"F: Was ist der erste Buchstabe des Wortes ""Krawatte""? A:","['K', 'r', 'a', 'w', 'a', 't', 't', 'e']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""krawatte""? a:UTT_BOUNDARY gobs. b", gobs. b
"F: Was ist der erste Buchstabe des Wortes ""Tee""? A:","['T', 'e', 'e']",t,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""tee""? a:UTT_BOUNDARY kordel krau", kordel krau
"F: Mit welchem Buchstaben beginnt das Wort ""ängstlich""? A:","['ä', 'n', 'g', 's', 't', 'l', 'i', 'c', 'h']",ä,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""ängstlich""? a:UTT_BOUNDARY sätzenwald? a", sätzenwald? a
"F: Mit welchem Buchstaben beginnt das Wort ""unfreundlich""? A:","['u', 'n', 'f', 'r', 'e', 'u', 'n', 'd', 'l', 'i', 'c', 'h']",u,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""unfreundlich""? a:UTT_BOUNDARY utensilien? a", utensilien? a
"Schreibe den ersten Buchstaben des Wortes ""Fuchs"": ","['F', 'u', 'c', 'h', 's']",f,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""fuchs"":UTT_BOUNDARY hurtigdad", hurtigdad
"F: Was ist der erste Buchstabe des Wortes ""Schwimmen""? A:","['S', 'c', 'h', 'w', 'i', 'm', 'm', 'e', 'n']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""schwimmen""? a:UTT_BOUNDARY wetten? a:", wetten? a:
"Schreibe den ersten Buchstaben des Wortes ""Termin"": ","['T', 'e', 'r', 'm', 'i', 'n']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""termin"":UTT_BOUNDARY semmelbröd", semmelbröd
"F: Mit welchem Buchstaben beginnt das Wort ""abreisen""? A:","['a', 'b', 'r', 'e', 'i', 's', 'e', 'n']",a,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""abreisen""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Mit welchem Buchstaben beginnt das Wort ""Kellertreppe""? A:","['K', 'e', 'l', 'l', 'e', 'r', 't', 'r', 'e', 'p', 'p', 'e']",k,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""kellertreppe""? a:UTT_BOUNDARY pike again", pike again
"Schreibe den ersten Buchstaben des Wortes ""treffen"": ","['t', 'r', 'e', 'f', 'f', 'e', 'n']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""treffen"":UTT_BOUNDARY sätzend tickt", sätzend tickt
"F: Was ist der erste Buchstabe des Wortes ""legendär""? A:","['l', 'e', 'g', 'e', 'n', 'd', 'ä', 'r']",l,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""legendär""? a:UTT_BOUNDARY e. v.wei", e. v.wei
"Schreibe den ersten Buchstaben des Wortes ""abholen"": ","['a', 'b', 'h', 'o', 'l', 'e', 'n']",a,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""abholen"":UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Was ist der erste Buchstabe des Wortes ""vermieten""? A:","['v', 'e', 'r', 'm', 'i', 'e', 't', 'e', 'n']",v,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""vermieten""? a:UTT_BOUNDARY via facebook, englisch"," via facebook, englisch"
"Schreibe den ersten Buchstaben des Wortes ""Gage"": ","['G', 'a', 'g', 'e']",g,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""gage"":UTT_BOUNDARY hurtigdad", hurtigdad
"F: Mit welchem Buchstaben beginnt das Wort ""ausziehen""? A:","['a', 'u', 's', 'z', 'i', 'e', 'h', 'e', 'n']",a,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""ausziehen""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Was ist der erste Buchstabe des Wortes ""ausfallen""? A:","['a', 'u', 's', 'f', 'a', 'l', 'l', 'e', 'n']",a,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""ausfallen""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Schreibe den ersten Buchstaben des Wortes ""Norden"": ","['N', 'o', 'r', 'd', 'e', 'n']",n,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""norden"":UTT_BOUNDARY nicken gnädig", nicken gnädig
"F: Mit welchem Buchstaben beginnt das Wort ""Termin""? A:","['T', 'e', 'r', 'm', 'i', 'n']",t,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""termin""? a:UTT_BOUNDARY e-mail""? a"," e-mail""? a"
"F: Was ist der erste Buchstabe des Wortes ""kreativ""? A:","['k', 'r', 'e', 'a', 't', 'i', 'v']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kreativ""? a:UTT_BOUNDARY sendenwald? a", sendenwald? a
"F: Was ist der erste Buchstabe des Wortes ""Bande""? A:","['B', 'a', 'n', 'd', 'e']",b,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""bande""? a:UTT_BOUNDARY buchenwald? a", buchenwald? a
"F: Was ist der erste Buchstabe des Wortes ""Kombination""? A:","['K', 'o', 'm', 'b', 'i', 'n', 'a', 't', 'i', 'o', 'n']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kombination""? a:UTT_BOUNDARY f: was ist der", f: was ist der
"F: Was ist der erste Buchstabe des Wortes ""Internet""? A:","['I', 'n', 't', 'e', 'r', 'n', 'e', 't']",i,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""internet""? a:UTT_BOUNDARY sausn saus", sausn saus
"F: Was ist der erste Buchstabe des Wortes ""Gedankenexperiment""? A:","['G', 'e', 'd', 'a', 'n', 'k', 'e', 'n', 'e', 'x', 'p', 'e', 'r', 'i', 'm', 'e', 'n', 't']",g,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""gedankenexperiment""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Mit welchem Buchstaben beginnt das Wort ""Gebäude""? A:","['G', 'e', 'b', 'ä', 'u', 'd', 'e']",g,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""gebäude""? a:UTT_BOUNDARY sunday? a", sunday? a
"F: Mit welchem Buchstaben beginnt das Wort ""Eis""? A:","['E', 'i', 's']",e,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""eis""? a:UTT_BOUNDARY senden""? a:"," senden""? a:"
"F: Mit welchem Buchstaben beginnt das Wort ""Welle""? A:","['W', 'e', 'l', 'l', 'e']",w,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""welle""? a:UTT_BOUNDARY senden? a:", senden? a:
"F: Mit welchem Buchstaben beginnt das Wort ""Schwester""? A:","['S', 'c', 'h', 'w', 'e', 's', 't', 'e', 'r']",s,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""schwester""? a:UTT_BOUNDARY munzbelastung", munzbelastung
"F: Was ist der erste Buchstabe des Wortes ""dumm""? A:","['d', 'u', 'm', 'm']",d,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""dumm""? a:UTT_BOUNDARY hurtighid", hurtighid
"F: Mit welchem Buchstaben beginnt das Wort ""Gras""? A:","['G', 'r', 'a', 's']",g,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""gras""? a:UTT_BOUNDARY f: was ist der", f: was ist der
"Schreibe den ersten Buchstaben des Wortes ""Weinberg"": ","['W', 'e', 'i', 'n', 'b', 'e', 'r', 'g']",w,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""weinberg"":UTT_BOUNDARY huntington"" von"," huntington"" von"
"Schreibe den ersten Buchstaben des Wortes ""lernen"": ","['l', 'e', 'r', 'n', 'e', 'n']",l,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""lernen"":UTT_BOUNDARY listen. a:", listen. a:
"F: Mit welchem Buchstaben beginnt das Wort ""Herz""? A:","['H', 'e', 'r', 'z']",h,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""herz""? a:UTT_BOUNDARY gnädigkeits", gnädigkeits
"F: Was ist der erste Buchstabe des Wortes ""helfen""? A:","['h', 'e', 'l', 'f', 'e', 'n']",h,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""helfen""? a:UTT_BOUNDARY sätzenwald. b", sätzenwald. b
"F: Was ist der erste Buchstabe des Wortes ""Wald""? A:","['W', 'a', 'l', 'd']",w,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""wald""? a:UTT_BOUNDARY bottom""? a"," bottom""? a"
"Schreibe den ersten Buchstaben des Wortes ""feststellen"": ","['f', 'e', 's', 't', 's', 't', 'e', 'l', 'l', 'e', 'n']",f,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""feststellen"":UTT_BOUNDARY getzwald. b", getzwald. b
"Schreibe den ersten Buchstaben des Wortes ""Telefon"": ","['T', 'e', 'l', 'e', 'f', 'o', 'n']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""telefon"":UTT_BOUNDARY tastature"":"," tastature"":"
"Schreibe den ersten Buchstaben des Wortes ""öffnen"": ","['ö', 'f', 'f', 'n', 'e', 'n']",ö,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""öffnen"":UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Schreibe den ersten Buchstaben des Wortes ""Traube"": ","['T', 'r', 'a', 'u', 'b', 'e']",t,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""traube"":UTT_BOUNDARY two dogs"""," two dogs"""
"F: Mit welchem Buchstaben beginnt das Wort ""Parkscheibe""? A:","['P', 'a', 'r', 'k', 's', 'c', 'h', 'e', 'i', 'b', 'e']",p,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""parkscheibe""? a:UTT_BOUNDARY pastor burt", pastor burt
"F: Mit welchem Buchstaben beginnt das Wort ""laut""? A:","['l', 'a', 'u', 't']",l,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""laut""? a:UTT_BOUNDARY lutz kunz", lutz kunz
"F: Was ist der erste Buchstabe des Wortes ""kämpfen""? A:","['k', 'ä', 'm', 'p', 'f', 'e', 'n']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kämpfen""? a:UTT_BOUNDARY effekte des wort", effekte des wort
"F: Mit welchem Buchstaben beginnt das Wort ""Kabelbaum""? A:","['K', 'a', 'b', 'e', 'l', 'b', 'a', 'u', 'm']",k,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""kabelbaum""? a:UTT_BOUNDARY buchenwald. b", buchenwald. b
"Schreibe den ersten Buchstaben des Wortes ""Strauch"": ","['S', 't', 'r', 'a', 'u', 'c', 'h']",s,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""strauch"":UTT_BOUNDARY semmelbun", semmelbun
"F: Was ist der erste Buchstabe des Wortes ""Eisberg""? A:","['E', 'i', 's', 'b', 'e', 'r', 'g']",e,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""eisberg""? a:UTT_BOUNDARY bottom, b"," bottom, b"
"Schreibe den ersten Buchstaben des Wortes ""Knochen"": ","['K', 'n', 'o', 'c', 'h', 'e', 'n']",k,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""knochen"":UTT_BOUNDARY tastatur"":UTT_BOUNDARY"," tastatur"":"
"F: Mit welchem Buchstaben beginnt das Wort ""Entdeckung""? A:","['E', 'n', 't', 'd', 'e', 'c', 'k', 'u', 'n', 'g']",e,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""entdeckung""? a:UTT_BOUNDARY e. v. a", e. v. a
"Schreibe den ersten Buchstaben des Wortes ""neu"": ","['n', 'e', 'u']",n,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""neu"":UTT_BOUNDARY sixtus s", sixtus s
"Schreibe den ersten Buchstaben des Wortes ""Durchblick"": ","['D', 'u', 'r', 'c', 'h', 'b', 'l', 'i', 'c', 'k']",d,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""durchblick"":UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Was ist der erste Buchstabe des Wortes ""Kelvin""? A:","['K', 'e', 'l', 'v', 'i', 'n']",k,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""kelvin""? a:UTT_BOUNDARY huntington? a", huntington? a
"F: Mit welchem Buchstaben beginnt das Wort ""Auslage""? A:","['A', 'u', 's', 'l', 'a', 'g', 'e']",a,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""auslage""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"Schreibe den ersten Buchstaben des Wortes ""aufregen"": ","['a', 'u', 'f', 'r', 'e', 'g', 'e', 'n']",a,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""aufregen"":UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Mit welchem Buchstaben beginnt das Wort ""Wort""? A:","['W', 'o', 'r', 't']",w,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""wort""? a:UTT_BOUNDARY sätzend""? a"," sätzend""? a"
"F: Mit welchem Buchstaben beginnt das Wort ""gehören""? A:","['g', 'e', 'h', 'ö', 'r', 'e', 'n']",g,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""gehören""? a:UTT_BOUNDARY a:UTT_BOUNDARY", a:
"F: Was ist der erste Buchstabe des Wortes ""Bart""? A:","['B', 'a', 'r', 't']",b,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""bart""? a:UTT_BOUNDARY munition f:", munition f:
"Schreibe den ersten Buchstaben des Wortes ""Messerstecher"": ","['M', 'e', 's', 's', 'e', 'r', 's', 't', 'e', 'c', 'h', 'e', 'r']",m,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""messerstecher"":UTT_BOUNDARY buchenwald. b", buchenwald. b
"Schreibe den ersten Buchstaben des Wortes ""Wagen"": ","['W', 'a', 'g', 'e', 'n']",w,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""wagen"":UTT_BOUNDARY f: was ist der", f: was ist der
"F: Was ist der erste Buchstabe des Wortes ""fallen""? A:","['f', 'a', 'l', 'l', 'e', 'n']",f,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""fallen""? a:UTT_BOUNDARY sätzen:UTT_BOUNDARY", sätzen:
"F: Mit welchem Buchstaben beginnt das Wort ""lustig""? A:","['l', 'u', 's', 't', 'i', 'g']",l,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""lustig""? a:UTT_BOUNDARY f: was ist der", f: was ist der
"Schreibe den ersten Buchstaben des Wortes ""modern"": ","['m', 'o', 'd', 'e', 'r', 'n']",m,"UTT_BOUNDARY schreibe den ersten buchstaben des wortes ""modern"":UTT_BOUNDARY sixtus t", sixtus t
"F: Was ist der erste Buchstabe des Wortes ""Mahlzeit""? A:","['M', 'a', 'h', 'l', 'z', 'e', 'i', 't']",m,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""mahlzeit""? a:UTT_BOUNDARY sausn saus", sausn saus
"F: Was ist der erste Buchstabe des Wortes ""weich""? A:","['w', 'e', 'i', 'c', 'h']",w,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""weich""? a:UTT_BOUNDARY wetten? a:", wetten? a:
"F: Mit welchem Buchstaben beginnt das Wort ""Aufnahme""? A:","['A', 'u', 'f', 'n', 'a', 'h', 'm', 'e']",a,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""aufnahme""? a:UTT_BOUNDARY sätzenfeldern""?"," sätzenfeldern""?"
"F: Mit welchem Buchstaben beginnt das Wort ""Marktplatz""? A:","['M', 'a', 'r', 'k', 't', 'p', 'l', 'a', 't', 'z']",m,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""marktplatz""? a:UTT_BOUNDARY buchenwald? a", buchenwald? a
"F: Was ist der erste Buchstabe des Wortes ""Satz""? A:","['S', 'a', 't', 'z']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""satz""? a:UTT_BOUNDARY senden? a:", senden? a:
"F: Mit welchem Buchstaben beginnt das Wort ""Wahl""? A:","['W', 'a', 'h', 'l']",w,"UTT_BOUNDARY f: mit welchem buchstaben beginnt das wort ""wahl""? a:UTT_BOUNDARY pixel? a", pixel? a
"F: Was ist der erste Buchstabe des Wortes ""sorgfältig""? A:","['s', 'o', 'r', 'g', 'f', 'ä', 'l', 't', 'i', 'g']",s,"UTT_BOUNDARY f: was ist der erste buchstabe des wortes ""sorgfältig""? a:UTT_BOUNDARY senden? a:", senden? a:
