Input,Options,Expected,Output (raw),Predicted
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Münze"" oder ""Mandarine""? A:","['Münze', 'Mandarine']",mandarine,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""münze"" oder ""mandarine""? a:UTT_BOUNDARY mandarine"" oder ""l"," mandarine"" oder ""l"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Giraffe"" und ""Gabel"" kommt zuerst? A:","['Giraffe', 'Gabel']",gabel,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""giraffe"" und ""gabel"" kommt zuerst? a:UTT_BOUNDARY gabelung. pflanze.", gabelung. pflanze.
"Welches von den Wörtern ""Verkehr"" und ""Volk"", kommt alphabetisch zuerst? ","['Verkehr', 'Volk']",verkehr,"UTT_BOUNDARY welches von den wörtern ""verkehr"" und ""volk"", kommt alphabetisch zuerst?UTT_BOUNDARY verkehr, verkehr, verkehr"," verkehr, verkehr, verkehr"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dübel"" und ""Dorf"" kommt zuerst? A:","['Dübel', 'Dorf']",dorf,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""dübel"" und ""dorf"" kommt zuerst? a:UTT_BOUNDARY dorfweg, wo der"," dorfweg, wo der"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Gegner"" und ""Gans"" kommt zuerst? A:","['Gegner', 'Gans']",gans,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""gegner"" und ""gans"" kommt zuerst? a:UTT_BOUNDARY gegner der ""natur"," gegner der ""natur"
"Welches von den Wörtern ""Plastik"" und ""Pinsel"", kommt alphabetisch zuerst? ","['Plastik', 'Pinsel']",pinsel,"UTT_BOUNDARY welches von den wörtern ""plastik"" und ""pinsel"", kommt alphabetisch zuerst?UTT_BOUNDARY salatkopf kommt von der", salatkopf kommt von der
"F: In alphabetischer Reihenfolge, welches der Wörter ""Decke"" und ""Dreharbeit"" kommt zuerst? A:","['Decke', 'Dreharbeit']",decke,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""decke"" und ""dreharbeit"" kommt zuerst? a:UTT_BOUNDARY decke, tasse, tasse"," decke, tasse, tasse"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dreharbeit"" und ""Dorf"" kommt zuerst? A:","['Dreharbeit', 'Dorf']",dorf,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""dreharbeit"" und ""dorf"" kommt zuerst? a:UTT_BOUNDARY dorfweg, wo ich"," dorfweg, wo ich"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Korn"" oder ""Kaffee""? A:","['Korn', 'Kaffee']",kaffee,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""korn"" oder ""kaffee""? a:UTT_BOUNDARY kaffee, kaffee, kaffee"," kaffee, kaffee, kaffee"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Computer"" und ""Camping"" kommt zuerst? A:","['Computer', 'Camping']",camping,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""computer"" und ""camping"" kommt zuerst? a:UTT_BOUNDARY campingplatz, theater"," campingplatz, theater"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Brief"" und ""Boot"" kommt zuerst? A:","['Brief', 'Boot']",boot,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""brief"" und ""boot"" kommt zuerst? a:UTT_BOUNDARY feuermann"" kommt zuerst"," feuermann"" kommt zuerst"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dattel"" und ""Dichtung"" kommt zuerst? A:","['Dattel', 'Dichtung']",dattel,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""dattel"" und ""dichtung"" kommt zuerst? a:UTT_BOUNDARY dattelier eines mannes", dattelier eines mannes
"F: In alphabetischer Reihenfolge, welches der Wörter ""Gabelung"" und ""Garten"" kommt zuerst? A:","['Gabelung', 'Garten']",gabelung,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""gabelung"" und ""garten"" kommt zuerst? a:UTT_BOUNDARY garten, garten, garten"," garten, garten, garten"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Lappen"" oder ""Lilie""? A:","['Lappen', 'Lilie']",lappen,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""lappen"" oder ""lilie""? a:UTT_BOUNDARY lappenkorb. a:", lappenkorb. a:
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Lappen"" oder ""Löwe""? A:","['Lappen', 'Löwe']",lappen,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""lappen"" oder ""löwe""? a:UTT_BOUNDARY lappenkorb oder lappen?", lappenkorb oder lappen?
"Welches von den Wörtern ""Schatten"" und ""Schraube"", kommt alphabetisch zuerst? ","['Schatten', 'Schraube']",schatten,"UTT_BOUNDARY welches von den wörtern ""schatten"" und ""schraube"", kommt alphabetisch zuerst?UTT_BOUNDARY schraube umdrehung,"," schraube umdrehung,"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Bild"" und ""Ball"" kommt zuerst? A:","['Bild', 'Ball']",ball,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""bild"" und ""ball"" kommt zuerst? a:UTT_BOUNDARY bild. bild. bild", bild. bild. bild
"Welches von den Wörtern ""Tür"" und ""Takt"", kommt alphabetisch zuerst? ","['Tür', 'Takt']",takt,"UTT_BOUNDARY welches von den wörtern ""tür"" und ""takt"", kommt alphabetisch zuerst?UTT_BOUNDARY taktik, der die"," taktik, der die"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Milch"" oder ""Modell""? A:","['Milch', 'Modell']",milch,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""milch"" oder ""modell""? a:UTT_BOUNDARY milchbauer-becherkette", milchbauer-becherkette
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Input"" oder ""Intensität""? A:","['Input', 'Intensität']",input,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""input"" oder ""intensität""? a:UTT_BOUNDARY infektismus,"," infektismus,"
"Welches von den Wörtern ""Punkt"" und ""Pfad"", kommt alphabetisch zuerst? ","['Punkt', 'Pfad']",pfad,"UTT_BOUNDARY welches von den wörtern ""punkt"" und ""pfad"", kommt alphabetisch zuerst?UTT_BOUNDARY uhudrikroboter", uhudrikroboter
"F: In alphabetischer Reihenfolge, welches der Wörter ""Computer"" und ""Clip"" kommt zuerst? A:","['Computer', 'Clip']",clip,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""computer"" und ""clip"" kommt zuerst? a:UTT_BOUNDARY clip, der computer"," clip, der computer"
"Welches von den Wörtern ""Socke"" und ""Stimme"", kommt alphabetisch zuerst? ","['Socke', 'Stimme']",socke,"UTT_BOUNDARY welches von den wörtern ""socke"" und ""stimme"", kommt alphabetisch zuerst?UTT_BOUNDARY socke. und dann", socke. und dann
"F: In alphabetischer Reihenfolge, welches der Wörter ""Couch"" und ""Coupon"" kommt zuerst? A:","['Couch', 'Coupon']",couch,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""couch"" und ""coupon"" kommt zuerst? a:UTT_BOUNDARY chili, ch"," chili, ch"
"Welches von den Wörtern ""Wolke"" und ""Wurzel"", kommt alphabetisch zuerst? ","['Wolke', 'Wurzel']",wolke,"UTT_BOUNDARY welches von den wörtern ""wolke"" und ""wurzel"", kommt alphabetisch zuerst?UTT_BOUNDARY oktopus, der"," oktopus, der"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Krug"" oder ""Kamm""? A:","['Krug', 'Kamm']",kamm,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""krug"" oder ""kamm""? a:UTT_BOUNDARY kamm? a:UTT_BOUNDARY", kamm? a:
"F: In alphabetischer Reihenfolge, welches der Wörter ""Genie"" und ""Gold"" kommt zuerst? A:","['Genie', 'Gold']",genie,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""genie"" und ""gold"" kommt zuerst? a:UTT_BOUNDARY goldfisch, der in"," goldfisch, der in"
"Welches von den Wörtern ""Unterschrift"" und ""Umwelt"", kommt alphabetisch zuerst? ","['Unterschrift', 'Umwelt']",umwelt,"UTT_BOUNDARY welches von den wörtern ""unterschrift"" und ""umwelt"", kommt alphabetisch zuerst?UTT_BOUNDARY umdrehung des wort", umdrehung des wort
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Helm"" oder ""Hobby""? A:","['Helm', 'Hobby']",helm,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""helm"" oder ""hobby""? a:UTT_BOUNDARY jackpot"" oder"," jackpot"" oder"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Flamme"" und ""Feind"" kommt zuerst? A:","['Flamme', 'Feind']",feind,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""flamme"" und ""feind"" kommt zuerst? a:UTT_BOUNDARY feind der republik, der"," feind der republik, der"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Fels"" und ""Fenster"" kommt zuerst? A:","['Fels', 'Fenster']",fels,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""fels"" und ""fenster"" kommt zuerst? a:UTT_BOUNDARY fenster, fenster und fenster"," fenster, fenster und fenster"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Giraffe"" und ""Gebirge"" kommt zuerst? A:","['Giraffe', 'Gebirge']",gebirge,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""giraffe"" und ""gebirge"" kommt zuerst? a:UTT_BOUNDARY gebirge. -- vieh.", gebirge. -- vieh.
"F: In alphabetischer Reihenfolge, welches der Wörter ""Comic"" und ""Camping"" kommt zuerst? A:","['Comic', 'Camping']",camping,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""comic"" und ""camping"" kommt zuerst? a:UTT_BOUNDARY campingplatz, theater"," campingplatz, theater"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Brille"" und ""Brief"" kommt zuerst? A:","['Brille', 'Brief']",brief,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""brille"" und ""brief"" kommt zuerst? a:UTT_BOUNDARY briefkasten, rechnung,"," briefkasten, rechnung,"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Job"" oder ""Joghurt""? A:","['Job', 'Joghurt']",job,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""job"" oder ""joghurt""? a:UTT_BOUNDARY joghurtbecher oder so was", joghurtbecher oder so was
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Jet"" oder ""Joystick""? A:","['Jet', 'Joystick']",jet,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""jet"" oder ""joystick""? a:UTT_BOUNDARY jackpot"" oder"," jackpot"" oder"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Lager"" oder ""Lehre""? A:","['Lager', 'Lehre']",lager,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""lager"" oder ""lehre""? a:UTT_BOUNDARY lager"" oder ""l"," lager"" oder ""l"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Lilie"" oder ""Logik""? A:","['Lilie', 'Logik']",lilie,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""lilie"" oder ""logik""? a:UTT_BOUNDARY liliese? a", liliese? a
"F: In alphabetischer Reihenfolge, welches der Wörter ""Epos"" und ""Elch"" kommt zuerst? A:","['Epos', 'Elch']",elch,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""epos"" und ""elch"" kommt zuerst? a:UTT_BOUNDARY echo'scheck kommt", echo'scheck kommt
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Mond"" oder ""Markt""? A:","['Mond', 'Markt']",markt,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""mond"" oder ""markt""? a:UTT_BOUNDARY marktforschungsinstitut,"," marktforschungsinstitut,"
"Welches von den Wörtern ""Unterlage"" und ""Universum"", kommt alphabetisch zuerst? ","['Unterlage', 'Universum']",universum,"UTT_BOUNDARY welches von den wörtern ""unterlage"" und ""universum"", kommt alphabetisch zuerst?UTT_BOUNDARY umstand, um die"," umstand, um die"
"Welches von den Wörtern ""Vogel"" und ""Verlag"", kommt alphabetisch zuerst? ","['Vogel', 'Verlag']",verlag,"UTT_BOUNDARY welches von den wörtern ""vogel"" und ""verlag"", kommt alphabetisch zuerst?UTT_BOUNDARY oktopus, der"," oktopus, der"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Olive"" oder ""Ort""? A:","['Olive', 'Ort']",olive,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""olive"" oder ""ort""? a:UTT_BOUNDARY jazz? a:UTT_BOUNDARY", jazz? a:
"F: In alphabetischer Reihenfolge, welches der Wörter ""Buchstabe"" und ""Brot"" kommt zuerst? A:","['Buchstabe', 'Brot']",brot,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""buchstabe"" und ""brot"" kommt zuerst? a:UTT_BOUNDARY biberkopf. a:", biberkopf. a:
"F: In alphabetischer Reihenfolge, welches der Wörter ""Feile"" und ""Foto"" kommt zuerst? A:","['Feile', 'Foto']",feile,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""feile"" und ""foto"" kommt zuerst? a:UTT_BOUNDARY ferse, die sich"," ferse, die sich"
"Welches von den Wörtern ""Stein"" und ""Seife"", kommt alphabetisch zuerst? ","['Stein', 'Seife']",seife,"UTT_BOUNDARY welches von den wörtern ""stein"" und ""seife"", kommt alphabetisch zuerst?UTT_BOUNDARY seife, kaffee und wasser"," seife, kaffee und wasser"
"Welches von den Wörtern ""U-Bahn"" und ""Uniform"", kommt alphabetisch zuerst? ","['U-Bahn', 'Uniform']",u-bahn,"UTT_BOUNDARY welches von den wörtern ""u-bahn"" und ""uniform"", kommt alphabetisch zuerst?UTT_BOUNDARY u-bahn, die"," u-bahn, die"
"Welches von den Wörtern ""Rückkehr"" und ""Rinde"", kommt alphabetisch zuerst? ","['Rückkehr', 'Rinde']",rinde,"UTT_BOUNDARY welches von den wörtern ""rückkehr"" und ""rinde"", kommt alphabetisch zuerst?UTT_BOUNDARY rinde, die sich"," rinde, die sich"
"Welches von den Wörtern ""Treppe"" und ""Tasche"", kommt alphabetisch zuerst? ","['Treppe', 'Tasche']",tasche,"UTT_BOUNDARY welches von den wörtern ""treppe"" und ""tasche"", kommt alphabetisch zuerst?UTT_BOUNDARY tasche, tasche, tasche"," tasche, tasche, tasche"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Nest"" oder ""Nische""? A:","['Nest', 'Nische']",nest,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""nest"" oder ""nische""? a:UTT_BOUNDARY nager. a:", nager. a:
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Narbe"" oder ""Nest""? A:","['Narbe', 'Nest']",narbe,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""narbe"" oder ""nest""? a:UTT_BOUNDARY narbe"" oder """," narbe"" oder """
"F: In alphabetischer Reihenfolge, welches der Wörter ""Gurke"" und ""Giraffe"" kommt zuerst? A:","['Gurke', 'Giraffe']",giraffe,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""gurke"" und ""giraffe"" kommt zuerst? a:UTT_BOUNDARY giraffe. ich bin der", giraffe. ich bin der
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Nadel"" oder ""Neid""? A:","['Nadel', 'Neid']",nadel,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""nadel"" oder ""neid""? a:UTT_BOUNDARY nadelbaum? a:", nadelbaum? a:
"Welches von den Wörtern ""Ohrwurm"" und ""Oper"", kommt alphabetisch zuerst? ","['Ohrwurm', 'Oper']",ohrwurm,"UTT_BOUNDARY welches von den wörtern ""ohrwurm"" und ""oper"", kommt alphabetisch zuerst?UTT_BOUNDARY pfeife, aber nicht f"," pfeife, aber nicht f"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Container"" und ""Couch"" kommt zuerst? A:","['Container', 'Couch']",container,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""container"" und ""couch"" kommt zuerst? a:UTT_BOUNDARY campingplatz? a", campingplatz? a
"Welches von den Wörtern ""Traube"" und ""Tanne"", kommt alphabetisch zuerst? ","['Traube', 'Tanne']",tanne,"UTT_BOUNDARY welches von den wörtern ""traube"" und ""tanne"", kommt alphabetisch zuerst?UTT_BOUNDARY pfanne, salat, salat"," pfanne, salat, salat"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Kiste"" oder ""Kiosk""? A:","['Kiste', 'Kiosk']",kiosk,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches wort kommt zuerst, ""kiste"" oder ""kiosk""? a:UTT_BOUNDARY kiosk? a:", kiosk? a:
"Welches von den Wörtern ""Treppe"" und ""Traube"", kommt alphabetisch zuerst? ","['Treppe', 'Traube']",traube,"UTT_BOUNDARY welches von den wörtern ""treppe"" und ""traube"", kommt alphabetisch zuerst?UTT_BOUNDARY uferweg, wo der"," uferweg, wo der"
"Welches von den Wörtern ""Wasser"" und ""Wüste"", kommt alphabetisch zuerst? ","['Wasser', 'Wüste']",wasser,"UTT_BOUNDARY welches von den wörtern ""wasser"" und ""wüste"", kommt alphabetisch zuerst?UTT_BOUNDARY wassermelone, wasser"," wassermelone, wasser"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dichtung"" und ""Decke"" kommt zuerst? A:","['Dichtung', 'Decke']",decke,"UTT_BOUNDARY f: in alphabetischer reihenfolge, welches der wörter ""dichtung"" und ""decke"" kommt zuerst? a:UTT_BOUNDARY decke, decke, tasse"," decke, decke, tasse"
