Input,Expected,Predicted
"Q: What is the word most related to the word ""animals"" from the words ""duck"", ""strawberry"", ""pineapple"", ""banana"", and ""watermelon""? A:",duck,ducks words:
"Q: What is the word most related to the word ""animals"" from the words ""banana"", ""peach"", ""lemon"", ""pineapple"", and ""chicken""? A:",chicken,"peach ("") appleach):"
"Q: What is the word most related to the word ""animals"" from the words ""van"", ""motorcycle"", ""train"", ""cow"", and ""tram""? A:",cow,"tram (""tram"", tram""train"""
"Q: What is the word most related to the word ""fruit"" from the words ""banana"", ""train"", ""motorcycle"", ""tractor"", and ""bus""? A:",banana,"banananana, ananana, anan"
"Q: Of the words ""armchair"", ""jeans"", ""desk"", ""couch"", and ""sofa"", what is the word most commonly associated with ""clothes""? A:",jeans,"couch, air, armchair, air"
"Q: What is the word most related to the word ""vehicles"" from the words ""car"", ""watermelon"", ""pineapple"", ""strawberry"", and ""mango""? A:",car,strawbery very watery wat
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""mouse"", ""desk"", ""couch"", ""bookcase"", ""table"": ",mouse,"desk "" ""mouse"":"
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""socks"", ""coat"", ""pants"", ""shorts"", ""cow"": ",cow,"coats"" "":"
"Q: What is the word most related to the word ""animals"" from the words ""shirt"", ""sweater"", ""jacket"", ""fish"", and ""pants""? A:",fish,"shirt, "":"
"Q: Of the words ""fish"", ""coat"", ""shirt"", ""sweater"", and ""jacket"", what is the word most commonly associated with ""animals""? A:",fish,"sweater, ater, "":"
"Q: Of the words ""pants"", ""fish"", ""mouse"", ""cow"", and ""cat"", what is the word most commonly associated with ""clothes""? A:",pants,"cow, cow, cow, cow, cow, "
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""strawberry"", ""socks"", ""pear"", ""apple"", ""lemon"": ",socks,applearsersersersersesese
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""train"", ""tractor"", ""bus"", ""bed"", ""van"": ",bed,"bus"" ""train"":"
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""sofa"", ""chair"", ""shorts"", ""couch"", ""armchair"": ",shorts,"sofa"":"
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""peach"", ""lemon"", ""strawberry"", ""mango"", ""skirt"": ",skirt,"strawberrrrrrry"":"
"Q: What is the word most related to the word ""fruit"" from the words ""rabbit"", ""cow"", ""goat"", ""strawberry"", and ""pig""? A:",strawberry,"strawbery, ""strawbery"", """
"Q: What is the word most related to the word ""animals"" from the words ""fish"", ""bookcase"", ""bed"", ""sofa"", and ""chair""? A:",fish,"bed+case"", ""bed"", ""bookca"
"Q: Of the words ""bed"", ""car"", ""armchair"", ""table"", and ""desk"", what is the word most commonly associated with ""vehicles""? A:",car,"beds"", ""tabled"", ""tabled"""
"Q: What is the word most related to the word ""furniture"" from the words ""motorcycle"", ""car"", ""armchair"", ""train"", and ""van""? A:",armchair,armchair:
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""watermelon"", ""mango"", ""bookcase"", ""peach"", ""melon"": ",bookcase,peacheseseseseseseseseses
"Q: Of the words ""strawberry"", ""couch"", ""watermelon"", ""pineapple"", and ""melon"", what is the word most commonly associated with ""furniture""? A:",couch,strawberrrrrry wbery wate
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""chicken"", ""pear"", ""strawberry"", ""lemon"", ""peach"": ",chicken,strawberrrry= = = = = = =
"Q: What is the word most related to the word ""vehicles"" from the words ""tram"", ""mango"", ""strawberry"", ""apple"", and ""banana""? A:",tram,banananananananananananan
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""desk"", ""goat"", ""fish"", ""dog"", ""pig"": ",desk,"pig"":"
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""dog"", ""jacket"", ""goat"", ""cow"", ""cat"": ",jacket,"jacket"":"
"Q: Of the words ""dog"", ""goat"", ""mouse"", ""rabbit"", and ""pineapple"", what is the word most commonly associated with ""fruit""? A:",pineapple,"pineappple, weapleapleapl"
"Q: What is the word most related to the word ""animals"" from the words ""coat"", ""jacket"", ""pants"", ""shorts"", and ""pig""? A:",pig,"pants, ""jackets"", ""pants"""
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""strawberry"", ""sofa"", ""chair"", ""table"", ""armchair"": ",strawberry,strawberrrrrrrrrrrrrrry= 
"Q: What is the word most related to the word ""animals"" from the words ""dog"", ""bed"", ""desk"", ""chair"", and ""armchair""? A:",dog,"dog, dog, desk, an, desk,"
"Q: What is the word most related to the word ""clothes"" from the words ""fish"", ""dress"", ""cow"", ""goat"", and ""pig""? A:",dress,"cow, goat, goat, goat, go"
"Q: Of the words ""train"", ""motorcycle"", ""bus"", ""peach"", and ""tram"", what is the word most commonly associated with ""fruit""? A:",peach,"peach, userererererererer"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""tram"", ""car"", ""motorcycle"", ""train"", ""chair"": ",chair,"cars""tram"":"
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""train"", ""table"", ""bookcase"", ""armchair"", ""bed"": ",train,armchairseseleseseseseses
"Q: Of the words ""sofa"", ""bed"", ""couch"", ""socks"", and ""desk"", what is the word most commonly associated with ""clothes""? A:",socks,"bed+, adreseses, is an, a"
"Q: What is the word most related to the word ""furniture"" from the words ""mango"", ""desk"", ""strawberry"", ""lemon"", and ""peach""? A:",desk,strawberrrry:
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""armchair"", ""duck"", ""desk"", ""table"", ""chair"": ",duck,duckseseseamchairserserer
"Q: Of the words ""chair"", ""tractor"", ""desk"", ""table"", and ""bookcase"", what is the word most commonly associated with ""vehicles""? A:",tractor,chairsesesesesesesesesese
"Q: Of the words ""chair"", ""bus"", ""desk"", ""bed"", and ""bookcase"", what is the word most commonly associated with ""vehicles""? A:",bus,bedscase? aseledesk? a:
"Q: What is the word most related to the word ""clothes"" from the words ""van"", ""tram"", ""coat"", ""motorcycle"", and ""truck""? A:",coat,"coat, ""tram"", in, ""tram"":"
"Q: What is the word most related to the word ""fruit"" from the words ""fish"", ""pear"", ""chicken"", ""rabbit"", and ""duck""? A:",pear,rabbit fish
"Q: Of the words ""shirt"", ""pig"", ""rabbit"", ""dog"", and ""duck"", what is the word most commonly associated with ""clothes""? A:",shirt,"ducks, ""ducks"", ans, a:"
"Q: What is the word most related to the word ""clothes"" from the words ""desk"", ""couch"", ""bed"", ""table"", and ""dress""? A:",dress,"dress, dres, ""tabled"", ""t"
"Q: Of the words ""watermelon"", ""cow"", ""strawberry"", ""pineapple"", and ""pear"", what is the word most commonly associated with ""animals""? A:",cow,pineapplesesesesesesesese
"Q: Of the words ""couch"", ""tractor"", ""bed"", ""chair"", and ""bookcase"", what is the word most commonly associated with ""vehicles""? A:",tractor,couch (veh):
"Q: What is the word most related to the word ""clothes"" from the words ""coat"", ""bed"", ""desk"", ""chair"", and ""bookcase""? A:",coat,bookcase? a:
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""strawberry"", ""table"", ""bookcase"", ""sofa"", ""bed"": ",strawberry,strawberrrrrrrrrrrrry= (b
"Q: Of the words ""pear"", ""lemon"", ""peach"", ""armchair"", and ""mango"", what is the word most commonly associated with ""furniture""? A:",armchair,"pears, "":"
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""duck"", ""mouse"", ""melon"", ""fish"", ""dog"": ",melon,"dog"":"
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""chair"", ""tractor"", ""desk"", ""table"", ""bookcase"": ",tractor,"desk ""train""t""t""t"":"
"Q: Of the words ""banana"", ""bookcase"", ""mango"", ""peach"", and ""apple"", what is the word most commonly associated with ""furniture""? A:",bookcase,banananananananananananan
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""cow"", ""duck"", ""lemon"", ""cat"", ""dog"": ",lemon,"duck is ""cks"":"
"Q: Of the words ""truck"", ""bus"", ""train"", ""chicken"", and ""van"", what is the word most commonly associated with ""animals""? A:",chicken,"chicken, ""van"", ""chicken"""
"Q: Of the words ""tractor"", ""truck"", ""strawberry"", ""motorcycle"", and ""car"", what is the word most commonly associated with ""fruit""? A:",strawberry,strawberyclerycleryclerse
"Q: What is the word most related to the word ""clothes"" from the words ""sofa"", ""chair"", ""shorts"", ""couch"", and ""armchair""? A:",shorts,"shorts, armchair, air, a:"
"Q: What is the word most related to the word ""vehicles"" from the words ""watermelon"", ""lemon"", ""mango"", ""tractor"", and ""apple""? A:",tractor,applesesesesesesesesesese
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""fish"", ""mouse"", ""pig"", ""lemon"", ""cow"": ",lemon,lemon (mouse):
"Q: What is the word most related to the word ""vehicles"" from the words ""goat"", ""tractor"", ""cow"", ""mouse"", and ""rabbit""? A:",tractor,"mouse, ""tractor"", ""tracto"
"Q: Of the words ""coat"", ""shorts"", ""apple"", ""shirt"", and ""pants"", what is the word most commonly associated with ""fruit""? A:",apple,"apples, ""apples"", artttse"
"Q: What is the word most related to the word ""animals"" from the words ""bed"", ""armchair"", ""couch"", ""bookcase"", and ""goat""? A:",goat,"bookcase, asele, anana, a"
"Q: What is the word most related to the word ""fruit"" from the words ""bed"", ""table"", ""pineapple"", ""sofa"", and ""desk""? A:",pineapple,"pineapple (""table""), aple"
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""sofa"", ""bed"", ""couch"", ""socks"", ""desk"": ",socks,socksocksocksocksocksocks
"Q: What is the word most related to the word ""animals"" from the words ""sweater"", ""dress"", ""shorts"", ""pig"", and ""shirt""? A:",pig,"shirts, ""pig"", arar:"
"Q: Of the words ""goat"", ""rabbit"", ""fish"", ""shirt"", and ""duck"", what is the word most commonly associated with ""clothes""? A:",shirt,"ducks, at, ducks, ats, at"
"Q: Of the words ""van"", ""bed"", ""bookcase"", ""table"", and ""desk"", what is the word most commonly associated with ""vehicles""? A:",van,"van, an, ""van"", an"":"
"Q: Of the words ""watermelon"", ""strawberry"", ""table"", ""peach"", and ""pear"", what is the word most commonly associated with ""furniture""? A:",table,pear:
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""duck"", ""dog"", ""goat"", ""fish"", ""apple"": ",apple,apleasesesesesesesesesese
"Q: What is the word most related to the word ""animals"" from the words ""tram"", ""motorcycle"", ""truck"", ""car"", and ""dog""? A:",dog,"dog, tram, an, a:"
"Q: What is the word most related to the word ""vehicles"" from the words ""tractor"", ""shorts"", ""coat"", ""socks"", and ""pants""? A:",tractor,"shorts, atsshorts, atshor"
"Q: What is the word most related to the word ""vehicles"" from the words ""duck"", ""van"", ""fish"", ""chicken"", and ""rabbit""? A:",van,"duck, rabit, abita, a:"
"Q: Of the words ""car"", ""jacket"", ""coat"", ""sweater"", and ""jeans"", what is the word most commonly associated with ""vehicles""? A:",car,"coat"", at, at, atatatatat"
"Q: Of the words ""coat"", ""pants"", ""skirt"", ""jacket"", and ""watermelon"", what is the word most commonly associated with ""fruit""? A:",watermelon,watermelonsants ats:
"Q: Of the words ""tram"", ""motorcycle"", ""bus"", ""tractor"", and ""duck"", what is the word most commonly associated with ""animals""? A:",duck,"ducks "":"
"Q: What is the word most related to the word ""animals"" from the words ""bus"", ""rabbit"", ""car"", ""train"", and ""van""? A:",rabbit,bus.
"Q: What is the word most related to the word ""vehicles"" from the words ""lemon"", ""pineapple"", ""peach"", ""tram"", and ""watermelon""? A:",tram,pineapplesesesesesesesese
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""peach"", ""watermelon"", ""lemon"", ""banana"", ""bus"": ",bus,banananananananananananan
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""pear"", ""mango"", ""lemon"", ""bus"", ""apple"": ",bus,pearsonsonsososososososos
"Q: What is the word most related to the word ""clothes"" from the words ""shorts"", ""tractor"", ""car"", ""truck"", and ""train""? A:",shorts,"tractor, a:"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""desk"", ""cat"", ""mouse"", ""duck"", ""goat"": ",desk,"ducksets"":"
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""truck"", ""train"", ""motorcycle"", ""tram"", ""fish"": ",fish,"fish"":"
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""jacket"", ""pear"", ""pants"", ""jeans"", ""socks"": ",pear,jeansocksocksochochochoch
"Q: Of the words ""mouse"", ""lemon"", ""pig"", ""goat"", and ""fish"", what is the word most commonly associated with ""fruit""? A:",lemon,"pig, ""pig"", ""pig"":"
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""truck"", ""bus"", ""peach"", ""tractor"", ""train"": ",peach,"peach - ""tractor:"
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""rabbit"", ""dog"", ""train"", ""cow"", ""cat"": ",train,"rabbits ""train"":"
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""chair"", ""bed"", ""table"", ""chicken"", ""couch"": ",chicken,"chairsen ""chicken"":"
"Q: Of the words ""banana"", ""peach"", ""lemon"", ""pineapple"", and ""chicken"", what is the word most commonly associated with ""animals""? A:",chicken,"chickens, ato, "":"
"Q: What is the word most related to the word ""fruit"" from the words ""cow"", ""duck"", ""pineapple"", ""mouse"", and ""cat""? A:",pineapple,"cat, cat, cat, cat, cat, "
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""jacket"", ""skirt"", ""shirt"", ""tractor"", ""dress"": ",tractor,dressssssssssssssssssssss
"Q: Of the words ""bookcase"", ""cow"", ""dog"", ""cat"", and ""chicken"", what is the word most commonly associated with ""furniture""? A:",bookcase,cowseeerseseresesereseses
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""motorcycle"", ""desk"", ""couch"", ""bookcase"", ""armchair"": ",motorcycle,bokcasesesesesesesesesese
"Q: Of the words ""fish"", ""bed"", ""cat"", ""dog"", and ""duck"", what is the word most commonly associated with ""furniture""? A:",bed,"ducks, ""ducks"", ""cat"":"
"Q: What is the word most related to the word ""animals"" from the words ""train"", ""truck"", ""goat"", ""motorcycle"", and ""tractor""? A:",goat,"goat, "":"
"Q: Of the words ""tram"", ""desk"", ""car"", ""truck"", and ""tractor"", what is the word most commonly associated with ""furniture""? A:",desk,"desk, anofurniture, a:"
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""fish"", ""dog"", ""coat"", ""pig"", ""chicken"": ",coat,coatsereareseaseaseasease
"Q: What is the word most related to the word ""fruit"" from the words ""pig"", ""mouse"", ""chicken"", ""watermelon"", and ""rabbit""? A:",watermelon,"mouse, "":"
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""goat"", ""melon"", ""strawberry"", ""pear"", ""watermelon"": ",goat,strawberrrrrrrrrrrry= = =
"Q: What is the word most related to the word ""clothes"" from the words ""melon"", ""jacket"", ""strawberry"", ""apple"", and ""watermelon""? A:",jacket,strawbery:
"Q: What is the word most related to the word ""furniture"" from the words ""pineapple"", ""pear"", ""watermelon"", ""lemon"", and ""desk""? A:",desk,pear:
"Q: Of the words ""bed"", ""desk"", ""couch"", ""table"", and ""sweater"", what is the word most commonly associated with ""clothes""? A:",sweater,"couch, atatatatatatatatat"
"Q: Of the words ""mango"", ""melon"", ""lemon"", ""skirt"", and ""banana"", what is the word most commonly associated with ""clothes""? A:",skirt,mango:
"Q: What is the word most related to the word ""clothes"" from the words ""mouse"", ""jacket"", ""dog"", ""goat"", and ""cow""? A:",jacket,"mouse, ""jacket"", ""cow"":"
"Q: What is the word most related to the word ""animals"" from the words ""table"", ""desk"", ""sofa"", ""pig"", and ""chair""? A:",pig,"pigs are very olofant, ve"
"Q: Of the words ""mango"", ""watermelon"", ""van"", ""apple"", and ""lemon"", what is the word most commonly associated with ""vehicles""? A:",van,applesesesesesesesesesese
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""mouse"", ""socks"", ""shirt"", ""pants"", ""dress"": ",mouse,dressssssssssssssssssssss
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""duck"", ""cat"", ""rabbit"", ""goat"", ""mango"": ",mango,"ducks "":"
"Q: Of the words ""bus"", ""table"", ""bookcase"", ""armchair"", and ""sofa"", what is the word most commonly associated with ""vehicles""? A:",bus,armchair:
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""tractor"", ""bus"", ""van"", ""mouse"", ""tram"": ",mouse,"tractor ""tor"":"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""skirt"", ""coat"", ""socks"", ""pants"", ""chair"": ",chair,"skirts""socks""s""s""s""s""s""s"""
"Q: What is the word most related to the word ""vehicles"" from the words ""watermelon"", ""tractor"", ""pineapple"", ""strawberry"", and ""lemon""? A:",tractor,strawberrry:
"Q: Of the words ""shorts"", ""pants"", ""jeans"", ""bookcase"", and ""jacket"", what is the word most commonly associated with ""furniture""? A:",bookcase,"jackets, "":"
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""mouse"", ""jacket"", ""dog"", ""goat"", ""cow"": ",jacket,"jackets"":"
"Q: What is the word most related to the word ""fruit"" from the words ""jacket"", ""socks"", ""shirt"", ""pear"", and ""shorts""? A:",pear,shorts?
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""fish"", ""cow"", ""shirt"", ""rabbit"", ""dog"": ",shirt,shirt:
"Q: What is the word most related to the word ""vehicles"" from the words ""pear"", ""apple"", ""watermelon"", ""melon"", and ""motorcycle""? A:",motorcycle,aples watermelon
"Q: Of the words ""socks"", ""apple"", ""coat"", ""jeans"", and ""sweater"", what is the word most commonly associated with ""fruit""? A:",apple,"apples, "":"
"Q: What is the word most related to the word ""furniture"" from the words ""car"", ""sofa"", ""motorcycle"", ""train"", and ""truck""? A:",sofa,sofa:
"Q: Of the words ""dress"", ""chicken"", ""jacket"", ""shorts"", and ""socks"", what is the word most commonly associated with ""animals""? A:",chicken,dressssssssssssssssssssss
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""truck"", ""tram"", ""dog"", ""van"", ""tractor"": ",dog,dog (tram):
