Input,Expected,Predicted
"Q: Which is a rhyme of the word ""cruise"", ""choose"" or ""campsite""? A:",choose,campsite.
"Q: Which is a rhyme of the word ""greet"", ""sunbathe"" or ""defeat""? A:",defeat,defeat?
"Q: Which is a rhyme of the word ""home"", ""easy"" or ""comb""? A:",comb,"easy"" or ""comb""? a:"
"Q: Which word rhymes with the word ""type"", ""stripe"" or ""punctuation""? A:",stripe,stripe?
"Q: Which is a rhyme of the word ""spider"", ""membership"" or ""rider""? A:",rider,rider?
"Q: Of the words ""sure"" and ""goal"", which one rhymes with ""tour""? A:",sure,"sure, sure, sure"", which "
"Q: Of the words ""hopeful"" and ""post"", which one rhymes with ""coast""? A:",post,"post"" and ""post""? a:"
"Q: Which is a rhyme of the word ""fight"", ""invite"" or ""fresh""? A:",invite,"fresh, fresh, fresh""? a:"
"Q: Which word rhymes with the word ""main"", ""cycle"" or ""stain""? A:",stain,"stain"", ""cycle"" or ""stain"
"Q: Which word rhymes with the word ""destroy"", ""toy"" or ""truck""? A:",toy,"toy, toy, toy, toy, toy, "
"Q: Of the words ""sea"" and ""skiing"", which one rhymes with ""sightseeing""? A:",skiing,"sea, sea, sea"", ""sea"" or "
"Q: Of the words ""tip"" and ""invention"", which one rhymes with ""slip""? A:",tip,invention?
"Q: Of the words ""bean"" and ""succeed"", which one rhymes with ""queen""? A:",bean,"succeed, ""succeed""? a:"
"Q: Of the words ""gain"" and ""curly"", which one rhymes with ""brain""? A:",gain,"gain"" and ""curly""? a:"
"Q: Which is a rhyme of the word ""spy"", ""tie"" or ""overnight""? A:",tie,"tie"", ""tie"", ""tie"" or ""ti"
"Q: Which is a rhyme of the word ""tire"", ""clear"" or ""buyer""? A:",buyer,"buyer, ""clear""? a:"
"Q: Which word rhymes with the word ""unwell"", ""virus"" or ""spell""? A:",spell,"spell"", ""spell"", ""spell"" "
"Q: Which is a rhyme of the word ""throat"", ""yellow"" or ""promote""? A:",promote,"promoter, ""yellow""? a:"
"Q: Of the words ""leather"" and ""neighbor"", which one rhymes with ""together""? A:",leather,leather?
"Q: Which word rhymes with the word ""please"", ""cheese"" or ""slim""? A:",cheese,"slim ""please""? a:"
"Q: Of the words ""complete"" and ""feeling"", which one rhymes with ""seat""? A:",complete,"feeling"", which one rhyme"
"Q: Which is a rhyme of the word ""too"", ""disabled"" or ""you""? A:",you,"disabled"", ""disabled"", ""d"
"Q: Of the words ""few"" and ""development"", which one rhymes with ""crew""? A:",few,"development"", which one r"
"Q: Of the words ""toe"" and ""sheet"", which one rhymes with ""low""? A:",toe,sheet? a:
"Q: Which word rhymes with the word ""gallery"", ""salary"" or ""honeymoon""? A:",salary,salary?
"Q: Which is a rhyme of the word ""sauce"", ""cross"" or ""disease""? A:",cross,disease.
"Q: Of the words ""thing"" and ""picture"", which one rhymes with ""wing""? A:",thing,picture?
"Q: Which is a rhyme of the word ""exist"", ""prepared"" or ""list""? A:",list,"prepared, ""exist""? a:"
"Q: Which is a rhyme of the word ""beginner"", ""winner"" or ""bike""? A:",winner,winner?
"Q: Which word rhymes with the word ""rough"", ""stuff"" or ""monkey""? A:",stuff,"stuff, ""stuff""? a:"
"Q: Of the words ""dancer"" and ""celebrate"", which one rhymes with ""answer""? A:",dancer,"celebrate"" and ""celebrate"
"Q: Of the words ""warning"" and ""transportation"", which one rhymes with ""registration""? A:",transportation,warning?
"Q: Which word rhymes with the word ""funny"", ""money"" or ""sport""? A:",money,money?
"Q: Which is a rhyme of the word ""flood"", ""blood"" or ""about""? A:",blood,blood? a:
"Q: Of the words ""past"" and ""east"", which one rhymes with ""fast""? A:",past,past?
"Q: Which word rhymes with the word ""kind"", ""blind"" or ""first""? A:",blind,"blind, ""blind""? a:"
"Q: Which word rhymes with the word ""bad"", ""information"" or ""mad""? A:",mad,mad? a:
"Q: Which is a rhyme of the word ""gate"", ""late"" or ""kind""? A:",late,"late""? a:"
"Q: Which is a rhyme of the word ""lighter"", ""swimmer"" or ""writer""? A:",writer,"writer, ""swimmer""? a:"
"Q: Which word rhymes with the word ""wage"", ""page"" or ""businesswoman""? A:",page,page?
"Q: Which is a rhyme of the word ""sign"", ""mine"" or ""routine""? A:",mine,routine?
"Q: Which word rhymes with the word ""writer"", ""lighter"" or ""breast""? A:",lighter,"breast"", ""lighter"", ""ligh"
"Q: Which word rhymes with the word ""see"", ""clock"" or ""knee""? A:",knee,knee? a:
"Q: Which is a rhyme of the word ""folder"", ""brilliant"" or ""shoulder""? A:",shoulder,"brilliant, ""folder""? a:"
"Q: Of the words ""create"" and ""strict"", which one rhymes with ""plate""? A:",create,strict?
"Q: Which word rhymes with the word ""brain"", ""opportunity"" or ""champagne""? A:",champagne,champagne?
"Q: Of the words ""secretary"" and ""lamb"", which one rhymes with ""damn""? A:",lamb,"lamb"" and ""secretary""? a:"
"Q: Of the words ""blind"" and ""first"", which one rhymes with ""kind""? A:",blind,"blind, ""first""? a:"
"Q: Which word rhymes with the word ""clean"", ""shoot"" or ""routine""? A:",routine,"shoot"", ""shoot"", ""shoot"" "
"Q: Of the words ""bug"" and ""bulb"", which one rhymes with ""plug""? A:",bug,"bug"" and ""bug""? a:"
"Q: Which word rhymes with the word ""declare"", ""beer"" or ""wear""? A:",wear,"beer, ""beer""? a:"
"Q: Which word rhymes with the word ""vote"", ""promote"" or ""island""? A:",promote,promote?
"Q: Which is a rhyme of the word ""queen"", ""bean"" or ""succeed""? A:",bean,"succeed, ""succeed""? a:"
"Q: Which is a rhyme of the word ""hope"", ""hunger"" or ""soap""? A:",soap,soap?
"Q: Of the words ""forever"" and ""suit"", which one rhymes with ""flute""? A:",suit,flute?
"Q: Which is a rhyme of the word ""shoulder"", ""folder"" or ""install""? A:",folder,"install"", ""shoulder"", ""sh"
"Q: Which word rhymes with the word ""achieve"", ""hostel"" or ""believe""? A:",believe,"believe"", ""believe"", ""bel"
"Q: Which is a rhyme of the word ""hair"", ""fair"" or ""girl""? A:",fair,"girl, girl, girl, girl, g"
"Q: Which is a rhyme of the word ""save"", ""cave"" or ""madam""? A:",cave,madam?
"Q: Of the words ""money"" and ""sport"", which one rhymes with ""funny""? A:",money,money?
"Q: Which is a rhyme of the word ""kit"", ""hit"" or ""mistake""? A:",hit,"mistake"", ""hit"" or ""stake"
"Q: Which word rhymes with the word ""no"", ""idea"" or ""oh""? A:",oh,idea?
"Q: Which word rhymes with the word ""scene"", ""need"" or ""routine""? A:",routine,routine?
"Q: Which word rhymes with the word ""hotel"", ""sell"" or ""certificate""? A:",sell,sell?
"Q: Of the words ""hide"" and ""harbor"", which one rhymes with ""barber""? A:",harbor,harbor? a:
"Q: Which is a rhyme of the word ""car"", ""initial"" or ""star""? A:",star,"star, ""initial""? a:"
"Q: Which is a rhyme of the word ""delay"", ""me"" or ""bay""? A:",bay,"bay, ""bay""? a:"
"Q: Which is a rhyme of the word ""weak"", ""technique"" or ""partner""? A:",technique,"partner"", ""technique"", ""t"
"Q: Which word rhymes with the word ""lab"", ""grab"" or ""heavily""? A:",grab,"grab, grab, grab, grab, g"
"Q: Which word rhymes with the word ""morning"", ""alike"" or ""warning""? A:",warning,"alike, ""alike""? a:"
"Q: Which word rhymes with the word ""plan"", ""television"" or ""pan""? A:",pan,"television, ""pan""? a:"
"Q: Which is a rhyme of the word ""full"", ""pull"" or ""diploma""? A:",pull,pull.
"Q: Which is a rhyme of the word ""sweet"", ""tasty"" or ""complete""? A:",complete,"tasty"", ""tasty"", ""tasty"" "
"Q: Of the words ""curly"" and ""earn"", which one rhymes with ""early""? A:",curly,"curly, ""early""? a:"
"Q: Of the words ""down"" and ""butter"", which one rhymes with ""town""? A:",down,"down, down, down""? a:"
"Q: Which is a rhyme of the word ""bell"", ""hotel"" or ""thunder""? A:",hotel,thunder? a:
"Q: Of the words ""touch"" and ""absolutely"", which one rhymes with ""much""? A:",touch,"absolutely""? a:"
"Q: Of the words ""upstairs"" and ""yellow"", which one rhymes with ""downstairs""? A:",upstairs,yellowstairs? a:
"Q: Of the words ""dance"" and ""mile"", which one rhymes with ""chance""? A:",dance,"dance"" and ""chance""? a:"
"Q: Which word rhymes with the word ""vacation"", ""foggy"" or ""operation""? A:",operation,foggy?
"Q: Of the words ""myself"" and ""accident"", which one rhymes with ""himself""? A:",myself,"myself"" and ""accident""? a"
"Q: Of the words ""helpful"" and ""morning"", which one rhymes with ""warning""? A:",morning,"helpful"" and ""self""? a:"
"Q: Of the words ""set"" and ""brush"", which one rhymes with ""cigarette""? A:",set,"brush, ""brush""? a:"
"Q: Which word rhymes with the word ""cruise"", ""choose"" or ""campsite""? A:",choose,campsite.
"Q: Which is a rhyme of the word ""ride"", ""fair"" or ""decide""? A:",decide,"decide, ""fair""? a:"
"Q: Of the words ""exciting"" and ""wooden"", which one rhymes with ""writing""? A:",exciting,wooden?
"Q: Which word rhymes with the word ""connect"", ""inform"" or ""expect""? A:",expect,information?
"Q: Of the words ""neighborhood"" and ""time"", which one rhymes with ""climb""? A:",time,"time"", which one rhymes w"
"Q: Which word rhymes with the word ""tiny"", ""garage"" or ""shiny""? A:",shiny,"shiny"", ""shiny"", ""shiny"" "
"Q: Which is a rhyme of the word ""warning"", ""handle"" or ""morning""? A:",morning,"morning"", ""starting"", ""st"
"Q: Which word rhymes with the word ""then"", ""pen"" or ""death""? A:",pen,"pen, ""pen""? a:"
"Q: Of the words ""postpone"" and ""grass"", which one rhymes with ""unknown""? A:",postpone,postpone?
"Q: Which is a rhyme of the word ""fan"", ""van"" or ""properly""? A:",van,"properly, ""fan""? a:"
"Q: Of the words ""pharmacy"" and ""very"", which one rhymes with ""ferry""? A:",very,pharmacy?
"Q: Which is a rhyme of the word ""rap"", ""check"" or ""map""? A:",map,map?
"Q: Which is a rhyme of the word ""nearby"", ""sky"" or ""possibility""? A:",sky,"sky, ""sky""? a:"
"Q: Which word rhymes with the word ""spend"", ""lend"" or ""lightning""? A:",lend,"lightning, ""lightning""? a"
"Q: Which word rhymes with the word ""jam"", ""generous"" or ""damn""? A:",damn,"damn""? a:"
"Q: Which is a rhyme of the word ""own"", ""phone"" or ""sociable""? A:",phone,sociable?
"Q: Which is a rhyme of the word ""application"", ""young"" or ""registration""? A:",registration,registration?
"Q: Which word rhymes with the word ""flood"", ""blood"" or ""comedy""? A:",blood,blood? a:
"Q: Of the words ""field"" and ""down"", which one rhymes with ""noun""? A:",down,"down, down, down, down, d"
"Q: Of the words ""compare"" and ""leather"", which one rhymes with ""chair""? A:",compare,leather? a:
"Q: Which word rhymes with the word ""grow"", ""so"" or ""stage""? A:",so,stage?
"Q: Of the words ""past"" and ""newspaper"", which one rhymes with ""last""? A:",past,"past, ""past""? a:"
"Q: Of the words ""jog"" and ""spoil"", which one rhymes with ""boil""? A:",spoil,jog?
"Q: Which is a rhyme of the word ""northeast"", ""priest"" or ""sew""? A:",priest,"sew""? a:"
"Q: Which word rhymes with the word ""trip"", ""slip"" or ""player""? A:",slip,"slip, slip, slip, slip, s"
"Q: Of the words ""phone"" and ""sociable"", which one rhymes with ""own""? A:",phone,"sociable"" and ""sociable""?"
"Q: Which is a rhyme of the word ""population"", ""explanation"" or ""diagram""? A:",explanation,diagram?
"Q: Of the words ""mushroom"" and ""baseball"", which one rhymes with ""stall""? A:",baseball,baseball?
"Q: Which is a rhyme of the word ""alone"", ""shine"" or ""phone""? A:",phone,"shine""? a:"
"Q: Which word rhymes with the word ""fee"", ""key"" or ""quit""? A:",key,key? a:
"Q: Which is a rhyme of the word ""fee"", ""left"" or ""she""? A:",she,"left""? a:"
"Q: Which word rhymes with the word ""dad"", ""glad"" or ""checkout""? A:",glad,"glad"" or ""checkout""? a:"
"Q: Of the words ""aim"" and ""architect"", which one rhymes with ""same""? A:",aim,"aim"" and ""architect""? a:"
"Q: Which is a rhyme of the word ""disease"", ""cheese"" or ""bicycle""? A:",cheese,bicycle?
"Q: Of the words ""page"" and ""businesswoman"", which one rhymes with ""wage""? A:",page,"page ""page""? a:"
"Q: Which word rhymes with the word ""fax"", ""tax"" or ""busy""? A:",tax,"tax"", ""tax"" or ""tax""? a:"
"Q: Which word rhymes with the word ""lake"", ""brake"" or ""hit""? A:",brake,"hit"", ""brake"" or ""stake""?"
"Q: Which word rhymes with the word ""bad"", ""central"" or ""add""? A:",add,"add, ""central""? a:"
"Q: Of the words ""who"" and ""front"", which one rhymes with ""hunt""? A:",front,"front"" and ""front""? a:"
"Q: Which is a rhyme of the word ""wife"", ""life"" or ""cereal""? A:",life,"life"" or ""cereal""? a:"
"Q: Which is a rhyme of the word ""drive"", ""dive"" or ""choose""? A:",dive,"dive, ""dive""? a:"
"Q: Which word rhymes with the word ""delete"", ""compete"" or ""photo""? A:",compete,photography?
"Q: Which is a rhyme of the word ""stick"", ""quick"" or ""supper""? A:",quick,supper?
"Q: Which is a rhyme of the word ""check"", ""deck"" or ""mouth""? A:",deck,"mouth, ""check""? a:"
"Q: Which word rhymes with the word ""main"", ""heel"" or ""explain""? A:",explain,"explain, ""well"", ""sex"" or"
"Q: Which is a rhyme of the word ""sweater"", ""letter"" or ""disgusting""? A:",letter,"disgusting, ""sweater""? a:"
"Q: Of the words ""son"" and ""rough"", which one rhymes with ""stuff""? A:",rough,"rough"" and ""stuff""? a:"
"Q: Which word rhymes with the word ""stay"", ""breathe"" or ""they""? A:",they,"breathe, ""breathe""? a:"
"Q: Of the words ""almost"" and ""teacher"", which one rhymes with ""creature""? A:",teacher,"teacher, ""teacher""? a:"
"Q: Which word rhymes with the word ""owe"", ""count"" or ""grow""? A:",grow,"grow"", ""count"" or ""count"""
"Q: Which word rhymes with the word ""compete"", ""eat"" or ""beginning""? A:",eat,"eat"" or ""beginning""? a:"
"Q: Which is a rhyme of the word ""select"", ""open"" or ""collect""? A:",collect,"collect""? a:"
"Q: Which is a rhyme of the word ""deep"", ""steep"" or ""special""? A:",steep,"steep, ""steep""? a:"
"Q: Which word rhymes with the word ""population"", ""explanation"" or ""diagram""? A:",explanation,explanation?
"Q: Of the words ""father"" and ""allow"", which one rhymes with ""wow""? A:",allow,allow?
"Q: Which is a rhyme of the word ""meet"", ""pedestrian"" or ""heat""? A:",heat,"heat, ""pedestrian""? a:"
"Q: Which is a rhyme of the word ""shiny"", ""pleasure"" or ""tiny""? A:",tiny,"pleasure""? a:"
"Q: Of the words ""friend"" and ""brush"", which one rhymes with ""defend""? A:",friend,"brush, ""brush""? a:"
"Q: Of the words ""airplane"" and ""sum"", which one rhymes with ""from""? A:",sum,"sum, ""sum""? a:"
"Q: Which word rhymes with the word ""wrong"", ""handwriting"" or ""song""? A:",song,"song, ""song"", ""song"" or """
"Q: Of the words ""phrase"" and ""taste"", which one rhymes with ""waste""? A:",taste,"phrase"" and ""taste""? a:"
"Q: Of the words ""clock"" and ""knee"", which one rhymes with ""see""? A:",knee,"knee"" and ""clock""? a:"
"Q: Which is a rhyme of the word ""match"", ""attach"" or ""follow""? A:",attach,follow?
"Q: Which is a rhyme of the word ""heater"", ""reader"" or ""meter""? A:",meter,"meter, ""set"", ""set"" or ""s"
"Q: Of the words ""generation"" and ""champagne"", which one rhymes with ""situation""? A:",generation,champagne?
"Q: Which word rhymes with the word ""weak"", ""technique"" or ""partner""? A:",technique,"partner, ""weak"", ""weak"" o"
"Q: Which word rhymes with the word ""pronounce"", ""clap"" or ""bounce""? A:",bounce,"bounce, ""clap""? a:"
"Q: Which word rhymes with the word ""grade"", ""persuade"" or ""mango""? A:",persuade,"persuade"", ""persuade"" or "
"Q: Which word rhymes with the word ""wing"", ""thing"" or ""picture""? A:",thing,"picture"", ""thing"" or ""sta"
"Q: Which is a rhyme of the word ""routine"", ""mouse"" or ""mean""? A:",mean,"mean, mean, mean, mean, m"
"Q: Of the words ""much"" and ""speech"", which one rhymes with ""peach""? A:",speech,speech?
"Q: Which is a rhyme of the word ""gallery"", ""salary"" or ""honeymoon""? A:",salary,salary?
"Q: Which is a rhyme of the word ""wrong"", ""handwriting"" or ""song""? A:",song,"song, ""song"", ""song"" or """
"Q: Which word rhymes with the word ""beach"", ""north"" or ""reach""? A:",reach,reach? a:
"Q: Of the words ""hit"" and ""mistake"", which one rhymes with ""kit""? A:",hit,"hit"" and ""stake""? a:"
"Q: Which is a rhyme of the word ""let"", ""cigarette"" or ""greeting""? A:",cigarette,"greeting"", ""cigarette"", """
"Q: Which word rhymes with the word ""clock"", ""title"" or ""rock""? A:",rock,title?
"Q: Which word rhymes with the word ""bean"", ""scene"" or ""court""? A:",scene,scene?
"Q: Of the words ""honest"" and ""bay"", which one rhymes with ""weigh""? A:",bay,"bay, ""bay""? a:"
"Q: Which is a rhyme of the word ""jam"", ""drama"" or ""tram""? A:",tram,"tram, ""tram""? a:"
"Q: Which word rhymes with the word ""location"", ""station"" or ""visit""? A:",station,"station"", ""station"", ""sta"
"Q: Which is a rhyme of the word ""chair"", ""pair"" or ""blank""? A:",pair,"blank, ""blank""? a:"
"Q: Which is a rhyme of the word ""lake"", ""unimportant"" or ""make""? A:",make,make?
"Q: Of the words ""goal"" and ""cheap"", which one rhymes with ""deep""? A:",cheap,"cheap"", which one rhymes "
"Q: Which word rhymes with the word ""house"", ""mouse"" or ""fight""? A:",mouse,fight? a:
"Q: Which word rhymes with the word ""immigration"", ""celebration"" or ""totally""? A:",celebration,"totally"", ""celebration"", "
"Q: Which is a rhyme of the word ""fork"", ""pork"" or ""ordinary""? A:",pork,pork?
"Q: Which word rhymes with the word ""week"", ""stamp"" or ""speak""? A:",speak,"speak"", ""speak"" or ""speak"
"Q: Which is a rhyme of the word ""ball"", ""bridge"" or ""hall""? A:",hall,"hall, ""bridge""? a:"
"Q: Of the words ""make"" and ""grill"", which one rhymes with ""take""? A:",make,"grill, ""grill""? a:"
"Q: Which word rhymes with the word ""routine"", ""instead"" or ""machine""? A:",machine,"machine"", ""instead"", ""sta"
"Q: Of the words ""sports"" and ""atmosphere"", which one rhymes with ""shorts""? A:",sports,sports?
"Q: Which word rhymes with the word ""not"", ""spot"" or ""individual""? A:",spot,"spot, ""individual""? a:"
"Q: Of the words ""surround"" and ""useless"", which one rhymes with ""sound""? A:",surround,surround? a:
"Q: Which is a rhyme of the word ""peach"", ""airline"" or ""teach""? A:",teach,"teach"", ""airline"" or ""pea"
"Q: Which word rhymes with the word ""station"", ""throw"" or ""immigration""? A:",immigration,"immigration, ""immigration"
"Q: Which word rhymes with the word ""sleep"", ""helicopter"" or ""steep""? A:",steep,"steep, ""steep""? a:"
"Q: Which is a rhyme of the word ""funny"", ""money"" or ""sport""? A:",money,sport?
"Q: Which word rhymes with the word ""wait"", ""textbook"" or ""state""? A:",state,"state"", ""state"", ""state"" "
"Q: Which word rhymes with the word ""low"", ""toe"" or ""sheet""? A:",toe,"toe"", ""sheet"", ""sheet"" or"
"Q: Of the words ""player"" and ""announce"", which one rhymes with ""pronounce""? A:",announce,"player"" and ""player""? a:"
"Q: Which is a rhyme of the word ""stick"", ""steep"" or ""trick""? A:",trick,"stick, ""stick""? a:"
"Q: Which is a rhyme of the word ""bury"", ""stick"" or ""scary""? A:",scary,scary?
"Q: Which word rhymes with the word ""fast"", ""past"" or ""east""? A:",past,"east, ""fast""? a:"
"Q: Which is a rhyme of the word ""machine"", ""routine"" or ""novel""? A:",routine,routine?
"Q: Of the words ""table"" and ""department"", which one rhymes with ""cable""? A:",table,"department"" and ""cable""? "
"Q: Of the words ""first"" and ""punctuation"", which one rhymes with ""occupation""? A:",punctuation,"first, ""first""? a:"
"Q: Which is a rhyme of the word ""creature"", ""teacher"" or ""cabin""? A:",teacher,"teacher, ""cabin"", ""cabin"""
"Q: Of the words ""must"" and ""hey"", which one rhymes with ""dust""? A:",must,"must, ""cust""? a:"
"Q: Of the words ""put"" and ""election"", which one rhymes with ""foot""? A:",put,elections are what they w
"Q: Of the words ""daughter"" and ""imagination"", which one rhymes with ""transportation""? A:",imagination,imagination?
"Q: Which is a rhyme of the word ""bean"", ""clean"" or ""elbow""? A:",clean,"clean, ""clean""? a:"
"Q: Which is a rhyme of the word ""install"", ""leader"" or ""baseball""? A:",baseball,baseball?
"Q: Which word rhymes with the word ""dance"", ""past"" or ""chance""? A:",chance,"past, dance""? a:"
"Q: Which is a rhyme of the word ""spy"", ""try"" or ""frame""? A:",try,"try""? a:"
"Q: Which word rhymes with the word ""side"", ""could"" or ""decide""? A:",decide,decide?
"Q: Of the words ""advanced"" and ""away"", which one rhymes with ""bay""? A:",away,"advanced"" and ""advanced""?"
"Q: Of the words ""terribly"" and ""smell"", which one rhymes with ""hotel""? A:",smell,"smell, ""smell""? a:"
"Q: Of the words ""coconut"" and ""square"", which one rhymes with ""spare""? A:",square,"square, ""square""? a:"
"Q: Of the words ""expensive"" and ""wall"", which one rhymes with ""baseball""? A:",wall,wallpaper?
"Q: Which word rhymes with the word ""she"", ""place"" or ""sea""? A:",sea,"sea, place"", ""sea"" or ""se"
"Q: Which is a rhyme of the word ""flute"", ""forever"" or ""suit""? A:",suit,suit? a:
"Q: Which is a rhyme of the word ""successful"", ""lady"" or ""stressful""? A:",stressful,stressful?
